Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.,G/L descript,Cap code,Cap descipt
Salford City Council,2018-09-05,1600613432,858220.20,143036.70,715183.50,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge,6553,,,E3055,,,,
Salford City Council,2018-09-05,1600613433,973539.76,162256.63,811283.13,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge,6553,,,E3055,,,,
Salford City Council,2018-09-05,1600612363,1587.00,264.50,1322.50,Security Plus Ltd,Place Directorate,Cash in Transit Serv,5018,,,D3501,,,,
Salford City Council,2018-09-05,1600612857,602.70,92.42,510.28,Yeshili Reflective Materials Ltd,Place Directorate,Clothing & Uniforms,,,
Salford City Council,2018-09-05,601225802,7867.06,1311.19,6555.87,Utilities Services (Media City Uk ),Place Directorate,Electricity,,,
Salford City Council,2018-09-05,rhabjvycc,751.04,9.73,741.31,Brake Bros Ltd,Place Directorate,Food and refreshments,6003,,,C1137,,,,
Salford City Council,2018-09-05,1600612879,510.48,85.08,425.40,Till & Whitehead Ltd,Place Directorate,Materials,6018,,,S7411,,,,
Salford City Council,2018-09-05,601225792,696.24,33.15,663.09,Calor Gas Ltd,Place Directorate,Other Fuels,7017,F50065,Cadishead Pk Resurfacing & Drainage Work
Salford City Council,2018-09-05,1600612882,784.80,130.80,654.00,British Parking Association,Place Directorate,Other Prof Fees,5018,,,D3501,,,,
Salford City Council,2018-09-05,601225815,740.00,0.00,740.00,Redacted Data,Place Directorate,Other Prof Fees,5062,34775,Electrical Day to Day,D2373,,,,
Salford City Council,2018-09-05,601225809,542.50,0.00,542.50,The Honeycomb Theatre Group,Place Directorate,Payts to Vol Orgs,,,
Salford City Council,2018-09-05,1600612917,828.00,138.00,690.00,Sunbright Blinds Ltd,Place Directorate,UV Day to Day,6018,,,S2104,,,,
Salford City Council,2018-09-05,1600613090,1012.62,168.77,843.85,Arco Ltd,Place Directorate,Vehicle Maintenance,6018,,,S2692,,,,
Salford City Council,2018-09-05,1600613371,2836.82,472.80,2364.02,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance,6553,,,E4833,,,,
Salford City Council,2018-09-05,1600613374,3186.04,531.01,2655.03,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance,6553,,,E3055,,,,
Salford City Council,2018-09-05,1600613373,5880.00,980.00,4900.00,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance,5310,,,A2455,,,,
Salford City Council,2018-09-05,1600613370,5936.72,989.45,4947.27,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance,5310,,,A2455,,,,
Salford City Council,2018-09-05,2205053058,6114015.17,0.00,6114015.17,NHS CCG,Public Health,Payments to H A,5936,,,V0402,,,,
Salford City Council,2018-09-05,1600613421,91084.80,15180.80,75904.00,Northgate Public Services (Uk) Ltd,Service Reform (Corp Bus & Transform),Computer Software,6553,,,E3055,,,,
Salford City Council,2018-09-05,1600613420,131439.61,21906.60,109533.01,Northgate Public Services (Uk) Ltd,Service Reform (Corp Bus & Transform),Computer Software,6553,,,E3055,,,,
Salford City Council,2018-09-05,601225804,1242.00,0.00,1242.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,6018,,,S2692,,,,
Salford City Council,2018-09-05,601225806,1356.60,226.10,1130.50,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,6018,,,S2692,,,,
Salford City Council,2018-09-05,601225785,1851.30,0.00,1851.30,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,6020,,,C5231,,,,
Salford City Council,2018-09-05,601225786,2267.00,0.00,2267.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,6553,,,E4833,,,,
Salford City Council,2018-09-05,601225805,13775.60,2291.50,11484.10,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,5380,,,H8241,,,,
Salford City Council,2018-09-05,601225803,13980.00,2247.50,11732.50,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,7015,E03591,Westwood Park CP CM 2018/19
Salford City Council,2018-09-05,hnhrcgkcu,568.80,94.80,474.00,Purple,Service Reform (Corp Bus & Transform),Other Professional Fees,4939,,,E1051,,,,
Salford City Council,2018-09-05,601225139,6396.00,1066.00,5330.00,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage,5803,,,S2909,,,,
Salford City Council,2018-09-05,601225103,6561.95,1093.66,5468.29,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax,6553,,,E4833,,,,
Salford City Council,2018-09-06,1600611830,28200.00,4700.00,23500.00,Eric Wright Civil Engineering Ltd,Capital Works,Ext Fees-Other,5530,,,F2702,,,,
Salford City Council,2018-09-06,1600612480,287997.46,47999.58,239997.88,Eurovia Infrastructure Ltd,Capital Works,Ext Fees-Other,5530,,,F2702,,,,
Salford City Council,2018-09-06,601225974,8400.00,1400.00,7000.00,Cms Cameron Mckenna Nabarro Olswang,Capital Works,Other Works,5064,34772,Heating Day to Day,D2371,,,,
Salford City Council,2018-09-06,1600613692,37888.67,6314.78,31573.89,G And J Seddon,Capital Works,Works & Building,6505,37128,Special,E2661,,,,
Salford City Council,2018-09-06,1600612933,3590.00,0.00,3590.00,Arriva North West Plc,People (Adults) - CHSC,Equipment Purchase,5802,,,E3100,,,,
Salford City Council,2018-09-06,601225058,2001.60,333.60,1668.00,David Phillips Group,People (Adults) - CHSC,Furniture,5630,,,H8204,,,,
Salford City Council,2018-09-06,601225975,2841.00,0.00,2841.00,Alexander Care,People (Adults) - CHSC,Rents,7027,E05097,Grass Pitch Drainage Improvements
Salford City Council,2018-09-06,601225922,5000.00,0.00,5000.00,Jdp Educational Consultant Ltd,People (Childrens) Service Group,Consultants,1491,,,C0111,,,,
Salford City Council,2018-09-06,1600613103,3537.60,589.60,2948.00,H Jenkinson & Company Ltd,People (Childrens) Service Group,Furniture,5630,,,H8011,,,,
Salford City Council,2018-09-06,1600613639,1597.28,0.00,1597.28,Barnardos North West,People (Childrens) Service Group,Payts to Agencies,6553,,,E3055,,,,
Salford City Council,2018-09-06,1600612141,660.00,0.00,660.00,Redacted Data,People (Childrens) Service Group,Payts to Agencies,6505,,,E2085,,,,
Salford City Council,2018-09-06,1600613014,70000.00,0.00,70000.00,Salford Community & Voluntary Serv,People (Childrens) Service Group,Payts to Agencies,6553,,,E3055,,,,
Salford City Council,2018-09-06,1600611825,2950.00,0.00,2950.00,Langworthy Cornerstone Assoc.,People (Childrens) Service Group,Rents,5738,,,C2339,,,,
Salford City Council,2018-09-06,6002616209,10459.30,0.00,10459.30,Redacted Data,People (Childrens) Service Group,SS Inc Supp/Ind Clnt,7015,D09276,Beacon Centre boiler
Salford City Council,2018-09-06,1600612935,8772.00,1462.00,7310.00,Ortoo Technologies Ltd,People (Childrens) Service Group,Subscriptions,6018,,,E3064,,,,
Salford City Council,2018-09-06,1600612927,1458.24,243.04,1215.20,Alliance Disposables Ltd,Place Directorate,Cleaning Materials,,,
Salford City Council,2018-09-06,601225944,2688.00,0.00,2688.00,The Court Service,Place Directorate,Debt Collection,5936,2084392,REPAIR CARRIAGE PLATE SWEEP PLATE +
Salford City Council,2018-09-06,bkigmtffg,518.14,7.27,510.87,Brake Bros Ltd,Place Directorate,Food and refreshments,7007,S08093,Telecare SCR
Salford City Council,2018-09-06,rqmbrdirz,549.30,9.41,539.89,Brake Bros Ltd,Place Directorate,Food and refreshments,6020,,,C5081,,,,
Salford City Council,2018-09-06,huhdhkamo,573.61,0.45,573.16,Brake Bros Ltd,Place Directorate,Food and refreshments,6553,,,E4833,,,,
Salford City Council,2018-09-06,1600608744,8511.00,0.00,8511.00,The Bridgewater Canal Co. Ltd,Place Directorate,Grants,7057,H00005,DFG (Private)-Broughton/Blackfriars
Salford City Council,2018-09-06,1600612926,552.42,92.07,460.35,Alliance Disposables Ltd,Place Directorate,Materials,4600,,,E2086,,,,
Salford City Council,2018-09-06,1600612877,828.00,138.00,690.00,Millhouse Training Ltd,Place Directorate,Training expenses,4600,,,E2085,,,,
Salford City Council,2018-09-06,1600613439,1200.00,200.00,1000.00,Autotech Recruit Ltd,Place Directorate,Vehicle Maintenance,7007,E05726,Crossfit
Salford City Council,2018-09-06,1600613228,744.06,124.01,620.05,Lightoaks Garage,Place Directorate,Vehicle Maintenance,6065,,,E2141,,,,
Salford City Council,2018-09-06,1600612923,973.88,162.31,811.57,Schofield & Sons,Place Directorate,XXXXX FENCING RM,5380,,,D2451,,,,
Salford City Council,2018-09-06,kopnqnfwn,606.00,0.00,606.00,Ad Merchandise Limited,Service Reform (Corp Bus & Transform),Advertising & Promotion,5820,,,S2101,,,,
Salford City Council,2018-09-06,601225919,3053.03,508.84,2544.19,Equita Limited,Service Reform (Corp Bus & Transform),Debt Collection,5936,,
Salford City Council,2018-09-06,601225917,720.00,120.00,600.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,7005,F31021,Wheel bin container delivery vehicles
Salford City Council,2018-09-06,601225914,1062.00,177.00,885.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,6018,,,S2692,,,,
Salford City Council,2018-09-06,601225915,3976.50,620.25,3356.25,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,6553,,,E4833,,,,
Salford City Council,2018-09-06,601225913,5436.00,906.00,4530.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,6018,,,S2692,,,,
Salford City Council,2018-09-06,601225969,960.00,160.00,800.00,Motor Insurers Bureau,Service Reform (Corp Bus & Transform),Liability Insurance,5062,,,D3454,,,,
Salford City Council,2018-09-06,601225912,1623.00,270.50,1352.50,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees,6018,,,E4817,,,,
Salford City Council,2018-09-06,1600613690,5328.58,888.10,4440.48,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,6180,,,S2101,,,,
Salford City Council,2018-09-06,601225956,2900.00,0.00,2900.00,Information Commissioner,Service Reform (Corp Bus & Transform),Subscriptions,5802,,,E3100,,,,
Salford City Council,2018-09-06,601225909,761.00,0.00,761.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),VAT Adjustment,5820,,,S2062,,,,
Salford City Council,2018-09-07,1600612600,18659.82,3109.97,15549.85,George Cox & Sons,Capital Works,Ext Fees-Other,5682,,,E2086,,,,
Salford City Council,2018-09-07,1600612993,333495.41,0.00,333495.41,Royal Horticultural Society,Capital Works,Miscellaneous Exes,5640,,,F0521,,,,
Salford City Council,2018-09-07,1600613425,2124.00,354.00,1770.00,Baker Consultants,Capital Works,Other Works,7057,H00241,Empy Properties 16/17 HCA
Salford City Council,2018-09-07,1600612599,65581.39,10930.23,54651.16,Harry Fairclough Construction Ltd,Capital Works,Works & Building,5738,,,E1036,,,,
Salford City Council,2018-09-07,1600613691,28636.62,4772.77,23863.85,Schofield & Sons Ltd,Capital Works,Works & Building,6553,,,E3055,,,,
Salford City Council,2018-09-07,601225150,966.00,161.00,805.00,David Phillips Group,People (Adults) - CHSC,Furniture,5630,,,H8012,,,,
Salford City Council,2018-09-07,601225149,1444.80,240.80,1204.00,David Phillips Group,People (Adults) - CHSC,Furniture,5630,,,H8204,,,,
Salford City Council,2018-09-07,601225148,2076.00,346.00,1730.00,David Phillips Group,People (Adults) - CHSC,Furniture,5630,,,H8011,,,,
Salford City Council,2018-09-07,601226026,1455.50,0.00,1455.50,Alexander Care,People (Adults) - CHSC,Rents,6505,37126,Primary,E2661,,,,
Salford City Council,2018-09-07,601225999,1526.00,0.00,1526.00,Alexander Care,People (Adults) - CHSC,Rents,6018,,,S2691,,,,
Salford City Council,2018-09-07,601226016,1526.00,0.00,1526.00,Alexander Care,People (Adults) - CHSC,Rents,6018,,,S2691,,,,
Salford City Council,2018-09-07,601226018,1526.00,0.00,1526.00,Alexander Care,People (Adults) - CHSC,Rents,5803,,,S2909,,,,
Salford City Council,2018-09-07,601225998,1592.50,0.00,1592.50,Alexander Care,People (Adults) - CHSC,Rents,5936,2084173,WIPERS INOP BACKS NOT LIFTING PROPERLY +
Salford City Council,2018-09-07,601226033,1260.00,210.00,1050.00,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees,5100,,,D3501,,,,
Salford City Council,2018-09-07,601226032,1800.00,300.00,1500.00,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees,5100,,,D3501,,,,
Salford City Council,2018-09-07,601226058,1322.20,0.00,1322.20,Karenza Cutting,People (Childrens) Service Group,Grants - External,5744,,,C3341,,,,
Salford City Council,2018-09-07,601226052,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,6553,,,E3055,,,,
Salford City Council,2018-09-07,601226053,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,,,
Salford City Council,2018-09-07,601226054,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5630,,,H8011,,,,
Salford City Council,2018-09-07,601226055,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5781,,,E0540,,,,
Salford City Council,2018-09-07,601226056,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5781,,,E0540,,,,
Salford City Council,2018-09-07,601226057,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5781,,,E0540,,,,
Salford City Council,2018-09-07,601226059,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5781,,,E0540,,,,
Salford City Council,2018-09-07,601226060,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5781,,,E0540,,,,
Salford City Council,2018-09-07,601226061,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5781,,,E0540,,,,
Salford City Council,2018-09-07,601226063,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5781,,,E0540,,,,
Salford City Council,2018-09-07,601226064,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5781,,,E0540,,,,
Salford City Council,2018-09-07,601226065,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5781,,,E0540,,,,
Salford City Council,2018-09-07,601226066,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5781,,,E0540,,,,
Salford City Council,2018-09-07,601226067,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5781,,,E0540,,,,
Salford City Council,2018-09-07,601226068,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5781,,,E0540,,,,
Salford City Council,2018-09-07,601226070,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5781,,,E0540,,,,
Salford City Council,2018-09-07,601226071,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5781,,,E0540,,,,
Salford City Council,2018-09-07,601226072,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,6020,,,C5233,,,,
Salford City Council,2018-09-07,601226073,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5069,,,D2373,,,,
Salford City Council,2018-09-07,601226074,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5069,,,D2371,,,,
Salford City Council,2018-09-07,601226069,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,6014,,,E2801,,,,
Salford City Council,2018-09-07,601226062,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External,5702,,,C3063,,,,
Salford City Council,2018-09-07,601226034,595.44,99.24,496.20,Equilibrium & Enablement Ltd,People (Childrens) Service Group,Other Prof Fees,7017,F00022,Parks Infrastructure Improvements
Salford City Council,2018-09-07,601226020,2029.20,338.20,1691.00,Priestnall,People (Childrens) Service Group,Pupil Assistance,5781,,,E0445,,,,
Salford City Council,2018-09-07,1600612928,24840.00,0.00,24840.00,University Of Salford,People (Childrens) Service Group,Training expenses,4600,,,E2085,,,,
Salford City Council,2018-09-07,xsvmllxnw,540.28,9.37,530.91,Brake Bros Ltd,Place Directorate,Food and refreshments,5715,,,C1199,,,,
Salford City Council,2018-09-07,qgqumvitj,549.40,0.00,549.40,Brake Bros Ltd,Place Directorate,Food and refreshments,5380,,,D3476,,,,
Salford City Council,2018-09-07,vtoutudpa,789.04,66.54,722.50,Brake Bros Ltd,Place Directorate,Food and refreshments,6553,,,E3055,,,,
Salford City Council,2018-09-07,1600612413,960.00,160.00,800.00,H & S Fishwick Monumental Stonemaso,Place Directorate,Materials,4600,,,E2086,,,,
Salford City Council,2018-09-07,1600613730,648.00,108.00,540.00,R H Smith Engineering Ltd,Place Directorate,nonuv Build Rp&Maint,5064,34772,Heating Day to Day,D2374,,,,
Salford City Council,2018-09-07,1600612298,3906.50,651.08,3255.42,Mitie Security Ltd,Place Directorate,Security Services,5067,,,D2364,,,,
Salford City Council,2018-09-07,601226006,67356.57,0.00,67356.57,Salix Homes Limited,Place Directorate,Tenants Rental,6553,,,E3055,,,,
Salford City Council,2018-09-07,1600612845,596.52,99.42,497.10,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance,5714,,,E6521,,,,
Salford City Council,2018-09-07,1600613098,671.57,111.93,559.64,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance,5714,,,E2002,,,,
Salford City Council,2018-09-07,1600613226,1117.40,186.24,931.16,F. R. Sharrock Limited,Place Directorate,Vehicle Maintenance,5062,,,A6025,,,,
Salford City Council,2018-09-07,1600612152,11879.18,1979.86,9899.32,Bibby Factors Northwest Ltd,Service Reform (Corp Bus & Transform),Delivery Charges,5936,2084478,REPLACE DAMAGED CARRIAGE PLATE PLUS
Salford City Council,2018-09-07,1600613399,664.02,110.67,553.35,Rocom,Service Reform (Corp Bus & Transform),Telephones & Fax,6553,,,E3055,,,,
Salford City Council,2018-09-10,1600613745,777.94,129.65,648.29,Horticon Limited,Capital Works,Pmnt to Ctrs-Improv,5936,,
Salford City Council,2018-09-10,601225248,1002.53,167.09,835.44,David Phillips Group,People (Adults) - CHSC,Furniture,5630,,,H8011,,,,
Salford City Council,2018-09-10,601226084,646.02,107.67,538.35,Tradewind Recruitment Ltd,People (Childrens) Service Group,Agency Fees,5440,,,H8204,,,,
Salford City Council,2018-09-10,601226093,4753.67,0.00,4753.67,Birtenshaw Hall,People (Childrens) Service Group,Non-Maint Spec Schls,7015,E03611,Alderbrook PRU internal alts. - SEND
Salford City Council,2018-09-10,1600613328,12666.67,0.00,12666.67,Cambian Childcare Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,5380,,,H8241,,,,
Salford City Council,2018-09-10,601226125,24029.00,0.00,24029.00,Cedar House School & Lowgate Hs Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,5380,,,H8241,,,,
Salford City Council,2018-09-10,601218683,624.00,104.00,520.00,Stanley Security Solutions Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint,6553,,,E4833,,,,
Salford City Council,2018-09-10,601226099,624.00,104.00,520.00,Stanley Security Solutions Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint,6553,,,E4833,,,,
Salford City Council,2018-09-10,601226137,874.80,145.80,729.00,Salford Supply Desk Ltd,People (Childrens) Service Group,Nursery Supply-Basic,6018,,,S2691,,,,
Salford City Council,2018-09-10,601226158,5000.00,0.00,5000.00,Crossroads Together Ltd,People (Childrens) Service Group,Payts to Agencies,5936,2084426,ROAD CALL - SMOKE COMING FROM UNDER +
Salford City Council,2018-09-10,601226094,8126.00,0.00,8126.00,Lancasterian School,People (Childrens) Service Group,Pupil Assistance,7069,A70230,RHS On Site Works
Salford City Council,2018-09-10,xbujslqpz,1119.84,0.00,1119.84,Eurowings Av104s7reuy_150,People (Childrens) Service Group,Travel,4600,,,E2087,,,,
Salford City Council,2018-09-10,1600613817,276007.49,46001.25,230006.24,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,6553,,,E4833,,,,
Salford City Council,2018-09-10,1600613026,903.44,150.57,752.87,Alliance Disposables Ltd,Place Directorate,Catering Materials,5018,,,D3501,,,,
Salford City Council,2018-09-10,1600612830,2191.20,365.20,1826.00,Container Care Solutions Ltd,Place Directorate,Equipment Repair,5530,,,D0257,,,,
Salford City Council,2018-09-10,601226098,702.90,0.00,702.90,Cleggs Chilled Food Service,Place Directorate,Food and refreshment,6065,,,E2141,,,,
Salford City Council,2018-09-10,1600613015,4200.00,700.00,3500.00,Elygra,Place Directorate,Marketing/Publicity,7037,A70507,Cross Lane North
Salford City Council,2018-09-10,1600613735,4020.00,670.00,3350.00,R H Smith Engineering Ltd,Place Directorate,nonuv Build Rp&Maint,6018,,,S2691,,,,
Salford City Council,2018-09-10,601226108,528.00,0.00,528.00,Salford Community Leisure Ltd,Place Directorate,Payts to Vol Orgs,4600,,,S2062,,,,
Salford City Council,2018-09-10,601226145,1698.00,283.00,1415.00,Societe Generale Equipment Fin Ltd,Place Directorate,Veh Operating Leases,,,
Salford City Council,2018-09-10,601226150,1872.00,312.00,1560.00,Societe Generale Equipment Fin Ltd,Place Directorate,Veh Operating Leases,6553,,,E4833,,,,
Salford City Council,2018-09-10,1600613156,1003.54,167.26,836.28,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance,5768,,,S2909,,,,
Salford City Council,2018-09-10,1600613157,1003.54,167.26,836.28,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance,5768,,,S2909,,,,
Salford City Council,2018-09-10,1600613078,1131.66,188.61,943.05,Scarab Sweepers Ltd,Place Directorate,Vehicle Maintenance,5750,,,C1508,,,,
Salford City Council,2018-09-10,1600612706,13914.00,2319.00,11595.00,Co-Wheels Car Club,Service Reform (Corp Bus & Transform),Annual Vehicle Hire,6553,,,E3055,,,,
Salford City Council,2018-09-10,1600613803,3000.00,0.00,3000.00,Redacted Data,Service Reform (Corp Bus & Transform),Marketing/Publicity,4600,,,E2086,,,,
Salford City Council,2018-09-10,1600613402,523.73,87.29,436.44,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,5803,,,S2909,,,,
Salford City Council,2018-09-10,1600613403,770.65,128.44,642.21,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,6180,,,S2101,,,,
Salford City Council,2018-09-10,1600613401,4548.59,758.10,3790.49,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,5806,,,D0276,,,,
Salford City Council,2018-09-11,1600613423,2091.00,0.00,2091.00,Redacted Data,Capital Works,Miscellaneous Exes,7015,E03620,Monton Green Primary  Electrical Phase 2
Salford City Council,2018-09-11,1600613379,559.00,0.00,559.00,Shanleys Limited,Capital Works,Other Works,6505,37127,Secondary,E2661,,,,
Salford City Council,2018-09-11,601225256,579.00,0.00,579.00,Barton Cleaning Services Ltd,People (Adults) - CHSC,Furniture,,,
Salford City Council,2018-09-11,601225258,795.00,0.00,795.00,Barton Cleaning Services Ltd,People (Adults) - CHSC,Furniture,,,
Salford City Council,2018-09-11,601225259,1370.00,0.00,1370.00,Barton Cleaning Services Ltd,People (Adults) - CHSC,Furniture,,,
Salford City Council,2018-09-11,601226381,1226.27,0.00,1226.27,Paypoint Plc,People (Adults) - CHSC,Gas,5630,,,H8204,,,,
Salford City Council,2018-09-11,601225330,4911.50,0.00,4911.50,First Group Plc - First Manchester,People (Adults) - CHSC,Public Transport wrt,4600,,
Salford City Council,2018-09-11,601225973,6900.00,0.00,6900.00,Quickbricksonline,People (Adults) - CHSC,Rents,6553,,,E3055,,,,
Salford City Council,2018-09-11,1600613871,1200.00,0.00,1200.00,Commission For Local Administration,People (Adults) - CHSC,Training expenses,5820,,,S2062,,,,
Salford City Council,2018-09-11,601226338,1458.00,243.00,1215.00,Just Teachers Ltd,People (Childrens) Service Group,Agency Fees,6065,,,E2141,,,,
Salford City Council,2018-09-11,601226339,1458.00,243.00,1215.00,Just Teachers Ltd,People (Childrens) Service Group,Agency Fees,6065,,,E2141,,,,
Salford City Council,2018-09-11,601226356,603.60,100.60,503.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,5440,,,E3048,,,,
Salford City Council,2018-09-11,601226346,702.00,117.00,585.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,5440,,,D3487,,,,
Salford City Council,2018-09-11,601226342,724.80,120.80,604.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,6553,,,E3055,,,,
Salford City Council,2018-09-11,601226343,724.80,120.80,604.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,5740,,,C0048,,,,
Salford City Council,2018-09-11,601226345,724.80,120.80,604.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,6553,,,E3055,,,,
Salford City Council,2018-09-11,601226358,1026.24,171.04,855.20,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,6018,,,S2081,,,,
Salford City Council,2018-09-11,601226348,910.00,0.00,910.00,Csin Cic,People (Childrens) Service Group,Class Supplies Capit,6100,,,E2142,,,,
Salford City Council,2018-09-11,601226370,624.00,104.00,520.00,The School Of Military Ltd,People (Childrens) Service Group,Class Supplies Capit,6553,,,E4833,,,,
Salford City Council,2018-09-11,601226371,624.00,104.00,520.00,The School Of Military Ltd,People (Childrens) Service Group,Class Supplies Capit,6553,,,E3055,,,,
Salford City Council,2018-09-11,ejpdmruei,845.00,0.00,845.00,Georgian Hollies Hotel,People (Childrens) Service Group,General Expenditure Reallocation,5630,,,H8204,,,,
Salford City Council,2018-09-11,601226280,4753.67,0.00,4753.67,Birtenshaw Hall,People (Childrens) Service Group,Non-Maint Spec Schls,7015,E03619,St Paul's Heathside rewire and Asbestos
Salford City Council,2018-09-11,601226284,5032.00,0.00,5032.00,Birtenshaw Hall,People (Childrens) Service Group,Non-Maint Spec Schls,7015,E03617,Springwood - one classroom expansion
Salford City Council,2018-09-11,601226279,6605.48,0.00,6605.48,Birtenshaw Hall,People (Childrens) Service Group,Non-Maint Spec Schls,7015,E03619,St Paul's Heathside rewire and Asbestos
Salford City Council,2018-09-11,601226277,20000.00,0.00,20000.00,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls,5380,,,S2055,,,,
Salford City Council,2018-09-11,1600613348,26135.57,0.00,26135.57,Cumberland School,People (Childrens) Service Group,Payts to Agencies,5936,2084659,WON'T STAY IN 3RD/5TH GEAR PLUS
Salford City Council,2018-09-11,1600613349,61775.00,0.00,61775.00,Cumberland School,People (Childrens) Service Group,Payts to Agencies,6505,37128,Special,E2661,,,,
Salford City Council,2018-09-11,601226282,1247.40,207.90,1039.50,Exclusec Security Solutions Ltd,People (Childrens) Service Group,Payts to Agencies,6553,,,E4833,,,,
Salford City Council,2018-09-11,1600613357,5670.00,0.00,5670.00,National Offender Management Servic,People (Childrens) Service Group,Payts to Agencies,5712,,,C3065,,,,
Salford City Council,2018-09-11,1600613354,1771.20,0.00,1771.20,Redacted Data,People (Childrens) Service Group,Payts to Agencies,6018,,,S2691,,,,
Salford City Council,2018-09-11,1600613447,2800.00,0.00,2800.00,Redacted Data,People (Childrens) Service Group,Payts to Agencies,5001,,,D0671,,,,
Salford City Council,2018-09-11,1600613365,2389.53,259.59,2129.94,The Fostering Network (Nfca),People (Childrens) Service Group,Payts to Agencies,6553,,,E4833,,,,
Salford City Council,2018-09-11,601226365,546.00,0.00,546.00,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance,7015,E03571,Wharton 2FE expansion 17/18
Salford City Council,2018-09-11,601226283,18254.68,0.00,18254.68,Thomasson Memorial School,People (Childrens) Service Group,Pupil Assistance,6020,,,C5061,,,,
