Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2012-10-08,1600451543,514.31,85.72,428.59,Mouchel Ltd,Sustainable Regeneration,Computer Software
Salford City Council,2012-10-08,1600451573,60000.00,10000.00,50000.00,Peel Media Ltd,Chief Executives,Grants
Salford City Council,2012-10-08,1600451579,535.06,89.18,445.88,Bcl,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2012-10-08,601069439,3455.15,0.00,3455.15,D & R Tinker Ltd,Customer and Support Services,Consult/Contractors
Salford City Council,2012-10-08,601069440,2536.57,0.00,2536.57,D & R Tinker Ltd,Customer and Support Services,Consult/Contractors
Salford City Council,2012-10-08,601069441,3732.99,0.00,3732.99,D & R Tinker Ltd,Customer and Support Services,Consult/Contractors
Salford City Council,2012-10-08,601069443,6085.07,0.00,6085.07,D & R Tinker Ltd,Customer and Support Services,Consult/Contractors
Salford City Council,2012-10-09,38979602,3311.84,551.97,2759.87,Cintas Document Uk,Customer and Support Services,Stationery
Salford City Council,2012-10-09,38979617,3712.98,618.83,3094.15,Cintas Document Uk,Customer and Support Services,Stationery
Salford City Council,2012-10-09,39031496,523.80,1.29,522.51,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2012-10-09,601067978,9928.80,1654.80,8274.00,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2012-10-09,601067979,8638.03,1439.67,7198.36,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2012-10-09,601067980,1084.33,180.72,903.61,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2012-10-09,601067981,9668.02,1611.34,8056.68,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2012-10-09,601067982,1357.78,226.30,1131.48,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2012-10-09,601067997,855.00,142.50,712.50,Amblehurst Hotel,Sustainable Regeneration,Support for the Homeless
Salford City Council,2012-10-09,601068117,2817.40,469.57,2347.83,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2012-10-09,601068217,859.20,0.00,859.20,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-10-09,601068873,3946.16,0.00,3946.16,Salford Royal Nhs Foundation Trust,Children's Services,Other Prof Fees
Salford City Council,2012-10-09,601069086,523.80,87.30,436.50,Ellesmere Engineering Co Ltd,Children's Services,Building Rep & Maint
Salford City Council,2012-10-09,601069108,859.20,0.00,859.20,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-10-09,601069118,949.88,0.00,949.88,Salford Royal Nhs Foundation Trust,Community Health & Social Care,Payments to H A
Salford City Council,2012-10-09,601069435,2294.00,0.00,2294.00,Redacted Personal Data,Community Health & Social Care,Transport
Salford City Council,2012-10-09,601069451,2630.23,0.00,2630.23,Forbes Solicitors,Customer and Support Services,VAT Adjustment
Salford City Council,2012-10-09,601069452,3578.70,0.00,3578.70,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2012-10-09,601069453,828.00,138.00,690.00,Mecrow Medical Services Ltd,Children's Services,Legal Fees
Salford City Council,2012-10-09,601069456,1933.31,322.22,1611.09,Pressure Coolers Ltd,Customer and Support Services,Provisions
Salford City Council,2012-10-09,601069459,1655.20,0.00,1655.20,Abbotsound Limited,Community Health & Social Care,Day Care
Salford City Council,2012-10-09,601069460,620.48,0.00,620.48,Abbotsound Limited,Community Health & Social Care,Day Care
Salford City Council,2012-10-09,601069464,827.52,0.00,827.52,Abbotsound Limited,Community Health & Social Care,Day Care
Salford City Council,2012-10-09,601069465,1026.90,0.00,1026.90,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-10-09,601069466,1034.40,0.00,1034.40,Abbotsound Limited,Community Health & Social Care,Day Care
Salford City Council,2012-10-09,601069467,827.52,0.00,827.52,Abbotsound Limited,Community Health & Social Care,Day Care
Salford City Council,2012-10-09,601069469,542.92,0.00,542.92,Abbotsound Limited,Community Health & Social Care,Day Care
Salford City Council,2012-10-09,601069471,775.60,0.00,775.60,Abbotsound Limited,Community Health & Social Care,Day Care
Salford City Council,2012-10-09,601069472,1655.20,0.00,1655.20,Abbotsound Limited,Community Health & Social Care,Day Care
Salford City Council,2012-10-09,601069473,620.64,0.00,620.64,Abbotsound Limited,Community Health & Social Care,Day Care
Salford City Council,2012-10-09,601069475,620.64,0.00,620.64,Abbotsound Limited,Community Health & Social Care,Day Care
Salford City Council,2012-10-09,601069477,1174.56,195.76,978.80,Hays Education,Children's Services,Agency Fees
Salford City Council,2012-10-09,601069478,1342.22,223.70,1118.52,Royal Mail Group Plc,Chief Executives,Postage
Salford City Council,2012-10-09,601069479,1659.78,276.63,1383.15,Royal Mail Group Plc,Chief Executives,Postage
Salford City Council,2012-10-09,601069481,3755.47,625.91,3129.56,Electoral Reform Services,Chief Executives,Print & Photocopying
Salford City Council,2012-10-09,601069484,526.13,0.00,526.13,Equita Limited,Customer and Support Services,VAT Adjustment
Salford City Council,2012-10-09,601069488,823.65,0.00,823.65,Equita Limited,Customer and Support Services,VAT Adjustment
Salford City Council,2012-10-09,601069490,649.54,0.00,649.54,Equita Limited,Customer and Support Services,VAT Adjustment
Salford City Council,2012-10-09,601069492,510.96,0.00,510.96,Equita Limited,Customer and Support Services,VAT Adjustment
Salford City Council,2012-10-09,601069496,527.15,0.00,527.15,Equita Limited,Customer and Support Services,VAT Adjustment
Salford City Council,2012-10-09,601069497,644.92,0.00,644.92,Equita Limited,Customer and Support Services,VAT Adjustment
Salford City Council,2012-10-09,601069517,578.01,0.00,578.01,Equita Limited,Customer and Support Services,VAT Adjustment
Salford City Council,2012-10-09,601069520,856.48,0.00,856.48,Equita Limited,Customer and Support Services,VAT Adjustment
Salford City Council,2012-10-09,601069522,700.26,0.00,700.26,Equita Limited,Customer and Support Services,VAT Adjustment
Salford City Council,2012-10-09,601069539,674.15,0.00,674.15,Equita Limited,Customer and Support Services,VAT Adjustment
Salford City Council,2012-10-09,601069583,634.52,0.00,634.52,Equita Limited,Customer and Support Services,VAT Adjustment
Salford City Council,2012-10-09,601069584,1268.94,0.00,1268.94,Equita Limited,Customer and Support Services,VAT Adjustment
Salford City Council,2012-10-09,601069590,3604.80,600.80,3004.00,Higher Broughton (Gp) Ltd,Capital Expenditure,Legal Fees
Salford City Council,2012-10-09,601069599,518.40,86.40,432.00,H & L Cars,Community Health & Social Care,Transport
Salford City Council,2012-10-09,601069607,995.26,165.88,829.38,Circuit Electrical Testing Limited,Children's Services,UV Prog Rep
Salford City Council,2012-10-09,601069608,1174.56,195.76,978.80,Hays Education,Children's Services,Agency Fees
Salford City Council,2012-10-09,601069609,705.60,117.60,588.00,H & L Cars,Community Health & Social Care,Transport
Salford City Council,2012-10-09,601069610,2454.96,0.00,2454.96,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2012-10-09,601069614,761.25,0.00,761.25,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2012-10-09,601069619,1174.56,195.76,978.80,Hays Education,Children's Services,Agency Fees
Salford City Council,2012-10-09,601069624,6595.47,0.00,6595.47,Park Foster Care Limited,Children's Services,Payts to Agencies
Salford City Council,2012-10-09,601069629,970.80,161.80,809.00,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,601069632,2520.61,420.10,2100.51,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,601069634,4203.29,700.54,3502.75,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,601069635,2168.86,361.48,1807.38,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,601069637,693.51,115.58,577.93,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,601069638,4978.92,829.82,4149.10,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,601069640,1890.84,315.14,1575.70,"Hughes Brothers Ltd.,",Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,601069643,37217.89,6202.75,31015.14,Emanuel Whittakers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,601069646,1165.73,194.28,971.45,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,601069647,1166.61,194.43,972.18,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,601069648,716.03,0.00,716.03,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2012-10-09,601069649,2272.65,378.78,1893.87,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,601069650,765.52,127.56,637.96,S I G Roofing Supplies Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,601069651,564.60,94.08,470.52,S I G Roofing Supplies Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,601069653,3330.29,555.05,2775.24,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,601069660,35928.62,5988.10,29940.52,Arena Group,Capital Expenditure,Purch of Comp Equip
Salford City Council,2012-10-09,601069663,4132.82,688.80,3444.02,Northwards Housing Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,1600444232,1374.00,229.00,1145.00,Mci Diventi Limited,Customer and Support Services,Telephones & Fax
Salford City Council,2012-10-09,1600449872,7560.00,1260.00,6300.00,Micromac Filtration Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2012-10-09,1600449873,688.80,114.80,574.00,Ingenitech Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2012-10-09,1600449875,2664.00,444.00,2220.00,Lisclare Limited,Community Health & Social Care,Disability Equipment
Salford City Council,2012-10-09,1600450147,3960.00,660.00,3300.00,Mangar International Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-10-09,1600450151,1178.40,196.40,982.00,Peel Media Ltd,Chief Executives,Equipment Hire
Salford City Council,2012-10-09,1600450213,2748.14,458.02,2290.12,Parkeon Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-10-09,1600450216,1275.00,212.50,1062.50,Micromac Filtration Ltd,Capital Expenditure,Other Works
Salford City Council,2012-10-09,1600450271,754.80,125.80,629.00,Airborne Environmental Consultants,Capital Expenditure,Works & Building
Salford City Council,2012-10-09,1600450296,15000.00,0.00,15000.00,Meadows Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-10-09,1600450949,5571.30,928.55,4642.75,De Lage Landen Leasing Ltd,Chief Executives,IT  Licence Fee
Salford City Council,2012-10-09,1600451012,936.00,156.00,780.00,Redacted Personal Data,Children's Services,Electricity
Salford City Council,2012-10-09,1600451109,543.97,90.66,453.31,J Fletcher Engineers Ltd,Community Health & Social Care,Internet
Salford City Council,2012-10-09,1600451112,1267.02,211.17,1055.85,Ellesmere Engineering Co Ltd,Community Health & Social Care,Dev Servs Day to Day
Salford City Council,2012-10-09,1600451122,2652.08,442.01,2210.07,J Fletcher Engineers Ltd,Sustainable Regeneration,Internet
Salford City Council,2012-10-09,1600451130,5047.32,841.22,4206.10,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-10-09,1600451367,942.00,157.00,785.00,Piggott & Whitfield Ltd.,Capital Expenditure,Purch of Comp Equip
Salford City Council,2012-10-09,1600451638,900.00,0.00,900.00,Mds Mini Buses,Children's Services,Pupil Assistance
Salford City Council,2012-10-09,1600451639,1500.00,0.00,1500.00,Mds Mini Buses,Children's Services,Pupil Assistance
Salford City Council,2012-10-09,1600451671,88244.12,14707.35,73536.77,"Warden Construction Ltd.,",Capital Expenditure,Works & Building
Salford City Council,2012-10-09,1600451680,7540.00,0.00,7540.00,Positive Moves Cic,Children's Services,Grants - External
Salford City Council,2012-10-09,1600451684,3782.31,0.00,3782.31,Safehouses North Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-10-09,1600451686,2400.00,0.00,2400.00,Claremont Property Holdings Ltd,Children's Services,Rents
Salford City Council,2012-10-09,1600451696,558.76,93.13,465.63,Protec Fire Detection Plc.,Children's Services,UV Light/Fire
Salford City Council,2012-10-09,1600451710,2988.40,0.00,2988.40,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2012-10-09,1600451714,19836.00,3306.00,16530.00,"G Jones Ltd.,",Capital Expenditure,Works & Building
Salford City Council,2012-10-09,1600451716,2988.40,0.00,2988.40,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2012-10-09,1600451717,38745.44,6457.57,32287.87,"G Jones Ltd.,",Capital Expenditure,Works & Building
Salford City Council,2012-10-09,6001156543,2111.48,0.00,2111.48,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156544,1109.68,0.00,1109.68,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156545,1127.28,0.00,1127.28,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156546,1209.12,0.00,1209.12,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156547,1453.20,0.00,1453.20,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156548,809.44,0.00,809.44,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156549,1188.20,0.00,1188.20,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156550,1051.20,0.00,1051.20,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156551,704.60,0.00,704.60,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156552,721.86,0.00,721.86,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156555,1288.64,0.00,1288.64,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156556,952.64,0.00,952.64,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156557,710.96,0.00,710.96,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156558,986.24,0.00,986.24,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156559,644.64,0.00,644.64,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156560,1626.24,0.00,1626.24,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156561,511.92,0.00,511.92,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156562,511.92,0.00,511.92,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156564,590.48,0.00,590.48,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156565,5983.72,0.00,5983.72,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156567,747.60,0.00,747.60,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156568,622.10,0.00,622.10,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156570,574.84,0.00,574.84,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156571,1449.24,0.00,1449.24,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156572,4696.48,0.00,4696.48,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156573,1033.68,0.00,1033.68,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156574,643.12,0.00,643.12,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156576,741.48,0.00,741.48,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156577,940.20,0.00,940.20,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156578,845.40,0.00,845.40,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156579,868.32,0.00,868.32,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156581,533.40,0.00,533.40,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156584,635.04,0.00,635.04,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156587,1024.00,0.00,1024.00,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156589,975.00,0.00,975.00,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156590,1101.20,0.00,1101.20,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156593,504.16,0.00,504.16,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156594,999.44,0.00,999.44,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156596,964.32,0.00,964.32,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156600,572.00,0.00,572.00,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156601,5039.80,0.00,5039.80,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156602,911.76,0.00,911.76,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156604,1072.60,0.00,1072.60,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156606,946.44,0.00,946.44,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156607,512.68,0.00,512.68,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156609,648.00,0.00,648.00,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156613,854.32,0.00,854.32,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156616,860.00,0.00,860.00,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156618,1404.48,0.00,1404.48,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156619,532.04,0.00,532.04,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156622,690.40,0.00,690.40,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156624,701.32,0.00,701.32,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156625,521.80,0.00,521.80,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156626,1429.68,0.00,1429.68,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156627,736.00,0.00,736.00,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156628,1536.80,0.00,1536.80,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156629,1296.88,0.00,1296.88,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156633,591.12,0.00,591.12,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156635,716.16,0.00,716.16,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156637,739.20,0.00,739.20,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156638,767.20,0.00,767.20,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156639,665.28,0.00,665.28,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156643,729.96,0.00,729.96,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156648,2428.44,0.00,2428.44,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156649,576.60,0.00,576.60,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156650,672.00,0.00,672.00,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156652,515.12,0.00,515.12,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156653,519.76,0.00,519.76,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156655,521.56,0.00,521.56,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156656,540.96,0.00,540.96,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156661,683.76,0.00,683.76,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156662,1127.28,0.00,1127.28,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156663,503.24,0.00,503.24,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156665,775.68,0.00,775.68,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156670,646.80,0.00,646.80,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156681,526.68,0.00,526.68,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156686,585.08,0.00,585.08,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156687,674.52,0.00,674.52,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156688,2772.44,0.00,2772.44,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156697,1314.40,0.00,1314.40,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156699,1382.40,0.00,1382.40,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156700,678.40,0.00,678.40,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156701,2005.08,0.00,2005.08,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156702,554.40,0.00,554.40,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156703,875.44,0.00,875.44,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156704,671.84,0.00,671.84,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156705,850.08,0.00,850.08,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156709,850.08,0.00,850.08,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156710,785.40,0.00,785.40,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156711,1201.20,0.00,1201.20,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156712,554.40,0.00,554.40,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156713,552.72,0.00,552.72,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156720,520.72,0.00,520.72,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156721,1293.60,0.00,1293.60,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156723,895.61,0.00,895.61,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156725,726.76,0.00,726.76,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156727,1304.44,0.00,1304.44,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156728,939.20,0.00,939.20,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156729,943.28,0.00,943.28,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156738,771.12,0.00,771.12,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156741,636.48,0.00,636.48,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156742,1617.12,0.00,1617.12,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156749,1071.04,0.00,1071.04,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156751,572.88,0.00,572.88,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156752,729.96,0.00,729.96,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156754,535.92,0.00,535.92,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156757,573.40,0.00,573.40,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156760,526.68,0.00,526.68,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156774,554.40,0.00,554.40,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156775,784.00,0.00,784.00,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156777,554.40,0.00,554.40,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156786,1227.52,0.00,1227.52,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156790,665.28,0.00,665.28,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156792,665.28,0.00,665.28,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156793,1824.60,0.00,1824.60,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156797,564.44,0.00,564.44,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156798,550.80,0.00,550.80,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156801,803.44,0.00,803.44,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156802,682.72,0.00,682.72,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156803,526.32,0.00,526.32,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156804,514.08,0.00,514.08,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156807,682.80,0.00,682.80,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156809,1071.84,0.00,1071.84,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156811,783.36,0.00,783.36,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-10-09,6001156816,656.04,0.00,656.04,Redacted Personal Data,Community Health & Social Care,Payt to care clients
