Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2020-10-09,1600655056,630,105,525,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase
Salford City Council,2020-10-09,1600655055,2646,441,2205,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase
Salford City Council,2020-10-09,1600655059,6300,1050,5250,Xma Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2020-10-09,1600655057,8556.07,1426.01,7130.06,Xma Ltd,Service Reform (Corp Bus & Transform),Purch of Comp Equip
Salford City Council,2020-10-09,1600655058,18900,3150,15750,Xma Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2020-10-09,1600655103,24036,4006,20030,Zipporah Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2020-10-10,6003124429,527,0,527,Ao Retail Limited,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-10-10,6003124421,2728.5,0,2728.5,Apm P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-10-10,6003124415,2996,0,2996,Apm P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-10-10,6003124420,750,0,750,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-10-10,6003124459,17907.36,0,17907.36,Www.Scottish.Southern.,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-10-10,6003124470,99000,0,99000,Www.Scottish.Southern.,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-10-12,6003124482,1156.8,192.8,964,A Venning Ltd,Place Directorate,Building Repairs & Maintenance
Salford City Council,2020-10-12,1600655167,1137.6,189.6,948,Alere Toxicology Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-12,1600655169,1137.6,189.6,948,Alere Toxicology Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-12,1600655168,3041.4,506.9,2534.5,Alere Toxicology Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-12,1600655040,10834.56,1805.76,9028.8,Alliance Disposables Ltd,People (Adults) - CHSC,Clothing & Uniforms
Salford City Council,2020-10-12,6003124526,2173.25,0,2173.25,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2020-10-12,601287564,3052.01,0,3052.01,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2020-10-12,1600654690,47450,0,47450,Community Forest Trust Ltd,Service Reform (Corp Bus & Transform),Miscellaneous Grants
Salford City Council,2020-10-12,601287526,79245,0,79245,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-10-12,601287589,535,0,535,Csin Cic,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-12,601287590,909.5,0,909.5,Csin Cic,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-12,601287586,1551.5,0,1551.5,Csin Cic,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-12,601287588,1979.5,0,1979.5,Csin Cic,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-12,1600654682,262555.85,43759.31,218796.54,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-10-12,1600654584,124080,20680,103400,Humankind Charity,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-12,601286849,11299.76,1883.29,9416.47,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2020-10-12,601286848,11387.59,1897.93,9489.66,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2020-10-12,601286850,14909.32,2484.89,12424.43,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2020-10-12,601287584,550,0,550,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-12,601287579,3000,0,3000,Patricroft Community Group Cic,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-10-12,1600654592,14184,2364,11820,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2020-10-12,6003124499,1639.29,0,1639.29,Quayside Bakery,Place Directorate,Food and refreshments
Salford City Council,2020-10-12,1600655171,1411,0,1411,Redacted data,People (Childrens) Service Group,Training expenses
Salford City Council,2020-10-12,1600655170,2795,0,2795,Redacted data,People (Childrens) Service Group,Training expenses
Salford City Council,2020-10-12,1600655182,3478.7,0,3478.7,Redacted data,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2020-10-12,1600655184,580.55,96.76,483.79,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-10-12,1600655185,585.58,97.6,487.98,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-10-12,1600655186,1726.44,287.74,1438.7,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-10-12,1600655187,1961.77,326.96,1634.81,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-10-12,1600655188,2090.53,348.42,1742.11,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-10-12,1600655192,5644.39,940.73,4703.66,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-10-12,1600655193,26387.94,4397.99,21989.95,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-10-12,1600655183,73505.76,12250.96,61254.8,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-10-12,1600654671,66392,0,66392,Salford Community & Voluntary Servi,Place Directorate,Payts to Agencies
Salford City Council,2020-10-12,1600654651,35583,0,35583,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-12,1600654647,439206,0,439206,Salford Royal Nhs Foundation Trust,Public Health,Payts to Agencies
Salford City Council,2020-10-12,601287577,684,0,684,Salford Storm Football Club,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-10-12,1600654582,31516.15,5252.69,26263.46,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),Computer Maintenance
Salford City Council,2020-10-12,601287585,2160,0,2160,Sms Coaching Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-12,601287593,6075,0,6075,Sms Coaching Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-12,6003124522,845,0,845,Sumup *Jf Services,People (Adults) - CHSC,General Repairs
Salford City Council,2020-10-12,1600654601,23796,0,23796,Tameside Mbc,Public Health,Payts to Agencies
Salford City Council,2020-10-12,1600654616,4370,0,4370,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-10-12,1600654617,4370,0,4370,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-10-12,1600654614,8833.33,0,8833.33,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-10-12,1600654622,8833.33,0,8833.33,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-10-12,1600654613,9500,0,9500,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-10-12,1600654615,9500,0,9500,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-10-12,1600654619,9500,0,9500,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-10-12,1600654620,9500,0,9500,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-10-12,1600654623,9500,0,9500,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-10-12,1600654624,9500,0,9500,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-10-12,601286819,10551.75,0,10551.75,Together Housing Association Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-10-12,1600655162,1793.34,298.89,1494.45,W H Good Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-10-12,1600655160,44992.34,7498.72,37493.62,W H Good Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-10-12,1600655161,58964.48,9827.41,49137.07,W H Good Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-10-12,1600655181,24036,4006,20030,Zipporah Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2020-10-13,1600655233,5640,940,4700,1Decision Ltd,People (Childrens) Service Group,Training of Others
Salford City Council,2020-10-13,601287625,6284,0,6284,Abc Coach Hire Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287775,2070.6,0,2070.6,Aim Habonim-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287666,2940,0,2940,Aim Habonim-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,1600655266,1477,154.5,1322.5,Andrew Jenner Ltd. T/As Rcd Leaflet,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-10-13,601287776,1552.95,0,1552.95,Ateres Elisheva Daycare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287667,10762.28,0,10762.28,Ateres Elisheva Daycare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287777,1035.3,0,1035.3,Auntie Stephs Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287937,3845.4,0,3845.4,Auntie Stephs Playgroup,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287661,11629.8,0,11629.8,Barton Moss Primary School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,1600655221,2880,480,2400,Bedspace Resource Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-13,601287931,9775.31,0,9775.31,Beis Malka Beiz Girls-Nursery,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287670,10238.55,0,10238.55,Beis Malka Beiz Girls-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287778,517.65,0,517.65,Beis Rochel Manchester Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287671,11701.2,0,11701.2,Beis Rochel Manchester Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287797,1035.3,0,1035.3,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287684,3343.2,0,3343.2,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287938,552.16,0,552.16,Big Steps Playgroup,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287779,5418.07,0,5418.07,Big Steps Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,1600655269,4753.67,0,4753.67,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,1600655263,13026,0,13026,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-13,1600655267,16375.67,0,16375.67,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-13,1600655259,20345,0,20345,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-13,1600655231,1085.83,180.97,904.86,Bloom Procurement Services Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-10-13,601287673,11701.2,0,11701.2,Bnos Margulis Viznitz Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287780,517.65,0,517.65,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287932,517.65,0,517.65,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287674,20530.13,0,20530.13,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287781,517.65,0,517.65,Boothstown Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287939,2228.36,0,2228.36,Boothstown Playgroup,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287933,7659.59,0,7659.59,Bridgewater School,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287675,8330.42,0,8330.42,Bridgewater School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287897,1000.79,0,1000.79,Broughton Jewish Cassel Fox,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287784,517.65,0,517.65,Budding Wood Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287677,666.23,0,666.23,Budding Wood Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287895,3323.79,0,3323.79,Budding Wood Day Nursery,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287896,1259.33,0,1259.33,Care Chiefs,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287678,6736.8,0,6736.8,Care Chiefs,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287785,10870.65,0,10870.65,Care Chiefs,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287790,1035.3,0,1035.3,Claremont Neighbourhood Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287898,1652.7,0,1652.7,Claremont Neighbourhood Nursery,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287680,2298.45,0,2298.45,Claremont Neighbourhood Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287934,5124,0,5124,Clarendon Cottage School,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287681,10143,0,10143,Clarendon Cottage School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287922,1596.77,0,1596.77,Clk Childcare Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287742,5367.6,0,5367.6,Clk Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287858,5435.33,0,5435.33,Clk Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,1600655218,13825.1,2304.18,11520.92,Compass Minerals Uk Ltd,Place Directorate,Materials
Salford City Council,2020-10-13,1600655217,15122.11,2520.34,12601.77,Compass Minerals Uk Ltd,Place Directorate,Materials
Salford City Council,2020-10-13,601287877,517.65,0,517.65,Cottage Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287925,1257.15,0,1257.15,Cottage Nursery,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287798,1811.78,0,1811.78,Daisys Daycare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287793,517.65,0,517.65,Debs Playpen,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287662,12524.4,0,12524.4,Dukesgate Academy,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287799,1811.78,0,1811.78,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287899,2539.28,0,2539.28,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287686,3354.75,0,3354.75,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,1600655241,10942.08,1823.68,9118.4,Exclusec Group Ltd,Place Directorate,Contractors
Salford City Council,2020-10-13,1600655240,27341.77,4556.97,22784.8,Exclusec Group Ltd,Place Directorate,Contractors
Salford City Council,2020-10-13,601287631,19514.31,3252.38,16261.93,Executive Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287631,19514.31,3252.38,16261.93,Executive Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287632,10721.82,1786.97,8934.85,Express Travels (Bolton) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287632,10721.82,1786.97,8934.85,Express Travels (Bolton) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287800,2329.43,0,2329.43,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287687,2947.35,0,2947.35,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287689,1924.65,0,1924.65,Fledglings (Irlam) Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287802,2329.43,0,2329.43,Fledglings (Irlam) Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287900,2677.38,0,2677.38,Fledglings (Irlam) Limited,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287801,1035.3,0,1035.3,Fledglings Day Nursery Worsley,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287688,4666.2,0,4666.2,Fledglings Day Nursery Worsley,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287912,2573.82,0,2573.82,Folly Brook Nursery Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287829,4141.2,0,4141.2,Folly Brook Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287723,4249.35,0,4249.35,Folly Brook Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287850,776.48,0,776.48,Fun 2B2,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287600,732.35,122.06,610.29,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-10-13,601287604,994.04,165.67,828.37,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-10-13,601287603,1145.24,190.87,954.37,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-10-13,601287610,1182.1,197.01,985.09,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-10-13,1600655272,600.78,100.13,500.65,Glowarm Dsp Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-10-13,1600654643,17934.21,0,17934.21,Great Places Housing Association,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-13,601287639,29664.14,4944.02,24720.12,H59 Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287639,29664.14,4944.02,24720.12,H59 Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287692,6662.25,0,6662.25,Habonim Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287694,2933.32,0,2933.32,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287804,3865.12,0,3865.12,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287901,4997.06,0,4997.06,Happy Feet Day Nursery,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287788,2329.43,0,2329.43,Hello Kiddies Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287627,21571,0,21571,Home To Schools Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287627,21571,0,21571,Home To Schools Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287766,631.58,0,631.58,Inspiring Communities Together,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287890,2329.43,0,2329.43,Inspiring Communities Together,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287930,3529.43,0,3529.43,Inspiring Communities Together,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,1600655225,13999.5,2333.25,11666.25,J Greenwood (Builders) Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-10-13,601287702,1417.54,0,1417.54,Jitterbugz Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287811,2381.19,0,2381.19,Jitterbugz Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287707,13999.65,0,13999.65,Kerem Shloime Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287708,670.95,0,670.95,Kiddiewinkles Pre School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287940,1780.11,0,1780.11,Kiddiewinkles Pre School,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287815,3697.5,0,3697.5,Kiddiewinkles Pre School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287907,3533.69,0,3533.69,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287818,3623.55,0,3623.55,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287714,5962.73,0,5962.73,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287711,7785.88,0,7785.88,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287820,9576.53,0,9576.53,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287819,10075.69,0,10075.69,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287713,11629.8,0,11629.8,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287712,14089.95,0,14089.95,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287822,2329.43,0,2329.43,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287908,4003.35,0,4003.35,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287826,2588.25,0,2588.25,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287720,4378.05,0,4378.05,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287721,1323,0,1323,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287911,1985.85,0,1985.85,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287827,2847.08,0,2847.08,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287717,1102.5,0,1102.5,Kidzrus  Nursery Ltd - Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287823,1811.78,0,1811.78,Kidzrus  Nursery Ltd - Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287909,1816.5,0,1816.5,Kidzrus  Nursery Ltd - Monton,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287824,1552.95,0,1552.95,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287718,1565.55,0,1565.55,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287910,2345.93,0,2345.93,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287825,4400.03,0,4400.03,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287719,8275.05,0,8275.05,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287782,1386.56,0,1386.56,Kinderland,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287913,5741.25,0,5741.25,Ladybird Private Day Nursery,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287724,7827.75,0,7827.75,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287830,9835.35,0,9835.35,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287596,2771.75,0,2771.75,Lancashire County Council,Service Reform (Corp Bus & Transform),Pensions Increases
Salford City Council,2020-10-13,601287873,1035.3,0,1035.3,Little Acorns Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287751,4921.32,0,4921.32,Little Acorns Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287783,3882.38,0,3882.38,Little Blessings Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287835,1035.3,0,1035.3,Little Explorers,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287941,5603.03,0,5603.03,Little Explorers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287834,1035.3,0,1035.3,Little Explorers Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287726,1473.68,0,1473.68,Little Explorers Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287915,2167.2,0,2167.2,Little Explorers Day Nursery,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287725,1341.9,0,1341.9,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287914,3901.88,0,3901.88,Little Explorers Eccles,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287833,4400.03,0,4400.03,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287916,767.6,0,767.6,Little Gems Private Day Nursery,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-13,601287836,1984.33,0,1984.33,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287728,5641.65,0,5641.65,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287837,1552.95,0,1552.95,Little Learners,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287730,1263.15,0,1263.15,Little People Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287838,2514.3,0,2514.3,Little People Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-13,601287917,12000.5,0,12000.5,Little People Day Nursery,People (Childrens) Service Group,Pupil Assistance
