#,Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction number,Amount
125,CAB,CABINET OFFICE,2022-06-22,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,1 HORSEGUARDS ROAD,GOVERNMENT PROPERTY AGENCY-2WM,1037142114,80285.74
126,CAB,CABINET OFFICE,2022-06-22,EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,1 HORSEGUARDS ROAD,GOVERNMENT PROPERTY AGENCY-2WM,1037142114,3091327.52
127,CAB,CABINET OFFICE,2022-06-23,EXP - PURCHASE OF GOODS/SERVICES - TELECOMS - DATA COMMUNICATIONS,GDS - NOTIFY PLATFORM,FIRETEXT COMMUNICATIONS LTD,1037142138,1053662.72
128,CAB,CABINET OFFICE,2022-06-23,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA,GCS INTERNATIONAL,M&C SAATCHI UK LTD,1037142160,56903.40
129,CAB,CABINET OFFICE,2022-06-23,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,CSHR - HIGH POTENTIAL DEVELOPMENT SCHEME,KPMG,1037142174,33371.00
130,CAB,CABINET OFFICE,2022-06-24,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,GRS THIRD PARTY PROVISION,CAPITA RESOURCING LTD,1037142361,37160.50
131,CAB,CABINET OFFICE,2022-06-24,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,GRS THIRD PARTY PROVISION,CAPITA RESOURCING LTD,1037142361,40917.80
132,CAB,CABINET OFFICE,2022-06-24,Exp - Purchase Of Goods/Services - Consultancy,MARKET AND SUPPLIERS,ERNST & YOUNG LLP,1037142367,115264.30
133,CAB,CABINET OFFICE,2022-06-24,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,GRANTS SINGLE APPLICANT PORTAL,ANDIGITAL LTD,1037142372,305564.50
134,CAB,CABINET OFFICE,2022-06-24,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,GRANTS SINGLE APPLICANT PORTAL,ANDIGITAL LTD,1037142372,61112.90
135,CAB,CABINET OFFICE,2022-06-24,EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037142376,56934.35
136,CAB,CABINET OFFICE,2022-06-24,EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037142376,75788.40
137,CAB,CABINET OFFICE,2022-06-27,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,COMMERCIAL CONTINUOUS IMPROVEMENT TEAM,AVANADE UK LTD,1037142394,25602.00
138,CAB,CABINET OFFICE,2022-06-27,EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,1 HORSEGUARDS ROAD,GOVERNMENT PROPERTY AGENCY-2WM,1037142396,1797175.16
139,CAB,CABINET OFFICE,2022-06-27,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,CABINET OFFICE REGIONAL OFFICES,GOVERNMENT PROPERTY AGENCY-2WM,1037142396,80520.69
140,CAB,CABINET OFFICE,2022-06-27,EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,CABINET OFFICE REGIONAL OFFICES,GOVERNMENT PROPERTY AGENCY-2WM,1037142396,1797175.16
141,CAB,CABINET OFFICE,2022-06-27,EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,CABINET OFFICE REGIONAL OFFICES,GOVERNMENT PROPERTY AGENCY-2WM,1037142396,54312.50
142,CAB,CABINET OFFICE,2022-06-27,EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,ESTATES MANAGEMENT COSTS,GOVERNMENT PROPERTY AGENCY-2WM,1037142396,1089400.37
143,CAB,CABINET OFFICE,2022-06-27,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,COVID-19 INQUIRY,THREE RAYMOND BUILDINGS,1037142430,29018.80
144,CAB,CABINET OFFICE,2022-06-27,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GRS THIRD PARTY PROVISION,TMP UK LTD,1037142442,26250.94
145,CAB,CABINET OFFICE,2022-06-27,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - PENSIONS PAYROLL CONTRACTOR (FIXED FEE),SME CONTRACT MANAGMENT LEAD,NTT DATA UK LTD,1037142463,91422.00
146,CAB,CABINET OFFICE,2022-06-27,EXP - PURCHASE OF GOODS/SERVICES - OTHER,DELIVERY PARTNERS,UK HEALTH SECURITY AGENCY,1037142480,2439530.56
147,CAB,CABINET OFFICE,2022-06-27,IA - POA & AUC - COST - ADDITIONS,IPA IPR & BENCHMARKING,GULP DIGITAL LTD,1037142489,181350.00
148,CAB,CABINET OFFICE,2022-06-27,IA - POA & AUC - COST - ADDITIONS,IPA IPR & BENCHMARKING,GULP DIGITAL LTD,1037142489,36270.00
149,CAB,CABINET OFFICE,2022-06-28,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,IPA PFI EXPIRY,ERNST & YOUNG LLP,1037142519,40000.00
150,CAB,CABINET OFFICE,2022-06-28,EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,CABINET OFFICE REGIONAL OFFICES,GOVERNMENT PROPERTY AGENCY-2WM,1037142572,36918.00
151,CAB,CABINET OFFICE,2022-06-28,EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,CABINET OFFICE REGIONAL OFFICES,GOVERNMENT PROPERTY AGENCY-2WM,1037142572,28956.00
152,CAB,CABINET OFFICE,2022-06-29,Exp - Purchase Of Goods/Services - Consultancy,"IPA FUNCTION, PROFESSION AND STANDARDS",ERNST & YOUNG LLP,1037142633,58750.00
153,CAB,CABINET OFFICE,2022-06-29,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,CSHR - ODDC,ERNST & YOUNG LLP,1037142633,30000.00
154,CAB,CABINET OFFICE,2022-06-29,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,FACULTY & SERVICE DELIVERY,ERNST & YOUNG LLP,1037142633,95700.00
155,CAB,CABINET OFFICE,2022-06-29,Exp - Purchase Of Goods/Services - Consultancy,BPDG - BORDER READINESS,COSTAIN LTD,1037142634,252445.63
156,CAB,CABINET OFFICE,2022-06-29,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,GRS THIRD PARTY PROVISION,CAPITA RESOURCING LTD,1037142654,41737.00
157,CAB,CABINET OFFICE,2022-06-29,EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,CABINET OFFICE REGIONAL OFFICES,GOVERNMENT PROPERTY AGENCY-2WM,1037142678,97000.00
158,CAB,CABINET OFFICE,2022-06-29,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,GOVERNMENT EQUALITIES OFFICE PROG,G4S GAOS  CCC EQUALITY ADVISORY AND SUPPORT SERVICES,1037142707,71740.82
159,CAB,CABINET OFFICE,2022-06-29,Exp - Purchase Of Goods/Services - Consultancy,MYCO PROGRAMME,COVOXA LTD,1037142719,78850.00
160,CAB,CABINET OFFICE,2022-06-30,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,GOVERNMENT COMMERCIAL AND GRANTS,EXPERIAN LTD,1037142770,225000.00
161,CAB,CABINET OFFICE,2022-06-30,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,GOVERNMENT COMMERCIAL AND GRANTS,EXPERIAN LTD,1037142770,45000.00
162,CAB,CABINET OFFICE,2022-06-30,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,CSHR - GSCU: ACCELERATED DEVEOPMENT SCHEME (ADMIN),CAPITA BUSINESS SERVICES LTD,1037142782,58822.50
163,CAB,CABINET OFFICE,2022-06-30,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,CSHR - GSCU: ACCELERATED DEVEOPMENT SCHEME (ADMIN),CAPITA BUSINESS SERVICES LTD,1037142782,58822.50
164,CAB,CABINET OFFICE,2022-06-30,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,CSHR - GSCU: ACCELERATED DEVEOPMENT SCHEME (ADMIN),CAPITA BUSINESS SERVICES LTD,1037142782,58822.50
165,CAB,CABINET OFFICE,2022-06-14,EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,ESTATES MANAGEMENT COSTS,GOVERNMENT PROPERTY AGENCY,2037000862,25621.08
166,CAB,CABINET OFFICE,2022-06-16,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,COP26 CENTRAL COSTS,MINISTRY OF DEFENCE,2037000875,297284.55
167,CAB,CABINET OFFICE,2022-06-29,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,GDS - DG AND COO PRIVATE OFFICE,GOVERNMENT LEGAL DEPARTMENT,2037000893,74750.00
168,CAB,CABINET OFFICE,2022-06-01,Exp - Purchase Of Goods/Services - Contractors,COMMERCIAL CONTINUOUS IMPROVEMENT TEAM,CROWN COMMERCIAL SERVICE,9037004552,1083693.47
169,CAB,GPA,2022-06-07,Transformational Services Expe,Trans. Professional Fees,Faithful + Gould Limited,6,39045.02
170,CAB,GPA,2022-06-07,PFI Service Charge Exp - FBR,PFI covid costs FM costs,Exchequer Partnership No.2 Plc (HGR),3,38765.48
171,CAB,GPA,2022-06-07,Workplace Projects,Workplace Project Delivery,Conamar Building Services Limited,7,147986.73
172,CAB,GPA,2022-06-07,Workplace Projects,Workplace Project Delivery,Conamar Building Services Limited,10,93085.57
173,CAB,GPA,2022-06-07,Furniture and Fittings,Client Furniture and Fittings,Senator Group (all invoices),12,33017.23
174,CAB,GPA,2022-06-08,Variable FM Exp- FBR,Hard FM Variable,Mitie FM Limited,3,34202.22
175,CAB,GPA,2022-06-08,Variable FM Exp- FBR,FM Indexation,Mitie FM Limited,42,54150.31
176,CAB,GPA,2022-06-08,Fixed FM Expenditure,Soft FM Fixed,Mitie FM Limited,45,42290.28
177,CAB,GPA,2022-06-08,Variable FM Exp- FBR,FM Management Fees,Mitie FM Limited,51,140079.33
178,CAB,GPA,2022-06-08,Variable FM Exp- FBR,FM Management Fees,Mitie FM Limited,54,232191.07
179,CAB,GPA,2022-06-08,Fixed FM Expenditure,Soft FM Fixed,Mitie FM Limited,60,148861.95
180,CAB,GPA,2022-06-08,Fixed FM Expenditure,Hard FM Fixed,Mitie FM Limited,63,78119.61
181,CAB,GPA,2022-06-08,Professional Fees,Professional Services-General,Faithful + Gould Limited,21,130984.85
182,CAB,GPA,2022-06-08,Operational Security Exp - FBR,Fixed Operational Security,Mitie FM Limited,6,118600.38
183,CAB,GPA,2022-06-08,Operational Security Exp - FBR,Fixed Operational Security,Mitie FM Limited,12,48171.69
184,CAB,GPA,2022-06-08,Variable FM Exp- FBR,FM Management Fees,Mitie FM Limited,11,118469.66
185,CAB,GPA,2022-06-08,Variable FM Exp- FBR,FM Indexation,Mitie FM Limited,14,38396.09
186,CAB,GPA,2022-06-08,Fixed FM Expenditure,Soft FM Fixed,Mitie FM Limited,17,125655.66
187,CAB,GPA,2022-06-09,Professional Fees,Professional Services-General,Morris & Spottiswood Limited,3,383400.45
188,CAB,GPA,2022-06-09,Fixed FM Expenditure,Hard FM Fixed,Ministry of Justice (All invoices),3,144218.36
189,CAB,GPA,2022-06-09,Fixed FM Expenditure,Soft FM Fixed,Ministry of Justice (All invoices),9,177739.44
190,CAB,GPA,2022-06-09,Operational Security Exp - FBR,Fixed Operational Security,Ministry of Justice (All invoices),12,111027.61
191,CAB,GPA,2022-06-09,Utilities Expenditure,Electricity,Ministry of Justice (All invoices),18,45925.18
192,CAB,GPA,2022-06-09,Variable FM Exp- FBR,Hard FM Variable,Ministry of Justice (All invoices),49,56383.00
193,CAB,GPA,2022-06-09,Operational Security Exp - FBR,Fixed Operational Security,Ministry of Justice (All invoices),80,69063.68
194,CAB,GPA,2022-06-09,Utilities Expenditure,Electricity,Ministry of Justice (All invoices),131,41897.81
195,CAB,GPA,2022-06-09,Operational Security Exp - FBR,Fixed Operational Security,Ministry of Justice (All invoices),137,41963.93
196,CAB,GPA,2022-06-09,Fixed FM Expenditure,Hard FM Fixed,Ministry of Justice (All invoices),140,93108.51
197,CAB,GPA,2022-06-09,Fixed FM Expenditure,Soft FM Fixed,Ministry of Justice (All invoices),143,99457.00
198,CAB,GPA,2022-06-09,Fixed FM Expenditure,Soft FM Fixed,Ministry of Justice (All invoices),146,95324.61
199,CAB,GPA,2022-06-09,PFI Variation Charges,PFI VO client requested costs,AGP,3,303813.81
200,CAB,GPA,2022-06-10,Utilities Expenditure,Electricity,EDF Energy,11,85000.29
201,CAB,GPA,2022-06-10,Utilities Expenditure,Electricity,EDF Energy,15,76898.82
202,CAB,GPA,2022-06-10,Utilities Expenditure,Electricity,EDF Energy,19,53459.41
203,CAB,GPA,2022-06-10,Utilities Expenditure,Electricity,EDF Energy,23,57547.36
204,CAB,GPA,2022-06-10,Utilities Expenditure,Electricity,EDF Energy,5,67456.88
205,CAB,GPA,2022-06-10,Utilities Expenditure,Electricity,EDF Energy,9,70847.38
206,CAB,GPA,2022-06-10,Utilities Expenditure,Electricity,EDF Energy,25,48948.79
207,CAB,GPA,2022-06-10,Utilities Expenditure,Electricity,EDF Energy,29,50285.03
208,CAB,GPA,2022-06-10,Utilities Expenditure,Electricity,EDF Energy,33,54915.00
209,CAB,GPA,2022-06-14,Professional Fees,Professional Services-General,AECOM Limited,7,35000.00
210,CAB,GPA,2022-06-14,Professional Fees,Professional Services-General,AECOM Limited,6,44480.00
211,CAB,GPA,2022-06-15,Property Transactions,Recoverable Property Prof Fee,JLL,50,28875.00
212,CAB,GPA,2022-06-15,Utilities Expenditure,Electricity,EDF Energy,3,67489.95
213,CAB,GPA,2022-06-15,Professional Fees,Professional Services-General,Faithful + Gould Limited,27,107208.58
214,CAB,GPA,2022-06-15,Workplace Projects,Workplace Project Delivery,Mitie FM Limited,54,127202.26
215,CAB,GPA,2022-06-15,Operational Security Exp - FBR,Fixed Operational Security,Mitie FM Limited,10,48171.69
216,CAB,GPA,2022-06-15,Operational Security Exp - FBR,Fixed Operational Security,Mitie FM Limited,16,118600.38
217,CAB,GPA,2022-06-15,Fixed FM Expenditure,Soft FM Fixed,Mitie FM Limited,34,27478.15
218,CAB,GPA,2022-06-15,Variable FM Exp- FBR,FM Management Fees,Mitie FM Limited,70,120900.80
219,CAB,GPA,2022-06-15,Variable FM Exp- FBR,FM Indexation,Mitie FM Limited,73,38396.09
220,CAB,GPA,2022-06-15,Fixed FM Expenditure,Soft FM Fixed,Mitie FM Limited,76,125655.64
221,CAB,GPA,2022-06-15,Workplace Services,WHS Contract Costs,ENGIE Services Limited,14,91971.91
222,CAB,GPA,2022-06-15,Utilities Expenditure,Whitehall Systems Heating,ENGIE Services Limited,17,26595.03
223,CAB,GPA,2022-06-15,Professional Fees,Professional Services-General,Faithful + Gould Limited,7,153753.80
224,CAB,GPA,2022-06-15,Fixed FM Expenditure,Hard FM Fixed,Ministry of Justice (All invoices),5,60779.67
225,CAB,GPA,2022-06-15,Fixed FM Expenditure,Soft FM Fixed,Ministry of Justice (All invoices),8,194537.08
226,CAB,GPA,2022-06-15,Operational Security Exp - FBR,Fixed Operational Security,Ministry of Justice (All invoices),11,118079.51
227,CAB,GPA,2022-06-15,Utilities Expenditure,Electricity,Ministry of Justice (All invoices),17,30480.16
228,CAB,GPA,2022-06-15,Variable FM Exp- FBR,Hard FM Variable,Ministry of Justice (All invoices),47,53330.09
229,CAB,GPA,2022-06-16,Finance Costs,Interest - PFI,AGP,7,1926857.97
230,CAB,GPA,2022-06-16,Finance Costs,Interest - PFI,AGP,8,385371.59
231,CAB,GPA,2022-06-16,PFI Variation Charges,PFI Soft FM Var VO costs,AGP,19,1757003.24
232,CAB,GPA,2022-06-16,PFI Variation Charges,PFI Soft FM Var VO costs,AGP,20,351400.66
233,CAB,GPA,2022-06-16,Direct Employee Costs,Agency Staff,Tetra Tech Management Services Limited,36,58475.86
234,CAB,GPA,2022-06-16,Rates,Business Rates,Office for National Statistics,3,360613.7
235,CAB,GPA,2022-06-17,Variable FM Exp- FBR,Soft FM Variable,Mitie FM Limited,3,37475.49
236,CAB,GPA,2022-06-17,Property Costs - Digital and T,Digital & Technology Services,Airbus Defence & Space Limited,13,45940.67
237,CAB,GPA,2022-06-17,Workplace Services,WHS Projects,ISS Mediclean Ltd,3,1592705.86
238,CAB,GPA,2022-06-21,Workplace Services,Hard FM Client Minor New Works,ISS Mediclean Ltd,72,26955.66
239,CAB,GPA,2022-06-21,Workplace Services,Hard FM Client Minor New Works,ISS Mediclean Ltd,78,101153.7
240,CAB,GPA,2022-06-21,PFI Lifecycle Costs,PFI Lifecycle charges,Exchequer Partnership Plc (100PS),115,1059596.63
241,CAB,GPA,2022-06-21,PFI Lifecycle Costs,PFI Lifecycle charges,Exchequer Partnership Plc (100PS),116,211919.33
242,CAB,GPA,2022-06-21,PFI Lifecycle Costs,PFI Lifecycle charges,Exchequer Partnership Plc (100PS),119,32394.01
243,CAB,GPA,2022-06-21,Finance Costs,Interest - PFI,Exchequer Partnership Plc (100PS),123,616887.91
244,CAB,GPA,2022-06-21,Finance Costs,Interest - PFI,Exchequer Partnership Plc (100PS),124,123377.58
245,CAB,GPA,2022-06-21,PFI Lifecycle Costs,PFI Lifecycle charges,Exchequer Partnership Plc (100PS),127,301834.53
246,CAB,GPA,2022-06-21,PFI Lifecycle Costs,PFI Lifecycle charges,Exchequer Partnership Plc (100PS),128,60366.91
247,CAB,GPA,2022-06-21,Professional Services Expendit,Recoverable Prop Part Call off,Montagu Evans (ACC 2),7,49879.44
248,CAB,GPA,2022-06-21,Professional Services Expendit,Recoverable Prop Part Call off,Montagu Evans (ACC 2),10,28213.44
249,CAB,GPA,2022-06-21,Professional Services Expendit,Recoverable Prop Part Call off,Montagu Evans (ACC 2),16,38191.01
250,CAB,GPA,2022-06-21,Professional Services Expendit,Recoverable Prop Part Call off,Montagu Evans (ACC 2),19,163327.42
251,CAB,GPA,2022-06-21,Professional Services Expendit,Recoverable Prop Part Call off,Montagu Evans (ACC 2),22,68075.08
252,CAB,GPA,2022-06-21,Professional Services Expendit,Recoverable Prop Part Call off,Montagu Evans (ACC 2),25,48216.19
253,CAB,GPA,2022-06-21,Professional Services Expendit,Recoverable Prop Part Call off,Montagu Evans (ACC 2),34,153315.20
254,CAB,GPA,2022-06-21,Property Transactions,Dilapidations,Epic Property Asset Management Ltd (EPAM),7,90000.00
255,CAB,GPA,2022-06-22,IT,ICT Services,CanCom Managed Services Ltd,6,31861.00
256,CAB,GPA,2022-06-22,Finance Costs,Interest - PFI,Exchequer Partnership No.2 Plc (HGR),13,926058.13
257,CAB,GPA,2022-06-22,Finance Costs,Interest - PFI,Exchequer Partnership No.2 Plc (HGR),14,185211.63
258,CAB,GPA,2022-06-22,PFI Lifecycle Costs,PFI Lifecycle charges,Exchequer Partnership No.2 Plc (HGR),17,355651.29
259,CAB,GPA,2022-06-22,PFI Lifecycle Costs,PFI Lifecycle charges,Exchequer Partnership No.2 Plc (HGR),18,71130.26
260,CAB,GPA,2022-06-22,PFI Lifecycle Costs,PFI Lifecycle charges,Exchequer Partnership No.2 Plc (HGR),21,453245.60
261,CAB,GPA,2022-06-22,PFI Lifecycle Costs,PFI Lifecycle charges,Exchequer Partnership No.2 Plc (HGR),22,90649.12
262,CAB,GPA,2022-06-22,PFI Lifecycle Costs,PFI Lifecycle charges,Exchequer Partnership No.2 Plc (HGR),25,180821.92
263,CAB,GPA,2022-06-22,PFI Lifecycle Costs,PFI Lifecycle charges,Exchequer Partnership No.2 Plc (HGR),26,36164.38
264,CAB,GPA,2022-06-22,Finance Costs,Interest - PFI,Exchequer Partnership No.2 Plc (HGR),29,130071.40
265,CAB,GPA,2022-06-22,Finance Costs,Interest - PFI,Exchequer Partnership No.2 Plc (HGR),30,26014
266,CAB,GPA,2022-06-22,Professional Services Expendit,Recoverable Prop Part Call off,Montagu Evans (ACC 2),33,38191
267,CAB,GPA,2022-06-22,Professional Services Expendit,Recoverable Prop Part Call off,Montagu Evans (ACC 2),36,188057
268,CAB,GPA,2022-06-22,Professional Services Expendit,Recoverable Prop Part Call off,Montagu Evans (ACC 2),39,68075
269,CAB,GPA,2022-06-22,Professional Services Expendit,Recoverable Prop Part Call off,Montagu Evans (ACC 2),42,48216
270,CAB,GPA,2022-06-22,Professional Services Expendit,Recoverable Prop Part Call off,Montagu Evans (ACC 2),51,152453
271,CAB,GPA,2022-06-22,Head Lease Rent,Rent Expenditure,"Montagu Evans ? Client Account (Rent, Rates,SC)",24,55928
272,CAB,GPA,2022-06-22,Head Lease Rent,Rent Expenditure,Workman LLP - Central Receipts Account No 4,100,156629
273,CAB,GPA,2022-06-22,Head Lease Rent,Rent Expenditure,Workman LLP - Central Receipts Account No 4,109,31326
274,CAB,GPA,2022-06-22,Head Lease Rent,Rent Expenditure,JLL - AMAS Ltd (Common Receipts Acc),120,105066
275,CAB,GPA,2022-06-22,Head Lease Rent,Rent Expenditure,Equitix Fire Control IV LP,231,29453
276,CAB,GPA,2022-06-22,Head Lease Rent,Rent Expenditure,Canada Life Limited,242,33533
277,CAB,GPA,2022-06-22,Head Lease Rent,Rent Expenditure,Equitix Fire Control IV LP,253,27860
278,CAB,GPA,2022-06-23,Head Lease Rent,Rent Expenditure,Workman re HSBC Bank Pension Trust (UK) Limited,600,40217
279,CAB,GPA,2022-06-23,Head Lease Rent,Rent Expenditure,JLL (Aberdeen Standard),115,53672
280,CAB,GPA,2022-06-23,Head Lease Rent,Rent Expenditure,Equitix Fire Control Taunton 2020 LLP,739,28371
281,CAB,GPA,2022-06-23,Head Lease Rent,Rent Expenditure,Equitix Fire Control IV LP,750,29826
282,CAB,GPA,2022-06-23,Head Lease Rent,Rent Expenditure,Equitix Fire Control IV LP,761,26210
283,CAB,GPA,2022-06-23,Head Lease Rent,Rent Expenditure,Standard Life,86,28452
284,CAB,GPA,2022-06-23,Head Lease Rent,Rent Expenditure,HM Revenue & Customs,183,48236
285,CAB,GPA,2022-06-23,Head Lease Rent,Rent Expenditure,National Institute for Health and Care Excellence,167,55000
286,CAB,GPA,2022-06-23,Head Lease Rent,Rent Expenditure,Mitsubushi Estate London Limited,4,93951
287,CAB,GPA,2022-06-24,Head Lease Rent,Rent Expenditure,Workman LLP Client Common Receipts A/c No.4,4,25045
288,CAB,GPA,2022-06-24,Property Transactions,Property Professional Fees,Montagu Evans (ACC 2),3,52301
289,CAB,GPA,2022-06-24,GPA Services,Warehouse Contract Expenditure,Wincanton Holdings Limited,7,713528
290,CAB,GPA,2022-06-24,Variable FM Exp- FBR,FM Management Fees,Mitie FM Limited,23,140079
291,CAB,GPA,2022-06-27,Utilities Expenditure,Electricity,EDF Energy,3,150035
292,CAB,GPA,2022-06-27,Workplace Projects,Workplace Project Delivery,Morris & Spottiswood Limited,22,125706
293,CAB,GPA,2022-06-27,Workplace Projects,Workplace Project Delivery,Morris & Spottiswood Limited,25,92724
294,CAB,GPA,2022-06-27,Utilities Expenditure,Electricity,EDF Energy,7,78507
295,CAB,GPA,2022-06-27,Utilities Expenditure,Electricity,EDF Energy,10,142910
296,CAB,GPA,2022-06-27,Workplace Services,WHS Projects,ISS Mediclean Ltd,191,1725672
297,CAB,GPA,2022-06-27,Workplace Projects,Workplace Project Delivery,ISS Mediclean Ltd,35,52733
298,CAB,GPA,2022-06-27,Workplace Services,Hard FM Client Minor New Works,ISS Mediclean Ltd,7,29644
299,CAB,GPA,2022-06-27,PFI Service Charge Exp - FBR,PFI Soft FM full building cost,Exchequer Partnership Plc (100PS),9,81804
300,CAB,GPA,2022-06-28,Utilities Expenditure,Electricity,EDF Energy,3,78693
301,CAB,GPA,2022-06-28,Utilities Expenditure,Electricity,EDF Energy,26,57549
302,CAB,GPA,2022-06-28,Utilities Expenditure,Electricity,EDF Energy,29,59928
303,CAB,GPA,2022-06-28,Variable FM Exp- FBR,FM Management Fees,Highways England Company Limited,32,133199
304,CAB,GPA,2022-06-28,Variable FM Exp- FBR,FM Management Fees,Mitie FM Limited,3,232191
305,CAB,GPA,2022-06-28,Fixed FM Expenditure,Soft FM Fixed,Mitie FM Limited,6,148862
306,CAB,GPA,2022-06-28,Variable FM Exp- FBR,FM Indexation,Mitie FM Limited,9,54070
307,CAB,GPA,2022-06-28,Fixed FM Expenditure,Soft FM Fixed,Mitie FM Limited,12,58089
308,CAB,GPA,2022-06-28,Workplace Projects,Workplace Project Delivery,F Parkinson Limited,10,69199
309,CAB,GPA,2022-06-28,Workplace Projects,Workplace Project Delivery,F Parkinson Limited,13,35133
310,CAB,GPA,2022-06-28,PFI Service Charge Exp - FBR,PFI Soft FM full building cost,Exchequer Partnership Plc (100PS),24,26036
311,CAB,GPA,2022-06-28,PFI Service Charge Exp - FBR,PFI Soft FM full building cost,Exchequer Partnership Plc (100PS),35,26036
312,CAB,GPA,2022-06-28,Workplace Projects,Workplace Project Delivery,Wagstaff Bros Limited,24,104211
313,CAB,GPA,2022-06-29,Insurance Expenditure,Property Insurance,JLL - AMAS Ltd (Common Receipts Acc),3,94090
314,CAB,GPA,2022-06-30,Fixed FM Expenditure,Hard FM Fixed,Mitie FM Limited,3,83912
315,CAB,Crown Commercial Service,2022-06-01,Moto Charges,Estates Costs - MOTO charges,GPA c/o Montagu Evans LLP,SINV-000015327,167701
316,CAB,Crown Commercial Service,2022-06-01,Moto Charges,Estates Costs - MOTO charges,GPA c/o Montagu Evans LLP,SINV-000015329,190883
317,CAB,Crown Commercial Service,2022-06-06,Consultancy,Crown Hosting Services,Jasam Technology Ltd,SINV-000015330,25920
318,CAB,Crown Commercial Service,2022-06-06,Moto Charges,Estates Costs - MOTO charges,GPA c/o Montagu Evans LLP,SINV-000015331,54353
319,CAB,Crown Commercial Service,2022-06-06,Training,Training - Team Training,CAPITA BUSINESS SERVICES LTD,SINV-000015355,36962
320,CAB,Crown Commercial Service,2022-06-07,IT Development,IT Development Costs,CABINET OFFICE,SINV-000015363,208709
321,CAB,Crown Commercial Service,2022-06-07,IT Development,IT Development Costs,CABINET OFFICE,SINV-000015364,176279
322,CAB,Crown Commercial Service,2022-06-08,IT Consumables,Postage & Courier Costs,Bright Links (UK) Limited,SINV-000015377,138001
323,CAB,Crown Commercial Service,2022-06-08,IT Licence,Licence Costs,Mercato Solutions Ltd,SINV-000015381,49758
324,CAB,Crown Commercial Service,2022-06-08,IT Development,IT Development Costs,Brickendon Consulting Ltd,SINV-000015386,144000
325,CAB,Crown Commercial Service,2022-06-08,IT Development,IT Development Costs,NQC Ltd,SINV-000015397,88200
326,CAB,Crown Commercial Service,2022-06-22,IT Licence,IT - DPS Licences,NQC Ltd,SINV-000015398,181304
327,CAB,Crown Commercial Service,2022-06-08,Train Travel,Travel - Rail,Trainline.com Limited,SINV-000015400,27826
328,CAB,Crown Commercial Service,2022-06-10,MOTO Charges,Estates Costs - MOTO charges,GPA c/o Montagu Evans LLP,SINV-000015428,95518
