Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LUL NOMINEE BCV LIMITED,PABLON TOOLS LIMITED,Stock Issues - Repairables,1033\5109103180,2017-07-04,3620.48,
LUL NOMINEE BCV LIMITED,PABLON TOOLS LIMITED,Stock Issues - Repairables,1033\5109108570,2017-07-11,3620.48,
LUL NOMINEE BCV LIMITED,PABLON TOOLS LIMITED,Stock Issues - Repairables,1033\5109111820,2017-07-13,3620.48,
LUL NOMINEE BCV LIMITED,PABLON TOOLS LIMITED,Stock Issues - Repairables,1033\5109116714,2017-07-21,3620.48,
TUBELINES LTD,MORSON HUMAN RESOURCES LTD,Staff,764195,2017-07-21,3619.91,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109079943,2017-06-26,3618.00,
DOCKLANDS LIGHT RAILWAY,J B CORRIE & CO LTD,Maintenance of Plant & Equipment,1012\5109097111,2017-06-26,3616.20,
TUBELINES LTD,LEASEDRIVE VELO LIMITED,Maintenance,762404,2017-06-30,3612.69,
RAIL FOR LONDON LIMITED,STM SECURITY GROUP (UK) LTD,Management & Support Consultancy,1020\5109096539,2017-07-03,3612.38,
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,761906,2017-06-30,3610.69,
TFL CORPORATE,K & L GATES,Legal Fees,1001\5109112384,2017-07-14,3610.50,
LONDON UNDERGROUND LTD,K & L GATES,Legal Fees,1005\5109083809,2017-06-28,3610.50,
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,Agency Staff,1005\5109089596,2017-07-10,3610.24,
TUBELINES LTD,LANZ TRANSPORT,Hire Plant & Equipment,765931,2017-07-21,3608.00,
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,Fleet,1031\5109092888,2017-07-03,3607.60,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109080702,2017-06-26,3601.50,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109094204,2017-07-17,3600.00,
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109089266,2017-07-10,3600.00,
TRANSPORT TRADING LTD,BRINDLE INSTALLATIONS LIMITED,Building Maintenance & Repairs,1004\5109115610,2017-07-21,3600.00,
TFL CORPORATE,COMPUTACENTER,Software Maintenance,1001\5109082433,2017-06-26,3600.00,
LONDON UNDERGROUND LTD,HALCROW GROUP LTD,Professional Engineering Services,1005\5109112381,2017-07-17,3600.00,
TUBELINES LTD,EVENHEIGHTS LTD,Haulage Services,763163,2017-07-07,3600.00,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109091973,2017-07-05,3599.53,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109091977,2017-07-05,3599.53,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109093679,2017-07-10,3599.53,
LONDON UNDERGROUND LTD,SIMMONS PLC,Building Maintenance & Repairs,1005\5109098501,2017-07-19,3597.40,
LONDON UNDERGROUND LTD,FIRSTCO LIMITED,Civil Engineering Construction Works,1005\5109107421,2017-07-10,3596.96,
TFL CORPORATE,BURALL INFOSMART LIMITED,Ticket & Pass Production,1001\5109102240,2017-06-30,3595.00,
SURFACE TRANSPORT CORP,PARLIAMENTARY ADVISORY COUNCIL,Research & Study Fees,1002\5109112526,2017-07-14,3595.00,
TUBELINES LTD,LEASEDRIVE VELO LIMITED,Maintenance,762402,2017-06-30,3594.54,
TUBELINES LTD,LEASEDRIVE VELO LIMITED,Maintenance,762403,2017-06-30,3594.54,
LUL NOMINEE SSL LIMITED,IPS COMMUNICATIONS LTD,Civil Engineering Construction Works,1031\5109092209,2017-07-07,3592.12,
LONDON UNDERGROUND LTD,THE TREVOR PATRICK PARTNERSHIP,Building Maintenance & Repairs,1005\5109105399,2017-07-05,3589.00,
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,Building Maintenance & Repairs,1005\5109102401,2017-07-13,3588.35,
LONDON UNDERGROUND LTD,PINSENT MASONS,Legal Fees,1005\5109097814,2017-06-26,3587.00,
TFL CORPORATE,NORTON ROSE FULBRIGHT,Legal Fees,1001\1900057730,2017-07-12,3586.61,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901499609,2017-06-29,3585.00,
TUBELINES LTD,SPEEDY ASSET SERVICES LTD,Hire Plant & Equipment,763483,2017-06-30,3583.44,
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,Agency Staff,1005\5109094604,2017-07-17,3580.50,
SURFACE TRANSPORT CORP,PHOENIX MOTORCYCLE TRAINING LIMITED,Management & Support Consultancy,1002\5109101886,2017-07-03,3575.00,
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,Agency Staff,1002\5109089594,2017-07-10,3573.90,
RAIL FOR LONDON LIMITED,STM SECURITY GROUP (UK) LTD,Management & Support Consultancy,1020\5109086215,2017-06-28,3570.56,
RAIL FOR LONDON LIMITED,SIEMENS MOBILITY,Management & Support Consultancy,1020\5109096379,2017-06-26,3570.30,
TUBELINES LTD,CONTAINER DIRECT,Miscellaneous Materials,ADMJGD180040028,2017-07-22,3570.30,7399
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109094320,2017-07-17,3570.00,
TFL CORPORATE,BRITISH SAFETY COUNCIL,Staff Training,1001\5109111842,2017-07-13,3570.00,
DOCKLANDS LIGHT RAILWAY,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1012\5109084188,2017-07-03,3565.35,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109082535,2017-06-28,3564.00,
TUBELINES LTD,PULLMAN RAIL LTD,Materials,764542,2017-07-05,3559.96,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109088836,2017-07-03,3559.01,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109091968,2017-07-05,3559.01,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109100141,2017-07-17,3559.01,
TFL CORPORATE,ARCADIS,Contractors,1001\5109101797,2017-07-19,3558.00,
LONDON UNDERGROUND LTD,EDMUNDSON ELECTRICAL LTD,Civil Engineering Construction Works,1005\5109097132,2017-07-03,3555.63,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109103392,2017-07-12,3546.83,
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Storage And Distribution Of Publicity Materials,1001\5109090875,2017-06-27,3546.22,
LUL NOMINEE SSL LIMITED,PAREX LIMITED,Track General Maintenance,1031\5109106256,2017-07-07,3546.00,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109094301,2017-07-17,3543.80,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109094374,2017-07-17,3543.80,
LUL NOMINEE BCV LIMITED,BRECKNELL WILLIS & CO LTD,Stock Issues - Repairables,1033\5109088914,2017-07-10,3540.00,
LUL NOMINEE BCV LIMITED,BRECKNELL WILLIS & CO LTD,Stock Issues - Repairables,1033\5109092992,2017-07-10,3540.00,
LUL NOMINEE BCV LIMITED,BRECKNELL WILLIS & CO LTD,Stock Issues - Repairables,1033\5109095979,2017-07-12,3540.00,
LUL NOMINEE BCV LIMITED,BRECKNELL WILLIS & CO LTD,Stock Issues - Repairables,1033\5109100757,2017-07-17,3540.00,
LUL NOMINEE BCV LIMITED,BRECKNELL WILLIS & CO LTD,Stock Issues - Repairables,1033\5109100758,2017-07-17,3540.00,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5109096046,2017-06-28,3535.09,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109093682,2017-07-10,3535.01,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5109111708,2017-07-17,3533.34,
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,761982,2017-06-30,3527.27,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109091971,2017-07-05,3520.44,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109084359,2017-07-03,3520.00,
LONDON UNDERGROUND LTD,AUGUSTUS MARTIN LTD,Other Professional Fees,1005\5109078488,2017-06-29,3520.00,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Fleet,1031\5109095851,2017-07-12,3520.00,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Fleet,1031\5109095855,2017-07-12,3520.00,
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,Vehicles,762644,2017-06-30,3517.77,
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,Vehicles,762645,2017-06-30,3517.77,
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,Vehicles,762646,2017-06-30,3517.77,
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,Vehicles,762772,2017-06-30,3517.77,
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,Vehicles,762773,2017-06-30,3517.77,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES LTD,Maintenance Materials,1020\5109095726,2017-07-12,3513.93,
TFL CORPORATE,THOMAS EDITORIAL LIMITED,Publications & Periodicals,1001\5109108703,2017-07-11,3512.50,
LONDON UNDERGROUND LTD,SIEMENS,Signalling Systems,1005\5109099917,2017-07-19,3512.30,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109097808,2017-07-12,3511.01,
LUL NOMINEE BCV LIMITED,BMAC LTD,Fleet,1033\5109112926,2017-07-17,3511.00,
LUL NOMINEE SSL LIMITED,LIVIS LIMITED,MR Construction Costs,1031\5109096840,2017-06-26,3509.62,
LUL NOMINEE SSL LIMITED,BERENDSEN,Equipment Repairs & Maintenance,1031\5109090999,2017-07-05,3509.25,
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1002\5109089424,2017-07-10,3508.34,
LONDON TRANSPORT MUSEUM,S.I.D.E. PROJECTS,Agency Staff,1011\5109108352,2017-07-11,3500.00,
LONDON UNDERGROUND LTD,XRAIL GROUP LIMITED,Contractors,1005\5109092426,2017-07-10,3500.00,
LONDON UNDERGROUND LTD,XRAIL GROUP LIMITED,Contractors,1005\5109092451,2017-07-10,3500.00,
TRANSPORT TRADING LTD,CUSHMAN & WAKEFIELD LLP,Property Management Fees,1004\5109111931,2017-07-17,3500.00,
LONDON UNDERGROUND LTD,FLETCHER PRIEST ARCHITECTS LLP,Property Consultancy,1005\5109108532,2017-07-11,3500.00,
TFL CORPORATE,EMPIRIC,IT Consultancy,1001\5109081675,2017-06-26,3500.00,
TFL CORPORATE,EMPIRIC,IT Consultancy,1001\5109095510,2017-06-26,3500.00,
LUL NOMINEE SSL LIMITED,MORGANITE ELECTRICAL CARBON LTD,Fleet,1031\5109090474,2017-07-05,3500.00,
LUL NOMINEE SSL LIMITED,GARRANDALE LIMITED,Civil Engineering Construction Works,1031\5109097676,2017-07-14,3500.00,
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,Agency Staff,1005\5109089649,2017-07-10,3498.93,
LUL NOMINEE SSL LIMITED,SIEMENS,Fleet,1031\5109100661,2017-07-17,3497.40,
TRANSPORT TRADING LTD,CITY OF LONDON CORPORATION,Rates,1004\1901499532,2017-06-29,3497.00,
TUBELINES LTD,THALES GROUND TRANSPORTATION SYSTEM,Maintenance,763925,2017-07-14,3496.01,
TUBELINES LTD,PULLMAN RAIL LTD,Materials,764550,2017-07-05,3494.90,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5109098519,2017-06-27,3494.86,
LUL NOMINEE SSL LIMITED,RJC (UK) LTD,Maintenance Materials,1031\5109077790,2017-06-26,3494.00,
LUL NOMINEE SSL LIMITED,KINGSBEECH LTD,Fleet,1031\5109116833,2017-07-21,3487.00,
LUL NOMINEE SSL LIMITED,INSIGHT DIRECT UK LIMITED,Civil Engineering Construction Works,1031\5109095657,2017-07-12,3483.87,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109084096,2017-07-03,3483.04,
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,Agency Staff,1005\5109080555,2017-06-26,3477.60,
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,Agency Staff,1005\5109089580,2017-07-10,3477.60,
LONDON BUS SERVICES LTD,HAWKINS & ASSOCIATES LIMITED,Vehicle Repairs & Maintenance,1006\5109100199,2017-06-28,3475.00,
LONDON BUS SERVICES LTD,HAWKINS & ASSOCIATES LIMITED,Vehicle Repairs & Maintenance,1006\5109105643,2017-07-06,3475.00,
LONDON BUS SERVICES LTD,HAWKINS & ASSOCIATES LIMITED,Vehicle Repairs & Maintenance,1006\5109108393,2017-07-11,3475.00,
LONDON BUS SERVICES LTD,HAWKINS & ASSOCIATES LIMITED,Vehicle Repairs & Maintenance,1006\5109111118,2017-07-18,3475.00,
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,Traffic Control Infrastucture,1002\5109092984,2017-06-28,3475.00,
TRANSPORT TRADING LTD,F J CLEVELAND LLP,Legal Fees,1004\5109107785,2017-07-11,3474.42,
LONDON UNDERGROUND LTD,METS LTD,Building Maintenance & Repairs,1005\5109110323,2017-07-11,3468.70,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Building Maintenance & Repairs,1020\5109101661,2017-07-19,3468.00,
TUBELINES LTD,VIKING PRECISION ENGINEERS LTD,Materials,766096,2017-07-21,3464.50,
TUBELINES LTD,MORSON HUMAN RESOURCES LTD,Staff,763790,2017-07-14,3462.36,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109099592,2017-06-28,3460.80,
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,764561,2017-07-07,3460.72,
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,764562,2017-07-07,3460.72,
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,764563,2017-07-07,3460.72,
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,764564,2017-07-07,3460.72,
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,764565,2017-07-07,3460.72,
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,764568,2017-07-07,3460.72,
LONDON UNDERGROUND LTD,FUJITSU SERVICES LTD,IT Consultancy,1005\5109086062,2017-06-26,3458.50,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5109100493,2017-06-28,3455.99,
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5109111569,2017-07-19,3453.56,
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1033\5109095528,2017-07-12,3452.00,
TUBELINES LTD,ECON CONSTRUCTION LTD,Services,764035,2017-07-12,3450.78,
LONDON UNDERGROUND LTD,RELEC ELECTRONICS LTD,Computer Consumables,1005\5109104952,2017-07-05,3450.50,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109089745,2017-07-10,3447.20,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109083066,2017-06-28,3443.45,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109110030,2017-07-12,3439.26,
LONDON UNDERGROUND LTD,INSTANT OFFICES LTD,Caterers Service Charges,1005\5109113021,2017-07-17,3437.50,
TUBELINES LTD,PULLMAN RAIL LTD,Materials,764546,2017-07-05,3435.12,
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1002\5109080028,2017-06-26,3434.05,
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1002\5109094415,2017-07-17,3434.05,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109080726,2017-06-26,3431.50,
LUL NOMINEE SSL LIMITED,TRANSFORGE UK LTD,Maintenance Materials,1031\5109097538,2017-06-28,3427.41,
TUBELINES LTD,PULLMAN RAIL LTD,Materials,764545,2017-07-05,3427.37,
LUL NOMINEE BCV LIMITED,EDENBECK,Building Maintenance & Repairs,1033\5109115409,2017-07-19,3425.28,
TFL CORPORATE,STEWART SIGNS LTD,Non Permanent Signage And Way Finding,1001\5109110802,2017-07-18,3425.00,
RAIL FOR LONDON LIMITED,MORSON HUMAN RESOURCES LTD,Agency Staff,1020\5109084698,2017-07-03,3421.46,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109089419,2017-07-10,3416.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109102964,2017-07-19,3415.00,
LUL NOMINEE SSL LIMITED,CWW ENGINEERS SUPPLY CO LTD,Fleet,1031\5109091576,2017-07-10,3412.41,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LTD,Franchise/Concession Variable Fee,1020\5109105149,2017-07-12,3410.00,
TUBELINES LTD,PULLMAN RAIL LTD,Materials,764527,2017-07-05,3407.32,
TUBELINES LTD,PULLMAN RAIL LTD,Materials,764528,2017-07-05,3407.32,
TUBELINES LTD,PULLMAN RAIL LTD,Materials,764532,2017-07-05,3407.32,
TUBELINES LTD,PULLMAN RAIL LTD,Materials,764533,2017-07-05,3407.32,
LONDON BUS SERVICES LTD,FREIGHT TRANSPORT ASSOCIATION,Management & Support Consultancy,1006\5109092950,2017-06-28,3406.00,
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,Agency Staff,1005\5109080546,2017-06-26,3405.15,
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,Agency Staff,1005\5109089677,2017-07-10,3405.15,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109089327,2017-07-10,3402.72,
SURFACE TRANSPORT CORP,EVERSHEDS,Legal Fees,1002\5109092529,2017-06-28,3397.60,
TUBELINES LTD,SWEETNAM & BRADLEY LTD,Materials,764636,2017-07-07,3397.45,
TUBELINES LTD,CONTAINER DIRECT,Miscellaneous Materials,ADMJGD180040028,2017-07-22,3397.35,7399
TUBELINES LTD,VOITH TURBO LTD,Materials,764935,2017-07-19,3396.65,
LONDON UNDERGROUND LTD,ELMDALE WELDING & ENG SUPPLIES LTD,Maintenance of Plant & Equipment,1005\5109107750,2017-07-10,3394.90,
LUL NOMINEE SSL LIMITED,NEMACOM LTD,Equipment Repairs & Maintenance,1031\5109085238,2017-07-04,3393.00,
SURFACE TRANSPORT CORP,CSTS LTD,Contracted Services - Roads,1002\5109106571,2017-07-12,3391.20,
TUBELINES LTD,S GRUNDON (WASTE) LTD,Waste Containers,763832,2017-06-30,3391.01,
TFL CORPORATE,MARTIN CHAMBERLAIN QC,Legal Fees,1001\5109115354,2017-07-19,3390.00,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901499577,2017-06-29,3384.00,
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109080520,2017-06-26,3383.24,
TRANSPORT TRADING LTD,REEDME,Building Maintenance & Repairs,1004\5109105716,2017-07-14,3379.41,
DOCKLANDS LIGHT RAILWAY,E-TECH COMPONENTS (UK) LTD,Civil Engineering Construction Works,1012\5109112638,2017-07-17,3377.00,
LONDON BUS SERVICES LTD,BT SERVICE AGILITY,Telephony Fixed,1006\1900039131,2017-07-05,3375.71,
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,Vehicle Repairs & Maintenance,1010\5109108303,2017-07-10,3375.06,
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Storage And Distribution Of Publicity Materials,1001\5109090878,2017-06-27,3372.18,
TRANSPORT TRADING LTD,ROYAL BOROUGH KENSINGTON & CHELSEA,Rates,1004\1901499594,2017-06-29,3372.00,
LONDON UNDERGROUND LTD,ELLIOTT GROUP LTD,MR Construction Costs,1005\5109090619,2017-06-28,3372.00,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109080232,2017-06-26,3368.00,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109078079,2017-07-10,3367.01,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109085951,2017-06-26,3367.01,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109088852,2017-07-03,3367.01,
TUBELINES LTD,WISER RECYCLING LIMITED,Waste Removal,765069,2017-07-12,3366.23,
TUBELINES LTD,CROMWELL GROUP HOLDINGS LTD,Maintenance,762276,2017-06-30,3364.07,
TFL CORPORATE,VCCP GROUP LLP,Agency Fees Paid To Marketing Agencies,1001\5109110582,2017-07-19,3363.17,
LONDON UNDERGROUND LTD,VOSSLOH COGIFER UK LTD,Professional Engineering Services,1005\5109115683,2017-07-19,3362.00,
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,Office Accommodation Moves,1004\5109107504,2017-07-12,3359.00,
RAIL FOR LONDON LIMITED,ATKINS LIMITED,Professional Engineering Services,1020\5109090436,2017-07-05,3357.13,
LUL NOMINEE BCV LIMITED,KINGSBEECH LTD,Equipment Repairs & Maintenance,1033\5109110926,2017-07-12,3356.81,
LUL NOMINEE SSL LIMITED,DELATIM LIMITED,MR Construction Costs,1031\5109110719,2017-07-12,3356.19,
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,Building Maintenance & Repairs,1033\5109100144,2017-07-19,3352.52,
LONDON UNDERGROUND LTD,GLEEDS BUILDING SURVEYING LTD,Management & Support Consultancy,1005\5109083810,2017-06-28,3350.00,
TUBELINES LTD,JNG CONSTRUCTION & ENGINEERING,Materials,764582,2017-07-05,3350.00,
LONDON UNDERGROUND LTD,EDENBECK,Building Maintenance & Repairs,1005\5109112984,2017-07-17,3349.77,
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,Heating & Lighting,1005\5109115533,2017-07-19,3349.52,
LONDON TRANSPORT MUSEUM,ALVA,Publications & Periodicals,1011\5109078014,2017-06-26,3349.00,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,MR Construction Costs,1005\5109083778,2017-06-28,3348.03,
TRANSPORT TRADING LTD,HA MARKS LTD,Building Maintenance & Repairs,1004\5109110340,2017-07-12,3347.50,
RAIL FOR LONDON LIMITED,HANNING & KAHL GMBH & CO KG,Track General Maintenance,1020\5109100122,2017-07-20,3346.41,
RAIL FOR LONDON LIMITED,MORSON HUMAN RESOURCES LTD,Agency Staff,1020\5109080699,2017-06-26,3344.25,
RAIL FOR LONDON LIMITED,MORSON HUMAN RESOURCES LTD,Agency Staff,1020\5109089704,2017-07-10,3344.25,
LUL NOMINEE SSL LIMITED,OTE PRECISION ENGINEERING (UK) LTD,Fleet,1031\5109085781,2017-06-26,3343.75,
LUL NOMINEE SSL LIMITED,OTE PRECISION ENGINEERING (UK) LTD,Fleet,1031\5109090582,2017-06-28,3343.75,
TFL CORPORATE,COMPUTACENTER,Computer Software,1001\5109093094,2017-07-12,3343.06,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109085614,2017-06-26,3340.00,
DOCKLANDS LIGHT RAILWAY,SHARPCLOUD SOFTWARE LIMITED,Civil Engineering Construction Works,1012\5109112593,2017-07-21,3340.00,
LONDON UNDERGROUND LTD,COONEEN DEFENCE LIMITED,Uniforms,1005\5109086743,2017-07-14,3338.53,
LONDON UNDERGROUND LTD,OPEN TEXT UK LTD,Software Maintenance,1005\5109090685,2017-07-05,3334.33,
TUBELINES LTD,TELETRAC NAVMAN (UK) LTD,Vehicle Crime Prevention,761952,2017-07-07,3333.12,
LONDON UNDERGROUND LTD,INTEGRATED ELECTRONICS LTD,Maintenance Materials,1005\5109111957,2017-07-13,3332.50,
LUL NOMINEE SSL LIMITED,SERCO LTD,Civil Engineering Construction Works,1031\5109085252,2017-06-26,3329.02,
TRANSPORT TRADING LTD,LONDON BOROUGH OF BROMLEY,Rates,1004\1901499521,2017-06-29,3329.00,
TUBELINES LTD,FUCHS LUBRICANTS (UK) PLC,Materials,763864,2017-07-14,3316.57,
LUL NOMINEE BCV LIMITED,CLESHAR CONTRACT SERVICES LTD,Lift Maintenance,1033\5109102297,2017-07-05,3316.46,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES LTD,Management & Support Consultancy,1020\5109096654,2017-07-17,3315.91,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5109100491,2017-06-28,3315.52,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Civil Engineering Construction Works,1005\5109082261,2017-06-26,3314.40,
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,Agency Staff,1005\5109080568,2017-06-26,3308.80,
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,Agency Staff,1005\5109094528,2017-07-17,3308.80,
LONDON UNDERGROUND LTD,PICKERSGILL KAYE LTD,Fleet,1005\5109090534,2017-06-26,3308.00,
LONDON UNDERGROUND LTD,PICKERSGILL KAYE LTD,Fleet,1005\5109095773,2017-07-05,3308.00,
LUL NOMINEE BCV LIMITED,LH-PLC,Fleet,1033\5109086545,2017-07-03,3308.00,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109094432,2017-07-17,3306.90,
TRANSPORT TRADING LTD,GRANT MILLS WOOD,Property Management Fees,1004\5109106399,2017-07-10,3300.00,
LONDON UNDERGROUND LTD,AKTRION PROFESSIONAL SERVICES LTD,Management & Support Consultancy,1005\5109087595,2017-06-28,3300.00,
LUL NOMINEE BCV LIMITED,TCLM LTD,MR Construction Costs,1033\5109097536,2017-06-26,3300.00,
TUBELINES LTD,TYLER BROTHERS (S-IN-A) LTD,Materials,765757,2017-07-19,3300.00,
TRANSPORT TRADING LTD,TEAM Q MAINTENANCE LIMITED,Electrical Equipment Maintenance,1004\5109100951,2017-07-03,3298.64,
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,Agency Staff,1005\5109080580,2017-06-26,3297.60,
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,Agency Staff,1005\5109080612,2017-06-26,3297.60,
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,Agency Staff,1005\5109089612,2017-07-10,3297.60,
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,Agency Staff,1005\5109094542,2017-07-17,3297.60,
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,Agency Staff,1005\5109094571,2017-07-17,3297.60,
TRANSPORT TRADING LTD,REDSIXTY LIMITED,IT Consultancy,1004\5109108779,2017-07-11,3295.00,
LONDON UNDERGROUND LTD,PCG ASSOCIATES LIMITED,Professional Engineering Services,1005\5109110687,2017-07-12,3293.00,
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,Building Maintenance & Repairs,1033\5109082872,2017-06-26,3292.40,
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Building Maintenance & Repairs,1031\5109093212,2017-07-12,3291.43,
LUL NOMINEE SSL LIMITED,HA MARKS LTD,MR Construction Costs,1031\5109110950,2017-07-12,3289.48,
