Organisational Unit,Benificiary Name,Payment Date,Amount
LUL NOMINEE BCV LIMITED,MORSON HUMAN RESOURCES LTD,2018-07-23,3080.00
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-07-27,3079.11
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-07-25,3076.69
LUL NOMINEE SSL LIMITED,MORGANITE ELECTRICAL CARBON LTD,2018-08-01,3075.50
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-08-06,3065.40
TFL CORPORATE,KATALYSIS LTD,2018-08-17,3064.50
LUL NOMINEE SSL LIMITED,MAGNOLIA BUILDING SERVICES LTD,2018-08-08,3064.00
LUL NOMINEE SSL LIMITED,MORGANITE ELECTRICAL CARBON LTD,2018-08-08,3058.30
TFL CORPORATE,PUNTER SOUTHALL,2018-08-06,3055.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,3052.52
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,3050.65
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,3050.65
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,3050.65
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,3050.25
SURFACE TRANSPORT CORP,TRAFFIC DATA CENTRE,2018-08-06,3050.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,3040.00
LONDON TRANSPORT MUSEUM,NSPCC,2018-08-01,3040.00
LT MUSEUM TRADING LTD,MOSAIC FULFILMENT SOLUTIONS,2018-07-30,3039.20
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,3038.18
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,3037.90
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,3037.90
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,3037.90
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,3037.90
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,3037.90
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,3037.90
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,3037.90
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,3037.90
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,3037.90
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,3037.90
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-07-25,3037.79
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,3037.50
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,3037.50
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-08-13,3035.60
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,2018-08-14,3030.53
TFL CORPORATE,DIVA CREATIVE LTD,2018-07-23,3026.25
LONDON UNDERGROUND LTD,CWW ENGINEERS SUPPLY CO LTD,2018-08-15,3026.00
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,2018-07-30,3024.00
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,2018-08-02,3021.62
TFL CORPORATE,SUTTON PR LTD,2018-08-06,3020.00
TFL CORPORATE,DAWLEYS,2018-08-15,3020.00
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-07-25,3018.23
RAIL FOR LONDON LIMITED,SIEMENS TRANSPORTATION SYSTEM,2018-07-23,3012.50
TUBE LINES LTD,FOXDALE ENGINEERING SERVICES,2018-08-10,3011.76
TUBE LINES LTD,FOXDALE ENGINEERING SERVICES,2018-08-10,3011.76
TFL CORPORATE,Hotline,2018-08-06,3006.17
TUBE LINES LTD,ADDEX GROUP,2018-08-01,3005.74
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-15,3004.65
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,2018-08-08,3001.64
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-07-25,3000.97
TFL CORPORATE,HAY & TAY LIMITED,2018-08-01,3000.20
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-23,3000.00
TRANSPORT TRADING LTD,COMPUTACENTER,2018-07-25,3000.00
TRANSPORT TRADING LTD,COMPUTACENTER,2018-08-01,3000.00
LONDON TRANSPORT MUSEUM,TOPTIX (UK) LTD,2018-07-24,3000.00
LONDON TRANSPORT MUSEUM,LONDON & PARTNERS,2018-08-06,3000.00
TFL CORPORATE,SUTTON PR LTD,2018-08-06,3000.00
TRANSPORT TRADING LTD,SCALAR,2018-08-08,3000.00
TFL CORPORATE,HYDER CONSULTING (UK) LTD,2018-07-23,3000.00
LONDON UNDERGROUND LTD,CITY OF WESTMINSTER,2018-08-01,3000.00
LUL NOMINEE SSL LIMITED,PULSE CASHFLOW FINANCE LIMITED,2018-07-25,3000.00
TFL CORPORATE,HARKNESSKENNETT,2018-07-31,2995.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2994.00
TRANSPORT TRADING LTD,QUILL CONSTRUCTION LIMITED,2018-08-09,2992.00
LUL NOMINEE BCV LIMITED,AGGREGATE INDUSTRIES UK LTD,2018-08-08,2991.78
RAIL FOR LONDON LIMITED,KIEPE ELECTRIC GMBH,2018-08-03,2988.98
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-07-27,2985.22
LONDON UNDERGROUND LTD,METS LTD,2018-07-25,2980.74
CYCLE HIRE SCHEME,T-KARTOR SWEDEN AB,2018-07-27,2980.00
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-07-27,2979.02
LUL NOMINEE BCV LIMITED,ESSPEE FABRICATIONS LTD,2018-08-02,2979.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,2977.92
LUL NOMINEE SSL LIMITED,SWIFTEC GROUP,2018-08-13,2977.50
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,2018-08-01,2975.32
LUL NOMINEE BCV LIMITED,CITY OF LONDON CORPORATION,2018-08-13,2975.00
LONDON UNDERGROUND LTD,AUSTIN REYNOLDS LTD,2018-07-25,2974.00
RAIL FOR LONDON LIMITED,HAYLEY GROUP PLC,2018-08-06,2973.45
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-07-25,2972.30
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-01,2972.30
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-08,2972.30
TUBE LINES LTD,HALL FUELS LTD,2018-08-01,2968.50
TUBE LINES LTD,ERIKS INDUSTRIAL SERVICES LTD,2018-08-03,2967.00
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-07-27,2965.74
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-07-27,2965.74
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-07-27,2965.74
LUL NOMINEE BCV LIMITED,TRACKWORK LTD,2018-07-30,2964.64
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-08-06,2963.50
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-23,2963.50
LUL NOMINEE BCV LIMITED,D & D RAIL LTD,2018-08-03,2963.46
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-07-25,2963.10
TUBE LINES LTD,PULLMAN RAIL LTD,2018-07-25,2959.57
LUL NOMINEE BCV LIMITED,AIRQUICK (NEWARK) LTD,2018-07-23,2959.00
TUBE LINES LTD,HALL FUELS LTD,2018-08-03,2959.00
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-07-25,2957.04
DOCKLANDS LIGHT RAILWAY,BJA CIVIL RAIL LTD,2018-08-06,2956.00
TRANSPORT TRADING LTD,O2 UK LTD,2018-08-01,2955.93
TUBE LINES LTD,JONES NUTTALL LTD,2018-08-15,2953.00
TRANSPORT TRADING LTD,LONDON BOROUGH OF BROMLEY,2018-07-30,2952.00
SURFACE TRANSPORT CORP,HUNTRESS SEARCH LTD,2018-07-25,2951.69
RAIL FOR LONDON LIMITED,TNR COMMUNICATIONS LTD,2018-08-15,2950.00
LONDON UNDERGROUND LTD,WRAGGE & CO,2018-08-13,2950.00
LONDON UNDERGROUND LTD,ADVANCED FIELD SOLUTIONS UK LTD,2018-08-01,2945.50
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,2018-08-02,2945.38
LONDON BUS SERVICES LTD,CORPORATE DOCUMENT SERVICES LTD,2018-07-25,2937.90
TRANSPORT TRADING LTD,BUSINESS EDGE LTD.,2018-07-23,2937.60
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-08-08,2935.00
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-08-15,2935.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,2933.50
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,2933.50
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-23,2932.68
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-08-13,2932.68
TUBE LINES LTD,LH-PLC,2018-07-27,2926.00
TUBE LINES LTD,LH-PLC,2018-08-17,2926.00
LUL NOMINEE SSL LIMITED,HALCROW GROUP LTD,2018-08-08,2925.36
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,2018-08-17,2923.08
TRANSPORT TRADING LTD,QUAY OFFICE FURNISHERS LTD,2018-08-14,2920.00
RAIL FOR LONDON LIMITED,QUATTRO PLANT LTD,2018-08-01,2920.00
LUL NOMINEE BCV LIMITED,SCHWIHAG GMBH,2018-08-09,2920.00
LUL NOMINEE SSL LIMITED,SPOOR-TECH LTD,2018-07-30,2920.00
RAIL FOR LONDON LIMITED,KALLIDUS LIMITED,2018-07-23,2918.75
RAIL FOR LONDON LIMITED,KALLIDUS LIMITED,2018-07-23,2918.75
RAIL FOR LONDON LIMITED,KALLIDUS LIMITED,2018-07-25,2918.75
RAIL FOR LONDON LIMITED,KALLIDUS LIMITED,2018-08-13,2918.75
RAIL FOR LONDON LIMITED,KALLIDUS LIMITED,2018-08-14,2918.75
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-07-27,2918.16
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,2916.40
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-07-27,2911.60
TUBE LINES LTD,INDUSTRIAL SCIENTIFIC UK LTD,2018-08-10,2910.91
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,2018-08-15,2908.50
LUL NOMINEE SSL LIMITED,SIEMENS MOBILITY LIMITED,2018-07-25,2907.30
LONDON TRANSPORT MUSEUM,DAVID BOWNES HERITAGE CONSULTANCY,2018-07-25,2900.00
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,2018-08-06,2897.57
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2018-08-08,2896.85
TRANSPORT TRADING LTD,DAISY COMMUNICATIONS LTD,2018-08-13,2896.00
LUL NOMINEE SSL LIMITED,SERIOUSLY GOOD IDEAS LTD,2018-08-09,2895.20
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,2018-07-23,2895.00
TFL CORPORATE,MOTT MACDONALD LIMITED,2018-08-06,2891.49
TUBE LINES LTD,PULLMAN RAIL LTD,2018-07-25,2890.31
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,2890.08
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-07-23,2890.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-07-23,2890.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-07-23,2890.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-07-23,2890.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-08-01,2890.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-08-01,2890.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-08-01,2890.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-08-01,2890.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-08-01,2890.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-08-01,2890.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-08-01,2890.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-08-01,2890.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-08-01,2890.00
LONDON UNDERGROUND LTD,BPP VISUAL LTD,2018-08-06,2888.90
TUBE LINES LTD,SPECIALISED TOOLS & EQUIPMENT,2018-08-15,2887.00
TUBE LINES LTD,LH-PLC,2018-08-15,2886.00
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,2018-07-30,2884.00
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,2018-07-26,2880.45
LONDON TRANSPORT MUSEUM,SWABY MUSEUMS & HERITAGE CONSULTING,2018-08-03,2880.00
LUL NOMINEE SSL LIMITED,BRUSH TRACTION LTD,2018-08-08,2879.28
LUL NOMINEE SSL LIMITED,HARP VISUAL COMMUNICATIONS LTD,2018-07-31,2878.00
TRANSPORT TRADING LTD,FIRST FIRE SERVICES LIMITED,2018-08-06,2877.00
LUL NOMINEE BCV LIMITED,BRITISH MICA CO HOLDINGS LTD,2018-07-25,2875.00
DOCKLANDS LIGHT RAILWAY,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,2873.45
DOCKLANDS LIGHT RAILWAY,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,2873.45
TUBE LINES LTD,PULLMAN RAIL LTD,2018-07-25,2871.91
TFL CORPORATE,CAPITA BUSINESS TRAVEL,2018-07-23,2868.31
TFL CORPORATE,MATCHTECH GROUP PLC,2018-08-06,2867.76
LUL NOMINEE BCV LIMITED,SIEMENS MOBILITY LIMITED,2018-07-23,2865.44
LUL NOMINEE BCV LIMITED,SIEMENS MOBILITY LIMITED,2018-07-23,2865.44
LONDON UNDERGROUND LTD,NETWORK RAIL,2018-08-16,2861.80
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,2018-07-27,2861.28
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,2018-07-27,2861.28
TUBE LINES LTD,SWEETNAM & BRADLEY LTD,2018-08-03,2860.60
LUL NOMINEE BCV LIMITED,A&A ELECTRICAL DISTRIBUTORS LTD,2018-08-08,2859.80
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-07-27,2856.35
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-07-27,2856.35
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-07-27,2856.35
LUL NOMINEE SSL LIMITED,TOTAL RAIL SOLUTIONS,2018-08-15,2854.00
LUL NOMINEE BCV LIMITED,TRACKWORK LTD,2018-07-30,2850.40
TFL CORPORATE,SAP UK LTD,2018-08-13,2850.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,2849.64
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,2849.64
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,2849.64
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,2849.16
TUBE LINES LTD,THALES RAIL SIGNALLING SOLUTIONS,2018-08-03,2848.00
RAIL FOR LONDON LIMITED,HAYLEY GROUP PLC,2018-08-08,2842.70
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,2840.28
TUBE LINES LTD,SPEEDY ASSET SERVICES LTD,2018-07-27,2838.85
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-30,2836.12
TFL CORPORATE,MATCHTECH GROUP PLC,2018-07-30,2834.70
TFL CORPORATE,MATCHTECH GROUP PLC,2018-08-06,2834.70
TFL CORPORATE,MATCHTECH GROUP PLC,2018-08-13,2834.70
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2018-07-23,2834.70
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-23,2833.80
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-30,2833.80
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-06,2833.80
PUBLIC CARRIAGE OFFICE,NSL LIMITED,2018-07-25,2829.86
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,2018-08-08,2826.20
LUL NOMINEE SSL LIMITED,EDILON SEDRA BV,2018-08-02,2825.04
LT MUSEUM TRADING LTD,PETERKIN (UK) LTD.,2018-08-03,2822.40
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,2018-08-17,2815.00
LUL NOMINEE SSL LIMITED,WORKING AT HEIGHT LTD,2018-07-25,2813.65
LUL NOMINEE SSL LIMITED,ASHTEAD PLANT HIRE COMPANY LTD,2018-07-25,2809.80
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-08-08,2808.84
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,2018-07-30,2808.00
TFL CORPORATE,HELEN DICKENS,2018-07-25,2800.00
LUL NOMINEE BCV LIMITED,AGGREKO UK LTD,2018-08-06,2800.00
SURFACE TRANSPORT CORP,EC1 TAXIS LTD,2018-07-25,2800.00
SURFACE TRANSPORT CORP,COLEMAN ALLEN LTD,2018-07-30,2800.00
SURFACE TRANSPORT CORP,MR E J BARTLETT,2018-08-08,2800.00
TFL CORPORATE,SHEEBA SHETTY,2018-07-30,2800.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,2798.55
RAIL FOR LONDON LIMITED,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,2798.55
SURFACE TRANSPORT CORP,SIEMENS,2018-07-30,2797.94
LUL NOMINEE SSL LIMITED,TELENT TECHNOLOGY SERVICES LTD,2018-08-06,2796.10
LONDON UNDERGROUND LTD,CONSTRUCTIVE EVALUATION LTD,2018-08-13,2795.00
RAIL FOR LONDON LIMITED,BRITISH STEEL LIMITED,2018-07-25,2793.00
LUL NOMINEE BCV LIMITED,A.S.B. (RNI) LTD,2018-08-06,2790.00
TFL CORPORATE,DAWLEYS,2018-08-06,2790.00
SURFACE TRANSPORT CORP,MACLEOD SIMMONDS LTD,2018-08-01,2790.00
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2018-08-02,2790.00
TUBE LINES LTD,ARLINGTON RAIL SERVICES LTD,2018-08-10,2790.00
TUBE LINES LTD,ARLINGTON RAIL SERVICES LTD,2018-08-08,2790.00
TUBE LINES LTD,ARLINGTON RAIL SERVICES LTD,2018-08-08,2790.00
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-07-25,2788.98
LT MUSEUM TRADING LTD,STOP GAP MARKETING,2018-07-31,2788.15
LONDON UNDERGROUND LTD,EMICO LTD,2018-08-08,2787.67
SURFACE TRANSPORT CORP,CSTS LTD,2018-08-13,2787.40
TRANSPORT TRADING LTD,COMPUTACENTER,2018-08-06,2787.32
LONDON UNDERGROUND LTD,PANDROL UK LTD,2018-08-13,2785.28
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-30,2785.14
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,2784.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,2784.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,2784.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,2784.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,2784.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,2784.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,2784.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,2784.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,2784.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,2784.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,2784.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,2784.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,2784.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,2784.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,2784.40
DOCKLANDS LIGHT RAILWAY,FUSION PEOPLE LIMITED,2018-07-31,2783.46
LUL NOMINEE SSL LIMITED,EDENBECK,2018-08-10,2783.18
TFL CORPORATE,CIM HOLDINGS LTD,2018-07-27,2782.25
LUL NOMINEE SSL LIMITED,WESSEX ROPE AND PACKAGING LTD,2018-08-07,2780.00
TFL CORPORATE,TRAFFIC DATA CENTRE,2018-08-01,2775.00
TFL CORPORATE,DOUGLAS EDWARDS Q.C.,2018-08-06,2775.00
TFL CORPORATE,AC TOWN PLANNING LTD,2018-08-01,2772.00
TRANSPORT TRADING LTD,COMMANDER BUILDING SERVICES LTD,2018-08-15,2770.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,2765.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,2765.80
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-08-13,2765.70
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,2765.40
LONDON UNDERGROUND LTD,KONECRANES UK LTD,2018-07-23,2764.61
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,2763.55
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,2763.55
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,2763.15
LUL NOMINEE BCV LIMITED,MOTIVAIR COMPRESSORS LTD,2018-08-06,2762.52
RAIL FOR LONDON LIMITED,HAYLEY GROUP PLC,2018-07-25,2760.63
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,2018-08-17,2760.01
TFL CORPORATE,REDRAY,2018-08-06,2750.00
TFL CORPORATE,REDRAY,2018-08-01,2750.00
TUBE LINES LTD,KETECH SYSTEMS LTD,2018-07-27,2750.00
TUBE LINES LTD,AMNITEC LTD,2018-08-08,2750.00
TRANSPORT TRADING LTD,CITY OF LONDON CORPORATION,2018-07-30,2748.00
TFL CORPORATE,MEDIAEDGE,2018-08-01,2747.75
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-08-06,2747.29
LUL NOMINEE SSL LIMITED,SIEMENS MOBILITY LIMITED,2018-08-15,2744.60
SURFACE TRANSPORT CORP,UK POWER NETWORK SERVICES,2018-08-08,2742.00
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-23,2740.68
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-08-06,2740.68
DOCKLANDS LIGHT RAILWAY,SONIC RAIL SERVICES LTD,2018-07-25,2738.29
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,2736.55
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,2018-07-30,2736.00
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,2018-07-30,2736.00
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,2018-08-08,2735.00
LUL NOMINEE BCV LIMITED,SIEMENS MOBILITY LIMITED,2018-07-23,2734.46
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,2734.26
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,2734.26
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,2734.15
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,2734.15
TUBE LINES LTD,UNIPART RAIL LTD,2018-08-08,2731.66
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-30,2731.40
TRANSPORT TRADING LTD,CORPORATE DOCUMENT SERVICES LTD,2018-07-25,2729.60
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-30,2728.80
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-08-06,2728.80
RAIL FOR LONDON LIMITED,CORONA ENERGY RETAIL 4 LTD,2018-08-06,2726.42
DOCKLANDS LIGHT RAILWAY,ARDENT MANAGEMENT LTD,2018-07-23,2725.60
LUL NOMINEE SSL LIMITED,K&M IMPRESSIONS LIMITED,2018-07-26,2725.00
