Organisational Unit,Benificiary Name,Payment Date,Amount
TRANSPORT TRADING LTD,HA MARKS LTD,2017-07-12,4765.30
LUL NOMINEE SSL LIMITED,INTEGRATED ELECTRONICS LTD,2017-06-29,4760.00
LONDON UNDERGROUND LTD,INITIATE CONSULTING LTD,2017-07-05,4758.75
LUL NOMINEE BCV LIMITED,RENOLD GEARS,2017-06-26,4755.00
TUBELINES LTD,TIFLEX LTD,2017-07-12,4750.80
TFL CORPORATE,ARCADIS,2017-07-19,4750.00
TFL CORPORATE,ARCADIS,2017-07-19,4750.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,4748.66
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2017-07-05,4747.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-17,4745.70
TRANSPORT TRADING LTD,F J CLEVELAND LLP,2017-07-12,4744.96
TRANSPORT TRADING LTD,LB TOWER HAMLETS,2017-07-14,4740.00
TRANSPORT TRADING LTD,LB TOWER HAMLETS,2017-07-14,4740.00
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-06-26,4739.55
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-03,4737.05
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-10,4732.08
TFL CORPORATE,QA LIMITED,2017-06-28,4730.00
LUL NOMINEE SSL LIMITED,SIEMENS,2017-07-05,4729.05
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-06-26,4728.05
LUL NOMINEE SSL LIMITED,PAREX LIMITED,2017-07-14,4728.00
LUL NOMINEE BCV LIMITED,ALSTOM TRANSPORT LTD,2017-07-12,4728.00
TRANSPORT TRADING LTD,DAWLEYS,2017-07-07,4726.37
RAIL FOR LONDON LIMITED,SNC-LAVALIN RAIL & TRANSIT LTD,2017-07-10,4725.15
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2017-07-19,4718.00
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2017-07-17,4717.60
RAIL FOR LONDON LIMITED,EDF ENERGY,2017-07-19,4710.83
LONDON UNDERGROUND LTD,COONEEN DEFENCE LIMITED,2017-07-21,4704.00
SURFACE TRANSPORT CORP,ARCADIS,2017-06-28,4702.25
TFL CORPORATE,VISIT BRITAIN,2017-07-05,4700.00
TUBELINES LTD,EVENHEIGHTS LTD,2017-07-07,4700.00
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,2017-07-06,4695.42
LONDON TRANSPORT MUSEUM,BLOTTO STUDIO,2017-07-12,4695.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-17,4686.50
TRANSPORT TRADING LTD,PWB MANAGEMENT LTD,2017-07-07,4680.80
TFL CORPORATE,EMILY GORDON WALKER,2017-07-12,4680.00
TRANSPORT TRADING LTD,F J CLEVELAND LLP,2017-07-11,4677.49
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,2017-07-19,4669.50
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,4666.64
TRANSPORT TRADING LTD,LONDON BOROUGH OF MERTON,2017-06-29,4665.00
LUL NOMINEE BCV LIMITED,AGGREGATE INDUSTRIES UK LTD,2017-06-28,4661.36
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,2017-06-30,4650.00
LUL NOMINEE SSL LIMITED,FERRABYRNE LTD,2017-06-28,4644.66
TFL CORPORATE,O2 UK LTD,2017-07-05,4641.35
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,2017-07-19,4640.00
TUBELINES LTD,CLESHAR CONTRACT SERVICES LTD,2017-07-21,4638.52
RAIL FOR LONDON LIMITED,MARC ROWLANDS QC,2017-07-12,4638.00
TRANSPORT TRADING LTD,RACKSPACE LTD,2017-07-03,4635.30
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-17,4635.00
TUBELINES LTD,MLS RAIL LTD,2017-07-19,4628.79
LONDON BUS SERVICES LTD,CRESSWELL OFFICE SERVICES LIMITED,2017-06-26,4622.92
LONDON UNDERGROUND LTD,RADIUS CRANE MANAGEMENT LTD,2017-07-07,4622.54
DOCKLANDS LIGHT RAILWAY,ATKINS LIMITED,2017-07-05,4620.80
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-17,4609.87
DOCKLANDS LIGHT RAILWAY,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,4609.44
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,4606.90
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,2017-07-19,4605.00
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL,2017-07-12,4603.00
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL,2017-07-17,4603.00
TRANSPORT TRADING LTD,HERBERT SMITH FREEHILLS LLP,2017-07-10,4602.12
TUBELINES LTD,POWTIER CONTROLS LTD,2017-07-05,4602.00
LONDON UNDERGROUND LTD,L C SWITCHGEAR LTD,2017-07-17,4600.00
TUBELINES LTD,DENCO LUBRICATION LTD,2017-06-30,4600.00
TUBELINES LTD,DENCO LUBRICATION LTD,2017-07-21,4600.00
TUBELINES LTD,G-QUEST LIMITED,2017-07-05,4600.00
TUBELINES LTD,G-QUEST LIMITED,2017-07-21,4600.00
LUL NOMINEE SSL LIMITED,SPOOR-TECH LTD,2017-07-17,4591.00
DIAL A RIDE,AUTOMATIC TRANSMISSIONS,2017-07-10,4590.00
RAIL FOR LONDON LIMITED,O2 UK LTD,2017-07-10,4583.21
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-10,4582.53
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-10,4582.53
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-17,4582.53
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-17,4582.53
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,4578.80
TUBELINES LTD,Z-TECH CONTROL SYSTEMS LTD,2017-07-14,4578.43
LONDON UNDERGROUND LTD,HALCROW GROUP LTD,2017-07-05,4576.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,4575.70
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,4574.49
TUBELINES LTD,PULLMAN RAIL LTD,2017-07-05,4572.32
LONDON UNDERGROUND LTD,JACOBS ENGINEERING UK LTD,2017-07-17,4563.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,4556.30
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,4556.30
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-03,4554.69
TUBELINES LTD,FUSION PEOPLE LIMITED,2017-07-07,4548.12
LUL NOMINEE BCV LIMITED,KONE ESCALATORS LTD,2017-07-10,4541.76
LUL NOMINEE BCV LIMITED,RS COMPONENTS LTD,2017-07-12,4540.50
LONDON BUS SERVICES LTD,COLYER PHILLIPS LTD,2017-07-04,4540.00
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,2017-06-29,4540.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,4537.20
LONDON UNDERGROUND LTD,ELMDALE WELDING & ENG SUPPLIES LTD,2017-07-05,4530.44
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,4525.90
TUBELINES LTD,WORLIFTS LIMITED,2017-07-05,4524.31
RAIL FOR LONDON LIMITED,STM SECURITY GROUP (UK) LTD,2017-06-26,4511.76
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,2017-07-04,4505.31
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2017-07-10,4504.43
SURFACE TRANSPORT CORP,DV4 EADON CO. LTD,2017-06-27,4500.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,4500.00
LONDON UNDERGROUND LTD,BURGES SALMON LLP,2017-06-28,4500.00
LUL NOMINEE SSL LIMITED,NETWORK RAIL,2017-07-19,4500.00
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,2017-06-26,4500.00
TUBELINES LTD,QUATTRO PLANT LTD,2017-07-21,4500.00
TUBELINES LTD,EVENHEIGHTS LTD,2017-07-07,4500.00
PUBLIC CARRIAGE OFFICE,NSL LTD,2017-06-28,4498.80
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,4484.45
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-05,4480.53
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-05,4480.53
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-10,4480.53
LONDON UNDERGROUND LTD,VINCI CONSTRUCTION UK LTD,2017-07-19,4480.08
TFL CORPORATE,COMPUTACENTER,2017-07-10,4475.00
LONDON UNDERGROUND LTD,SMART PARKING LTD,2017-06-28,4473.55
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2017-07-19,4473.10
TFL CORPORATE,SIMMONS & SIMMONS,2017-07-17,4469.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,4465.17
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,4455.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-03,4453.50
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-26,4452.18
TRANSPORT TRADING LTD,KNIGHT FRANK LLP,2017-07-05,4450.00
CYCLE HIRE SCHEME,RITHERDON & CO LTD,2017-07-05,4450.00
TUBELINES LTD,LH GROUP WHEELSETS LTD,2017-07-14,4446.00
TUBELINES LTD,LH GROUP WHEELSETS LTD,2017-07-14,4446.00
TFL CORPORATE,ARES SOFTWARE U.K. LIMITED,2017-07-11,4445.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-17,4444.20
TUBELINES LTD,TELETRAC NAVMAN (UK) LTD,2017-07-07,4444.16
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-19,4434.05
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4432.96
RAIL FOR LONDON LIMITED,SOUTH WEST TRAINS LTD,2017-07-19,4431.31
LUL NOMINEE SSL LIMITED,4 RAIL SERVICES LTD,2017-07-11,4430.00
RAIL FOR LONDON LIMITED,SODEXO LTD,2017-06-28,4429.19
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-19,4428.22
SURFACE TRANSPORT CORP,PROBRAND LTD,2017-06-28,4427.84
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,4426.10
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,4422.00
RAIL FOR LONDON LIMITED,NETWORK RAIL,2017-07-17,4421.74
TUBELINES LTD,SIEMENS,2017-07-14,4416.44
LONDON UNDERGROUND LTD,JK RAIL LIMITED,2017-07-17,4409.92
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-17,4409.55
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-17,4409.55
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-17,4403.55
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-17,4403.55
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-19,4403.55
TFL CORPORATE,HAY & TAY LIMITED,2017-06-29,4400.20
LONDON UNDERGROUND LTD,WABTEC RAIL LIMITED,2017-07-10,4400.00
LONDON UNDERGROUND LTD,AKTRION PROFESSIONAL SERVICES LTD,2017-06-28,4400.00
LUL NOMINEE SSL LIMITED,ELAND CABLES LIMITED,2017-07-12,4399.95
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,2017-07-12,4399.01
TRANSPORT TRADING LTD,BALLARD CHALMERS,2017-07-19,4398.75
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-17,4396.86
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,4395.60
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,4395.60
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-10,4394.43
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,4391.34
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,2017-06-29,4391.00
SURFACE TRANSPORT CORP,MACLEOD SIMMONDS LTD,2017-07-12,4385.00
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-07-12,4382.28
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,4381.00
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2017-07-12,4377.73
RAIL FOR LONDON LIMITED,EAO LTD,2017-07-14,4376.75
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,4376.54
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-05,4372.53
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-05,4372.53
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-17,4372.53
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-17,4372.53
LUL NOMINEE SSL LIMITED,SIEMENS,2017-07-17,4371.75
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-10,4370.95
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4370.27
TUBELINES LTD,MORSON HUMAN RESOURCES LTD,2017-07-07,4368.87
SURFACE TRANSPORT CORP,DVLA,2017-07-12,4368.53
LUL NOMINEE SSL LIMITED,VALCO UK ENGINEERING LTD,2017-06-26,4363.50
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-03,4359.69
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-10,4356.62
LUL NOMINEE SSL LIMITED,M MUSGROVE LTD,2017-07-19,4356.00
TUBELINES LTD,CMF (SLOUGH) LTD,2017-07-07,4356.00
TFL CORPORATE,COMRES,2017-07-19,4350.00
LUL NOMINEE SSL LIMITED,DAE SYSTEMS LTD,2017-07-03,4350.00
LUL NOMINEE SSL LIMITED,DAE SYSTEMS LTD,2017-07-03,4350.00
TFL CORPORATE,PUNTER SOUTHALL,2017-07-07,4340.00
TFL CORPORATE,TMP (UK) LTD,2017-07-03,4335.40
LUL NOMINEE SSL LIMITED,LIVIS LIMITED,2017-06-26,4332.70
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-06-26,4332.05
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-19,4332.05
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-06-26,4332.05
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-03,4332.05
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-03,4332.05
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-03,4332.05
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-03,4332.05
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-05,4332.05
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-10,4326.28
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-07-05,4326.24
SURFACE TRANSPORT CORP,O2 UK LTD,2017-07-05,4325.42
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4324.80
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4323.30
TUBELINES LTD,RJC (UK) LTD,2017-07-12,4322.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-26,4321.80
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4312.62
DOCKLANDS LIGHT RAILWAY,WABTEC RAIL LIMITED,2017-07-19,4312.50
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2017-07-10,4310.00
LUL NOMINEE BCV LIMITED,MH SOUTHERN & CO LTD,2017-07-19,4309.05
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-10,4304.83
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,4303.10
SURFACE TRANSPORT CORP,SIEMENS,2017-07-17,4300.07
TUBELINES LTD,EVENHEIGHTS LTD,2017-07-12,4300.00
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4298.83
LUL NOMINEE SSL LIMITED,EDENBECK,2017-07-19,4298.72
LUL NOMINEE SSL LIMITED,DELATIM LIMITED,2017-07-12,4298.32
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4294.97
SURFACE TRANSPORT CORP,O2 UK LTD,2017-07-05,4289.20
LUL NOMINEE BCV LIMITED,ANTI GRAFFITI SYSTEMS LTD,2017-07-12,4288.00
LUL NOMINEE BCV LIMITED,MACHINE TOOL ENGINEERS,2017-07-19,4285.00
LUL NOMINEE SSL LIMITED,DK REWINDS LTD,2017-07-13,4283.00
LUL NOMINEE SSL LIMITED,DK REWINDS LTD,2017-07-19,4283.00
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4278.50
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-10,4278.06
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4278.02
LUL NOMINEE SSL LIMITED,CONTRACT FIRE SYSTEMS LTD,2017-06-28,4277.14
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4277.13
DOCKLANDS LIGHT RAILWAY,XANTA LIMITED,2017-07-14,4276.23
LUL NOMINEE BCV LIMITED,AGGREGATE INDUSTRIES UK LTD,2017-06-28,4273.57
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,2017-06-26,4272.67
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-10,4271.13
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,4269.06
LUL NOMINEE SSL LIMITED,A&A ELECTRICAL DISTRIBUTORS LTD,2017-07-11,4265.22
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,2017-07-20,4264.66
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-10,4263.39
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4262.05
TFL CORPORATE,OTM (UK) LTD,2017-07-18,4260.00
LUL NOMINEE BCV LIMITED,TYLER BROTHERS (S-IN-A) LTD,2017-07-07,4256.00
LUL NOMINEE SSL LIMITED,1STINRAIL LIMITED,2017-06-28,4250.00
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4249.26
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,2017-07-21,4248.68
LUL NOMINEE BCV LIMITED,BRECKNELL WILLIS & CO LTD,2017-06-28,4248.00
TFL CORPORATE,O2 UK LTD,2017-07-19,4248.00
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4244.87
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-10,4243.81
SURFACE TRANSPORT CORP,O2 UK LTD,2017-07-05,4243.18
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4242.58
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4237.68
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4237.13
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,2017-07-06,4232.92
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-10,4230.17
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,4224.40
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,4224.40
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4224.27
LONDON UNDERGROUND LTD,THE TREVOR PATRICK PARTNERSHIP,2017-07-05,4222.75
SURFACE TRANSPORT CORP,O2 UK LTD,2017-07-05,4222.68
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4218.24
SURFACE TRANSPORT CORP,O2 UK LTD,2017-07-05,4215.74
SURFACE TRANSPORT CORP,O2 UK LTD,2017-07-05,4215.23
LUL NOMINEE SSL LIMITED,BROOKVEX TECH SERVICES LTD,2017-07-04,4214.76
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-10,4214.20
LUL NOMINEE SSL LIMITED,TRACKWORK LTD,2017-07-17,4214.06
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2017-07-10,4213.35
RAIL FOR LONDON LIMITED,STEPHENSON HARWOOD,2017-06-26,4212.50
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2017-06-26,4212.00
TUBELINES LTD,VEOLIA ES (UK) LTD,2017-06-30,4212.00
SURFACE TRANSPORT CORP,O2 UK LTD,2017-07-05,4208.64
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-05,4207.67
LONDON UNDERGROUND LTD,O2 UK LTD,2017-07-10,4204.83
LONDON UNDERGROUND LTD,XRAIL GROUP LIMITED,2017-07-17,4200.00
TFL CORPORATE,T-KARTOR SWEDEN AB,2017-07-14,4200.00
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,2017-07-10,4200.00
LUL NOMINEE SSL LIMITED,DESIGN RATIONALE,2017-06-30,4196.00
SURFACE TRANSPORT CORP,SIEMENS,2017-07-17,4194.62
TFL CORPORATE,SANTIA CONSULTING LTD,2017-07-10,4193.00
TFL CORPORATE,MEDIAEDGE,2017-06-28,4191.20
TUBELINES LTD,TELETRAC NAVMAN (UK) LTD,2017-07-07,4190.61
TRANSPORT TRADING LTD,BIRCHAM DYSON BELL,2017-07-14,4188.85
LUL NOMINEE SSL LIMITED,DK REWINDS LTD,2017-07-13,4188.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,4187.61
LONDON UNDERGROUND LTD,SKF (UK) LTD,2017-07-05,4185.00
TRANSPORT TRADING LTD,BROOKVEX IMS LTD,2017-07-19,4182.99
TFL CORPORATE,O2 UK LTD,2017-07-05,4182.80
LONDON UNDERGROUND LTD,ELLIOTT GROUP LTD,2017-06-26,4181.76
SURFACE TRANSPORT CORP,O2 UK LTD,2017-07-05,4180.87
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-10,4180.53
RAIL FOR LONDON LIMITED,INFOSYS LIMITED,2017-07-03,4180.00
RAIL FOR LONDON LIMITED,INFOSYS LIMITED,2017-07-12,4180.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-17,4179.30
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,4177.68
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2017-07-12,4175.50
TFL CORPORATE,O2 UK LTD,2017-07-05,4174.62
TFL CORPORATE,O2 UK LTD,2017-07-05,4174.57
LONDON UNDERGROUND LTD,COONEEN DEFENCE LIMITED,2017-07-06,4173.50
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-26,4169.35
SURFACE TRANSPORT CORP,O2 UK LTD,2017-07-05,4164.21
LUL NOMINEE BCV LIMITED,PIRTEK WATFORD LTD,2017-06-26,4162.51
LUL NOMINEE SSL LIMITED,ANIXTER LTD,2017-07-12,4162.00
TFL CORPORATE,MOTT MACDONALD LIMITED,2017-07-10,4149.76
TFL CORPORATE,O2 UK LTD,2017-07-05,4147.30
TFL CORPORATE,EVERSHEDS,2017-06-26,4146.00
CYCLE HIRE SCHEME,SERCO LTD,2017-07-03,4146.00
LUL NOMINEE SSL LIMITED,SPX RAIL SYSTEMS,2017-07-12,4145.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-17,4142.97
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2017-07-07,4140.47
TRANSPORT TRADING LTD,BALLARD CHALMERS,2017-07-05,4140.00
TRANSPORT TRADING LTD,BALLARD CHALMERS,2017-07-19,4140.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-10,4135.90
TFL CORPORATE,DIGITAL SIGNS FOR TRANSPORT,2017-06-26,4134.00
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,2017-07-10,4133.32
LONDON BUS SERVICES LTD,O2 UK LTD,2017-07-05,4132.99
LUL NOMINEE BCV LIMITED,MOTIVAIR COMPRESSORS LTD,2017-07-12,4125.73
TRANSPORT TRADING LTD,CAPITA SYMONDS LTD,2017-06-26,4125.00
LONDON UNDERGROUND LTD,SOCIA LIMITED,2017-07-05,4125.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,4120.92
RAIL FOR LONDON LIMITED,AV BIRCH LTD,2017-06-26,4120.00
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,2017-07-07,4110.07
TUBELINES LTD,RGEE LTD,2017-07-07,4105.20
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2017-07-10,4104.86
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,4102.23
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,4100.67
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,4100.67
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2017-07-19,4099.01
LUL NOMINEE BCV LIMITED,STEPHENSON HARWOOD,2017-07-17,4098.50
TUBELINES LTD,HALL FUELS LTD,2017-06-30,4095.96
SURFACE TRANSPORT CORP,MOUCHEL LIMITED,2017-06-27,4094.26
TRANSPORT TRADING LTD,FUJITSU SERVICES LTD,2017-07-19,4093.84
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,2017-06-30,4088.50
LONDON UNDERGROUND LTD,CEMBRE LTD,2017-07-12,4082.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,4081.32
RAIL FOR LONDON LIMITED,QUATTRO PLANT LTD,2017-07-05,4080.00
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,2017-06-29,4076.00
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,2017-07-12,4075.80
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,2017-07-05,4075.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-28,4074.70
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,4070.00
LONDON UNDERGROUND LTD,CORPORATE DOCUMENT SERVICES LTD,2017-06-27,4062.45
LUL NOMINEE SSL LIMITED,SIEMENS MOBILITY,2017-07-10,4060.23
TUBELINES LTD,AGGREGATE INDUSTRIES UK LTD,2017-07-21,4051.20
TUBELINES LTD,AGGREGATE INDUSTRIES UK LTD,2017-07-21,4051.20
TFL CORPORATE,THOMAS EDITORIAL LIMITED,2017-06-26,4050.00
TFL CORPORATE,MS DEE C PILGRIM,2017-07-07,4050.00
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL,2017-07-05,4050.00
LONDON UNDERGROUND LTD,ELLIOTT GROUP LTD,2017-07-19,4046.76
LONDON UNDERGROUND LTD,VINCI CONSTRUCTION UK LTD,2017-07-19,4044.96
SURFACE TRANSPORT CORP,WALKGROVE LTD,2017-07-14,4043.75
LUL NOMINEE SSL LIMITED,T-T PUMPS LTD,2017-06-28,4043.40
LUL NOMINEE SSL LIMITED,MANTEC ENGINEERING LTD,2017-07-11,4041.00
