Organisational Unit,Benificiary Name,Payment Date,Amount
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-02,4100.67
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-09,4100.67
LONDON UNDERGROUND LTD,NEW PRO FOUNDRIES LTD,2018-07-11,4100.00
TFL CORPORATE,LINKS SIGNS LTD,2018-07-12,4098.71
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,2018-07-16,4096.25
LONDON UNDERGROUND LTD,LONDON UNDERGROUND CRICKET LEAGUE,2018-07-03,4095.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-09,4095.00
TFL CORPORATE,STERLING TALENT SOLUTIONS UK LTD,2018-07-18,4093.00
TFL CORPORATE,MATCHTECH GROUP PLC,2018-06-25,4090.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-16,4088.20
TFL CORPORATE,SIDOS UK LTD,2018-06-27,4082.00
TRANSPORT TRADING LTD,CROWN RIVER CRUISES LTD,2018-07-02,4080.29
TRANSPORT TRADING LTD,LONDON BOROUGH OF BRENT,2018-06-27,4078.00
TFL CORPORATE,JEDCO PRODUCT DESIGNERS LTD,2018-07-10,4070.00
LUL NOMINEE SSL LIMITED,LANES GROUP PLC,2018-07-04,4063.95
TFL CORPORATE,MATCHTECH GROUP PLC,2018-07-02,4061.52
RAIL FOR LONDON LIMITED,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,4050.00
TRANSPORT TRADING LTD,AKSWARD,2018-07-12,4050.00
TUBE LINES LTD,QUATTRO PLANT LTD,2018-06-27,4050.00
TUBE LINES LTD,QUATTRO PLANT LTD,2018-06-27,4050.00
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL AVS,2018-07-11,4045.35
LUL NOMINEE BCV LIMITED,SABRE RAIL SERVICES LTD,2018-07-16,4039.02
TFL CORPORATE,MEDIAEDGE,2018-07-11,4036.03
TRANSPORT TRADING LTD,CITY OF LONDON CORPORATION,2018-06-27,4033.00
SURFACE TRANSPORT CORP,CORPORATE DOCUMENT SERVICES LTD,2018-07-09,4030.30
TFL CORPORATE,POLIMEKANOS LTD,2018-06-25,4025.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-09,4023.70
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,4023.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-09,4023.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-16,4023.40
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-09,4023.00
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-29,4013.72
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-02,4013.10
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2018-07-04,4009.32
RAIL FOR LONDON LIMITED,FUJITSU SERVICES LTD,2018-07-11,4007.77
RAIL FOR LONDON LIMITED,EVERSHEDS,2018-07-09,4006.60
TFL CORPORATE,VCCP GROUP LLP,2018-07-18,4000.00
TFL CORPORATE,PUNTER SOUTHALL,2018-07-18,4000.00
TFL CORPORATE,CEBR LTD,2018-07-02,4000.00
LONDON UNDERGROUND LTD,BIRCHAM DYSON BELL,2018-06-27,4000.00
LONDON UNDERGROUND LTD,SOLUTION RAIL LIMITED,2018-07-04,4000.00
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2018-07-11,4000.00
TFL CORPORATE,COMPUTACENTER,2018-07-04,3999.94
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,3989.90
TFL CORPORATE,NEWAY TRAINING SOLUTIONS LTD,2018-07-10,3985.00
TFL CORPORATE,GEORGETA ANA BRATESCU,2018-06-27,3984.89
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-09,3984.39
LUL NOMINEE SSL LIMITED,DK REWIND LTD,2018-07-02,3973.73
LUL NOMINEE SSL LIMITED,DK REWIND LTD,2018-07-04,3973.73
LUL NOMINEE SSL LIMITED,DK REWIND LTD,2018-07-04,3973.73
LUL NOMINEE SSL LIMITED,DK REWIND LTD,2018-07-10,3973.73
LUL NOMINEE SSL LIMITED,DK REWIND LTD,2018-07-18,3973.73
LUL NOMINEE SSL LIMITED,DK REWIND LTD,2018-07-18,3973.73
LONDON UNDERGROUND LTD,UNIPART RAIL LTD,2018-07-11,3968.80
LONDON UNDERGROUND LTD,INTERSERVE,2018-07-18,3965.43
TUBE LINES LTD,SPECIALISED TOOLS & EQUIPMENT,2018-07-04,3963.50
TRANSPORT TRADING LTD,BT SERVICE AGILITY,2018-07-04,3962.54
LONDON UNDERGROUND LTD,BT SERVICE AGILITY,2018-07-11,3960.86
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-09,3960.00
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-06-25,3956.30
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-27,3955.50
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-07-09,3955.50
LUL NOMINEE SSL LIMITED,CEMBRE LTD,2018-07-09,3955.30
SURFACE TRANSPORT CORP,CAPITA BUSINESS TRAVEL,2018-07-11,3953.01
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-07-18,3953.00
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-07-16,3952.10
LUL NOMINEE SSL LIMITED,TRACKWORK LTD,2018-07-16,3948.75
LONDON BUS SERVICES LTD,INTEROUTE MANAGED SERVICES UK LTD,2018-07-16,3945.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-02,3945.62
RAIL FOR LONDON LIMITED,PRIMA SERVICES GROUP LIMITED,2018-06-27,3942.50
RAIL FOR LONDON LIMITED,PRIMA SERVICES GROUP LIMITED,2018-07-18,3942.50
LUL NOMINEE SSL LIMITED,ARES SOFTWARE U.K. LIMITED,2018-07-18,3939.28
TUBE LINES LTD,LANZ TRANSPORT,2018-07-18,3936.00
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-09,3935.97
LONDON UNDERGROUND LTD,ENVIRO-VAC SALES & SERVICE LTD,2018-06-28,3935.00
LUL NOMINEE SSL LIMITED,TOTAL RAIL SOLUTIONS,2018-06-26,3935.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,3933.50
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-02,3933.45
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,2018-07-06,3933.00
LUL NOMINEE BCV LIMITED,PRECISION CHAINS LTD,2018-06-27,3932.00
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,2018-07-06,3931.25
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-02,3928.86
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,3927.72
TFL CORPORATE,ASHURST LLP,2018-07-02,3913.90
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-02,3910.20
TFL CORPORATE,URBAN GROWTH LEARNING GARDENS,2018-06-25,3907.00
TFL CORPORATE,MEDIAEDGE,2018-07-11,3905.83
RAIL FOR LONDON LIMITED,AECOM LTD,2018-07-18,3904.00
LONDON UNDERGROUND LTD,PRUFTECHNIK LTD,2018-06-25,3903.08
TUBE LINES LTD,PRUFTECHNIK LTD,2018-07-18,3903.08
TFL CORPORATE,2CV RESEARCH,2018-07-16,3900.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-02,3898.16
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-09,3898.16
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-09,3898.16
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,3898.10
TFL CORPORATE,NEWAY TRAINING SOLUTIONS LTD,2018-07-06,3897.00
TFL CORPORATE,NEWAY TRAINING SOLUTIONS LTD,2018-07-06,3897.00
TFL CORPORATE,NEWAY TRAINING SOLUTIONS LTD,2018-07-06,3897.00
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,2018-07-16,3895.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,3895.65
RAIL FOR LONDON LIMITED,EVERSHEDS,2018-07-04,3893.60
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,3892.23
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,2018-07-09,3892.23
RAIL FOR LONDON LIMITED,KALLIDUS LIMITED,2018-06-26,3891.67
LUL NOMINEE SSL LIMITED,NSK UK LTD,2018-07-18,3891.00
TFL CORPORATE,MEDIAEDGE,2018-07-02,3883.06
TUBE LINES LTD,BRECKNELL WILLIS & CO LTD,2018-06-29,3881.00
LONDON UNDERGROUND LTD,WILDWOOD CREATIVE LLP,2018-07-13,3880.00
LONDON UNDERGROUND LTD,HOWELLS RAILWAY PRODUCTS LTD,2018-07-11,3880.00
PUBLIC CARRIAGE OFFICE,POST OFFICE LTD,2018-07-02,3879.78
TRANSPORT TRADING LTD,REALSERVICE LIMITED,2018-07-16,3875.00
LUL NOMINEE SSL LIMITED,TOTAL RAIL SOLUTIONS,2018-06-26,3875.00
TRANSPORT TRADING LTD,LONDON BOROUGH OF ENFIELD,2018-06-27,3871.00
DOCKLANDS LIGHT RAILWAY,AECOM LTD,2018-07-04,3866.25
TFL CORPORATE,BLOSSOMS HEALTHCARE LLP,2018-06-28,3865.00
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2018-07-18,3865.00
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,2018-07-18,3862.34
LUL NOMINEE SSL LIMITED,EMERSON NETWORK POWER LTD,2018-06-25,3860.86
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-09,3852.00
LONDON BUS SERVICES LTD,CASTLE WATER LIMITED,2018-07-04,3852.00
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2018-07-11,3850.50
RAIL FOR LONDON LIMITED,ATKINS LIMITED,2018-07-09,3850.45
LONDON UNDERGROUND LTD,NETWORK RAIL,2018-07-09,3849.16
TFL CORPORATE,MATCHTECH GROUP PLC,2018-07-09,3847.77
LUL NOMINEE SSL LIMITED,TRACKWORK LTD,2018-07-16,3847.50
LONDON UNDERGROUND LTD,NCP SERVICES LTD,2018-06-27,3846.00
LONDON UNDERGROUND LTD,W A FAIRHURST & PARTNERS,2018-07-20,3841.50
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2018-07-11,3838.68
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,3838.45
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,3838.45
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-09,3838.45
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-16,3838.45
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-16,3823.92
TRANSPORT TRADING LTD,WANDSWORTH COUNCIL,2018-06-27,3821.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-16,3820.32
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-16,3818.16
SURFACE TRANSPORT CORP,CSTS LTD,2018-07-02,3816.08
LUL NOMINEE BCV LIMITED,PLALITE LTD,2018-06-27,3813.20
LONDON UNDERGROUND LTD,HIMA-SELLA LTD,2018-07-16,3803.00
TRANSPORT TRADING LTD,URBAN SQUARE LTD,2018-07-02,3800.00
SURFACE TRANSPORT CORP,G & L TAXIS LTD,2018-07-04,3800.00
SURFACE TRANSPORT CORP,COLTS CABS LTD,2018-07-16,3800.00
SURFACE TRANSPORT CORP,COLTS CABS LTD,2018-07-16,3800.00
SURFACE TRANSPORT CORP,COLTS CABS LTD,2018-07-18,3800.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-02,3796.56
TFL CORPORATE,HERBERT SMITH LLP,2018-07-04,3792.12
LONDON UNDERGROUND LTD,FUJITSU SERVICES LTD,2018-07-11,3791.68
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-16,3790.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-09,3786.56
TFL CORPORATE,PAUL BROWN QC,2018-06-26,3780.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-16,3778.30
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-29,3778.24
TRANSPORT TRADING LTD,CORPORATE DOCUMENT SERVICES LTD,2018-07-09,3777.72
TRANSPORT TRADING LTD,CORPORATE DOCUMENT SERVICES LTD,2018-07-09,3777.72
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-16,3771.90
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,2018-07-18,3768.94
LONDON UNDERGROUND LTD,SIEMENS,2018-07-09,3768.70
LONDON UNDERGROUND LTD,TRACKWORK RESOURCES LTD,2018-07-16,3762.50
TRANSPORT TRADING LTD,QUAY OFFICE FURNISHERS LTD,2018-07-05,3760.00
RAIL FOR LONDON LIMITED,QUATTRO PLANT LTD,2018-07-11,3760.00
LONDON UNDERGROUND LTD,RIS,2018-06-27,3756.00
LONDON BUS SERVICES LTD,CORPORATE DOCUMENT SERVICES LTD,2018-07-16,3753.75
LUL NOMINEE SSL LIMITED,BLAKLEY ELECTRICS LTD,2018-07-10,3751.01
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,3750.00
TFL CORPORATE,MEDIA SPACES LTD,2018-07-18,3750.00
TRANSPORT TRADING LTD,ELLIOTT WOOD PARTNERSHIP LTD,2018-07-04,3750.00
LONDON UNDERGROUND LTD,HOERBIGER UK LTD,2018-07-12,3749.80
LONDON UNDERGROUND LTD,CENTURYLINK COMMUNICATIONS UK LTD,2018-07-09,3744.88
LONDON BUS SERVICES LTD,CRESSWELL OFFICE SERVICES LIMITED,2018-07-17,3744.48
TUBE LINES LTD,WILLIAM COOK RAIL LTD,2018-07-20,3738.00
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,2018-07-16,3735.93
DOCKLANDS LIGHT RAILWAY,KEOLIS AMEY DOCKLANDS LIMITED,2018-07-04,3735.06
LONDON UNDERGROUND LTD,ENVIRONMENTAL SCIENTIFICS GROUP LIM,2018-06-27,3735.00
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-29,3734.07
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-29,3734.07
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-29,3734.07
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-29,3734.07
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-29,3734.07
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,2018-07-18,3726.39
LONDON UNDERGROUND LTD,AFFINITY FOR BUSINESS,2018-07-16,3724.71
RAIL FOR LONDON LIMITED,LANES GROUP PLC,2018-06-27,3720.24
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,2018-07-16,3720.00
TRANSPORT TRADING LTD,GRANT MILLS WOOD,2018-06-29,3720.00
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,2018-07-04,3719.42
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2018-07-09,3714.50
SURFACE TRANSPORT CORP,INTEGRATED TRANSPORT PLANNING LTD,2018-07-10,3712.63
TRANSPORT TRADING LTD,ORANGEBOX LTD,2018-07-16,3710.00
DOCKLANDS LIGHT RAILWAY,FUSION PEOPLE LIMITED,2018-07-16,3708.00
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-07-18,3702.50
LUL NOMINEE BCV LIMITED,MACHINE TOOL ENGINEERS,2018-07-11,3692.40
RAIL FOR LONDON LIMITED,TRUEFORM ENGINEERING LTD,2018-07-10,3690.67
TRANSPORT TRADING LTD,COMPUTACENTER,2018-07-02,3689.10
TUBE LINES LTD,HALL FUELS LTD,2018-07-13,3688.02
TRANSPORT TRADING LTD,INTERSERVE,2018-07-18,3685.04
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-16,3684.42
TFL CORPORATE,QA LIMITED,2018-07-04,3684.10
TFL CORPORATE,MVA CONSULTANCY GROUP,2018-07-11,3682.38
TUBE LINES LTD,UNIPART RAIL LTD,2018-07-13,3677.85
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,3677.44
TRANSPORT TRADING LTD,ROYAL BOROUGH KENSINGTON & CHELSEA,2018-06-27,3665.00
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,2018-06-27,3663.20
RAIL FOR LONDON LIMITED,PRIMA SERVICES GROUP LIMITED,2018-07-11,3662.40
LUL NOMINEE SSL LIMITED,EHGE LTD,2018-07-02,3657.42
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2018-06-25,3648.74
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,2018-06-27,3648.00
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,2018-07-18,3647.31
TUBE LINES LTD,PULLMAN RAIL LTD,2018-06-27,3646.79
TUBE LINES LTD,PULLMAN RAIL LTD,2018-06-29,3646.79
TUBE LINES LTD,PULLMAN RAIL LTD,2018-06-29,3646.79
TUBE LINES LTD,PULLMAN RAIL LTD,2018-06-29,3646.79
TUBE LINES LTD,PULLMAN RAIL LTD,2018-06-29,3646.79
TUBE LINES LTD,PULLMAN RAIL LTD,2018-06-29,3646.79
TUBE LINES LTD,PULLMAN RAIL LTD,2018-06-29,3646.79
TUBE LINES LTD,PULLMAN RAIL LTD,2018-06-29,3646.79
TUBE LINES LTD,PULLMAN RAIL LTD,2018-06-29,3646.79
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,3645.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-16,3645.00
SURFACE TRANSPORT CORP,CSTS LTD,2018-07-02,3644.40
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2018-07-02,3643.04
LUL NOMINEE SSL LIMITED,TIFLEX LTD,2018-07-04,3638.72
TUBE LINES LTD,WILLIAM COOK RAIL LTD,2018-07-18,3637.50
RAIL FOR LONDON LIMITED,LIEBHERR-TRANSPORTATION SYSTEMS,2018-06-28,3636.26
LUL NOMINEE BCV LIMITED,HAMPSHIRE HOSE SERVICES LTD,2018-07-11,3635.21
LONDON UNDERGROUND LTD,MC ELECTRONICS LTD,2018-07-09,3630.00
TFL CORPORATE,QA LIMITED,2018-07-02,3626.00
RAIL FOR LONDON LIMITED,PROBRAND LTD,2018-07-11,3625.00
TUBE LINES LTD,AMTECS LTD,2018-07-04,3625.00
SURFACE TRANSPORT CORP,BUCHANAN ORDER MANAGEMENT,2018-07-17,3618.08
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,2018-07-11,3616.36
TRANSPORT TRADING LTD,LONDON BOROUGH OF BARNET,2018-06-27,3616.00
LONDON UNDERGROUND LTD,MJ QUINN INTEGRATED SERVICES LTD,2018-07-18,3612.93
SURFACE TRANSPORT CORP,HAYS ACCOUNTANCY PERSONNEL,2018-07-02,3612.50
LUL NOMINEE SSL LIMITED,TRANSFORGE UK LTD,2018-07-06,3610.00
TFL CORPORATE,MATCHTECH GROUP PLC,2018-07-16,3605.00
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-06-27,3605.00
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-16,3601.50
TFL CORPORATE,HALCROW GROUP LTD,2018-06-27,3600.00
LONDON BUS SERVICES LTD,INDIGO TALENT DEVELOPMENT LTD,2018-06-27,3600.00
LONDON UNDERGROUND LTD,NETWORK RAIL,2018-06-27,3595.71
SURFACE TRANSPORT CORP,CSTS LTD,2018-07-04,3591.58
LUL NOMINEE SSL LIMITED,CNL SOFTWARE LTD,2018-07-19,3585.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-16,3579.70
TUBE LINES LTD,FUSION PEOPLE LIMITED,2018-07-18,3578.58
TUBE LINES LTD,ALSTOM TRANSPORT LTD,2018-07-13,3578.00
TUBE LINES LTD,ALSTOM TRANSPORT LTD,2018-07-06,3578.00
TUBE LINES LTD,ALSTOM TRANSPORT LTD,2018-07-06,3578.00
TUBE LINES LTD,ALSTOM TRANSPORT LTD,2018-07-20,3578.00
LONDON UNDERGROUND LTD,SIEMENS,2018-07-18,3576.34
LUL NOMINEE BCV LIMITED,TURNER TOOLS LTD INC BESCO IND.,2018-06-25,3574.80
TUBE LINES LTD,AMTECS LTD,2018-07-18,3566.00
TFL CORPORATE,ASHURST LLP,2018-07-16,3560.70
LUL NOMINEE BCV LIMITED,WORKING AT HEIGHT LTD,2018-07-06,3560.00
LONDON UNDERGROUND LTD,INSTANT OFFICES LTD,2018-06-25,3558.94
LUL NOMINEE BCV LIMITED,FOXDALE ENGINEERING SERVICES,2018-06-27,3556.40
TRANSPORT TRADING LTD,JOURNEYCALL LTD,2018-07-18,3554.00
LONDON UNDERGROUND LTD,SEYMOUR VALENTINE LTD,2018-07-02,3549.92
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,2018-07-09,3548.51
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-07-16,3545.85
LONDON RIVER SERVICES LTD,PH CLEANING SERVICES,2018-07-10,3537.70
TUBE LINES LTD,WABTEC RAIL LIMITED,2018-07-18,3533.38
TUBE LINES LTD,WABTEC RAIL LIMITED,2018-07-18,3533.38
TUBE LINES LTD,HILTI (GB) LTD,2018-07-20,3533.15
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-29,3527.27
TFL CORPORATE,POLIMEKANOS LTD,2018-07-16,3525.00
TUBE LINES LTD,WESTCODE UK LIMITED,2018-06-29,3525.00
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,2018-07-03,3521.75
TFL CORPORATE,RULLION ENGINEERING LTD,2018-07-02,3520.00
TUBE LINES LTD,CLESHAR CONTRACT SERVICES LTD,2018-07-11,3519.00
SURFACE TRANSPORT CORP,SIEMENS,2018-07-11,3518.65
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-06-29,3517.77
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-06-29,3517.77
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-06-29,3517.77
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-06-29,3517.77
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-06-29,3517.77
LUL NOMINEE SSL LIMITED,PIPER TEST & MEASUREMENT LTD,2018-07-02,3516.98
LONDON UNDERGROUND LTD,SIEMENS,2018-07-09,3514.74
LONDON UNDERGROUND LTD,SIEMENS,2018-07-09,3514.74
TFL CORPORATE,QA LIMITED,2018-06-25,3507.40
LONDON UNDERGROUND LTD,KPMG,2018-07-11,3500.00
TFL CORPORATE,SIMOCO EMEA LIMITED,2018-06-25,3500.00
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,2018-07-03,3497.54
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,2018-07-03,3497.54
LUL NOMINEE BCV LIMITED,TYLER BROTHERS (S-IN-A) LTD,2018-07-17,3496.00
LUL NOMINEE BCV LIMITED,AGGREGATE INDUSTRIES UK LTD,2018-07-04,3494.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-02,3492.00
LUL NOMINEE SSL LIMITED,KINGSBEECH LTD,2018-07-10,3487.00
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,2018-06-27,3485.00
LUL NOMINEE SSL LIMITED,TRACKWORK LTD,2018-06-25,3473.00
LONDON UNDERGROUND LTD,NEWAY TRAINING SOLUTIONS LTD,2018-07-19,3470.00
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,2018-07-06,3468.16
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-29,3460.72
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-29,3460.72
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-29,3460.72
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-29,3460.72
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-29,3460.72
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-29,3460.72
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,2018-06-27,3457.42
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,2018-07-09,3454.94
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-07-16,3452.40
LUL NOMINEE SSL LIMITED,ERIKS INDUSTRIAL SERVICES LTD,2018-06-27,3450.04
TRANSPORT TRADING LTD,LONDON BOROUGH OF BROMLEY,2018-06-27,3448.00
LT MUSEUM TRADING LTD,MOSAIC FULFILMENT SOLUTIONS,2018-07-18,3445.14
LONDON UNDERGROUND LTD,SIA GROUP (UK) LONDON LTD,2018-07-18,3442.73
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,3442.48
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-09,3442.48
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-06-27,3441.36
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-07-04,3440.25
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-27,3440.00
RAIL FOR LONDON LIMITED,XANTA LIMITED,2018-07-12,3440.00
TRANSPORT TRADING LTD,CITY OF LONDON CORPORATION,2018-06-27,3436.00
PUBLIC CARRIAGE OFFICE,NSL LIMITED,2018-06-27,3433.71
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-07-04,3430.57
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES LTD,2018-07-02,3429.89
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-07-18,3429.10
TRANSPORT TRADING LTD,OFFICE DEPOT UK,2018-07-04,3425.04
LUL NOMINEE SSL LIMITED,JOHN BRADLEY & SON (SPRINGS) LTD,2018-07-02,3422.00
LT MUSEUM TRADING LTD,MOSAIC FULFILMENT SOLUTIONS,2018-06-27,3421.54
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-06-25,3421.46
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-09,3421.46
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-16,3421.46
TFL CORPORATE,MEDIAEDGE,2018-07-11,3421.32
TFL CORPORATE,BLOSSOMS HEALTHCARE LLP,2018-06-29,3420.00
TRANSPORT TRADING LTD,"ACTIU BERBEGAL Y FORMAS, S.A.",2018-07-20,3419.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-25,3417.21
LONDON UNDERGROUND LTD,UNIPART RAIL LTD,2018-07-02,3415.26
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-02,3409.60
TUBE LINES LTD,PULLMAN RAIL LTD,2018-06-27,3407.32
