Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber, NetAmount ,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,04-Oct-2012,1211-03310, 873.38 ,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,04-Oct-2012,1211-03311, 874.94 ,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,11-Oct-2012,1211-03312, 887.66 ,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,04-Oct-2012,1211-03313, 897.60 ,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,18-Oct-2012,1211-03314, 898.20 ,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,25-Oct-2012,1211-03315, 898.20 ,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,25-Oct-2012,1211-03316, 898.20 ,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,04-Oct-2012,1211-03317, 909.71 ,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,04-Oct-2012,1211-03318, 923.61 ,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,25-Oct-2012,1211-03319, 930.30 ,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,25-Oct-2012,1211-03320, 946.68 ,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,04-Oct-2012,1211-03321, 952.19 ,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,18-Oct-2012,1211-03322, 953.08 ,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,04-Oct-2012,1211-03323, 964.01 ,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,04-Oct-2012,1211-03324," 1,018.68 ",R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,18-Oct-2012,1211-03325," 1,019.40 ",R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,18-Oct-2012,1211-03326," 1,019.40 ",R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,25-Oct-2012,1211-03327," 1,019.40 ",R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services  ,Employees,Temporary Staff,008,04-Oct-2012,1211-03328," 1,048.03 ",R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,02-Nov-2012,1211-03329," 10,776.36 ",C,Communication Centre International Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Supplies and Services,Books and Audio - Visual Materials,206,29-Oct-2012,1211-03330, 541.28 ,R,Community
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Supplies and Services,City Centre Enhancement,295,29-Nov-2012,1211-03331," 2,900.00 ",R,Community Foundation For Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting People - Block Subsidy,513,02-Nov-2012,1211-03332," 5,121.92 ",R,Community Integrated Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting People - Block Subsidy,513,30-Nov-2012,1211-03333," 5,121.92 ",R,Community Integrated Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting People - Block Subsidy,513,02-Nov-2012,1211-03334," 5,385.28 ",R,Community Integrated Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting People - Block Subsidy,513,30-Nov-2012,1211-03335," 5,385.28 ",R,Community Integrated Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,08-Nov-2012,1211-03336, 769.50 ,R,Community Integrated Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,23-Nov-2012,1211-03337," 2,297.97 ",R,Community Integrated Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,15-Nov-2012,1211-03338," 2,398.25 ",R,Community Integrated Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,21-Nov-2012,1211-03339," 4,112.64 ",R,Community Integrated Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,27-Nov-2012,1211-03340," 5,561.88 ",R,Community Integrated Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,23-Nov-2012,1211-03341," 5,561.88 ",R,Community Integrated Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,23-Nov-2012,1211-03342," 5,561.88 ",R,Community Integrated Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,23-Nov-2012,1211-03343," 5,561.88 ",R,Community Integrated Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,21-Nov-2012,1211-03344," 1,025.20 ",R,Community Links
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Third Party Payments,Payments To Voluntary Organisations,561,02-Nov-2012,1211-03345," 216,123.50 ",R,Community Links Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Home Care,568,16-Nov-2012,1211-03346, 912.96 ,R,Community Links Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,15-Nov-2012,1211-03347," 1,967.04 ",R,Community Links Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,15-Nov-2012,1211-03348, 976.69 ,R,Community Links Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,15-Nov-2012,1211-03349," 1,347.36 ",R,Community Links Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,15-Nov-2012,1211-03350," 7,128.54 ",R,Community Links Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,30-Nov-2012,1211-03351," 6,280.81 ",R,Community Links Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,02-Nov-2012,1211-03352," 6,280.81 ",R,Community Links Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,30-Nov-2012,1211-03353," 14,168.89 ",R,Community Links Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,02-Nov-2012,1211-03354," 14,168.89 ",R,Community Links Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,30-Nov-2012,1211-03355," 24,754.45 ",R,Community Links Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,02-Nov-2012,1211-03356," 24,754.45 ",R,Community Links Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,30-Nov-2012,1211-03357," 34,127.79 ",R,Community Links Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,02-Nov-2012,1211-03358," 34,127.79 ",R,Community Links Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Customer Services,Premises,Electricity,124,23-Nov-2012,1211-03359," 1,049.40 ",R,Community Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Customer Services,Premises,Electricity,124,23-Nov-2012,1211-03360," 1,641.11 ",R,Community Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Customer Services,Premises,Rents,141,02-Nov-2012,1211-03361," 46,004.79 ",R,Community Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Customer Services,Premises,Rents,141,02-Nov-2012,1211-03362," 51,851.90 ",R,Community Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Customer Services,Supplies and Services,Other Hired And Contracted Services,265,23-Nov-2012,1211-03363," 5,774.30 ",R,Community Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Customer Services,Supplies and Services,Other Hired And Contracted Services,265,23-Nov-2012,1211-03364," 9,919.69 ",R,Community Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Gas,123,19-Nov-2012,1211-03365, 602.24 ,R,Community Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Electricity,124,19-Nov-2012,1211-03366, 450.00 ,R,Community Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Rents,141,19-Nov-2012,1211-03367," 6,351.61 ",R,Community Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Rents,141,02-Nov-2012,1211-03368," 6,563.33 ",R,Community Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Rents,141,19-Nov-2012,1211-03369," 15,325.30 ",R,Community Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Rents,141,02-Nov-2012,1211-03370," 15,836.15 ",R,Community Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Premises Related Insurance,170,19-Nov-2012,1211-03371, 951.87 ,R,Community Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Premises Related Insurance,170,19-Nov-2012,1211-03372," 1,719.36 ",R,Community Ventures Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Bought In Professional Services,277,14-Nov-2012,1211-03373," 1,806.00 ",R,Compass Learning Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,29-Nov-2012,1211-03374," 1,560.27 ",R,Complete Care Agency
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,29-Nov-2012,1211-03375," 1,615.87 ",R,Complete Care Agency
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,29-Nov-2012,1211-03376," 1,626.29 ",R,Complete Care Agency
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,01-Nov-2012,1211-03377," 1,671.47 ",R,Complete Care Agency
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,16-Nov-2012,1211-03378," 1,786.15 ",R,Complete Care Agency
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,01-Nov-2012,1211-03379," 1,786.15 ",R,Complete Care Agency
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,16-Nov-2012,1211-03380," 31,779.15 ",R,Complete Care Agency
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Operational Furniture And Equipment,203,09-Nov-2012,1211-03381," 1,239.00 ",R,Coni Lighting Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Operational Furniture And Equipment,203,30-Nov-2012,1211-03382," 3,190.00 ",R,Coni Lighting Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,23-Nov-2012,1211-03383, 680.00 ,R,Coni Lighting Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Third Party Payments,Services Rendered By Voluntary Sector,505,28-Nov-2012,1211-03384," 4,472.90 ",R,Connect Housing Association Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Home Care,568,22-Nov-2012,1211-03385," 2,373.00 ",R,Connections Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Home Care,568,12-Nov-2012,1211-03386," 5,936.00 ",R,Connections Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Direct Payments,626,21-Nov-2012,1211-03387," 3,149.32 ",R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,02-Nov-2012,1211-03388," 1,397.70 ",R,Contamination Control Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Premises,Grounds Maintenance Work,111,20-Nov-2012,1211-03389,"-2,278.00 ",R,Continental Landscapes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Premises,Grounds Maintenance Work,111,22-Nov-2012,1211-03390," 274,832.24 ",R,Continental Landscapes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Premises,Grounds Maintenance Work,111,28-Nov-2012,1211-03391," 275,200.51 ",R,Continental Landscapes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Other Costs,7,20-Nov-2012,1211-03392," 1,500.00 ",C,Continental Landscapes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West ,West - North West,Customer And Tenancy,Premises,H.R.A. - Special Maintenance,106,20-Nov-2012,1211-03393, 778.00 ,R,Continental Landscapes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Primary Schools,Capital,Construction,3,09-Nov-2012,1211-03394," 6,084.00 ",C,Continental Sports Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,09-Nov-2012,1211-03395," 1,888.48 ",R,Continued Care From Oakville Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,01-Nov-2012,1211-03396," 1,414.28 ",R,Continuum Care And Education Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,02-Nov-2012,1211-03397," 13,728.66 ",R,Continuum Care And Education Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,02-Nov-2012,1211-03398," 17,492.99 ",R,Continuum Care And Education Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,02-Nov-2012,1211-03399," 19,928.66 ",R,Continuum Care And Education Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,01-Nov-2012,1211-03400," 21,921.34 ",R,Continuum Care And Education Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,02-Nov-2012,1211-03401," 21,921.34 ",R,Continuum Care And Education Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Security Services(Non Infrastructure),262,23-Nov-2012,1211-03402, 800.00 ,R,Controlled Space Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,21-Nov-2012,1211-03403," 36,872.24 ",R,Cookridge Court And Grange
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,21-Nov-2012,1211-03404," 18,720.10 ",R,Cookridge Court And Grange
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Voluntary Sector,505,23-Nov-2012,1211-03405," 1,782.35 ",R,Cookridge Primary Pre-School Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Support Services  ,Transport,Public Transport Expenses,310,16-Oct-2012,1211-03406, 521.76 ,R,Co-Op Trvl Mngmnt
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Transport,Public Transport Expenses,310,20-Nov-2012,1211-03407," 1,268.82 ",R,Co-Operative Travel Management
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,21-Nov-2012,1211-03408," 1,054.52 ",R,Copperhill Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,21-Nov-2012,1211-03409," 42,737.19 ",R,Copperhill Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,21-Nov-2012,1211-03410," 46,762.21 ",R,Copperhill Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,21-Nov-2012,1211-03411," 23,431.40 ",R,Copperhill Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,21-Nov-2012,1211-03412," 23,056.04 ",R,Copperhill Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,21-Nov-2012,1211-03413," 1,353.60 ",R,Copperhill Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,21-Nov-2012,1211-03414," 1,493.16 ",R,Copperhill Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Employees,Agency Staff,008,23-Nov-2012,1211-03415," 2,400.00 ",R,Core Children'S Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Employees,Agency Staff,008,23-Nov-2012,1211-03416," 2,400.00 ",R,Core Children'S Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Employees,Agency Staff,008,23-Nov-2012,1211-03417," 2,400.00 ",R,Core Children'S Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East            ,East - North East,Housing Services,Supplies and Services,Other Hired And Contracted Services,265,14-Nov-2012,1211-03418, 866.00 ,R,Core Integrated Solutions Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,21-Nov-2012,1211-03419," 2,988.00 ",C,Core Integrated Solutions Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds      ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,19-Nov-2012,1211-03420, 565.11 ,R,Corgi Technical Services Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,21-Nov-2012,1211-03421," 30,311.66 ",R,Corinthian House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,21-Nov-2012,1211-03422," 1,279.40 ",R,Corinthian House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,21-Nov-2012,1211-03423," 8,817.08 ",R,Corinthian House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Operational Materials,205,16-Nov-2012,1211-03424, 655.15 ,R,Cornish King Bulb Growers
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Operational Materials,205,16-Nov-2012,1211-03425," 2,048.00 ",R,Cornish King Bulb Growers
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Security Services(Non Infrastructure),262,02-Nov-2012,1211-03426," 2,582.33 ",R,Corps Of Commissionaires Management Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,21-Nov-2012,1211-03427, 766.20 ,R,Cottenham Court
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,01-Nov-2012,1211-03428, 736.00 ,R,Country Blinds & Awnings Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Art Galleries Total Stores,003,30-Nov-2012,1211-03429, 852.56 ,R,Countryside Art
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,21-Nov-2012,1211-03430," 4,079.00 ",R,Countrywide Care Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Operational Materials,205,23-Nov-2012,1211-03431, 962.00 ,R,County Carpets
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety  ,Support Services,Legal Disbursements,411,10-Oct-2012,1211-03432," 1,200.00 ",R,County Court
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,15-Nov-2012,1211-03433,"-1,284.43 ",R,Craegmoor Aire House Priory
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,15-Nov-2012,1211-03434," 3,996.00 ",R,Craegmoor Aire House Priory
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,15-Nov-2012,1211-03435," 6,422.14 ",R,Craegmoor Aire House Priory
