Supplier Name,Item Description,Category Family,Invoice GL Date,Spend
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-23,134000.00
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-28,120847.33
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-05,119150.48
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,113632.69
BAM Nuttall Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-10,110000.00
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-28,104102.00
BAM Nuttall Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-21,102612.59
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,100810.56
BAM Nuttall Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-22,86278.98
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,77596.79
BAM Nuttall Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-22,76971.47
BAM Nuttall Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-02,71162.00
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,70891.82
BAM Nuttall Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-10,60240.00
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,60154.01
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,57000.00
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-23,48249.67
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-24,45000.00
BAM Nuttall Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-22,44198.00
BAM Nuttall Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-22,39921.88
BAM Nuttall Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-22,39528.44
BAM Nuttall Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-10,35394.00
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-30,33676.18
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-15,32425.35
BAM Nuttall Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-10,29935.08
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-06,27579.91
BAM Nuttall Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-10,26622.00
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-06,26372.36
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-24,3376631.78
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-22,3141773.02
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-24,3000000.00
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-21,1379078.01
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-17,1000470.88
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-28,723665.53
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-22,425220.48
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-30,250625.74
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-22,166000.00
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-27,165003.00
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-27,107705.00
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-25,107705.00
Alstom Transport UK Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-23,99705.00
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-15,87600.00
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-01,80300.00
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-18,75772.10
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-17,73303.38
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-03,57722.37
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-13,37067.18
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-22,33761.00
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-09,31350.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,1008521.29
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,594164.79
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,581976.20
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,543921.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,457136.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-02,417700.09
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,386287.94
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,341191.96
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-08,298680.87
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,281910.97
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-08,273377.02
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,250000.00
Amalgamated Construction Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-24,247194.94
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,235209.48
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,230114.70
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-24,222154.33
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,220329.12
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-27,218914.90
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,211775.88
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,205378.07
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,185000.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,180119.22
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-23,177402.41
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,176884.02
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,171936.04
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-07,166614.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-01,162823.89
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-24,159182.67
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,150400.66
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,144023.96
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,142939.80
Amalgamated Construction Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-24,141020.02
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-24,129341.30
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,127080.90
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-24,126413.88
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,124410.53
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,124113.10
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,121807.93
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-14,118567.32
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,117368.80
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-24,116616.97
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-30,115635.02
Amalgamated Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-01,114621.78
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-27,112467.88
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,103869.52
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-24,102803.50
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-31,92906.92
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,92745.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,88376.60
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,83470.52
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,80180.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,76110.19
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,73739.64
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-20,71105.04
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,71052.74
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-01,67000.00
Amalgamated Construction Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-29,64000.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,63364.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,61952.09
Amalgamated Construction Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-24,61867.80
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,61802.38
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,61201.22
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-20,59506.18
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-18,59275.27
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-09,57823.65
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,57268.85
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-14,57263.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-20,57189.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-29,57109.72
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-02,55530.06
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,55200.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-01,51768.51
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,51425.00
Amalgamated Construction Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-24,50605.32
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-31,50060.62
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,48315.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,47388.87
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-24,46095.84
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-24,45853.59
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-01,44434.10
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-08,43515.97
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,42877.52
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,42823.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-24,42809.18
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,41825.41
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-24,39985.58
Amalgamated Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-28,38648.54
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,38445.45
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-31,38443.68
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,37873.00
Amalgamated Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-30,37166.18
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-27,37014.20
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,36948.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,36087.52
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,34475.61
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,33254.68
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-23,29365.80
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,28430.72
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-14,27785.12
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,27781.81
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-23,25173.57
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,25000.00
J Murphy & Sons Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-22,2291200.28
J Murphy & Sons Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-23,635160.01
J Murphy & Sons Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-06,565209.34
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-08,520159.99
J Murphy & Sons Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-03,412817.75
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-07,384434.62
J Murphy & Sons Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-27,316546.13
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-09,295420.25
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-23,286932.99
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,277913.73
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,265642.73
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-10,255864.23
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-03,235681.18
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-24,231809.39
J Murphy & Sons Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-09,229273.53
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-07,218587.29
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,194914.30
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,191994.67
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-20,190738.40
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-23,186012.77
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-06,180680.13
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,169338.15
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-08,167906.30
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-08,156239.31
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-03,155782.19
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,155063.85
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-23,153238.00
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,149293.27
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-28,130451.45
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-30,126455.09
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,117339.78
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-24,115435.06
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,106261.84
J Murphy & Sons Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-23,99348.48
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,98684.38
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-01,98313.65
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-07,84138.87
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-01,80524.90
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-30,79573.36
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-28,78797.44
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-28,78164.19
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-27,72519.53
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-15,53683.82
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,48735.43
J Murphy & Sons Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-07,45778.11
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,44809.14
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,39677.84
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-07,38172.75
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-06,37243.47
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-03,33583.80
J Murphy & Sons Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-01,30000.00
J Murphy & Sons Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-09,29486.32
J Murphy & Sons Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-14,28042.38
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-06,26590.36
J Murphy & Sons Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-07,25165.62
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-28,3328887.42
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-01,3042407.82
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-01,929750.43
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-29,929750.43
DB Cargo (UK) Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-03-30,465747.48
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-23,308015.19
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-28,237653.09
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-08,208804.80
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-23,206700.62
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-23,143195.46
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-23,96866.73
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-20,92910.42
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-23,78356.90
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-01,61356.77
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-23,61041.39
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-29,60166.50
DB Cargo (UK) Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-03-23,51312.90
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-01,44861.28
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-01,43623.67
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-20,37678.42
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-01,32605.12
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-20,29823.14
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-05,28392.00
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-29,27898.79
VolkerRail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-17,3905640.37
VolkerRail Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-06,1198780.56
VolkerRail Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-22,1022637.28
VolkerRail Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-23,831464.12
VolkerRail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-03-08,565742.31
VolkerRail Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-20,529580.41
VolkerRail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-03-24,466081.54
VolkerRail Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-23,384927.11
VolkerRail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-03-01,307447.05
VolkerRail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-23,262627.86
VolkerRail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-24,143221.60
VolkerRail Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-01,113958.01
VolkerRail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-31,103338.91
VolkerRail Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-28,58113.45
VolkerRail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-03-01,56371.97
VolkerRail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-28,39707.65
VolkerRail Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-20,37904.26
VolkerRail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-03-28,25064.07
Capita Business Services Ltd,Costs of recruitment services to recruit the right people into Network Rail,Recruitment Services,2017-03-29,8603541.55
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-15,1411020.96
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-14,1393575.40
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-03,454965.01
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-24,302320.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-13,279095.28
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,230000.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-20,221836.93
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-01,220000.00
Geoffrey Osborne Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-31,198629.22
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-06,165000.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-10,150962.77
Geoffrey Osborne Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-27,143570.78
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-14,138880.65
