Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,BUNZL UK T/A NATIONAL SAFETY SUPPLIES,Redacted,Not yet available,Not yet available,Not yet available,2016-02-09,22981197,1,802.82,Nil,Building Materials,Revenue,Business Services,CAT02,Clothing & PPE,SUBCAT0208,Workwear & Protective Equipment,86070,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,THE BECK COMPANY LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-02-19,22988270,1,2142.07,Nil,Building Materials,Revenue,Property & Asset Management,CAT01,Building Services - Heating,SUBCAT0112,Heating Equipment - Sales & Service,42920,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,THE BECK COMPANY LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-02-15,22985372,1,585.90,Nil,Building Materials,Revenue,Property & Asset Management,CAT01,Building Services - Heating,SUBCAT0112,Heating Equipment - Sales & Service,42920,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,THE BECK COMPANY LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-01-29,22968429,1,668.12,Nil,Building Materials,Revenue,Property & Asset Management,CAT01,Building Services - Heating,SUBCAT0112,Heating Equipment - Sales & Service,42920,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,THE BECK COMPANY LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-03-07,23002764,1,737.79,Nil,Building Materials,Revenue,Property & Asset Management,CAT01,Building Services - Heating,SUBCAT0112,Heating Equipment - Sales & Service,42920,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,THE BECK COMPANY LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-01-18,22961628,1,880.13,Nil,Building Materials,Revenue,Property & Asset Management,CAT01,Building Services - Heating,SUBCAT0112,Heating Equipment - Sales & Service,42920,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,THE BECK COMPANY LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-02-02,22970682,1,655.35,Nil,Building Materials,Revenue,Property & Asset Management,CAT01,Building Services - Heating,SUBCAT0112,Heating Equipment - Sales & Service,42920,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,CITY PLUMBING SUPPLIES,Redacted,Not yet available,Not yet available,Not yet available,2016-02-17,22986698,1,577.86,Nil,Building Materials,Revenue,Property & Asset Management,CAT01,Building Services - Plumbing,SUBCAT0118,Plumbers\xB4 Merchants,59860,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,KLOECKNER METALS UK,Redacted,Not yet available,Not yet available,Not yet available,2016-02-22,22989075,1,920.00,Nil,Building Materials,Revenue,Property & Asset Management,CAT01,Building Services - Metal,SUBCAT0114,Steel Stockholders,73580,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,KLOECKNER METALS UK,Redacted,Not yet available,Not yet available,Not yet available,2016-02-18,22985316,1,642.50,Nil,Building Materials,Revenue,Property & Asset Management,CAT01,Building Services - Metal,SUBCAT0114,Steel Stockholders,73580,Not yet available
Wakefield MDC,E08000036,2016-03-31,REGENCULT,Z,BVACOP Not Applicable,ONE WAY TM LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-01-21,22964809,1,12790.00,Nil,Building Materials,Revenue,Highways,CAT07,Urban Traffic Control,SUBCAT0710,Traffic Management Systems,79650,Not yet available
Wakefield MDC,E08000036,2016-03-31,REGENCULT,Z,BVACOP Not Applicable,ONE WAY TM LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-01-21,22964810,1,1350.00,Nil,Building Materials,Revenue,Highways,CAT07,Urban Traffic Control,SUBCAT0710,Traffic Management Systems,79650,Not yet available
Wakefield MDC,E08000036,2016-03-31,ADULTS,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-01-15,,,30103.82,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-01-15,,,5573.65,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-01-15,,,28684.93,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,REGENCULT,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-01-15,,,10797.49,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-01-28,,,7705.23,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,ADULTS,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-02-15,,,30482.99,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-02-15,,,5039.88,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-02-15,,,24440.37,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,REGENCULT,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-02-15,,,9672.03,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-02-28,,,7616.97,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,ADULTS,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-03-15,,,34305.16,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-03-15,,,6014.73,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-03-15,,,33273.96,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,REGENCULT,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-03-15,,,13634.88,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,#N/A,#N/A,,Redacted,Not yet available,Not yet available,Not yet available,2016-03-28,,,6890.73,Nil,Car Allowances (Employees),Revenue,,,,,,,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,INDEPENDENT LIVING PROJECT,Redacted,Not yet available,Not yet available,Not yet available,2016-03-30,23015281,1,2679.33,Nil,Care Leavers Rent,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,INDEPENDENT LIVING PROJECT,Redacted,Not yet available,Not yet available,Not yet available,2016-03-01,22992971,1,2420.04,Nil,Care Leavers Rent,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-01-15,22961015,2,896.00,Nil,Care Leavers Rent,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-02-22,22988531,1,800.00,Nil,Care Leavers Rent,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-03-04,23002347,1,568.50,Nil,Care Leavers Rent,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-03-04,23002349,1,1000.00,Nil,Care Leavers Rent,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-03-04,23002354,1,568.50,Nil,Care Leavers Rent,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-03-07,23002407,1,568.50,Nil,Care Leavers Rent,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-01-18,22961454,2,800.00,Nil,Care Leavers Rent,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE LEAVING CARE COMPANY,Redacted,Not yet available,Not yet available,Not yet available,2016-03-10,23006114,1,1328.57,Nil,Care Leavers Rent,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE LEAVING CARE COMPANY,Redacted,Not yet available,Not yet available,Not yet available,2016-03-10,23006116,1,1372.86,Nil,Care Leavers Rent,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE LEAVING CARE COMPANY,Redacted,Not yet available,Not yet available,Not yet available,2016-03-10,23006118,1,708.57,Nil,Care Leavers Rent,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE LEAVING CARE COMPANY,Redacted,Not yet available,Not yet available,Not yet available,2016-01-26,22966791,1,1328.57,Nil,Care Leavers Rent,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,ROUNDABOUT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-03-08,23003272,1,1627.07,Nil,Care Leavers Rent,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,ROUNDABOUT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-03-10,23006099,1,2775.59,Nil,Care Leavers Rent,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SAVIOUR TRUST,Redacted,Not yet available,Not yet available,Not yet available,2016-03-30,23015264,1,2087.52,Nil,Care Leavers Rent,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,INDEPENDENT LIVING PROJECT,Redacted,Not yet available,Not yet available,Not yet available,2016-03-30,23015244,1,1461.65,Nil,Care Leavers Support Provider Costs,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,INDEPENDENT LIVING PROJECT,Redacted,Not yet available,Not yet available,Not yet available,2016-03-01,22992965,1,1320.20,Nil,Care Leavers Support Provider Costs,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-01-15,22961049,1,1352.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-02-22,22988531,2,1344.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-03-04,23002347,2,1690.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-03-04,23002354,2,1690.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-03-04,23002361,2,1120.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-03-04,23002349,2,1680.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-01-26,22966782,2,896.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-03-07,23002407,2,1690.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-01-18,22961458,1,1352.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-01-18,22961459,1,896.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-01-18,22961537,1,1352.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-01-18,22961454,1,1344.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-03-08,23003273,1,896.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-01-26,22966786,1,1120.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-02-04,22978316,1,1352.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-02-04,22978374,1,1352.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-02-10,22981872,1,1352.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE SANCTUARY PROJECT LIMITED,Redacted,Not yet available,Not yet available,Not yet available,2016-02-10,22981875,1,896.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,FOSTERING YORKSHIRE,Redacted,Not yet available,Not yet available,Not yet available,2016-02-04,22978259,2,1038.03,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Adoption & Fostering,01880,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,FOSTERING YORKSHIRE,Redacted,Not yet available,Not yet available,Not yet available,2016-03-10,23006102,2,1138.03,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Adoption & Fostering,01880,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,FOSTERING YORKSHIRE,Redacted,Not yet available,Not yet available,Not yet available,2016-01-11,22956681,1,1550.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Adoption & Fostering,01880,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,THE LEAVING CARE COMPANY,Redacted,Not yet available,Not yet available,Not yet available,2016-01-18,22961456,1,500.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,MILLS INDEPENDENT LIVING SCHEME,Redacted,Not yet available,Not yet available,Not yet available,2016-01-26,22966700,1,1216.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,MILLS INDEPENDENT LIVING SCHEME,Redacted,Not yet available,Not yet available,Not yet available,2016-01-26,22966712,1,1330.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,MILLS INDEPENDENT LIVING SCHEME,Redacted,Not yet available,Not yet available,Not yet available,2016-01-26,22966715,2,1140.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,MILLS INDEPENDENT LIVING SCHEME,Redacted,Not yet available,Not yet available,Not yet available,2016-01-26,22966717,2,1330.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,MILLS INDEPENDENT LIVING SCHEME,Redacted,Not yet available,Not yet available,Not yet available,2016-01-26,22966721,2,1178.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,MILLS INDEPENDENT LIVING SCHEME,Redacted,Not yet available,Not yet available,Not yet available,2016-01-29,22966719,2,1330.00,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,CRYSTAL CARE SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-03-10,23006104,1,11653.98,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,CRYSTAL CARE SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-01-08,22956707,1,12457.70,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2016-03-31,CHILDYOU,4,Children's and Education Services,CRYSTAL CARE SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-02-04,22978315,1,12457.70,Nil,Care Leavers Support Provider Costs,Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,G4S CASH SOLUTIONS UK LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-03-24,23013789,1,4061.80,Nil,Cash Collection,Revenue,Business Services,CAT02,Cash Collection,SUBCAT0233,Cash Collection,99901,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,G4S CASH SOLUTIONS UK LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-03-24,23013791,1,2537.32,Nil,Cash Collection,Revenue,Business Services,CAT02,Cash Collection,SUBCAT0233,Cash Collection,99901,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,G4S CASH SOLUTIONS UK LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-03-24,23013792,1,1990.21,Nil,Cash Collection,Revenue,Business Services,CAT02,Cash Collection,SUBCAT0233,Cash Collection,99901,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,G4S CASH SOLUTIONS UK LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-02-29,22988626,1,2095.92,Nil,Cash Collection,Revenue,Business Services,CAT02,Cash Collection,SUBCAT0233,Cash Collection,99901,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,G4S CASH SOLUTIONS UK LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-02-29,22988627,1,2859.57,Nil,Cash Collection,Revenue,Business Services,CAT02,Cash Collection,SUBCAT0233,Cash Collection,99901,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,G4S CASH SOLUTIONS UK LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-02-29,22988628,1,4017.65,Nil,Cash Collection,Revenue,Business Services,CAT02,Cash Collection,SUBCAT0233,Cash Collection,99901,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,G4S CASH SOLUTIONS UK LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-01-20,22961498,1,3421.55,Nil,Cash Collection,Revenue,Business Services,CAT02,Cash Collection,SUBCAT0233,Cash Collection,99901,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,G4S CASH SOLUTIONS UK LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-01-20,22961503,1,4353.19,Nil,Cash Collection,Revenue,Business Services,CAT02,Cash Collection,SUBCAT0233,Cash Collection,99901,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,Z,BVACOP Not Applicable,G4S CASH SOLUTIONS UK LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-01-20,22961507,1,2293.54,Nil,Cash Collection,Revenue,Business Services,CAT02,Cash Collection,SUBCAT0233,Cash Collection,99901,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,VODAFONE LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-01-12,22956323,1,1301.61,Nil,Central Telephones,Revenue,ICT,CAT11,Telecoms -(Mobile),SUBCAT1112,Mobile Phones,51500,Not yet available
Wakefield MDC,E08000036,2016-03-31,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,ECS TELECOMS,Redacted,Not yet available,Not yet available,Not yet available,2016-03-07,22990324,5,1056.08,Nil,Central Telephones - Calls,Revenue,ICT,CAT11,Telecoms (Telephone),SUBCAT1110,Telecommunication Services,76510,Not yet available
