Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135597,revenue,1KW33,Waste Strategy Transition,3395.81
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135601,revenue,1KE18,Walbottle Recycling Centre,560.66
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135601,revenue,1KE41,Domestic Refuse Collection,2338.46
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135601,revenue,1KEG4,Blue Bin Recycling Scheme,15004.12
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135601,revenue,1KW33,Waste Strategy Transition,4893.72
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135604,revenue,1KE18,Walbottle Recycling Centre,560.66
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135604,revenue,1KE41,Domestic Refuse Collection,3028.40
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135604,revenue,1KEG4,Blue Bin Recycling Scheme,13813.34
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135604,revenue,1KW33,Waste Strategy Transition,4704.62
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135598,revenue,1KE18,Walbottle Recycling Centre,560.66
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135598,revenue,1KE41,Domestic Refuse Collection,2080.97
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135598,revenue,1KEG4,Blue Bin Recycling Scheme,11934.09
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135598,revenue,1KW33,Waste Strategy Transition,3124.81
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135599,revenue,1KE18,Walbottle Recycling Centre,560.66
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135599,revenue,1KE41,Domestic Refuse Collection,1939.88
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135599,revenue,1KEG4,Blue Bin Recycling Scheme,15218.44
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135599,revenue,1KW33,Waste Strategy Transition,2608.72
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135602,revenue,1KE18,Walbottle Recycling Centre,560.66
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135602,revenue,1KE41,Domestic Refuse Collection,2075.48
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135602,revenue,1KEG4,Blue Bin Recycling Scheme,13761.62
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135602,revenue,1KW33,Waste Strategy Transition,4853.47
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-30,GEOMETRIC RESULTS INTERNATIONAL LTD,8144732,revenue,1KE18,Walbottle Recycling Centre,560.66
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-30,GEOMETRIC RESULTS INTERNATIONAL LTD,8144732,revenue,1KE41,Domestic Refuse Collection,2639.84
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-30,GEOMETRIC RESULTS INTERNATIONAL LTD,8144732,revenue,1KEG4,Blue Bin Recycling Scheme,13356.39
Operations & Reg Services,Local Services,Revenue Expenditure,2020-09-30,GEOMETRIC RESULTS INTERNATIONAL LTD,8144732,revenue,1KW33,Waste Strategy Transition,4863.12
Place,Fairer Housing Unit,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135597,revenue,1VH06,FHU Capital Programme Team,750.29
Place,Fairer Housing Unit,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135601,revenue,1VH06,FHU Capital Programme Team,750.29
Place,Fairer Housing Unit,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135604,revenue,1VH06,FHU Capital Programme Team,750.29
Place,Fairer Housing Unit,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135598,revenue,1VH06,FHU Capital Programme Team,748.07
Place,Fairer Housing Unit,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135599,revenue,1VH06,FHU Capital Programme Team,750.29
Place,Fairer Housing Unit,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135602,revenue,1VH06,FHU Capital Programme Team,598.2
Place,Fairer Housing Unit,Revenue Expenditure,2020-09-30,GEOMETRIC RESULTS INTERNATIONAL LTD,8144732,revenue,1VH06,FHU Capital Programme Team,750.29
Place,Transport,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135597,revenue,1KEMC,Highways,1111.08
Place,Transport,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135601,revenue,1KEMC,Highways,1730.90
Place,Transport,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135604,revenue,1KEMC,Highways,2275.65
Place,Transport,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135598,revenue,1KEMC,Highways,1111.08
Place,Transport,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135599,revenue,1KEMC,Highways,1328.85
Place,Transport,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135602,revenue,1KEMC,Highways,1948.67
Place,Transport,Revenue Expenditure,2020-09-30,GEOMETRIC RESULTS INTERNATIONAL LTD,8144732,revenue,1KEMC,Highways,1864.92
Resources,"Audit, Risk and Insurance",Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135597,revenue,1FF02,Internal Audit,786.57
Resources,"Audit, Risk and Insurance",Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135601,revenue,1FF02,Internal Audit,999.87
Resources,"Audit, Risk and Insurance",Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135604,revenue,1FF02,Internal Audit,986.54
Resources,"Audit, Risk and Insurance",Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135598,revenue,1FF02,Internal Audit,986.54
Resources,"Audit, Risk and Insurance",Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135599,revenue,1FF02,Internal Audit,986.54
Resources,Business Management,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135597,revenue,1MR52,CES/ASCIS Business Support,498.66
Resources,Business Management,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135601,revenue,1MR52,CES/ASCIS Business Support,388.57
Resources,Business Management,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135604,revenue,1MR52,CES/ASCIS Business Support,485.71
Resources,Business Management,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135598,revenue,1MR52,CES/ASCIS Business Support,440.37
Resources,Business Management,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135599,revenue,1MR52,CES/ASCIS Business Support,485.71
Resources,Business Management,Revenue Expenditure,2020-09-30,GEOMETRIC RESULTS INTERNATIONAL LTD,8144732,revenue,1MR52,CES/ASCIS Business Support,472.76
Resources,Legal Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135597,revenue,1FJX1,Legal Services,653.3
Resources,Legal Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135601,revenue,1FJX1,Legal Services,1433.47
Resources,Legal Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135604,revenue,1FJX1,Legal Services,3080.64
Resources,Legal Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135598,revenue,1FJX1,Legal Services,3351.75
Resources,Legal Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135599,revenue,1FJX1,Legal Services,2700.53
Resources,Legal Services,Revenue Expenditure,2020-09-18,GEOMETRIC RESULTS INTERNATIONAL LTD,8135602,revenue,1FJX1,Legal Services,1514.43
Resources,Legal Services,Revenue Expenditure,2020-09-30,GEOMETRIC RESULTS INTERNATIONAL LTD,8144732,revenue,1FJX1,Legal Services,2809.63
"Children, Education and Skills",Education,Revenue Expenditure,2020-09-18,GET CARTER TAXIS,8135558,revenue,1E212,Transport Special,4549.87
"Children, Education and Skills",Education,Revenue Expenditure,2020-09-29,GET CARTER TAXIS,8143484,revenue,1E212,Transport Special,4232.05
"Children, Education and Skills",Education,Revenue Expenditure,2020-09-28,GET CARTER TAXIS,8142020,revenue,1E212,Transport Special,3972.05
Place,Development Management,Revenue Expenditure,2020-09-17,GIA,8134016,revenue,1V030,Development Management,1800.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-09-09,GILLS OF BYKER,8129414,revenue,1KBRM,Sub Contractors R & M,2004.2
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-09-04,GILLS OF BYKER,8108849,revenue,1KR12,DDA,359.85
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-09-16,GILLS OF BYKER,8133411,revenue,1KVWC,Minor Works Contracts,1560.40
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-09-16,GILLS OF BYKER,8133412,revenue,1KVWC,Minor Works Contracts,3565.36
Place,Transport,Capital Expenditure,2020-09-17,GINGER LEHMANN,8131248,Capital,2CAPI,Capital Investment,17915.82
"Children, Education and Skills",Education Schools,Revenue Income,2020-09-22,GO FAR PLAYGROUP,8137980,revenue,1E20C,SEN EY Panel Inclusion Fund,3750
HRA Income,Charges,Revenue Income,2020-09-07,GORDON BROWN ASSOCIATES,8128131,revenue,1H601,Charges - Citywide,58500
Operations & Reg Services,Operations,Revenue Expenditure,2020-09-22,GOTT TECHNICAL SERVICES LTD,8134205,revenue,1KENB,Fleet Workshops OH,513.47
Children Education & Skills,Education,Capital Expenditure,2020-09-25,GPS INSTALLATIONS LTD,8134168,Capital,2EE01,Education Capital,999
Children Education & Skills,Education,Capital Expenditure,2020-09-25,GPS INSTALLATIONS LTD,8134170,Capital,2EE01,Education Capital,12745
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-22,GRANGE DAY CENTRE,8138000,revenue,1MG60,Day Care OP,12601.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-22,GRANGE DAY CENTRE,8138000,revenue,1MH50,Home Care PD,183.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-22,GRANGE DAY CENTRE,8138000,revenue,1MH60,Day Care PD,120
Resources,Chief Executive,Revenue Expenditure,2020-09-07,GRANT THORNTON CONTRACT LLP,8126017,revenue,1FG51,Chief Executive,15000.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-08,GREAT NORTH CARE HOME,8127743,revenue,1MG50,Home Care-Spot Purchased OP,6629.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-08,GREAT NORTH CARE HOME,8126953,revenue,1MR03,COVID19 Premium Payments,331.49
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-18,GREAT NORTH CARE HOME,8135687,revenue,1MR03,COVID19 Premium Payments,331.49
"Children, Education and Skills",Education Schools,Revenue Income,2020-09-22,GREEN TREE NURSERY,8137981,revenue,1E20C,SEN EY Panel Inclusion Fund,3000
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-09-14,GREENLEAF,8131588,revenue,1MC02,Ind Sector Placements,19200.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-09-29,GREENS SCAFFOLDING SERVICES LTD,8140157,revenue,1KVWC,Minor Works Contracts,527.66
Place,Transport,Revenue Expenditure,2020-09-02,GREEN-TECH,8108354,revenue,1KEMC,Highways,2850
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-30,GREENWICH LEISURE LIMITED,8144590,revenue,1MG01,Care Management OP,3412.50
"Children, Education and Skills",Education,Revenue Expenditure,2020-09-30,GREENWICH LEISURE LIMITED,8144590,revenue,1E317,Education Management,3412.50
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-02,GVA GRIMLEY LTD T/A AVISON YOUNG,8117666,revenue,1DV16,Partnership House,47300.91
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-02,GVA GRIMLEY LTD T/A AVISON YOUNG,8117667,revenue,1DV16,Partnership House,9082.82
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-02,GVA GRIMLEY LTD T/A AVISON YOUNG,8117669,revenue,1DV16,Partnership House,3144.55
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-02,GVA GRIMLEY LTD T/A AVISON YOUNG,8117673,revenue,1DV16,Partnership House,1572.27
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-02,GVA GRIMLEY LTD T/A AVISON YOUNG,8117670,revenue,1DV16,Partnership House,7259.82
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-02,GVA GRIMLEY LTD T/A AVISON YOUNG,8117674,revenue,1DV16,Partnership House,3629.91
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-02,GVA GRIMLEY LTD T/A AVISON YOUNG,8117671,revenue,1DV16,Partnership House,3141.79
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-02,GVA GRIMLEY LTD T/A AVISON YOUNG,8117675,revenue,1DV16,Partnership House,1570.89
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-02,GVA GRIMLEY LTD T/A AVISON YOUNG,8117672,revenue,1DV16,Partnership House,20086.04
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-02,GVA GRIMLEY LTD T/A AVISON YOUNG,8117658,revenue,1DV16,Partnership House,363.69
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-02,GVA GRIMLEY LTD T/A AVISON YOUNG,8117660,revenue,1DV16,Partnership House,727.39
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-02,GVA GRIMLEY LTD T/A AVISON YOUNG,8117665,revenue,1DV16,Partnership House,4541.42
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-02,GVA GRIMLEY LTD T/A AVISON YOUNG,8117663,revenue,1DV16,Partnership House,20135.75
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-02,GVA GRIMLEY LTD T/A AVISON YOUNG,8117664,revenue,1DV16,Partnership House,4027.15
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118256,revenue,1DV16,Partnership House,921.66
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118309,revenue,1DV16,Partnership House,1172.86
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118187,revenue,1DV16,Partnership House,4838.46
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118255,revenue,1DV16,Partnership House,12445.88
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118184,revenue,1DV16,Partnership House,3586.48
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118254,revenue,1DV16,Partnership House,27037.8
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118183,revenue,1DV16,Partnership House,4647.99
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118182,revenue,1DV16,Partnership House,5967.56
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118317,revenue,1DV16,Partnership House,2572.13
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118175,revenue,1DV16,Partnership House,7282.70
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118188,revenue,1DV16,Partnership House,1411.76
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118306,revenue,1DV16,Partnership House,7282.70
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118316,revenue,1DV16,Partnership House,7282.69
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118303,revenue,1DV16,Partnership House,47300.91
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118310,revenue,1DV16,Partnership House,47300.92
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118172,revenue,1DV16,Partnership House,6631.60
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118186,revenue,1DV16,Partnership House,3589.61
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118194,revenue,1DV16,Partnership House,3658.87
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118301,revenue,1DV16,Partnership House,5899.83
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118315,revenue,1DV16,Partnership House,5899.81
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118170,revenue,1DV16,Partnership House,6628.67
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118300,revenue,1DV16,Partnership House,7971.39
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118314,revenue,1DV16,Partnership House,7971.39
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118168,revenue,1DV16,Partnership House,6625.64
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118192,revenue,1DV16,Partnership House,3654.99
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118299,revenue,1DV16,Partnership House,5894.64
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118313,revenue,1DV16,Partnership House,5894.65
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118174,revenue,1DV16,Partnership House,5292.81
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118177,revenue,1DV16,Partnership House,10043.03
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118302,revenue,1DV16,Partnership House,7008.87
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118305,revenue,1DV16,Partnership House,7008.88
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118169,revenue,1DV16,Partnership House,2088.69
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118195,revenue,1DV16,Partnership House,445.88
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118304,revenue,1DV16,Partnership House,1582.51
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118311,revenue,1DV16,Partnership House,1582.49
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-03,GVA GRIMLEY LTD T/A AVISON YOUNG,8118179,revenue,1DV16,Partnership House,1440.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-17,HADRIAN HEALTHCARE GROUP,8134444,revenue,1MR03,COVID19 Premium Payments,374.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-29,HADRIAN HEALTHCARE GROUP,8143702,revenue,1MG10,Nursing Care OP,8549.14
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-29,HADRIAN HEALTHCARE GROUP,8143702,revenue,1MG20,Residential Care OP,4757.71
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-01,HADRIAN HEALTHCARE GROUP,8115534,revenue,1MG10,Nursing Care OP,3191.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-01,HADRIAN HEALTHCARE GROUP,8115534,revenue,1MG20,Residential Care OP,5028
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-09-29,HADRIAN HEALTHCARE GROUP,8143702,revenue,1MG10,Nursing Care OP,2102.2
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-09-29,HADRIAN HEALTHCARE GROUP,8143702,revenue,1MG20,Residential Care OP,606.96
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-09-01,HADRIAN HEALTHCARE GROUP,8115534,revenue,1MG10,Nursing Care OP,686.56
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-09-01,HADRIAN HEALTHCARE GROUP,8115534,revenue,1MG20,Residential Care OP,606.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-15,HADRIAN HOUSE WALLSEND,8132216,revenue,1MG10,Nursing Care OP,16632.89
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-09-15,HADRIAN HOUSE WALLSEND,8132216,revenue,1MG10,Nursing Care OP,826.44
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-09-08,HAKO MACHINES LTD,8127649,revenue,3KES1,Fleetmaster Stores Account,746.4
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-09-23,HAKO MACHINES LTD,8115796,revenue,3KES1,Fleetmaster Stores Account,770.16
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-09-30,HAKO MACHINES LTD,8144721,revenue,3KES1,Fleetmaster Stores Account,281.88
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-09-29,HANDMADE SPECIALITY PRODUCTS LTD,8134337,revenue,1KFP6,Walbottle Campus,367.5
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-29,HARMONY HOUSE,8143787,revenue,1MK20,Residential Care LD,3937.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-29,HARMONY HOUSE,8143787,revenue,1MM20,Residential Care MH,11532.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-01,HARMONY HOUSE,8115620,revenue,1MK20,Residential Care LD,3937
Place,Commercial Dev & Property,Revenue Expenditure,2020-09-30,HARPER SIGNS LTD,8131227,revenue,1DV03,Old Eldon Square,1165.00
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-09-10,HASKEL SCHOOL,8130100,revenue,1E20A,SB Independent Schools,1581.02
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-15,HAVENDENE (NEW),8132234,revenue,1MG20,Residential Care OP,2473.56
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-09-15,HAVENDENE (NEW),8132234,revenue,1MG20,Residential Care OP,584.16
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2020-09-16,HAWDON CONTRACT SERVICES LTD,8111742,revenue,1VH22,Temporary Accommodation Prem,719.55
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-15,HAWTHORN COURT,8132213,revenue,1MG20,Residential Care OP,2370.76
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-09-15,HAWTHORN COURT,8132213,revenue,1MG20,Residential Care OP,710.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-15,HC ONE,8132254,revenue,1MG10,Nursing Care OP,67564
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-15,HC ONE,8132254,revenue,1MG20,Residential Care OP,41835.14
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-15,HC ONE,8132254,revenue,1MM10,Nursing Care MH,2670.88
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-15,HC ONE,8132253,revenue,1MG10,Nursing Care OP,2657.73
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-29,HC ONE LTD,8143712,revenue,1MG20,Residential Care OP,2277.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-29,HC ONE LTD,8143712,revenue,1MG30,Deferred Payments-OP,1728.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-01,HC ONE LTD,8115544,revenue,1MG20,Residential Care OP,2277.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-09-01,HC ONE LTD,8115544,revenue,1MG30,Deferred Payments-OP,1728.32
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-09-29,HC ONE LTD,8143712,revenue,1MG20,Residential Care OP,722
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-09-01,HC ONE LTD,8115544,revenue,1MG20,Residential Care OP,722
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-09-03,HC SLINGSBY PLC,8114946,revenue,1EJ20,City Library and Hub,888.3
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-09-10,HCL SAFETY LTD,8108365,revenue,1KR58,Specialist Repairs & Mntce Wks,395
Resources,Human Resources,Revenue Expenditure,2020-09-02,HEALTH ASSURED LTD,8114970,revenue,1FP30,Occupational Health,683.34
Public Health Service,Public Health,Revenue Expenditure,2020-09-04,HEALTH DIAGNOSTICS LTD,8118761,revenue,1ML03,PH - NHS Health Checks,2037.24
Public Health Service,Public Health,Revenue Expenditure,2020-09-25,HEALTH DIAGNOSTICS LTD,8141418,revenue,1ML03,PH - NHS Health Checks,2037.24
"Children, Education and Skills",Education Schools,Revenue Income,2020-09-22,HEALTH WORKS NEWCASTLE,8137985,revenue,1E20C,SEN EY Panel Inclusion Fund,1000
