Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-05,FOCUS MENTAL HEALTH,8214774,revenue,1MD68,Legal Fees Care,1259.24
Public Health Service,Public Health,Revenue Expenditure,2021-01-07,FOOD NATION,8218228,revenue,1ML07,PH -Obesity and phys activity,36855.20
"Children, Education and Skills",Education,Revenue Expenditure,2021-01-11,FOOTSTEPS CHILDRENS SERVICES LTD,8217800,revenue,1EA15,Newcastle City Learning Main,1443
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-01-15,FORD MOTOR COMPANY,8211991,revenue,3KES1,Fleetmaster Stores Account,672.06
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-01-06,FORD MOTOR COMPANY,8207587,revenue,3KES1,Fleetmaster Stores Account,277.89
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-01-14,FORD MOTOR COMPANY,8208109,revenue,3KES1,Fleetmaster Stores Account,617.09
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-07,FORENSIC TESTING SERVICE LTD,8217365,revenue,1MD68,Legal Fees Care,537.1
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-06,FORENSIC TESTING SERVICE LTD,8216836,revenue,1MD68,Legal Fees Care,278
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-06,FORENSIC TESTING SERVICE LTD,8216926,revenue,1MD68,Legal Fees Care,257.3
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-13,FORENSIC TESTING SERVICE LTD,8223111,revenue,1MD68,Legal Fees Care,477.7
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-19,FORESIGHT RESIDENTIAL LTD,8227257,revenue,1MH20,Residential Care PD,3800.00
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-01-19,FORESIGHT RESIDENTIAL LTD,8227257,revenue,1MH20,Residential Care PD,-423
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-19,FOREVER CARE,8227302,revenue,1MH20,Residential Care PD,15388
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-07,FOSTER CARE SOLUTIONS,8217697,revenue,1MC13,Post 18 Staying Put,3083.17
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-07,FOSTER CARE SOLUTIONS,8217697,revenue,1MC22,IND Sector Foster Carer Costs,5807.95
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-07,FOSTER CARES LTD,8217699,revenue,1MC22,IND Sector Foster Carer Costs,9583.8
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-07,FOSTERING PEOPLE LTD,8217701,revenue,1MC22,IND Sector Foster Carer Costs,8701.4
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-07,FOSTERING SOLUTIONS,8217702,revenue,1MC22,IND Sector Foster Carer Costs,2916.76
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-05,FOXTON COURT,8215829,revenue,1MG20,Residential Care OP,15836.66
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-01-05,FOXTON COURT,8215829,revenue,1MG20,Residential Care OP,-5167.67
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2021-01-06,FREEMAN CATERING BUTCHERS,8215752,revenue,1E465,Castle Nursery Willow Ave,342.43
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-01-22,FREEMAN CATERING BUTCHERS,8233409,revenue,1KFX2,School Meals Overhead,5192.95
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-05,FSL SHIELD OPS,8216015,revenue,1MF01,16+ Team (YP),2250
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-25,G & B CIVIL ENGINEERING LTD,8233882,revenue,1KBRM,Sub Contractors R & M,30107.1
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-20,G & B CIVIL ENGINEERING LTD,8228306,revenue,1KBM0,Public & Educ O/H,365
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-06,G & B CIVIL ENGINEERING LTD,8216794,revenue,1KR10,Voids,9786.00
Operations & Reg Services,Parking,Revenue Expenditure,2021-01-11,G & E AUTOMATIC EQUIPMENT LIMITED,8203276,revenue,1V204,Car Parking Infrastructure,5700
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-05,G&B WASTE SERVICES,8215332,revenue,1KE21,Brunswick Recycling Centre,4853.12
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-14,G.M.S.,8223766,revenue,1KVWC,Minor Works Contracts,590
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-26,GAILEY LODGE CARE HOME RENAL HEALTH LTD,8236267,revenue,1MK20,Residential Care LD,445.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-19,GAILEY LODGE CARE HOME RENAL HEALTH LTD,8227301,revenue,1MH20,Residential Care PD,2374
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-19,GAILEY LODGE CARE HOME RENAL HEALTH LTD,8227301,revenue,1MK20,Residential Care LD,4748
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-19,GAILEY LODGE CARE HOME RENAL HEALTH LTD,8227301,revenue,1MM20,Residential Care MH,6214.76
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-01-19,GAILEY LODGE CARE HOME RENAL HEALTH LTD,8227301,revenue,1MK20,Residential Care LD,-757.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-06,GARDEN LODGE,8217016,revenue,1MR03,COVID19 Premium Payments,4516.62
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-05,GARDEN LODGE,8215806,revenue,1MG20,Residential Care OP,43563.17
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-27,GARDEN VILLAS YP UNIT,8238110,revenue,1MC09,Phillipson Street,669.33
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-19,GARDEN VILLAS YP UNIT,8227632,revenue,1MC09,Phillipson Street,641.07
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-15,GARDEN VILLAS YP UNIT,8224352,revenue,1MC09,Phillipson Street,507.82
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-07,GARDEN VILLAS YP UNIT,8217547,revenue,1MC09,Phillipson Street,1376.53
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-08,GARDINER SECURITY LTD,8206152,revenue,1KVEE,Electrical Stand Alone Works,403.36
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-08,GARDINER SECURITY LTD,8206153,revenue,1KVEE,Electrical Stand Alone Works,1079.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-19,GARVALD HOME FARM,8227341,revenue,1MK20,Residential Care LD,2826.40
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-01-19,GARVALD HOME FARM,8227341,revenue,1MK20,Residential Care LD,-347.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-28,GATESHEAD CENTRAL TAXIS,8239494,revenue,1MC20,In-House Foster Carer Costs,1496
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-28,GATESHEAD CENTRAL TAXIS,8239495,revenue,1MC20,In-House Foster Carer Costs,1564
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-28,GATESHEAD CENTRAL TAXIS,8239496,revenue,1MC20,In-House Foster Carer Costs,720
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-28,GATESHEAD CENTRAL TAXIS,8239497,revenue,1MC20,In-House Foster Carer Costs,2312
"Children, Education and Skills",Education,Revenue Expenditure,2021-01-27,GATESHEAD CENTRAL TAXIS,8217626,revenue,1E212,Transport Special,11196.9
"Children, Education and Skills",Education,Revenue Expenditure,2021-01-07,GATESHEAD CENTRAL TAXIS,8217778,revenue,1E212,Transport Special,16241.6
Operations & Reg Services,Environment&Public Protection,Revenue Expenditure,2021-01-26,GATESHEAD MBC,8054713,revenue,1D544,Metrology,13876.00
Place,Transport,Capital Expenditure,2021-01-26,GATESHEAD MBC,8054713,Capital,2DP02,Devt Capital CC,14934.75
Place,Transport,Revenue Expenditure,2021-01-26,GATESHEAD MBC,8054713,revenue,1KE09,City Bridge,2704.25
Resources,Financial Services,Revenue Expenditure,2021-01-27,GB GROUP PLC,8224302,revenue,1CF00,Payroll,3796
Operations & Reg Services,Operations,Revenue Expenditure,2021-01-11,GB LUBRICANTS,8219169,revenue,1KENB,Fleet Workshops OH,420.65
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-01-14,GB LUBRICANTS,8223834,revenue,3KES1,Fleetmaster Stores Account,1435.11
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240301,revenue,1VH22,Temporary Accommodation Prem,1086.71
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240300,revenue,1VH22,Temporary Accommodation Prem,757.03
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1VH22,Temporary Accommodation Prem,1275.22
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1VH22,Temporary Accommodation Prem,1517.6
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240301,revenue,1MB14,Social Care Strategic Mngment,3309.93
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240301,revenue,1MB22,Initial Response Service,5496.44
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240301,revenue,1MB30,Long Term Social Work Teams,14983.99
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240300,revenue,1MB14,Social Care Strategic Mngment,3309.93
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240300,revenue,1MB22,Initial Response Service,5105.64
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240300,revenue,1MB30,Long Term Social Work Teams,9126.48
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1MB14,Social Care Strategic Mngment,3309.93
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1MB22,Initial Response Service,8027.35
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1MB30,Long Term Social Work Teams,19187.07
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1MB22,Initial Response Service,5465.58
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1MB30,Long Term Social Work Teams,23691.38
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240301,revenue,1E46H,Castle Nursery Montagu,21.77
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1E465,Castle Nursery Willow Ave,964
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1E46H,Castle Nursery Montagu,481.63
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1E46H,Castle Nursery Montagu,481.63
"Children, Education and Skills",Education,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1EA15,Newcastle City Learning Main,231.62
"Children, Education and Skills",Education,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1EA15,Newcastle City Learning Main,343.44
"Children, Education and Skills",Education,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1E22B,Financial Services To Schools,485.2
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1E240,SB Hearing Impaired Service,225.61
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1E240,SB Hearing Impaired Service,250.68
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240301,revenue,1KE41,Domestic Refuse Collection,1231.14
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240301,revenue,1KEG4,Blue Bin Recycling Scheme,3835.04
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240301,revenue,1KW33,Waste Strategy Transition,2687.48
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240300,revenue,1KE41,Domestic Refuse Collection,2481.09
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240300,revenue,1KEG4,Blue Bin Recycling Scheme,8120.94
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240300,revenue,1KW33,Waste Strategy Transition,4150.39
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1KE41,Domestic Refuse Collection,1641.52
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1KEG4,Blue Bin Recycling Scheme,4455.44
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1KW33,Waste Strategy Transition,3956.62
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1KE41,Domestic Refuse Collection,1641.52
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1KEG4,Blue Bin Recycling Scheme,5519.98
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1KW33,Waste Strategy Transition,3834.72
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240301,revenue,1KR01,Responsive Maintenance,4704.68
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240301,revenue,1KVWC,Minor Works Contracts,274.96
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240300,revenue,1KR01,Responsive Maintenance,2087.14
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1KR01,Responsive Maintenance,21773.58
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1KVWC,Minor Works Contracts,5496.50
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1KB40,Citybuild Stores O/H,1811.96
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1KR01,Responsive Maintenance,19657.37
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1KVWC,Minor Works Contracts,6776.29
Place,Fairer Housing Unit,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240301,revenue,1VH06,FHU Capital Programme Team,271.83
Place,Fairer Housing Unit,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1VH06,FHU Capital Programme Team,467.81
Place,Fairer Housing Unit,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1VH06,FHU Capital Programme Team,474.13
Place,Transport,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240301,revenue,1KEMC,Highways,1238.11
Place,Transport,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1KEMC,Highways,2215.55
Place,Transport,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1KEMC,Highways,2352.55
Resources,Business Management,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240301,revenue,1MR52,CES/ASCIS Business Support,688.07
Resources,Business Management,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1MR52,CES/ASCIS Business Support,1300.6
Resources,Business Management,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1MR52,CES/ASCIS Business Support,1290.68
Resources,Legal Services,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240301,revenue,1FJX1,Legal Services,3089.33
Resources,Legal Services,Revenue Expenditure,2021-01-29,GEOMETRIC RESULTS INTERNATIONAL LTD,8240300,revenue,1FJX1,Legal Services,432.97
Resources,Legal Services,Revenue Expenditure,2021-01-15,GEOMETRIC RESULTS INTERNATIONAL LTD,8220074,revenue,1FJX1,Legal Services,3821.73
Resources,Legal Services,Revenue Expenditure,2021-01-11,GEOMETRIC RESULTS INTERNATIONAL LTD,8220073,revenue,1FJX1,Legal Services,3246.60
"Children, Education and Skills",Education,Revenue Expenditure,2021-01-25,GET CARTER TAXIS,8234030,revenue,1E212,Transport Special,4682.05
"Children, Education and Skills",Education,Revenue Expenditure,2021-01-15,GET CARTER TAXIS,8224588,revenue,1E212,Transport Special,4862.46
"Children, Education and Skills",Education,Revenue Expenditure,2021-01-14,GET CARTER TAXIS,8223615,revenue,1E212,Transport Special,4553.05
Place,Commercial Dev & Property,Revenue Expenditure,2021-01-06,GG GLASS & GLAZING LTD,8213545,revenue,1DE50,i6- Charlotte Square NEC,626.78
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-15,GILLS OF BYKER,8217629,revenue,1KVEE,Electrical Stand Alone Works,642.60
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-13,GILLS OF BYKER,8223175,revenue,1KBRM,Sub Contractors R & M,736.10
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-13,GILLS OF BYKER,8209041,revenue,1KR12,DDA,431.40
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-13,GILLS OF BYKER,8209042,revenue,1KR12,DDA,673.50
"Children, Education and Skills",Education,Revenue Expenditure,2021-01-20,GL EDUCATION GROUP,8228415,revenue,1E233,Educational Psychology Service,514.60
Operations & Reg Services,Parking,Revenue Expenditure,2021-01-18,GO NORTH EAST,8224536,revenue,1V301,Travel office Travel Passes,765
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-01-04,GOSFORTH ACADEMY,8214791,revenue,1E20F,Statement&Supplementary Top Up,13120
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-01-04,GOSFORTH JUNIOR HIGH ACADEMY,8214792,revenue,1E20F,Statement&Supplementary Top Up,6080
Public Health Service,Public Health,Revenue Expenditure,2021-01-29,GOSFORTH MEMORIAL MEDICAL CENTRE,8240332,revenue,1ML03,PH - NHS Health Checks,1494.00
Operations & Reg Services,Operations,Revenue Expenditure,2021-01-07,GOTT TECHNICAL SERVICES LTD,8217561,revenue,1KENB,Fleet Workshops OH,3026.25
Resources,ICT,Capital Expenditure,2021-01-26,GPS INSTALLATIONS LTD,8236931,Capital,2CITC,IT Services,1198.00
Resources,ICT,Capital Expenditure,2021-01-13,GPS INSTALLATIONS LTD,8194383,Capital,2CITC,IT Services,988
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-07,GRANDPARENTS PLUS,8218248,revenue,1MG97,Carers VCS,6530.88
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-27,GRANGE DAY CENTRE,8238271,revenue,1MG60,Day Care OP,12480
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-27,GRANGE DAY CENTRE,8238271,revenue,1MH50,Home Care PD,183.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-27,GRANGE DAY CENTRE,8238271,revenue,1MH60,Day Care PD,120
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-29,GRANT WESTFIELD LTD,8182959,revenue,1KVWC,Minor Works Contracts,2714.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-04,GRANT WESTFIELD LTD,8179227,revenue,1KVWC,Minor Works Contracts,4097.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-26,GREAT NORTH CARE HOME,8236277,revenue,1MG50,Home Care-Spot Purchased OP,6629.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-26,GREAT NORTH CARE HOME,8236277,revenue,1MK50,Supported Living LD,2069.76
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-25,GREENS SCAFFOLDING SERVICES LTD,8224586,revenue,1KBM0,Public & Educ O/H,319
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-04,GREENS SCAFFOLDING SERVICES LTD,8189979,revenue,1KR01,Responsive Maintenance,1063
Place,Commercial Dev & Property,Revenue Expenditure,2021-01-08,GREENS SCAFFOLDING SERVICES LTD,8219338,revenue,1DE49,i4- Quayside NEC,840
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-25,GUSTHARTS,8233751,revenue,1KEFA,Grounds Maintenance,230.1
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-25,GUSTHARTS,8233751,revenue,1KEHA,Arbor Team,230.10
Operations & Reg Services,Local Services,Revenue Expenditure,2021-01-25,GUSTHARTS,8233751,revenue,1KEBA,Sandhills Overheads,460.20
Place,Transport,Revenue Expenditure,2021-01-25,GUSTHARTS,8233751,revenue,1KEMC,Highways,230.10
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-27,H MALONE & SONS LTD,8238622,revenue,1KR8L,Wide District Heating,6519.96
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-27,H MALONE & SONS LTD,8238623,revenue,1KR8L,Wide District Heating,3816.80
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-27,H MALONE & SONS LTD,8238627,revenue,1KR8L,Wide District Heating,1028.56
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-27,H MALONE & SONS LTD,8238629,revenue,1KR8L,Wide District Heating,1404.84
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-28,H MALONE & SONS LTD,8239202,revenue,1KR8L,Wide District Heating,7888.16
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-28,H MALONE & SONS LTD,8239203,revenue,1KR8L,Wide District Heating,2192.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-01-29,H MALONE & SONS LTD,8240532,revenue,1KR01,Responsive Maintenance,2349.47
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-19,HADRIAN HEALTHCARE GROUP,8227266,revenue,1MG10,Nursing Care OP,6383.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-19,HADRIAN HEALTHCARE GROUP,8227266,revenue,1MG20,Residential Care OP,2492.00
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-01-19,HADRIAN HEALTHCARE GROUP,8227266,revenue,1MG10,Nursing Care OP,-1529.92
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-01-05,HADRIAN HOUSE WALLSEND,8215836,revenue,1MG10,Nursing Care OP,5538.72
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-01-05,HADRIAN HOUSE WALLSEND,8215836,revenue,1MG10,Nursing Care OP,-826.44
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-01-15,HAKO MACHINES LTD,8215935,revenue,3KES1,Fleetmaster Stores Account,757.8
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-01-06,HAKO MACHINES LTD,8206447,revenue,3KES1,Fleetmaster Stores Account,549.72
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-01-08,HANDICARE,8203625,revenue,1MK21,Castle Dene Resource Centre LD,253
Place,Fairer Housing Unit,Capital Expenditure,2021-01-25,HANDICARE,8234932,Capital,2N101,Capital Grants,1769.18
Place,Fairer Housing Unit,Capital Expenditure,2021-01-25,HANDICARE,8234935,Capital,2N101,Capital Grants,2491.89
Place,Fairer Housing Unit,Capital Expenditure,2021-01-27,HANDICARE,8220797,Capital,2N101,Capital Grants,1719.18
Place,Fairer Housing Unit,Capital Expenditure,2021-01-27,HANDICARE,8234931,Capital,2N101,Capital Grants,1875.46
Place,Fairer Housing Unit,Capital Expenditure,2021-01-27,HANDICARE,8234933,Capital,2N101,Capital Grants,3921.25
Place,Fairer Housing Unit,Capital Expenditure,2021-01-12,HANDICARE,8220798,Capital,2N101,Capital Grants,2305.17
Place,Fairer Housing Unit,Capital Expenditure,2021-01-12,HANDICARE,8220799,Capital,2N101,Capital Grants,3876.25
Place,Fairer Housing Unit,Capital Expenditure,2021-01-12,HANDICARE,8220801,Capital,2N101,Capital Grants,1500
Place,Fairer Housing Unit,Capital Expenditure,2021-01-12,HANDICARE,8220828,Capital,2N101,Capital Grants,454.96
Place,Fairer Housing Unit,Capital Expenditure,2021-01-12,HANDICARE,8220894,Capital,2N101,Capital Grants,4575.6
Place,Fairer Housing Unit,Capital Expenditure,2021-01-07,HANDICARE,8217420,Capital,2N101,Capital Grants,3931.25
Place,Fairer Housing Unit,Capital Expenditure,2021-01-07,HANDICARE,8217422,Capital,2N101,Capital Grants,1735.99
Place,Fairer Housing Unit,Capital Expenditure,2021-01-07,HANDICARE,8217426,Capital,2N101,Capital Grants,1884.18
Place,Fairer Housing Unit,Capital Expenditure,2021-01-05,HANDICARE,8213060,Capital,2N101,Capital Grants,1870.46
Place,Fairer Housing Unit,Capital Expenditure,2021-01-05,HANDICARE,8213061,Capital,2N101,Capital Grants,2421.64
Place,Fairer Housing Unit,Capital Expenditure,2021-01-05,HANDICARE,8213063,Capital,2N101,Capital Grants,3804.44
Place,Fairer Housing Unit,Capital Expenditure,2021-01-05,HANDICARE,8213064,Capital,2N101,Capital Grants,1910.46
