Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Public Health Service,Public Health,Revenue Expenditure,2018-11-29,CITY HOSPITALS SUNDERLAND FOUNDATION,7657551,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,857
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2018-11-12,CITY LAUNDRY,7642694,revenue,1KF05,Mansion House Catering,357.38
Resources,ICT,Revenue Expenditure,2018-11-06,CITY OF SUNDERLAND,7631031,revenue,1CX50,Technical Refresh,10329.83
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,2018-11-29,CITY SIGNS & DISPLAY LTD,7641725,revenue,1KVWC,Minor Works Contracts,1730
Place,Fairer Housing Unit,Revenue Expenditure,2018-11-23,CIVICA UK LTD,7641569,revenue,1VH19,CBL Regional Fund,8775
Resources,Financial Services,Revenue Expenditure,2018-11-14,CIVICA UK LTD,7630010,revenue,1CS14,Revs & Bens Small Grants,24053.9
Resources,Legal Services,Revenue Expenditure,2018-11-30,CIVICA UK LTD,7641570,revenue,1FA51,Coroner,10150
People,Education,Revenue Expenditure,2018-11-22,CLARKSON (NORTH EAST) LIMITED,7651497,revenue,1E558,SB Music Service,280
Place,Transport,Capital Expenditure,2018-11-26,CLASSIC MASONRY LTD,7643418,Capital,2CAPI,Capital Investment,72007.69
Place,Transport,Revenue Expenditure,2018-11-06,CLEAR CHANNEL UK LTD,7634944,revenue,1KE03,Unclassified Road Maintenance,1620
Place,Transport,Revenue Expenditure,2018-11-26,CLEVELAND CABLE COMPANY LTD,7635811,revenue,1KELA,Traffic Sig General O/H,429.64
Operations & Reg Services,Parking,Revenue Expenditure,2018-11-01,CLICK TRAVEL LIMITED,7634939,revenue,1V304,Travel Office Corporate travel,10594.89
Operations & Reg Services,Parking,Revenue Expenditure,2018-11-05,CLICK TRAVEL LIMITED,7635078,revenue,1V304,Travel Office Corporate travel,6428.4
Operations & Reg Services,Parking,Revenue Expenditure,2018-11-26,CLICK TRAVEL LIMITED,7653294,revenue,1V304,Travel Office Corporate travel,11079.74
Operations & Reg Services,Parking,Revenue Expenditure,2018-11-22,CLICK TRAVEL LIMITED,7651339,revenue,1V304,Travel Office Corporate travel,7079.23
Operations & Reg Services,Parking,Revenue Expenditure,2018-11-13,CLICK TRAVEL LIMITED,7640713,revenue,1V304,Travel Office Corporate travel,11210.88
People,Education Schools,Revenue Expenditure,2018-11-08,CLOWNING AROUND,7639711,revenue,1E201,ISB PVI Nurseries,228.38
People,Education Schools,Revenue Expenditure,2018-11-08,CLOWNING AROUND,7639711,revenue,1EEP5,2Yr Old Learning & Childcare,3627
Public Health Service,Public Health,Revenue Expenditure,2018-11-27,CLYDE CHEMIST,7651386,revenue,1ML09,PH - Drugs and alcohol,1075
People,Education Schools,Revenue Expenditure,2018-11-08,CO OPERATIVE CHILDCARE,7640824,revenue,1E201,ISB PVI Nurseries,20821.97
People,Education Schools,Revenue Expenditure,2018-11-08,CO OPERATIVE CHILDCARE,7640824,revenue,1EEP5,2Yr Old Learning & Childcare,4095
People,Adult Social Care,Revenue Expenditure,2018-11-13,COBLE HOUSE AKARI CARE LTD,7643611,revenue,1MG10,Nursing Care OP,4306.6
People,Adult Social Care,Revenue Income,2018-11-13,COBLE HOUSE AKARI CARE LTD,7643611,revenue,1MG10,Nursing Care OP,1712.08
Operations & Reg Services,Parking,Revenue Expenditure,2018-11-05,COLAS LTD,7636834,revenue,1V204,Car Parking Infrastructure,2212.95
Operations & Reg Services,Parking,Revenue Expenditure,2018-11-05,COLAS LTD,7636836,revenue,1V204,Car Parking Infrastructure,9097.43
Place,Transport,Capital Expenditure,2018-11-05,COLAS LTD,7636834,Capital,2DP02,Devt Capital CC,2262.23
Place,Transport,Revenue Expenditure,2018-11-05,COLAS LTD,7636834,revenue,1KE09,City Bridge,30706.65
Place,Transport,Revenue Expenditure,2018-11-05,COLAS LTD,7636836,revenue,1KE09,City Bridge,39477.45
Place,Transport,Revenue Expenditure,2018-11-27,COLAS LTD,7651416,revenue,1KE05,Winter Maintenance,37542.87
People,Adult Social Care,Revenue Expenditure,2018-11-13,COLLINGWOOD COURT,7643632,revenue,1MG20,Residential Care OP,2226
People,Adult Social Care,Revenue Income,2018-11-13,COLLINGWOOD COURT,7643632,revenue,1MG20,Residential Care OP,520.24
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,2018-11-02,COMBINED PRECISION COMPONENTS,7622637,revenue,1KR11,Voids Clearance,252
Place,Transport,Revenue Expenditure,2018-11-12,COMBINED PRECISION COMPONENTS,7628963,revenue,1KELA,Traffic Sig General O/H,269.4
People,Adult Social Care,Revenue Expenditure,2018-11-16,COMFORT CALL LTD,7646643,revenue,1MH30,Time to Think Beds,829.47
People,Adult Social Care,Revenue Expenditure,2018-11-21,COMFORT CALL LTD,7650456,revenue,1MH30,Time to Think Beds,1220.4
People,Adult Social Care,Revenue Expenditure,2018-11-02,COMFORT CALL LTD,7636111,revenue,1MG55,Extra Care Housing,1579.01
People,Adult Social Care,Revenue Expenditure,2018-11-22,COMFORT CALL LTD,7651562,revenue,1MG55,Extra Care Housing,29333.68
People,Adult Social Care,Revenue Expenditure,2018-11-09,COMFORT CALL LTD,7641687,revenue,1MG56,Extra Care (2 Schemes),22672.32
People,Adult Social Care,Revenue Expenditure,2018-11-28,COMFORT CALL LTD,7656761,revenue,1MG55,Extra Care Housing,28979.32
People,Adult Social Care,Revenue Expenditure,2018-11-28,COMFORT CALL LTD,7656757,revenue,1MG55,Extra Care Housing,29999.33
People,Adult Social Care,Revenue Expenditure,2018-11-13,COMFORT HOUSE,7643608,revenue,1MG20,Residential Care OP,43713.44
Place,Transport,Capital Expenditure,2018-11-09,COMMONPLACE DIGITAL LTD,7641606,Capital,2CAPI,Capital Investment,8500
Assistant Chief Executive,Communities Team,Revenue Expenditure,2018-11-05,COMMUNITY CATERNG INITIATIVE LTD,7636860,revenue,1FW23,Walker,300
People,Adult Social Care,Revenue Expenditure,2018-11-20,COMMUNITY INTEGRATED CARE,7648681,revenue,1MK50,Supported Living LD,55055.97
People,Adult Social Care,Revenue Expenditure,2018-11-20,COMMUNITY INTEGRATED CARE,7648426,revenue,1MK50,Supported Living LD,13496.64
People,Adult Social Care,Revenue Expenditure,2018-11-13,COMMUNITY INTEGRATED CARE,7643604,revenue,1MK20,Residential Care LD,2505.44
People,Adult Social Care,Revenue Income,2018-11-20,COMMUNITY INTEGRATED CARE,7648681,revenue,1MK50,Supported Living LD,2763
People,Adult Social Care,Revenue Income,2018-11-20,COMMUNITY INTEGRATED CARE,7648426,revenue,1MK50,Supported Living LD,441.72
People,Adult Social Care,Revenue Income,2018-11-13,COMMUNITY INTEGRATED CARE,7643604,revenue,1MK20,Residential Care LD,409
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-11-09,COMMUNITY TRANSPORT,7641688,revenue,1VH22,Temporary Accommodation Prem,290
People,Children's Social Care,Revenue Expenditure,2018-11-12,COMPASS FOSTERING NORTH LTD,7642883,revenue,1MC22,IND Sector Foster Carer Costs,22720
HRA Expenditure,Special Services,Revenue Expenditure,2018-11-20,COOL BREEZE AIR COND & REFRIGERATION LTD,7633870,revenue,1HRM1,Comm Areas - R&M Contracts,496.06
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,2018-11-08,COOL BREEZE AIR COND & REFRIGERATION LTD,7637788,revenue,1KBM0,Public & Educ O/H,314.25
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-11-14,COOPERATIVE CHILDCARE,7636881,revenue,1VH16,Syrian Resettlement Scheme,529.75
People,Adult Social Care,Revenue Expenditure,2018-11-20,COQUET TRUST,7648486,revenue,1MH20,Residential Care PD,8219.8
People,Adult Social Care,Revenue Expenditure,2018-11-20,COQUET TRUST,7648486,revenue,1MH50,Home Care PD,883.3
People,Adult Social Care,Revenue Expenditure,2018-11-20,COQUET TRUST,7648486,revenue,1MK50,Supported Living LD,2073.2
People,Adult Social Care,Revenue Expenditure,2018-11-20,COQUET TRUST,7648486,revenue,1MK51,Home Care LD,24513.6
People,Adult Social Care,Revenue Expenditure,2018-11-20,COQUET TRUST,7648486,revenue,1MK55,Home Care Family/Carer LD,8849.92
People,Adult Social Care,Revenue Expenditure,2018-11-20,COQUET TRUST,7648486,revenue,1MM50,Home Care MH,2657.2
People,Adult Social Care,Revenue Expenditure,2018-11-20,COQUET TRUST,7648696,revenue,1MK50,Supported Living LD,173765.3
People,Adult Social Care,Revenue Expenditure,2018-11-20,COQUET TRUST,7648439,revenue,1MK50,Supported Living LD,95086.48
People,Adult Social Care,Revenue Expenditure,2018-11-20,COQUET TRUST,7648439,revenue,1MK54,Dom Care Own Tenancy LD,3153.32
People,Adult Social Care,Revenue Income,2018-11-20,COQUET TRUST,7648486,revenue,1MM50,Home Care MH,475.56
People,Adult Social Care,Revenue Income,2018-11-20,COQUET TRUST,7648696,revenue,1MK50,Supported Living LD,5688.32
People,Adult Social Care,Revenue Income,2018-11-20,COQUET TRUST,7648439,revenue,1MK50,Supported Living LD,4069.6
HRA Income,Other Rents,Revenue Expenditure,2018-11-09,CORDALE INDUSTRIAL SERVICES LIMITED,7633723,revenue,1H5A2,Housing Shops Net Rent,575
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-19,CORDALE INDUSTRIAL SERVICES LIMITED,7633739,revenue,1DT15,Chillingham Rd Ind Est,1875
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-22,CORDALE INDUSTRIAL SERVICES LIMITED,7651796,revenue,1DE46,i2- Byker NEC,465
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-13,CORDALE INDUSTRIAL SERVICES LIMITED,7643590,revenue,1DV03,Old Eldon Square,1125.5
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-09,CORDALE INDUSTRIAL SERVICES LIMITED,7633732,revenue,1DY50,Misc Corporate Estates,2355
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-12,CORDALE INDUSTRIAL SERVICES LIMITED,7633727,revenue,1DE46,i2- Byker NEC,375
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-12,CORDALE INDUSTRIAL SERVICES LIMITED,7633730,revenue,1DZW4,Bells Close Ind. Est.,626
People,Adult Social Care,Revenue Expenditure,2018-11-13,CORDINGLEY HOUSE,7643633,revenue,1MK20,Residential Care LD,5912.52
People,Adult Social Care,Revenue Income,2018-11-13,CORDINGLEY HOUSE,7643633,revenue,1MK20,Residential Care LD,374.6
People,Children's Social Care,Revenue Expenditure,2018-11-12,CORE ASSETS FOSTERINGLTD,7642900,revenue,1MC22,IND Sector Foster Carer Costs,47668.57
People,Children's Social Care,Revenue Expenditure,2018-11-12,CORE ASSETS FOSTERINGLTD,7642899,revenue,1MC22,IND Sector Foster Carer Costs,557.14
Place,Development Management,Revenue Expenditure,2018-11-01,CORINTHIA LTD,7634941,revenue,1V074,Grainger Town & Public Art,3520
Place,Development Management,Revenue Expenditure,2018-11-26,CORINTHIA LTD,7651515,revenue,1V074,Grainger Town & Public Art,3000
People,Adult Social Care,Revenue Expenditure,2018-11-12,CORMETON ELECTRONICS,7629604,revenue,1MG25,Connie Lewcock House OP,749
Assistant Chief Executive,Communities Team,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KL17,Community Buildings R&M,87.63
Assistant Chief Executive,Communities Team,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KL41,West Denton Comm Assoc,234.63
Assistant Chief Executive,"Museums, Arts & Culture",Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1DF71,High Bridge Studios & Gallery,618.83
HRA Expenditure,Special Services,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1HG3H,Graham Park Road,1040.55
HRA Expenditure,Special Services,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1HGA3,D.H - Cruddas Park,10722.23
HRA Expenditure,Special Services,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1HGA5,D.H - Queens Court,3150.35
HRA Expenditure,Special Services,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1HGA6,D.H - St Annes,4826.95
HRA Expenditure,Special Services,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1HGB4,G.H - OAP Bungalows - GEN,23632.03
HRA Expenditure,Special Services,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1HGB5,G.H - Sheltered Housing - GEN,7468.73
HRA Expenditure,Special Services,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1HJ01,HRA Sheltered HSG-Citywide,11.33
HRA Expenditure,Special Services,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1HN02,HRA Lansdowne Crescent Hostel,164.52
HRA Expenditure,Special Services,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1HP01,Comm. Centres - Citywide,730.34
HRA Expenditure,Special Services,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1HR01,HRA Comm Areas-Citywide,10.51
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1CC52,Denton CSC,172.8
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1EJ20,City Library Premises,3436.2
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1EJ53,High Heaton Branch Library,73.5
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1EJ75,Newburn Branch Library,125.9
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KL60,Parks - Premises Costs,739.3
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KE27,Bereavement Services Overhead,5093.43
Operations & Reg Services,Local services,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KEAT,Grounds Management,13.72
Operations & Reg Services,Local services,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KEDU,Waste Disposal Utilities,235.48
Operations & Reg Services,Operations,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KEWA,Newington Road East Depot,932.35
Operations & Reg Services,Operations,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KEWB,Newington Road West Depot,1932.29
Operations & Reg Services,Operations,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KEWC,Condercum Road Depot,214.43
Operations & Reg Services,Operations,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KEWH,Jesmond Dene Depot,9.3
Operations & Reg Services,Operations,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KEWJ,Other Grounds Depot,97.63
Operations & Reg Services,Operations,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KKY2,Allendale Accomodation,1594.05
Operations & Reg Services,Parking,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1V204,Car Parking Infrastructure,280.3
People,Adult Social Care,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MG25,Connie Lewcock House OP,1110.72
People,Adult Social Care,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MG26,Byker Lodge Resource Centre OP,83.08
People,Adult Social Care,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MG60,Day Care OP,242.96
People,Adult Social Care,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MG63,Minories Centre Building Costs,1127.69
People,Adult Social Care,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MH30,Time to Think Beds,32.73
People,Adult Social Care,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MK21,Castle Dene Resource Centre LD,322.01
People,Adult Social Care,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MM23,Recovery & Support MH,186.06
People,Adult Social Care,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MM30,Beech Grove MH Resource Centre,237.55
People,Adult Social Care,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MR58,Transport Function,153.79
People,Adult Social Care,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MX01,Welford Resource Centre LD,797.9
People,Children's Social Care,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MC05,Slatyford Lane Childrens Unit,184.01
People,Children's Social Care,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MC06,Airey Terrace,151.55
People,Children's Social Care,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MC09,Phillipson Street,112.49
People,Children's Social Care,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MC41,Bedeburn Short Break Unit,369.19
People,Education,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1E217,City Learning Centre,133.51
People,Education,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1E31B,PFI Full Services,4205.52
People,Education,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1E323,School Organisation,813.17
People,Education,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1E877,Walbottle Leisure,201.55
People,Education,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1EA04,Heaton ASB,562.55
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1E462,Castle Nursery Dunstanburgh,185.6
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1E463,Castle Nursery Ryehill,297.42
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1E465,Castle Nursery Willow Ave,254.94
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1EEE1,Community Family Hub - East,154.92
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1EEG1,Community Family Hub - West,135.76
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1EEG2,Community Family Hub -Premises,237.55
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1EEK1,Community Family Hub - Central,954.08
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1FRAT,Housing Advice,39.31
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1MW03,Foodworks Enterprise,174.48
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1VH22,Temporary Accommodation Prem,1025.88
People,People Management,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1EPY1,Former Play & youth Buildings,16.2
People,People Management,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1EPYH,Mill Lane Youth Centre,166.64
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1DE46,i2- Byker NEC,352.88
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1DE48,i8 - Lynwood NEC,807.51
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1DE49,i4- Quayside NEC,318.85
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1DE50,i6- Charlotte Square NEC,132.5
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1DE51,John Buddle Business Village,218.08
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1DQ99,S&M Management,13.2
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1DR16,11-15Clayton St&31-37NelsonSt,64.8
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1DV01,1 Charlotte Square,104.21
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1DY54,Blackfriars,196.63
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1DZ04,Churchwalk Walker,9.6
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1FRAA,Westgate,2824.16
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1FRAB,College House,256.03
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1FRAE,Shieldfield,427.26
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1FRAP,Area West Regen Centre,59.7
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KKX1,Civic Centre Direct Costs,58.45
Place,Development Management,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1V073,Historic Monumnets,9.3
Place,Fairer Housing Unit,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1VH07,Byker Trust Heating Costs,68001.83
Public Health Service,Public Health,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KL0A,Leisure Concession Contract,558.32
Public Health Service,Public Health,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KL2C,Gibson St,57.3
Public Health Service,Public Health,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KL7A,Newburn Activity Centre,9.3
Public Health Service,Public Health,Revenue Expenditure,2018-11-05,CORONA ENERGY,7627529,revenue,1KL0F,Parklife Projects - Leisure,511.53
People,Adult Social Care,Revenue Expenditure,2018-11-27,COUNTRYWIDE CARE HOMES LTD T/A EARSDON,7655338,revenue,1MG20,Residential Care OP,2105.32
People,Adult Social Care,Revenue Income,2018-11-27,COUNTRYWIDE CARE HOMES LTD T/A EARSDON,7655338,revenue,1MG20,Residential Care OP,526.32
Place,Transport,Revenue Expenditure,2018-11-16,COUPE LINE LTD,7641788,revenue,1KEMC,Highways,5362
Place,Transport,Revenue Expenditure,2018-11-21,COUPE LINE LTD,7641796,revenue,1KEMC,Highways,4600
Place,Transport,Revenue Expenditure,2018-11-19,COUPE LINE LTD,7641791,revenue,1KEMC,Highways,5000
Place,Transport,Revenue Expenditure,2018-11-07,COUPE LINE LTD,7639857,revenue,1KEMC,Highways,1293.6
Place,Transport,Revenue Expenditure,2018-11-07,COUPE LINE LTD,7639754,revenue,1KEMC,Highways,1610
Place,Transport,Revenue Expenditure,2018-11-07,COUPE LINE LTD,7639856,revenue,1KEMC,Highways,6090
Place,Transport,Revenue Expenditure,2018-11-07,COUPE LINE LTD,7639858,revenue,1KEMC,Highways,5817
Place,Transport,Revenue Expenditure,2018-11-07,COUPE LINE LTD,7639855,revenue,1KEMC,Highways,1866
Place,Transport,Revenue Expenditure,2018-11-28,COUPE LINE LTD,7656641,revenue,1KEMC,Highways,4116
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-11-27,COVER GOLD LTD,7641799,revenue,1EJ20,City Library Premises,1185
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-11-27,COVER GOLD LTD,7641800,revenue,1EJ20,City Library Premises,1200
Operations & Reg Services,Operations,Revenue Expenditure,2018-11-02,COXHOE SERVICE & SUPPLY,7619306,revenue,1KESA,Heavy Workshop Routine Repair,776.96
Operations & Reg Services,Operations,Revenue Expenditure,2018-11-14,COXHOE SERVICE & SUPPLY,7634721,revenue,1KESA,Heavy Workshop Routine Repair,646.43
People,Adult Social Care,Revenue Expenditure,2018-11-13,CRAMLINGTON HOUSE CARE HOME,7643666,revenue,1MG20,Residential Care OP,6585
People,Adult Social Care,Revenue Income,2018-11-13,CRAMLINGTON HOUSE CARE HOME,7643666,revenue,1MG20,Residential Care OP,1897.52
People,Adult Social Care,Revenue Expenditure,2018-11-13,CRANLEA N H,7643723,revenue,1MG20,Residential Care OP,39730.43
Place,Major Projects,Revenue Expenditure,2018-11-08,CREATIVE CONCERN LTD,7627606,revenue,1EJ10,DIGITAL NEWCASTLE,2967
Place,Transport,Revenue Expenditure,2018-11-09,CREATIVE CONCERN LTD,7617493,revenue,1V091,Air Quality,14702.87
Place,Transport,Revenue Expenditure,2018-11-09,CREATIVE CONCERN LTD,7641303,revenue,1V091,Air Quality,5806.17
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-26,CREATIVE SPACE MANAGEMENT LTD,7653300,revenue,1V606,The Core Building,4739.17
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-28,CREATIVE SPACE MANAGEMENT LTD,7656896,revenue,1V606,The Core Building,88925.73
People,Adult Social Care,Revenue Expenditure,2018-11-20,CRG LTD,7648452,revenue,1MG51,Home Care-Personal OP,46615.09
People,Adult Social Care,Revenue Expenditure,2018-11-20,CRG LTD,7648452,revenue,1MH50,Home Care PD,4986.2
People,Adult Social Care,Revenue Expenditure,2018-11-20,CRG LTD,7648452,revenue,1MK51,Home Care LD,4613.6
People,Adult Social Care,Revenue Expenditure,2018-11-20,CRG LTD,7648452,revenue,1MM50,Home Care MH,3253.85
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,2018-11-07,CRITTALL WINDOWS,7639440,revenue,1KVWC,Minor Works Contracts,36871.85
People,Adult Social Care,Revenue Expenditure,2018-11-13,CROFTDENE CARE HOME,7643713,revenue,1MG10,Nursing Care OP,2089.44
People,Adult Social Care,Revenue Income,2018-11-13,CROFTDENE CARE HOME,7643713,revenue,1MG10,Nursing Care OP,625.52
Operations & Reg Services,Local services,Revenue Expenditure,2018-11-28,CRONER I LTD,7655544,revenue,1KE23,Sandhills,1022.56
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,2018-11-26,CROSSLING LTD,7653298,revenue,1KVEM,Mechanical Stand Alone Works,924.25
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,2018-11-23,CROSSLING LTD,7637951,revenue,1KR01,Responsive Maintenance,659
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,2018-11-14,CROSSLING LTD,7630134,revenue,1KVWC,Minor Works Contracts,338
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,2018-11-30,CROSSLING LTD,7648829,revenue,1KR01,Responsive Maintenance,319
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,2018-11-12,CROSSLING LTD,7642470,revenue,1KVEM,Mechanical Stand Alone Works,364
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2018-11-27,CSOLUTIONS NORTH EAST LTD,7643411,revenue,1DZQ1,Quayside Market,4350.5
People,Education Schools,Revenue Expenditure,2018-11-08,CULVERDENE DAY NURSERY,7640815,revenue,1E201,ISB PVI Nurseries,5620.13
People,Education Schools,Revenue Expenditure,2018-11-08,CULVERDENE DAY NURSERY,7640815,revenue,1EEP5,2Yr Old Learning & Childcare,4563
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-15,CUSHMAN & WAKEFIELD,7645647,revenue,1DY85,Higham House,7792.71
Place,Commercial Dev & Property,Revenue Expenditure,2018-11-15,CUSHMAN & WAKEFIELD,7645711,revenue,1DY85,Higham House,1034.61
