Service Code,Service Label,Expenditure code,Expenditure category,Payment date,Transaction Number,Net Amount,Supplier Number,Supplier Name
1007,Soc Serv Adults,5840,Home Support,2019-05-16,106570891,695.60,B68545,BRONTE CARE SERVICES
1007,Soc Serv Adults,5840,Home Support,2019-05-16,106570892,5797.92,B68545,BRONTE CARE SERVICES
1007,Soc Serv Adults,5840,Home Support,2019-05-16,106570895,4071.84,B68545,BRONTE CARE SERVICES
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580044,710.64,B68545,BRONTE CARE SERVICES
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580045,5444.48,B68545,BRONTE CARE SERVICES
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580048,3191.92,B68545,BRONTE CARE SERVICES
1007,Soc Serv Adults,5840,Home Support,2019-05-30,106584670,592.76,B68545,BRONTE CARE SERVICES
1007,Soc Serv Adults,5840,Home Support,2019-05-30,106584671,703.12,B68545,BRONTE CARE SERVICES
1007,Soc Serv Adults,5840,Home Support,2019-05-30,106585025,5790.40,B68545,BRONTE CARE SERVICES
1007,Soc Serv Adults,5840,Home Support,2019-05-30,106585028,4320.24,B68545,BRONTE CARE SERVICES
1007,Soc Serv Adults,33110,Temp Agcy Care Wkrs,2019-05-09,6101679110,2300.40,B68545,BRONTE CARE SERVICES
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106556120,3339.98,103503,BRONTE VIEW
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106572033,3339.98,103503,BRONTE VIEW
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106586645,3339.98,103503,BRONTE VIEW
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557411,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557413,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557415,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557417,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557419,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557421,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557423,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557448,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,9451,Accom Rest Home,2019-05-02,106557449,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557450,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557452,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557454,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557456,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557458,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557460,997.50,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557461,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557463,997.50,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-02,106557464,1391.04,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557465,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,9451,Accom Rest Home,2019-05-02,106557466,671.86,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557467,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557469,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,9451,Accom Rest Home,2019-05-02,106557470,734.54,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106557471,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,9451,Accom Rest Home,2019-05-02,106557472,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5666,Res & Nurs Qualit Pr,2019-05-16,106569055,538.65,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569056,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,9451,Accom Rest Home,2019-05-16,106569057,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569058,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569060,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569062,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569064,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569066,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569521,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569523,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569525,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569574,997.50,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569575,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569577,997.50,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-16,106569578,1391.04,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569579,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,9451,Accom Rest Home,2019-05-16,106569580,671.86,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569581,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569583,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,9451,Accom Rest Home,2019-05-16,106569584,734.54,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569585,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,9451,Accom Rest Home,2019-05-16,106569586,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569587,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569589,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569591,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106569593,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585830,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585832,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585834,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585836,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585838,997.50,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585839,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585841,997.50,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-30,106585842,1391.04,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585843,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,9451,Accom Rest Home,2019-05-30,106585844,671.86,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585845,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585847,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,9451,Accom Rest Home,2019-05-30,106585848,734.54,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585849,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,9451,Accom Rest Home,2019-05-30,106585850,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585851,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585853,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585855,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585857,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585859,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585861,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585863,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585896,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,9451,Accom Rest Home,2019-05-30,106585897,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585898,1044.82,B74860,BROOKFIELD CARING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-02,106557046,1111.96,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,9452,Accom Nursing Home,2019-05-02,106557047,513.38,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-02,106557050,1391.04,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5667,Free Nursing Care,2019-05-02,106557051,1031.54,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-02,106557054,1111.96,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-02,106557059,1111.96,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-02,106557662,1728.44,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-02,106557664,1728.44,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-02,106557719,1111.96,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-16,106571535,1391.04,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-16,106571536,2583.36,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-16,106571539,1111.96,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-16,106571543,1111.96,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-16,106572180,1111.96,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5667,Free Nursing Care,2019-05-16,106572182,638.59,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5667,Free Nursing Care,2019-05-16,106572183,1242.69,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-16,106572187,1728.44,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-16,106572189,1728.44,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-16,106572193,1111.96,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,9452,Accom Nursing Home,2019-05-16,106572194,513.38,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-30,106585431,1728.44,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-30,106585433,1728.44,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-30,106585437,1391.04,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-30,106585440,1111.96,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-30,106585460,1111.96,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-30,106585461,1111.96,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,9452,Accom Nursing Home,2019-05-30,106585462,513.38,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-30,106585514,1111.96,B83058,BURLEY HALL NURSING HOME
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106556941,968.34,118385,BURLINGTON CARE (YORKSHIRE) LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106556943,958.86,118385,BURLINGTON CARE (YORKSHIRE) LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106556945,958.86,118385,BURLINGTON CARE (YORKSHIRE) LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106573367,968.34,118385,BURLINGTON CARE (YORKSHIRE) LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106573369,958.86,118385,BURLINGTON CARE (YORKSHIRE) LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106573371,958.86,118385,BURLINGTON CARE (YORKSHIRE) LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585407,968.34,118385,BURLINGTON CARE (YORKSHIRE) LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585411,958.86,118385,BURLINGTON CARE (YORKSHIRE) LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585413,958.86,118385,BURLINGTON CARE (YORKSHIRE) LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106556033,921.90,115987,BURLINGTON CARE LTD
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-02,106556035,1325.66,115987,BURLINGTON CARE LTD
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106571593,921.90,115987,BURLINGTON CARE LTD
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-16,106571595,1325.66,115987,BURLINGTON CARE LTD
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-30,106584879,1325.66,115987,BURLINGTON CARE LTD
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106585089,921.90,115987,BURLINGTON CARE LTD
1007,Soc Serv Adults,34110,Trng ICT,2019-05-28,6101676960,1100.00,100100,BYTES SOFTWARE SERVICES LTD
1007,Soc Serv Adults,34140,Trng Technical,2019-05-14,6101678430,575.10,100100,BYTES SOFTWARE SERVICES LTD
1007,Soc Serv Adults,34150,Trng Vocational,2019-05-21,6101681148,575.10,100100,BYTES SOFTWARE SERVICES LTD
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-02,106556115,1348.06,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106556116,2705.44,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106556117,3445.96,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-02,106556195,5019.98,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106556196,3367.42,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106556198,4843.86,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-02,106556199,3855.60,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106556200,4993.52,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106556201,4267.34,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106572408,4843.86,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-16,106572409,3855.60,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106572410,4993.52,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106572411,4267.34,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-16,106572456,1348.06,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106572457,2705.44,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106572458,3445.96,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-16,106572460,5019.98,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106572461,3367.42,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-30,106586326,1348.06,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106586327,2705.44,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106586328,3445.96,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-30,106586330,5019.98,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106586331,3367.42,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106586333,4843.86,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-30,106586334,3855.60,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106586335,4993.52,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106586336,4267.34,106960,CAIREACH LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-02,106556567,3965.78,104885,CAIREACH LTD T/A WOODLEIGH COMM CAR
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-02,106556592,6495.72,104885,CAIREACH LTD T/A WOODLEIGH COMM CAR
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-16,106570015,3965.78,104885,CAIREACH LTD T/A WOODLEIGH COMM CAR
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-16,106570016,6495.72,104885,CAIREACH LTD T/A WOODLEIGH COMM CAR
1007,Soc Serv Adults,5661,Rest Home Payment,2019-05-30,106584800,3965.78,104885,CAIREACH LTD T/A WOODLEIGH COMM CAR
1007,Soc Serv Adults,5662,Nursing Home Payment,2019-05-30,106584801,6495.72,104885,CAIREACH LTD T/A WOODLEIGH COMM CAR
1007,Soc Serv Adults,5840,Home Support,2019-05-02,106555322,4162.92,C16499,CARE 24-7
1007,Soc Serv Adults,5840,Home Support,2019-05-02,106555648,5797.68,C16499,CARE 24-7
1007,Soc Serv Adults,5840,Home Support,2019-05-02,106555649,1577.32,C16499,CARE 24-7
1007,Soc Serv Adults,5840,Home Support,2019-05-02,106555650,653.52,C16499,CARE 24-7
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580137,1026.96,C16499,CARE 24-7
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580138,1960.56,C16499,CARE 24-7
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580139,5005.98,C16499,CARE 24-7
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580140,17311.84,C16499,CARE 24-7
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580141,1023.12,C16499,CARE 24-7
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580142,665.84,C16499,CARE 24-7
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580237,16306.38,C16499,CARE 24-7
1007,Soc Serv Adults,5840,Home Support,2019-05-30,106584662,5207.25,C16499,CARE 24-7
1007,Soc Serv Adults,5840,Home Support,2019-05-30,106585034,762.44,C16499,CARE 24-7
1007,Soc Serv Adults,5840,Home Support,2019-05-30,106585035,1790.46,C16499,CARE 24-7
1007,Soc Serv Adults,5840,Home Support,2019-05-30,106585036,5854.52,C16499,CARE 24-7
1007,Soc Serv Adults,30360,Homecare fill-in,2019-05-02,6101678374,1052.80,C16499,CARE 24-7
1007,Soc Serv Adults,30360,Homecare fill-in,2019-05-14,6101679881,1052.80,C16499,CARE 24-7
1007,Soc Serv Adults,30360,Homecare fill-in,2019-05-30,6101683071,1100.40,C16499,CARE 24-7
1007,Soc Serv Adults,5839,Supported Living,2019-05-02,106555371,732.55,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5839,Supported Living,2019-05-02,106555372,698.17,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5839,Supported Living,2019-05-02,106555373,850.09,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-02,106555636,3983.86,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-02,106555637,817.12,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-02,106555639,563.20,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-02,106555641,676.08,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-02,106555642,904.32,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-02,106555643,1960.56,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-02,106555644,1221.46,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-09,106564257,1918.28,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-09,106564258,544.04,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-09,106564260,519.68,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-09,106564291,5975.04,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-09,106564292,1960.56,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-09,106564293,657.72,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5839,Supported Living,2019-05-09,106564388,799.31,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5839,Supported Living,2019-05-09,106564389,658.91,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5839,Supported Living,2019-05-09,106564390,690.73,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5839,Supported Living,2019-05-16,106569757,690.73,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-16,106571018,519.68,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-16,106571020,544.04,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-16,106571021,2160.08,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-16,106571272,1742.72,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-16,106571273,1960.56,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-16,106571274,844.48,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5839,Supported Living,2019-05-16,106572923,799.31,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5839,Supported Living,2019-05-16,106572924,658.91,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5839,Supported Living,2019-05-23,106579919,799.31,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5839,Supported Living,2019-05-23,106579920,658.91,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5839,Supported Living,2019-05-23,106579921,690.73,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580097,544.04,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580098,2589.68,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580122,519.68,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580144,2179.74,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580145,2474.64,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-23,106580146,657.72,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-30,106585040,2395.40,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-30,106585041,8782.08,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-30,106585042,2500.96,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-30,106585043,844.48,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-30,106585046,519.68,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5840,Home Support,2019-05-30,106585049,1877.98,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5839,Supported Living,2019-05-30,106587572,799.31,108379,CARE DYNAMICS (YORKSHIRE) LTD
1007,Soc Serv Adults,5839,Supported Living,2019-05-30,106587573,658.91,108379,CARE DYNAMICS (YORKSHIRE) LTD
