Payment Date,Transaction Number,Amount,Supplier (Beneficiary) Name,Supplier ID,Organisational Unit,Service Label,Service Code,SeRCOP Expenditure Category,SeRCOP Expenditure Code,SeRCOP Detailed Expenditure Type,SeRCOP Detailed Expenditure Code,Capital/Revenue,Classification
2016-04-04,1220634,415.37,LENORE CARE HOME,224185,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220634,551.70,LENORE CARE HOME,224185,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,263.15,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,460.52,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,477.65,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220635,657.89,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220636,458.34,QUALITY CARE HOMES PLC (264596),264596,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220636,463.50,QUALITY CARE HOMES PLC (264596),264596,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220637,491.24,WESTWOOD LODGE RES CARE HOME,272039,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220637,491.24,WESTWOOD LODGE RES CARE HOME,272039,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220638,471.76,FOUR SEASONS HEALTH CARE,276876,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220638,491.24,FOUR SEASONS HEALTH CARE,276876,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220638,491.24,FOUR SEASONS HEALTH CARE,276876,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220638,491.24,FOUR SEASONS HEALTH CARE,276876,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220638,491.24,FOUR SEASONS HEALTH CARE,276876,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220639,28.00,PHOENIX FUTURES RE. SUNDERLAND,248612,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2016-04-04,1220639,620.00,PHOENIX FUTURES RE. SUNDERLAND,248612,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220641,528.95,Redacted Personal Data,368266,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,00.NON INFLUENCIBLE
2016-04-04,1220643,479.31,ST ANNES RESIDENTIAL CARE HOME,358733,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220643,479.31,ST ANNES RESIDENTIAL CARE HOME,358733,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220643,479.31,ST ANNES RESIDENTIAL CARE HOME,358733,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220643,479.31,ST ANNES RESIDENTIAL CARE HOME,358733,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220643,479.31,ST ANNES RESIDENTIAL CARE HOME,358733,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220643,479.31,ST ANNES RESIDENTIAL CARE HOME,358733,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220643,479.31,ST ANNES RESIDENTIAL CARE HOME,358733,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220643,496.44,ST ANNES RESIDENTIAL CARE HOME,358733,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220643,496.44,ST ANNES RESIDENTIAL CARE HOME,358733,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220643,496.44,ST ANNES RESIDENTIAL CARE HOME,358733,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220643,496.44,ST ANNES RESIDENTIAL CARE HOME,358733,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220643,496.44,ST ANNES RESIDENTIAL CARE HOME,358733,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220644,1379.98,Redacted Personal Data,358557,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2016-04-04,1220648,465.00,ANCHOR TRUST,380546,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-04-04,1220649,500.50,Redacted Personal Data,376571,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2016-04-04,1220661,584.92,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,,Excluded from General Fund,,Collection Fund,,Revenue,00.NON INFLUENCIBLE
2016-04-04,1220663,1500.00,NNDR,299990,General Fund Financing,Holding A/C,,Excluded from General Fund,,Collection Fund,,Revenue,00.NON INFLUENCIBLE
2016-04-04,1220664,14284.50,GENERAL BACS PAYMENTS - BSS ONLY,381148,Central Items,Holding A/C,,Control Accounts,,Control Accounts,,Revenue,00.NON INFLUENCIBLE
2016-04-04,1220665,9382.76,GENERAL BACS PAYMENTS - BSS ONLY,381148,Central Items,Holding A/C,,Control Accounts,,Control Accounts,,Revenue,00.NON INFLUENCIBLE
2016-04-04,1220666,28148.28,GENERAL BACS PAYMENTS - BSS ONLY,381148,Central Items,Holding A/C,,Control Accounts,,Control Accounts,,Revenue,00.NON INFLUENCIBLE
2016-04-04,1220667,14604.69,GENERAL BACS PAYMENTS - BSS ONLY,381148,Central Items,Holding A/C,,Control Accounts,,Control Accounts,,Revenue,00.NON INFLUENCIBLE
2016-04-04,1220672,466.67,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
2016-04-04,1220675,500.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Transfer Payments,506,School Children and Students,5046,Revenue,00.NON INFLUENCIBLE
2016-04-04,1220676,5300.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Capital,Capital,,Capital Expenditure,,Capital Expenditure,,Capital,00.NON INFLUENCIBLE
2016-04-04,1220677,261.28,SWIFT - FOSTER CARER PAYMENTS,299981,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Transfer Payments,506,School Children and Students,5046,Revenue,00.WELFARE
2016-04-04,1220677,261.28,SWIFT - FOSTER CARER PAYMENTS,299981,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Transfer Payments,506,School Children and Students,5046,Revenue,00.WELFARE
2016-04-04,1220679,1042.86,Redacted Personal Data,393544,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,00.WELFARE
2016-04-04,1220681,2000.00,WHITLEY BAY SKATE CLUB,393494,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,PLAYGROUND
2016-04-04,1220688,684.34,NHC NHS FOUNDATION TRUST,317869,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,00.PUBLIC SECTOR
2016-04-04,1220702,3365.67,THE FOSTERING COMPANY NE LTD,392778,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,FOSTER CARE
2016-04-04,1220712,740.00,FOSTER CARES LTD,392527,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,CHILDCARE
2016-04-04,1220713,780.41,DE LAGE LANDEN LEASING LIMITED,392448,Central Items,Central Services,102,Balance Sheet,,Balance Sheet,,Revenue,01.LIFT MAINTENANCE
2016-04-04,1220713,4713.10,DE LAGE LANDEN LEASING LIMITED,392448,Central Items,Central Services,102,Balance Sheet,,Balance Sheet,,Revenue,01.LIFT MAINTENANCE
2016-04-04,1220715,540.00,MICHELLE FOWLER PHOTOGRAPHY LTD,392395,Business & Economic Development,Planning Services,110,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,18.PHOTOGRAPHERS
2016-04-04,1220715,540.00,MICHELLE FOWLER PHOTOGRAPHY LTD,392395,Business & Economic Development,Planning Services,110,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,18.PHOTOGRAPHERS
2016-04-04,1220715,540.00,MICHELLE FOWLER PHOTOGRAPHY LTD,392395,Business & Economic Development,Planning Services,110,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,18.PHOTOGRAPHERS
2016-04-05,9048,370.29,HOUSING REFUND PAYMENTS - BSS ONLY,379825,Housing Revenue Account,Housing Revenue Account,,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
2016-04-05,9050,550.00,HOUSING REFUND PAYMENTS - BSS ONLY,379825,Housing Revenue Account,Housing Revenue Account,,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
2016-04-05,9052,5300.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Capital,Capital,,Capital Expenditure,,Capital Expenditure,,Capital,00.NON INFLUENCIBLE
2016-04-05,9066,654.17,HINDLE CAMPBELL,309908,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,16.LEGAL SERVICES
2016-04-05,9068,675.00,INCOME MANAGEMENT,310239,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,00.IMPRESTS
2016-04-05,9068,845.00,INCOME MANAGEMENT,310239,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,00.IMPRESTS
2016-04-05,9068,902.40,INCOME MANAGEMENT,310239,Central Items,Holding A/C,,Balance Sheet,,Balance Sheet,,Revenue,00.IMPRESTS
2016-04-05,9068,1214.95,INCOME MANAGEMENT,310239,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,00.IMPRESTS
2016-04-05,1220802,324.00,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220803,412.56,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220805,412.56,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220806,1083.60,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220807,1641.80,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220809,323.04,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220810,605.40,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220811,391.36,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220812,447.68,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220813,1177.44,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220814,328.00,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220816,646.48,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220817,460.00,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220818,402.48,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220819,426.52,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220820,411.36,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220822,340.00,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220823,355.94,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220824,973.52,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220864,409.84,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220871,267.44,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220908,299.98,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220923,346.08,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220926,363.60,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220927,438.48,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220928,364.42,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220929,414.24,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220930,1162.45,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220931,363.60,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220932,816.22,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220933,414.24,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220934,460.28,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220935,1083.60,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220938,320.00,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220940,984.64,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220941,460.28,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220942,414.24,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220943,363.60,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220945,871.16,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220946,530.80,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220947,414.24,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220948,414.24,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220949,363.60,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-05,1220950,480.00,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-04-04,1220716,353.64,Redacted Personal Data,392348,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ADVICE COUNSEL
2016-04-04,1220716,366.64,Redacted Personal Data,392348,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ADVICE COUNSEL
