Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Classification
2014-12-01,962606,79.85,NORTHFIELDS CARE HOME,386956,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962670,79.85,CARE MANAGEMENT GROUP LIMITED,337801,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962690,79.85,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962714,79.85,CARE LTD T/A SELF UNLIMITED,100862,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962742,79.85,CROWS NEST RESIDENTAL CARE HOME,236869,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962742,79.85,CROWS NEST RESIDENTAL CARE HOME,236869,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962742,79.85,CROWS NEST RESIDENTAL CARE HOME,236869,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962742,79.85,CROWS NEST RESIDENTAL CARE HOME,236869,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962755,79.85,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962755,79.85,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962648,79.85,FORESIGHT RESIDENTIAL LIMITED,357104,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962691,79.85,PERCY HEDLEY FOUNDATION,252934,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.DAY CARE SERVICES
2014-12-01,962691,79.85,PERCY HEDLEY FOUNDATION,252934,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.DAY CARE SERVICES
2014-12-01,962691,79.85,PERCY HEDLEY FOUNDATION,252934,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.DAY CARE SERVICES
2014-12-01,962806,79.85,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962691,91.30,PERCY HEDLEY FOUNDATION,252934,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.DAY CARE SERVICES
2014-12-01,962899,91.34,PERMATT FORK LIFT TRUCKS,256996,Law & Governance,Central Services,102,Supplies and Services,504,Equipment,5023,Revenue,28.HIRE AND LEASE
2014-12-01,962382,99.30,CRAEGMOOR HEALTHCARE,320607,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962488,99.30,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962806,116.95,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962488,123.95,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962488,123.95,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962488,123.95,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962488,123.95,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962667,123.95,SOVEREIGN CARE (NORTH EAST) LTD,349959,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962667,123.95,SOVEREIGN CARE (NORTH EAST) LTD,349959,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962724,123.95,MILBURY  CARE  SERVICES,338622,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962691,123.95,PERCY HEDLEY FOUNDATION,252934,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.DAY CARE SERVICES
2014-12-01,962488,123.95,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962488,123.95,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962679,123.95,HC ONE LIMITED,387544,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962689,123.95,LADHAR GROUP CARE HOMES,377323,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-12-01,962706,420.52,WILLOW LODGE - FOUR SEASONS HEALTH CARE,304310,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962706,420.52,WILLOW LODGE - FOUR SEASONS HEALTH CARE,304310,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962706,420.52,WILLOW LODGE - FOUR SEASONS HEALTH CARE,304310,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962706,420.52,WILLOW LODGE - FOUR SEASONS HEALTH CARE,304310,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962723,420.52,THE OLD VICARAGE SVP HEALTHCARE LIMITED,328972,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962723,420.52,THE OLD VICARAGE SVP HEALTHCARE LIMITED,328972,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962723,420.52,THE OLD VICARAGE SVP HEALTHCARE LIMITED,328972,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962725,420.52,SWAN LODGE - FOUR SEASONS,253472,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962725,420.52,SWAN LODGE - FOUR SEASONS,253472,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962725,420.52,SWAN LODGE - FOUR SEASONS,253472,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962725,420.52,SWAN LODGE - FOUR SEASONS,253472,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962725,420.52,SWAN LODGE - FOUR SEASONS,253472,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962725,420.52,SWAN LODGE - FOUR SEASONS,253472,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962730,420.52,STANTON LODGE FOUR SEASONS HEALTH CARE,270291,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962730,420.52,STANTON LODGE FOUR SEASONS HEALTH CARE,270291,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962730,420.52,STANTON LODGE FOUR SEASONS HEALTH CARE,270291,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962730,420.52,STANTON LODGE FOUR SEASONS HEALTH CARE,270291,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962730,420.52,STANTON LODGE FOUR SEASONS HEALTH CARE,270291,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962730,420.52,STANTON LODGE FOUR SEASONS HEALTH CARE,270291,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962730,420.52,STANTON LODGE FOUR SEASONS HEALTH CARE,270291,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962730,420.52,STANTON LODGE FOUR SEASONS HEALTH CARE,270291,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962730,420.52,STANTON LODGE FOUR SEASONS HEALTH CARE,270291,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962730,420.52,STANTON LODGE FOUR SEASONS HEALTH CARE,270291,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962734,420.52,Redacted Personal Data,224173,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962734,420.52,Redacted Personal Data,224173,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962734,420.52,Redacted Personal Data,224173,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962762,420.00,PERCY HOUSE RESIDENTIAL HOME,359921,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962739,419.08,METHODIST HOMES FOR THE AGED,256176,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962739,419.08,METHODIST HOMES FOR THE AGED,256176,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962762,419.08,PERCY HOUSE RESIDENTIAL HOME,359921,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962613,418.46,Redacted Personal Data,386655,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-12-01,962952,418.00,HOWELL CUMMINGS CATERING EQUIPMENT LIMITED,386407,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2014-12-01,962543,416.44,FLEXIBLE SUPPORT OPTIONS UK LIMITED,342478,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962519,413.88,MELROSE HOUSE,388684,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962519,413.88,MELROSE HOUSE,388684,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962519,413.88,MELROSE HOUSE,388684,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962667,413.88,SOVEREIGN CARE (NORTH EAST) LTD,349959,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962667,413.88,SOVEREIGN CARE (NORTH EAST) LTD,349959,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962667,413.88,SOVEREIGN CARE (NORTH EAST) LTD,349959,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962667,413.88,SOVEREIGN CARE (NORTH EAST) LTD,349959,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,413.88,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962519,413.88,MELROSE HOUSE,388684,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962519,413.88,MELROSE HOUSE,388684,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962519,413.88,MELROSE HOUSE,388684,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962667,413.88,SOVEREIGN CARE (NORTH EAST) LTD,349959,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962667,413.88,SOVEREIGN CARE (NORTH EAST) LTD,349959,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962204,412.56,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2014-12-01,962377,410.00,HOME FARM TRUST LTD,391420,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2014-12-01,962714,410.00,CARE LTD T/A SELF UNLIMITED,100862,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962188,407.52,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2014-12-01,962766,406.13,Redacted Personal Data,368444,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2014-12-01,962526,406.00,Redacted Personal Data,388553,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962375,405.02,Redacted Personal Data,388708,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962806,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962806,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962806,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962806,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962806,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962726,404.65,LENORE CARE HOME,224185,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962806,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962806,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962806,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962806,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962906,401.00,BUSY BEES NURSERY,346030,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,22.CHILDRENS' SERVICES
2014-12-01,962843,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Law & Governance,Central Services,102,Income,509,Customer and Client Receipts,5064,Revenue,00.NON INFLUENCIBLE
2014-12-01,962219,397.07,SWIFT - PREPAID CARDS,299980,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-12-01,962742,395.31,CROWS NEST RESIDENTAL CARE HOME,236869,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962742,395.31,CROWS NEST RESIDENTAL CARE HOME,236869,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962627,394.19,Redacted Personal Data,359600,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2014-12-01,962809,393.00,ANCHOR,382091,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962809,393.00,ANCHOR,382091,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962809,393.00,ANCHOR,382091,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962577,392.25,FIRST MOVE CARE LTD,341358,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.DAY CARE SERVICES
2014-12-01,962691,392.24,PERCY HEDLEY FOUNDATION,252934,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2014-12-01,962564,390.83,TOWER BRIDGE HOLMES CARE GROUP,387667,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962488,387.17,ASPIRE HEALTHCARE,375113,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962684,386.89,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962430,386.46,Redacted Personal Data,388206,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-12-01,962409,386.00,Redacted Personal Data,389865,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-12-01,962691,385.86,PERCY HEDLEY FOUNDATION,252934,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2014-12-01,962972,385.00,FITLINXX UK LTD,378527,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,02.BUILDING SERVICES
2014-12-01,962690,384.00,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962770,381.19,Redacted Personal Data,376038,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2014-12-01,963061,380.12,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,00.NON INFLUENCIBLE
2014-12-01,962191,379.80,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2014-12-01,962783,378.32,Redacted Personal Data,351985,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2014-12-01,962395,378.00,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2014-12-01,962377,374.00,HOME FARM TRUST LTD,391420,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2014-12-01,962714,374.00,CARE LTD T/A SELF UNLIMITED,100862,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-12-01,962714,374.00,CARE LTD T/A SELF UNLIMITED,100862,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
