Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Classification
2015-06-08,1064168,477.65,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064169,126.30,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-06-08,1064169,126.30,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-06-08,1064169,119.30,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-06-08,1064169,100.15,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-06-08,1064169,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064169,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064169,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064169,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064169,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064169,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064169,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064169,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064169,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064170,467.75,BEACON FARM - FOUR SEASONS HEALTH CARE,331344,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064171,283.68,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064171,479.31,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064171,479.31,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064171,479.31,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064171,479.31,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064171,496.44,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064171,496.44,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064171,496.44,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064171,496.44,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064171,496.44,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064171,496.44,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064171,496.44,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064171,496.44,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064172,419.08,METHODIST HOMES FOR THE AGED,256176,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064172,419.08,METHODIST HOMES FOR THE AGED,256176,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064173,18818.41,EOTHEN HOMES LTD,276943,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064173,575.17,EOTHEN HOMES LTD,276943,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064173,468.44,EOTHEN HOMES LTD,276943,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064173,479.31,EOTHEN HOMES LTD,276943,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064173,479.31,EOTHEN HOMES LTD,276943,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064173,479.31,EOTHEN HOMES LTD,276943,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064173,479.31,EOTHEN HOMES LTD,276943,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064173,1165.62,EOTHEN HOMES LTD,276943,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064173,17735.56,EOTHEN HOMES LTD,276943,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064174,100.15,CROWS NEST RESIDENTAL CARE HOME,236869,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-06-08,1064174,80.45,CROWS NEST RESIDENTAL CARE HOME,236869,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-06-08,1064174,80.45,CROWS NEST RESIDENTAL CARE HOME,236869,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-06-08,1064174,80.45,CROWS NEST RESIDENTAL CARE HOME,236869,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-06-08,1064174,395.31,CROWS NEST RESIDENTAL CARE HOME,236869,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064174,395.31,CROWS NEST RESIDENTAL CARE HOME,236869,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064174,450.00,CROWS NEST RESIDENTAL CARE HOME,236869,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064174,450.00,CROWS NEST RESIDENTAL CARE HOME,236869,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064175,265.71,HUNTERCOMBE CENTRE,370345,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064176,1853.05,RESOLVE CARE NORTHERN LIMITED,383736,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064176,1853.05,RESOLVE CARE NORTHERN LIMITED,383736,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064176,2001.55,RESOLVE CARE NORTHERN LIMITED,383736,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064178,316.00,INTERACTIVE DEVELOPMENT SUPPORT LIMITED,383543,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-06-08,1064178,364.00,INTERACTIVE DEVELOPMENT SUPPORT LIMITED,383543,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-06-08,1064178,472.00,INTERACTIVE DEVELOPMENT SUPPORT LIMITED,383543,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-06-08,1064180,468.47,HELEN MCARDLE CARE RE HARTFORD COURT,382904,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064180,468.47,HELEN MCARDLE CARE RE HARTFORD COURT,382904,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064180,468.47,HELEN MCARDLE CARE RE HARTFORD COURT,382904,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064180,473.69,HELEN MCARDLE CARE RE HARTFORD COURT,382904,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064180,473.69,HELEN MCARDLE CARE RE HARTFORD COURT,382904,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064180,473.69,HELEN MCARDLE CARE RE HARTFORD COURT,382904,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064183,433.01,Redacted Personal Data,359951,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2015-06-08,1064184,496.44,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064184,479.31,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064184,479.31,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064184,479.31,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064184,479.31,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064184,479.31,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064184,479.31,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064184,479.31,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064184,496.44,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064184,496.44,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064184,496.44,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064184,496.44,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064184,496.44,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064184,496.44,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064184,496.44,NORTH EAST CARE HOMES LIMITED,359922,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064185,456.06,RMBI,300699,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064185,456.06,RMBI,300699,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,100.15,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-06-08,1064186,80.45,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-06-08,1064186,460.80,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,714.00,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,796.80,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,812.53,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,812.53,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,812.53,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,812.53,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,812.53,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,812.53,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,812.53,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,812.53,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,812.53,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,863.30,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,1002.00,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,1060.80,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,1398.50,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,1398.50,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064186,1470.00,COMMUNITY INTERGRATED CARE,315395,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-06-08,1064189,321.25,Redacted Personal Data,381173,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-06-08,1064195,424.83,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,00.NON INFLUENCIBLE
2015-06-08,1064199,460.24,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,00.NON INFLUENCIBLE
2015-06-08,1064201,353.61,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,00.NON INFLUENCIBLE
2015-06-08,1064202,423.90,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,00.NON INFLUENCIBLE
2015-06-08,1064203,1078.52,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,00.NON INFLUENCIBLE
2015-06-08,1064269,857.32,DEBTORS VENDOR (ANITE),299989,General Fund Financing,General Fund,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Revenue,00.NON INFLUENCIBLE
2015-06-08,1064291,22500.00,CODA AGENCY LIMITED,343721,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,16.EVENTS & PROMOTIONS
2015-06-08,1064320,270.82,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Children's & Education Services,103,Transfer Payments,506,School Children and Students,5046,Revenue,00.NON INFLUENCIBLE
2015-06-08,1064370,940.00,COMMUNITY INTERGRATED CARE,315395,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,22.RESIDENTIAL
2015-06-08,1064371,221.67,PREMIER TRANSPORT,310296,"Children, Young People & Learning",Children's & Education Services,103,Transport,503,Contract Hire and Operating Leases,5018,Revenue,26.TAXIS
2015-06-08,1064371,504.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,560.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,560.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transfer Payments,506,School Children and Students,5046,Revenue,26.TAXIS
2015-06-08,1064371,721.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,756.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,840.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,840.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transfer Payments,506,School Children and Students,5046,Revenue,26.TAXIS
2015-06-08,1064371,910.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,910.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,961.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,1050.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,1064.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,1097.60,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,1106.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,1108.33,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,1120.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,1190.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,1239.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,1309.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,1330.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,1470.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,1540.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,1540.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064371,1813.00,PREMIER TRANSPORT,310296,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064373,945.00,Redacted Personal Data,381186,Environment & Leisure,Environmental & Regulatory Services,105,Supplies and Services,504,Equipment,5023,Revenue,ENVIRO ANIMAL
2015-06-08,1064374,523.60,DIRECT CARS,366879,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064374,795.20,DIRECT CARS,366879,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064379,500.00,Redacted Personal Data,329138,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,SPORTS EQUIP
2015-06-08,1064379,500.00,Redacted Personal Data,329138,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,SPORTS EQUIP
2015-06-08,1064380,337.50,HOWELL CUMMINGS CATERING EQUIPMENT LIMITED,386407,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-06-08,1064380,1181.25,HOWELL CUMMINGS CATERING EQUIPMENT LIMITED,386407,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-06-08,1064380,5916.38,HOWELL CUMMINGS CATERING EQUIPMENT LIMITED,386407,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-06-08,1064384,64.00,PRIORY TAXIS,388929,Commissioning & Fair Access,Children's & Education Services,103,Transfer Payments,506,School Children and Students,5046,Revenue,26.TAXIS
2015-06-08,1064384,252.00,PRIORY TAXIS,388929,Commissioning & Fair Access,Children's & Education Services,103,Transfer Payments,506,School Children and Students,5046,Revenue,26.TAXIS
2015-06-08,1064384,336.00,PRIORY TAXIS,388929,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064384,336.00,PRIORY TAXIS,388929,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064384,400.00,PRIORY TAXIS,388929,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064384,462.00,PRIORY TAXIS,388929,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064384,462.00,PRIORY TAXIS,388929,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064384,480.00,PRIORY TAXIS,388929,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064384,585.50,PRIORY TAXIS,388929,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
2015-06-08,1064384,594.00,PRIORY TAXIS,388929,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.TAXIS
