Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Transport,Public Transport and Taxi Fares,42348774,21,201204,CLICK TRAVEL LTD,153.50,2012-07-11
Community Based Services,Transport,Public Transport and Taxi Fares,42348774,26,201204,CLICK TRAVEL LTD,167.00,2012-07-11
Community Based Services,Transport,Public Transport and Taxi Fares,42348774,24,201204,CLICK TRAVEL LTD,18.00,2012-07-11
Community Based Services,Transport,Public Transport and Taxi Fares,42348774,14,201204,CLICK TRAVEL LTD,54.20,2012-07-11
Community Based Services,Transport,Public Transport and Taxi Fares,42348785,6,201204,J RUDD T/A BLUE EAGLE MINIBUS,60.00,2012-07-11
Community Based Services,Supplies and Services,Other Running Costs,42348809,2,201204,FR SYSTEMS EVENT COMPUTING,1500.00,2012-07-11
Community Based Services,Supplies and Services,"Printing, Stationery etc",42348846,18,201204,INTERCHANGE NEWS,67.05,2012-07-11
Community Based Services,Works,,42349140,2,201204,COLEMAN & COMPANY,124091.05,2012-07-12
Community Based Services,Supplies and Services,Other Running Costs,42349261,3,201204,MARSH UK LTD,30054.04,2012-07-12
Community Based Services,Income: Customer and Client Receipts,"Charges, Fees & Income",42349286,2,201204,REDACTED - Personal Information,707.17,2012-07-13
Community Based Services,Transport,Public Transport and Taxi Fares,42349321,21,201204,CLICK TRAVEL LTD,54.20,2012-07-12
Community Based Services,Other Costs,,42349365,2,201204,KIRTON HEALTHCARE GROUP LTD,1029.25,2012-07-12
Community Based Services,Supplies and Services,Comms & Computing,42349374,372,201204,O2 (UK) LTD,13.00,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,456,201204,O2 (UK) LTD,0.32,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,457,201204,O2 (UK) LTD,43.70,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,458,201204,O2 (UK) LTD,98.95,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,459,201204,O2 (UK) LTD,13.00,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,460,201204,O2 (UK) LTD,34.14,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,461,201204,O2 (UK) LTD,40.21,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,462,201204,O2 (UK) LTD,0.60,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,463,201204,O2 (UK) LTD,13.07,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,464,201204,O2 (UK) LTD,13.00,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,465,201204,O2 (UK) LTD,13.00,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,466,201204,O2 (UK) LTD,13.00,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,467,201204,O2 (UK) LTD,13.00,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,468,201204,O2 (UK) LTD,13.00,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,469,201204,O2 (UK) LTD,13.00,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,470,201204,O2 (UK) LTD,13.02,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,471,201204,O2 (UK) LTD,13.02,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,472,201204,O2 (UK) LTD,13.00,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,473,201204,O2 (UK) LTD,16.36,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,474,201204,O2 (UK) LTD,17.81,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,475,201204,O2 (UK) LTD,10.46,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,387,201204,O2 (UK) LTD,13.04,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,392,201204,O2 (UK) LTD,35.21,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,393,201204,O2 (UK) LTD,3.29,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,311,201204,O2 (UK) LTD,14.14,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,306,201204,O2 (UK) LTD,3.05,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,307,201204,O2 (UK) LTD,1.59,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,308,201204,O2 (UK) LTD,51.78,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,309,201204,O2 (UK) LTD,14.41,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,310,201204,O2 (UK) LTD,3.12,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,439,201204,O2 (UK) LTD,38.47,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,447,201204,O2 (UK) LTD,14.53,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,448,201204,O2 (UK) LTD,42.57,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,450,201204,O2 (UK) LTD,1.46,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,453,201204,O2 (UK) LTD,0.60,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,454,201204,O2 (UK) LTD,3.54,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,426,201204,O2 (UK) LTD,15.68,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,427,201204,O2 (UK) LTD,3.47,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,438,201204,O2 (UK) LTD,15.86,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,455,201204,O2 (UK) LTD,0.29,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,315,201204,O2 (UK) LTD,56.75,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,319,201204,O2 (UK) LTD,74.84,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,312,201204,O2 (UK) LTD,13.31,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,313,201204,O2 (UK) LTD,31.66,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,314,201204,O2 (UK) LTD,0.63,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,316,201204,O2 (UK) LTD,10.21,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,317,201204,O2 (UK) LTD,146.07,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,318,201204,O2 (UK) LTD,268.70,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,437,201204,O2 (UK) LTD,29.11,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,440,201204,O2 (UK) LTD,1.57,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,441,201204,O2 (UK) LTD,12.24,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,442,201204,O2 (UK) LTD,0.48,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,443,201204,O2 (UK) LTD,9.14,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,445,201204,O2 (UK) LTD,16.77,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,446,201204,O2 (UK) LTD,2.18,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,449,201204,O2 (UK) LTD,13.43,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,451,201204,O2 (UK) LTD,3.51,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,452,201204,O2 (UK) LTD,5.24,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,428,201204,O2 (UK) LTD,0.10,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,429,201204,O2 (UK) LTD,4.72,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,430,201204,O2 (UK) LTD,266.53,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,431,201204,O2 (UK) LTD,75.40,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,432,201204,O2 (UK) LTD,112.05,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,433,201204,O2 (UK) LTD,84.26,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,434,201204,O2 (UK) LTD,13.31,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,435,201204,O2 (UK) LTD,33.50,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,436,201204,O2 (UK) LTD,44.92,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,389,201204,O2 (UK) LTD,39.56,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,390,201204,O2 (UK) LTD,10.75,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,385,201204,O2 (UK) LTD,1.48,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,386,201204,O2 (UK) LTD,125.55,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,280,201204,O2 (UK) LTD,14.35,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,388,201204,O2 (UK) LTD,5.44,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,391,201204,O2 (UK) LTD,39.55,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349374,564,201204,O2 (UK) LTD,13.00,2012-07-13
Community Based Services,Other Costs,,42349375,2,201204,ELLIOT HIRD & PARTNERS LTD,5125.00,2012-07-13
Community Based Services,Premises,Energy,42349417,3,201204,N POWER,137.18,2012-07-13
Community Based Services,Premises,Energy,42349417,4,201204,N POWER,513.97,2012-07-13
Community Based Services,Third Party Payments,Third Party Payments,42349434,3,201204,DUNHOLME LTD,408.00,2012-07-13
Community Based Services,Third Party Payments,Third Party Payments,42349434,4,201204,DUNHOLME LTD,102.00,2012-07-13
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42349444,2,201204,GREGORYS NORTH EAST LTD,485.00,2012-07-13
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42349446,3,201204,FRIENDS OF WHICKHAM PAROCHIAL PRIMARY SCHOOL,1000.00,2012-07-13
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42349446,4,201204,FRIENDS OF WHICKHAM PAROCHIAL PRIMARY SCHOOL,4000.00,2012-07-13
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42349447,2,201204,CHOPWELL COMMUNITY ASSOCIATION,5000.00,2012-07-13
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42349448,2,201204,33RD GATESHEAD BROWNIES,700.00,2012-07-13
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42349449,2,201204,GROUNDWORK NORTH EAST,1500.00,2012-07-13
Community Based Services,Supplies and Services,Miscellaneous Supplies,42349458,2,201204,BIRTLEY COMMUNITY PARTNERSHIP,2600.00,2012-07-13
Community Based Services,Supplies and Services,Miscellaneous Supplies,42349459,2,201204,INCLUSION NORTH CIC,11660.00,2012-07-13
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42349464,2,201204,R N I B,1230.00,2012-07-13
Community Based Services,Supplies and Services,"Printing, Stationery etc",42349465,2,201204,SUPPLIES TEAM LTD,1079.00,2012-07-13
Community Based Services,Premises,Fixtures & Fittings,42349466,2,201204,TUNSTALL HEALTHCARE (UK) LTD,560.00,2012-07-13
Community Based Services,Premises,Fixtures & Fittings,42349467,2,201204,TUNSTALL HEALTHCARE (UK) LTD,3747.00,2012-07-13
Community Based Services,Third Party Payments,Third Party Payments,42349471,2,201204,CARE IN MIND LTD,4746.00,2012-07-13
Community Based Services,Third Party Payments,Third Party Payments,42349472,2,201204,CARE IN MIND LTD,3955.00,2012-07-13
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42349476,2,201204,REDACTED - Personal Information,2250.00,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349477,3,201204,ROYAL MAIL,541.44,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349477,4,201204,ROYAL MAIL,541.45,2012-07-13
Community Based Services,Third Party Payments,Third Party Payments,42349506,2,201204,NORTH REGIONAL DEAF ASSOC.,7500.00,2012-07-13
Community Based Services,Supplies and Services,Comms & Computing,42349941,2,201204,VIRGIN MEDIA BUSINESS,355.00,2012-07-16
Community Based Services,Transport,Public Transport and Taxi Fares,42349966,12,201204,DEAN TAXIS LTD,456.00,2012-07-17
Community Based Services,Transport,Public Transport and Taxi Fares,42349966,14,201204,DEAN TAXIS LTD,100.00,2012-07-17
Community Based Services,Transport,Public Transport and Taxi Fares,42349966,15,201204,DEAN TAXIS LTD,468.16,2012-07-17
Community Based Services,Transport,Public Transport and Taxi Fares,42349966,33,201204,DEAN TAXIS LTD,484.00,2012-07-17
Community Based Services,Transport,Public Transport and Taxi Fares,42349966,34,201204,DEAN TAXIS LTD,30.00,2012-07-17
Community Based Services,Transport,Public Transport and Taxi Fares,42349966,35,201204,DEAN TAXIS LTD,64.00,2012-07-17
Community Based Services,Transport,Public Transport and Taxi Fares,42349966,36,201204,DEAN TAXIS LTD,760.00,2012-07-17
Community Based Services,Transport,Public Transport and Taxi Fares,42349966,41,201204,DEAN TAXIS LTD,440.00,2012-07-17
Community Based Services,Transport,Public Transport and Taxi Fares,42349966,47,201204,DEAN TAXIS LTD,1330.00,2012-07-17
Community Based Services,Transport,Public Transport and Taxi Fares,42349966,13,201204,DEAN TAXIS LTD,43.50,2012-07-17
Community Based Services,Transport,Public Transport and Taxi Fares,42349966,46,201204,DEAN TAXIS LTD,50.00,2012-07-17
Community Based Services,Transport,Public Transport and Taxi Fares,42349966,43,201204,DEAN TAXIS LTD,8.60,2012-07-17
Community Based Services,Transport,Public Transport and Taxi Fares,42349966,42,201204,DEAN TAXIS LTD,31.80,2012-07-17
Community Based Services,Premises,Rep & Maint,42350083,2,201204,SCOTT FENCING LTD,1075.00,2012-07-16
Community Based Services,Supplies and Services,Catering & Provisions,42350125,2,201204,PLAWSWORTH FOODS,494.99,2012-07-20
Community Based Services,Supplies and Services,Catering & Provisions,42350135,3,201204,BATLEYS LTD,415.47,2012-07-20
Community Based Services,Supplies and Services,Catering & Provisions,42350135,4,201204,BATLEYS LTD,179.75,2012-07-20
Community Based Services,Supplies and Services,Catering & Provisions,42350139,2,201204,COCA-COLA ENTERPRISES LTD,660.00,2012-07-20
Community Based Services,Supplies and Services,Catering & Provisions,42350143,3,201204,AUTOMATIC RETAILING (NORTHERN) LTD,438.67,2012-07-20
Community Based Services,Supplies and Services,Catering & Provisions,42350143,4,201204,AUTOMATIC RETAILING (NORTHERN) LTD,21.59,2012-07-20
Community Based Services,Supplies and Services,Comms & Computing,42350155,49,201204,VIRGIN MEDIA BUSINESS,2452.45,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,50,201204,VIRGIN MEDIA BUSINESS,2452.45,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,91,201204,VIRGIN MEDIA BUSINESS,8162.00,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,45,201204,VIRGIN MEDIA BUSINESS,2452.45,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,60,201204,VIRGIN MEDIA BUSINESS,6047.33,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,47,201204,VIRGIN MEDIA BUSINESS,2452.45,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,75,201204,VIRGIN MEDIA BUSINESS,2452.45,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,46,201204,VIRGIN MEDIA BUSINESS,2452.45,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,44,201204,VIRGIN MEDIA BUSINESS,2452.45,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,48,201204,VIRGIN MEDIA BUSINESS,2452.45,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,85,201204,VIRGIN MEDIA BUSINESS,3590.83,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,77,201204,VIRGIN MEDIA BUSINESS,1785.00,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,70,201204,VIRGIN MEDIA BUSINESS,1785.00,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,67,201204,VIRGIN MEDIA BUSINESS,3590.83,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,93,201204,VIRGIN MEDIA BUSINESS,2720.00,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,100,201204,VIRGIN MEDIA BUSINESS,2000.00,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,62,201204,VIRGIN MEDIA BUSINESS,3590.83,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,102,201204,VIRGIN MEDIA BUSINESS,2720.00,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,99,201204,VIRGIN MEDIA BUSINESS,2000.00,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,103,201204,VIRGIN MEDIA BUSINESS,2720.00,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,101,201204,VIRGIN MEDIA BUSINESS,2720.00,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,95,201204,VIRGIN MEDIA BUSINESS,2720.04,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,97,201204,VIRGIN MEDIA BUSINESS,2720.04,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,84,201204,VIRGIN MEDIA BUSINESS,3590.83,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,72,201204,VIRGIN MEDIA BUSINESS,1250.00,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,55,201204,VIRGIN MEDIA BUSINESS,2452.45,2012-07-18
Community Based Services,Supplies and Services,Comms & Computing,42350155,59,201204,VIRGIN MEDIA BUSINESS,2452.45,2012-07-18
Community Based Services,Third Party Payments,Third Party Payments,42350173,4,201204,REDACTED - Personal Information,378.66,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350173,6,201204,REDACTED - Personal Information,126.22,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350173,3,201204,REDACTED - Personal Information,162.50,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350173,5,201204,REDACTED - Personal Information,17.67,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350175,5,201204,REDACTED - Personal Information,199.08,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350175,3,201204,REDACTED - Personal Information,328.57,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350175,4,201204,REDACTED - Personal Information,35.34,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350202,2,201204,REDACTED - Personal Information,257.55,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350202,3,201204,REDACTED - Personal Information,65.00,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350202,4,201204,REDACTED - Personal Information,17.67,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350202,5,201204,REDACTED - Personal Information,130.00,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350202,6,201204,REDACTED - Personal Information,17.67,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350202,7,201204,REDACTED - Personal Information,65.00,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350207,2,201204,REDACTED - Personal Information,162.50,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350207,3,201204,REDACTED - Personal Information,413.35,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350248,5,201204,REDACTED - Personal Information,126.22,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350248,6,201204,REDACTED - Personal Information,126.22,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350248,3,201204,REDACTED - Personal Information,162.50,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350248,4,201204,REDACTED - Personal Information,130.00,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350253,6,201204,REDACTED - Personal Information,199.08,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350253,3,201204,REDACTED - Personal Information,165.34,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350253,4,201204,REDACTED - Personal Information,130.00,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350253,5,201204,REDACTED - Personal Information,162.50,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350265,4,201204,REDACTED - Personal Information,567.99,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350265,3,201204,REDACTED - Personal Information,417.60,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350265,5,201204,REDACTED - Personal Information,266.75,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350265,6,201204,REDACTED - Personal Information,195.00,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350272,4,201204,REDACTED - Personal Information,929.10,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350272,5,201204,REDACTED - Personal Information,48.75,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350272,3,201204,REDACTED - Personal Information,32.50,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350272,6,201204,REDACTED - Personal Information,97.50,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350272,7,201204,REDACTED - Personal Information,53.35,2012-07-17
Community Based Services,Supplies and Services,Other Running Costs,42350277,2,201204,ST JOHN AMBULANCE,810.00,2012-07-17
Community Based Services,Supplies and Services,Other Running Costs,42350281,2,201204,ST JOHN AMBULANCE,877.50,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350288,2,201204,GVOC,28437.50,2012-07-17
Community Based Services,Transport,Car Allowances,42350341,30,201204,COMMONWHEELS CIC,124.00,2012-07-17
Community Based Services,Transport,Car Allowances,42350341,43,201204,COMMONWHEELS CIC,36.49,2012-07-17
Community Based Services,Transport,Car Allowances,42350341,38,201204,COMMONWHEELS CIC,0.75,2012-07-17
Community Based Services,Transport,Car Allowances,42350341,51,201204,COMMONWHEELS CIC,10.00,2012-07-17
Community Based Services,Transport,Car Allowances,42350341,41,201204,COMMONWHEELS CIC,19.50,2012-07-17
Community Based Services,Transport,Car Allowances,42350341,54,201204,COMMONWHEELS CIC,10.00,2012-07-17
Community Based Services,Premises,Energy,42350359,2,201204,BRITISH GAS TRADING LTD,1762.19,2012-07-17
Community Based Services,Other Costs,,42350432,2,201204,PRISM MEDICAL UK-APLS DIVISION,1237.75,2012-07-19
Community Based Services,Other Costs,,42350433,2,201204,HANDICARE,2170.00,2012-07-19
Community Based Services,Third Party Payments,Third Party Payments,42350499,3,201204,PATHWAYS CARE GROUP,3505.17,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350499,4,201204,PATHWAYS CARE GROUP,374.63,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350501,3,201204,PATHWAYS CARE GROUP,4939.10,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350501,4,201204,PATHWAYS CARE GROUP,527.85,2012-07-17
Community Based Services,Transport,Public Transport and Taxi Fares,42350502,10,201204,REDACTED - Personal Information,144.00,2012-07-18
Community Based Services,Third Party Payments,Third Party Payments,42350503,3,201204,PATHWAYS CARE GROUP,4779.77,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350503,4,201204,PATHWAYS CARE GROUP,510.86,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350505,3,201204,PATHWAYS CARE GROUP,4939.10,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350505,4,201204,PATHWAYS CARE GROUP,527.89,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350507,3,201204,PATHWAYS CARE GROUP,3661.43,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350507,4,201204,PATHWAYS CARE GROUP,304.29,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350509,3,201204,PATHWAYS CARE GROUP,5159.29,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350509,4,201204,PATHWAYS CARE GROUP,428.78,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350512,3,201204,PATHWAYS CARE GROUP,4992.86,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350512,4,201204,PATHWAYS CARE GROUP,349.50,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350518,3,201204,PATHWAYS CARE GROUP,4992.86,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350518,4,201204,PATHWAYS CARE GROUP,414.95,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350520,3,201204,PATHWAYS CARE GROUP,5159.29,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350520,4,201204,PATHWAYS CARE GROUP,361.15,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350522,3,201204,PATHWAYS CARE GROUP,5159.29,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350522,4,201204,PATHWAYS CARE GROUP,361.15,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350525,3,201204,PATHWAYS CARE GROUP,5159.29,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350525,4,201204,PATHWAYS CARE GROUP,428.78,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350529,3,201204,PATHWAYS CARE GROUP,5361.40,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350529,4,201204,PATHWAYS CARE GROUP,244.67,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350532,3,201204,PATHWAYS CARE GROUP,7554.70,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350532,4,201204,PATHWAYS CARE GROUP,344.76,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350536,3,201204,PATHWAYS CARE GROUP,7311.00,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350536,4,201204,PATHWAYS CARE GROUP,333.64,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350539,3,201204,PATHWAYS CARE GROUP,7554.70,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350539,4,201204,PATHWAYS CARE GROUP,344.76,2012-07-17
Community Based Services,Third Party Payments,Third Party Payments,42350541,3,201204,PATHWAYS CARE GROUP,3661.43,2012-07-17
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42350541,4,201204,PATHWAYS CARE GROUP,256.30,2012-07-17
Community Based Services,Supplies and Services,Catering & Provisions,42350595,2,201204,HOLLAND FOOD SERVICES,427.41,2012-07-31
Community Based Services,Supplies and Services,Catering & Provisions,42350612,2,201204,COCA-COLA ENTERPRISES LTD,557.97,2012-07-20
Community Based Services,Supplies and Services,Catering & Provisions,42350625,3,201204,BATLEYS LTD,224.87,2012-07-20
Community Based Services,Supplies and Services,Catering & Provisions,42350625,4,201204,BATLEYS LTD,163.45,2012-07-20
Community Based Services,Supplies and Services,Catering & Provisions,42350626,2,201204,HOLLAND FOOD SERVICES,417.32,2012-07-20
Community Based Services,Third Party Payments,Third Party Payments,42350869,2,201204,NORTHUMBRIA CALVERT TRUST,930.00,2012-07-18
