Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
10006731,CITY OF WESTMINSTER,510500,Rates,1900018288,2090.00,2013-07-26
13002176,GBM SERVICES LTD,510010,Property Management Fees,5107934402,2069.11,2013-08-08
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107919455,2047.05,2013-08-07
13002583,OSBORNE ENERGY LTD,550010,Contracted Services Buildings,5107923596,2036.00,2013-07-24
10018498,FRESH NETWORKS GLOBAL LTD,542000,Management & Support Consultancy,5107913331,2000.00,2013-07-23
10021518,CORNWALL ENERGY ASSOCIATES LTD,542000,Management & Support Consultancy,5107895912,2000.00,2013-07-26
10022474,NATEISHA DECRUZ-YOUNG,542002,Consultancy-Project Management,5107920040,1980.00,2013-07-29
10006080,LONDON BOROUGH OF HAVERING,510010,Property Management Fees,5107931473,1975.02,2013-08-16
10008050,PANLOGIC LTD,542000,Management & Support Consultancy,5107907171,1971.00,2013-07-23
13002176,GBM SERVICES LTD,530000,Furniture & Equipment,5107864724,1924.67,2013-08-05
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107925169,1915.20,2013-07-31
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107920771,1915.20,2013-07-31
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107914668,1915.20,2013-07-24
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107914664,1915.20,2013-07-24
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107856825,1915.20,2013-07-24
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107851179,1915.20,2013-07-24
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5107929322,1875.05,2013-08-01
10018774,CENTRE FOR ECON & SOCIAL INCLUSION,542050,Research & Study Fees,5107925921,1875.00,2013-07-30
10007464,CROWN WORLDWIDE LTD,533040,Document Archive & Storage,5107913466,1855.11,2013-08-09
12000117,TNS UK LTD,540600,Marketing & Economic Research,5107913137,1855.00,2013-07-29
15050016,EVERSHEDS CLIENT ACCOUNT,542420,Claim Settlements,1900018306,1850.00,2013-07-24
13002176,GBM SERVICES LTD,533030,Office Accommodation Moves,5107887695,1848.46,2013-08-16
10020623,CARRIER DIRECT MARKETING,540700,Public Affairs & Media Relations,5107909563,1741.34,2013-07-26
10016705,BT,535000,"Telephone Line Rent, Calls & Equipment",1900018341,1733.80,2013-08-07
10011291,SPM INTELLIGENT PRINT & COMMUNICATI,533000,Printing,5107928865,1733.00,2013-08-14
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,Transcription,5107873697,1706.25,2013-07-23
10002085,DRIVERS JONAS DELOITTE,542000,Management & Support Consultancy,5107933875,1680.85,2013-08-07
10002085,DRIVERS JONAS DELOITTE,542000,Management & Support Consultancy,5107933875,1680.85,2013-08-07
11000180,CORONA ENERGY RETAIL 4 LTD,510200,Gas,1900018278,1671.76,2013-07-29
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,Transcription,5107891000,1627.50,2013-07-23
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107934201,1606.95,2013-08-08
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5107920603,1593.79,2013-07-26
15050001,ERASMUS UNIVERSITEIT ROTTERDAM,542500,Miscellaneous Costs,1900018303,1579.59,2013-07-25
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107845596,1532.16,2013-07-24
10022514,PIPEDREAM DESIGN,533000,Printing,5107928000,1505.00,2013-07-30
13002176,GBM SERVICES LTD,533030,Office Accommodation Moves,5107919410,1496.22,2013-08-07
10017690,MEDIAEDGE:CIA UK LTD,540010,Statutory Advertising & Notifications,5107907229,1494.00,2013-08-01
10023265,BLACK MOLE PRODUCTIONS LIMITED,502020,Consultants (Contractors),5107935295,1487.80,2013-08-09
13000121,THAMES WATER UTILITIES LIMITED,510300,Water,1900018208,1447.23,2013-07-23
10018022,W A FAIRHURST & PARTNERS,510001,External Building Maintenance,5107907358,1439.13,2013-07-22
10017172,WILLIS,533100,Publications & Periodicals,5107933062,1424.06,2013-08-07
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107925279,1422.59,2013-07-31
10017245,OCS CATERING,531010,Caterers Service Charges,5107923641,1422.40,2013-07-24
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107919449,1416.42,2013-07-29
10017332,BRITISH SOCIETY FOR POPULATION STUD,504200,Staff Training,5107924193,1410.00,2013-08-14
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107929874,1363.50,2013-08-01
10017500,BRADINSIGHT LTD,504200,Staff Training,5107920609,1350.00,2013-08-14
13002697,THAMES SURFACING LIMITED,510001,External Building Maintenance,5107933369,1342.00,2013-08-09
12001649,BRAY LEINO LTD,504200,Staff Training,5107919277,1340.00,2013-08-07
10021639,LIME CREATIVE LIMITED,542060,Planning & Development Consultancy,5107907012,1337.50,2013-07-22
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107931362,1335.91,2013-08-07
10022588,LAURENCE TAYLOR,542002,Consultancy-Project Management,5107930037,1312.50,2013-08-06
10022588,LAURENCE TAYLOR,542002,Consultancy-Project Management,5107918908,1312.50,2013-07-24
10020334,SPOONFED MEDIA LTD,542000,Management & Support Consultancy,5107939001,1249.50,2013-08-14
10003560,EVERSHEDS,510010,Property Management Fees,5107909442,1245.50,2013-07-24
10016707,BURGES SALMON LLP,542300,Legal Fees,5107887083,1222.00,2013-08-09
10022213,TROWERS & HAMLINS LLP,542300,Legal Fees,5107925409,1215.00,2013-07-29
10022389,THE GREENBANK PARTNERSHIP,504520,Staff Awards & Commendations,5107925234,1200.00,2013-07-31
10003560,EVERSHEDS,510010,Property Management Fees,5107924319,1200.00,2013-07-25
13002562,C-ELECT ASSOCIATES LTD,510710,Non Recyclable Waste Disposal/Refuse Collection,5107922964,1200.00,2013-07-29
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107934198,1176.69,2013-08-13
14001120,MICHAEL PAGE INTERNATIONAL RECRUIT,502000,Agency Staff,5107892352,1175.25,2013-08-02
14001120,MICHAEL PAGE INTERNATIONAL RECRUIT,502000,Agency Staff,5107879477,1159.58,2013-08-02
10002085,DRIVERS JONAS DELOITTE,542000,Management & Support Consultancy,5107933875,1143.91,2013-08-07
14001120,MICHAEL PAGE INTERNATIONAL RECRUIT,502000,Agency Staff,5107875755,1128.24,2013-08-12
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107906505,1116.33,2013-07-31
10006303,SWETS INFORMATION SERVICES,533100,Publications & Periodicals,5107836551,1115.12,2013-07-26
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107919456,1101.10,2013-08-07
12002680,CAPITA BUSINESS SERVICES LTD,504200,Staff Training,5107905872,1100.00,2013-07-24
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107928480,1096.10,2013-08-14
10016705,BT,535000,"Telephone Line Rent, Calls & Equipment",1900018339,1064.85,2013-08-08
10011291,SPM INTELLIGENT PRINT & COMMUNICATI,533000,Printing,5107928898,1051.00,2013-08-01
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,Transcription,5107841332,1050.00,2013-08-16
10017673,COMMUNICATION GAP LTD,542323,Translation Sign Language,5107919015,1045.00,2013-08-07
14001120,MICHAEL PAGE INTERNATIONAL RECRUIT,502000,Agency Staff,5107891225,1034.22,2013-08-05
10018022,W A FAIRHURST & PARTNERS,510001,External Building Maintenance,5107907359,1001.21,2013-07-22
10019489,CAPITAL AGE FESTIVAL,544075,Grants to External Organisations,5107929402,1000.00,2013-08-02
16001057,URB TOWN PLAN & PLACE MANAGEMENT,542000,Management & Support Consultancy,5107911630,1000.00,2013-07-31
10003560,EVERSHEDS,510010,Property Management Fees,5107924321,1000.00,2013-07-26
15050001,MR MAMUN MIAH,544070,Miscellaneous Finance Expenses,1900001060,1000.00,2013-08-07
10018022,W A FAIRHURST & PARTNERS,510001,External Building Maintenance,5107907369,977.55,2013-07-22
10020024,KAIROS TRAINING LIMITED,504200,Staff Training,5107928753,976.50,2013-08-02
10017232,NORLAND MANAGED SERVICES LIMITED,510010,Property Management Fees,5107936690,927.70,2013-08-13
11000019,BRITISH GAS BUSINESS,510100,Electricity,1900018272,925.48,2013-07-31
13002176,GBM SERVICES LTD,533030,Office Accommodation Moves,5107919415,914.05,2013-08-07
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107934953,910.52,2013-08-09
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107933334,900.00,2013-08-07
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107912084,893.06,2013-07-31
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107912088,893.06,2013-07-31
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107915211,893.06,2013-08-07
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107922970,893.06,2013-08-14
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107920607,858.69,2013-08-14
10014816,SOFTWARE BOX LIMITED,530010,Equipment Repairs & Maintenance,5107930838,858.60,2013-08-09
15050001,E S HARROP,542000,Management & Support Consultancy,1900018347,853.28,2013-08-14
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107925150,825.21,2013-08-01
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107920776,825.21,2013-08-01
10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5107920255,821.00,2013-07-22
14000522,ADVANTAGE PROFESSIONAL UK LIMITED,502000,Agency Staff,5107855483,818.13,2013-08-09
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107929441,815.70,2013-08-01
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107929448,800.80,2013-08-01
10021772,SQW CONSULTING,540510,Publications & Publicity Material,5107934925,800.00,2013-08-14
10019180,DATA TRACK TECHNOLOGY PLC,536510,Software Maintenance,5107930872,800.00,2013-08-06
14001120,MICHAEL PAGE INTERNATIONAL RECRUIT,502000,Agency Staff,5107907304,800.00,2013-07-24
10003560,EVERSHEDS,510010,Property Management Fees,5107924320,800.00,2013-07-26
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5107939580,795.87,2013-08-15
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107914227,795.87,2013-07-26
10002166,UNIVERSITY OF WESTMINSTER,504200,Staff Training,5107923926,795.00,2013-07-31
10017688,EAST THAMES GROUP,510051,Land/Ground Rents,5107907876,790.28,2013-07-29
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107903053,780.25,2013-07-24
10017245,OCS CATERING,531010,Caterers Service Charges,5107911713,779.90,2013-07-25
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107909322,767.87,2013-07-31
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5107925213,763.31,2013-07-31
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5107920769,763.31,2013-07-31
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5107917953,763.31,2013-07-24
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107914667,759.99,2013-08-07
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107930461,757.50,2013-08-13
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107929877,757.50,2013-08-01
10000428,THE PRESS ASSOCIATION LTD,540700,Public Affairs & Media Relations,5107907877,755.41,2013-07-29
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5107917952,753.00,2013-07-31
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107897696,751.20,2013-07-26
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107903051,745.19,2013-07-24
10016860,FINGS LTD,540110,Marketing Exhibitions & Events,5107924871,745.06,2013-08-07
10017232,NORLAND MANAGED SERVICES LIMITED,510010,Property Management Fees,5107936692,741.76,2013-08-13
10016694,BOW TIE,540700,Public Affairs & Media Relations,5107930068,732.00,2013-08-13
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107934959,726.66,2013-08-14
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107934957,721.13,2013-08-14
14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107920556,717.15,2013-08-07
14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107913092,717.15,2013-07-31
14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107909492,717.15,2013-07-24
10000063,VODAFONE CORPORATE LTD,536300,Computer Hardware,5107936779,710.00,2013-08-13
14000522,ADVANTAGE PROFESSIONAL UK LIMITED,502000,Agency Staff,5107933934,697.13,2013-08-14
14000522,ADVANTAGE PROFESSIONAL UK LIMITED,502000,Agency Staff,5107933931,687.83,2013-08-14
10017245,OCS CATERING,531010,Caterers Service Charges,5107925109,677.60,2013-07-31
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107920614,671.39,2013-07-24
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107908808,671.16,2013-07-31
10005622,IBM UNITED KINGDOM LIMITED,536510,Software Maintenance,5107918557,660.66,2013-08-06
10017322,SERVOCA SECURE SOLUTIONS,510025,Security Services (Guards),5107935943,660.00,2013-08-12
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107925890,656.42,2013-08-01
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5107939584,656.06,2013-08-15
10019494,BRAND FOUNDRY DESIGN,542330,Event Management Fee,5107918217,655.00,2013-08-06
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5107911840,650.00,2013-07-26
10017232,NORLAND MANAGED SERVICES LIMITED,510100,Electricity,5107935671,649.04,2013-08-12
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107920621,645.30,2013-08-14
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107908792,645.30,2013-07-31
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107903049,645.30,2013-07-24
10022210,PROFILE SECURITY SERVICES LTD,510025,Security Services (Guards),5107906387,640.50,2013-07-26
10000319,KANTAR MEDIA INTELLIGENCE LIMITED,533100,Publications & Periodicals,5107922907,638.00,2013-07-23
10000319,KANTAR MEDIA INTELLIGENCE LIMITED,533100,Publications & Periodicals,5107922905,638.00,2013-08-13
10000319,KANTAR MEDIA INTELLIGENCE LIMITED,533100,Publications & Periodicals,5107922899,638.00,2013-07-24
13000367,VEOLIA ES (UK) PLC,530010,Equipment Repairs & Maintenance,5107922812,634.58,2013-08-02
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5107939743,634.55,2013-08-15
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107936469,631.20,2013-08-14
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107933567,631.20,2013-08-07
10002085,DRIVERS JONAS DELOITTE,542000,Management & Support Consultancy,5107933875,630.32,2013-08-07
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5107939744,623.79,2013-08-15
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107914669,623.79,2013-08-07
10018870,INDEPENDENT GLASS CO. LTD.,540110,Marketing Exhibitions & Events,5107909575,610.00,2013-07-29
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107929446,600.60,2013-08-01
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107929445,600.60,2013-08-01
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107929444,600.60,2013-08-01
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107929436,600.60,2013-08-01
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107929418,600.60,2013-08-01
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107929414,600.60,2013-08-01
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107929413,600.60,2013-08-01
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107919454,600.60,2013-07-31
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107919452,600.60,2013-07-31
10009679,SCARLETT MCCGWIRE,504200,Staff Training,5107923712,600.00,2013-07-24
10009679,SCARLETT MCCGWIRE,504200,Staff Training,5107920415,600.00,2013-07-23
10020646,QMULI LIMITED,540600,Marketing & Economic Research,5107919482,600.00,2013-07-24
10019260,MIDDLETON BURGESS LTD,504200,Staff Training,1900018348,599.00,2013-08-05
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107856769,598.28,2013-08-12
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107914397,593.39,2013-08-01
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107939564,584.70,2013-08-16
10016835,ENTERPRISE PLANTS LTD,510900,Horticultural Expenses,5107929922,582.58,2013-08-08
10017232,NORLAND MANAGED SERVICES LIMITED,510100,Electricity,5107935676,579.50,2013-08-12
14000545,MATCHTECH GROUP PLC,502000,Agency Staff,5107923940,573.72,2013-08-14
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107923078,570.80,2013-08-01
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107923075,570.80,2013-08-01
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107914671,569.71,2013-08-07
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107841191,561.10,2013-08-13
14000522,ADVANTAGE PROFESSIONAL UK LIMITED,502000,Agency Staff,5107933930,557.70,2013-08-14
10015669,JW CREATIVE DESIGN LIMITED,540200,Marketing Design & Artwork,5107924610,555.00,2013-08-13
13000121,THAMES WATER UTILITIES LIMITED,510300,Water,1900018207,547.84,2013-07-23
10008276,LPFA,544070,Miscellaneous Finance Expenses,5107914486,545.00,2013-08-05
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107930459,543.00,2013-08-13
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107930450,543.00,2013-08-13
10015519,PIPERS PROJECTS LTD,504200,Staff Training,5107893108,525.00,2013-08-14
10021176,CAMERON AND WILDING LTD,542100,IT Consultancy,5107934570,515.00,2013-08-09
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107923072,513.72,2013-08-01
10004788,TRADE WINDS,540510,Publications & Publicity Material,5107918871,508.00,2013-08-12
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5107939579,494.73,2013-08-15
10019298,ECIRCLE LTD,542000,Management & Support Consultancy,5107913185,492.58,2013-07-26
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107856770,490.00,2013-08-12
13002562,C-ELECT ASSOCIATES LTD,510000,Building Maintenance & Repairs,5107934142,480.00,2013-08-09
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107939052,476.00,2013-08-14
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107939051,476.00,2013-08-14
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107939050,476.00,2013-08-14
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107939049,476.00,2013-08-14
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107939048,476.00,2013-08-14
10015409,RADE NEW MEDIA LTD,542000,Management & Support Consultancy,5107930033,475.00,2013-08-07
10017232,NORLAND MANAGED SERVICES LIMITED,510100,Electricity,5107914294,468.51,2013-07-31
12001491,INDEPENDENT LIVING ALTERNATIVES,504500,Staff Welfare Benefits,5107925122,462.00,2013-07-31
10022210,PROFILE SECURITY SERVICES LTD,510025,Security Services (Guards),5107912609,453.60,2013-07-26
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107934445,450.72,2013-08-08
10021838,ANDERS BIRGER,540100,Photography & Video,5107925088,450.00,2013-07-29
15050001,CONSTRUCT CREATIVES LTD,540700,Public Affairs & Media Relations,1900018343,450.00,2013-08-15
14001120,MICHAEL PAGE INTERNATIONAL RECRUIT,502000,Agency Staff,5107907306,401.88,2013-07-24
14001120,MICHAEL PAGE INTERNATIONAL RECRUIT,502000,Agency Staff,5107907301,401.88,2013-07-24
10016982,KOIS MIAH,540100,Photography & Video,5107918470,400.00,2013-08-07
14001120,MICHAEL PAGE INTERNATIONAL RECRUIT,502000,Agency Staff,5107907305,400.00,2013-07-24
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107925677,399.56,2013-08-01
11000019,BRITISH GAS BUSINESS,510100,Electricity,1900001043,391.93,2013-08-12
10000187,CIPFA BUSINESS LIMITED,533100,Publications & Periodicals,5107920177,383.75,2013-07-22
13002562,C-ELECT ASSOCIATES LTD,510000,Building Maintenance & Repairs,5107918958,382.25,2013-07-24
10021802,LARAC,533100,Publications & Periodicals,5107868527,380.00,2013-07-30
10008276,LPFA,544070,Miscellaneous Finance Expenses,5107914487,370.00,2013-08-05
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107887317,367.40,2013-07-23
10021642,LONDON ACADEMIES ENTERPRISE TRUST,544075,Grants to External Organisations,5107924748,360.00,2013-08-09
13000338,MALTAWARD (BARRIERS) LTD,510020,Security Equipment,5107934457,354.29,2013-08-09
10023342,POSITIVE SIGNS LTD,504500,Staff Welfare Benefits,5107931360,350.00,2013-08-16
10012289,JAMES O JENKINS,540100,Photography & Video,5107918965,350.00,2013-07-23
10013706,KAPLAN HAWKSMERE LTD,504200,Staff Training,5107938995,349.00,2013-08-14
10000194,CITY SPRINT (UK) LTD,535400,Couriers,1900018326,345.15,2013-08-15
10017812,BRITISH RED CROSS SOCIETY,504200,Staff Training,5107875020,345.00,2013-08-02
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107913024,342.12,2013-08-06
10006080,LONDON BOROUGH OF HAVERING,510010,Property Management Fees,5107924241,341.25,2013-08-07
10020632,ST MUNGOS,544075,Grants to External Organisations,5107913968,337.80,2013-08-12
10000063,VODAFONE CORPORATE LTD,535020,"Mobile Phone Line Rent, Calls & Equipment",5107930685,330.00,2013-08-05
10000063,VODAFONE CORPORATE LTD,535020,"Mobile Phone Line Rent, Calls & Equipment",5107928880,330.00,2013-08-05
10006303,SWETS INFORMATION SERVICES,533100,Publications & Periodicals,5107890840,306.46,2013-07-31
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107859115,305.75,2013-07-31
10000407,BT CONFERENCING,535000,"Telephone Line Rent, Calls & Equipment",1900018266,283.57,2013-07-23
10017232,NORLAND MANAGED SERVICES LIMITED,510010,Property Management Fees,5107936697,278.16,2013-08-13
10019522,PINNACLE PSG,535020,"Mobile Phone Line Rent, Calls & Equipment",5107913562,276.08,2013-07-23
13002176,GBM SERVICES LTD,533030,Office Accommodation Moves,5107919410,275.00,2013-08-07
11000019,BRITISH GAS BUSINESS,510100,Electricity,1900001037,272.89,2013-08-05
10022110,COMPASS SERVICES UK AND IRELAND LTD,531010,Caterers Service Charges,5107940326,267.00,2013-08-15
10015519,PIPERS PROJECTS LTD,504210,Conferences & Seminars,5107920546,265.00,2013-07-23
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,Transcription,5107890997,261.25,2013-08-01
10017232,NORLAND MANAGED SERVICES LIMITED,510100,Electricity,5107914398,254.98,2013-07-31
10000063,VODAFONE CORPORATE LTD,536300,Computer Hardware,5107923937,250.00,2013-07-25
10000063,VODAFONE CORPORATE LTD,536300,Computer Hardware,5107923905,250.00,2013-07-24
10004788,TRADE WINDS,540510,Publications & Publicity Material,5107923714,(278.00),2013-07-31
10017232,NORLAND MANAGED SERVICES LIMITED,510100,Electricity,5107935671,(278.16),2013-08-12
10006303,SWETS INFORMATION SERVICES,533100,Publications & Periodicals,5107913406,(322.84),2013-07-26
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107903423,(380.80),2013-07-23
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107903400,(380.80),2013-07-23
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107903399,(380.80),2013-07-23
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107903397,(380.80),2013-07-23
14001120,MICHAEL PAGE INTERNATIONAL RECRUIT,502000,Agency Staff,5107907304,(398.12),2013-07-24
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107860811,(517.35),2013-07-31
10020646,QMULI LIMITED,540600,Marketing & Economic Research,5107919482,(570.00),2013-07-24
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107925279,(671.39),2013-07-31
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107929874,(684.75),2013-08-01
16000696,BLOOMBERG LP,543000,Corporate Subscriptions,5107922865,(710.81),2013-08-09
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1700001000,(981.00),2013-07-26
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107929876,"(1,565.50)",2013-08-01
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107939047,"(1,692.00)",2013-08-14
10017690,MEDIAEDGE:CIA UK LTD,540050,Marketing Services,5107933234,"(1,758.80)",2013-08-13
13000411,SERCO LTD,504200,Staff Training,5107859549,"(1,850.00)",2013-07-24
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5107911839,"(2,012.84)",2013-07-26
10022302,THE COLLEGE OF ESTATE MANAGEMENT,504200,Staff Training,5107933650,"(2,080.00)",2013-08-08
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107860811,"(2,232.65)",2013-07-31
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107930448,"(2,300.75)",2013-08-13
10017690,MEDIAEDGE:CIA UK LTD,540000,Advertising,5107919306,"(2,654.90)",2013-08-01
10017322,SERVOCA SECURE SOLUTIONS,510020,Security Equipment,5107935974,"(2,660.44)",2013-08-12
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1700001001,"(3,798.00)",2013-07-26
10018249,B-LOONY LTD,540110,Marketing Exhibitions & Events,5107939122,"(4,373.00)",2013-08-14
10023350,CORPORATEPAY,542355,Other Professional Fees,5107933076,"(4,739.90)",2013-08-08
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107887322,"(6,590.40)",2013-07-23
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107934903,"(6,634.68)",2013-08-09
10017690,MEDIAEDGE:CIA UK LTD,540050,Marketing Services,5107919302,"(7,573.71)",2013-08-01
10004598,PORT OF LONDON AUTHORITY,510051,Land/Ground Rents,5107727218,"(7,929.36)",2013-08-08
10019301,THAMES REACH,542800,Hsg-Rough Sleeping,5107906813,"(12,832.00)",2013-07-24
10019301,THAMES REACH,542800,Hsg-Rough Sleeping,5107906812,"(13,225.00)",2013-07-24
10023401,J MCSWEENEY,536510,Software Maintenance,5107918936,"(36,000.00)",2013-07-24
10020632,ST MUNGOS,544075,Grants to External Organisations,5107919383,"(43,600.00)",2013-08-12
10020632,ST MUNGOS,544075,Grants to External Organisations,5107920094,"(44,000.00)",2013-08-07
10020632,ST MUNGOS,544075,Grants to External Organisations,5107920092,"(44,000.00)",2013-08-07
10016904,GREENWICH LEISURE LTD,510010,Property Management Fees,5107915058,"(62,073.49)",2013-08-07
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1700000999,"(132,500.00)",2013-07-26
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907370,"(155,072.00)",2013-07-24
