Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
10004044,WORDWAVE INTERNATIONAL LIMITED,542323,Translation Sign Language,5107836806,645,2013-05-17
10004788,TRADE WINDS,540510,Publications & Publicity Material,5107873837,674,2013-05-21
10001496,THOMSON REUTERS (PROFESSIONAL),543000,Corporate Subscriptions,5107841356,776,2013-05-13
14001067,MICHAEL PAGE UK LTD,502000,Agency Staff,5107840580,1004.00,2013-05-01
10017690,MEDIAEDGE:CIA UK LTD,540050,Marketing Services,5107874139,1083.56,2013-05-22
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107840408,1223.32,2013-05-01
10000044,CITY OF LONDON,544075,Grants to External Organisations,5107848518,1310.00,2013-05-03
10001016,URS INFRASTRUCTURE & ENVIRONMENT,542050,Research & Study Fees,5107849590,1568.26,2013-05-08
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107841124,1581.67,2013-05-01
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,Transcription,5107835976,2142.25,2013-04-30
10017690,MEDIAEDGE:CIA UK LTD,540600,Marketing & Economic Research,5107875723,2186.02,2013-05-24
10016689,BLISS EVENTS MANAGEMENT LIMITED,540110,Marketing Exhibitions & Events,5107868923,3667.81,2013-05-15
10017690,MEDIAEDGE:CIA UK LTD,540050,Marketing Services,5107874097,3727.61,2013-05-22
10017690,MEDIAEDGE:CIA UK LTD,540600,Marketing & Economic Research,5107875716,4004.01,2013-05-24
10020764,BROADWAY HOMELESSNESS AND SUPPORT,542800,Hsg-Rough Sleeping,5107868770,4603.00,2013-05-15
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5107844956,4634.92,2013-05-13
10001984,TURNER & TOWNSEND PROJECT MAGAG,542002,Consultancy-Project Management,5107838338,5943.64,2013-05-03
10019713,BLOSSOMS HEALTHCARE LLP,504400,Staff Medical Insurance & Treatment,5107858826,9120.00,2013-05-13
10020764,BROADWAY HOMELESSNESS AND SUPPORT,542800,Hsg-Rough Sleeping,5107834471,9667.00,2013-05-15
10017690,MEDIAEDGE:CIA UK LTD,540600,Marketing & Economic Research,5107874993,10078.92,2013-05-24
10017690,MEDIAEDGE:CIA UK LTD,540600,Marketing & Economic Research,5107875425,10078.92,2013-05-24
10017690,MEDIAEDGE:CIA UK LTD,542000,Management & Support Consultancy,5107874233,22149.49,2013-05-22
15050001,HMRC VAT,544070,MISCELLANEOUS FINANCE EXPENSES,1900000979,392287.00,2013-05-22
10021880,RODMA,510010,PROPERTY MANAGEMENT FEES,5107859996,381979.31,2013-05-02
10016904,GREENWICH LEISURE LTD,510051,LAND/GROUND RENTS,5107859780,253590.04,2013-05-02
10016904,GREENWICH LEISURE LTD,510051,LAND/GROUND RENTS,5107859795,193609.32,2013-05-02
10016904,GREENWICH LEISURE LTD,510051,LAND/GROUND RENTS,5107859804,183692.57,2013-05-02
10016904,GREENWICH LEISURE LTD,510051,LAND/GROUND RENTS,5107859800,179534.41,2013-05-02
10016904,GREENWICH LEISURE LTD,510051,LAND/GROUND RENTS,5107853952,42127.80,2013-05-15
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5107845472,20847.49,2013-04-30
10004598,PORT OF LONDON AUTHORITY,510051,LAND/GROUND RENTS,5107844131,16010.03,2013-05-10
18000074,FAIRVIEW NEW HOMES LIMITED,544078,HSG GRANTS TO NON-REGISTERED PROVIDERS,1900000964,13799.00,2013-05-08
10002110,BNP PARIBAS REAL ESTATE UK,542000,MANAGEMENT & SUPPORT CONSULTANCY,5107845200,12862.50,2013-05-07
13002558,GOODMAN LOGISTICS DEVS (UK) LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5107845364,12278.12,2013-05-02
10001568,MITIE TRIDENT SECURITY LTD,530010,EQUIPMENT REPAIRS & MAINTENANCE,5107869818,11616.00,2013-05-16
10015602,KEMSLEY LLP,510010,PROPERTY MANAGEMENT FEES,5107860555,9924.07,2013-05-03
10021943,W A FAIRHURST & PARTNERS,510052,GROUNDS MAINTENANCE,5107864093,9713.46,2013-05-13
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5107844981,7800.00,2013-05-01
13002540,VITAL ENERGI UTILITES LTD,550010,CONTRACTED SERVICES BUILDINGS,5107871069,7217.50,2013-05-20
10002085,DRIVERS JONAS DELOITTE,587016,DISPOSAL FEES - PROPERTY,5107859665,5361.23,2013-05-01
10002085,DRIVERS JONAS DELOITTE,587016,DISPOSAL FEES - PROPERTY,5107859666,5313.52,2013-05-01
10022210,PROFILE SECURITY SERVICES LTD,510025,SECURITY SERVICES (GUARDS),5107866389,5265.00,2013-05-22
10022529,SPICERHAART ESTATE AGENTS LIMITED,510014,ESTATE AGENTS FEES,5107835739,4875.00,2013-05-02
10002085,DRIVERS JONAS DELOITTE,587016,DISPOSAL FEES - PROPERTY,5107859667,4859.82,2013-05-01
10021925,QUAYSTONE FACILITIES MANAGEMENT,510000,BUILDING MAINTENANCE & REPAIRS,5107864925,4648.80,2013-05-13
10022529,SPICERHAART ESTATE AGENTS LIMITED,510014,ESTATE AGENTS FEES,5107874348,4387.50,2013-05-22
10018022,W A FAIRHURST & PARTNERS,510000,BUILDING MAINTENANCE & REPAIRS,5107864089,4070.74,2013-05-23
10002085,DRIVERS JONAS DELOITTE,587016,DISPOSAL FEES - PROPERTY,5107859669,3399.09,2013-05-01
10002789,GVA GRIMLEY LTD,510056,SITE SUPERVISION,5107859381,3255.70,2013-05-22
10002789,GVA GRIMLEY LTD,510056,SITE SUPERVISION,5107875658,3255.70,2013-05-24
10023107,LODESTAR,542000,MANAGEMENT & SUPPORT CONSULTANCY,5107866542,2945.00,2013-05-15
14000615,CAPITA SYMONDS LTD,542060,PLANNING & DEVELOPMENT CONSULTANCY,5107863049,2800.00,2013-05-08
15050001,RETTIE & COMPANY LTD,510011,PLANNING FEES,1900000965,2777.60,2013-05-21
10012282,CUSHMAN & WAKEFIELD LLP,510010,PROPERTY MANAGEMENT FEES,5107850250,2500.00,2013-05-13
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5107853622,2232.65,2013-05-15
10023073,W B ASSOCIATES,530010,EQUIPMENT REPAIRS & MAINTENANCE,5107855739,1830.00,2013-05-01
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5107850231,1786.12,2013-05-08
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5107860099,1775.00,2013-05-20
10021925,QUAYSTONE FACILITIES MANAGEMENT,510000,BUILDING MAINTENANCE & REPAIRS,5107864926,1705.20,2013-05-13
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5107859989,1339.59,2013-05-22
15500145,ROYAL BOROUGH OF GREENWICH,510010,PROPERTY MANAGEMENT FEES,5107837928,1141.25,2013-05-15
10002789,GVA GRIMLEY LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5107859380,1000.00,2013-05-22
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900000963,1000.00,2013-05-08
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5107859987,893.06,2013-05-22
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5107854112,669.8,2013-05-15
10022210,PROFILE SECURITY SERVICES LTD,510025,SECURITY SERVICES (GUARDS),5107863030,640.5,2013-05-22
13002562,C-ELECT ASSOCIATES LTD,510000,BUILDING MAINTENANCE & REPAIRS,5107859752,480,2013-05-07
13002562,C-ELECT ASSOCIATES LTD,510000,BUILDING MAINTENANCE & REPAIRS,5107838895,455.05,2013-05-13
10014123,CAPITA SYMONDS,542000,MANAGEMENT & SUPPORT CONSULTANCY,5107854558,396.48,2013-05-01
10021925,QUAYSTONE FACILITIES MANAGEMENT,510642,HEALTH & SAFETY SYSTEMS & ASSURANCE,5107865780,396,2013-05-15
13000338,MALTAWARD (BARRIERS) LTD,510020,SECURITY EQUIPMENT,5107869184,342.86,2013-05-17
10021925,QUAYSTONE FACILITIES MANAGEMENT,510000,BUILDING MAINTENANCE & REPAIRS,5107864927,326.81,2013-05-09
10021723,SECTORLIGHT MARKETING & DESIGN LTD,540200,MARKETING DESIGN & ARTWORK,5107824070,300,2013-05-02
13000338,MALTAWARD (BARRIERS) LTD,510010,PROPERTY MANAGEMENT FEES,5107858920,250,2013-05-01
15500145,ROYAL BOROUGH OF GREENWICH,510010,PROPERTY MANAGEMENT FEES,5107837928,561.13,2013-05-15
10021880,RODMA,510010,PROPERTY MANAGEMENT FEES,5107859996,286484.48,2013-05-02
