Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2011-02,Community Services,Adult Social Care and Health,ST BEDES RESIDENTIAL HOME,1902.32,Residential
2011-02,Community Services,Adult Social Care and Health,ST BEDES RESIDENTIAL HOME,1745,Residential
2011-02,Community Services,Adult Social Care and Health,ST BEDES RESIDENTIAL HOME,1902.32,Residential
2011-02,Community Services,Adult Social Care and Health,ST CUTHBERTS CARE,1852,Nursing - Private Contractor
2011-02,Community Services,Adult Social Care and Health,ST JOSEPHS LITTLE SISTERS OF THE POOR,1744,Residential
2011-02,Community Services,Adult Social Care and Health,ST MARGARET'S NURSING HOME,1905.76,Residential
2011-02,Community Services,Adult Social Care and Health,ST WILLIAMS RESIDENTIAL HOME,19025.14,Residential
2011-02,Community Services,Adult Social Care and Health,SUPPLIES TEAM,1973.26,ICT CONSUMABLES
2011-02,Community Services,Adult Social Care and Health,SUPPLIES TEAM,926.55,ICT CONSUMABLES
2011-02,Community Services,Adult Social Care and Health,SUPPLIES TEAM,1331.44,ICT CONSUMABLES
2011-02,Community Services,Adult Social Care and Health,SUPREME CARE COMMUNITY (DOM CARE),6172.6,Home Care - Private Contractor
2011-02,Community Services,Adult Social Care and Health,SUPREME CARE COMMUNITY (DOM CARE),8555.1,Home Care - Private Contractor
2011-02,Community Services,Adult Social Care and Health,SUPREME CARE COMMUNITY (DOM CARE),652.68,Home Care - Private Contractor
2011-02,Community Services,Adult Social Care and Health,TABS RECRUITMENT,782.26,AGENCY STAFF COSTS - NON TEACHING
2011-02,Community Services,Adult Social Care and Health,TAYLOUR MADE CARE LTD,816,Residential
2011-02,Community Services,Adult Social Care and Health,"TEES,ESK & WEAR VALLEYS NHS TRUST",2144.29,AGENCY STAFF COSTS - NON TEACHING
2011-02,Community Services,Adult Social Care and Health,"TEES,ESK & WEAR VALLEYS NHS TRUST",3012,RENT OF FACILITIES
2011-02,Community Services,Adult Social Care and Health,TEESSIDE CHESHIRE HOME,10666.96,Nursing - Private Contractor
2011-02,Community Services,Adult Social Care and Health,THE AVENUE,4936.8,Residential
2011-02,Community Services,Adult Social Care and Health,THE CAMPHILL VILLAGE TRUST,740.48,Residential
2011-02,Community Services,Adult Social Care and Health,THE OLD VICARAGE,3821.71,Residential
2011-02,Community Services,Adult Social Care and Health,THE STROKE ASSOCIATION,1050,TRAINING
2011-02,Community Services,Adult Social Care and Health,THORNBECK COLLEGE,8210.8,Residential
2011-02,Community Services,Adult Social Care and Health,UNIQUE HOMECARE LTD,19964.61,Home Care - Private Contractor
2011-02,Community Services,Adult Social Care and Health,UNITED RESPONSE,19875.68,Home Care - Private Contractor
2011-02,Community Services,Adult Social Care and Health,VENTRESS HALL,2898,Intermediate Care
2011-02,Community Services,Adult Social Care and Health,VENTRESS HALL,1764,Residential
2011-02,Community Services,Adult Social Care and Health,VENTRESS HALL,14112,Nursing - Private Contractor
2011-02,Community Services,Adult Social Care and Health,VENTRESS HALL,20626.43,Intermediate Care
2011-02,Community Services,Adult Social Care and Health,VENTRESS HALL,54929.25,Residential
2011-02,Community Services,Adult Social Care and Health,WELMEDE HOUSING ASSOCIATION,5580,Residential
2011-02,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,26628.51,Residential
2011-02,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,22120.8,Nursing - Private Contractor
2011-02,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,1792,Nursing - Private Contractor
2011-02,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,1792,Nursing - Private Contractor
2011-02,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,896,Residential
2011-02,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,27752.8,Nursing - Private Contractor
2011-02,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,1792,Nursing - Private Contractor
2011-02,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,1792,Nursing - Private Contractor
2011-02,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,40672.8,Residential
2011-02,Community Services,Adult Social Care and Health,WOLSELEY UK LTD,516.73,REPAIRS AND MAINTENANCE
2011-02,Community Services,Adult Social Care and Health,WOMENS ROYAL VOLUNTARY SERVICE (WRVS),12953.11,PRIVATE CONTRACTORS
2011-02,Community Services,Adult Social Care and Health,YOUNG FOUNDATION LTD,15477,Residential
2011-02,Community Services,Adult Social Care and Health,YOUNG FOUNDATION LTD,10616.63,Residential
2011-02,Community Services,Cultural Services,A I R  LTD,2250,Production Costs
2011-02,Community Services,Cultural Services,A I R  LTD,550,Production Costs
2011-02,Community Services,Cultural Services,ADT FIRE & SECURITY PLC,1043.13,Other Supplies & Services
2011-02,Community Services,Cultural Services,ADT FIRE & SECURITY PLC,887.31,BURGLAR ALARMS
2011-02,Community Services,Cultural Services,AMATEUR SWIMMING ASSOCIATION,2064.15,ITEMS FOR RESALE
2011-02,Community Services,Cultural Services,AMBIENT CREATIVE SERVICES LTD,574,EXTERNAL PRINTING
2011-02,Community Services,Cultural Services,AMELIA DAVIES,1900,Artist payments
2011-02,Community Services,Cultural Services,AQUA SPHERE UK LTD,1257.41,ITEMS FOR RESALE
2011-02,Community Services,Cultural Services,BEYOND THE BARRICADE LIMITED,3471.29,Artist payments
2011-02,Community Services,Cultural Services,BLACK & WHITE ADVERTISING (URWIN GARTON),806.75,EXTERNAL PRINTING
2011-02,Community Services,Cultural Services,BUILDING AUTOMATION SOLUTIONS LTD,500,DLO RECHARGES
2011-02,Community Services,Cultural Services,BUNZL CATERING SUPPLIES,1297.35,Production Costs
2011-02,Community Services,Cultural Services,CHARTER FUELS LTD,1037.45,ELECTRICITY
2011-02,Community Services,Cultural Services,CHARTER FUELS LTD,990.4,ELECTRICITY
2011-02,Community Services,Cultural Services,CHOIR CONNEXION LTD,3000,Artist payments
2011-02,Community Services,Cultural Services,CHRYSTAL CONSULTING,1590.34,EQUIPMENT
2011-02,Community Services,Cultural Services,CHRYSTAL CONSULTING,859.66,EQUIPMENT
2011-02,Community Services,Cultural Services,CLASSIC COMEDY PRODUCTIONS LTD,18000,Artist payments
2011-02,Community Services,Cultural Services,COMBINED POWER (SOUTH) LTD,2897.83,ELECTRICITY
2011-02,Community Services,Cultural Services,CONTINENTAL SPORTS LTD,8350,EQUIPMENT
2011-02,Community Services,Cultural Services,CROWCON DETECTION INST LTD,987.7,DLO RECHARGES
2011-02,Community Services,Cultural Services,DARLINGTON AMATEUR SWIMMING CLUB,1650,EQUIPMENT
2011-02,Community Services,Cultural Services,DARLINGTON ARTS CENTRE RHYTM & BLUES,714,Ticket Sales Paid to Others
2011-02,Community Services,Cultural Services,DARLINGTON ARTS CENTRE RHYTM & BLUES,661.5,Ticket Sales Paid to Others
2011-02,Community Services,Cultural Services,DE LAGE LANDEN LEASING LTD,736.23,EQUIPMENT
2011-02,Community Services,Cultural Services,DE LAGE LANDEN LEASING LTD,1813.09,EQUIPMENT
2011-02,Community Services,Cultural Services,DEREK BLOCK ARTISTES AGENCY LTD,9000,Artist payments
2011-02,Community Services,Cultural Services,EDEN FARM LTD,536.65,CATERING PROVISIONS
2011-02,Community Services,Cultural Services,EDEN FARM LTD,901.27,CATERING PROVISIONS
2011-02,Community Services,Cultural Services,EDEN FARM LTD,787.94,CATERING PROVISIONS
2011-02,Community Services,Cultural Services,EEMITS COMMUNICATIONS LTD,1000,EQUIPMENT
2011-02,Community Services,Cultural Services,ELIZABETH ROBINSON,750,Artist payments
2011-02,Community Services,Cultural Services,ENSEMBLE,750,Artist payments
2011-02,Community Services,Cultural Services,ENTA LTD (FORMERLY GALATHEA STS LTD),13942.27,ICT SOFTWARE SUPPORT & MAINTENANCE
2011-02,Community Services,Cultural Services,ENTA LTD (FORMERLY GALATHEA STS LTD),1382.61,ICT SOFTWARE SUPPORT & MAINTENANCE
2011-02,Community Services,Cultural Services,EXPLOSIVE ENTERTAINMENT LIMITED,3000,PROFESSIONAL FEES & CONSULTANCY
2011-02,Community Services,Cultural Services,GASTO PROMOTIONS,510,Ticket Sales Paid to Others
2011-02,Community Services,Cultural Services,GLOBAL MARKETING GROUP LIMITED,16043.69,Merchandise Sales Paid to Others
2011-02,Community Services,Cultural Services,H&S CONSULTANTS (UK) LTD,3250,TRAINING
2011-02,Community Services,Cultural Services,HEALTH WATCH GUIDE,695,MARKETING & ADVERTISING
2011-02,Community Services,Cultural Services,HEINEKEN UK,1137.84,Bar Provisions
2011-02,Community Services,Cultural Services,INITIAL WASHROOM SOLUTIONS,833.11,Other Supplies & Services
2011-02,Community Services,Cultural Services,IQL UK LTD,623.4,EQUIPMENT
2011-02,Community Services,Cultural Services,JEWSON LTD,581.22,EQUIPMENT
2011-02,Community Services,Cultural Services,JOHN NEILSON,1000,Production Costs
2011-02,Community Services,Cultural Services,JULIAN SMITH,1500,Artist payments
2011-02,Community Services,Cultural Services,K & M GOLF,795,EQUIPMENT
2011-02,Community Services,Cultural Services,KENNEDY INTERIORS,832.5,EQUIPMENT
2011-02,Community Services,Cultural Services,KOMODO DESIGN LTD,540.04,MARKETING & ADVERTISING
2011-02,Community Services,Cultural Services,LIVE NATION (MUSIC) UK LTD,3335.86,Artist payments
2011-02,Community Services,Cultural Services,LLOYDS BRITISH TESTING CO LTD,560,DLO RECHARGES
2011-02,Community Services,Cultural Services,MEL BUSH ORG LTD,1188,OTHER INCOME(OUTSIDE SCOPE VAT)
2011-02,Community Services,Cultural Services,MR S QUILLON,1317.79,Artist payments
2011-02,Community Services,Cultural Services,MULTICORD,890,Production Costs
2011-02,Community Services,Cultural Services,NATIONAL EXPRESS LTD,5549.06,Ticket Sales Paid to Others
2011-02,Community Services,Cultural Services,NEWCASTLE LOCKSMITHS & SAFE COMPANY,750,DLO RECHARGES
2011-02,Community Services,Cultural Services,NORTHERN ROUND DELIVERY SERVICES,1160,MARKETING & ADVERTISING
2011-02,Community Services,Cultural Services,NORTHUMBRIAN WATER,2529.71,WATER CHARGES
2011-02,Community Services,Cultural Services,NORTHUMBRIAN WATER,2618.35,WATER CHARGES
2011-02,Community Services,Cultural Services,NORTHUMBRIAN WATER,1956.01,Other Supplies & Services
2011-02,Community Services,Cultural Services,NORTHUMBRIAN WATER,2259.01,WATER CHARGES
2011-02,Community Services,Cultural Services,PATRICK LYNCH,900,Artist payments
2011-02,Community Services,Cultural Services,PAUL COLLINSON,609.89,Artist payments
2011-02,Community Services,Cultural Services,PETER CONWAY MANAGEMENT,875,Artist payments
2011-02,Community Services,Cultural Services,PETRA LLOYD,1600,Artist payments
2011-02,Community Services,Cultural Services,QDOS ENTERTAINMENT (THEATRE) LTD,510308.1,Artist payments
2011-02,Community Services,Cultural Services,QDOS PANTOMIMES,3296.77,LICENCES
2011-02,Community Services,Cultural Services,QDOS PANTOMIMES,3350.07,OTHER INCOME(OUTSIDE SCOPE VAT)
2011-02,Community Services,Cultural Services,RALPH GIVENS,1261.48,GOLF PROFESSIONALS RETAINER
2011-02,Community Services,Cultural Services,REDAPE BIKES,3156,EQUIPMENT
2011-02,Community Services,Cultural Services,ROCKMAN MUSIC LTD,16761.37,Artist payments
2011-02,Community Services,Cultural Services,SAPPHIRE GB LTD,537.85,MARKETING & ADVERTISING
2011-02,Community Services,Cultural Services,SIEMENS FINANCIAL SERVICES LTD,636.48,Other Supplies & Services
2011-02,Community Services,Cultural Services,SIEMENS FINANCIAL SERVICES LTD,636.48,Other Supplies & Services
2011-02,Community Services,Cultural Services,SOUTH DURHAM SOCIETY OF MODEL ENG,600,Other Supplies & Services
2011-02,Community Services,Cultural Services,STAGE ELECTRICS,1520,DLO RECHARGES
2011-02,Community Services,Cultural Services,STAR RADIO,1000,MARKETING & ADVERTISING
2011-02,Community Services,Cultural Services,STAR RADIO,5000,MARKETING & ADVERTISING
2011-02,Community Services,Cultural Services,STOBBS WHOLESALERS,710.52,CATERING PROVISIONS
2011-02,Community Services,Cultural Services,STOBBS WHOLESALERS,504.78,CATERING PROVISIONS
2011-02,Community Services,Cultural Services,TAYO ALUKO AND FRIENDS,800,Artist payments
2011-02,Community Services,Cultural Services,THE CIRCUS OF HORRORS,2000,Artist payments
2011-02,Community Services,Cultural Services,THE EUROPEAN EVENTS CORPORATION LTD,11000,Artist payments
2011-02,Community Services,Cultural Services,THE GRUMBLEWEEDS,1056,Merchandise Sales Paid to Others
2011-02,Community Services,Cultural Services,THE PERFORMING RIGHT SOCIETY LIMITED,764.1,LICENCES
2011-02,Community Services,Cultural Services,TLC PRODUCTIONS LIMITED,700,Artist payments
2011-02,Community Services,Cultural Services,TNT POST LTD,987.94,Other Supplies & Services
2011-02,Community Services,Cultural Services,TOTAL MERCHANDISE LTD,582,Production Costs
2011-02,Community Services,Cultural Services,UK ATHLETICS APEX 6,500,Other Supplies & Services
2011-02,Community Services,Cultural Services,WAVERLEY VINTERS LTD (scottish courage),569.99,Bar Provisions
2011-02,Community Services,Cultural Services,WAVERLEY VINTERS LTD (scottish courage),576.32,Bar Provisions
2011-02,Community Services,Cultural Services,WEST END THEATRE MANAGERS LTD,974,TMA Theatre Tokens
2011-02,Community Services,Cultural Services,WEST END THEATRE MANAGERS LTD,10973,TMA Theatre Tokens
2011-02,Community Services,Cultural Services,WM MORRISON SUPERMARKETS PLC,1343.75,RENT OF FACILITIES
2011-02,Community Services,Cultural Services,WM MORRISON SUPERMARKETS PLC,2081.09,RENT OF FACILITIES
2011-02,Community Services,Cultural Services,WM MORRISON SUPERMARKETS PLC,625,RENT OF FACILITIES
2011-02,Community Services,DLO Services,ABCA SYSTEMS LTD,750,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,ACEDA LTD,2512.04,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,ACEDA LTD,2512.04,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,680.27,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1647,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,602.82,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,594.55,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,634.32,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,599.27,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,628.05,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,961.96,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,595.73,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1215.24,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,686.99,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,642.16,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,605.18,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,503,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,970.91,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,680.27,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,968.35,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1221.64,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,612.91,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,APEC ENVIRONMENTAL,2160,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,APEC ENVIRONMENTAL,1825,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,APEX ACOUSTICS LTD,600,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,AUTOBAR UK  LTD,698.63,CATERING PROVISIONS
2011-02,Community Services,DLO Services,BRAKES BROS LTD,701.78,CATERING PROVISIONS
2011-02,Community Services,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,5261.25,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,8285.34,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,2629.43,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,1126.58,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,BROXAP  LTD,565,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,BROXAP  LTD,568.9,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,BUILDROUTE LIMITED,1030.73,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,BUNZL CATERING SUPPLIES,815.75,CATERING CONTRACT PAYMENTS
2011-02,Community Services,DLO Services,CERAMIC TILE DISTRIBUTORS(NEWCASTLE)LTD,600,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CERAMIC TILE DISTRIBUTORS(NEWCASTLE)LTD,631.14,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CLEVELAND SCAFFOLDING LTD,926.25,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,1418.52,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,5667.9,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,CROSSLING LTD,862.55,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1025.24,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,577.27,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,564.42,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,775.75,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,786.28,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,922.71,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,586.99,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,589.59,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,857.35,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1983.71,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,580,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,887.6,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1179.6,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,739.44,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1594.04,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1304.15,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1189.09,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1550.35,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1556.64,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1627.34,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1573.53,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1514.14,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,527.2,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1554.23,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1111.26,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1273,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1102.15,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1582.44,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1625.22,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1645.79,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1636.68,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1536.97,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,515,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1372.85,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1274.67,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1407.88,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,758.23,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,997.28,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1141.7,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1029.94,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,601.02,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CROSSLING LTD,1905.38,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,CUMBRIAN INDUSTRIALS LTD,3840.13,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,CUMBRIAN INDUSTRIALS LTD,44583.44,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,CUMBRIAN INDUSTRIALS LTD,3122.04,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,CUMBRIAN INDUSTRIALS LTD,1494.51,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,895,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,544,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,1190,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,DE LAGE LANDEN LEASING LTD,736.22,EQUIPMENT
2011-02,Community Services,DLO Services,DE LAGE LANDEN LEASING LTD,736.22,EQUIPMENT
2011-02,Community Services,DLO Services,DE LAGE LANDEN LEASING LTD,736.22,EQUIPMENT
2011-02,Community Services,DLO Services,DE LAGE LANDEN LEASING LTD,46661.66,EQUIPMENT
2011-02,Community Services,DLO Services,DUFELL ROOFING CO LTD,11665,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,DUFELL ROOFING CO LTD,940,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,EASBY FLOORING LTD,858,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,EASBY FLOORING LTD,514.8,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,EASBY FLOORING LTD,1201.2,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,1348.6,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,1281,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,545,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,997.19,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,590.22,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,9756.32,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,554.87,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,ELDERS WALKER GLASS LTD,866.63,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,ELECTRIC CENTRE,829.35,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,ELECTRIC CENTRE,699.63,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,ELECTRIC CENTRE,884.2,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,ELECTRIC CENTRE,682,STORES MATERIALS
2011-02,Community Services,DLO Services,ELECTRONIC SECURITY SOLUTIONS LTD,28868,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,EXOVA,632,EQUIPMENT
2011-02,Community Services,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,2012,STORES MATERIALS
2011-02,Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,4560,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,4200,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,FRED WILLIAMSON & SONS LTD,513.9,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,GEOFFREY ROBINSON,9389.62,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,GOLDSHIELD ELECTRONIC SECURITY LTD,4275,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,GOLDSHIELD ELECTRONIC SECURITY LTD,1000,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,GRAHAM,785.54,STORES MATERIALS
2011-02,Community Services,DLO Services,GRAHAM,1150.2,STORES MATERIALS
2011-02,Community Services,DLO Services,GREEN LINK (NORTH EAST),599.76,POSTAGES
2011-02,Community Services,DLO Services,GROUNDFORCE,768.56,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,7503.46,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,29033.12,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,14321.58,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,HAYS SPECIALIST SERVICES,563.01,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,HAYS SPECIALIST SERVICES,660.68,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,HAYS SPECIALIST SERVICES,563.01,DIRECT CHARGES - MATERIALS
2011-02,Community Services,DLO Services,HCL CONTRACTS,9063.95,DIRECT CHARGES - CONTRACTORS
2011-02,Community Services,DLO Services,HEINEKEN UK,543.16,Bar Provisions
2011-02,Community Services,DLO Services,HEINEKEN UK,1037.38,Bar Provisions
2011-02,Community Services,DLO Services,HEINEKEN UK,585.76,Bar Provisions
