Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2012-08,Place,DLO Services,HARPERS ENVIRONMENTAL LIMITED,2250.72,WASTE DISPOSAL
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,515.78,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,515.78,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,588,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,640.47,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,515.78,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,502.09,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,515.78,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,502.09,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,571.23,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,515.78,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,502.09,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYS SPECIALIST SERVICES,718.37,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,HAYTON & LAMB LTD,1492.37,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,HAYTON & LAMB LTD,14515.02,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,HEINEKEN UK,648.55,BAR PROVISIONS FOR RESALE
2012-08,Place,DLO Services,HEINEKEN UK,610.13,BAR PROVISIONS FOR RESALE
2012-08,Place,DLO Services,HEINEKEN UK,548.05,BAR PROVISIONS FOR RESALE
2012-08,Place,DLO Services,HEINEKEN UK,1046.32,BAR PROVISIONS FOR RESALE
2012-08,Place,DLO Services,HOPWELLS LIMITED,624.35,CATERING PROVISIONS
2012-08,Place,DLO Services,HOPWELLS LIMITED,557.7,CATERING PROVISIONS
2012-08,Place,DLO Services,HOPWELLS LIMITED,586.7,CATERING PROVISIONS
2012-08,Place,DLO Services,INDUSTRIAL DEEP CLEANING LTD,1000,CLEANING MATERIALS & CONSUMABLES
2012-08,Place,DLO Services,J & B FARNABY,544,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,J & B FARNABY,544,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,J & B FARNABY,544,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,J & B FARNABY,544,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,J & B FARNABY,544,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,J & B FARNABY,544,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,J S & T BROUGHAM LTD,1340,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,JCB FINANCE (LEASING LTD),11174.49,LEASING CHARGES
2012-08,Place,DLO Services,JCB FINANCE (LEASING LTD),39153.74,LEASING CHARGES
2012-08,Place,DLO Services,JCB FINANCE (LEASING LTD),39052.87,LEASING CHARGES
2012-08,Place,DLO Services,JCB FINANCE (LEASING LTD),173762.35,LEASING CHARGES
2012-08,Place,DLO Services,JCB FINANCE (LEASING LTD),3371.01,LEASING CHARGES
2012-08,Place,DLO Services,JEWSON LTD,792.1,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,JEWSON LTD,792.1,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,K C PLANT HIRE,770,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,LORD HIRE CENTRES,552.99,PLANT HIRE
2012-08,Place,DLO Services,LS SYSTEMS LTD,3976,Containers
2012-08,Place,DLO Services,LS SYSTEMS LTD,5236.8,Compost
2012-08,Place,DLO Services,LS SYSTEMS LTD,3356.34,Compost
2012-08,Place,DLO Services,LS SYSTEMS LTD,1842.1,Compost
2012-08,Place,DLO Services,LS SYSTEMS LTD,1337.6,"Plantpots, Trees & Shrubs"
2012-08,Place,DLO Services,M & J HORTICULTURE,2874,Finished Bedding
2012-08,Place,DLO Services,M & J HORTICULTURE,777.02,Greenhouses
2012-08,Place,DLO Services,M & J HORTICULTURE,3435.2,Finished Bedding
2012-08,Place,DLO Services,M H LAVERICK & PARTNERS,514.88,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,M H LAVERICK & PARTNERS,1485,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,MAINTEL HOLDINGS PLC,2303.18,TELEPHONE COSTS
2012-08,Place,DLO Services,MALLATITE LIMITED,3726.25,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MALLATITE LIMITED,7621.5,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MALLATITE LIMITED,8596.98,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MALLATITE LIMITED,13720.05,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MANSE MASTERDOR  LTD,738.13,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MANSE MASTERDOR  LTD,987.08,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MANSE MASTERDOR  LTD,738.13,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MECHPLANT NORTH EAST LTD,528,PLANT HIRE
2012-08,Place,DLO Services,MGL (DEMOLITION) LTD,1925.94,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,6359.65,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,1446,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,29533.25,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,639.75,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,5880,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1075.26,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,666.24,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,666.24,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,591.36,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,667.5,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,639.75,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1110.6,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1756.8,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,926.64,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1064.21,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,678.8,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,865.6,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,645,MATERIALS
2012-08,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1138.72,MATERIALS
2012-08,Place,DLO Services,MRC ROADS LIMITED,1406.94,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,MRC ROADS LIMITED,566.61,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,MRC ROADS LIMITED,625.81,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,MRC ROADS LIMITED,1873.81,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,MRC ROADS LIMITED,754.63,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,MRC ROADS LIMITED,516.64,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,NES SERVICES LTD,600,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,NORTHUMBRIAN WATER,3183.22,WATER CHARGES
2012-08,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,1624.83,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,6391.97,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,994.01,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,1131.13,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,1607.11,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,2459.81,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,PROTEUS EQUIPMENT LTD,749.8,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,RMS RECRUITMENT,532.06,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,RMS RECRUITMENT,1131.46,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,RMS RECRUITMENT,1131.46,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,RMS RECRUITMENT,532.06,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,RMS RECRUITMENT,1009.96,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,RMS RECRUITMENT,532.06,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,RMS RECRUITMENT,931.83,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,RMS RECRUITMENT,727.84,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,RMS RECRUITMENT,944.78,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,RMS RECRUITMENT,826.78,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,SHERBURN STONE CO LTD,8381.99,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,SHERBURN STONE CO LTD,513.76,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,SHERBURN STONE CO LTD,1882.82,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,SHERBURN STONE CO LTD,1355.04,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,SHERBURN STONE CO LTD,2850.8,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,SHERBURN STONE CO LTD,1290.82,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,SHERBURN STONE CO LTD,1954.76,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,SHERBURN STONE CO LTD,1008.72,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,SHERBURN STONE CO LTD,5099.07,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,SHERBURN STONE CO LTD,2188.62,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,SHERBURN STONE CO LTD,901.79,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,SHERBURN STONE CO LTD,4944.94,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,SIEMENS FINANCIAL SERVICES LTD,860.86,LEASING CHARGES
2012-08,Place,DLO Services,SIGNPOST SOLUTIONS,594.67,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,SIMMON SIGNS,679.3,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,SMH PRODUCTS LTD,1120,EQUIPMENT
2012-08,Place,DLO Services,SMH PRODUCTS LTD,580,OTHER CONSUMABLES
2012-08,Place,DLO Services,SMH PRODUCTS LTD,580,OTHER CONSUMABLES
2012-08,Place,DLO Services,SPRINGS ROOFING LTD,658.13,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,SPRINGS ROOFING LTD,580,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,SPRINGS ROOFING LTD,2457,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,SPRINGS ROOFING LTD,1890,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,STOBBS WHOLESALERS,670.14,CATERING PROVISIONS
2012-08,Place,DLO Services,STOBBS WHOLESALERS,508.92,CATERING PROVISIONS
2012-08,Place,DLO Services,STOBBS WHOLESALERS,631.84,CATERING PROVISIONS
2012-08,Place,DLO Services,STOBBS WHOLESALERS,712.14,CATERING PROVISIONS
2012-08,Place,DLO Services,STONEGRAVE AGGREGATES LTD,1443.29,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,STONEGRAVE AGGREGATES LTD,698.2,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,STONEGRAVE AGGREGATES LTD,634.26,EQUIPMENT
2012-08,Place,DLO Services,STONEGRAVE AGGREGATES LTD,2730.81,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,TABNER PLASTERERS LTD,1543.16,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,THE BSS GROUP PLC,1078.8,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,THE BSS GROUP PLC,916,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,THE SYMPHONY GROUP PLC,558.25,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,THE SYMPHONY GROUP PLC,564.66,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,THE SYMPHONY GROUP PLC,577.53,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,THE SYMPHONY GROUP PLC,583.68,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,THE SYMPHONY GROUP PLC,545.61,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,THE SYMPHONY GROUP PLC,641.79,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,THE SYMPHONY GROUP PLC,569.02,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,THE SYMPHONY GROUP PLC,555.15,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,THE SYMPHONY GROUP PLC,623.17,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,THE SYMPHONY GROUP PLC,567.78,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,13000,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3400,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,1540,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),1170,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),1170,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),1088,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),552,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),918,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),550,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),912,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),1216,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,1470,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,754.88,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,3528,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,754.88,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,1470,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,754.88,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,1396,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,1060,Greenhouses
2012-08,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,630.2,Baskets
2012-08,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,1638,Greenhouses
2012-08,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,592,Containers
2012-08,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,3299.96,Pricking Out
2012-08,Place,DLO Services,WERNICK HIRE LTD,827.85,DIRECT CHARGES - MATERIALS (DLO)
2012-08,Place,DLO Services,WESTWOOD TIMBER & FENCING,2425.84,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,WESTWOOD TIMBER & FENCING,5660.28,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,WESTWOOD TIMBER & FENCING,4888.54,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,WESTWOOD TIMBER & FENCING,11406.57,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,WESTWOOD TIMBER & FENCING,1000,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,WESTWOOD TIMBER & FENCING,800,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,WINDOW WISE,580,DIRECT CHARGES - CONTRACTORS
2012-08,Place,DLO Services,WINDOW WISE,1892,DIRECT CHARGES - CONTRACTORS
2012-08,Place,Environmental Services,CATALYST ENVIRONMENTAL LTD,1995,Statutory Testing
2012-08,Place,Environmental Services,CLEVELAND POTASH LTD,21097.61,MATERIALS
2012-08,Place,Environmental Services,CLEVELAND POTASH LTD,16359.99,MATERIALS
2012-08,Place,Environmental Services,CLEVELAND POTASH LTD,977.36,MATERIALS
2012-08,Place,Environmental Services,CLEVELAND POTASH LTD,10354.01,MATERIALS
2012-08,Place,Environmental Services,CLEVELAND POTASH LTD,7235.59,MATERIALS
2012-08,Place,Environmental Services,COMMUNITY IMPACT ENTERPRISE LTD,1005.9,3rd Part Apprentices
2012-08,Place,Environmental Services,COMMUNITY IMPACT ENTERPRISE LTD,577.2,3rd Part Apprentices
2012-08,Place,Environmental Services,COMMUNITY IMPACT ENTERPRISE LTD,547.95,3rd Part Apprentices
2012-08,Place,Environmental Services,CTRACK LTD,912.5,ICT HARDWARE SUPPORT & MAINTENANCE
2012-08,Place,Environmental Services,DJ MacNEICE & CO LTD,1013,EQUIPMENT
2012-08,Place,Environmental Services,GREAT NORTH AIR AMBULANCE SERVICE,677.87,Refuse Services
2012-08,Place,Environmental Services,GREAT NORTH AIR AMBULANCE SERVICE,714.82,Refuse Services
2012-08,Place,Environmental Services,RIGBY TAYLOR LTD,875,Other Supplies & Services
2012-08,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,540,Other Supplies & Services
2012-08,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3720.34,Waste Management
2012-08,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,1214.74,Waste Management
2012-08,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,316699.9,Waste Management
2012-08,Place,Environmental Services,STRAIGHT PLC,3190.56,Domestic Waste
2012-08,Place,Environmental Services,TELESHORE GROUP LIMITED,1400,EQUIPMENT
2012-08,Place,Environmental Services,THE COLUMBARIA COMPANY,2000,EQUIPMENT
2012-08,Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,802.86,Contract Funerals
2012-08,Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,822.86,Contract Funerals
2012-08,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,682.58,Routine Maintenance
2012-08,Place,Highway Asset Management,NORTHERN POWERGRID LIMITED,726.09,Routine Maintenance
2012-08,Place,Highway Asset Management,NPOWER NORTHERN FINANCE,54328.08,ELECTRICITY
2012-08,Place,Highway Asset Management,NPOWER NORTHERN LTD,52449.64,ELECTRICITY
2012-08,Place,Highway Asset Management,NPOWER NORTHERN LTD,719.03,ELECTRICITY
2012-08,Place,Highway Network Management,NPOWER NORTHERN FINANCE,1320,ELECTRICITY
2012-08,Place,Highway Network Management,NPOWER NORTHERN LTD,1320,ELECTRICITY
2012-08,Place,Highway Network Management,NPOWER NORTHERN LTD,620.58,ELECTRICITY
2012-08,Place,Highways Management,BUCHANAN COMPUTING LTD,3151,ICT SOFTWARE SUPPORT & MAINTENANCE
2012-08,Place,Highways Management,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,548.83,MARKETING & ADVERTISING
2012-08,Place,Highways Management,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,645.68,MARKETING & ADVERTISING
2012-08,Place,Highways Management,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,666.43,MARKETING & ADVERTISING
2012-08,Place,Joint Leveys & Boards,ENVIRONMENT AGENCY,22131.75,Contributions/Donations
2012-08,Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,4413.17,Other Supplies & Services
2012-08,Place,Programme & Projects,BOSTON PROMOTIONAL GIFTS UK,1055,MARKETING & ADVERTISING
2012-08,Place,Programme & Projects,EVOLUTION,1570,Other Supplies & Services
2012-08,Place,Programme & Projects,EVOLUTION,3900,Other Supplies & Services
2012-08,Place,Programme & Projects,EVOLUTION,3900,Other Supplies & Services
2012-08,Place,Programme & Projects,GO GATESHEAD LTD,2569.15,Other Supplies & Services
2012-08,Place,Programme & Projects,GO GATESHEAD LTD,3081.84,Other Supplies & Services
2012-08,Place,Programme & Projects,JMP CONSULTANTS LTD,4997.5,EMPLOYEE TRAINING COURSE COSTS
2012-08,Place,Programme & Projects,MIKE LYNCH ADVERTISING,15483.32,MARKETING & ADVERTISING
2012-08,Place,Programme & Projects,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,616,MARKETING & ADVERTISING
2012-08,Place,Programme & Projects,SAFE KIDS WALKING,1671.6,PURCHASE OF CLOTHING
2012-08,Place,Programme & Projects,SCARLET BAND MOTORS SERVICES,24319.38,Other Supplies & Services
2012-08,Place,Programme & Projects,SCARLET BAND MOTORS SERVICES,22890.02,Other Supplies & Services
2012-08,Place,Programme & Projects,SCARLET BAND MOTORS SERVICES,27668.81,Other Supplies & Services
2012-08,Place,Programme & Projects,STAR RADIO,1150,MARKETING & ADVERTISING
2012-08,Place,Regulatory Services,DARLINGTON RUGBY FOOTBALL CLUB LTD,2500,HOSPITALITY & ROOM HIRE
2012-08,Place,Regulatory Services,DISCLOSURE & BARRING SERVICE,660,CRB CHECKS
2012-08,Place,Regulatory Services,ENVIRONMENTAL HEALTH INSPECTION SERVICES LTD,1144.84,PROFESSIONAL FEES & CONSULTANCY
2012-08,Place,Regulatory Services,JCB FINANCE (LEASING LTD),1544.05,LEASING CHARGES
2012-08,Place,Regulatory Services,NSL LIMITED,4323.9,SECURITY SERVICES
2012-08,Place,Regulatory Services,PATROL,2422.2,Other Supplies & Services
2012-08,Place,Regulatory Services,PAY BY PHONE,522.84,ICT SOFTWARE SUPPORT & MAINTENANCE
2012-08,Place,Strategy & Commissioning,ARC4,3163.13,PROFESSIONAL FEES & CONSULTANCY
2012-08,Place,Strategy & Commissioning,MVA CONSULTANCY,4638.25,CONSULTANCY FEES
2012-08,Place,Strategy & Commissioning,TBR,4422.5,PROFESSIONAL FEES & CONSULTANCY
2012-08,Place,Strategy & Commissioning,TCPSS,820,EMPLOYEE TRAINING COURSE COSTS
2012-08,Place,Transport & Building Cleaning,ACCESS HIRE NATIONWIDE LTD,1285.71,VEHICLE HIRE
2012-08,Place,Transport & Building Cleaning,ACCESS HIRE NATIONWIDE LTD,1328.57,VEHICLE HIRE
2012-08,Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,961.43,MATERIALS
2012-08,Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,506.16,MATERIALS
2012-08,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,AGENCY STAFF COSTS - NON TEACHING
2012-08,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715,PROFESSIONAL FEES & CONSULTANCY
2012-08,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715,PROFESSIONAL FEES & CONSULTANCY
2012-08,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715,PROFESSIONAL FEES & CONSULTANCY
2012-08,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715,PROFESSIONAL FEES & CONSULTANCY
2012-08,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715,PROFESSIONAL FEES & CONSULTANCY
2012-08,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715,PROFESSIONAL FEES & CONSULTANCY
2012-08,Place,Transport & Building Cleaning,DENNIS EAGLE LTD,1162.11,MATERIALS
2012-08,Place,Transport & Building Cleaning,DENNIS EAGLE LTD,1162.11,MATERIALS
