Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2015-09,Place,DLO Services,SEAHAM SAFETY SERVICES LTD,3072092,950,Employee Training Course Costs
2015-09,Place,DLO Services,SIGNPOST SOLUTIONS,3071706,821.76,Materials
2015-09,Place,DLO Services,SIMMON SIGNS,3071594,3960.58,Materials
2015-09,Place,DLO Services,SIMMON SIGNS,3070395,1402.36,Materials
2015-09,Place,DLO Services,SIMMON SIGNS,3070928,716.18,Materials
2015-09,Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,1126.92,Leasing Charges
2015-09,Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,1126.92,Leasing Charges
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,1280,Direct Charges - Contractors
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3067934,845,Waste Management
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,960,Direct Charges - Contractors
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,916.5,Direct Charges - Contractors
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,549.9,Direct Charges - Contractors
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3067934,1160,Waste Management
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,3200,Direct Charges - Contractors
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,813.3,Direct Charges - Contractors
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,2720,Direct Charges - Contractors
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,610,Direct Charges - Contractors
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,752,Direct Charges - Contractors
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,904,Direct Charges - Contractors
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,588,Direct Charges - Contractors
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,600,Direct Charges - Contractors
2015-09,Place,DLO Services,T M WARD (DARLINGTON) LTD,3067934,1055,Waste Management
2015-09,Place,DLO Services,TARMAC LTD,3065702,912.36,Materials
2015-09,Place,DLO Services,TARMAC LTD,3072138,701.1,Materials
2015-09,Place,DLO Services,TARMAC LTD,3071596,1014.9,Materials
2015-09,Place,DLO Services,TARMAC LTD,3071596,634.95,Materials
2015-09,Place,DLO Services,TARMAC LTD,3072702,1024.29,Materials
2015-09,Place,DLO Services,TARMAC LTD,3072702,1601.6,Materials
2015-09,Place,DLO Services,TARMAC LTD,3070401,58773.85,Direct Charges - Contractors
2015-09,Place,DLO Services,TARMAC LTD,3072702,1059.82,Materials
2015-09,Place,DLO Services,TARMAC TRADING LIMITED,3070322,34639.62,Direct Charges - Contractors
2015-09,Place,DLO Services,TARMAC TRADING LIMITED,3071454,62378.92,Direct Charges - Contractors
2015-09,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3065919,710,Materials
2015-09,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,3070191,2543.29,Direct Charges - Contractors
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3072646,932.94,Materials
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3072646,765.04,Materials
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3072646,1049.74,Materials
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,1281.52,Materials
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,591.3,Materials
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,605.9,Materials
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,605.9,Materials
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,598.6,Materials
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,847.62,Materials
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,1136.79,Materials
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,915.42,Materials
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,616.59,Materials
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,756.28,Materials
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,826.2,Materials
2015-09,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3072646,1213.26,Materials
2015-09,Place,DLO Services,WERNICK HIRE LTD,3071447,644.26,Equipment
2015-09,Place,DLO Services,WM SMITH & SONS (BARNARD CASTLE) LTD,3071320,1096.72,Materials
2015-09,Place,DLO Services,Y & S CONSTRUCTION,3069452,1432,Repairs - Electrical
2015-09,Place,DLO Services,Y & S CONSTRUCTION,3069452,1314,Repairs - Electrical
2015-09,Place,DLO Services,Y & S CONSTRUCTION,3068929,1432,Repairs - Electrical
2015-09,Place,DLO Services,Y & S CONSTRUCTION,3068929,1314,Repairs - Electrical
2015-09,Place,DLO Services,Y & S CONSTRUCTION,3070718,3658.54,Repairs - Electrical
2015-09,Place,DLO Services,Y & S CONSTRUCTION,3070718,1519.51,Repairs - Electrical
2015-09,Place,DLO Services,YESSS ELECTRICAL,3071748,2761.2,Materials
2015-09,Place,DLO Services,YESSS ELECTRICAL,3071748,1483.2,Materials
2015-09,Place,DLO Services,YESSS ELECTRICAL,3071748,1155.6,Materials
2015-09,Place,DLO Services,ZENITH,3071849,1795,Equipment
2015-09,Place,Environmental Services,ANDREW PARKS,0,760,Routine Maintenance
2015-09,Place,Environmental Services,CLEVELAND POTASH LTD,0,20509.61,Ground Maintenance
2015-09,Place,Environmental Services,CLEVELAND POTASH LTD,0,34189,Ground Maintenance
2015-09,Place,Environmental Services,CLEVELAND POTASH LTD,0,4848.71,Ground Maintenance
2015-09,Place,Environmental Services,DEERNESS KENNELS,0,579.4,Professional Fees & Consultancy
2015-09,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3072516,675.97,Bedding Plug Plants
2015-09,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3072516,1237.88,Bedding Plug Plants
2015-09,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3072516,4419.64,Bedding Plug Plants
2015-09,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3072516,2572.87,Bedding Plug Plants
2015-09,Place,Environmental Services,EAST RIDING HORTICULTURE LTD,3071414,690.16,Containers
2015-09,Place,Environmental Services,EAST RIDING HORTICULTURE LTD,3071414,3342.6,Containers
2015-09,Place,Environmental Services,EAST RIDING HORTICULTURE LTD,3070975,2973.5,Compost
2015-09,Place,Environmental Services,GREAT NORTH AIR AMBULANCE SERVICE,0,621.25,Refuse Services
2015-09,Place,Environmental Services,GROUNDWORK NORTH EAST,0,957,Consultancy Fees
2015-09,Place,Environmental Services,HILTON CABINET COMPANY LTD,3067431,622.54,Books
2015-09,Place,Environmental Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070472,789,Other Supplies & Services
2015-09,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,5962.62,Waste Management
2015-09,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,6660.63,Waste Management
2015-09,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,233631.63,Waste Management
2015-09,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,6606.85,Waste Management
2015-09,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,6278.17,Waste Management
2015-09,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,16244.45,Waste Management
2015-09,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3073186,950,Equipment Hire
2015-09,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3073186,950,Equipment Hire
2015-09,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,5948.51,Waste Management
2015-09,Place,Environmental Services,SUPPLIES TEAM,3069727,900.41,Stationery
2015-09,Place,Environmental Services,TARMAC LTD,3072138,709.98,Materials
2015-09,Place,Environmental Services,THE PHOENIX PARTNERSHIP,3072533,1325,Equipment R&M
2015-09,Place,Environmental Services,THE PHOENIX PARTNERSHIP,3072203,1192,Equipment R&M
2015-09,Place,Environmental Services,THE PHOENIX PARTNERSHIP,3072533,753,Equipment R&M
2015-09,Place,Environmental Services,THE PHOENIX PARTNERSHIP,3072810,1294,Equipment R&M
2015-09,Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3072225,690.83,Contract Funerals
2015-09,Place,Highway Asset Management,KIELY BROS,3070578,148301.1,Carriageway Works
2015-09,Place,Highway Asset Management,LANDSCAPE SOLUTIONS,3067795,3707.22,Ground Maintenance
2015-09,Place,Highway Asset Management,NPOWER NORTHERN FINANCE,0,500.19,Electricity
2015-09,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,50935.29,Electricity
2015-09,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,50938.11,Electricity
2015-09,Place,Highway Network Management,MRC ROADS LIMITED,3073038,1420.62,Signage
2015-09,Place,Highway Network Management,MRC ROADS LIMITED,3072755,742,Signage
2015-09,Place,Highway Network Management,NORTHUMBRIAN WATER,0,625.62,Water Charges
2015-09,Place,Highway Network Management,NPOWER NORTHERN FINANCE,0,507.28,Electricity
2015-09,Place,Highway Network Management,NPOWER NORTHERN LTD,0,1400,Electricity
2015-09,Place,Highway Network Management,NPOWER NORTHERN LTD,0,1400,Electricity
2015-09,Place,Highway Network Management,WM MORRISON (D'TON) ENTERPRISE TRUST,3071021,530,Rent Of Facilities
2015-09,Place,Highway Network Management,WM MORRISON (D'TON) ENTERPRISE TRUST,3071021,620,Rent Of Facilities
2015-09,Place,Highways Management,BUCHANAN COMPUTING LTD,3069944,3414,Ict Software Support & Maintenance
2015-09,Place,Joint Leveys & Boards,ENVIRONMENT AGENCY,0,24714.5,Contributions/Donations
2015-09,Place,Programme & Projects,F G M DECORATORS,3072279,1907.29,Routine Maintenance
2015-09,Place,Regulatory Services,ARK VETS,3063541,572.96,Professional Fees & Consultancy
2015-09,Place,Regulatory Services,METRIC GROUP LIMITED,3068087,1576.71,Equipment R&M
2015-09,Place,Regulatory Services,NES SERVICES LTD,3069560,1021.38,Security Services
2015-09,Place,Regulatory Services,NSL LIMITED,3066092,3232.02,Security Services
2015-09,Place,Regulatory Services,PARKEON,3070413,18311.27,Equipment R&M
2015-09,Place,Regulatory Services,PAY BY PHONE,3069513,751.6,Ict Software Support & Maintenance
2015-09,Place,Strategy & Commissioning,NEPRO LIMITED,3072299,15900,Professional Fees & Consultancy
2015-09,Place,Strategy & Commissioning,NEPRO LIMITED,3067820,15000,Professional Fees & Consultancy
2015-09,Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,0,840,Materials
2015-09,Place,Transport & Building Cleaning,CHATFIELDS TYNE TEES,0,533.98,Materials
2015-09,Place,Transport & Building Cleaning,EURO TRUCK BODIES LTD,0,640,Materials
2015-09,Place,Transport & Building Cleaning,EURO TRUCK BODIES LTD,0,591.5,Materials
2015-09,Place,Transport & Building Cleaning,HARVEST ENERGY,3072339,1203.6,Vehicle Fuel
2015-09,Place,Transport & Building Cleaning,HARVEST ENERGY,3071852,14036.8,Vehicle Fuel
2015-09,Place,Transport & Building Cleaning,HARVEST ENERGY,3071272,1699.6,Vehicle Fuel
2015-09,Place,Transport & Building Cleaning,HARVEST ENERGY,3071272,15948.89,Vehicle Fuel
2015-09,Place,Transport & Building Cleaning,HARVEST ENERGY,3072439,15998.4,Vehicle Fuel
2015-09,Place,Transport & Building Cleaning,LLOYD LTD,3067354,1700,Other Supplies & Services
2015-09,Place,Transport & Building Cleaning,LONDONDERRY GARAGE (S.E.) LTD,0,592.09,Materials
2015-09,Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,0,688.13,Materials
2015-09,Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,0,2452.52,Materials
2015-09,Place,Transport & Building Cleaning,S JENNINGS LTD,0,587.9,Materials
2015-09,Place,Housing,CRITIQOM LIMITED,3066618,589.6,Postages
2015-09,Place,Housing,CRITIQOM LIMITED,3066618,2077.32,Postages
2015-09,Place,Housing,CRITIQOM LIMITED,3066618,1341.8,Postages
2015-09,Place,Housing,CRITIQOM LIMITED,3066618,589.6,Postages
2015-09,Place,Housing,CRITIQOM LIMITED,3066618,2077.32,Postages
2015-09,Place,Housing,CRITIQOM LIMITED,3066618,1341.8,Postages
2015-09,Place,Housing,HARROWGATE HILL LODGE,3054501,2624.57,Board & Lodgings For Homeless Clients
2015-09,Place,Housing,HARROWGATE HILL LODGE,3054501,1458.01,Board & Lodgings For Homeless Clients
2015-09,Place,Housing,KINGS CHURCH DARLINGTON,3065871,3257.43,Crisis Support
2015-09,Place,Housing,NEWCASTLE CITY COUNCIL,3065862,4613.62,Community Care Support
2015-09,Place,Housing,NORTHGATE PUBLIC SERVICES (UK) LTD,3070858,1575,Ict Hardware Support & Maintenance
2015-09,Place,Housing,NORTHGATE PUBLIC SERVICES (UK) LTD,3072056,3500,Ict Software Support & Maintenance
2015-09,Place,Housing,NORTHGATE PUBLIC SERVICES (UK) LTD,3072056,3500,Ict Hardware Support & Maintenance
2015-09,Place,Housing,SCHOTT REMOVALS TRANSPORT LTD,3065877,664,Community Care Support
2015-09,Place,Housing Revenue Account,ADARE INTERNATIONAL LIMITED,0,1414,Stationery
2015-09,Place,Housing Revenue Account,ALLIANCE PSYCHOLOGICAL SERVICES,3071836,550,Employee Training Course Costs
2015-09,Place,Housing Revenue Account,ARCUS CONSULTING LLP,3053828,675,Responsive - Void E.P.C.
2015-09,Place,Housing Revenue Account,ARCUS CONSULTING LLP,3053828,2550,Responsive - Void E.P.C.
2015-09,Place,Housing Revenue Account,AYCLIFFE FABRICATIONS LTD,3071176,524,Responsive Repairs (General)
2015-09,Place,Housing Revenue Account,BARRIER ENERGY LTD,3072738,508.5,Cyclical - Air Source Heat Pumps
2015-09,Place,Housing Revenue Account,BARRIER ENERGY LTD,3068294,1895,Cyclical - Air Source Heat Pumps
2015-09,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3071184,1278,Responsive - Empty Hse Repairs
2015-09,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3072483,682,Responsive Repairs (General)
2015-09,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3070503,848,Responsive Repairs (General)
2015-09,Place,Housing Revenue Account,BRIEN & SON LOCKSMITHS,0,710.22,Equipment
2015-09,Place,Housing Revenue Account,CORONA ENERGY LTD,0,672.78,Gas
2015-09,Place,Housing Revenue Account,CORONA ENERGY LTD,0,622.22,Gas
2015-09,Place,Housing Revenue Account,CORONA ENERGY LTD,0,900.03,Gas
2015-09,Place,Housing Revenue Account,CORONA ENERGY LTD,0,803.94,Gas
2015-09,Place,Housing Revenue Account,CORONA ENERGY LTD,0,709.38,Gas
2015-09,Place,Housing Revenue Account,CORONA ENERGY LTD,0,720.56,Gas
2015-09,Place,Housing Revenue Account,CORONA ENERGY LTD,0,756.05,Gas
2015-09,Place,Housing Revenue Account,CORONA ENERGY LTD,0,731.62,Gas
2015-09,Place,Housing Revenue Account,CORONA ENERGY LTD,0,741.79,Gas
2015-09,Place,Housing Revenue Account,CORONA ENERGY LTD,0,709.28,Gas
2015-09,Place,Housing Revenue Account,DE-POEL,0,771.82,Agency Staff Costs - Non Teaching
2015-09,Place,Housing Revenue Account,DE-POEL,0,625.8,Agency Staff Costs - Non Teaching
2015-09,Place,Housing Revenue Account,EASBY FLOORING LTD,3069628,506.11,Responsive Repairs (General)
2015-09,Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3067228,703.99,Equipment
2015-09,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3071262,814.68,Agency Staff Costs - Non Teaching
2015-09,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3071262,817.83,Agency Staff Costs - Non Teaching
2015-09,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3071262,815.74,Agency Staff Costs - Non Teaching
2015-09,Place,Housing Revenue Account,HQN LTD,3062509,6300,Professional Fees & Consultancy
2015-09,Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3068557,82696.51,Cyclical - External Painting
2015-09,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3066192,16477,Furniture
2015-09,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3066192,28890.88,Furniture
2015-09,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3066192,26465.26,Furniture
2015-09,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3066192,37810.31,Furniture
2015-09,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3066192,35425.47,Furniture
2015-09,Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,739.13,Water Charges
2015-09,Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,576.71,Water Charges
2015-09,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,521.93,Electricity
2015-09,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,747.09,Electricity
2015-09,Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070,Electricity
2015-09,Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070,Electricity
2015-09,Place,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,3068016,900,Professional Fees & Consultancy
2015-09,Place,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,3066364,544.44,Professional Fees & Consultancy
2015-09,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,789,Direct Charges - Contractors
2015-09,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,1589,Direct Charges - Contractors
2015-09,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,599,Direct Charges - Contractors
2015-09,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,1960,Direct Charges - Contractors
2015-09,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,1000,Direct Charges - Contractors
2015-09,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,1053,Direct Charges - Contractors
2015-09,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,998,Direct Charges - Contractors
2015-09,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,1212,Direct Charges - Contractors
2015-09,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,1980,Direct Charges - Contractors
2015-09,Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3071187,579.48,Responsive-Vandalism
2015-09,Place,Housing Revenue Account,SITEXORBIS LTD,3067717,4914.55,Responsive-Empty Hse Security
2015-09,Place,Housing Revenue Account,TYNETEC LTD,3071175,1238.8,Equipment
2015-09,People,Public Health,BOOTS PHARMACY,3067237,1022.11,Other Health Bodies
2015-09,People,Public Health,BOOTS THE CHEMISTS LTD,3066679,529.92,Private Contractors
2015-09,People,Public Health,BOOTS THE CHEMISTS LTD,3066679,535.51,Private Contractors
2015-09,People,Public Health,DENMARK STREET SURGERY,3066795,2552,Other Health Bodies
2015-09,People,Public Health,DENMARK STREET SURGERY,3068898,1050,Private Contractors
2015-09,People,Public Health,DENMARK STREET SURGERY,3066795,2552,Other Health Bodies
2015-09,People,Public Health,LIVING MINDFULLY CIC,3067255,1500,Other Health Bodies
2015-09,People,Public Health,LLOYDS PHARMACY,3067086,704.56,Private Contractors
2015-09,People,Public Health,LLOYDS PHARMACY,3067086,601.06,Private Contractors
2015-09,People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3066802,24165.31,Other Health Bodies
2015-09,People,Public Health,VIRGIN CARE STOCKTON LLP,3071499,889,Other Health Bodies
2015-09,People,Public Health,VIRGIN CARE STOCKTON LLP,3073158,1516,Other Health Bodies
2015-09,People,Adults Social Care,BARNARDO'S,0,556.04,Respite
2015-09,People,Adults Social Care,BARNARDO'S,0,555.84,Respite
2015-09,People,Adults Social Care,BARNARDO'S,0,2130.3,Residential
2015-09,People,Adults Social Care,BARNARDO'S,0,4322.33,Residential
2015-09,People,Adults Social Care,BARNARDO'S,0,4182.9,Residential
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072075,2408.44,Services For Carers
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072074,1140,Services For Carers
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072076,898.86,Services For Carers
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072073,3627,Services For Carers
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072079,3955.75,Services For Carers
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072077,4107.5,Services For Carers
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072078,1635,Services For Carers
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3069521,3165.75,Advocacy
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3069520,2679.05,Advocacy
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3071164,4166.25,Services For Carers
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3069873,4166.25,Services For Carers
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,3780,Projects
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,3180,Projects
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,3300,Projects
2015-09,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,3840,Projects
2015-09,People,Adults Social Care,DARLINGTON MIND,3072080,4070,Services For Carers
2015-09,People,Adults Social Care,DARLINGTON MIND,3072080,4070,Services For Carers
2015-09,People,Adults Social Care,DE-POEL,0,846.94,Agency Staff Costs - Non Teaching
2015-09,People,Adults Social Care,DE-POEL,0,553.15,Agency Staff Costs - Non Teaching
2015-09,People,Adults Social Care,DE-POEL,0,984.73,Agency Staff Costs - Non Teaching
2015-09,People,Adults Social Care,DE-POEL,0,1068.21,Agency Staff Costs - Non Teaching
2015-09,People,Adults Social Care,DE-POEL,0,503.55,Agency Staff Costs - Non Teaching
2015-09,People,Adults Social Care,DE-POEL,0,1144.78,Agency Staff Costs - Non Teaching
2015-09,People,Adults Social Care,DE-POEL,0,1197.69,Agency Staff Costs - Non Teaching
2015-09,People,Adults Social Care,DE-POEL,0,1070.04,Agency Staff Costs - Non Teaching
2015-09,People,Adults Social Care,DE-POEL,0,894.88,Agency Staff Costs - Non Teaching
2015-09,People,Adults Social Care,GREEN LINK (NORTH EAST),3066223,840,External Courier Service
2015-09,People,Adults Social Care,MEDeQUIP,3072317,82111.28,Occupational Therapy Equipment
2015-09,People,Adults Social Care,MENCAP,3071391,6027.75,Rent Of Facilities
2015-09,People,Adults Social Care,MISS REBECCA STOKES-HERBST,3072843,500,Professional Fees & Consultancy
2015-09,People,Adults Social Care,MR CHARLES MCCAIN,3072841,540,Professional Fees & Consultancy
2015-09,People,Adults Social Care,MR JOHN O'SULLIVAN,3072318,750,Professional Fees & Consultancy
2015-09,People,Adults Social Care,PRISM MEDICAL UK,3071013,2370.8,Occupational Therapy Equipment
2015-09,People,Adults Social Care,ST TERESAS HOSPICE,3072088,725.76,Services For Carers
2015-09,People,Childrens Social Care,ACORN CARE (NE) LIMITED,3068439,12535.72,External Placements
2015-09,People,Childrens Social Care,ACORN CARE (UK) LIMITED,3065184,12535.72,External Placements
2015-09,People,Childrens Social Care,ALL CLEAR PEST CONTROL,3072527,500,Pest Control
2015-09,People,Childrens Social Care,ARTEMIS SUPPORT LTD,3065187,12800,External Placements
2015-09,People,Childrens Social Care,BARNARDO'S,3064834,4015.12,External Placements
2015-09,People,Childrens Social Care,BARNARDO'S,3064829,3053.5,External Placements
2015-09,People,Childrens Social Care,BARNARDO'S,3064829,3053.5,External Placements
2015-09,People,Childrens Social Care,BARNARDO'S,3064830,4140.36,External Placements
2015-09,People,Childrens Social Care,BARNARDO'S,3064830,4140.36,External Placements
2015-09,People,Childrens Social Care,BARNARDO'S,3064833,2870.29,External Placements
2015-09,People,Childrens Social Care,BARNARDO'S,3064831,3893.6,External Placements
2015-09,People,Childrens Social Care,BARNARDO'S,3064835,3454.02,External Placements
2015-09,People,Childrens Social Care,BARNARDO'S,3064835,3454.02,External Placements
2015-09,People,Childrens Social Care,BARNARDO'S,3064831,3893.6,External Placements
2015-09,People,Childrens Social Care,BARNARDO'S,3064834,4015.12,External Placements
2015-09,People,Childrens Social Care,BETA NORTH LIMITED,3065078,3080,External Placements
2015-09,People,Childrens Social Care,BETA NORTH LIMITED,3065077,3400,External Placements
2015-09,People,Childrens Social Care,BETA NORTH LIMITED,3065077,3400,External Placements
2015-09,People,Childrens Social Care,BETA NORTH LIMITED,3065078,3080,External Placements
2015-09,People,Childrens Social Care,BRECKENBROUGH SCHOOL,0,16000,Independent Placements
2015-09,People,Childrens Social Care,CAMBIAN CHILDCARE LIMITED,0,12666.67,Independent Placements
2015-09,People,Childrens Social Care,CAMBIAN CHILDCARE LIMITED,0,12666.67,Independent Placements
2015-09,People,Childrens Social Care,CEDAR HOUSE SCHOOL,0,70609,Independent Placements
2015-09,People,Childrens Social Care,CORONA ENERGY LTD,0,594.89,Gas
2015-09,People,Childrens Social Care,CORONA ENERGY LTD,0,657.89,Gas
2015-09,People,Childrens Social Care,C-TECH SOLUTIONS LTD,3071854,1327.35,Ict Hardware Support & Maintenance
2015-09,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3065991,2050,Contract Hire
2015-09,People,Childrens Social Care,DE-POEL,0,992.7,Agency Staff Costs - Non Teaching
2015-09,People,Childrens Social Care,DE-POEL,0,1257.26,Agency Staff Costs - Non Teaching
2015-09,People,Childrens Social Care,DE-POEL,0,1034.52,Agency Staff Costs - Non Teaching
2015-09,People,Childrens Social Care,DE-POEL,0,1112.22,Agency Staff Costs - Non Teaching
2015-09,People,Childrens Social Care,DE-POEL,0,1329.78,Agency Staff Costs - Non Teaching
2015-09,People,Childrens Social Care,DE-POEL,0,1257.26,Agency Staff Costs - Non Teaching
2015-09,People,Childrens Social Care,DE-POEL,0,950.64,Agency Staff Costs - Non Teaching
2015-09,People,Childrens Social Care,DE-POEL,0,901.8,Agency Staff Costs - Non Teaching
2015-09,People,Childrens Social Care,DE-POEL,0,1329.78,Agency Staff Costs - Non Teaching
2015-09,People,Childrens Social Care,DFW ADOPTION,0,576.9,Adoption Allowance
2015-09,People,Childrens Social Care,ENTERPRISE TRAVEL LTD,3066329,1029.86,Contract Hire
2015-09,People,Childrens Social Care,ENTERPRISE TRAVEL LTD,3066328,1365,Contract Hire
2015-09,People,Childrens Social Care,ESRI (UK) LTD,3070954,1990,Consultancy Fees
2015-09,People,Childrens Social Care,EVOLUTION CHILDREN SERVICES LIMITED,3071389,12000,External Placements
2015-09,People,Childrens Social Care,FAIRFIELD HOUSE,3072981,4260,External Placements
2015-09,People,Childrens Social Care,FIONA NOONE,3072385,2361.3,Professional Fees & Consultancy
2015-09,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064840,2411.64,External Placements
