,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,685.08,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,859.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,999.96,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,974.32,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,576.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,535.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,535.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,535.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,590.13,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,820.48,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,564.08,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,769.20,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,576.11,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,7951.51,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,18107.69,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,1848.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,888.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,1260.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,1142.40,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,2856.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,1680.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,840.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,LAMINATE PRODUCTS DIRECT LTD,1146.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,LAMINATE PRODUCTS DIRECT LTD,1146.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,LAMINATE PRODUCTS DIRECT LTD,1146.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,LAMINATE PRODUCTS DIRECT LTD,1146.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,LAMINATE PRODUCTS DIRECT LTD,1146.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,LAMINATE PRODUCTS DIRECT LTD,1146.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,LAMINATE PRODUCTS DIRECT LTD,1146.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,42881.37,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,1204.67,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,174253.58,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,10886.45,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,39474.11,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,M H LAVERICK & PARTNERS,1317.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,M H LAVERICK & PARTNERS,758.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,5971.53,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MITIE TILLEY ROOFING LIMITED,44463.49,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,945.98,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,2660.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,5558.02,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1200.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,567.83,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,567.84,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,8063.10,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,862.68,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,814.84,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,NAL LTD,823.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,NAL LTD,863.55,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,NAL LTD,1331.64,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,NAL LTD,844.05,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,NAL LTD,1312.14,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,NES SERVICES LTD,4693.68,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,808.69,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,808.69,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,836.58,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,546.40,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,569.94,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,508.88,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,569.94,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,908.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,610.10,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,530.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,568.55,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,715.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,603.90,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,532.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,712.40,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,582.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,530.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,644.87,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,532.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,657.05,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,530.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,553.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,532.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,507.27,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,530.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,507.27,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,532.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,725.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,566.47,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,1038.80,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,715.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,623.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,609.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,508.88,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,508.88,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,918.23,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,747.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,513.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,908.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,908.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,927.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,532.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,715.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,637.05,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,532.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,609.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,602.94,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,754.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,602.94,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,S & I STRUCTURES,2554.81,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,S & I STRUCTURES,4800.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,SHERBURN STONE CO LTD,2337.86,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,SIMMON SIGNS,1391.70,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,8529.86,Leasing Charges
INSERTED DETAIL,,Place,DLO Services,SPRINGS ROOFING LTD,846.88,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,SPRINGS ROOFING LTD,5012.84,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,SPRINGS ROOFING LTD,2318.55,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,STONE TECHNICAL SERVICES,950.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,1448.72,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,513.40,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,560.68,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,620.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),549.90,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),849.90,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),549.90,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),960.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,8059.41,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,10476.85,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,870.69,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,555.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,555.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,551.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,555.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,WERNICK HIRE LTD,621.42,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,WOLVISTON MANAGEMENT SERVICES LTD,1614.15,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,XMBRACE LTD,4728.00,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,1143.86,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3537.88,Direct Charges - Contractors
INSERTED DETAIL,,Place,Environmental Services,AGE UK,534.74,Refuse Services
INSERTED DETAIL,,Place,Environmental Services,ASBESTOS CONTROL & ABATEMENT DIVISION,918.00,Employee Training Course Costs
INSERTED DETAIL,,Place,Environmental Services,ASBESTOS CONTROL & ABATEMENT DIVISION,918.00,Employee Training Course Costs
INSERTED DETAIL,,Place,Environmental Services,ASPECT CONTRACTS LTD,550.00,Other Waste Sites
INSERTED DETAIL,,Place,Environmental Services,ASPECT CONTRACTS LTD,580.00,Waste Disposal
INSERTED DETAIL,,Place,Environmental Services,BRITISH HEART FOUNDATION,612.94,Refuse Services
INSERTED DETAIL,,Place,Environmental Services,CLEVELAND POTASH LTD,4295.44,Ground Maintenance
INSERTED DETAIL,,Place,Environmental Services,COLLETT TRANSPORT SERVICES ltd,980.00,Vehicle Hire
INSERTED DETAIL,,Place,Environmental Services,COLLETT TRANSPORT SERVICES ltd,1360.00,Vehicle Hire
INSERTED DETAIL,,Place,Environmental Services,COLLETT TRANSPORT SERVICES ltd,950.00,Vehicle Hire
INSERTED DETAIL,,Place,Environmental Services,COLLETT TRANSPORT SERVICES ltd,1360.00,Vehicle Hire
INSERTED DETAIL,,Place,Environmental Services,COLLETT TRANSPORT SERVICES ltd,1280.00,Vehicle Hire
INSERTED DETAIL,,Place,Environmental Services,COLLETT TRANSPORT SERVICES ltd,1018.83,Vehicle Hire
INSERTED DETAIL,,Place,Environmental Services,COLLETT TRANSPORT SERVICES ltd,980.00,Vehicle Hire
INSERTED DETAIL,,Place,Environmental Services,COMMUNITY IMPACT ENTERPRISE LTD,1607.53,3Rd Part Apprentices
INSERTED DETAIL,,Place,Environmental Services,COMMUNITY IMPACT ENTERPRISE LTD,1583.11,3Rd Part Apprentices
INSERTED DETAIL,,Place,Environmental Services,CTRACK LTD,912.50,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,Environmental Services,DEERNESS KENNELS,771.20,Commissions & Other Services
INSERTED DETAIL,,Place,Environmental Services,FEDERATION BRITISH CREMATION AUTH,755.90,Memberships
INSERTED DETAIL,,Place,Environmental Services,FITZPATRICK WOOLMER DESIGN & PUBLISHING,525.00,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Environmental Services,GROUNDWORK NORTH EAST,533.00,3Rd Part Apprentices
INSERTED DETAIL,,Place,Environmental Services,KEEP BRITAIN TIDY,4000.00,Subscriptions
INSERTED DETAIL,,Place,Environmental Services,LONDONDERRY GARAGE LTD,645.84,Other Supplies & Services
INSERTED DETAIL,,Place,Environmental Services,MARWOOD GROUP LTD,784.00,Plant Hire
INSERTED DETAIL,,Place,Environmental Services,MIDDLESBROUGH BOROUGH COUNCIL,5000.00,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Environmental Services,MR J MALONEY T/A STUMP MUNCHER,3600.00,Plant Hire
INSERTED DETAIL,,Place,Environmental Services,PLAYSAFETY LIMITED,1490.90,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Environmental Services,RIGBY TAYLOR LTD,8600.00,Plant Hire
INSERTED DETAIL,,Place,Environmental Services,RIGBY TAYLOR LTD,970.00,Plant Hire
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,2316.26,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,2592.97,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,3033.22,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,2344.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,1046.80,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,2802.14,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,THE PHOENIX PARTNERSHIP,951.00,Equipment R&M
INSERTED DETAIL,,Place,Environmental Services,WYBONE LTD,8392.98,Other Supplies & Services
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,2919.19,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,7313.20,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,697.66,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,1399.83,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,46260.59,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,4808.43,Electricity
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,648.08,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NPOWER NORTHERN LTD,943.29,Electricity
INSERTED DETAIL,,Place,Highway Network Management,NPOWER NORTHERN LTD,1400.00,Electricity
INSERTED DETAIL,,Place,Highway Network Management,ROOM 9 MEDIA LTD,1480.00,Books
INSERTED DETAIL,,Place,Policy & Regeneration Management,GATENBY SANDERSON,2850.00,Consultancy Fees
INSERTED DETAIL,,Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,194395.67,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,2888.17,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,BDRC CONTINENTAL LTD,15539.00,Consultancy Fees
INSERTED DETAIL,,Place,Programme & Projects,BROXAP  LTD,2249.00,Furniture
INSERTED DETAIL,,Place,Programme & Projects,DIVA CREATIVE LIMITED,1400.00,Marketing & Advertising
INSERTED DETAIL,,Place,Programme & Projects,DIVA CREATIVE LIMITED,3760.00,Marketing & Advertising
INSERTED DETAIL,,Place,Programme & Projects,EVOLUTION,3900.00,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,F G M DECORATORS,850.00,Routine Maintenance
INSERTED DETAIL,,Place,Programme & Projects,F G M DECORATORS,11504.89,Equipment
INSERTED DETAIL,,Place,Programme & Projects,F G M DECORATORS,6902.93,Equipment
INSERTED DETAIL,,Place,Programme & Projects,MIDDLESBROUGH BOROUGH COUNCIL,10605.51,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Programme & Projects,MIDDLESBROUGH BOROUGH COUNCIL,12747.65,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Programme & Projects,MOJO PROMOTIONS,4778.70,Marketing & Advertising
INSERTED DETAIL,,Place,Programme & Projects,RMS RECRUITMENT,1713.72,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Programme & Projects,SCARLET BAND MOTORS SERVICES,3603.50,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,SCARLET BAND MOTORS SERVICES,12864.75,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,SCARLET BAND MOTORS SERVICES,6653.80,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,SCARLET BAND MOTORS SERVICES,13845.01,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,SELECTAMARK SECURITY SYSTEMS PLC,800.00,Stationery
INSERTED DETAIL,,Place,Programme & Projects,SMITH CREATIVE,4430.00,Marketing & Advertising
INSERTED DETAIL,,Place,Programme & Projects,STAR RADIO,1039.00,Marketing & Advertising
INSERTED DETAIL,,Place,Programme & Projects,STAR RADIO,1489.00,Marketing & Advertising
INSERTED DETAIL,,Place,Programme & Projects,TEMP RECRUITMENT LTD,549.53,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Programme & Projects,TEMP RECRUITMENT LTD,654.83,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Programme & Projects,TEMP RECRUITMENT LTD,548.64,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Regulatory Services,DISCLOSURE & BARRING SERVICE,836.00,DBS Checks
INSERTED DETAIL,,Place,Regulatory Services,DURHAM COUNTY COUNCIL,1000.00,Other Supplies & Services
INSERTED DETAIL,,Place,Regulatory Services,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,6361.32,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Regulatory Services,NSL LIMITED,2465.10,Security Services
INSERTED DETAIL,,Place,Regulatory Services,PAY BY PHONE,637.50,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Regulatory Services,PITNEY BOWES LTD,804.24,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Regulatory Services,SCHOTT REMOVALS TRANSPORT LTD,612.00,Equipment
INSERTED DETAIL,,Place,Regulatory Services,SGS UNITED KINGDOM LTD,1000.00,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Regulatory Services,SGS UNITED KINGDOM LTD,1000.00,Professional Fees & Consultancy
