Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2011-07,Community Services,Cultural Services,THE PERFORMING RIGHT SOCIETY LIMITED,2610.65,LICENCES
2011-07,Community Services,Cultural Services,WAVERLEY VINTERS LTD (scottish courage),578.62,BAR PROVISIONS FOR RESALE
2011-07,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,640.88,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1279.2,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1288.15,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,522.6,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,891.9,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,634.33,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,556.3,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ALAN WADKINS LTD,1503.11,EQUIPMENT
2011-07,Community Services,DLO Services,ALU-FIX,1222,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,ALU-FIX,531.32,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,ARMAH SWITCHGEAR LTD,533,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,ARNET LTD,2120,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,AUTOBAR UK  LTD,520.34,CATERING PROVISIONS
2011-07,Community Services,DLO Services,BARCLAY ROOFING LTD,2595,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,BRAKES BROS LTD,559.49,CATERING PROVISIONS
2011-07,Community Services,DLO Services,BRAKES BROS LTD,661.67,CATERING PROVISIONS
2011-07,Community Services,DLO Services,BRAKES BROS LTD,529.21,CATERING PROVISIONS
2011-07,Community Services,DLO Services,BUILDING AUTOMATION SOLUTIONS LTD,10258.18,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,CITY OF NEWCASTLE UPON TYNE,765,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,659,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1156.45,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1699.63,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1263.83,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1337.67,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1251.21,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1177.94,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1640.38,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1109.16,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1302.24,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1246.78,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1334.62,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1564.63,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1238.59,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1241.66,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1839.14,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1694.67,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1249.43,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1239.89,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1380.39,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1181.92,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,508.26,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1121.64,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,546.36,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,726,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1373.76,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1473.56,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,605.04,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1380.13,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1129.16,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1194.21,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1160.99,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1211.75,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,682.95,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,949.5,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1567.17,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1244.15,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1254.67,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,851.86,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,797.7,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1523.94,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,716.72,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,1170.86,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,2034.3,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,CROSSLING LTD,538,STORES PURCHASES (DLO)
2011-07,Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,592,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,600,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,1200,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,DATADAY SOLUTIONS,7673,ICT HARDWARE SUPPORT & MAINTENANCE
2011-07,Community Services,DLO Services,DEERNESS FENCING & LANDSCAPING LTD,2400.54,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,DELTA ELECTRICAL & MECHANICAL SERVICES LTD,19555.02,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,EASBY FLOORING LTD,1188,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,EAST RIDING HORTICULTURE LTD,528,Horticultursal Additives
2011-07,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,629.24,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,727.44,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,510.3,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,820.64,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,760.6,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,916.02,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,2927.53,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,555.8,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,1093.43,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,2409.84,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,2050,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,531.75,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,679.28,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,1862.49,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,563.4,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,1280.89,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,1598.66,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,2552.29,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,646.14,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,ELECTRIC CENTRE,572,STORES PURCHASES (DLO)
2011-07,Community Services,DLO Services,ELECTRONIC SECURITY SOLUTIONS LTD,806.17,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,ELECTRONIC SECURITY SOLUTIONS LTD,625,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,508,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,4280,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,725,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,2430,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,880,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,FRACKS TRANSPORT LIMITED,2549,TRANSPORT
2011-07,Community Services,DLO Services,GELPACK EXCELSIOR LIMITED,1134,STORES PURCHASES (DLO)
2011-07,Community Services,DLO Services,GENTOO CONSTRUCTION LTD,11470.09,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,GRAHAM,920.16,STORES PURCHASES (DLO)
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,720.36,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,590.3,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,660.33,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,680.34,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,700.35,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,590.3,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-07,Community Services,DLO Services,HAYTON & LAMB LTD,18357.75,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,HB ALUMINIUM FABRICATIONS LTD,19518.72,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,HEINEKEN UK,1336.91,BAR PROVISIONS FOR RESALE
2011-07,Community Services,DLO Services,HEINEKEN UK,984.82,BAR PROVISIONS FOR RESALE
2011-07,Community Services,DLO Services,HEINEKEN UK,893.3,BAR PROVISIONS FOR RESALE
2011-07,Community Services,DLO Services,HEINEKEN UK,685.72,BAR PROVISIONS FOR RESALE
2011-07,Community Services,DLO Services,HEINEKEN UK,1208.12,BAR PROVISIONS FOR RESALE
2011-07,Community Services,DLO Services,HEINEKEN UK,840.76,BAR PROVISIONS FOR RESALE
2011-07,Community Services,DLO Services,HEINEKEN UK,1429.23,BAR PROVISIONS FOR RESALE
2011-07,Community Services,DLO Services,HEINEKEN UK,948.06,BAR PROVISIONS FOR RESALE
2011-07,Community Services,DLO Services,HEINEKEN UK,605.19,BAR PROVISIONS FOR RESALE
2011-07,Community Services,DLO Services,HEINEKEN UK,805.02,BAR PROVISIONS FOR RESALE
2011-07,Community Services,DLO Services,HEINEKEN UK,1157.62,BAR PROVISIONS FOR RESALE
2011-07,Community Services,DLO Services,HOPWELLS LIMITED,521.27,CATERING PROVISIONS
2011-07,Community Services,DLO Services,HOPWELLS LIMITED,644.15,CATERING PROVISIONS
2011-07,Community Services,DLO Services,INDAIR LTD IN LIQUIDATION,22383.99,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,INDUSTRIAL DEEP CLEANING LTD,900,CLEANING MATERIALS & CONSUMABLES
2011-07,Community Services,DLO Services,INLEC (UK) LIMITED,2160,EQUIPMENT
2011-07,Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,2043.39,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,J S & T BROUGHAM LTD,553.56,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,JEWSON LTD,774.3,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,JEWSON LTD,774.3,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,JEWSON LTD,860,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,JEWSON LTD,645,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,JEWSON LTD,645,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,JEWSON LTD,620.84,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,JMW ALUMINIUM LTD,5294,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,JOHN DENHAM ASSOCIATES LTD,4648.33,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,JOHN WADE (HAULAGE) LTD,5602.5,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,KERNOCK PARK PLANTS,1852.46,Finished Bedding
2011-07,Community Services,DLO Services,KINGSTON CRAFTSMEN,15245,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,LAFARGE AGGREGATES LIMITED,4995.03,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,LAFARGE AGGREGATES LIMITED,1365.1,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,LLOYDS REGISTER QUALITY ASSURANCE LTD,677.95,PROFESSIONAL FEES & CONSULTANCY
2011-07,Community Services,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,1366.75,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,4434.75,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,10449.33,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,M H LAVERICK & PARTNERS,2396.5,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,M H LAVERICK & PARTNERS,1232,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,M H LAVERICK & PARTNERS,873,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,M H LAVERICK & PARTNERS,640,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,M H LAVERICK & PARTNERS,500,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,M H SOUTHERN,3254.48,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,M H SOUTHERN,1393.89,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,M H SOUTHERN,610.56,MATERIALS
2011-07,Community Services,DLO Services,M H SOUTHERN,944.19,MATERIALS
2011-07,Community Services,DLO Services,M H SOUTHERN,877.5,MATERIALS
2011-07,Community Services,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,2331.72,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3506.21,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,758.55,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,7170.01,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,7408.98,DIRECT CHARGES - CONTRACTORS
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,835.46,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1399.96,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,535.56,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,678,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,601.44,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,601.44,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1392.56,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,2348.32,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,848,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,601.44,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,677.79,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,532.8,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1087.5,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,678.4,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,520.02,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,520.02,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,584,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,878.8,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,601.44,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1620.6,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,506.23,DIRECT CHARGES - MATERIALS (DLO)
2011-07,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1428.32,DIRECT CHARGES - MATERIALS (DLO)
