Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2012-06,Place,DLO Services,MGM LTD,1085.28,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,1245.97,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,678.24,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,NES SERVICES LTD,871.68,SECURITY SERVICES
2012-06,Place,DLO Services,NES SERVICES LTD,3895.32,SECURITY SERVICES
2012-06,Place,DLO Services,NES SERVICES LTD,6224.34,SECURITY SERVICES
2012-06,Place,DLO Services,NORTHUMBRIAN WATER,3202.42,WATER CHARGES
2012-06,Place,DLO Services,OCKWELLS,906.25,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,OTIS PLC,540,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,PUDSEY DIAMOND ENGINEERING,795.5,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,RANDSTAD CPE LTD,845.08,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RANDSTAD CPE LTD,845.08,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RANDSTAD CPE LTD,668.07,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RANDSTAD CPE LTD,845.08,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RANDSTAD CPE LTD,709.87,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RANDSTAD CPE LTD,845.08,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RANDSTAD CPE LTD,683.14,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RANDSTAD CPE LTD,845.08,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RC AYRES BUILDING & ROOFING SERVICES LTD,1223.6,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,RENNYCO LTD,21315,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,RMS RECRUITMENT,893.18,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,893.18,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,712.13,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,893.18,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,856.91,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,816,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,572.02,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,572.02,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,1338.65,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,2234.43,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,1358.8,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,1610.4,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,825.33,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,532.06,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,532.06,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,686.35,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,686.35,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,686.35,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,502.09,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,532.06,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,532.06,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,532.06,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,532.06,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,599.4,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,532.06,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,712.13,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,893.18,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,4831.05,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,5101.67,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,5069.25,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,5949.52,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,4562.35,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,4967.88,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,534.28,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,642.58,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,534.28,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,639.6,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,547.35,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,532.06,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,506.9,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,609.65,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,572.02,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,680.24,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,687.97,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,3612.59,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,547.23,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,2109.37,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,593.84,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,593.84,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,1187.68,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,686.35,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,744.81,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,3952.71,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,532.06,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,532.06,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,736.46,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,546.49,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,686.35,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,686.35,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,915.03,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,514.6,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,520.8,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,5185.71,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,546.49,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,546.49,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,619.29,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,520.8,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,RMS RECRUITMENT,508.4,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,SIEMENS FINANCIAL SERVICES LTD,860.86,LEASING CHARGES
2012-06,Place,DLO Services,SIMMON SIGNS,1358.64,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,SIMMON SIGNS,1159.75,STORES PURCHASES (DLO)
2012-06,Place,DLO Services,STOBBS WHOLESALERS,623.23,CATERING PROVISIONS
2012-06,Place,DLO Services,STONEGRAVE AGGREGATES LTD,689.65,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,STONEGRAVE AGGREGATES LTD,529.41,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,STONEGRAVE AGGREGATES LTD,2598.75,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,STONEGRAVE AGGREGATES LTD,2674.51,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,STONEGRAVE AGGREGATES LTD,2448.7,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,SUNLIGHT SERVICE GROUP LTD,511.94,Production Costs
2012-06,Place,DLO Services,TARMAC LTD,4217.2,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,TEMP RECRUITMENT LTD,681.17,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,TEMP RECRUITMENT LTD,681.17,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,THE HELPING HAND COMPANY (LEDBURY) LTD,552,STORES PURCHASES (DLO)
2012-06,Place,DLO Services,THE SYMPHONY GROUP PLC,504.64,MATERIALS
2012-06,Place,DLO Services,THE SYMPHONY GROUP PLC,638.34,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,THE SYMPHONY GROUP PLC,626.47,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,THE SYMPHONY GROUP PLC,586.52,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,THE SYMPHONY GROUP PLC,574.72,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,THE SYMPHONY GROUP PLC,624.28,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,THE SYMPHONY GROUP PLC,749.22,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,THE SYMPHONY GROUP PLC,675.02,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,THE SYMPHONY GROUP PLC,558.35,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,2200,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),557.46,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),557.46,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),608,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),608,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),608,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),1216,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),608,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),558,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),702,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),558,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,2093.78,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,1795.8,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,2236.82,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,1509.75,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,1489.88,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,588,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,909.03,Pricking Out
2012-06,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,1135.88,Pricking Out
2012-06,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,1661.32,Pricking Out
2012-06,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,2385,Greenhouses
2012-06,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,1454.5,Pricking Out
2012-06,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,3349.75,Pricking Out
2012-06,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,2665.98,Pricking Out
2012-06,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,4770.2,Baskets
2012-06,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,744,Containers
2012-06,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,1440,Containers
2012-06,Place,DLO Services,WARMSEAL,756.43,DIRECT CHARGES - CONTRACTORS
2012-06,Place,DLO Services,WAVERLEY VINTERS LTD (scottish courage),511.7,BAR PROVISIONS FOR RESALE
2012-06,Place,DLO Services,WERNICK HIRE LTD,685.7,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,WERNICK HIRE LTD,525.72,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,WERNICK HIRE LTD,525.72,DIRECT CHARGES - MATERIALS (DLO)
2012-06,Place,DLO Services,WOLSELEY UK LTD,714.3,STORES PURCHASES (DLO)
2012-06,Place,DLO Services,WYNYARD CONCIERGE SERVICES LTD,10509,DIRECT CHARGES - CONTRACTORS
2012-06,Place,Environmental Services,ABACUS PLAYGROUNDS LTD,565,BUILDING REPAIRS AND MAINTENANCE
2012-06,Place,Environmental Services,ALAN WADKINS LTD,898,EQUIPMENT
2012-06,Place,Environmental Services,ANDEL LTD,6120,OTHER CONSUMABLES
2012-06,Place,Environmental Services,APEX QUALITY TIMBER BUILDING,691.67,Other Supplies & Services
2012-06,Place,Environmental Services,CATALYST ENVIRONMENTAL LTD,4749,Statutory Testing
2012-06,Place,Environmental Services,DAWSONRENTALS SWEEPERS,1715,VEHICLE HIRE
2012-06,Place,Environmental Services,DAWSONRENTALS SWEEPERS,1715,VEHICLE HIRE
2012-06,Place,Environmental Services,DAWSONRENTALS SWEEPERS,1715,VEHICLE HIRE
2012-06,Place,Environmental Services,DAWSONRENTALS SWEEPERS,1715,VEHICLE HIRE
2012-06,Place,Environmental Services,DAWSONRENTALS SWEEPERS,1715,VEHICLE HIRE
2012-06,Place,Environmental Services,DAWSONRENTALS SWEEPERS,1715,VEHICLE HIRE
2012-06,Place,Environmental Services,DEERNESS KENNELS,720.85,COMMISSIONS & OTHER SERVICES
2012-06,Place,Environmental Services,LOST ART LIMITED,8500,BUILDING REPAIRS AND MAINTENANCE
2012-06,Place,Environmental Services,MKM BUILDING SUPPLIES (HULL) LTD,650,Other Supplies & Services
2012-06,Place,Environmental Services,PLAYSMART UK LTD,718.88,BUILDING REPAIRS AND MAINTENANCE
2012-06,Place,Environmental Services,RIGBY TAYLOR LTD,4000,ENVIRONMENTAL
2012-06,Place,Environmental Services,RMS RECRUITMENT,865.8,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Environmental Services,RMS RECRUITMENT,690.3,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Environmental Services,RMS RECRUITMENT,546.49,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Environmental Services,RMS RECRUITMENT,865.8,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Environmental Services,RMS RECRUITMENT,690.3,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Environmental Services,RMS RECRUITMENT,2147.34,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,304591.07,Waste Management
2012-06,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,1749.96,Waste Management
2012-06,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,2125.45,Waste Management
2012-06,Place,Environmental Services,STRAIGHT PLC,3190.56,Domestic Waste
2012-06,Place,Environmental Services,THE PHOENIX PARTNERSHIP,504.5,EQUIPMENT R&M
2012-06,Place,Environmental Services,THE PHOENIX PARTNERSHIP,1551.94,EQUIPMENT R&M
2012-06,Place,Environmental Services,THE PHOENIX PARTNERSHIP,930.5,EQUIPMENT R&M
2012-06,Place,Environmental Services,VIEWTOUCH,600,BOOKS
2012-06,Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,807.24,Contract Funerals
2012-06,Place,Environmental Services,WM MORRISON SUPERMARKETS PLC,2191.41,GROUND MAINTENANCE
2012-06,Place,Highway Network Management,DIRECT SIGNS (NORTHERN) LTD,752.5,Other Supplies & Services
2012-06,Place,Highway Network Management,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,644.54,Traffic Management
2012-06,Place,Highways Management,ALLSTAR BUSINESS SOLUTIONS LTD,524.77,VEHICLE FUEL
2012-06,Place,Joint Leveys & Boards,TEES VALLEY UNLIMITED,86690.5,JOINT AUTHORITIES
2012-06,Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,2083,Other Supplies & Services
2012-06,Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,4413.17,Other Supplies & Services
2012-06,Place,Programme & Projects,BIKESPORT,540,PPE Clothing & Equipment
2012-06,Place,Programme & Projects,BIKESPORT,500,PPE Clothing & Equipment
2012-06,Place,Programme & Projects,BOHO MODELS LTD,3280,PROFESSIONAL FEES & CONSULTANCY
2012-06,Place,Programme & Projects,CALM DIGITAL,1140,ICT SOFTWARE SUPPORT & MAINTENANCE
2012-06,Place,Programme & Projects,CALM DIGITAL,4500,ICT SOFTWARE SUPPORT & MAINTENANCE
2012-06,Place,Programme & Projects,CLIVE OWEN AND CO LLP,875,Other Supplies & Services
2012-06,Place,Programme & Projects,ELIZABETH MILLION,1700,BOOKS
2012-06,Place,Programme & Projects,F G M DECORATORS,3450,Other Supplies & Services
2012-06,Place,Programme & Projects,GO GATESHEAD LTD,2515.7,Other Supplies & Services
2012-06,Place,Programme & Projects,MERCHANDISE MANIA LTD,1066,EQUIPMENT
2012-06,Place,Programme & Projects,MIMICS PRODUCTIONS,550,PURCHASE OF CLOTHING
2012-06,Place,Programme & Projects,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,995.44,MARKETING & ADVERTISING
2012-06,Place,Programme & Projects,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,2668,MARKETING & ADVERTISING
2012-06,Place,Programme & Projects,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,500,MARKETING & ADVERTISING
2012-06,Place,Programme & Projects,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,500,MARKETING & ADVERTISING
2012-06,Place,Programme & Projects,NIGEL WHITFIELD PHOTOGRAPHY,2000,PROFESSIONAL FEES & CONSULTANCY
2012-06,Place,Programme & Projects,NORTH YORKSHIRE COUNTY COUNCIL,1999.33,Other Supplies & Services
2012-06,Place,Programme & Projects,RMS RECRUITMENT,1674.45,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Programme & Projects,SCARLET BAND MOTORS SERVICES,16212.92,Other Supplies & Services
2012-06,Place,Programme & Projects,STIRLING SURVEYS,2280,MARKETING & ADVERTISING
2012-06,Place,Regulatory Services,BRUEL & KJAER (UK) LTD,1212,EQUIPMENT R&M
2012-06,Place,Regulatory Services,DISCLOSURE & BARRING SERVICE,748,CRB CHECKS
2012-06,Place,Regulatory Services,NSL LIMITED,4527.67,SECURITY SERVICES
2012-06,Place,Regulatory Services,PRESTIGE AIR-TECHNOLOGY LIMITED,1153.52,Routine Maintenance
2012-06,Place,Regulatory Services,XACT CONSULTANCY & TRAINING LIMITED,630,EMPLOYEE TRAINING COURSE COSTS
2012-06,Place,Strategy & Commissioning,MVA CONSULTANCY,4638.25,CONSULTANCY FEES
2012-06,Place,Strategy & Commissioning,THE BREAD & BUTTER THEATRE COMPANY,650,STATIONERY
2012-06,Place,Transport & Building Cleaning,ACCESS HIRE NATIONWIDE LTD,1328.57,VEHICLE HIRE
2012-06,Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,532.44,MATERIALS
2012-06,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Transport & Building Cleaning,FUCHS LUBRICANTS UK PLC,1747,MATERIALS
2012-06,Place,Transport & Building Cleaning,GB OILS T/A BRETT FUELS,25609.58,VEHICLE FUEL
2012-06,Place,Transport & Building Cleaning,GB OILS T/A BRETT FUELS,4481.33,VEHICLE FUEL
2012-06,Place,Transport & Building Cleaning,GB OILS T/A BRETT FUELS,26321.14,VEHICLE FUEL
2012-06,Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,1648.44,MATERIALS
2012-06,Place,Transport & Building Cleaning,POST OFFICE  LTD,2958,ROAD FUND TAX
2012-06,Place,Transport & Building Cleaning,S G PETCH LTD,704.12,MATERIALS
2012-06,Place,Housing,EDEN BROWN,832.5,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Housing,EDEN BROWN,821.25,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Housing,EDEN BROWN,855,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Housing,EDEN BROWN,855,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Housing,EDEN BROWN,630,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Housing,HARROWGATE HILL LODGE,524.9,BOARD & LODGINGS FOR HOMELESS CLIENTS
2012-06,Place,Housing,INST OF REVENUES RATING & VALUATION,1750,EMPLOYEE TRAINING COURSE COSTS
2012-06,Place,Housing,LYNCH HEALTHCARE LIMITED,1578.16,ALTERATIONS & IMPROVEMENTS
2012-06,Place,Housing,NORTHGATE INFORMATION SOLUTIONS,675,ICT HARDWARE SUPPORT & MAINTENANCE
2012-06,Place,Housing,TWOFOLD LTD,1166.5,STATIONERY
2012-06,Place,Housing Revenue Account,ANGEL HUMAN RESOURCES PLC (LDS RECRUITME,535.09,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Housing Revenue Account,ANGEL HUMAN RESOURCES PLC (LDS RECRUITME,790.68,AGENCY STAFF COSTS - NON TEACHING
2012-06,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,909,Responsive Repairs (General)
2012-06,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,1731,Responsive Repairs (General)
2012-06,Place,Housing Revenue Account,DURHAM BUSINESSWEAR LTD,5177.45,PURCHASE OF CLOTHING
2012-06,Place,Housing Revenue Account,DURHAM BUSINESSWEAR LTD,519.7,PURCHASE OF CLOTHING
2012-06,Place,Housing Revenue Account,DURHAM COUNTY COUNCIL,611.19,Cyclical-Lift Maintenance
2012-06,Place,Housing Revenue Account,HANOVER HOUSING ASSOCIATION,165507.26,Other Supplies & Services
2012-06,Place,Housing Revenue Account,JTM SERVICES,2380.63,EQUIPMENT R&M
2012-06,Place,Housing Revenue Account,LOCKHART CATERING EQUIPMENT,852.02,EQUIPMENT
2012-06,Place,Housing Revenue Account,MAKEPORT 2001 LTD,2034.08,FURNITURE
2012-06,Place,Housing Revenue Account,MAKEPORT 2001 LTD,592.2,FURNITURE
2012-06,Place,Housing Revenue Account,MAKEPORT 2001 LTD,592.2,FURNITURE
2012-06,Place,Housing Revenue Account,MAKEPORT 2001 LTD,592.2,FURNITURE
2012-06,Place,Housing Revenue Account,MAKEPORT 2001 LTD,592.2,FURNITURE
2012-06,Place,Housing Revenue Account,MAKEPORT 2001 LTD,561.6,FURNITURE
2012-06,Place,Housing Revenue Account,MAKEPORT 2001 LTD,2993.1,FURNITURE
2012-06,Place,Housing Revenue Account,MAKEPORT 2001 LTD,592.2,FURNITURE
2012-06,Place,Housing Revenue Account,MAKEPORT 2001 LTD,592.2,FURNITURE
2012-06,Place,Housing Revenue Account,MAKEPORT 2001 LTD,1775.67,FURNITURE
2012-06,Place,Housing Revenue Account,MAKEPORT 2001 LTD,1502.05,FURNITURE
2012-06,Place,Housing Revenue Account,MAKEPORT 2001 LTD,592.2,FURNITURE
