Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3056428,626.35,Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3049274,854.46,Materials
Place,DLO Services,NES SERVICES LTD,3056562,1187.73,Direct Charges - Contractors
Place,DLO Services,NORTHGATE VEHICLE HIRE LIMITED,0,504,Vehicle Hire
Place,DLO Services,NORTHGATE VEHICLE HIRE LIMITED,0,646.8,Agency Staff Costs - Non Teaching
Place,DLO Services,PROTEUS EQUIPMENT LTD,3057268,959.76,Materials
Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,3054486,1007.76,Direct Charges - Contractors
Place,DLO Services,RENNYCO LTD,3057504,2015.00,Direct Charges - Contractors
Place,DLO Services,RENNYCO LTD,3055604,9977.30,Direct Charges - Contractors
Place,DLO Services,RIMICK FLOORS,3055727,1963.00,Direct Charges - Contractors
Place,DLO Services,RIMICK FLOORS,3055488,1205.00,Direct Charges - Contractors
Place,DLO Services,RIMICK FLOORS,3057950,3140.00,Direct Charges - Contractors
Place,DLO Services,RMS RECRUITMENT,3053194,779.1,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053194,779.1,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053194,779.1,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053194,779.1,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,629.27,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,571.57,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,680.09,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053194,621.43,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,571.17,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,732.73,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050437,532.07,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,732.73,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,621.9,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053957,740.53,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3049855,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3042365,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,535.39,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,567.03,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,609.53,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053194,621.43,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050437,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,718.64,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,849.66,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,732.73,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,643.47,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,615.44,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3048851,535.39,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3048851,535.39,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3048851,535.39,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3048851,535.39,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3042365,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3043061,545.87,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3048850,535.39,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3043332,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3042367,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3042362,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3048851,535.39,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3042367,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3042365,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3042365,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3042365,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050437,566.62,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,608.01,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,573.95,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,686.85,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,665.62,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,788.62,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,670.76,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,672.86,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050804,506.9,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050805,506.9,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050805,506.9,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3049854,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3049855,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3049854,650.01,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3049855,553.2,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3049855,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,643.47,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,539.25,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055275,507.27,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050804,506.9,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050805,506.9,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050804,506.9,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050805,506.9,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,546.8,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,546.8,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,546.8,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3042365,566.62,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,657.93,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,672.86,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053194,779.1,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053194,779.1,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055119,574.13,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3042363,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053194,779.1,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3049854,650.01,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3049855,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3049855,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3049854,650.01,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3049854,636.18,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053957,576.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053957,576.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,608.01,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050437,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050437,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050437,628.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053957,576.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057099,634.48,Agency Staff Costs - Non Teaching
Place,DLO Services,ROSEHILL POLYMERS LIMITED,3056429,698,Materials
Place,DLO Services,ROSEHILL POLYMERS LIMITED,3057398,3409.00,Materials
Place,DLO Services,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3056651,1178.75,Direct Charges - Contractors
Place,DLO Services,SIBCAS LTD,3050679,658.63,Equipment
Place,DLO Services,SIGNPOST SOLUTIONS,3056491,801.47,Materials
Place,DLO Services,SIGNPOST SOLUTIONS,3056368,737.68,Materials
Place,DLO Services,SPRINGS ROOFING LTD,3056038,1980.00,Direct Charges - Contractors
Place,DLO Services,STONE TECHNICAL SERVICES,0,7736.85,Direct Charges - Contractors
Place,DLO Services,STONEGRAVE AGGREGATES LTD,3056436,940,Waste Management
Place,DLO Services,STONEGRAVE AGGREGATES LTD,3056505,5235.39,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,564,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1231.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,860.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,877.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,752,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3052410,1280.00,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3052410,845,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1157.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,814.65,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,540.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,550,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,870,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,675,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,3000.00,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,1000.00,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,1000.00,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,1000.00,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,500,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,700,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,700,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,700,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,800,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,570,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,670,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,500,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,634.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,560.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1600.00,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,983.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,687.65,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,0,571,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,0,860.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,0,514.8,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,0,860.45,Direct Charges - Contractors
Place,DLO Services,TARMAC LTD,3049610,564.73,Materials
Place,DLO Services,TARMAC LTD,3055859,33763.50,Direct Charges - Contractors
Place,DLO Services,TARMAC LTD,3053094,103620.98,Direct Charges - Contractors
Place,DLO Services,TARMAC LTD,3049610,913.44,Materials
Place,DLO Services,TRIPLE POINT LEASE PARTNERS,0,17067.48,Leasing Charges
Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,3055494,1663.11,Direct Charges - Contractors
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1322.76,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,663.08,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1445.40,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,740.22,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,586.92,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1041.93,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1509.64,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1300.86,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1137.34,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1181.14,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1241.00,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1315.46,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1449.78,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1332.98,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,504.9,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1103.76,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1210.95,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,772.65,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,666.9,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,1088.61,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,819.45,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,808.65,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,8987.88,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,966.79,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,2272.38,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,2254.23,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,3778.83,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,2205.83,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,647.35,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,951.06,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1149.02,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,8367.15,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,6456.56,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,951.06,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,641.3,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,644.93,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,544.48,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,843.28,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,556.1,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,756.28,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1067.22,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,632.83,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1833.76,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1392.84,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,725.62,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,808.84,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,773.8,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,502.15,Materials
Place,DLO Services,VENN GROUP LTD,3054688,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052900,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052900,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3055816,555,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052853,750,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052901,540,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052900,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3057739,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052900,510,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052900,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052901,562.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3057739,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3058092,592,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052900,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052900,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3055816,555,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3055816,555,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3054688,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3054688,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052901,555,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052901,562.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052853,750,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052853,600,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3058091,524.22,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3058091,657.49,Agency Staff Costs - Non Teaching
Place,DLO Services,WESTWOOD TIMBER & FENCING,3056229,534,Direct Charges - Contractors
Place,DLO Services,WESTWOOD TIMBER & FENCING,3056229,1246.00,Direct Charges - Contractors
Place,DLO Services,WM SMITH & SONS (BARNARD CASTLE) LTD,3055556,1504.33,Materials
Place,DLO Services,WM SMITH & SONS (BARNARD CASTLE) LTD,3049282,7644.42,Materials
Place,DLO Services,YESSS ELECTRICAL,3056234,2622.77,Materials
Place,Environmental Services,A19 POOLS & SPAS,3054393,520,Building Repairs And Maintenance
Place,Environmental Services,AGRICULTURE  AND HORTICULTURAL DEVELOPMENT BOARD,0,1260.00,Other Supplies & Services
Place,Environmental Services,CARRS BILLINGTON AGRICULTURE,3054841,540,Building Repairs And Maintenance
Place,Environmental Services,COLLETT TRANSPORT SERVICES ltd,3054891,2730.00,Vehicle Hire
Place,Environmental Services,CTRACK LTD,3050454,912.5,Ict Hardware Support & Maintenance
Place,Environmental Services,CTRACK LTD,3050454,912.5,Ict Hardware Support & Maintenance
Place,Environmental Services,DEERNESS KENNELS,0,811,Professional Fees & Consultancy
Place,Environmental Services,DEERNESS KENNELS,0,890.7,Professional Fees & Consultancy
Place,Environmental Services,DR CARTER AND PARTNERS,0,1914.00,Medical
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,1787.20,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,777.02,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,558.49,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,1109.66,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,1541.74,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,803.62,Bedding Plug Plants
Place,Environmental Services,EAST RIDING HORTICULTURE LTD,3056462,2618.00,Compost
Place,Environmental Services,GLASDON UK LTD,3056666,851.78,Other Supplies & Services
Place,Environmental Services,GREAT NORTH AIR AMBULANCE SERVICE,0,564.13,Refuse Services
Place,Environmental Services,HARTLEPOOL BOROUGH COUNCIL,3055478,560,Employee Training Course Costs
Place,Environmental Services,HURWORTH PARISH COUNCIL,0,1657.50,Parish Litter Collection
Place,Environmental Services,J & B FARNABY,0,750,Other Consumables
Place,Environmental Services,LANDMARK TRADING LTD,3056724,757.6,Equipment
Place,Environmental Services,LANDMARK TRADING LTD,3057107,1503.16,Equipment
Place,Environmental Services,LANDMARK TRADING LTD,3057107,689.15,Equipment
Place,Environmental Services,LONDONDERRY GARAGE LTD,3055653,645.84,Other Consumables
Place,Environmental Services,LS SYSTEMS LTD,0,2262.00,Compost
Place,Environmental Services,MGL (DEMOLITION) LTD,3056118,660,Repairs - Asbestos Removal
Place,Environmental Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3054802,845,Repairs - Building Fabric
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,562.8,Vehicle Hire
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,504,Vehicle Hire
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,135266.76,Equipment
Place,Environmental Services,RMS RECRUITMENT,3056467,4477.98,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3056467,1946.16,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3053824,1146.48,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3056467,4177.12,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3056467,1811.52,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3056467,4510.58,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3056467,1980.84,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3056467,1132.33,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3049972,1701.87,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3052026,1803.36,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3053824,718.08,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3056467,4112.58,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3054769,603.84,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3049972,1956.65,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3052026,1811.52,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3049972,2448.67,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3052026,1750.32,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3052026,1893.12,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3052027,505.35,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3052026,2171.42,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3053824,1509.60,Agency Staff Costs - Non Teaching
