Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2011-06,Community Services,Cultural Services,ROYAL GEOGRAPHICAL SOCIETY,608.2,Artist payments
2011-06,Community Services,Cultural Services,SEALEGS PUPPET THEATRE COMPANY,720,Artist payments
2011-06,Community Services,Cultural Services,SPIRIT PRODUCTIONS (WORLDWIDE) LIMITED,14480.59,Artist payments
2011-06,Community Services,Cultural Services,SPORT SYSTEMS LIMITED,870,Other Supplies & Services
2011-06,Community Services,Cultural Services,STAGE ELECTRICS,856.8,EQUIPMENT
2011-06,Community Services,Cultural Services,STATUS PROMOTIONS,530.52,EQUIPMENT
2011-06,Community Services,Cultural Services,TELL TALE HEARTS,950,Artist payments
2011-06,Community Services,Cultural Services,THE BIRMINGHAM STAGE COMPANY,22238.02,Artist payments
2011-06,Community Services,Cultural Services,THE GRUMBLEWEEDS,6064.98,Artist payments
2011-06,Community Services,Cultural Services,THE PERFORMING RIGHT SOCIETY LIMITED,1107.42,LICENCES
2011-06,Community Services,Cultural Services,THE PERFORMING RIGHT SOCIETY LIMITED,6710.92,LICENCES
2011-06,Community Services,Cultural Services,THEATRE PRODUCTIONS INTERNATIONAL LTD,4200.12,Artist payments
2011-06,Community Services,Cultural Services,THEATRE PRODUCTIONS INTERNATIONAL LTD,1666.67,Artist payments
2011-06,Community Services,Cultural Services,TUCKED IN PRODUCTIONS LIMITED,800,Artist payments
2011-06,Community Services,Cultural Services,WAVERLEY VINTERS LTD (scottish courage),578.62,BAR PROVISIONS FOR RESALE
2011-06,Community Services,Cultural Services,WAVERLEY VINTERS LTD (scottish courage),924.06,BAR PROVISIONS FOR RESALE
2011-06,Community Services,Cultural Services,WAVERLEY VINTERS LTD (scottish courage),529.83,BAR PROVISIONS FOR RESALE
2011-06,Community Services,Cultural Services,WEST END THEATRE MANAGERS LTD,876,TMA Theatre Tokens
2011-06,Community Services,Cultural Services,WM MORRISON SUPERMARKETS PLC,1343.75,RENT OF FACILITIES
2011-06,Community Services,Cultural Services,WM MORRISON SUPERMARKETS PLC,2081.09,RENT OF FACILITIES
2011-06,Community Services,Cultural Services,WM MORRISON SUPERMARKETS PLC,625,RENT OF FACILITIES
2011-06,Community Services,Cultural Services,WM MORRISON SUPERMARKETS PLC,4859.81,RENT OF FACILITIES
2011-06,Community Services,DLO Services,A1 TRAINING & SAFETY,500,EMPLOYEE TRAINING COURSE COSTS
2011-06,Community Services,DLO Services,ACCESS 55 LTD,553.06,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,640.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,640.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,679.91,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,903.54,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,967.9,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,514.24,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,515.84,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,2302.56,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,63180,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1295.4,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1279.2,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,633.06,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1156.4,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,515.84,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,661.7,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,663.02,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1263.6,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,515.84,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,2436.88,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,515.84,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1918.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,583.32,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,722.35,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,634.33,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,515.84,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,661.7,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,640.8,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,AIRCON REFRIGERATION LTD,1380,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,AIRCON REFRIGERATION LTD,549,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,ALU-FIX,587.16,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,APEC ENVIRONMENTAL,5400,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,APEC ENVIRONMENTAL,1465,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,APEC ENVIRONMENTAL,2700,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,ARNET LTD,1092,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,ARNET LTD,2174,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,ARNET LTD,1944,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BARCLAY ROOFING LTD,584.58,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BARCLAY ROOFING LTD,20716.06,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BECKER (SLIDING PARTITIONS) LTD,1396,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BLACKPATH CONSTRUCTION LIMITED,8278.41,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BLACKPATH CONSTRUCTION LIMITED,3547.89,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BLACKPATH CONSTRUCTION LIMITED,991.55,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BLACKPATH CONSTRUCTION LIMITED,8097.94,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BLACKPATH CONSTRUCTION LIMITED,1690.93,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BLACKPATH CONSTRUCTION LIMITED,3529.8,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BLACKPATH CONSTRUCTION LIMITED,2509.52,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BLACKPATH CONSTRUCTION LIMITED,4236,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BRAKES BROS LTD,501.39,CATERING PROVISIONS
2011-06,Community Services,DLO Services,BRAKES BROS LTD,544.27,CATERING PROVISIONS
2011-06,Community Services,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,2066.4,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,12859.06,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BROXAP  LTD,2590,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,BURTS CONTRACT SERVICES,20716.06,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,BURTS CONTRACT SERVICES,8065.5,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,CALBARRIE LIMITED,1136,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,CERAMIC TILE DISTRIBUTORS(NEWCASTLE)LTD,600,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CERAMIC TILE DISTRIBUTORS(NEWCASTLE)LTD,631.14,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,COLGRAVE SEEDS LTD,821.53,Bedding Plug Plants
2011-06,Community Services,DLO Services,COLGRAVE SEEDS LTD,1342.62,Bedding Plug Plants
2011-06,Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,8087.62,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,3734.55,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,895.52,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,CONTRACT SERVICES,921,BUILDING REPAIRS AND MAINTENANCE
2011-06,Community Services,DLO Services,CROSSLING LTD,553.5,STORES PURCHASES (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,522.88,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1321.01,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,741.52,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,981.64,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,776.31,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,680.11,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1048.98,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1301.18,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1239.02,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1272.78,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,546.36,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1266.49,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1135.46,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1087.41,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1459.81,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1066.45,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1205.32,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1187.33,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1592.33,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1103.94,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,677.68,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1495.52,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,967.6,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1307.53,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1160.71,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,856.65,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1283.14,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1324.16,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1131.85,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1696.14,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1181.68,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,508.26,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1121.64,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,580.56,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1081.94,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1128.6,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1266.47,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,659,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,598,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1189.66,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1097.91,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1056.41,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,CROSSLING LTD,1239.57,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,760,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,600,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,592,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,832,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,DELTA ELECTRICAL & MECHANICAL SERVICES LTD,15427.44,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,DUFELL ROOFING CO LTD,7160,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,DUNHAM-BUSH LTD,10925,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,EASBY FLOORING LTD,1056,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,EASBY FLOORING LTD,880,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,1342.51,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,ELDERS WALKER GLASS LTD,3075.28,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,ELECTRIC CENTRE,11255.1,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,ELECTRIC CENTRE,871.5,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,ELECTRIC CENTRE,1070.9,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,ELECTRIC CENTRE,3247.46,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,ELECTRIC CENTRE,750.4,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,ELECTRIC CENTRE,639,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,ELECTRIC CENTRE,2800,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,ELECTRIC CENTRE,583.22,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,ELECTRIC CENTRE,2008.09,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,ELECTRIC CENTRE,1633.25,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,ELECTRIC CENTRE,1895.4,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,ELECTRIC CENTRE,1082.75,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,ESS SAFEFORCE,706.7,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,EXPEDIENT TRAINING SERVICES,519,EMPLOYEE TRAINING COURSE COSTS
2011-06,Community Services,DLO Services,EXPEDIENT TRAINING SERVICES,519,EMPLOYEE TRAINING COURSE COSTS
2011-06,Community Services,DLO Services,EXPEDIENT TRAINING SERVICES,990,EMPLOYEE TRAINING COURSE COSTS
2011-06,Community Services,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,884.97,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,3093,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,2297.1,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,575.8,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,800,EQUIPMENT
2011-06,Community Services,DLO Services,FRACKS TRANSPORT LIMITED,5198,TRANSPORT
2011-06,Community Services,DLO Services,FRACKS TRANSPORT LIMITED,1040,TRANSPORT
2011-06,Community Services,DLO Services,FRACKS TRANSPORT LIMITED,2580,TRANSPORT
2011-06,Community Services,DLO Services,FRACKS TRANSPORT LIMITED,2410,TRANSPORT
2011-06,Community Services,DLO Services,FRACKS TRANSPORT LIMITED,4987,TRANSPORT
2011-06,Community Services,DLO Services,GENTOO CONSTRUCTION LTD,4514.96,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,GENTOO CONSTRUCTION LTD,3091.12,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,GENTOO CONSTRUCTION LTD,640.07,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,GOLDSHIELD ELECTRONIC SECURITY LTD,616.23,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,GOLDSHIELD ELECTRONIC SECURITY LTD,576,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,GRAHAM,690.12,STORES PURCHASES (DLO)
2011-06,Community Services,DLO Services,GREEN LINK (NORTH EAST),599.76,POSTAGES
2011-06,Community Services,DLO Services,GREEN LINK (NORTH EAST),628.32,POSTAGES
2011-06,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,4337.5,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,5024.03,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,13925.74,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,5031,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,12421.5,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,10028.25,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,HARPERS ENVIRONMENTAL LIMITED,2027.5,WASTE DISPOSAL
2011-06,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,DLO Services,HAYS SPECIALIST SERVICES,740.37,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,DLO Services,HAYS SPECIALIST SERVICES,720.36,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,DLO Services,HAYTON & LAMB LTD,5712.53,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,HAYTON & LAMB LTD,1052.51,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,HCL CONTRACTS,8062.92,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,HCL CONTRACTS,11321.53,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,HEINEKEN UK,725.66,BAR PROVISIONS FOR RESALE
2011-06,Community Services,DLO Services,HEINEKEN UK,968.73,BAR PROVISIONS FOR RESALE
2011-06,Community Services,DLO Services,HEINEKEN UK,1242.36,BAR PROVISIONS FOR RESALE
2011-06,Community Services,DLO Services,HEINEKEN UK,600.58,BAR PROVISIONS FOR RESALE
2011-06,Community Services,DLO Services,HEINEKEN UK,508.14,BAR PROVISIONS FOR RESALE
2011-06,Community Services,DLO Services,HEINEKEN UK,1165.84,BAR PROVISIONS FOR RESALE
2011-06,Community Services,DLO Services,HEINEKEN UK,1205.32,BAR PROVISIONS FOR RESALE
2011-06,Community Services,DLO Services,HENDERSON CAMPBELL,38853.82,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,HOPWELLS LIMITED,640.8,CATERING PROVISIONS
2011-06,Community Services,DLO Services,HOWDEN JOINERY LTD (1000060392),667.83,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,HOWDEN JOINERY LTD (1000060392),1439.04,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,HOWDEN JOINERY LTD (1000060392),851.15,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,5953.13,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,3325.01,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,1806.78,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,2578.68,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,JDP CONTRACTING SERVICES LIMITED,29745.01,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,JDP CONTRACTING SERVICES LIMITED,34204.47,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,JEWSON LTD,860,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,JEWSON LTD,620.84,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,JEWSON LTD,645,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,JEWSON LTD,599,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,K C PLANT HIRE,770,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,KONICA MINTOLA BUSINESS SOLUTIONS EAST LTD,1171.63,LEASING CHARGES
2011-06,Community Services,DLO Services,LORD TECHNICAL LTD,741,DIRECT CHARGES - MATERIALS (DLO)
2011-06,Community Services,DLO Services,LS SYSTEMS LTD,1825.2,Compost
2011-06,Community Services,DLO Services,LUBBE & SONS (BULBS) LTD,2577.8,Finished Bedding
2011-06,Community Services,DLO Services,LUBBE & SONS (BULBS) LTD,5344.99,Finished Bedding
2011-06,Community Services,DLO Services,LUBBE & SONS (BULBS) LTD,1254,Finished Bedding
2011-06,Community Services,DLO Services,LUMSDEN & CARROLL CONSTRUCTION LTD,794.93,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,LUMSDEN & CARROLL CONSTRUCTION LTD,21710.67,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,1319.36,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,547.1,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,557.16,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,2305.63,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,2680.59,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,M & J HORTICULTURE,13629.25,Greenhouses
2011-06,Community Services,DLO Services,M H SOUTHERN,549,MATERIALS
2011-06,Community Services,DLO Services,MGM LTD,6514.1,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,18631.37,DIRECT CHARGES - CONTRACTORS
2011-06,Community Services,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3800,DIRECT CHARGES - CONTRACTORS
