Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2011-11,Place,DLO Services,FAB-TECH ENGINEERING (UK) LTD,10230.46,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,FAST FLOW PIPELINE SERVICES LTD,30546.12,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,FRACKS TRANSPORT LIMITED,2625,TRANSPORT
2011-11,Place,DLO Services,FRACKS TRANSPORT LIMITED,768,TRANSPORT
2011-11,Place,DLO Services,FRACKS TRANSPORT LIMITED,2825,TRANSPORT
2011-11,Place,DLO Services,FRACKS TRANSPORT LIMITED,3730,TRANSPORT
2011-11,Place,DLO Services,FRACKS TRANSPORT LIMITED,2720,TRANSPORT
2011-11,Place,DLO Services,FRACKS TRANSPORT LIMITED,1190,TRANSPORT
2011-11,Place,DLO Services,GELPACK EXCELSIOR LIMITED,1736,STORES PURCHASES (DLO)
2011-11,Place,DLO Services,GENTOO CONSTRUCTION LTD,12307.08,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,GENTOO CONSTRUCTION LTD,4985.78,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,GENTOO CONSTRUCTION LTD,5256.97,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,GENTOO CONSTRUCTION LTD,14200.34,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,GENTOO CONSTRUCTION LTD,9102.38,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,GOLDSHIELD ELECTRONIC SECURITY LTD,939.03,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,GRAHAM,1150.2,STORES PURCHASES (DLO)
2011-11,Place,DLO Services,GRAHAM,1150.2,STORES PURCHASES (DLO)
2011-11,Place,DLO Services,GUS ROBINSON DEVELOPMENTS,9115.55,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,GUS ROBINSON DEVELOPMENTS,2445.9,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,GUS ROBINSON DEVELOPMENTS,2281.5,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,HADRIAN ARCHITECTURAL GLAZING SYSTEMS LTD,183009.4,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,553.92,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,683.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,675.09,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,640.47,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,640.47,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,683.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,504.38,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,504.38,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,504.38,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,504.38,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,504.38,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,504.38,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,517.83,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,504.38,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,553.15,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYS SPECIALIST SERVICES,3872.13,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,HAYTON & LAMB LTD,12311.9,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,HAYTON & LAMB LTD,2994,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,HB ALUMINIUM FABRICATIONS LTD,28822.61,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,HB ALUMINIUM FABRICATIONS LTD,2325.87,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,HEINEKEN UK,770.2,BAR PROVISIONS FOR RESALE
2011-11,Place,DLO Services,HEINEKEN UK,546.56,BAR PROVISIONS FOR RESALE
2011-11,Place,DLO Services,HEINEKEN UK,1537.25,BAR PROVISIONS FOR RESALE
2011-11,Place,DLO Services,HEINEKEN UK,939.87,BAR PROVISIONS FOR RESALE
2011-11,Place,DLO Services,HEINEKEN UK,560.96,BAR PROVISIONS FOR RESALE
2011-11,Place,DLO Services,HEINEKEN UK,1204.07,BAR PROVISIONS FOR RESALE
2011-11,Place,DLO Services,HEINEKEN UK,1094.01,BAR PROVISIONS FOR RESALE
2011-11,Place,DLO Services,HENDERSON CAMPBELL,22061.83,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,HILL BASTIN INTERIORS LTD,685.99,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,HOPWELLS LIMITED,588.15,CATERING PROVISIONS
2011-11,Place,DLO Services,HOPWELLS LIMITED,728.26,CATERING PROVISIONS
2011-11,Place,DLO Services,HOPWELLS LIMITED,514.01,CATERING PROVISIONS
2011-11,Place,DLO Services,HOWELL CUMMINGS,18543.83,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,7108.22,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,9161.28,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,14823.61,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,694.43,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,3345.46,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,14506.87,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,J L FARRINGTON T/A TAYLORS TILES,3145.73,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,J L FARRINGTON T/A TAYLORS TILES,2341.1,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,JACK TIGHE DECORATING LTD,1180.78,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,JACK TIGHE DECORATING LTD,802.79,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,JCB FINANCE (LEASING LTD),22245.34,LEASING CHARGES
2011-11,Place,DLO Services,JEWSON LTD,774.3,STORES PURCHASES (DLO)
2011-11,Place,DLO Services,JEWSON LTD,860,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,JEWSON LTD,774.3,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,JEWSON LTD,2150,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,JEWSON LTD,860,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,JOHN DENHAM ASSOCIATES LTD,11661.87,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,JOHN FLOWERS LIMITED (GRANTS),725.29,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,JOHN FLOWERS LIMITED (GRANTS),1557,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,JON MARTIN ARCHITECTURAL LIMITED,584.63,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,K C PLANT HIRE,560,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,KENNEDY INTERIORS,2839.55,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,KONICA MINOLTA BUSINESS SOLUTIONS EAST LTD,4037.01,LEASING CHARGES
2011-11,Place,DLO Services,LLOYDS REGISTER QUALITY ASSURANCE LTD,3044,PROFESSIONAL FEES & CONSULTANCY
2011-11,Place,DLO Services,LUBBE & SONS (BULBS) LTD,2213.31,Finished Bedding
2011-11,Place,DLO Services,LUBBE & SONS (BULBS) LTD,2733.4,Finished Bedding
2011-11,Place,DLO Services,LUBBE & SONS (BULBS) LTD,509.96,Finished Bedding
2011-11,Place,DLO Services,LUBBE & SONS (BULBS) LTD,1432.83,Finished Bedding
2011-11,Place,DLO Services,LUBBE & SONS (BULBS) LTD,1165.56,Finished Bedding
2011-11,Place,DLO Services,LUBBE & SONS (BULBS) LTD,800.63,Finished Bedding
2011-11,Place,DLO Services,LUBBE & SONS (BULBS) LTD,2061.6,Finished Bedding
2011-11,Place,DLO Services,LUBBE & SONS (BULBS) LTD,917.2,Finished Bedding
2011-11,Place,DLO Services,LUBBE & SONS (BULBS) LTD,1223.1,Finished Bedding
2011-11,Place,DLO Services,LUBBE & SONS (BULBS) LTD,4286.13,Finished Bedding
2011-11,Place,DLO Services,LUCY ZODION LTD,1158,STORES PURCHASES (DLO)
2011-11,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,7447.19,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,53802.16,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3045.71,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,1967.73,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,8708.08,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,M H SOUTHERN,3447.13,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,M H SOUTHERN,684.88,MATERIALS
2011-11,Place,DLO Services,MALLATITE LIMITED,15235.43,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,MALLATITE LIMITED,13721.9,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,MANSE MASTERDOR  LTD,542.92,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,MANSE MASTERDOR  LTD,501.56,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,MARWOOD ELECTRICAL COMPANY LTD,620.16,STORES PURCHASES (DLO)
2011-11,Place,DLO Services,MECHPLANT NORTH EAST LTD,550.2,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,14301.4,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,2100,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,1433,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,514,MATERIALS
2011-11,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,782.88,MATERIALS
2011-11,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,602.75,STORES PURCHASES (DLO)
2011-11,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1138.72,MATERIALS
2011-11,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1950,ENVIRONMENTAL
2011-11,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,666.6,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,542.4,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,594,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,2328,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,689.28,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,698.4,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,554.88,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,MRC ROADS LIMITED,728.63,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,MRC ROADS LIMITED,1300,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,MRC ROADS LIMITED,1241.28,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,MRC ROADS LIMITED,2674,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,MRC ROADS LIMITED,1875.94,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,MRC ROADS LIMITED,3165,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,NAL LTD,2056.99,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,NES SERVICES LTD,1120,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,NES SERVICES LTD,5593.28,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,NES SERVICES LTD,4375.7,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,NORTHUMBRIAN ROADS LTD,30447.65,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,NORTHUMBRIAN WATER,3452.64,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,NORTHUMBRIAN WATER,3334.78,WATER CHARGES
2011-11,Place,DLO Services,NPOWER,661.23,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,NPOWER,2246.49,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,P PLUNKETT TILING CONTRACTORS LTD,773.7,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,PENNINE CONTRACTS LTD,9885.04,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,PETERLEE FIRE COMPANY LTD,2198.17,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,PETERLEE FIRE COMPANY LTD,5461.1,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,PETERLEE FIRE COMPANY LTD,1254.16,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,PETERLEE FIRE COMPANY LTD,526.54,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,PLASTECH LTD,742,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,PLASTECH LTD,785,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,POLAR WINDOWS N E,2447.75,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,523.47,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,673.54,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,612.37,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,6943.63,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,PTS - PLUMBING TRADE SUPPLIES,962.76,DIRECT CHARGES - MATERIALS (DLO)
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,888.32,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,763.4,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,1041,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,R A HALL,559.92,STORES PURCHASES (DLO)
2011-11,Place,DLO Services,RAINTON CONSTRUCTION LTD,6284.85,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RAINTON CONSTRUCTION LTD,13684.08,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RANDSTAD CPE LTD,845.08,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,611.94,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,618.52,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,589.96,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,546.14,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,644.84,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,706.21,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,519.82,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,605.36,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,618.52,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,506.66,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,709.87,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,605.36,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,598.78,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,845.08,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,532.98,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RANDSTAD CPE LTD,579.04,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RC AYRES BUILDING & ROOFING SERVICES LTD,523.86,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RC AYRES BUILDING & ROOFING SERVICES LTD,1729.04,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RC AYRES BUILDING & ROOFING SERVICES LTD,1197.79,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RENNYCO LTD,784.27,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RENNYCO LTD,825,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,720,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,682.5,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,682.5,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,600,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,594.5,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,594.5,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,594.5,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,594.5,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,720,DIRECT CHARGES - CONTRACTORS
2011-11,Place,DLO Services,RMS RECRUITMENT,527.63,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,524.11,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,555.77,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,541.7,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,851,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,851,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,678.5,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,851,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,851,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,851,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,851,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,520.59,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,698.7,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,506.9,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,2127.88,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,641.72,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,3073.92,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,905.79,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,707.31,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,867.08,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,857.08,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,926.46,AGENCY STAFF COSTS - NON TEACHING
2011-11,Place,DLO Services,RMS RECRUITMENT,7020,AGENCY STAFF COSTS - NON TEACHING
