,,Directotate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MOORLANDS CARE,57563457,2021-12-13,2348.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,NEEM TREE CARE HOME,57563458,2021-12-13,3830.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,NEVILLES COURT,57563459,2021-12-13,5000.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,NORTH PARK CARE CENTRE,57563460,2021-12-13,1289.57,Intermediate Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,NORTH PARK CARE CENTRE,57563460,2021-12-13,10621.27,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,NORTH PARK CARE CENTRE,57563460,2021-12-13,787.14,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,NORTH PARK CARE CENTRE,57563460,2021-12-13,2204.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,NORTH PARK CARE CENTRE,57563460,2021-12-13,1023.29,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,NORTH PARK CARE CENTRE,57563460,2021-12-13,14286.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,NORTH PARK CARE CENTRE,57563460,2021-12-13,4408.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,NORTH PARK CARE CENTRE,57563460,2021-12-13,689.14,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,NORTH PARK CARE CENTRE,57563460,2021-12-13,44638.28,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,NORTHERN LIFE CARE LTD,57564585,2021-12-22,55421.09,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,NORTHERN LIFE CARE LTD,57564585,2021-12-22,1423.80,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,NORTHERN LIFE CARE LTD,57564585,2021-12-22,6426.64,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,OAKLODGE CARE HOME,57563462,2021-12-13,1976.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,OAKLODGE CARE HOME,57563462,2021-12-13,2752.29,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,OAKLODGE CARE HOME,57563462,2021-12-13,1976.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,OAKLODGE CARE HOME,57563462,2021-12-13,17784.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,OAKLODGE CARE HOME,11146822,2021-12-17,643.57,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,OAKLODGE CARE HOME,11146824,2021-12-17,1612.71,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,OAKLODGE CARE HOME,11146821,2021-12-17,2574.28,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ONE CALL CARE SOLUTIONS LTD,57564554,2021-12-22,62074.21,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ORCHARD MEWS CARE HOME (HC-ONE LTD),57563463,2021-12-13,1779.18,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,OSWALD HOUSE,57563464,2021-12-13,1918.12,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,PARAMOUNT CARE EASINGTON LTD,57563439,2021-12-13,4868.80,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,PATHWAYS CARE GROUP,57563424,2021-12-13,5105.70,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POPULAR CARE LTD,57563482,2021-12-13,3522.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POPULAR CARE LTD,57563482,2021-12-13,2348.00,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POPULAR CARE LTD,57563482,2021-12-13,670.86,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POPULAR CARE LTD,57563482,2021-12-13,2348.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POSITIVE INDIVIDUAL PROACTIVE SUPPORT (PIPS),57564578,2021-12-22,3867.24,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POSITIVE LIFE CHOICES LTD,57564583,2021-12-22,2668.75,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POSITIVE LIFE CHOICES LTD,57564583,2021-12-22,4008.81,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POSITIVE LIFE CHOICES LTD,57564583,2021-12-22,59846.97,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POSITIVE LIFE CHOICES LTD,57564583,2021-12-22,8303.85,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POSITIVE LIFE CHOICES LTD,57564583,2021-12-22,15072.21,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POSITIVE LIFE CHOICES LTD,11146814,2021-12-16,80000.00,Grants,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POSITIVE LIFE CHOICES LTD,57564583,2021-12-22,1492.84,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POSITIVE LIFE CHOICES LTD,57564583,2021-12-22,4352.52,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POSITIVE LIFE CHOICES LTD,57564583,2021-12-22,5859.05,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POTENS,57563456,2021-12-13,15439.92,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POTENS,57563456,2021-12-13,2239.33,Intermediate Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POTENS,57564579,2021-12-22,2639.98,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POTENS,57564579,2021-12-22,4587.52,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,POTENS,57564579,2021-12-22,5929.73,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,PRESTIGE CARE (AUGUSTE COMMUNITIES),57563425,2021-12-13,6380.43,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,PRESTIGE CARE (AUGUSTE COMMUNITIES),57563425,2021-12-13,9944.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,PRESTIGE CARE (AUGUSTE COMMUNITIES),57563425,2021-12-13,14089.86,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,PRESTIGE CARE (AUGUSTE COMMUNITIES),57563425,2021-12-13,3681.20,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,PRESTIGE CARE (AUGUSTE COMMUNITIES),57563425,2021-12-13,1652.57,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,PRISM MEDICAL UK,55489662,2021-10-20,1616.13,Occupational Therapy Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,RICHMOND FELLOWSHIP,57564580,2021-12-22,1280.64,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,RIVERSIDE VIEW DARLINGTON,57563465,2021-12-13,37557.14,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,RIVERSIDE VIEW DARLINGTON,57563465,2021-12-13,4705.71,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,RIVERSIDE VIEW DARLINGTON,57563465,2021-12-13,14480.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,RIVERSIDE VIEW DARLINGTON,57563465,2021-12-13,6241.43,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,RIVERSIDE VIEW DARLINGTON,57563465,2021-12-13,16135.72,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,RIVERSIDE VIEW DARLINGTON,57563465,2021-12-13,2360.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,RIVERSIDE VIEW DARLINGTON,57563465,2021-12-13,664.28,Intermediate Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ROXBURGH HOUSE CARE HOME,57563466,2021-12-13,1102.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,SALUTEM SHARED SERVICES - HARMONY HOUSE,57563444,2021-12-13,1807.03,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,SANCTUARY SUPPORTED LIVING,57564582,2021-12-22,8193.63,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,SANCTUARY SUPPORTED LIVING,57564582,2021-12-22,13479.20,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,SPRINGFIELD CARE HOME LIMITED,57563468,2021-12-13,4316.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,SPRINGFIELD CARE HOME LIMITED,57563468,2021-12-13,7095.43,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,SPRINGFIELD CARE HOME LIMITED,57563468,2021-12-13,2003.57,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,SPRINGFIELD CARE HOME LIMITED,57563468,2021-12-13,36787.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,SPRINGFIELD CARE HOME LIMITED,57563468,2021-12-13,4568.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,SPRINGFIELD CARE HOME LIMITED,11146734,2021-12-14,80000.00,Grants,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ST BEDES RESIDENTIAL HOME,57563469,2021-12-13,1918.12,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ST CUTHBERTS CARE,57563470,2021-12-13,2724.28,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ST HELENS NURSING HOME,57563471,2021-12-13,2457.28,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ST HELENS NURSING HOME,57563471,2021-12-13,1842.96,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ST HELENS NURSING HOME,57563471,2021-12-13,3640.00,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ST MICHAELS COURT - RUNWOOD HOMES,57563472,2021-12-13,2336.12,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,TEESDALE LODGE NURSING & CARE HOME,57563474,2021-12-13,3186.40,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE AVENUE,57563475,2021-12-13,6909.44,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE AVENUE,57563475,2021-12-13,3289.60,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE GRANGE DARLINGTON (BURLINGTON CARE LTD),57563478,2021-12-13,2440.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE GRANGE DARLINGTON (BURLINGTON CARE LTD),57563478,2021-12-13,62545.71,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE GRANGE DARLINGTON (BURLINGTON CARE LTD),57563478,2021-12-13,4720.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE GRANGE DARLINGTON (BURLINGTON CARE LTD),57563478,2021-12-13,14125.72,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE GRANGE DARLINGTON (BURLINGTON CARE LTD),57563478,2021-12-13,6060.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE GRANGE DARLINGTON (BURLINGTON CARE LTD),57563478,2021-12-13,3861.43,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE GRANGE DARLINGTON (BURLINGTON CARE LTD),57563478,2021-12-13,5225.72,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE GRANGE DARLINGTON (BURLINGTON CARE LTD),57563478,2021-12-13,505.71,Intermediate Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE LAWNS DARLINGTON (BURLINGTON CARE LTD),57563479,2021-12-13,4719.99,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE LAWNS DARLINGTON (BURLINGTON CARE LTD),57563479,2021-12-13,3034.29,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE LAWNS DARLINGTON (BURLINGTON CARE LTD),57563479,2021-12-13,2777.14,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE LAWNS DARLINGTON (BURLINGTON CARE LTD),57563479,2021-12-13,2360.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE LAWNS DARLINGTON (BURLINGTON CARE LTD),57563479,2021-12-13,610.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE LAWNS DARLINGTON (BURLINGTON CARE LTD),57563479,2021-12-13,12001.43,Intermediate Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE LAWNS DARLINGTON (BURLINGTON CARE LTD),57563479,2021-12-13,9331.43,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THE LAWNS DARLINGTON (BURLINGTON CARE LTD),57563479,2021-12-13,52190.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,THORNBECK COLLEGE- NORTH EAST AUTISM,57564576,2021-12-22,4242.40,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,TIGERLILY HEALTHCARE LTD,57564584,2021-12-22,7753.15,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,UNITED RESPONSE,57564586,2021-12-22,43217.94,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,VENTRESS HALL,57563480,2021-12-13,42904.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,VENTRESS HALL,57563480,2021-12-13,24234.72,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,VENTRESS HALL,57563480,2021-12-13,2348.00,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,VENTRESS HALL,57563480,2021-12-13,1392.54,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,VENTRESS HALL,57563480,2021-12-13,2348.00,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,VENTRESS HALL,57563480,2021-12-13,4696.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,VENTRESS HALL,57563480,2021-12-13,19741.71,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,VENTRESS HALL,57563480,2021-12-13,10813.72,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,VENTRESS HALL,57563480,2021-12-13,7044.00,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,VENTRESS HALL,57563480,2021-12-13,7211.72,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,VENTRESS HALL,57563480,2021-12-13,1006.29,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,VOYAGE CARE,57563454,2021-12-13,7434.56,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,VOYAGE CARE,57564587,2021-12-22,2995.77,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,12137.14,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,2360.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,2360.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,2444.28,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,2400.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,2360.00,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,1555.20,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,2360.00,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,20890.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,7075.72,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,2360.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,4720.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,11414.29,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,7164.29,Intermediate Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WILLOW GREEN CARE HOME,57563481,2021-12-13,2360.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,WOLDS & COAST DOMICILIARY CARE AGENCY,57564588,2021-12-22,943.04,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,YOUNG FOUNDATION LTD,57563476,2021-12-13,7500.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,A1 FOSTER CARE,57562777,2021-12-06,5320.00,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
