,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Place,DLO Services,MITIE TILLEY ROOFING LIMITED,8466.66,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MITIE TILLEY ROOFING LIMITED,7411.67,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,4723.31,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,556.42,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,2592.72,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,582.40,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,2400.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1492.16,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,989.67,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,639.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,823.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,640.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,6672.20,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,833.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,NAL LTD,2416.03,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,NAL LTD,869.44,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,NAL LTD,2287.87,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,NAL LTD,1739.40,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,NES SERVICES LTD,6878.34,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,NES SERVICES LTD,4693.68,Security Services
INSERTED DETAIL,,Place,DLO Services,NORTHGATE VEHICLE HIRE LIMITED,501.40,Vehicle Hire
INSERTED DETAIL,,Place,DLO Services,NORTHGATE VEHICLE HIRE LIMITED,534.98,Vehicle Hire
INSERTED DETAIL,,Place,DLO Services,PERVASIC LTD,17300.00,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,2571.38,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3283.30,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,724.03,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,1057.50,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3824.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,542.45,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,645.59,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,2318.83,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,2550.79,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,779.10,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,623.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,610.67,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,610.67,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,539.97,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,539.97,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,764.33,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,530.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,S & I STRUCTURES,560.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,S & I STRUCTURES,740.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,S & I STRUCTURES,4174.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,SIG TRADING LIMITED,725.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,SIG TRADING LIMITED,725.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,SIG TRADING LIMITED,543.75,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,SIGNS EXPRESS (SOUTH DURHAM),784.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,SIMMON SIGNS,694.30,Materials
INSERTED DETAIL,,Place,DLO Services,SIMMON SIGNS,978.48,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,SIMMON SIGNS,1391.70,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,2000.00,Leasing Charges
INSERTED DETAIL,,Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,500.00,Leasing Charges
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,18840.50,Waste Disposal
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,735.19,Materials
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,554.55,Materials
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,552.34,Materials
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,697.36,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,660.40,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,528.82,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THOMPSONS OF PRUDHOE LIMITED,9047.50,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3780.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),751.20,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),860.35,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),640.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,5683.34,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,654.61,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,1829.25,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,663.08,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,700.65,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,1204.20,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,UPEX  ELECTRICAL DISTRIBUTORS LTD,669.60,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,UPEX  ELECTRICAL DISTRIBUTORS LTD,936.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,UPEX  ELECTRICAL DISTRIBUTORS LTD,746.36,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,UPEX  ELECTRICAL DISTRIBUTORS LTD,7197.36,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,637.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,637.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,562.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,510.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,637.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,562.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,603.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,555.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,562.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,629.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,629.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,629.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,WERNICK HIRE LTD,1100.00,Equipment
INSERTED DETAIL,,Place,DLO Services,WERNICK HIRE LTD,595.63,Equipment
INSERTED DETAIL,,Place,DLO Services,WM SMITH & SONS (BARNARD CASTLE) LTD,6694.11,Materials
INSERTED DETAIL,,Place,Environmental Services,DAWSONRENTALS SWEEPERS,4000.00,Non Sla Repairs & Maintenance
INSERTED DETAIL,,Place,Environmental Services,DAWSONRENTALS SWEEPERS,3000.00,Non Sla Repairs & Maintenance
INSERTED DETAIL,,Place,Environmental Services,EAST RIDING HORTICULTURE LTD,750.00,Baskets
INSERTED DETAIL,,Place,Environmental Services,EGBERT H TAYLOR & COMPANY LIMITED,3825.00,Other Consumables
INSERTED DETAIL,,Place,Environmental Services,GROUNDWORK NORTH EAST,533.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,GROUNDWORK NORTH EAST,2196.25,3Rd Part Apprentices
INSERTED DETAIL,,Place,Environmental Services,GROUNDWORK NORTH EAST,1167.25,3Rd Part Apprentices
INSERTED DETAIL,,Place,Environmental Services,GROUNDWORK NORTH EAST,933.80,3Rd Part Apprentices
INSERTED DETAIL,,Place,Environmental Services,KEEP BRITAIN TIDY,1400.00,Employee Training Course Costs
INSERTED DETAIL,,Place,Environmental Services,LONDONDERRY GARAGE LTD,645.84,Other Supplies & Services
INSERTED DETAIL,,Place,Environmental Services,LS SYSTEMS LTD,3568.00,Compost
INSERTED DETAIL,,Place,Environmental Services,MKM BUILDING SUPPLIES (HULL) LTD,2137.64,Ppe Clothing & Equipment
INSERTED DETAIL,,Place,Environmental Services,MKM BUILDING SUPPLIES (HULL) LTD,2802.61,Ppe Clothing & Equipment
INSERTED DETAIL,,Place,Environmental Services,MKM BUILDING SUPPLIES (HULL) LTD,2713.00,Ppe Clothing & Equipment
INSERTED DETAIL,,Place,Environmental Services,MKM BUILDING SUPPLIES (HULL) LTD,1732.56,Ppe Clothing & Equipment
INSERTED DETAIL,,Place,Environmental Services,MKM BUILDING SUPPLIES (HULL) LTD,2976.80,Ppe Clothing & Equipment
INSERTED DETAIL,,Place,Environmental Services,PREMIER TRAFFIC MANAGEMENT,2450.00,Other Supplies & Services
INSERTED DETAIL,,Place,Environmental Services,RKP ACCESS PLATFORMS,900.00,Plant Hire
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,735.70,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,1648.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,1597.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,283456.79,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,19349.41,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,530.00,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,7279.01,Waste Management
INSERTED DETAIL,,Place,Environmental Services,THE PHOENIX PARTNERSHIP,1201.00,Equipment R&M
INSERTED DETAIL,,Place,Environmental Services,WESTWOOD TIMBER & FENCING,2300.00,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Environmental Services,WYBONE LTD,2400.00,Other Supplies & Services
INSERTED DETAIL,,Place,Highway Asset Management,KIELY BROS,4457.04,Carriageway Works
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID LIMITED,5473.39,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID LIMITED,1615.34,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,1159.99,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,547.17,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,2456.51,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,5191.84,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,736.33,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,1333.40,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,3313.41,Electricity
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,762.50,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,2538.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,2538.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,2538.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,939.29,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,1359.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,2538.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,2538.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,1359.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,1359.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,1359.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,2538.00,Water Charges
INSERTED DETAIL,,Place,Highways Management,MR JONATHAN EASTON,650.00,Consultancy Fees
INSERTED DETAIL,,Place,Policy & Regeneration Management,DRUMMOND,8376.15,Consultancy Fees
INSERTED DETAIL,,Place,Programme & Projects,COREPEOPLE RECRUITMENT LTD,551.46,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Programme & Projects,EXTERION MEDIA (UK) LIMITED,5850.00,Marketing & Advertising
INSERTED DETAIL,,Place,Programme & Projects,TOP PRINT,645.00,Marketing & Advertising
INSERTED DETAIL,,Place,Regulatory Services,BEMROSE BOOTH LTD,1057.50,Stationery
INSERTED DETAIL,,Place,Regulatory Services,DISCLOSURE & BARRING SERVICE,880.00,DBS Checks
INSERTED DETAIL,,Place,Regulatory Services,HMCTS,2500.00,Other Supplies & Services
INSERTED DETAIL,,Place,Regulatory Services,LABC,1908.86,Subscriptions
INSERTED DETAIL,,Place,Regulatory Services,LIBERTY SERVICES,1670.00,Stationery
INSERTED DETAIL,,Place,Regulatory Services,LIBERTY SERVICES,588.00,Stationery
INSERTED DETAIL,,Place,Regulatory Services,NSL LIMITED,3381.42,Security Services
INSERTED DETAIL,,Place,Regulatory Services,PATROL,2173.60,Other Supplies & Services
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,702.96,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Transport & Building Cleaning,FUCHS LUBRICANTS UK PLC,2620.50,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,FUCHS LUBRICANTS UK PLC,1798.50,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,GB OILS T/A BRETT FUELS,1871.89,Vehicle Fuel
INSERTED DETAIL,,Place,Transport & Building Cleaning,GB OILS T/A BRETT FUELS,1264.40,Vehicle Fuel
INSERTED DETAIL,,Place,Transport & Building Cleaning,GB OILS T/A BRETT FUELS,13119.60,Vehicle Fuel
INSERTED DETAIL,,Place,Transport & Building Cleaning,HARVEST ENERGY,26932.50,Vehicle Fuel
INSERTED DETAIL,,Place,Transport & Building Cleaning,KWR (UK) LTD,675.25,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,LONDONDERRY GARAGE LTD,556.81,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,LONDONDERRY GARAGE LTD,630.00,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,POST OFFICE,4735.00,Road Fund Tax
INSERTED DETAIL,,Place,Transport & Building Cleaning,RMS RECRUITMENT,726.62,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Transport & Building Cleaning,RMS RECRUITMENT,672.51,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Transport & Building Cleaning,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Transport & Building Cleaning,SHERWOODS (DARLINGTON) LTD,2230.57,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,TECALEMIT GARAGE EQUIPMENT CO LTD,1290.00,Equipment
INSERTED DETAIL,,Place,Housing,DSI BILLING SERVICES LTD,7900.00,Stationery
INSERTED DETAIL,,Place,Housing,DSI BILLING SERVICES LTD,7900.00,Stationery
INSERTED DETAIL,,Place,Housing,EDEN BROWN,1109.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing,EDEN BROWN,1051.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing,EDEN BROWN,1116.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing,KINGS CHURCH DARLINGTON,3943.88,Crisis Support
INSERTED DETAIL,,Place,Housing,NEWCASTLE CITY COUNCIL,13430.43,Community Care Support
INSERTED DETAIL,,Place,Housing,NORTHGATE INFORMATION SOLUTIONS,8000.00,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,Housing,NORTHUMBRIAN WATER,1678.00,Discount On Collection - Nwl
INSERTED DETAIL,,Place,Housing,NORTHUMBRIAN WATER,2684.00,Discount On Collection - Nwl
INSERTED DETAIL,,Place,Housing,NORTHUMBRIAN WATER,2768.70,Discount On Collection - Nwl
INSERTED DETAIL,,Place,Housing,NORTHUMBRIAN WATER,3523.80,Discount On Collection - Nwl
INSERTED DETAIL,,Place,Housing,NORTHUMBRIAN WATER,3188.20,Discount On Collection - Nwl
INSERTED DETAIL,,Place,Housing,NORTHUMBRIAN WATER,1006.80,Discount On Collection - Nwl
INSERTED DETAIL,,Place,Housing,TAMESIDE M.B.C.,2973.00,Subscriptions
INSERTED DETAIL,,Place,Housing,THE FURNISHING SERVICE,765.99,Community Care Support
INSERTED DETAIL,,Place,Housing,THE FURNISHING SERVICE,530.79,Community Care Support
INSERTED DETAIL,,Place,Housing,THE FURNISHING SERVICE,618.76,Community Care Support
INSERTED DETAIL,,Place,Housing,THE FURNISHING SERVICE,542.27,Community Care Support
INSERTED DETAIL,,Place,Housing,THE FURNISHING SERVICE,749.39,Community Care Support
INSERTED DETAIL,,Place,Housing,VENN GROUP LTD,1121.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,AIREDALE GROUP,4987.00,Equipment
INSERTED DETAIL,,Place,Housing Revenue Account,ARCUS CONSULTING LLP,501.50,Responsive - Void E.P.C.
INSERTED DETAIL,,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,588.00,Stationery
INSERTED DETAIL,,Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,519.85,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,519.85,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,519.85,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,817.95,Equipment R&M
INSERTED DETAIL,,Place,Housing Revenue Account,HANOVER HOUSING ASSOCIATION,40931.39,Other Supplies & Services
INSERTED DETAIL,,Place,Housing Revenue Account,M3 HOUSING LTD,2740.00,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Housing Revenue Account,NEOS PROTECT LTD,1955.29,Repairs - Door Entry System
INSERTED DETAIL,,Place,Housing Revenue Account,NORTHUMBRIAN WATER,1571.39,Water Charges
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN LTD,1100.14,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN LTD,1169.06,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN LTD,864.81,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN LTD,502.96,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN LTD,629.90,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,OCEAN MEDIA GROUP,725.00,Conferences & Seminars
INSERTED DETAIL,,Place,Housing Revenue Account,PROTEN SERVICES,584.00,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,RMS RECRUITMENT,505.92,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,Y & S CONSTRUCTION,2400.00,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,Y & S CONSTRUCTION,2400.00,Responsive Repairs (General)
INSERTED DETAIL,,People,Public Health,BLACKETTS MEDICAL PRACTICE,945.00,Consultancy Fees
INSERTED DETAIL,,People,Public Health,BLACKETTS MEDICAL PRACTICE,1495.55,Consultancy Fees
INSERTED DETAIL,,People,Public Health,BLACKETTS MEDICAL PRACTICE,1491.70,Consultancy Fees
INSERTED DETAIL,,People,Public Health,CHELSEA & WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,666.00,Professional Fees & Consultancy
INSERTED DETAIL,,People,Public Health,DR CARTER AND PARTNERS,930.00,Consultancy Fees
INSERTED DETAIL,,People,Public Health,DR CHARLTON RUSSELL STEVENS & STONE,1335.00,Consultancy Fees
INSERTED DETAIL,,People,Public Health,DR CHARLTON RUSSELL STEVENS & STONE,908.46,Consultancy Fees
INSERTED DETAIL,,People,Public Health,DR CHARLTON RUSSELL STEVENS & STONE,1242.03,Consultancy Fees
INSERTED DETAIL,,People,Public Health,DR G METCALFE & PARTNERS,930.00,Consultancy Fees
INSERTED DETAIL,,People,Public Health,DR G METCALFE & PARTNERS,1098.04,Consultancy Fees
INSERTED DETAIL,,People,Public Health,DR G METCALFE & PARTNERS,726.41,Consultancy Fees
INSERTED DETAIL,,People,Public Health,DR I M M BAGSHAW & DR G B G WILLIAMS,885.00,Consultancy Fees
INSERTED DETAIL,,People,Public Health,ROCKCLIFFE COURT SURGERY,554.34,Consultancy Fees
INSERTED DETAIL,,People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,5607.24,Adult Placement Schemes
INSERTED DETAIL,,People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,4587.24,Adult Placement Schemes
INSERTED DETAIL,,People,Adults Social Care,BARNARDO'S,811.72,Respite
INSERTED DETAIL,,People,Adults Social Care,BUTTERWICK LIMITED,720.00,Respite
INSERTED DETAIL,,People,Adults Social Care,CARE QUALITY COMMISSION,650.00,Professional Fees & Consultancy
INSERTED DETAIL,,People,Adults Social Care,CARE QUALITY COMMISSION,1000.00,Professional Fees & Consultancy
INSERTED DETAIL,,People,Adults Social Care,CARE QUALITY COMMISSION,1000.00,Professional Fees & Consultancy
INSERTED DETAIL,,People,Adults Social Care,DP HOME IMPROVEMENT,890.00,Alterations & Improvements
INSERTED DETAIL,,People,Adults Social Care,GREEN LINK (NORTH EAST),823.36,External Courier Service
INSERTED DETAIL,,People,Adults Social Care,HAYS SPECIALIST SERVICES,704.67,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,HAYS SPECIALIST SERVICES,972.80,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,HAYS SPECIALIST SERVICES,819.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,HAYS SPECIALIST SERVICES,962.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,HAYS SPECIALIST SERVICES,923.80,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,NORTH OF ENGLAND EST LTD T/A HALLGARTH HOTEL,526.50,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,SANCTUARY PERSONNEL LTD,1110.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,SANCTUARY PERSONNEL LTD,1050.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,SPORT WORKS,703.00,Respite
INSERTED DETAIL,,People,Adults Social Care,SPORT WORKS,1301.50,Respite
INSERTED DETAIL,,People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,1841.20,Residential
INSERTED DETAIL,,People,Childrens Social Care,1AB TAXIS LTD,816.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,1AB TAXIS LTD,528.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,1ABC RADIO TAXIS (COLLECTING SERVICE),1504.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,1ABC RADIO TAXIS (COLLECTING SERVICE),680.00,Contract Hire
