,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Place,DLO Services,STOBBS WHOLESALERS,637.12,Catering Provisions
INSERTED DETAIL,,Place,DLO Services,STOBBS WHOLESALERS,626.07,Catering Provisions
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,619.64,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,898.56,Materials
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,2650.67,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,2397.24,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,2921.94,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,2226.80,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,2007.93,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,796.12,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,2983.50,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,586.20,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,1772.87,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,1404.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,1274.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,1492.40,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,1716.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,2199.60,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,1768.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,3156.30,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,2756.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,583.92,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,639.54,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,550.19,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,2040.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,562.50,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3420.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,4800.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,2400.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,2280.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,950.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),542.70,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),521.70,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),549.90,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),549.90,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),1066.80,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),609.90,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),1066.40,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),2560.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),640.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,6468.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,6615.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,2009.28,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,520.26,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,1873.49,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,4674.06,Pricking Out
INSERTED DETAIL,,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,808.53,Greenhouses
INSERTED DETAIL,,Place,DLO Services,UPNORTH ENGINEERING SERVICES LTD,680.94,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,VACUUM LIFTING COMPANY LIMITED,1335.00,Equipment
INSERTED DETAIL,,Place,DLO Services,WERNICK HIRE LTD,708.56,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,WM SMITH & SONS (BARNARD CASTLE) LTD,1367.14,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,Environmental Services,COMMUNITY IMPACT ENTERPRISE LTD,3341.15,3Rd Part Apprentices
INSERTED DETAIL,,Place,Environmental Services,CTRACK LTD,912.50,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,Environmental Services,DEERNESS KENNELS,1085.30,Commissions & Other Services
INSERTED DETAIL,,Place,Environmental Services,NORTHUMBRIAN WATER,1507.59,Water Charges
INSERTED DETAIL,,Place,Environmental Services,RIGBY TAYLOR LTD,2500.00,Environmental
INSERTED DETAIL,,Place,Environmental Services,RIGBY TAYLOR LTD,2440.00,Environmental
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,520.00,Other Supplies & Services
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,257447.34,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,2288.66,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,1037.01,Waste Management
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,938.50,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,2532.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,2532.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,2532.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,2532.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,1353.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,1353.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,1353.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,1353.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,2532.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,2532.00,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,PMJ MASONRY LTD,500.00,Traffic Management
INSERTED DETAIL,,Place,Joint Leveys & Boards,ENVIRONMENT AGENCY,22854.50,Contributions/Donations
INSERTED DETAIL,,Place,Joint Leveys & Boards,ENVIRONMENT AGENCY,22854.50,Contributions/Donations
INSERTED DETAIL,,Place,Programme & Projects,4IMPRINT,2879.50,Equipment
INSERTED DETAIL,,Place,Programme & Projects,BLUMILK,4070.75,Marketing & Advertising
INSERTED DETAIL,,Place,Programme & Projects,DURHAM COUNTY COUNCIL,9846.28,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,EVOLUTION,3900.00,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,F G M DECORATORS,620.00,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,F G M DECORATORS,3450.00,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,GO GATESHEAD LTD,5570.90,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,MI SUPPLIES,1106.75,Purchase Of Clothing
INSERTED DETAIL,,Place,Programme & Projects,SCARLET BAND MOTORS SERVICES,3261.16,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,SCARLET BAND MOTORS SERVICES,8185.16,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,SMITH CREATIVE,680.00,Marketing & Advertising
INSERTED DETAIL,,Place,Programme & Projects,STAR RADIO,2394.00,Marketing & Advertising
INSERTED DETAIL,,Place,Programme & Projects,TEMP RECRUITMENT LTD,755.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Programme & Projects,UNIQUE LEAFLET DISTRIBUTION,592.10,Marketing & Advertising
INSERTED DETAIL,,Place,Regulatory Services,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,8569.71,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Regulatory Services,LABC,2290.63,Subscriptions
INSERTED DETAIL,,Place,Regulatory Services,LEXIS NEXIS (REED ELSEVIER UK LTD),3737.00,Subscriptions
INSERTED DETAIL,,Place,Regulatory Services,LIBERTY SERVICES,1630.00,Stationery
INSERTED DETAIL,,Place,Regulatory Services,NSL LIMITED,4336.64,Security Services
INSERTED DETAIL,,Place,Regulatory Services,PAY BY PHONE,637.10,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Regulatory Services,PITNEY BOWES LTD,744.67,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Regulatory Services,SANDERSON WEATHERALL LLP,1000.00,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Strategy & Commissioning,NWA SOCIAL AND MARKET RESEARCH LIMITED,4965.00,Consultancy Fees
INSERTED DETAIL,,Place,Transport & Building Cleaning,ATS EUROMASTER LTD,557.90,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,ATS EUROMASTER LTD,689.46,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715.00,Vehicle Hire
INSERTED DETAIL,,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715.00,Vehicle Hire
INSERTED DETAIL,,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715.00,Vehicle Hire
INSERTED DETAIL,,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715.00,Vehicle Hire
INSERTED DETAIL,,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715.00,Vehicle Hire
INSERTED DETAIL,,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715.00,Vehicle Hire
INSERTED DETAIL,,Place,Transport & Building Cleaning,GB OILS T/A BRETT FUELS,26538.55,Vehicle Fuel
INSERTED DETAIL,,Place,Transport & Building Cleaning,POST OFFICE,2970.00,Road Fund Tax
INSERTED DETAIL,,Place,Transport & Building Cleaning,SNAP-ON TOOLS LTD,550.00,Materials
INSERTED DETAIL,,Place,Business Transformation,AMEC ENVIRONMENT & INFRASTRUCTURE UK LIMITED,10000.00,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Business Transformation,BILLINGHURST GEORGE & PARTNERS,3857.90,Consultancy Fees
INSERTED DETAIL,,Place,Business Transformation,BILLINGHURST GEORGE & PARTNERS,3900.00,Consultancy Fees
INSERTED DETAIL,,Place,Housing,ARGYLL GUEST HOUSE,2129.34,Board & Lodgings For Homeless Clients
INSERTED DETAIL,,Place,Housing,DSI BILLING SERVICES LTD,4115.45,Stationery
INSERTED DETAIL,,Place,Housing,DSI BILLING SERVICES LTD,4115.45,Stationery
INSERTED DETAIL,,Place,Housing,DSI BILLING SERVICES LTD,9558.88,Stationery
INSERTED DETAIL,,Place,Housing,DSI BILLING SERVICES LTD,9558.88,Stationery
INSERTED DETAIL,,Place,Housing,EDEN BROWN,734.10,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing,EDEN BROWN,764.69,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing,EDEN BROWN,654.57,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing,EXPERIAN LTD,2762.00,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Housing,HARROWGATE HILL LODGE,1225.00,Board & Lodgings For Homeless Clients
INSERTED DETAIL,,Place,Housing,KINGS CHURCH DARLINGTON,8555.00,Crisis Support
INSERTED DETAIL,,Place,Housing,NORTHGATE INFORMATION SOLUTIONS,2000.00,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,Housing,NORTHGATE INFORMATION SOLUTIONS,8000.00,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,Housing,TAMESIDE M.B.C.,2924.00,Subscriptions
INSERTED DETAIL,,Place,Housing,VENN GROUP LTD,1031.55,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing,VENN GROUP LTD,1106.30,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing,VENN GROUP LTD,1143.68,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,BARRIER ENERGY LTD,1069.50,Cyclical - Air Source Heat Pumps
INSERTED DETAIL,,Place,Housing Revenue Account,BRIEN & SON LOCKSMITHS,1250.28,Equipment
INSERTED DETAIL,,Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,1259.95,Equipment
INSERTED DETAIL,,Place,Housing Revenue Account,HANOVER HOUSING ASSOCIATION,12849.02,Other Supplies & Services
INSERTED DETAIL,,Place,Housing Revenue Account,NORTHERN HOUSING  CONSORTIUM LTD,2457.00,Memberships
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,1098.31,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,4318.22,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN LTD,589.69,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN LTD,1160.04,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN LTD,857.22,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN LTD,529.27,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN LTD,1054.36,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN LTD,563.36,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,UK PORTFOLIOS,550.00,Equipment
INSERTED DETAIL,,People,Public Health,DARLINGTON PRIMARY CARE TRUST,3157.49,Leased Car Subsidy
INSERTED DETAIL,,People,Public Health,DARLINGTON PRIMARY CARE TRUST,9800.50,Leased Car Subsidy
INSERTED DETAIL,,People,Adults Social Care,ALBANY OFFICE FURNITURE SOLUTIONS,600.00,Furniture
INSERTED DETAIL,,People,Adults Social Care,BROADACRES HOUSING ASSOC. LTD,6685.24,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,BROADACRES HOUSING ASSOC. LTD,1770.16,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,BROADACRES HOUSING ASSOC. LTD,6127.20,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,BUTTERWICK LIMITED,1680.00,Respite
INSERTED DETAIL,,People,Adults Social Care,CARE UK,8037.99,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,CARE UK,1087.97,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,CARE UK,7989.03,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,CARE-ABILITY,1630.00,Equipment Specialist Care
INSERTED DETAIL,,People,Adults Social Care,CREATIVE SUPPORT LIMITED,699.02,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,CREATIVE SUPPORT LIMITED,7184.68,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,DIRECT CARE CO-OPERATIVE LTD,1613.20,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,DIRECT CARE CO-OPERATIVE LTD,599.50,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,DIRECT CARE CO-OPERATIVE LTD,4586.72,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,HAYS SPECIALIST SERVICES,962.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,HAYS SPECIALIST SERVICES,962.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,HCL SOCIAL CARE LTD,999.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,HCL SOCIAL CARE LTD,810.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,INITIAL MEDICAL SERVICES LIMITED,1064.43,Hygiene Services
INSERTED DETAIL,,People,Adults Social Care,MAVAL ELECTRICAL ENGINEERING CO LTD,588.25,Client Home Adaptations - Private Housing
INSERTED DETAIL,,People,Adults Social Care,MENCAP,7910.06,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,MENCAP,8359.20,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,MENCAP,1259.06,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,MENCAP,38540.44,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,NORTHGATE INFORMATION SOLUTIONS,703.80,Professional Fees & Consultancy
INSERTED DETAIL,,People,Adults Social Care,ORCHARD MEDICAL RECRUITMENT,1110.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,PREMIER COMMUNITY CARE LTD,2312.35,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,PREMIER COMMUNITY CARE LTD,2838.10,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,PREMIER COMMUNITY CARE LTD,2594.20,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,PREMIER COMMUNITY CARE LTD,1104.32,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,REACH OUT CARE LIMITED NO 2 A/C,3228.31,Residential
INSERTED DETAIL,,People,Adults Social Care,REACH OUT CARE LIMITED NO 2 A/C,3124.17,Residential
INSERTED DETAIL,,People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,540.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,540.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,1110.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,RNIB,1722.00,Books
INSERTED DETAIL,,People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,5661.00,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,SANCTUARY PERSONNEL LTD,897.80,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,SANCTUARY PERSONNEL LTD,999.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,SERAPH LTD,987.19,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,SERVOCA NURSING & CARE,2105.00,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,SERVOCA NURSING & CARE,2400.00,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,SERVOCA NURSING & CARE,2400.00,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,TEAM FOSTERING NORTH EAST,737.05,Outreach
INSERTED DETAIL,,People,Adults Social Care,TYNETEC LTD,4566.73,Equipment
INSERTED DETAIL,,People,Adults Social Care,UNIQUE HOMECARE LTD,7563.51,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,UNIQUE HOMECARE LTD,23707.28,Home Care - Private Contractor
INSERTED DETAIL,,People,Adults Social Care,VOYAGE CARE,4932.64,Home Care - Private Contractor
INSERTED DETAIL,,People,Childrens Social Care,1AB TAXIS LTD,564.80,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,1AB TAXIS LTD,1104.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,1AB TAXIS LTD,920.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,A M SCOTT LIMITED,4368.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,A M SCOTT LIMITED,2198.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,ACORN CARE (UK) LIMITED,2925.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ACORN CARE (UK) LIMITED,12953.58,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ACTION FOR CHILDREN,17267.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ACTIVE8 CARE LIMITED,8142.90,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ADVANCED CHILD CARE ASSESSMENTS LIMITED,4449.97,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ADVANCED CHILD CARE ASSESSMENTS LIMITED,12428.70,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ADVANCED CHILD CARE ASSESSMENTS LIMITED,11185.83,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ALAN GAUNT & ASSOCIATES LTD,800.00,Consultancy Fees
INSERTED DETAIL,,People,Childrens Social Care,ANGELA SHAW,1597.20,Exam Fees
INSERTED DETAIL,,People,Childrens Social Care,ANGELA SHAW,636.00,Exam Fees
INSERTED DETAIL,,People,Childrens Social Care,ANYTIME TRAVEL OF DARLINGTON,1104.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,ANYTIME TRAVEL OF DARLINGTON,1364.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,BETA NORTH LIMITED,3400.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BRIGHT BEGINNINGS DAY CARE LTD,1150.00,Childcare Costs
INSERTED DETAIL,,People,Childrens Social Care,BRITISH AGENCY FOR ADOPTION & FOSTERING,1301.99,Foster Carers Recruitment & Retention
INSERTED DETAIL,,People,Childrens Social Care,CAPITA CHILDRENS SERVICES LTD,12415.81,Licences
INSERTED DETAIL,,People,Childrens Social Care,CAREWORKS LTD,5000.00,Ict Hardware Support & Maintenance
INSERTED DETAIL,,People,Childrens Social Care,CAREWORKS LTD,7150.00,Ict Hardware Support & Maintenance
INSERTED DETAIL,,People,Childrens Social Care,CARITAS RECRUITMENT LTD,999.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,CENTRE FOR EDUCATION MANAGEMENT LTD,4362.40,Licences
INSERTED DETAIL,,People,Childrens Social Care,CENTRE FOR EDUCATION MANAGEMENT LTD,4099.34,Licences
INSERTED DETAIL,,People,Childrens Social Care,CITY OF NEWCASTLE UPON TYNE,1220.00,Foster Carers Recruitment & Retention
INSERTED DETAIL,,People,Childrens Social Care,CORE ASSETS FOSTERING LIMITED,3690.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,CORE ASSETS FOSTERING LIMITED,3813.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,CORE ASSETS FOSTERING LIMITED,3596.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,CORE ASSETS FOSTERING LIMITED,4601.40,External Placements
INSERTED DETAIL,,People,Childrens Social Care,CORE ASSETS FOSTERING LIMITED,3690.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,CORE ASSETS FOSTERING LIMITED,3480.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,CORE ASSETS FOSTERING LIMITED,3690.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,CORE ASSETS FOSTERING LIMITED,3480.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,CORE ASSETS FOSTERING LIMITED,3690.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,CORE ASSETS FOSTERING LIMITED,3690.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,CORE ASSETS FOSTERING LIMITED,3690.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,CORE ASSETS FOSTERING LIMITED,3596.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,2182.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,1973.13,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,1563.13,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,2128.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,2117.50,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,2188.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,585.62,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,DAVE ROGERSON,2200.00,Professional Fees & Consultancy
INSERTED DETAIL,,People,Childrens Social Care,DFW ADOPTION,28667.00,Adoption Allowance
INSERTED DETAIL,,People,Childrens Social Care,DFW ADOPTION,1176.53,Adoption Allowance
INSERTED DETAIL,,People,Childrens Social Care,ENTERPRISE RENT-A-CAR,536.04,Carers Vouchers
INSERTED DETAIL,,People,Childrens Social Care,ENTERPRISE RENT-A-CAR,783.72,Carers Vouchers
INSERTED DETAIL,,People,Childrens Social Care,ENTERPRISE RENT-A-CAR,783.72,Carers Vouchers
INSERTED DETAIL,,People,Childrens Social Care,ENTERPRISE TRAVEL,2100.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,EVANS EASYSPACE LTD,1782.91,Rent Of Facilities
INSERTED DETAIL,,People,Childrens Social Care,FILMBANK DISTRIBUTORS,4870.87,Licences
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,825.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,775.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,799.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,825.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,918.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,799.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,799.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,825.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,825.00,External Placements
