Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2015-01,Place,DLO Services,RMS RECRUITMENT,3057552,576.83,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3056052,571.17,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3061024,788.62,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3056840,546.29,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3059577,553.2,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3059818,718.64,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3056839,511.34,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3056214,788.62,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3056052,571.17,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3056840,546.29,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3057553,614.99,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3059818,511.34,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3058998,849.66,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3058998,615.81,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3055375,578.4,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3059577,560.12,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3056213,643.92,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3056839,614.99,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3062213,539.37,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3062213,539.37,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3056052,571.17,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3057552,576.83,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3057552,576.83,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3059372,834.75,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3060339,511.71,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3055355,511.71,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3056840,546.29,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3057553,511.34,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3059818,614.99,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3059372,834.75,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3061207,511.71,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3061024,680.09,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3058998,732.73,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3060338,511.71,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3062171,511.71,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3059372,519.4,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,ROSEHILL POLYMERS LIMITED,3061254,2491,Materials
2015-01,Place,DLO Services,S & I STRUCTURES,0,1850.56,Direct Charges - Contractors
2015-01,Place,DLO Services,SIBCAS LTD,3050679,658.63,Equipment
2015-01,Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,955,Leasing Charges
2015-01,Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,615,Leasing Charges
2015-01,Place,DLO Services,STONEGRAVE AGGREGATES LTD,3061025,611.48,Materials
2015-01,Place,DLO Services,STONEGRAVE AGGREGATES LTD,3060623,607.61,Materials
2015-01,Place,DLO Services,STONEGRAVE AGGREGATES LTD,3060756,610.2,Materials
2015-01,Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,507.65,Direct Charges - Contractors
2015-01,Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
2015-01,Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,931.75,Direct Charges - Contractors
2015-01,Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,560.45,Direct Charges - Contractors
2015-01,Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
2015-01,Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,560,Direct Charges - Contractors
2015-01,Place,DLO Services,TARMAC LTD,3061413,808.42,Materials
2015-01,Place,DLO Services,TARMAC LTD,3061507,692.34,Materials
2015-01,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3059002,5220,Direct Charges - Contractors
2015-01,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3059002,2800,Direct Charges - Contractors
2015-01,Place,DLO Services,TRIPLE POINT LEASE PARTNERS,0,43927.6,Leasing Charges
2015-01,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,0,787.87,Direct Charges - Contractors
2015-01,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1264.36,Materials
2015-01,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1343.2,Materials
2015-01,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1268.74,Materials
2015-01,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,826.36,Materials
2015-01,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,532.9,Materials
2015-01,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,753.36,Materials
2015-01,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,766.5,Materials
2015-01,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,512.46,Materials
2015-01,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,574.75,Materials
2015-01,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,756.28,Materials
2015-01,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,737.3,Materials
2015-01,Place,DLO Services,VENN GROUP LTD,3059615,665.26,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,VENN GROUP LTD,0,771.08,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,VENN GROUP LTD,0,602.33,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,VENN GROUP LTD,3059615,665.26,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,VENN GROUP LTD,3059615,665.26,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,VENN GROUP LTD,3059307,566.37,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,WERNICK HIRE LTD,3060282,708.56,Equipment
2015-01,Place,DLO Services,WERNICK HIRE LTD,3059800,1270.72,Equipment
2015-01,Place,DLO Services,WERNICK HIRE LTD,3059800,1301.28,Equipment
2015-01,Place,DLO Services,WERNICK HIRE LTD,3060237,708.56,Equipment
2015-01,Place,DLO Services,Y & S CONSTRUCTION,0,1386,Materials
2015-01,Place,DLO Services,Y & S CONSTRUCTION,0,1014,Materials
2015-01,Place,DLO Services,Y & S CONSTRUCTION,3059947,2400,Materials
2015-01,Place,DLO Services,Y & S CONSTRUCTION,3059948,2400,Materials
2015-01,Place,DLO Services,Y & S CONSTRUCTION,3060171,1432,Materials
2015-01,Place,DLO Services,Y & S CONSTRUCTION,3060171,968,Materials
2015-01,Place,Environmental Services,ASBESTOS CONTROL & ABATEMENT DIVISION,3060690,720,Employee Training Course Costs
2015-01,Place,Environmental Services,CTRACK LTD,3050454,912.5,Ict Hardware Support & Maintenance
2015-01,Place,Environmental Services,DURHAM COUNTY COUNCIL,3061519,2061.25,Other Supplies & Services
2015-01,Place,Environmental Services,DURHAM WILDLIFE TRUST,3061728,919.8,Routine Maintenance
2015-01,Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,6550.37,Bedding Plug Plants
2015-01,Place,Environmental Services,EAST RIDING HORTICULTURE LTD,0,3168.72,Containers
2015-01,Place,Environmental Services,EIBE PLAY LTD,3060082,1998.02,Building Repairs And Maintenance
2015-01,Place,Environmental Services,FLEET (LINE MARKERS) LTD,3060735,1071.13,Equipment
2015-01,Place,Environmental Services,LONDONDERRY GARAGE LTD,3061248,645.84,Other Consumables
2015-01,Place,Environmental Services,LOST ART LIMITED,3055013,7345,Furniture
2015-01,Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,522.66,Vehicle Hire
2015-01,Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,647.9,Vehicle Hire
2015-01,Place,Environmental Services,NORTHUMBRIAN WATER,0,1367.27,Water Charges
2015-01,Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,9356.7,Equipment
2015-01,Place,Environmental Services,PHS GROUP,0,583.25,Refuse Services
2015-01,Place,Environmental Services,RKP ACCESS PLATFORMS,3060425,500,Plant Hire
2015-01,Place,Environmental Services,RMS RECRUITMENT,3060393,2402.23,Agency Staff Costs - Non Teaching
2015-01,Place,Environmental Services,RMS RECRUITMENT,3060393,1316.95,Agency Staff Costs - Non Teaching
2015-01,Place,Environmental Services,RMS RECRUITMENT,3060393,1353.98,Agency Staff Costs - Non Teaching
2015-01,Place,Environmental Services,RMS RECRUITMENT,3060393,2378.18,Agency Staff Costs - Non Teaching
2015-01,Place,Environmental Services,RMS RECRUITMENT,3060393,644.91,Agency Staff Costs - Non Teaching
2015-01,Place,Environmental Services,RMS RECRUITMENT,3061219,1289.82,Agency Staff Costs - Non Teaching
2015-01,Place,Environmental Services,RMS RECRUITMENT,3061219,2922.65,Agency Staff Costs - Non Teaching
2015-01,Place,Environmental Services,RMS RECRUITMENT,3060393,3276.35,Agency Staff Costs - Non Teaching
2015-01,Place,Environmental Services,RMS RECRUITMENT,3060393,1289.82,Agency Staff Costs - Non Teaching
2015-01,Place,Environmental Services,ROCK-IT CLIMBING,3059089,625,Events & Awards
2015-01,Place,Environmental Services,SECTOR TREASURY SERVICES LTD,0,50300,Refuse - Cost Of Sales
2015-01,Place,Environmental Services,ST TERESAS HOSPICE,0,634.69,Refuse Services
2015-01,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,217354.77,Waste Management
2015-01,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,0,950,Other Supplies & Services
2015-01,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,7216.82,Waste Management
2015-01,Place,Environmental Services,THE PHOENIX PARTNERSHIP,3061172,1229,Statutory Testing
2015-01,Place,Environmental Services,VAISALA LTD,3045449,9985,Professional Fees & Consultancy
2015-01,Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200,Equipment
2015-01,Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200,Equipment
2015-01,Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200,Equipment
2015-01,Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200,Equipment
2015-01,Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200,Equipment
2015-01,Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200,Equipment
2015-01,Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200,Equipment
2015-01,Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200,Equipment
2015-01,Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200,Equipment
2015-01,Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3061353,719.48,Contract Funerals
2015-01,Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3061741,809.14,Contract Funerals
2015-01,Place,General Support Services,ASTUTIS,3061275,650,Employee Training Course Costs
2015-01,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,0,2687.93,Routine Maintenance
2015-01,Place,Highway Asset Management,NPOWER NORTHERN FINANCE,0,651.56,Electricity
2015-01,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,636.07,Electricity
2015-01,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,636.06,Electricity
2015-01,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,636.08,Electricity
2015-01,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,615.54,Electricity
2015-01,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,615.54,Electricity
2015-01,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,603.33,Electricity
2015-01,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,603.34,Electricity
2015-01,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,623.43,Electricity
2015-01,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,46370.89,Electricity
2015-01,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,52306.46,Electricity
2015-01,Place,Highway Network Management,MIDDLESBROUGH BOROUGH COUNCIL,0,14998.74,Routine Maintenance
2015-01,Place,Highway Network Management,NPOWER NORTHERN LTD,0,1400,Electricity
2015-01,Place,Highway Network Management,NPOWER NORTHERN LTD,0,1400,Electricity
2015-01,Place,Policy & Regeneration Management,GIVEN LONDON LTD,3062538,5625,Marketing & Advertising
2015-01,Place,Policy & Regeneration Management,GIVEN LONDON LTD,3062537,5625,Marketing & Advertising
2015-01,Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,3051668,1638.16,Other Supplies & Services
2015-01,Place,Programme & Projects,EXTERION MEDIA (UK) LIMITED,3061103,1390,Marketing & Advertising
2015-01,Place,Programme & Projects,EXTERION MEDIA (UK) LIMITED,3061102,6750,Marketing & Advertising
2015-01,Place,Programme & Projects,EXTERION MEDIA (UK) LIMITED,3058449,2625,Marketing & Advertising
2015-01,Place,Programme & Projects,MOORE LARGE & CO LTD,3062071,1001.63,Equipment
2015-01,Place,Programme & Projects,NATIONWIDE DATA COLLECTION,3060947,500,Professional Fees & Consultancy
2015-01,Place,Programme & Projects,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3059113,750,Marketing & Advertising
2015-01,Place,Programme & Projects,SMITH CREATIVE,3061380,3319,Marketing & Advertising
2015-01,Place,Regulatory Services,BEMROSE BOOTH LTD,3059628,1500,Stationery
2015-01,Place,Regulatory Services,BEMROSE BOOTH LTD,3059628,1012.5,Stationery
2015-01,Place,Regulatory Services,DISCLOSURE & BARRING SERVICE,3061967,748,DBS Checks
2015-01,Place,Regulatory Services,EQUITA LTD,0,538.92,Professional Fees & Consultancy
2015-01,Place,Regulatory Services,LIBERTY SERVICES,3059171,588,Stationery
2015-01,Place,Regulatory Services,NSL LIMITED,3048491,3112.5,Security Services
2015-01,Place,Regulatory Services,OVE ARUP & PARTNERS INTERNATIONAL LTD,3060099,4249.82,Consultancy Fees
2015-01,Place,Regulatory Services,PAY BY PHONE,3058335,730.79,Ict Software Support & Maintenance
2015-01,Place,Strategy & Commissioning,JBA CONSULTING,3062541,2330,Professional Fees & Consultancy
2015-01,Place,Strategy & Commissioning,NEIL ALLEN ASSOCIATES,3052803,8400,Professional Fees & Consultancy
2015-01,Place,Strategy & Commissioning,RMS RECRUITMENT,0,806.23,Basic Pay
2015-01,Place,Transport & Building Cleaning,BRIAN ROBINSON MACHINERY,0,1523.62,Materials
2015-01,Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,0,1540,Materials
2015-01,Place,Transport & Building Cleaning,CHATFIELDS TYNE TEES,0,849.12,Materials
2015-01,Place,Transport & Building Cleaning,CHATFIELDS TYNE TEES,0,1220,Materials
2015-01,Place,Transport & Building Cleaning,CHATFIELDS TYNE TEES,0,705,Materials
2015-01,Place,Transport & Building Cleaning,EURO TRUCK BODIES LTD,0,9375,Materials
2015-01,Place,Transport & Building Cleaning,HARVEST ENERGY,3061774,19687.17,Vehicle Fuel
2015-01,Place,Transport & Building Cleaning,HARVEST ENERGY,3061808,1790.73,Vehicle Fuel
2015-01,Place,Transport & Building Cleaning,HARVEST ENERGY,3061242,21523.57,Vehicle Fuel
2015-01,Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,0,1358.75,Materials
2015-01,Place,Transport & Building Cleaning,RMS RECRUITMENT,3059048,685.44,Agency Staff Costs - Non Teaching
2015-01,Place,Transport & Building Cleaning,RMS RECRUITMENT,3059048,636.48,Agency Staff Costs - Non Teaching
2015-01,Place,Transport & Building Cleaning,SERCK HEAT EXCHANGE,0,1100,Equipment
2015-01,Place,Housing,EDEN BROWN,3061196,971.5,Agency Staff Costs - Non Teaching
2015-01,Place,Housing,EDEN BROWN,3059541,899,Agency Staff Costs - Non Teaching
2015-01,Place,Housing,EDEN BROWN,3059541,870,Agency Staff Costs - Non Teaching
2015-01,Place,Housing,EDEN BROWN,3059541,1102,Agency Staff Costs - Non Teaching
2015-01,Place,Housing,EDEN BROWN,3061196,928,Agency Staff Costs - Non Teaching
2015-01,Place,Housing,EDEN BROWN,3059541,1022.25,Agency Staff Costs - Non Teaching
2015-01,Place,Housing,EDEN BROWN,3061196,986,Agency Staff Costs - Non Teaching
2015-01,Place,Housing,EDEN BROWN,3059541,1131,Agency Staff Costs - Non Teaching
2015-01,Place,Housing,EDEN BROWN,3059541,551,Agency Staff Costs - Non Teaching
2015-01,Place,Housing,FOUR HOUSING,3060927,13000,Voluntary Associations
2015-01,Place,Housing,HARROWGATE HILL LODGE,3054501,595,Board & Lodgings For Homeless Clients
2015-01,Place,Housing,NEWCASTLE CITY COUNCIL,3052867,6129.19,Community Care Support
2015-01,Place,Housing,RANDSTAD CPE CREDIT SERVICES,0,791.06,Government Grants & Contributions
2015-01,Place,Housing,RANDSTAD CPE CREDIT SERVICES,0,791.06,Government Grants & Contributions
2015-01,Place,Housing,SCHOTT REMOVALS TRANSPORT LTD,3052764,1128,Community Care Support
2015-01,Place,Housing,THE FURNISHING SERVICE,3052758,920.72,Community Care Support
2015-01,Place,Housing,THE FURNISHING SERVICE,3052758,774.72,Community Care Support
2015-01,Place,Housing,THE FURNISHING SERVICE,3052758,663.16,Community Care Support
2015-01,Place,Housing,THE FURNISHING SERVICE,3052758,988.32,Community Care Support
2015-01,Place,Housing,THE FURNISHING SERVICE,3052758,633.65,Community Care Support
2015-01,Place,Housing Revenue Account,ALAN AYERS & CO,0,1637.5,Rent Of Facilities
2015-01,Place,Housing Revenue Account,ALAN AYERS & CO,0,1187.5,Rent Of Facilities
2015-01,Place,Housing Revenue Account,AYCLIFFE FABRICATIONS LTD,3060761,565,Responsive Repairs (General)
2015-01,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3061505,608,Responsive Repairs (General)
2015-01,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3061505,1391,Responsive Repairs (General)
2015-01,Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,509.17,Agency Staff Costs - Non Teaching
2015-01,Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,509.17,Agency Staff Costs - Non Teaching
2015-01,Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,638.62,Agency Staff Costs - Non Teaching
2015-01,Place,Housing Revenue Account,ENVIROVENT LTD,3060765,1181.82,Responsive Repairs (General)
2015-01,Place,Housing Revenue Account,ENVIROVENT LTD,3061151,669.87,Responsive Repairs (General)
2015-01,Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3059570,762.49,Repairs - Door Entry System
2015-01,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,522.09,Agency Staff Costs - Non Teaching
2015-01,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,522.09,Agency Staff Costs - Non Teaching
2015-01,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,522.09,Agency Staff Costs - Non Teaching
2015-01,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,522.09,Agency Staff Costs - Non Teaching
2015-01,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,522.09,Agency Staff Costs - Non Teaching
2015-01,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,522.09,Agency Staff Costs - Non Teaching
2015-01,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,522.09,Agency Staff Costs - Non Teaching
2015-01,Place,Housing Revenue Account,JDP CONTRACTING SERVICES LIMITED,3058692,655,Responsive Repairs (General)
2015-01,Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052646,25979.4,Cyclical - External Painting
2015-01,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3051279,13126.14,Furniture
2015-01,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3051279,3707.68,Furniture
2015-01,Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,643.34,Water Charges
2015-01,Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,1520.55,Water Charges
2015-01,Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,1134.22,Water Charges
2015-01,Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,1479.9,Water Charges
2015-01,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1487.36,Electricity
2015-01,Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070,Electricity
2015-01,Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070,Electricity
2015-01,Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,587.32,Electricity
2015-01,Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,569.28,Electricity
2015-01,Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,877.24,Electricity
2015-01,Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,787.62,Electricity
2015-01,Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,527.41,Electricity
2015-01,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,760,Direct Charges - Contractors
2015-01,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,797.5,Direct Charges - Contractors
2015-01,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,797.5,Direct Charges - Contractors
2015-01,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,760,Direct Charges - Contractors
2015-01,Place,Housing Revenue Account,SCHOTT REMOVALS TRANSPORT LTD,3058483,609,Furniture
2015-01,Place,Housing Revenue Account,SITEXORBIS LTD,3058160,13592.43,Responsive-Empty Hse Security
2015-01,Place,Housing Revenue Account,SITEXORBIS LTD,3058160,5052.14,Responsive-Empty Hse Security
2015-01,Place,Housing Revenue Account,SPRINGS ROOFING LTD,3058812,10577,Responsive-Void Insurance Work
2015-01,Place,Housing Revenue Account,WHARTON LANDSCAPES,3061019,2090,Responsive Repairs (General)
2015-01,People,Public Health,BLACKETTS MEDICAL PRACTICE,3054548,1709.2,Consultancy Fees
2015-01,People,Public Health,BLACKETTS MEDICAL PRACTICE,3054548,1574.3,Consultancy Fees
2015-01,People,Public Health,BLACKETTS MEDICAL PRACTICE,3054548,1837.39,Consultancy Fees
2015-01,People,Public Health,BOOTS PHARMACY,3062468,927.03,Consultancy Fees
2015-01,People,Public Health,BOOTS PHARMACY,3062468,927.03,Consultancy Fees
2015-01,People,Public Health,BOOTS PHARMACY,3062468,594.25,Consultancy Fees
2015-01,People,Public Health,BOOTS PHARMACY,3062468,831.95,Consultancy Fees
2015-01,People,Public Health,BOOTS PHARMACY,3062468,736.87,Consultancy Fees
2015-01,People,Public Health,BOOTS PHARMACY,3062468,736.87,Consultancy Fees
2015-01,People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3054554,3540.37,Consultancy Fees
2015-01,People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3054553,855,Consultancy Fees
2015-01,People,Public Health,DENMARK STREET SURGERY,3054558,1695,Consultancy Fees
2015-01,People,Public Health,DENMARK STREET SURGERY,3054559,2974.64,Consultancy Fees
2015-01,People,Public Health,DENMARK STREET SURGERY,3054845,800,Consultancy Fees
2015-01,People,Public Health,DENMARK STREET SURGERY,3054398,11500,Consultancy Fees
2015-01,People,Public Health,DENMARK STREET SURGERY,3054845,800,Consultancy Fees
2015-01,People,Public Health,DR CARTER AND PARTNERS,3054878,1892.07,Consultancy Fees
2015-01,People,Public Health,DR G METCALFE & PARTNERS,3054466,571.24,Consultancy Fees
2015-01,People,Public Health,DR W H BYRNE & PARTNERS,3054549,915,Consultancy Fees
2015-01,People,Public Health,DR W H BYRNE & PARTNERS,3054549,825,Consultancy Fees
2015-01,People,Public Health,DR W H BYRNE & PARTNERS,3054550,2166.24,Consultancy Fees
2015-01,People,Public Health,DR W H BYRNE & PARTNERS,3054840,920,Consultancy Fees
2015-01,People,Public Health,"DRS MARSHALL, HOLMES & PEART",3054561,750,Consultancy Fees
2015-01,People,Public Health,INTRAHEALTH,3054574,720,Consultancy Fees
2015-01,People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3054408,26781.3,Consultancy Fees
2015-01,People,Public Health,ROCKCLIFFE COURT SURGERY,3054582,739.58,Consultancy Fees
2015-01,People,Public Health,ROCKCLIFFE COURT SURGERY,3054581,1275,Consultancy Fees
2015-01,People,Public Health,ROWLANDS PHARMACY,3054863,668.92,Consultancy Fees
2015-01,People,Public Health,ROWLANDS PHARMACY,3054863,562.42,Consultancy Fees
2015-01,People,Public Health,TCH LEASING,3061746,4182.26,Consultancy Fees
2015-01,People,Public Health,VIRGIN CARE STOCKTON LLP,3062506,665,Consultancy Fees
2015-01,People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,0,1423.12,Placement Fees
2015-01,People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,1020,Adult Placement Schemes
2015-01,People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,4587.24,Adult Placement Schemes
2015-01,People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,0,1423.12,Respite
2015-01,People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,0,1423.12,Residential
2015-01,People,Adults Social Care,BARNARDO'S,0,3162.93,Residential
2015-01,People,Adults Social Care,BARNARDO'S,0,4322.33,Residential
2015-01,People,Adults Social Care,BARNARDO'S,0,1667.52,Respite
2015-01,People,Adults Social Care,BARNARDO'S,0,1162.97,Respite
2015-01,People,Adults Social Care,BARNARDO'S,0,599.58,Respite
2015-01,People,Adults Social Care,BARNARDO'S,0,793.92,Respite
2015-01,People,Adults Social Care,CITY OF SUNDERLAND,3058777,2233,Professional Fees & Consultancy
2015-01,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY (ALTO CARDS),3061814,4807.42,Private Contractors
