Body Name,Organisational Unit,Business Unit No.,Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2015-10-02,3900090,165157,285.47,SWIFT PLANT SPARES LIMITED,207584,,"COMMERCIAL VEHICLE SERVICING,"
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2015-10-02,3900094,117649,458.67,F R SHARROCK LTD,440994,,AGRICULTURAL ENGINEERS
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2015-10-02,3900095,117656,440.31,F R SHARROCK LTD,440994,,AGRICULTURAL ENGINEERS
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2015-10-02,3900111,117658,1326.41,F R SHARROCK LTD,440994,,AGRICULTURAL ENGINEERS
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2015-10-02,3900198,93904,450.00,TGS UK LTD,625736,,ROLLER SHUTTER MNFRS
SHEFFIELD CITY COUNCIL,RESOURCES,16002,BIS TELECOMMS,8600,MOBILE TELEPHONES - INVOICE,2015-10-02,3900282,1209797396,479.09,EE LIMITED,207254,,MOBILE PHONES
SHEFFIELD CITY COUNCIL,RESOURCES,16002,BIS TELECOMMS,8600,MOBILE TELEPHONES - INVOICE,2015-10-02,3900283,1209881568,6418.81,EE LIMITED,207254,,MOBILE PHONES
SHEFFIELD CITY COUNCIL,RESOURCES,16002,BIS TELECOMMS,8600,MOBILE TELEPHONES - INVOICE,2015-10-02,3900284,1209881566,6865.16,EE LIMITED,207254,,MOBILE PHONES
SHEFFIELD CITY COUNCIL,RESOURCES,16002,BIS TELECOMMS,8600,MOBILE TELEPHONES - INVOICE,2015-10-02,3900285,1209884474,765.57,EE LIMITED,207254,,MOBILE PHONES
SHEFFIELD CITY COUNCIL,RESOURCES,16002,BIS TELECOMMS,8600,MOBILE TELEPHONES - INVOICE,2015-10-02,3900286,1209884156,8878.62,EE LIMITED,207254,,MOBILE PHONES
SHEFFIELD CITY COUNCIL,RESOURCES,16002,BIS TELECOMMS,8600,MOBILE TELEPHONES - INVOICE,2015-10-02,3900287,1209881940,428.77,EE LIMITED,207254,,MOBILE PHONES
SHEFFIELD CITY COUNCIL,RESOURCES,16002,BIS TELECOMMS,8600,MOBILE TELEPHONES - INVOICE,2015-10-02,3900288,1209806624,555.79,EE LIMITED,207254,,MOBILE PHONES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899174,J1298034 041015,811.00,REDACTED PERSONAL DATA,332448,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899175,J1298035 041015,261.00,REDACTED PERSONAL DATA,328030,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899176,J1298036 041015,261.00,REDACTED PERSONAL DATA,206291,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899177,J1298037 041015,550.00,REDACTED PERSONAL DATA,328070,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899178,J1298038 041015,261.00,REDACTED PERSONAL DATA,202619,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899179,J1298039 041015,261.00,REDACTED PERSONAL DATA,328077,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899180,J1298040 041015,797.00,REDACTED PERSONAL DATA,408112,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899181,J1298041 041015,261.00,REDACTED PERSONAL DATA,328091,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899181,J1298041 041015,261.00,REDACTED PERSONAL DATA,328091,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899182,J1298042 041015,261.00,REDACTED PERSONAL DATA,328101,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899183,J1298043 041015,261.00,REDACTED PERSONAL DATA,436605,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899184,J1298044 041015,261.00,REDACTED PERSONAL DATA,594718,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899185,J1298045 041015,550.00,REDACTED PERSONAL DATA,369406,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899186,J1298046 041015,275.00,REDACTED PERSONAL DATA,208144,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899187,J1298047 041015,261.00,REDACTED PERSONAL DATA,332870,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899188,J1298048 041015,261.00,REDACTED PERSONAL DATA,333307,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899189,J1298049 041015,261.00,REDACTED PERSONAL DATA,333400,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899190,J1298050 041015,261.00,REDACTED PERSONAL DATA,501798,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899191,J1298051 041015,261.00,REDACTED PERSONAL DATA,328095,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899192,J1298052 041015,261.00,REDACTED PERSONAL DATA,526062,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899193,J1298053 041015,261.00,REDACTED PERSONAL DATA,553116,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2015-10-02,3899194,J1300124 041015,522.00,REDACTED PERSONAL DATA,617131,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,48007,PUBLIC HEALTH DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2015-10-02,3899141,J1300144,801.90,REDACTED PERSONAL DATA,622867,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-10-02,3899142,J1300144,251.16,REDACTED PERSONAL DATA,626590,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-10-02,3899213,J1301070,324.63,REDACTED PERSONAL DATA,423152,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,4260,DIRECT PAYMENTS,2015-10-02,3899214,J1301070,2007.18,REDACTED PERSONAL DATA,441102,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2015-10-02,3899215,J1301070,457.32,REDACTED PERSONAL DATA,461735,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-10-02,3899216,J1301070,1148.00,REDACTED PERSONAL DATA,482107,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-10-02,3899217,J1301070,412.00,REDACTED PERSONAL DATA,484252,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-10-02,3899219,J1301070,391.09,REDACTED PERSONAL DATA,556288,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2015-10-02,3899220,J1301070,576.00,REDACTED PERSONAL DATA,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-10-02,3899221,J1301070,395.57,REDACTED PERSONAL DATA,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2015-10-02,3899222,J1301070,329.85,REDACTED PERSONAL DATA,574591,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-10-02,3899223,J1301070,1425.00,REDACTED PERSONAL DATA,576122,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-10-02,3899224,J1301070,805.44,REDACTED PERSONAL DATA,581983,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2015-10-02,3899226,J1301070,2140.00,REDACTED PERSONAL DATA,597968,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-10-02,3899228,J1301070,5844.00,REDACTED PERSONAL DATA,624615,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2015-10-02,3899143,8452,480.00,HEELEY CITY FARM,301277,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2015-10-02,3899144,8599,480.00,HEELEY CITY FARM,301277,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2015-10-02,3899145,T00818 NC,2013.92,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2015-10-02,3899146,T00822,6745.76,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9250,INDEPENDENT DAY CARE,2015-10-02,3899147,T00832,4433.94,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2015-10-02,3899148,T00833,6534.24,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-10-02,3899149,2100096970,713.20,COMMUNITY HEALTH SHEFFIELD,361895,,HOSPITALS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,CITYWIDE SPOT,2015-10-02,3899151,6030006306,1796.32,REDACTED PERSONAL DATA,583418,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,CITYWIDE SPOT,2015-10-02,3899152,603004454,1349.60,REDACTED PERSONAL DATA,583418,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2015-10-02,3899157,T0018 SB,8465.24,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-10-02,3899158,T00818 S BR,2762.72,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2015-10-02,3899158,T00818 S BR,2792.87,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-10-02,3899159,T00818,1200.40,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2015-10-02,3899159,T00818,1201.60,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2015-10-02,3899160,T00818DF,1361.88,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,CITYWIDE SPOT,2015-10-02,3899161,T00818GH,1591.92,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2015-10-02,3899162,T00818LT,1955.52,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-10-02,3899163,T00818PC,723.84,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-10-02,3899163,T00818PC,868.08,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2015-10-02,3899164,T00818S B,6535.48,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,CITYWIDE SPOT,2015-10-02,3899165,T00818SMT,316.58,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2015-10-02,3899167,T00818SP,7614.21,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-10-02,3899168,T00820,7015.07,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-10-02,3899169,T00829,968.00,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2015-10-02,3899170,T00830,5152.00,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS,330606,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9240,SUPPORTED LIVING CARE,2015-10-02,3899171,1111TEST,1139.04,SANCTUARY HOMECARE,583116,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2015-10-02,3899171,1111TEST,2983.20,SANCTUARY HOMECARE,583116,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-10-02,3899231,12227  11834,8757.84,NEW ERA HOUSING AUTHORITY,505956,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9230,CCSP OTHER,2015-10-02,3899235,52/53,2545.28,NEWFIELD VIEW SUPPORTED LIVING LTD,487359,,DISABILITY & SPECIAL NEEDS - S
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-10-02,3899236,AH2190095,840.42,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39405,LEAVING CARE,9270,INDEPENDENT FOSTERING,2015-10-02,3899126,630166581,5868.80,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39405,LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-10-02,3899127,6810071326,4567.50,LEEDS CITY COUNCIL,316373,,LOCAL GOVERNMENT
SHEFFIELD CITY COUNCIL,CYPF,39143,CWD INDEPENDENT PLACEMENTS,9270,INDEPENDENT RESIDENTIAL PMENT,2015-10-02,3899128,16495,13320.00,DONCASTER DEAF TRUST,564762,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39514,INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-10-02,3899206,SIN000401,4750.00,BRANTWOOD SPECIALIST SCHOOL,559883,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39514,INDEPENDENT PLACEMENTS,9310,PARENTAL OR TRIBUNAL PLACEMENT,2015-10-02,3899207,SIN000404,9737.50,BRANTWOOD SPECIALIST SCHOOL,559883,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900147,MpaOEO20151002 1,666.00,BANNER CROSS LUNCHEON & FRIENDSHIP CLUB,326250,,PLACES OF WORSHIP
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900149,MpaOEO20151002 11,606.00,ADLINGTON LUNCHEON CLUB,295201,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900150,MpaOEO20151002 12,924.00,DARNALL LUNCH CLUB,295216,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900151,MpaOEO20151002 13,279.00,DORE OPEN DOOR LUNCH CLUB,295220,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900152,MpaOEO20151002 14,640.00,THE LIMES LUNCHEON CLUB,295165,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900153,MpaOEO20151002 15,593.00,DUKE STREET COMMUNITY CENTRE,375030,,COMMUNITY CENTRES
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900154,MpaOEO20151002 16,1069.00,ST OSWALDS LUNCHEON CLUB,385325,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900156,MpaOEO20151002 18,2131.00,BIRLEY SPA LUNCH CLUB,295206,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900157,MpaOEO20151002 19,280.00,THE KINGS CENTRE LUNCH CLUB,295164,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900158,MpaOEO20151002 2,553.00,CHRIST CHURCH PITSMOOR LUNCH CLUB,321910,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900159,MpaOEO20151002 20,422.00,MICHAEL CHURCH LOWEDGES THURS LUNCH CLUB,295189,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900160,MpaOEO20151002 21,739.00,ST JOHN'S ABBEYDALE LUNCH CLUB,385324,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900161,MpaOEO20151002 22,566.00,GRAPEVINE CENTRE LUNCHEON CLUB,295190,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900162,MpaOEO20151002 23,1555.00,PITSMOOR LUNCH CLUB,295194,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900163,MpaOEO20151002 24,1139.00,THE SALVATION ARMY SHEFFIELD CASTLE,327783,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900165,MpaOEO20151002 26,547.00,WADSLEY CHURCH LUNCH CLUB,295167,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900166,MpaOEO20151002 27,1052.00,SHIREGREEN UNITED REFORMED CHURCH,295203,,PLACES OF WORSHIP
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900167,MpaOEO20151002 28,646.00,ST TIMOTHY'S LUNCH CLUB,295163,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900168,MpaOEO20151002 29,998.00,ST BARTHOLOMEWS LUNCH CLUB,384447,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900169,MpaOEO20151002 3,907.00,CROSSPOOL LUNCH CLUB,321911,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900170,MpaOEO20151002 30,797.00,ST LEONARD'S LUNCH CLUB,296991,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900171,MpaOEO20151002 31,980.00,ST MARY'S LUNCH CLUB,322012,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900172,MpaOEO20151002 32,515.00,TINSLEY COMMUNITY CENTRE LUNCH CLUB,297105,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900173,MpaOEO20151002 33,1224.00,ST MARY'S HANDSWORTH LUNCH CLUB,300780,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2015-10-02,3900175,MpaOEO20151002 34,877.00,WILLIAM TEMPLE LUNCH CLUB,299806,,CHARITIES & VOLUNTARY ORGANISA
