Body Name,Organisational Unit,Business Unit No.,Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-10-19,4095669,PAY PERIOD 6,2519.88,NEW ERA HOUSING AUTHORITY,505956,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2016-10-19,4095669,PAY PERIOD 6,35872.64,NEW ERA HOUSING AUTHORITY,505956,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-10-19,4095669,PAY PERIOD 6,175171.92,NEW ERA HOUSING AUTHORITY,505956,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-10-19,4095672,3146,300.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-10-19,4095673,3150,720.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-10-19,4095675,3167,630.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-10-19,4095676,3168,900.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-10-19,4095678,3170,1440.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-10-19,4095679,3177,300.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-10-19,4095681,3181,600.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-10-19,4095684,3187,800.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-10-19,4095685,3189,2193.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-10-19,4095687,3193,1440.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-10-19,4095690,3202,476.32,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-10-19,4095691,3206,600.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-10-19,4095693,3212,400.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-10-19,4095695,3213,3850.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-10-19,4095696,3215,1546.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39405,LEAVING CARE,9270,INDEPENDENT FOSTERING,2016-10-19,4095516,190205,829.99,REDACTED PERSONAL DATA,349291,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39284,INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2016-10-19,4095517,190206,794.99,REDACTED PERSONAL DATA,349291,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39266,CIN NRTPF,9270,CARELEAVERS ACCOMMODATION,2016-10-19,4095518,4249,396.90,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
SHEFFIELD CITY COUNCIL,CYPF,39266,CIN NRTPF,9270,CARELEAVERS ACCOMMODATION,2016-10-19,4095519,4250,406.00,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
SHEFFIELD CITY COUNCIL,CYPF,39266,CIN NRTPF,9270,CARELEAVERS ACCOMMODATION,2016-10-19,4095520,4252,396.90,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
SHEFFIELD CITY COUNCIL,CYPF,39266,CIN NRTPF,9270,CARELEAVERS ACCOMMODATION,2016-10-19,4095521,4253,396.90,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
SHEFFIELD CITY COUNCIL,CYPF,39266,CIN NRTPF,9270,CARELEAVERS ACCOMMODATION,2016-10-19,4095522,4254,320.95,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
SHEFFIELD CITY COUNCIL,CYPF,39266,CIN NRTPF,9270,CARELEAVERS ACCOMMODATION,2016-10-19,4095523,4255,325.95,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
SHEFFIELD CITY COUNCIL,CYPF,39266,CIN NRTPF,9270,CARELEAVERS ACCOMMODATION,2016-10-19,4095524,4256,401.90,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
SHEFFIELD CITY COUNCIL,CYPF,39266,CIN NRTPF,9270,CARELEAVERS ACCOMMODATION,2016-10-19,4095525,4257,406.00,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
SHEFFIELD CITY COUNCIL,CYPF,39266,CIN NRTPF,9270,CARELEAVERS ACCOMMODATION,2016-10-19,4095526,586026G,364.64,GUINNESS NORTHERN COUNTIES HOUSING,504343,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,CYPF,39514,INDEPENDENT PLACEMENTS,9310,SOCIAL CARE OR HEALTH PLACEMNT,2016-10-19,4095527,OP/I753353,31606.25,RNIB,295117,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39514,INDEPENDENT PLACEMENTS,9310,SOCIAL CARE OR HEALTH PLACEMNT,2016-10-19,4095528,OP/I753354,62598.75,RNIB,295117,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39514,INDEPENDENT PLACEMENTS,9310,SOCIAL CARE OR HEALTH PLACEMNT,2016-10-19,4095529,OP/I753355,5976.25,RNIB,295117,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39084,NORTH SA - CIN S17,9280,CONTACT,2016-10-19,4095559,14158,251.40,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-10-19,4095501,J1672006 061116,3032.00,HORIZON CARE HOMES LTD WOOD HILL GRANGE,552397,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-10-19,4095502,J1672108 061116,16992.68,ABBEYFIELD GRANGE RES HOME LTD,336444,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-10-19,4095502,J1672108 061116,26300.00,ABBEYFIELD GRANGE RES HOME LTD,336444,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2016-10-19,4095503,J1679118 061116,3951.00,ROSEBERRY CARE CENTRES (YORKSHIRE) LTD,580595,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-10-19,4095504,J1679120 061116,2585.14,LEAHYRST RESIDENTIAL CARE HOME,361842,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2016-10-19,4095505,J1679123 061116,3408.00,LOWER BOWSHAW VIEW NH,362101,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2016-10-19,4095506,J1679124 061116,7024.00,ROSEBERRY CARE CENTRES GB LTD,362099,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,4260,NURSING COSTS RECOVERED,2016-10-19,4095507,J1679850 061116,2399.70,BALMORAL NURSING HOME,361851,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,4260,RESIDENTIAL COSTS RECOVERED,2016-10-19,4095507,J1679850 061116,2120.33,BALMORAL NURSING HOME,361851,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-10-19,4095508,J1679851 061116,3464.00,BROOKVIEW NURSING HOME,368323,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2016-10-19,4095509,J1679852 061116,2104.57,IDEAL CARE HOMES,524235,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-10-19,4095509,J1679852 061116,1777.28,IDEAL CARE HOMES,524235,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2016-10-19,4095511,J1679029 091016,1585.89,SHEFFIELD CHESHIRE HOME,361768,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2016-10-19,4095512,J1679844 091016,1500.00,JASMIN COURT NURSING HOME,361764,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2016-10-19,4095513,J1679846 091016,1727.57,LOWER BOWSHAW VIEW NH,362101,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2016-10-19,4095514,J1679847 091016,1346.43,HARTWELL HOUSE,361785,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2016-10-19,4095515,J1679848 091016,1057.18,HORIZON CARE HOMES LTD WOOD HILL GRANGE,552397,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,CYPF,38006,LAC PUPIL PREMIUM,9050,OTHER LOCAL AUTHORITIES,2016-10-20,4096314,ERS INVOICE144565,2500.00,ASTON COMMUNITY EDUCATION TRUST,515298,,SCHOOLS - LOCAL AUTHORITY
SHEFFIELD CITY COUNCIL,CYPF,39301,FOSTERING DEVELOPMENT,8010,EQUIPMENT PURCHASE AND REPAIR,2016-10-20,4096319,ERS INVOICE144570,750.00,REDACTED PERSONAL DATA,639261,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,PLACE,97414,ARBOURTHORNE 5M'S REFURB,1143,COMPENSATION,2016-10-20,4096321,ERS INVOICE144574,1803.79,REDACTED PERSONAL DATA,639399,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,PLACE,21197,OFF THE SHELF,8440,FEE EXPENSES,2016-10-20,4096324,ERS INVOICE144578,265.50,HOWARD MIDDLETON,628272,,WRITERS - TECHNICAL & COMMERCI
SHEFFIELD CITY COUNCIL,COMMUNITIES,47046,LOC REFORM & COM VOICES: DOLS,8440,FEE EXPENSES,2016-10-20,4096327,ERS INVOICE144583,463.60,AE BIA ASSESSMENTS LTD,635141,,SOCIAL SERVICES
SHEFFIELD CITY COUNCIL,PLACE,22219,LICENSING,8440,FEE EXPENSES,2016-10-20,4096328,ERS INVOICE144585,710.00,WOODS WHUR 2014 LIMITED,638466,,SOLICITORS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49030,PRIVATE RENTED SOLUTIONS,9120,OTHER AGENCIES,2016-10-20,4096339,ERS INVOICE144596,389.53,REDACTED PERSONAL DATA,528977,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2016-10-20,4096370,ERS INVOICE144599,1542.63,THYSSENKRUPP ENCASA,627802,,LIFT MNFRS
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2016-10-20,4096371,ERS INVOICE144600,3810.76,THYSSENKRUPP ENCASA,627802,,LIFT MNFRS
SHEFFIELD CITY COUNCIL,CYPF,33142,CITY DEAL - FRAMEWORKS,9120,OTHER AGENCIES,2016-10-20,4096372,ERS INVOICE144601,2593.45,THE EMPLOYERS FORUM,353566,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33142,CITY DEAL - FRAMEWORKS,9120,OTHER AGENCIES,2016-10-20,4096373,ERS INVOICE144602,3059.75,YH TRAINING SERVICES LTD,592262,,TRAINING SERVICES
SHEFFIELD CITY COUNCIL,CYPF,33142,CITY DEAL - FRAMEWORKS,9120,OTHER AGENCIES,2016-10-20,4096374,ERS INVOICE144603,971.85,BOBBY BEVERIDGE TRAINING LTD,509787,,TRAINING SERVICES
SHEFFIELD CITY COUNCIL,CYPF,33142,CITY DEAL - FRAMEWORKS,9120,OTHER AGENCIES,2016-10-20,4096375,ERS INVOICE144604,867.52,JGW TRAINING LTD T/A SKILLS FOR CAREERS,589320,,TRAINING CENTRES
SHEFFIELD CITY COUNCIL,CYPF,33141,CITY DEAL,9120,OTHER AGENCIES,2016-10-20,4096376,ERS INVOICE144605,1273.33,YORKSHIRE FITNESS AND LEISURE LTD,621711,,"HEALTH CLUBS, GYMNASIUMS & BEA"
SHEFFIELD CITY COUNCIL,PLACE,22074,DEVELOPMENT CONTROL,4180,PLANS FEES,2016-10-20,4096377,ERS INVOICE144606,270.00,REDACTED PERSONAL DATA,639262,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2016-10-20,4096378,ERS INVOICE144607,4609.00,G B ALLEN,204993,,PLUMBERS
SHEFFIELD CITY COUNCIL,PLACE,25078,ECCLESALL WOODS SAWMILL SITE,8060,MATERIALS AND SUPPLIES GENERAL,2016-10-20,4096379,ERS INVOICE144608,327.50,THE WOODLAND COFFEE STOP,595355,,CATERING FOOD & DRINK SUPPLIER
SHEFFIELD CITY COUNCIL,PLACE,25078,ECCLESALL WOODS SAWMILL SITE,8260,WOODLAND DEVELOPMENT EXPENSES,2016-10-20,4096380,ERS INVOICE144609,280.00,DAVID JACKSON,559075,,TRAINING SERVICES
SCR COMBINED AUTHORITY,CA LEP,95106,RGF,1193,CONSULTANTS FEES,2016-10-20,4096386,ERS INVOICE144618,1501.60,BPH ENGINEERING SERVICES LIMITED,634421,,PRECISION ENGINEERS
SHEFFIELD CITY COUNCIL,PLACE,22063,ENERGY,5750,TRAINING EXPENDITURE,2016-10-20,4063848,17345,750.00,SYSTEMSLINK 2000 LTD,636527,,ENERGY MANAGEMENT CONTROL SYST
SHEFFIELD CITY COUNCIL,PLACE,22063,ENERGY,8620,COMPUTER SOFTWARE LICENCES,2016-10-20,4063848,17345,13150.00,SYSTEMSLINK 2000 LTD,636527,,ENERGY MANAGEMENT CONTROL SYST
SHEFFIELD CITY COUNCIL,COMMUNITIES,42022,SUPPORTED LIVING,6160,GAS,2016-10-20,4065171,SIJ00008125,2670.48,SOUTH YORKSHIRE HOUSING ASSOCIATION,297822,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,COMMUNITIES,42022,SUPPORTED LIVING,6160,GAS,2016-10-20,4065172,SIJ00009131,2705.20,SOUTH YORKSHIRE HOUSING ASSOCIATION,297822,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,CYPF,33071,NLDC AUG 15 - JUL 16,9120,OTHER AGENCIES,2016-10-20,4069892,2016-06-29,5250.00,WOODHOUSE & DISTRICT COMMUNITY FORUM,482835,,COMMUNITY PROJECTS
SHEFFIELD CITY COUNCIL,PLACE,22184,BUS LANE ENFORCEMENT,8210,LICENCES EXPENSES,2016-10-20,4072329,SIN028956,2900.00,SYSTEMS ENGINEERING & ASSESSMENT LTD,588112,,CCTV & VIDEO EQUIPMENT
SHEFFIELD CITY COUNCIL,PLACE,22184,BUS LANE ENFORCEMENT,8210,LICENCES EXPENSES,2016-10-20,4072330,SIN028955,3500.00,SYSTEMS ENGINEERING & ASSESSMENT LTD,588112,,CCTV & VIDEO EQUIPMENT
SHEFFIELD CITY COUNCIL,PLACE,22070,DIRECTOR OF DEVELOPMENT SERVIC,8240,CONFERENCE EXPENSES,2016-10-20,4074688,16ADS00034,349.00,REED BUSINESS INFORMATION LTD,387677,,PUBLISHERS
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2016-10-20,4082342,10003513,4907.67,KIER SERVICES MAINTENANCE EAST (KSME),591748,,CONSTRUCTION CONTRACTORS - GEN
SHEFFIELD CITY COUNCIL,CYPF,38155,WEST MAST,8010,EQUIPMENT PURCHASE AND REPAIR,2016-10-20,4084638,47629,319.00,BACK CARE SOLUTIONS LTD,420010,,OFFICE FURNITURE & EQUIPMENT
SCR COMBINED AUTHORITY,CA LEP,30100,LEP CORE,8250,MARKETING EXPENSES,2016-10-20,4086548,3043672,5746.00,SHEFFIELD INTERNATIONAL VENUES LTD,208389,,SPORTS GROUNDS & STADIUMS
SHEFFIELD CITY COUNCIL,PLACE,94470,URBAN NATURE PARKS,1161,NC&A MAIN CONTRACT,2016-10-20,4087424,123838/M,1778.63,WYBONE LTD,209618,,"GLASS FIBRE MOULDING, MATERIAL"
SHEFFIELD CITY COUNCIL,RESOURCES,15216,STANIFORTH ROAD DEPOT,8540,SECURITY SERVICES,2016-10-20,4088468,INV078291,5270.85,CONSTANT SECURITY SERVICES LIMITED,501937,,SECURITY SERVICES
SHEFFIELD CITY COUNCIL,PLACE,94104,NORTH ACTIVE,1165,NC&A OTHER,2016-10-20,4088601,H&H/15716/1,69900.00,HH CONSTRUCTION (GROUNDWORK CONTRACTORS),638727,,EXCAVATION & GROUNDWORK CONTRA
SHEFFIELD CITY COUNCIL,PLACE,94050,SHEFFIELD RETAIL QUARTER 2,1197,DIRECT EMPLOYEES FEES,2016-10-20,4089061,11272295,55690.75,HERBERT SMITH FREEHILLS LLP,504805,,SOLICITORS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46084,VEHICLE MANAGEMENT,7020,VEHICLE FUEL COSTS,2016-10-20,4089346,E2007319717,449.80,ALLSTAR BUSINESS SOLUTIONS LTD,444333,,CAR & TRUCK LEASING & CONTRACT
SCR COMBINED AUTHORITY,CA LEP,30100,LEP CORE,8250,MARKETING EXPENSES,2016-10-20,4089452,787,833.33,THE COMPANY OF CUTLERS IN HALLAMSHIRE,618111,,BUSINESS INFORMATION SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9160,PARTNERSHIP CONTRACTS,2016-10-20,4089625,20320,3757.75,SHEFFIELD ROYAL SOCIETY FOR THE BLIND,306116,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9160,PARTNERSHIP CONTRACTS,2016-10-20,4089831,20319,7776.25,SHEFFIELD ROYAL SOCIETY FOR THE BLIND,306116,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,PLACE,94470,URBAN NATURE PARKS,1161,NC&A MAIN CONTRACT,2016-10-20,4090103,54073,4000.00,MHH CONTRACTING LTD,205329,,EXCAVATION & GROUNDWORK CONTRA
SHEFFIELD CITY COUNCIL,PLACE,94050,SHEFFIELD RETAIL QUARTER 2,1194,OTHER FEES,2016-10-20,4090122,26848,5090.00,WESSEX ARCHAEOLOGY,527533,,ARCHAEOLOGISTS
SHEFFIELD CITY COUNCIL,CYPF,38190,CHILDREN & YOUNG PEOPLE'S INVO,7150,CAR ALLOWANCES,2016-10-20,4090132,895930,510.72,CITY CAR CLUB T/A ENTERPRISE CAR CLUB,465053,,CAR RENTAL
SCR COMBINED AUTHORITY,CA LEP,30100,LEP CORE,8250,MARKETING EXPENSES,2016-10-20,4090436,10466,10000.00,BUSINESS TO BUSINESS (PART OF BE GROUP),615561,,CONFERENCE SERVICES
SHEFFIELD CITY COUNCIL,PLACE,22176,BIKEABILITY,8440,FEE EXPENSES,2016-10-20,4090471,4882,3880.00,CYCLE EXPERIENCE LTD (PART OF TTC GR,540487,,CYCLES - RENTING & LEASING
SHEFFIELD CITY COUNCIL,CYPF,38190,CHILDREN & YOUNG PEOPLE'S INVO,8350,MISCELLANEOUS EXPENSES,2016-10-20,4090514,763,5000.00,SORT OF FILMS LIMITED,492726,,VIDEO FILMING EQUIPMENT & SERV
SHEFFIELD CITY COUNCIL,COMMUNITIES,46091,APS - MANOR CENTRE,8030,EQUIPMENT MAINTENANCE CONTRACT,2016-10-20,4091416,INV078452,2210.52,CONSTANT SECURITY SERVICES LIMITED,571090,,SECURITY SERVICES
SHEFFIELD CITY COUNCIL,PLACE,25020,ALLOTMENTS,8060,MATERIALS AND SUPPLIES GENERAL,2016-10-20,4091736,152963,624.53,H HARROLD & SONS LTD,205285,,LOCK SMITHS
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-10-20,4091859,152364,349.00,TECALEMIT GARAGE EQUIPMENT CO  LTD,208890,,GARAGE EQUIPMENT
SHEFFIELD CITY COUNCIL,CYPF,33114,POST 16 LDD DELIVERY 15 16,9120,OTHER AGENCIES,2016-10-20,4091921,1195,294.00,LANE END FARM TRUST,588221,,FARMING - LIVESTOCK & OTHER AN
SHEFFIELD CITY COUNCIL,CYPF,33114,POST 16 LDD DELIVERY 15 16,9120,OTHER AGENCIES,2016-10-20,4091923,1194,397.50,LANE END FARM TRUST,588221,,FARMING - LIVESTOCK & OTHER AN
SHEFFIELD CITY COUNCIL,COMMUNITIES,49356,ESTATE & ENVIORMENTAL SERVICES,6390,WEED KILLING,2016-10-20,4092011,6655,3660.15,GREEN ESTATE LTD,388189,,WASTE DISPOSAL SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42011,DAY SERVICES,6280,HIRE OF PREMISES,2016-10-20,4092883,2980,1462.50,UNITED HEALTH LTD C/O WOODVIEW CARE HOME,456477,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42011,DAY SERVICES,6280,HIRE OF PREMISES,2016-10-20,4092884,2989,1170.00,UNITED HEALTH LTD C/O WOODVIEW CARE HOME,456477,,NURSING HOMES
SCR COMBINED AUTHORITY,CA LEP,30105,CORE PERFORMANCE TEAM,8250,MARKETING EXPENSES,2016-10-20,4092990,2087,2250.00,VCA CONSULTANCY LIMITED,433931,,TOUR OPERATORS
SHEFFIELD CITY COUNCIL,PLACE,97442,KITCHEN/BATHRM PLANNED REPLMT,1157,DWELLINGS MAIN CONTRACT,2016-10-20,4093010,SH4613A/10342/5,230878.52,KEEPMOAT REGENERATION LTD,619488,,BUILDING SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,49672,CONTRACT PAYMENTS – DRUGS,9030,HEALTH,2016-10-20,4093151,DTPD/00000058,465.60,LLOYDSPHARMACY (6040),583359,,PUBLIC HEALTH SUPPLIERS
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,9120,OTHER AGENCIES,2016-10-20,4094053,2016-09-01,600.00,MY LIFE PROJECT,556499,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,9120,OTHER AGENCIES,2016-10-20,4094066,ENP/004,360.00,BOYS AND GIRLS CLUBS OF SOUTH YORKSHIRE,431967,,YOUTH ORGANISATIONS & CENTRES
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,9120,OTHER AGENCIES,2016-10-20,4094069,ENP/005,540.00,BOYS AND GIRLS CLUBS OF SOUTH YORKSHIRE,431967,,YOUTH ORGANISATIONS & CENTRES
SHEFFIELD CITY COUNCIL,CYPF,32046,OUTDOOR EDUCATION,8270,SUBSCRIPTIONS,2016-10-20,4094086,,715.00,ADVENTURE ACTIVITIES LICENSING SERVICES,502547,,OUTDOOR PURSUIT ORGANISERS & E
SHEFFIELD CITY COUNCIL,COMMUNITIES,49672,CONTRACT PAYMENTS – DRUGS,9030,HEALTH,2016-10-20,4094215,2100103818,13500.00,SHEFFIELD HEALTH & SOCIAL CARE NHS FT,585469,,PUBLIC HEALTH SUPPLIERS
SHEFFIELD CITY COUNCIL,PLACE,94497,SHEFFIELD GENERAL CEMETERY HLF,1193,CONSULTANTS FEES,2016-10-20,4094217,26871,7321.00,WESSEX ARCHAEOLOGY,569412,,ARCHAEOLOGISTS
SHEFFIELD CITY COUNCIL,PLACE,24204,BUSINESS GROWTH ADVISORS,8550,OTHER SERVICES,2016-10-20,4094218,2606,5764.50,NEPRO LTD,598847,,BUSINESS & MANAGEMENT CONSULTA
SHEFFIELD CITY COUNCIL,PLACE,24204,BUSINESS GROWTH ADVISORS,8550,OTHER SERVICES,2016-10-20,4094226,2611,1880.00,NEPRO LTD,598847,,BUSINESS & MANAGEMENT CONSULTA
