Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2020-11-11,601289989,1190.00,0.00,1190.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289990,1190.00,0.00,1190.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289995,1190.00,0.00,1190.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289994,1292.00,0.00,1292.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289992,1343.00,0.00,1343.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289997,1343.00,0.00,1343.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289993,1423.50,0.00,1423.50,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289988,1513.00,0.00,1513.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289996,1536.00,0.00,1536.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289986,2713.00,0.00,2713.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290008,1369.00,0.00,1369.00,Mike Davies Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290007,2969.56,0.00,2969.56,Mike Davies Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289963,2014.82,0.00,2014.82,Pal Cars & Bradhsawgate Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289962,3965.68,0.00,3965.68,Pal Cars & Bradhsawgate Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,6003141959,1415.04,0.00,1415.04,Quayside Bakery,Place Directorate,Food and refreshments
Salford City Council,2020-11-11,1600656734,900.00,0.00,900.00,Redacted Data,People (Childrens) Service Group,Consultants
Salford City Council,2020-11-11,601290072,32256.00,0.00,32256.00,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2020-11-11,601290010,731.00,0.00,731.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289985,816.00,0.00,816.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289971,857.65,0.00,857.65,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289972,1104.00,0.00,1104.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290025,1160.00,0.00,1160.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289976,1172.66,0.00,1172.66,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289973,1263.36,0.00,1263.36,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289975,1326.00,0.00,1326.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289964,1360.00,0.00,1360.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289974,1515.04,0.00,1515.04,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290027,1816.28,0.00,1816.28,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290026,3709.74,0.00,3709.74,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290006,3962.00,0.00,3962.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290000,4299.64,0.00,4299.64,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289999,4790.56,0.00,4790.56,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290011,900.00,0.00,900.00,Saeed A Vakharia T/A Imperial Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290012,1200.00,0.00,1200.00,Saeed A Vakharia T/A Imperial Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289966,2576.64,429.44,2147.20,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289967,2703.86,450.64,2253.22,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289969,2978.40,496.40,2482.00,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289965,3499.01,583.17,2915.84,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601289968,4770.12,795.02,3975.10,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,6003141686,806.00,0.00,806.00,Sumup *Jf Services,People (Adults) - CHSC,General Repairs
Salford City Council,2020-11-11,6003142114,2343.20,0.00,2343.20,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-11-11,601290009,1600.00,0.00,1600.00,T/A D & H Enterprises,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290021,700.81,116.80,584.01,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290014,1008.00,168.00,840.00,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290017,1067.52,177.92,889.60,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290020,1197.48,199.58,997.90,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290016,1303.56,217.26,1086.30,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290018,1344.00,224.00,1120.00,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290013,1385.28,230.88,1154.40,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290015,1709.72,284.95,1424.77,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,601290051,7056.00,0.00,7056.00,The Court Service,Place Directorate,Debt Collection
Salford City Council,2020-11-11,1600656733,16250.00,0.00,16250.00,The Riverside Group,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2020-11-11,1600656732,32500.00,0.00,32500.00,The Riverside Group,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2020-11-11,6003141932,2305.00,0.00,2305.00,Thomas Telford Limit,Place Directorate,Training expenses
Salford City Council,2020-11-11,1600656737,1116.00,186.00,930.00,Tis Limited,Service Reform (Corp Bus & Transform),Purch of Comp Equip
Salford City Council,2020-11-11,6003141739,62621.99,0.00,62621.99,Water Plus,Service Reform (Corp Bus & Transform),Water
Salford City Council,2020-11-11,1600656774,1548.00,258.00,1290.00,Wesley Music,Place Directorate,Gen Resaleable Items
Salford City Council,2020-11-11,601290024,800.00,0.00,800.00,Wp Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-11,6003142002,671.32,0.00,671.32,Www.Patchsave.Com,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,2020-11-11,6003141969,4526.76,0.00,4526.76,Www.Restore.Co.Uk,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,2020-11-11,6003142091,2038.80,0.00,2038.80,Www.Technojobs.Co.Uk,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,2020-11-12,601290122,615.00,0.00,615.00,Aim Habonim-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-11-12,601290123,835.00,0.00,835.00,Aim Habonim-Nursery,People (Childrens) Service Group,Grants
Salford City Council,2020-11-12,601290124,2750.00,0.00,2750.00,Beis Malka Beiz Girls-Nursery,People (Childrens) Service Group,Grants
Salford City Council,2020-11-12,601290127,750.00,0.00,750.00,Beltodam Ltd T/A Early Learning Childcare,People (Childrens) Service Group,Grants
Salford City Council,2020-11-12,6003142969,88911.55,0.00,88911.55,Bolton Cares (B) Ltd,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-11-12,1600656853,5874.00,979.00,4895.00,C Smithies Builders,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2020-11-12,1600656852,7888.80,1314.80,6574.00,C Smithies Builders,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2020-11-12,601290125,1000.00,0.00,1000.00,Care Chiefs,People (Childrens) Service Group,Grants
Salford City Council,2020-11-12,6003142957,11734.41,0.00,11734.41,Carr Gomm Society Ltd,People (Adults) - CHSC,Pmts Reg Soc l'lords
Salford City Council,2020-11-12,601290098,528.00,88.00,440.00,Carrington Riding Centre,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2020-11-12,1600656211,25739.00,0.00,25739.00,Central Manchester University,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-11-12,6003142959,25830.00,0.00,25830.00,Cherrytree Vale Ltd T/A Home Focus,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-11-12,6003142961,1917.72,0.00,1917.72,City West Housing Trust Ltd,People (Adults) - CHSC,Pmts Reg Soc l'lords
Salford City Council,2020-11-12,1600656814,844.60,140.76,703.84,Click Fire & Security Ltd,Place Directorate,UV Light/Fire
Salford City Council,2020-11-12,6003142963,44974.44,0.00,44974.44,Comfort Call Ltd,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-11-12,1600652053,93788.30,15631.38,78156.92,Connell Bros Ltd,Service Reform (Corp Bus & Transform),Demolition
Salford City Council,2020-11-12,601290108,4942.39,0.00,4942.39,Co-Op Academy Walkden,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-12,6003142958,296041.48,0.00,296041.48,Creative Support,People (Adults) - CHSC,Payments volunteer organisation
Salford City Council,2020-11-12,601290114,3000.00,0.00,3000.00,Dlp Services Northern Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2020-11-12,601290115,7000.00,0.00,7000.00,Dlp Services Northern Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2020-11-12,601290116,7046.23,0.00,7046.23,Dlp Services Northern Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2020-11-12,1600656850,6832.80,1138.80,5694.00,Dolphin Mobility Ltd,Service Reform (Corp Bus & Transform),Miscellaneous Grants
Salford City Council,2020-11-12,1600656848,7800.00,1300.00,6500.00,Dolphin Mobility Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2020-11-12,1600656815,514.78,85.80,428.98,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-11-12,601290102,648.00,108.00,540.00,Educationcity.Com,People (Childrens) Service Group,IT  Licence Fee
Salford City Council,2020-11-12,1600656806,2970.00,495.00,2475.00,Egbert H Taylor & Co Ltd,Service Reform (Corp Bus & Transform),Purch of Furn/Equip
Salford City Council,2020-11-12,601290099,741.60,123.60,618.00,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-11-12,601290101,1049.14,174.86,874.28,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-11-12,1600655990,17925.05,2987.51,14937.54,Groundwork Landscapes Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-11-12,601290092,156219.00,21156.74,135062.26,Haven Power Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2020-11-12,6003142966,31396.96,0.00,31396.96,Hexagon Care Services Ltd,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-11-12,6003142968,21514.92,0.00,21514.92,Irwell Valley Housing Association,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-11-12,1600656826,1087.81,181.30,906.51,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2020-11-12,1600656819,5366.40,894.40,4472.00,J Fletcher Engineers Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-11-12,601290113,20000.00,0.00,20000.00,Kdb Services Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2020-11-12,6003143036,1687.56,0.00,1687.56,Langdon Community,People (Adults) - CHSC,Pmts Chartble. Organ
Salford City Council,2020-11-12,601290137,5000.00,0.00,5000.00,Manchester Jnr Girls School,People (Childrens) Service Group,Grants
Salford City Council,2020-11-12,1600649900,23889.60,3981.60,19908.00,P. Mcguinness & Co Limited,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-11-12,1600653956,3060.72,510.12,2550.60,Park Place Technologies Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2020-11-12,1600653966,20050.42,3341.74,16708.68,Park Place Technologies Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2020-11-12,6003142965,8729.84,0.00,8729.84,Penderels Trust,People (Adults) - CHSC,Pmts Chartble. Organ
Salford City Council,2020-11-12,6003142934,688.84,0.00,688.84,Redacted Data,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-11-12,6003142544,726.79,0.00,726.79,Redacted Data,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-11-12,6003142591,775.95,0.00,775.95,Redacted Data,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-11-12,6003142728,1462.99,0.00,1462.99,Redacted Data,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-11-12,601290138,1250.00,0.00,1250.00,Redacted Data,People (Childrens) Service Group,Grants
Salford City Council,2020-11-12,6003114206,1177.18,0.00,1177.18,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-11-12,6003142960,1917.72,0.00,1917.72,Retail Trust,People (Adults) - CHSC,Pmts Chartble. Organ
Salford City Council,2020-11-12,6003142956,12303.20,0.00,12303.20,Salvation Army,People (Adults) - CHSC,Pmts Chartble. Organ
Salford City Council,2020-11-12,1600656845,675.12,112.52,562.60,Schofield & Sons,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-11-12,1600655392,9366.69,1561.11,7805.58,Schofield & Sons,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-11-12,1600655096,21096.24,3516.04,17580.20,Schofield & Sons,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-11-12,1600649878,3237.77,539.63,2698.14,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-11-12,1600649876,17210.06,2868.34,14341.72,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-11-12,1600655303,92103.11,15350.52,76752.59,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-11-12,1600656794,1800.00,300.00,1500.00,Sky Telecommunication Services Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-11-12,6003142964,3997.28,0.00,3997.28,Sodexo Ltd,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-11-12,1600656858,1565.66,260.94,1304.72,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2020-11-12,1600656816,6194.40,1032.40,5162.00,Stannah Stairlifts Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2020-11-12,6003143035,7692.15,0.00,7692.15,T/A Sage Care Ltd,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-11-12,601290144,3000.00,0.00,3000.00,Talmud Torah Chinuch N'Orim,People (Childrens) Service Group,Grants
Salford City Council,2020-11-12,601290145,4750.00,0.00,4750.00,Tashbar Academy Ltd,People (Childrens) Service Group,Grants
Salford City Council,2020-11-12,601290147,1000.00,0.00,1000.00,The New Girls School,People (Childrens) Service Group,Grants
Salford City Council,2020-11-12,1600656615,3552.00,592.00,2960.00,Traffic Direct,Place Directorate,Marketing/Publicity
Salford City Council,2020-11-12,6003142967,175036.12,0.00,175036.12,Turning Point (Services) Ltd,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-11-12,6003142962,111518.12,0.00,111518.12,United Response,People (Adults) - CHSC,Pmts Chartble. Organ
Salford City Council,2020-11-12,1600656809,1271.23,211.87,1059.36,Virgin Media Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-11-12,1600656356,564.38,94.06,470.32,Viridor Waste (Greater Manchester),Place Directorate,Contractors
Salford City Council,2020-11-12,1600654669,791.22,131.87,659.35,Viridor Waste Management Ltd,Place Directorate,Contractors
Salford City Council,2020-11-12,1600656831,662.52,110.42,552.10,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-11-12,1600656830,7086.64,1181.11,5905.53,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-11-13,1600656900,7638.00,1273.00,6365.00,Aecom Infrastructure & Environment,Service Reform (Corp Bus & Transform),Miscellaneous Exes
Salford City Council,2020-11-13,1600656910,7312.33,1218.72,6093.61,Aecom Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-11-13,1600656984,604.42,100.74,503.68,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-11-13,1600656987,621.83,103.64,518.19,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-11-13,1600656979,627.39,104.56,522.83,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-11-13,1600656988,685.82,114.30,571.52,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-11-13,1600656986,695.56,115.93,579.63,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-11-13,1600656981,759.54,126.59,632.95,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-11-13,1600656983,773.35,128.89,644.46,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-11-13,1600656980,824.93,137.49,687.44,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-11-13,1600656896,3528.00,588.00,2940.00,Alan Franklin Builders Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600656870,1596.00,266.00,1330.00,Altia Solutions Limited,Place Directorate,Computer Software
Salford City Council,2020-11-13,1600657029,2374.02,395.67,1978.35,Altitude Services Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600657028,6367.85,1061.31,5306.54,Altitude Services Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600657020,1074.00,179.00,895.00,Aqua Clenz,Place Directorate,nonuv Build Rp&Maint
Salford City Council,2020-11-13,1600656690,-3468.83,-578.14,-2890.69,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600657001,612.00,102.00,510.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600657016,900.00,150.00,750.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600657014,1062.00,177.00,885.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600657023,1524.00,254.00,1270.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600657024,1740.00,290.00,1450.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600657022,1779.60,296.60,1483.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600657002,2740.80,456.80,2284.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600657006,3088.80,514.80,2574.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600657030,3972.00,662.00,3310.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600656998,8580.00,1430.00,7150.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600656433,13698.00,2283.00,11415.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600656431,16859.10,2809.85,14049.25,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600656432,22350.00,3725.00,18625.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600657011,25301.40,4216.90,21084.50,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600656438,26505.52,4417.59,22087.93,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600656437,41846.10,6974.35,34871.75,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,6003143156,1795.34,109.26,1686.08,Boots Store 1178,Public Health,Payts to Agencies
Salford City Council,2020-11-13,6003143146,544.66,29.94,514.72,Bowness Pharmacy (Little Hulton),Public Health,Payts to Agencies
Salford City Council,2020-11-13,1600656921,1832.63,293.22,1539.41,Brenmo Plants,Service Reform (Corp Bus & Transform),Purch of Furn/Equip
Salford City Council,2020-11-13,1600656874,6792.00,1132.00,5660.00,Dolphin Mobility Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2020-11-13,1600656033,6243.60,1040.60,5203.00,Door Repair Service  Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2020-11-13,1600656915,3630.00,605.00,3025.00,Egbert H Taylor & Co Ltd,Service Reform (Corp Bus & Transform),Purch of Furn/Equip
Salford City Council,2020-11-13,1600656245,750.00,125.00,625.00,Entrus Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2020-11-13,1600656250,1110.00,185.00,925.00,Entrus Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2020-11-13,1600656321,57386.29,9564.38,47821.91,Eric Wright Civil Engineering Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-11-13,1600656326,1046.77,0.00,1046.77,Fairfield Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-11-13,1600656329,1462.09,0.00,1462.09,Fairfield Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-11-13,1600656323,1690.35,0.00,1690.35,Fairfield Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-11-13,1600656327,1891.06,0.00,1891.06,Fairfield Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-11-13,1600656324,3108.25,0.00,3108.25,Fairfield Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-11-13,601290176,656.50,109.42,547.08,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-11-13,601290173,855.13,142.52,712.61,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-11-13,601290177,859.68,143.28,716.40,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-11-13,601290175,1060.22,176.71,883.51,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-11-13,1600657026,570.00,95.00,475.00,General Utilities North West Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600657027,3306.00,551.00,2755.00,General Utilities North West Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600656483,10896.00,1816.00,9080.00,General Utilities North West Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600656535,17984.60,2997.43,14987.17,General Utilities North West Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600656482,24094.94,4015.82,20079.12,General Utilities North West Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600656993,768.00,128.00,640.00,George Parish & Sons Ltd,Place Directorate,Materials
Salford City Council,2020-11-13,1600656991,936.00,156.00,780.00,George Parish & Sons Ltd,Place Directorate,Materials
Salford City Council,2020-11-13,1600656992,1440.00,240.00,1200.00,George Parish & Sons Ltd,Place Directorate,Materials
Salford City Council,2020-11-13,6003143158,1764.90,98.26,1666.64,Georgemead Ltd T/A Cohens Chemist,Public Health,Payts to Agencies
Salford City Council,2020-11-13,1600656911,3319.32,553.22,2766.10,Glowarm Dsp Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-11-13,1600656624,709831.00,0.00,709831.00,Gmw Mental Health NHS FT,Public Health,Payts to Agencies
Salford City Council,2020-11-13,1600656934,533.95,88.99,444.96,Haldo Developments Ltd,Place Directorate,Materials
Salford City Council,2020-11-13,1600656282,34827.71,5804.62,29023.09,Helping Hands Minor Repairs Service,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-11-13,1600656421,1368.24,228.04,1140.20,Hsl Compliance,Place Directorate,UV Tank Clean
Salford City Council,2020-11-13,1600656941,4986.00,831.00,4155.00,Hugh Logan Engineering,Place Directorate,Materials
Salford City Council,2020-11-13,1600656343,11155.20,1859.20,9296.00,Ijm Electrical Contractors Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-11-13,1600656927,662.80,110.47,552.33,K J Lines Limited,Place Directorate,Contractors
Salford City Council,2020-11-13,1600656978,153375.00,25562.50,127812.50,Legal & General Pensions Ltd,Place Directorate,Rents
Salford City Council,2020-11-13,1600656977,769467.00,128244.50,641222.50,Legal & General Pensions Ltd,Place Directorate,Rents
Salford City Council,2020-11-13,1600657004,3226.80,537.80,2689.00,Lite,Place Directorate,Materials
Salford City Council,2020-11-13,1600656619,37189.20,6198.20,30991.00,Live Kitchen Ltd,Place Directorate,IT  Licence Fee
Salford City Council,2020-11-13,6003143148,577.04,31.71,545.33,Lloyds Pharmacy Ltd -178 Liverpool,Public Health,Payts to Agencies
Salford City Council,2020-11-13,6003141152,604.85,34.45,570.40,Lloyds Pharmacy Ltd-Pendleton Gateway,Public Health,Payts to Agencies
Salford City Council,2020-11-13,1600656948,2676.00,446.00,2230.00,M & A Brown (Engravers) Ltd,Place Directorate,Contractors
Salford City Council,2020-11-13,1600656225,15786.32,0.00,15786.32,Manchester City Council,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2020-11-13,601290182,610.00,0.00,610.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-11-13,1600656917,1043.40,173.90,869.50,Novus Property Solutions,Place Directorate,UV Prog Rep
Salford City Council,2020-11-13,1600657034,1865.33,310.89,1554.44,Novus Property Solutions,Place Directorate,UV Prog Rep
Salford City Council,2020-11-13,1600656918,2186.95,364.49,1822.46,Novus Property Solutions,Place Directorate,UV Prog Rep
Salford City Council,2020-11-13,1600657035,2562.18,427.03,2135.15,Novus Property Solutions,Place Directorate,UV Prog Rep
Salford City Council,2020-11-13,1600657032,3616.39,602.73,3013.66,Novus Property Solutions,Place Directorate,UV Prog Rep
Salford City Council,2020-11-13,601282239,-7692.00,0.00,-7692.00,Oldham Mbc,Service Reform (Corp Bus & Transform),Training of Others
Salford City Council,2020-11-13,1600656401,50000.00,0.00,50000.00,Oldham Mbc,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2020-11-13,1600656997,588.00,98.00,490.00,P F Cusack (Tools Supplies) Ltd,Place Directorate,Materials
Salford City Council,2020-11-13,6003143153,905.98,51.44,854.54,Pct Healthcare Ltd (Hodg),Public Health,Payts to Agencies
Salford City Council,2020-11-13,6003143154,2211.27,125.40,2085.87,Pct Healthcare Ltd (Mars),Public Health,Payts to Agencies
Salford City Council,2020-11-13,1600656893,900.00,150.00,750.00,Penna Plc,Service Reform (Corp Bus & Transform),Training of Others
