Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-04-06,1600664560,1038,173,865,Mantank Environmental Service,Place Directorate,Horticultural/GMaint
Salford City Council,2021-04-06,601315776,544.8,90.8,454,Mike Davies Transport Ltd,People (Childrens) Service Group,Equipment Hire
Salford City Council,2021-04-06,1600664537,800,0,800,Redacted Data,People (Childrens) Service Group,Consultants
Salford City Council,2021-04-06,601315858,1557,0,1557,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2021-04-06,601315854,4633.88,0,4633.88,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2021-04-06,601315856,10569.76,0,10569.76,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2021-04-06,601315861,34933.7,0,34933.7,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2021-04-06,1600664083,720,0,720,Redacted Data,People (Childrens) Service Group,Marketing/Publicity
Salford City Council,2021-04-06,601315812,1558,0,1558,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-04-06,601315787,2200,0,2200,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-04-06,1600664603,2131.27,355.21,1776.06,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2021-04-06,1600664585,1321.27,220.21,1101.06,Schofield & Sons Ltd,Place Directorate,Equipment Purchase
Salford City Council,2021-04-06,1600664583,2137.61,356.27,1781.34,Schofield & Sons Ltd,Place Directorate,UV Vandalism
Salford City Council,2021-04-06,1600664575,2248.82,374.8,1874.02,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-04-06,1600664534,1323.94,220.66,1103.28,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-04-06,1600664607,23799.34,3966.56,19832.78,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2021-04-06,1600663610,3000,0,3000,Start Creative Cic,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv
Salford City Council,2021-04-06,601315780,524.24,87.37,436.87,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-04-06,601315853,24400.37,0,24400.37,The Broughtons Residential Home,People (Adults) - CHSC,Resid Care Home
Salford City Council,2021-04-06,1600624787,510,85,425,The Training Company,People (Childrens) Service Group,Training of Others
Salford City Council,2021-04-06,1600624788,510,85,425,The Training Company,People (Childrens) Service Group,Training of Others
Salford City Council,2021-04-06,1600624790,510,85,425,The Training Company,People (Childrens) Service Group,Training of Others
Salford City Council,2021-04-06,601315857,22373.16,0,22373.16,The Willows Nursing Home,People (Adults) - CHSC,Resid Care Home
Salford City Council,2021-04-06,1600664558,8833.33,0,8833.33,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2021-04-06,1600664554,9500,0,9500,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2021-04-06,1600664555,9500,0,9500,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2021-04-06,1600664556,9500,0,9500,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2021-04-06,601309757,1070,0,1070,Utilita Energy Limited,People (Adults) - CHSC,Gas
Salford City Council,2021-04-06,1600664521,1460.23,243.37,1216.86,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2021-04-06,1600664343,13200,2200,11000,Wildflower Turf Ltd,Place Directorate,Horticultural/GMaint
Salford City Council,2021-04-07,601315876,2126.4,354.4,1772,Addleshaw Goddard Llp,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2021-04-07,6003237128,1552.96,0,1552.96,Adobe Acropro Subs,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,2021-04-07,601315886,2359.35,0,2359.35,Aon Insurance Ltd,Service Reform (Corp Bus & Transform),Repaymt-Insur Hldg
Salford City Council,2021-04-07,601315884,6899.04,0,6899.04,Aon Insurance Ltd,Service Reform (Corp Bus & Transform),Repaymt-Insur Hldg
Salford City Council,2021-04-07,601315888,7479.67,0,7479.67,Aon Insurance Ltd,Service Reform (Corp Bus & Transform),Repaymt-Insur Hldg
Salford City Council,2021-04-07,601315891,9500,0,9500,Aon Insurance Ltd,Service Reform (Corp Bus & Transform),Repaymt-Insur Hldg
Salford City Council,2021-04-07,601315889,9807.84,0,9807.84,Aon Insurance Ltd,Service Reform (Corp Bus & Transform),Repaymt-Insur Hldg
Salford City Council,2021-04-07,1600664643,2736,456,2280,Apse,Place Directorate,Other Prof Fees
Salford City Council,2021-04-07,1600664663,1017,169.5,847.5,Baker Consultants,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-04-07,1600664646,3150,0,3150,Cadishead Youth & Community,Public Health,Rents
Salford City Council,2021-04-07,6003237143,2396.8,0,2396.8,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-04-07,6003237100,5392.8,0,5392.8,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-04-07,1600664624,800,0,800,Djg Consultancy And Training,People (Childrens) Service Group,Consultants
Salford City Council,2021-04-07,1600663694,561.6,93.6,468,Door Repair Service  Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2021-04-07,601315914,915.46,0,915.46,Enterprise Rent-A-Car Uk Ltd,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-04-07,601315913,2652.55,0,2652.55,Enterprise Rent-A-Car Uk Ltd,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-04-07,1600664691,18438.07,3073.01,15365.06,Eurovia Infrastructure Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-04-07,601315879,2266.15,87.5,2178.65,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-04-07,1600664651,4699.97,783.33,3916.64,Ggp Systems Limited,Place Directorate,IT  Licence Fee
Salford City Council,2021-04-07,1600664653,11339.52,1889.92,9449.6,Ggp Systems Limited,Place Directorate,IT  Licence Fee
Salford City Council,2021-04-07,1600664411,17934.21,0,17934.21,Great Places Housing Association,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-07,1600664684,8600,0,8600,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-04-07,1600664614,4139.95,0,4139.95,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-04-07,1600664610,4235.02,0,4235.02,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-04-07,1600664615,5726,0,5726,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-04-07,1600664617,6461.58,0,6461.58,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-04-07,1600664681,8280,1380,6900,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2021-04-07,1600664367,576,32,544,Institute Of Money Advisors,People (Adults) - CHSC,Other Prof Fees
Salford City Council,2021-04-07,601315877,1080,180,900,New Progress Housing Association,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2021-04-07,1600664687,6684,0,6684,Oldham Mbc,Service Reform (Corp Bus & Transform),Subscriptions
Salford City Council,2021-04-07,1600664650,960,160,800,One Agency Media Limited,Service Reform (Corp Bus & Transform),Marketing/Publicity
Salford City Council,2021-04-07,601315912,2102,0,2102,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2021-04-07,601315899,2161.15,360.19,1800.96,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2021-04-07,601315897,675.36,112.56,562.8,Reach Publishing Services Ltd,Place Directorate,Marketing/Publicity
Salford City Council,2021-04-07,601315872,515.61,0,515.61,Redacted Data,People (Childrens) Service Group,Consultants
Salford City Council,2021-04-07,601315917,75138.81,12523.27,62615.54,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees
Salford City Council,2021-04-07,1600664627,1534.55,255.76,1278.79,Schofield & Sons Ltd,Public Health,nonuv Build Rp&Maint
Salford City Council,2021-04-07,1600664623,829.15,138.19,690.96,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-04-07,1600664625,5580.9,930.15,4650.75,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-04-07,1600664675,8000,0,8000,The Educational Psychologists,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2021-04-07,1600664664,3930,655,3275,Toasted Productions,Service Reform (Corp Bus & Transform),Marketing/Publicity
Salford City Council,2021-04-07,1600664676,2280,380,1900,Transport For Greater Manchester,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-04-07,601315911,900,0,900,Ts Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-04-07,1600664639,4967.74,0,4967.74,Turning Point Services Limited,Public Health,Payts to Agencies
Salford City Council,2021-04-07,1600664673,791.7,131.95,659.75,Valtech,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-04-07,1600664688,2000,0,2000,Youth Focus North West Ltd,People (Childrens) Service Group,Subscriptions
Salford City Council,2021-04-07,1600664674,2000,0,2000,Yvonne Luckin Limited,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2021-04-08,601316012,12000,0,12000,6/Cut Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,1600664724,609.31,101.55,507.76,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2021-04-08,1600664726,609.31,101.55,507.76,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2021-04-08,1600664723,730.85,121.81,609.04,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2021-04-08,1600664725,751.2,125.2,626,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2021-04-08,601316074,1334,0,1334,Aguda North West,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316077,2001,0,2001,Aguda North West,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316079,2096,0,2096,Aguda North West,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316078,4000,0,4000,Aguda North West,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316080,8000,0,8000,Aguda North West,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,6003238234,9336.2,0,9336.2,Alpha Plus Fostering  Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,601315997,4000,0,4000,Am Bell T/As Victoriana,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,1600664766,1501.92,250.32,1251.6,Angel Springs T/A Waterlogic Gb Ltd,Service Reform (Corp Bus & Transform),Food and refreshment
Salford City Council,2021-04-08,6003238273,10600,0,10600,Aspire Childcare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,601315933,2029.46,0,2029.46,Auxillis Ltd,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-04-08,6003238231,5982.45,0,5982.45,Barnardos North West,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,1600663127,12500,0,12500,Barnardos North West,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,601315999,4000,0,4000,Bmb Clothing Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316062,8000,0,8000,Boothstown Royal British Legion,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316028,8000,0,8000,Brierleyandknowles,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,6003238261,17199.12,0,17199.12,Bright Futures Care Ltd T/A Corners,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2021-04-08,601315961,524.32,87.39,436.93,Bristow & Sutor,Service Reform (Corp Bus & Transform),Debt Collection
Salford City Council,2021-04-08,601315962,792.74,132.12,660.62,Bristow & Sutor,Service Reform (Corp Bus & Transform),Debt Collection
Salford City Council,2021-04-08,601315966,1441.64,240.27,1201.37,Bristow & Sutor,Service Reform (Corp Bus & Transform),Debt Collection
Salford City Council,2021-04-08,601316042,8000,0,8000,Bu Unique Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601315951,3125,0,3125,Budding Wood Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-04-08,6003238254,2808.2,0,2808.2,By The Bridge,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,601316025,8000,0,8000,C Marshall T/A Power Cuts,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,1600664153,9028.8,1504.8,7524,C Smithies Builders,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2021-04-08,601316084,2667,0,2667,Cakes By P Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,6003238257,9991.28,0,9991.28,Capstone Foster Care (North) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,6003238271,4856,0,4856,Capstone Foster Care (South West) L,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,6003238258,15580,0,15580,Care Today Childrens Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,601315946,4474.82,745.8,3729.02,Certas Energy Uk Ltd / Emo Oil Ltd,Place Directorate,Fuel Oil
Salford City Council,2021-04-08,1600664703,671.64,111.94,559.7,Chipside Ltd,Place Directorate,IT  Licence Fee
Salford City Council,2021-04-08,601316033,8000,0,8000,Combat Fitness School,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601315968,1107.14,0,1107.14,Cromwood Housing Ltd,People (Childrens) Service Group,Rents
Salford City Council,2021-04-08,6003238240,20812,0,20812,Dove Adolescent Services Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2021-04-08,6003238248,24265,0,24265,Durham County Council,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,601316003,12000,0,12000,Eccles Rugby Football Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601315219,33637.34,0,33637.34,Edintervention Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,601315931,1235.38,205.9,1029.48,Electoral Reform Services,Service Reform (Corp Bus & Transform),Sals & Wags Realloc
Salford City Council,2021-04-08,601316059,8000,0,8000,Elm Bank Management Account,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,1600664711,794.88,132.48,662.4,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2021-04-08,1600664709,3862.45,643.74,3218.71,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-04-08,1600664707,4930.46,821.74,4108.72,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-04-08,1600664706,7951.99,1325.33,6626.66,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-04-08,1600664720,647.04,107.84,539.2,Fabrikat (Nott) Ltd,Place Directorate,Materials
Salford City Council,2021-04-08,1600664693,2572.56,428.76,2143.8,Fabrikat (Nott) Ltd,Place Directorate,Materials
Salford City Council,2021-04-08,6003238233,-692.42,0,-692.42,Fairfield Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,6003238238,583.68,0,583.68,Fairfield Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,6003238243,583.68,0,583.68,Fairfield Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,601316047,2667,0,2667,Famasa Group Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316005,12000,0,12000,Foodies Nw Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601315943,866,0,866,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-04-08,6003238239,10083.36,0,10083.36,Foster Care Associates Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,6003238237,17028.8,0,17028.8,Foster Cares Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,6003238262,10419.2,0,10419.2,Fostering Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,6003238245,22372.68,0,22372.68,Fostering Solutions Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,6003238266,9964.29,0,9964.29,Fusion Fostering,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,601316072,8000,0,8000,Gazebo Hair Salon,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316023,2667,0,2667,Gemsballoons1 Greeting Cards,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,1600664694,3750,625,3125,Glasdon Uk Ltd,Place Directorate,Materials
Salford City Council,2021-04-08,601315996,18000,0,18000,Graystone Action Sports Academy,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,1600664728,1598.59,0,1598.59,Greater Manchester Combined,Place Directorate,Contractors
Salford City Council,2021-04-08,601316046,8000,0,8000,Harcourt Storage,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,6003238270,25900,0,25900,Hexagon Care Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,6003238272,9200,0,9200,Holistic Approach Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,6003238244,12000,0,12000,Horizon Care & Education Group Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,601316063,8000,0,8000,Irlam Football Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316029,8000,0,8000,Jax Hair Design Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316058,8000,0,8000,Jds Barber Shop,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,1600664717,522.8,87.13,435.67,K J Lines Limited,Place Directorate,Contractors
Salford City Council,2021-04-08,1600664699,2402.87,400.48,2002.39,K J Lines Limited,Place Directorate,Contractors
Salford City Council,2021-04-08,1600664716,2745.73,457.62,2288.11,K J Lines Limited,Place Directorate,Contractors
Salford City Council,2021-04-08,1600664718,4196.66,699.44,3497.22,K J Lines Limited,Place Directorate,Contractors
Salford City Council,2021-04-08,1600664700,7932.6,1322.1,6610.5,K J Lines Limited,Place Directorate,Contractors
Salford City Council,2021-04-08,6003238251,14850,0,14850,Kaleidoscope Assessment Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,6003238275,19718.4,0,19718.4,Keys Pce Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,6003238276,52714.28,0,52714.28,Keys Pce Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,601315952,2500,0,2500,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-04-08,601315953,3750,0,3750,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-04-08,601316011,12000,0,12000,Ki-Tone Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601315954,1875,0,1875,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-04-08,6003238241,3480,0,3480,Leaving Care Services Ltd,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2021-04-08,601316085,8000,0,8000,Life Proadvance Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316002,12000,0,12000,Lilley Fitness Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316021,8000,0,8000,Lindas Beauty,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,6003238274,11800,0,11800,Lonsdale Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,1600664727,576,96,480,M & A Brown (Engravers) Ltd,Place Directorate,Materials
Salford City Council,2021-04-08,1600664759,2028.36,338.06,1690.3,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2021-04-08,1600664761,3881.16,646.86,3234.3,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2021-04-08,1600664760,5434.38,905.73,4528.65,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2021-04-08,601316038,8000,0,8000,Matchsticks Cafe Bar And Bistro,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,6003238256,18400,0,18400,Meadows Care Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2021-04-08,601316067,8000,0,8000,Muscle N Fitness Gym,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,6003238269,6200,0,6200,N.E.W.Fo.Ca.S Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,1600664762,8988,0,8988,National Offender Management,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,1600664763,8988,0,8988,National Offender Management,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,601316007,12000,0,12000,Northern Voices T/A The Talking,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,6003238264,3596,0,3596,Olive Branch Fostering Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,601316060,2667,0,2667,Pandl Computer Accessories,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316083,8000,0,8000,Pandl Taverns Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,6003238247,11623.52,0,11623.52,Parallel Parents,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-04-08,601316064,2667,0,2667,Phoenix Buy Sell Trade Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316068,8000,0,8000,Polished Of Swinton,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316008,12000,0,12000,Priory Inns North West Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601315965,510,85,425,Psi (Resources) Limited,Place Directorate,del'd kitchen formul
Salford City Council,2021-04-08,601316013,8000,0,8000,Randk Vernon T/A Hair Razors,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316034,8000,0,8000,Randk Vernon T/A Hair Razors,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,6003238123,716.68,0,716.68,Redacted Data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2021-04-08,6003238156,896.37,0,896.37,Redacted Data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2021-04-08,6003238057,973.99,0,973.99,Redacted Data,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2021-04-08,601315971,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601315972,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601315974,1334,0,1334,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316014,2667,0,2667,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316039,2667,0,2667,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316049,2667,0,2667,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316015,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316016,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316017,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316018,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316019,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316020,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316022,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316024,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316026,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316027,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316031,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316032,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316035,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316041,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316043,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316044,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316045,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316051,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316052,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316053,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316054,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316061,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316065,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316066,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316071,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316073,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316081,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316082,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316086,8000,0,8000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316000,12000,0,12000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316001,12000,0,12000,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316009,12000,0,12000,Reel Leisure Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316057,8000,0,8000,Relda Estates Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316004,12000,0,12000,Rosso Fuoco Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316030,8000,0,8000,Rr Pubs Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-04-08,601316037,2667,0,2667,Safevision Electronics Ltd,Service Reform (Corp Bus & Transform),Grants
