Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-10-12,6003361543,1165.00,0.00,1165.00,Sumup *Jf Services,People (Adults) - CHSC,General Repairs
Salford City Council,2021-10-12,6003361561,560.00,0.00,560.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,2021-10-12,6003361815,576.00,0.00,576.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,2021-10-12,6003361577,954.00,0.00,954.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,2021-10-12,6003361468,600.00,0.00,600.00,Surewaste,People (Adults) - CHSC,Client Travel Expenses
Salford City Council,2021-10-12,6003361627,1800.00,0.00,1800.00,Surewaste,People (Adults) - CHSC,Client Travel Expenses
Salford City Council,2021-10-12,1600674883,3105.60,517.60,2588.00,T/A Foundations Independent Living,Service Reform (Corp Bus & Transform),Capital Expenses
Salford City Council,2021-10-12,1600674888,1034.88,172.48,862.40,T/A Phonak Uk Ltd,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2021-10-12,601332128,1010.75,0.00,1010.75,Toasted Productions,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-10-12,6003361619,536.69,0.00,536.69,Travelodge Gb0000,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-10-12,6003361692,616.48,0.00,616.48,Travelodge Gb0000,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-10-12,6003361533,627.88,0.00,627.88,Travelodge Gb0000,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-10-12,6003361423,650.68,0.00,650.68,Travelodge Gb0000,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-10-12,6003361559,700.00,0.00,700.00,Trivelles Eccles Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-10-12,6003361562,1462.90,0.00,1462.90,True Student Ltd,People (Childrens) Service Group,Rents
Salford City Council,2021-10-12,6003361628,2000.00,0.00,2000.00,True Student Ltd,People (Childrens) Service Group,Rents
Salford City Council,2021-10-12,601332040,4770.00,795.00,3975.00,Walker Signs Limited,Place Directorate,Advertising
Salford City Council,2021-10-12,1600674872,1442.06,240.34,1201.72,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2021-10-12,1600674873,6466.07,1077.68,5388.39,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2021-10-12,6003361711,1344.00,0.00,1344.00,Www.Irrv.Org.Uk,Service Reform (Corp Bus & Transform),Printing & Photocopying
Salford City Council,2021-10-12,6003361475,4738.82,0.00,4738.82,Www.Restore.Co.Uk,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,2021-10-13,601332321,8623.00,0.00,8623.00,1St Central Law,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-10-13,601332210,1315.13,0.00,1315.13,Aim Habonim-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332335,3087.00,0.00,3087.00,Aim Habonim-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,6003362499,544.84,0.00,544.84,Amznmktplace,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2021-10-13,1600674942,3510.00,585.00,2925.00,Arch Consulting Ltd,Service Reform (Corp Bus & Transform),Training of Others
Salford City Council,2021-10-13,601332211,1052.10,0.00,1052.10,Ateres Elisheva Daycare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332338,12210.45,0.00,12210.45,Ateres Elisheva Daycare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332212,2104.20,0.00,2104.20,Auntie Stephs Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332323,2614.00,0.00,2614.00,Auxillis Services Ltd,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-10-13,601332329,4536.00,0.00,4536.00,Barton Moss Primary School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332340,16119.60,0.00,16119.60,Beis Malka Beiz Girls-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332341,11574.60,0.00,11574.60,Beis Rochel Manchester Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332213,2818.13,0.00,2818.13,Beis Ruchel Girls School Ltd-Manche,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332342,13738.72,0.00,13738.72,Beis Ruchel Girls School Ltd-Manche,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,1600674959,6012.50,0.00,6012.50,Beis Ruchel Girls School Ltd-Manche,People (Childrens) Service Group,Release of Provision
Salford City Council,2021-10-13,601332229,789.08,0.00,789.08,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332359,2606.17,0.00,2606.17,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332343,8696.10,0.00,8696.10,Belz Cheider Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332214,4997.48,0.00,4997.48,Big Steps Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332215,526.05,0.00,526.05,Bnos Margulis Viznitz Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332345,13150.20,0.00,13150.20,Bnos Margulis Viznitz Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332234,526.05,0.00,526.05,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332346,19368.30,0.00,19368.30,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332216,789.08,0.00,789.08,Boothstown Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,6003362584,1030.89,57.48,973.41,Brakes (Stored Cards),Service Reform (Corp Bus & Transform),Food and refreshments
Salford City Council,2021-10-13,601332348,8608.80,0.00,8608.80,Branwood Preparatory School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332349,7721.76,0.00,7721.76,Bridgewater School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332205,42588.75,0.00,42588.75,Broadoak Cp School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332330,24696.00,0.00,24696.00,Broughton Jewish C F Academy,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332223,526.05,0.00,526.05,Broughton Jewish Cassel Fox,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332220,789.08,0.00,789.08,Budding Wood Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332353,5443.20,0.00,5443.20,Care Chiefs,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332222,8942.85,0.00,8942.85,Care Chiefs,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,6003362607,835.00,0.00,835.00,Carl Allen Furnishings Li,People (Adults) - CHSC,Furniture
Salford City Council,2021-10-13,6003362625,775.24,0.00,775.24,Cci*Hotel Res,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-10-13,601332239,789.08,0.00,789.08,Cherry Tots Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332226,1052.10,0.00,1052.10,Claremont Neighbourhood Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332355,2545.20,0.00,2545.20,Claremont Neighbourhood Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332356,17280.90,0.00,17280.90,Clarendon Cottage School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332413,4536.00,0.00,4536.00,Clk Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332287,8241.45,0.00,8241.45,Clk Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332304,789.08,0.00,789.08,Cottage Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,6003362544,2396.80,0.00,2396.80,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-10-13,6003362616,2396.80,0.00,2396.80,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-10-13,6003362513,2996.00,0.00,2996.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-10-13,6003362501,1797.60,0.00,1797.60,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-10-13,6003362552,2209.21,0.00,2209.21,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-10-13,6003362569,2996.00,0.00,2996.00,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-10-13,6003362637,4793.60,0.00,4793.60,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-10-13,601332446,667.80,0.00,667.80,Dukesgate Academy,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332331,8994.90,0.00,8994.90,Dukesgate Academy,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,6003362610,700.00,0.00,700.00,Eccles Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-10-13,1600674920,752.84,125.47,627.37,Ecg Facilities Services Ltd,Place Directorate,UV Air Con
Salford City Council,2021-10-13,1600674917,1191.06,198.51,992.55,Ecg Facilities Services Ltd,Place Directorate,UV Air Con
Salford City Council,2021-10-13,1600674926,1516.80,252.80,1264.00,Ecg Facilities Services Ltd,Place Directorate,UV Air Con
Salford City Council,2021-10-13,1600674919,1544.40,257.40,1287.00,Ecg Facilities Services Ltd,Place Directorate,UV Air Con
Salford City Council,2021-10-13,1600674909,2654.40,442.40,2212.00,Ecg Facilities Services Ltd,Place Directorate,UV Air Con
Salford City Council,2021-10-13,601332199,847.43,141.24,706.19,Equita Limited,Service Reform (Corp Bus & Transform),Debt Collection
Salford City Council,2021-10-13,1600674774,35100.00,5850.00,29250.00,Eric Wright Civil Engineering Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-10-13,601332360,2477.47,0.00,2477.47,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332232,2630.25,0.00,2630.25,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332361,799.92,0.00,799.92,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332233,2724.19,0.00,2724.19,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332235,2367.23,0.00,2367.23,Fledglings (Irlam) Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332363,2494.80,0.00,2494.80,Fledglings (Irlam) Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332236,1578.15,0.00,1578.15,Fledglings Day Nursery Worsley,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332362,8197.35,0.00,8197.35,Fledglings Day Nursery Worsley,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332265,3156.30,0.00,3156.30,Folly Brook Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332394,4309.20,0.00,4309.20,Folly Brook Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332171,711.57,0.00,711.57,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-10-13,601332168,720.00,120.00,600.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-10-13,601332170,1338.00,0.00,1338.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-10-13,601332169,1687.20,281.20,1406.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-10-13,601332178,1800.00,300.00,1500.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-10-13,601332173,2263.80,0.00,2263.80,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-10-13,601332172,3312.00,552.00,2760.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-10-13,601332319,6188.00,0.00,6188.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-10-13,601332281,789.08,0.00,789.08,Fun 2B2,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332365,5591.25,0.00,5591.25,Habonim Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332366,2494.80,0.00,2494.80,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332240,5523.53,0.00,5523.53,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332225,3156.30,0.00,3156.30,Hello Kiddies Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,1600674943,745.72,124.29,621.43,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2021-10-13,1600674948,745.72,124.29,621.43,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2021-10-13,1600674946,833.14,138.86,694.28,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2021-10-13,601332318,1578.15,0.00,1578.15,Inspiring Communities Together,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,6003362486,600.00,0.00,600.00,Iz *Kevin Booth Pa,People (Adults) - CHSC,Other Professional Fees
Salford City Council,2021-10-13,601332373,854.70,0.00,854.70,Jitterbugz Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332247,2893.28,0.00,2893.28,Jitterbugz Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332379,15271.20,0.00,15271.20,Kerem Shloime Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332380,879.37,0.00,879.37,Kiddiewinkles Pre School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332251,2630.25,0.00,2630.25,Kiddiewinkles Pre School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332253,5741.55,0.00,5741.55,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332254,5786.55,0.00,5786.55,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332386,6350.40,0.00,6350.40,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332383,8059.80,0.00,8059.80,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332255,8153.78,0.00,8153.78,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332384,8748.00,0.00,8748.00,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332256,11047.05,0.00,11047.05,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332385,13154.40,0.00,13154.40,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332258,6049.58,0.00,6049.58,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332392,2927.92,0.00,2927.92,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332262,3156.30,0.00,3156.30,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332393,2460.15,0.00,2460.15,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332263,3024.79,0.00,3024.79,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332259,1315.13,0.00,1315.13,Kidzrus  Nursery Ltd - Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332389,2437.05,0.00,2437.05,Kidzrus  Nursery Ltd - Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332390,1134.00,0.00,1134.00,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332260,2630.25,0.00,2630.25,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332261,3287.81,0.00,3287.81,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332391,6123.60,0.00,6123.60,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332218,1578.15,0.00,1578.15,Kinderland,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332395,7938.00,0.00,7938.00,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332266,9731.93,0.00,9731.93,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332300,789.08,0.00,789.08,Little Acorns Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332425,1036.87,0.00,1036.87,Little Acorns Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332219,3231.45,0.00,3231.45,Little Blessings Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332269,3682.35,0.00,3682.35,Little Explorers,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332268,3156.30,0.00,3156.30,Little Explorers Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332397,3418.80,0.00,3418.80,Little Explorers Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332396,2041.20,0.00,2041.20,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332267,3682.35,0.00,3682.35,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332270,2367.23,0.00,2367.23,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332399,3418.80,0.00,3418.80,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332271,1262.52,0.00,1262.52,Little Learners,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332401,2136.75,0.00,2136.75,Little People Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332272,3118.73,0.00,3118.73,Little People Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332273,1052.10,0.00,1052.10,Little Sprouts Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332402,1696.80,0.00,1696.80,Little Sprouts Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332275,526.05,0.00,526.05,Magical Moments Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332404,833.70,0.00,833.70,Magical Moments Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332276,1315.13,0.00,1315.13,Makehay Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332278,789.08,0.00,789.08,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332277,1052.10,0.00,1052.10,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332406,16326.45,0.00,16326.45,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332279,1052.10,0.00,1052.10,Merlin Childcare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332408,1709.40,0.00,1709.40,Mice To Meet You Playgroup Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332280,8401.77,0.00,8401.77,Mice To Meet You Playgroup Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,6003362550,567.00,0.00,567.00,Milton Manchester Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-10-13,601332284,2104.20,0.00,2104.20,Mojo-Out Of School Club,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332283,2367.23,0.00,2367.23,Mojo-Out Of School Club,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332285,1227.45,0.00,1227.45,Monton Village School Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332410,7156.80,0.00,7156.80,Monton Village School Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332387,1341.90,0.00,1341.90,Nutkins Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332257,4189.61,0.00,4189.61,Nutkins Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332293,526.05,0.00,526.05,Our Precious Tots Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332288,1315.13,0.00,1315.13,Our Precious Tots Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332415,3789.45,0.00,3789.45,Oyy Lubavitch Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,6003362527,700.00,0.00,700.00,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-10-13,601332290,1290.13,0.00,1290.13,Peek A Blue,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332417,3450.60,0.00,3450.60,Pomegranate Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332291,10333.13,0.00,10333.13,Pomegranate Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332419,1709.40,0.00,1709.40,Rainbows Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332294,2104.20,0.00,2104.20,Rainbows Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,6003361992,751.53,0.00,751.53,Redaction,People (Adults) - CHSC,Payt to care clients
Salford City Council,2021-10-13,601332228,526.05,0.00,526.05,Redaction,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332248,526.05,0.00,526.05,Redaction,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332296,526.05,0.00,526.05,Redaction,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332249,789.08,0.00,789.08,Redaction,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332354,854.70,0.00,854.70,Redaction,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332358,854.70,0.00,854.70,Redaction,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332231,1052.10,0.00,1052.10,Redaction,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332241,1315.13,0.00,1315.13,Redaction,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332412,1360.80,0.00,1360.80,Redaction,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332435,16773.75,0.00,16773.75,Redaction,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332320,604.35,0.00,604.35,Redaction,Service Reform (Corp Bus & Transform),Tenants Rental
Salford City Council,2021-10-13,601332180,15075.05,0.00,15075.05,Salix Homes Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-10-13,601332297,4208.40,0.00,4208.40,Schools Out North West Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332250,1315.13,0.00,1315.13,Smiles Daycare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332252,789.08,0.00,789.08,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332381,907.20,0.00,907.20,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332382,8322.97,0.00,8322.97,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332333,8936.25,0.00,8936.25,St Augustine's C Of E Primary School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332298,1841.18,0.00,1841.18,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332424,2333.10,0.00,2333.10,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332449,634.41,0.00,634.41,St Pauls Ce Primary School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332334,13407.12,0.00,13407.12,St Pauls Ce Primary School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332299,1841.18,0.00,1841.18,St Pauls Peel Playgroup Fund,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,6003362530,580.00,0.00,580.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,2021-10-13,6003362587,980.00,0.00,980.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,2021-10-13,601332301,1315.13,0.00,1315.13,Sylvan House Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332426,2367.75,0.00,2367.75,Sylvan House Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332242,4471.43,0.00,4471.43,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332367,7257.60,0.00,7257.60,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-10-13,601332369,6264.02,0.00,6264.02,T/A Holyrood Day Nursery - Hope,People (Childrens) Service Group,Pmnts Privt Provider
