Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2020-01-10,1600639954,2400,400,2000,Capita Business Services Ltd,Service Reform (Corp Bus & Transform),Computer Maintenance
Salford City Council,2020-01-10,601262154,2856,0,2856,The Court Service,Place Directorate,Debt Collection
Salford City Council,2020-01-10,601261675,7200,1200,6000,Grant Thornton Uk Llp,Service Reform (Corp Bus & Transform),District Audit Fees
Salford City Council,2020-01-10,1600639341,65856,10976,54880,Civica Uk Ltd,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,2020-01-10,1600639333,609.6,101.6,508,Knightsbridge Furniture Productions,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-01-10,6002978294,613,48.86,564.14,Brake Bros Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-01-10,6002963059,555,0,555,Carl Allen Furnishings,People (Adults) - CHSC,Furniture
Salford City Council,2020-01-10,1600639959,3210,535,2675,Stannah Stairlifts Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-01-10,1600639931,3474,579,2895,Stannah Stairlifts Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-01-10,1600639935,30974.17,5162.36,25811.81,Local Partnerships Llp,Capital Expenditure,Legal Fees
Salford City Council,2020-01-10,601262126,12573,2095.5,10477.5,Forbes Solicitors,Service Reform,Liability Insurance
Salford City Council,2020-01-10,601262124,5600,0,5600,Disclosure & Barring Service,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-01-10,601262135,750,0,750,Terry Mckenzie T/A Training & Consu,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2020-01-10,1600639958,689,0,689,Edintervention Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-10,1600639343,9882.92,0,9882.92,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies
Salford City Council,2020-01-10,1600639345,145833.33,0,145833.33,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies
Salford City Council,2020-01-10,1600639944,630,105,525,Rr Consultancy Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-10,1600639592,2430,0,2430,Sms Coaching Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-10,1600639945,3354,0,3354,Leverhulme Academy C Of E & Communi,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2020-01-10,601262155,1779,0,1779,Auntie Stephs Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262158,4313,0,4313,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262159,3594,0,3594,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262161,958,0,958,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262160,1398,0,1398,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262163,763,0,763,Kiddiewinkles Pre School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262167,763,0,763,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262164,1677,0,1677,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262168,1677,0,1677,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262166,2288,0,2288,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262169,1225,0,1225,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262171,2296,0,2296,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262172,1017,0,1017,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262173,1225,0,1225,Little Explorers Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262174,890,0,890,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262175,1225,0,1225,Little Saints Day Care Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262176,958,0,958,Little Sprouts Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262178,2156,0,2156,Rainbows Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262177,7350,0,7350,Rainbows Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262162,2396,0,2396,T/A Holyrood Day Nursery - Media City,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,601262157,2796,0,2796,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-01-10,1600639968,27329.5,0,27329.5,Places For People Living+ Ltd,People (Childrens) Service Group,Pmts Reg Soc l'lords
Salford City Council,2020-01-10,601262136,650,0,650,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-10,1600639328,1044,174,870,Chubb Fire & Security Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2020-01-10,601262182,2100,0,2100,Redacted Data,Place Directorate,Refunds
Salford City Council,2020-01-10,601262129,1531.04,159.04,1372,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-01-10,1600639937,70014,11669,58345,Salford Community Leisure Ltd,Place Directorate,SCL management fee
Salford City Council,2020-01-10,1600639936,1281489.6,213581.6,1067908,Salford Community Leisure Ltd,Place Directorate,SCL management fee
Salford City Council,2020-01-10,6002963013,607,0,607,Montauban Serviced Acco,People (Childrens) Service Group,Staff Travel
Salford City Council,2020-01-10,1600639948,10668,1778,8890,Ortoo Technologies Ltd,People (Childrens) Service Group,Subscriptions
Salford City Council,2020-01-10,1600639947,725,0,725,T Daszkiewicz Associates,People (Childrens) Service Group,Training of Others
Salford City Council,2020-01-10,1600639932,2338.88,0,2338.88,Jan Robinson Early Years Ltd,People (Childrens) Service Group,Training of Staff
Salford City Council,2020-01-10,601262133,1530,255,1275,Cc Communications,People (Childrens) Service Group,Unclass Road Maint
Salford City Council,2020-01-10,1600639957,2379.6,396.6,1983,Ijm Electrical Contractors Ltd,Place Directorate,UV Day to Day
Salford City Council,2020-01-10,1600639600,10931.4,1821.9,9109.5,Highway Care Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-01-10,1600639894,610,101.67,508.33,Safety-Kleen Uk Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-01-10,1600639895,3810.11,635.02,3175.09,Scarab Sweepers Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-01-11,6002963109,650,0,650,Iz *kevin Booth Painting,People (Adults) - CHSC,Other Prof Fees
Salford City Council,2020-01-13,601262273,1110,185,925,Choice Teachers,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-01-13,601262274,630,105,525,Empowering Learning Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-01-13,601262272,708,118,590,Academy 21 Ltd,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2020-01-13,1600639985,1438.12,239.69,1198.43,Xma Ltd,Place Directorate,Cmputer Eqt purchase
Salford City Council,2020-01-13,1600640023,4935.59,822.6,4112.99,Gordon Morris Limited,People (Adults) - CHSC,Equip for Staff
Salford City Council,2020-01-13,1600639997,1281.16,213.53,1067.63,Eco Air Control Ltd,Service Reform (Corp Bus & Transform),Equipment Maint'ce
Salford City Council,2020-01-13,6002964724,795,0,795,Www.Ikea.Com,People (Childrens) Service Group,Furniture
Salford City Council,2020-01-13,601262228,615,0,615,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Grants
Salford City Council,2020-01-13,601262264,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262256,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262248,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262258,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262255,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262261,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262259,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262241,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262237,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262249,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262240,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262263,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262260,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262238,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262243,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262242,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262251,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262257,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262244,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262250,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262246,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262254,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262247,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262239,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262252,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262253,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,601262262,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2020-01-13,1600639580,14781.6,2463.6,12318,Astor-Bannerman (Medical) Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-01-13,601262206,1530.82,255.14,1275.68,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2020-01-13,601262219,12944,0,12944,Aticus Law Ltd,Service Reform,Liability Insurance
Salford City Council,2020-01-13,601262221,1155,0,1155,Forbes Solicitors,Service Reform,Liability Insurance
Salford City Council,2020-01-13,601262222,1536,0,1536,Forbes Solicitors,Service Reform,Liability Insurance
Salford City Council,2020-01-13,601262223,5716,0,5716,Forbes Solicitors,Service Reform,Liability Insurance
Salford City Council,2020-01-13,601262220,5310,0,5310,Pda Law Solicitors Ltd,Service Reform,Liability Insurance
Salford City Council,2020-01-13,601262225,1750,0,1750,Redacted Data,Service Reform,Liability Insurance
Salford City Council,2020-01-13,601262224,4153,0,4153,Thompsons Solicitors,Service Reform,Liability Insurance
Salford City Council,2020-01-13,601262275,862.9,0,862.9,Pearson Education Ltd,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2020-01-13,601262268,896.4,149.4,747,Sky Recruitment Ltd,Place Directorate,Other Prof Fees
Salford City Council,2020-01-13,1600639362,50000,0,50000,Bolton Council,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-13,601262230,630,0,630,Clk Childcare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-13,1600640029,1696,0,1696,Edintervention Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-13,1600639990,124080,20680,103400,Humankind Charity,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-13,601262231,660,0,660,Ladybird Private Day Nursery,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-13,601262229,840,0,840,Ladybird Private Day Nursery,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-13,1600639979,5000,0,5000,The Broughton Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-13,601262269,1200,200,1000,Salford Community Leisure Ltd,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-01-13,1600639973,1758.8,0,1758.8,Diamond Bus,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-13,1600639996,9316.8,1552.8,7764,Hs Sport Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2020-01-13,601262227,2772,0,2772,Redacted Data,Place Directorate,Refunds
Salford City Council,2020-01-13,6002964733,652.16,0,652.16,Allpay *for Housing Ltd,People (Childrens) Service Group,Sponsorship
Salford City Council,2020-01-13,6002964728,752.2,0,752.2,Avanti West Coast,Service Reform (Corp Bus & Transform),Staff Travel
Salford City Council,2020-01-13,1600640005,697.74,116.29,581.45,Avoira Ltd Formerley Videonations L,Service Reform (Corp Bus & Transform),Telephones & Fax
Salford City Council,2020-01-13,1600639975,673.2,112.2,561,Institute Of Licensing,Place Directorate,Training expenses
Salford City Council,2020-01-14,601262362,690,115,575,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-01-14,601262364,690,115,575,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-01-14,601262365,690,115,575,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-01-14,601262359,1080,180,900,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-01-14,601262458,29365.77,4894.29,24471.48,Reed Specialist Recruitment Ltd,Service Reform,Agency Fees
Salford City Council,2020-01-14,601262457,41423.67,6903.91,34519.76,Reed Specialist Recruitment Ltd,Service Reform,Agency Fees
Salford City Council,2020-01-14,601262459,66460.76,11076.81,55383.95,Reed Specialist Recruitment Ltd,Service Reform,Agency Fees
Salford City Council,2020-01-14,601262337,775.5,129.25,646.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-01-14,601262316,2500,0,2500,Brighter Futures,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2020-01-14,1600639623,996.66,166.11,830.55,Bloom Procurement Services Ltd,Capital Expenditure,Ext Fees-Other
Salford City Council,2020-01-14,601261713,660,0,660,Eeven Homes Ltd,People (Childrens) Service Group,Fixtures & Fittings
Salford City Council,2020-01-14,6002979539,528.32,0.87,527.45,Brake Bros Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-01-14,6002979233,591.88,21.67,570.21,Brake Bros Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-01-14,601262461,675.64,112.61,563.03,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-01-14,601262454,813.7,135.61,678.09,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-01-14,601262396,915.74,152.62,763.12,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-01-14,601262394,923.52,153.92,769.6,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-01-14,601262443,992.4,165.4,827,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-01-14,601262428,1049.82,174.97,874.85,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-01-14,601262393,1136.54,189.42,947.12,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-01-14,601262423,1287.74,214.62,1073.12,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-01-14,6002964623,511.2,0,511.2,Www.Officefurnitureonline,People (Childrens) Service Group,Furniture
Salford City Council,2020-01-14,601262381,719.32,119.88,599.44,Gazprom Energy,Place Directorate,Gas
Salford City Council,2020-01-14,601262317,1030,0,1030,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2020-01-14,6002964594,62603.53,0,62603.53,Water Plus,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-01-14,1600639977,30678,5113,25565,Bloom Procurement Services Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2020-01-14,1600639976,31497.61,5249.6,26248.01,Bloom Procurement Services Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2020-01-14,6002962790,12920.52,0,12920.52,Bright Futures Care Ltd T/A Corners,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-01-14,6002962811,2675,0,2675,Halliwell Homes Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-01-14,6002962821,3580,0,3580,123 Supported Accommodation,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962797,15082.52,0,15082.52,After Care (Nw) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962777,9336.2,0,9336.2,Alpha Plus Fostering  Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962804,10600,0,10600,Aspire Childcare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962825,41728.8,0,41728.8,Autism Initiatives Uk,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962774,3240,0,3240,Barnardos North West,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962798,6589.2,0,6589.2,By The Bridge,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962800,3584,0,3584,Capstone Foster Care (North) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962822,3396,0,3396,Capstone Foster Care (South West) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962808,9009.6,0,9009.6,Care 4 Children Residential Service,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962807,17560,0,17560,Care 4 Children Residential Service,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962787,11180,0,11180,Care Today Childrens Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962789,20780,0,20780,Care Today Childrens Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,601261593,7698.45,0,7698.45,Central Manchester University,Public Health,Payts to Agencies
Salford City Council,2020-01-14,6002962810,13283.32,0,13283.32,Compass Fostering North Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962775,17344,0,17344,Dove Adolescent Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962813,17200,0,17200,Exceptional Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962783,1784.16,0,1784.16,Fairfield Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962809,16400,0,16400,Family Child Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962805,2984,0,2984,Five Rivers Child Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962785,3382.4,0,3382.4,Foster Care Associates Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962779,6680,0,6680,Foster Cares Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962791,41431.6,0,41431.6,Fostering Solutions Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962816,3424.88,0,3424.88,Heath Solo Ltd (Willowbank & Mayfai,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962814,23974.16,0,23974.16,Heath Solo Ltd (Willowbank & Mayfai,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962799,11400,0,11400,Hexagon Care Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962801,13780,0,13780,Hexagon Care Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962802,27600,0,27600,Holistic Approach Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962781,12000,0,12000,Horizon Care & Education Group Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962778,16432,0,16432,Keys Childcare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962806,24600,0,24600,Lonsdale Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962784,2000,0,2000,Meadows Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962819,6200,0,6200,N.E.W.Fo.Ca.S Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962818,22728,0,22728,Nestlings Care Ltd - Sonning Drive,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962823,22591.38,0,22591.38,New Start Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962824,24181,0,24181,New Start Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962794,27972,0,27972,Nugent Care,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962812,3208,0,3208,Orange Grove Foster Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962780,22307.92,0,22307.92,Reed Specialist Recruitment Ltd,Service Reform,Payts to Agencies
Salford City Council,2020-01-14,6002962792,23800,0,23800,Sandcastle Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,1600639594,1890,0,1890,Sms Coaching Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,1600639593,4725,0,4725,Sms Coaching Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962773,18000,0,18000,Social Care Services (Clayton) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962788,6363.2,0,6363.2,Swiis Fostercare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962793,11301.68,0,11301.68,The National Fostering Agency,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962815,3124.24,0,3124.24,Therapeutic Fostering Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962817,3800,0,3800,Uk Fostering Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962796,2396,0,2396,Wigan Council,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,6002962795,12593.88,0,12593.88,Witherslack Group Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-14,601262312,686.17,0,686.17,Friends Of Roe Green,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-01-14,1600640035,1019.86,169.98,849.88,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-01-14,1600640036,5712.83,952.14,4760.69,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-01-14,1600639047,738.36,123.06,615.3,Facultatieve Technologies Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2020-01-14,1600639463,3324.93,554.16,2770.77,Facultatieve Technologies Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2020-01-14,601262385,19744.62,3290.77,16453.85,Executive Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262357,1079.82,179.97,899.85,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262353,1364.4,227.4,1137,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262354,1364.4,227.4,1137,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262352,1401.84,233.64,1168.2,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262355,1404,234,1170,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262360,1258.6,0,1258.6,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262356,1589.76,264.96,1324.8,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262358,1458.66,0,1458.66,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262361,1497.86,0,1497.86,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262371,882,0,882,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262392,24016.38,4002.73,20013.65,H59 Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262366,2985.4,0,2985.4,Haroon Shamim,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262432,1704.9,0,1704.9,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262434,825,0,825,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262438,1141,0,1141,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262380,720,0,720,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262382,750,0,750,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262375,826,0,826,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262379,840,0,840,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262376,1050,0,1050,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262373,1120,0,1120,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262384,1185,0,1185,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262388,13706.4,0,13706.4,Lindley Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262346,4944.35,0,4944.35,Marmion Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262349,1237.5,0,1237.5,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262386,1020,0,1020,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262418,1654.6,0,1654.6,Mike Davies Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262415,3811.12,0,3811.12,Mike Davies Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262372,1200,0,1200,Mikes Merc,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262351,1330,0,1330,Redacted Data,People (Childrens) Service Group,Pupil Assistance
