Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2022-01-12,1600680235,1800.00,300.00,1500.00,City Fibre Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-01-12,1600679037,-756.00,-126.00,-630.00,Community Playthings,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2022-01-12,1600680123,612.00,102.00,510.00,Community Playthings,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2022-01-12,601339186,688.00,0.00,688.00,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2022-01-12,1600680242,82602.62,13767.10,68835.52,Eurovia Infrastructure Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2022-01-12,601339211,1182.48,197.08,985.40,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339212,1214.92,202.48,1012.44,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339209,1328.60,0.00,1328.60,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339208,1458.66,0.00,1458.66,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339207,1497.86,0.00,1497.86,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339210,1765.26,294.21,1471.05,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,1600680234,1634.72,272.46,1362.26,Facultatieve Technologies Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2022-01-12,601339194,1261.82,0.00,1261.82,Great Places Housing Association,People (Adults) - CHSC,Rents
Salford City Council,2022-01-12,1600680225,1297.63,216.27,1081.36,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2022-01-12,1600680224,1961.76,326.96,1634.80,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2022-01-12,1600680211,1225.00,0.00,1225.00,Jep Youth Engagement,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-01-12,1600680226,645.60,107.60,538.00,Lancashire County Council,Place Directorate,Sampling
Salford City Council,2022-01-12,601339227,910.00,0.00,910.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339231,910.00,0.00,910.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339228,1027.00,0.00,1027.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339226,1050.00,0.00,1050.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339233,1144.00,0.00,1144.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339232,1157.00,0.00,1157.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339230,1684.00,0.00,1684.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339180,1770.30,0.00,1770.30,Marmion (Taxis),People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339225,2235.00,0.00,2235.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339204,11031.36,1838.56,9192.80,Nhs Salford Ccg,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-01-12,601339205,11319.89,1886.65,9433.24,Nhs Salford Ccg,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-01-12,601339206,11373.89,1895.65,9478.24,Nhs Salford Ccg,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-01-12,601339159,1975.02,0.00,1975.02,Pal Cars & Bradhsawgate Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339162,510.00,85.00,425.00,Psi (Resources) Limited,Place Directorate,del'd kitchen formul
Salford City Council,2022-01-12,601339224,1480.00,0.00,1480.00,R & G Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339234,870.00,0.00,870.00,R Hughes Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339218,3000.00,0.00,3000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-01-12,601339219,3000.00,0.00,3000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-01-12,601339220,3000.00,0.00,3000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-01-12,601339221,3000.00,0.00,3000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-01-12,601339222,3000.00,0.00,3000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-01-12,601339160,700.00,0.00,700.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339166,951.30,0.00,951.30,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339169,1010.94,0.00,1010.94,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339167,1034.70,0.00,1034.70,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339165,1105.44,0.00,1105.44,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339157,1120.00,0.00,1120.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339168,1170.00,0.00,1170.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339182,1316.00,0.00,1316.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339161,1325.66,0.00,1325.66,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339152,1690.00,0.00,1690.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339155,1743.75,0.00,1743.75,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339235,3750.88,0.00,3750.88,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339154,4444.24,0.00,4444.24,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339229,1083051.60,180508.60,902543.00,Redacted Data,Place Directorate,Rents
Salford City Council,2022-01-12,1600680229,3400.00,0.00,3400.00,Remedi-Restorative Services,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2022-01-12,601339216,1200.00,0.00,1200.00,Saeed A Vakharia T/A Imperial Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339184,554.40,92.40,462.00,Safecell Security Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2022-01-12,601339171,1248.00,208.00,1040.00,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339170,1645.80,274.30,1371.50,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339173,3087.36,514.56,2572.80,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339172,3398.64,566.44,2832.20,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339174,3411.84,568.64,2843.20,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339177,3874.28,645.71,3228.57,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339175,4659.84,776.64,3883.20,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,601339153,572.00,0.00,572.00,Scotts Private Hire Taxis Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-12,1600680245,6000.00,1000.00,5000.00,Smoothwall Limited,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2022-01-12,1600680246,19853.82,3308.97,16544.85,Smoothwall Limited,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2022-01-12,1600680207,1448.36,241.39,1206.97,Stannah Stairlifts Ltd,Service Reform (Corp Bus & Transform),Miscellaneous Grants
Salford City Council,2022-01-12,601339179,763.50,127.25,636.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-01-12,1600680236,24000.00,4000.00,20000.00,The Growth Company,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-01-12,1600680238,4500.00,750.00,3750.00,Vivid Resourcing,Place Directorate,Cash in Transit Serv
Salford City Council,2022-01-12,601339193,941.16,0.00,941.16,Ward Security Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-01-12,601339192,1010.75,0.00,1010.75,Ward Security Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-01-13,601339268,15443.15,2573.86,12869.29,Aba Travels Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,1600680260,22114.80,3685.80,18429.00,Aecom Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-01-13,6003414427,529.00,88.17,440.83,Amznbusiness*Zv6Jf4Lg5,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,2022-01-13,601339308,1200.00,0.00,1200.00,Ans Property Investments Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-01-13,6003414589,600.30,0.00,600.30,Ao Retail Limited,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2022-01-13,6003414453,1286.40,0.00,1286.40,Apple.Com/Uk,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2022-01-13,6003414437,19191.86,0.00,19191.86,Be Cvs Payments,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2022-01-13,6003414479,29322.88,0.00,29322.88,Be Cvs Payments,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2022-01-13,6003414398,1154.17,38.95,1115.22,Brakes (Stored Cards),Service Reform (Corp Bus & Transform),Food and refreshments
Salford City Council,2022-01-13,6003414549,1194.39,46.51,1147.88,Brakes (Stored Cards),Service Reform (Corp Bus & Transform),Food and refreshments
Salford City Council,2022-01-13,6003414602,6598.08,0.00,6598.08,Bunk-A-Bin Limited,People (Adults) - CHSC,Equipment Repair
Salford City Council,2022-01-13,1600680255,1539.67,256.61,1283.06,Capita Business Services Ltd,Place Directorate,Print & Photocopying
Salford City Council,2022-01-13,1600680254,9795.17,1632.53,8162.64,Capita Property & Infrastructure Lt,Place Directorate,Consultants
Salford City Council,2022-01-13,6003414483,1204.00,0.00,1204.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-01-13,6003414406,1764.00,0.00,1764.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-01-13,6003414540,3595.20,0.00,3595.20,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-01-13,6003414420,9587.20,0.00,9587.20,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-01-13,6003414518,2396.80,0.00,2396.80,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-01-13,6003414439,2996.00,0.00,2996.00,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-01-13,601339307,1850.00,0.00,1850.00,Forviva,People (Adults) - CHSC,Rents
Salford City Council,2022-01-13,1600680251,10092.00,1682.00,8410.00,Greater Manchester Treestation Ltd,Place Directorate,Contractors
Salford City Council,2022-01-13,601339260,30421.26,5070.21,25351.05,H59 Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,601339269,8360.00,0.00,8360.00,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2022-01-13,601339270,1250.00,0.00,1250.00,Iconic Sounds,Place Directorate,Other Prof Fees
Salford City Council,2022-01-13,601339239,544.32,90.72,453.60,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,601339238,1241.28,206.88,1034.40,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,601339265,12797.93,0.00,12797.93,Mainline 8S Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,601339264,10841.34,1806.89,9034.45,Mike Davies Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,601339263,16286.68,0.00,16286.68,Mike Davies Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,6003414522,850.00,0.00,850.00,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-01-13,6003414396,1750.00,0.00,1750.00,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-01-13,6003414582,1750.00,0.00,1750.00,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-01-13,6003414620,1750.00,0.00,1750.00,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-01-13,6003414622,1750.00,0.00,1750.00,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-01-13,6003414461,4000.00,0.00,4000.00,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-01-13,6003414507,4000.00,0.00,4000.00,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-01-13,6003414555,1500.00,0.00,1500.00,Parkview Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-01-13,6003414579,1062.90,0.00,1062.90,Paypal *Rompa Ltd,People (Childrens) Service Group,Client Medical fees
Salford City Council,2022-01-13,6003414628,18335.49,0.00,18335.49,Ralph Livesey Ltd,Place Directorate,Food and refreshments
Salford City Council,2022-01-13,6003414724,565.94,0.00,565.94,Redacted Data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2022-01-13,6003414641,645.00,0.00,645.00,Redacted Data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2022-01-13,6003414708,1023.47,0.00,1023.47,Redacted Data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2022-01-13,6003414692,1039.32,0.00,1039.32,Redacted Data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2022-01-13,601339294,2400.00,0.00,2400.00,Redacted Data,People (Adults) - CHSC,Gas
Salford City Council,2022-01-13,601339236,1120.00,0.00,1120.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,601339237,1120.00,0.00,1120.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,601339267,7891.33,0.00,7891.33,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,601339262,8270.40,0.00,8270.40,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,601339302,587.60,0.00,587.60,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2022-01-13,601339303,610.20,0.00,610.20,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2022-01-13,601339304,975.00,0.00,975.00,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2022-01-13,6003414487,1754.26,0.00,1754.26,Ricoh Uk Limited,Service Reform (Corp Bus & Transform),Printing & Photocopying
Salford City Council,2022-01-13,6003414432,9833.62,0.00,9833.62,Ricoh Uk Limited,Service Reform (Corp Bus & Transform),Printing & Photocopying
Salford City Council,2022-01-13,6003414527,11906.59,0.00,11906.59,Ricoh Uk Limited,Service Reform (Corp Bus & Transform),Printing & Photocopying
Salford City Council,2022-01-13,6003414596,15692.95,0.00,15692.95,Ricoh Uk Limited,Service Reform (Corp Bus & Transform),Printing & Photocopying
Salford City Council,2022-01-13,601339243,1020.00,0.00,1020.00,Saeed A Vakharia T/A Imperial Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,6003414450,1150.00,0.00,1150.00,Sq *Kitsons Transport,Service Reform (Corp Bus & Transform),General Repairs
Salford City Council,2022-01-13,1600680265,26731.15,4455.19,22275.96,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2022-01-13,6003414458,522.00,0.00,522.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,2022-01-13,6003414530,730.00,0.00,730.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,2022-01-13,601339240,1164.77,0.00,1164.77,Swinton Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,601339261,16579.55,0.00,16579.55,Swinton Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,601339242,1400.00,0.00,1400.00,T/A D & H Enterprises,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,601339266,11171.90,0.00,11171.90,T/A School Transport Solution,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-13,601339273,2149.64,358.27,1791.37,Tjm Projects Ltd,Place Directorate,Other Prof Fees
Salford City Council,2022-01-13,601339315,750.00,0.00,750.00,Toasted Productions,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-01-13,6003414436,2750.00,0.00,2750.00,Trivelles Eccles Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-01-13,601339288,3873.51,0.00,3873.51,Tuc Centre For The Unemployed,Service Reform (Corp Bus & Transform),HRP TUC Centre
Salford City Council,2022-01-13,6003414424,57774.46,0.00,57774.46,Water Plus.Co.Uk,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2022-01-13,6003414504,59962.72,0.00,59962.72,Water Plus.Co.Uk,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2022-01-13,601339274,1134.00,189.00,945.00,William E Hannan & Associates Ltd,Place Directorate,Other Prof Fees
Salford City Council,2022-01-14,1600680302,2064.00,0.00,2064.00,A&B Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-01-14,1600680376,6190.80,1031.80,5159.00,Apem Ltd,Place Directorate,Gen Contractor Work
Salford City Council,2022-01-14,1600680362,1020.00,170.00,850.00,Armor Cleaning Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-01-14,1600680305,528.00,88.00,440.00,Ashbrook (Warrington) Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-01-14,1600680286,686.40,114.40,572.00,Ashbrook (Warrington) Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-01-14,1600680390,1221.60,203.60,1018.00,Assa Abloy Ltd,People (Childrens) Service Group,Cmputer Eqt purchase
Salford City Council,2022-01-14,1600680403,1225.74,204.29,1021.45,Bradshaw International,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-01-14,1600680385,1810.56,301.76,1508.80,Bradshaw International,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-01-14,6003415492,570.02,3.97,566.05,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,2022-01-14,1600680380,1501.22,250.20,1251.02,British Telecommunications Plc,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-01-14,1600680287,592.87,98.81,494.06,C P Davidson & Sons Ltd,Service Reform (Corp Bus & Transform),VMS Materials
Salford City Council,2022-01-14,1600680389,2160.00,360.00,1800.00,Caci - Social Software Ltd,People (Childrens) Service Group,Computer Maintenance
Salford City Council,2022-01-14,1600680396,589.20,21.20,568.00,Carbon Creative Ltd,People (Adults) - CHSC,Marketing/Publicity
Salford City Council,2022-01-14,1600680253,40372.75,6728.79,33643.96,Causeway Technologies Ltd,Place Directorate,Computer Software
Salford City Council,2022-01-14,1600680429,25738.96,0.00,25738.96,Central Manchester University,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-01-14,1600680393,1321.29,220.21,1101.08,Click Fire & Security Ltd - 24 Acco,Service Reform (Corp Bus & Transform),UV Light/Fire
Salford City Council,2022-01-14,1600680392,521.82,86.97,434.85,Click Fire & Security Ltd - 24 Acco,Service Reform (Corp Bus & Transform),XXXXX SECURITY SYS R
Salford City Council,2022-01-14,1600680424,3981.65,663.60,3318.05,Compass Minerals Uk Ltd,Place Directorate,Materials
Salford City Council,2022-01-14,1600680422,5267.40,877.90,4389.50,Compass Minerals Uk Ltd,Place Directorate,Materials
Salford City Council,2022-01-14,1600680425,9164.85,1527.48,7637.37,Compass Minerals Uk Ltd,Place Directorate,Materials
Salford City Council,2022-01-14,1600680423,9230.35,1538.39,7691.96,Compass Minerals Uk Ltd,Place Directorate,Materials
Salford City Council,2022-01-14,601339318,636.00,106.00,530.00,Cpoms Systems Ltd,People (Childrens) Service Group,IT  Licence Fee
Salford City Council,2022-01-14,1600680073,23007.00,0.00,23007.00,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-01-14,6003415337,2996.00,0.00,2996.00,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-01-14,6003415373,3136.00,0.00,3136.00,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-01-14,1600680405,2000.00,0.00,2000.00,Eccles Masonic Hall,People (Adults) - CHSC,Hire of Facilities
Salford City Council,2022-01-14,1600680314,3906.00,651.00,3255.00,Econ Engineering Ltd,Place Directorate,Principal Road Maint
Salford City Council,2022-01-14,1600680316,3906.00,651.00,3255.00,Econ Engineering Ltd,Place Directorate,Principal Road Maint
Salford City Council,2022-01-14,1600680317,3906.00,651.00,3255.00,Econ Engineering Ltd,Place Directorate,Principal Road Maint
Salford City Council,2022-01-14,1600680318,3906.00,651.00,3255.00,Econ Engineering Ltd,Place Directorate,Principal Road Maint
Salford City Council,2022-01-14,1600680320,4065.22,677.54,3387.68,Econ Engineering Ltd,Place Directorate,Principal Road Maint
Salford City Council,2022-01-14,1600680326,4065.22,677.54,3387.68,Econ Engineering Ltd,Place Directorate,Principal Road Maint
Salford City Council,2022-01-14,1600680381,2142.00,357.00,1785.00,Electrosafe Ltd (T/A Veriserv),Place Directorate,UV Prog Rep
Salford City Council,2022-01-14,1600680428,582.09,97.01,485.08,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-01-14,1600680312,879.47,146.58,732.89,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-01-14,1600680310,1296.00,216.00,1080.00,F. R. Sharrock Limited,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-01-14,601339337,507.44,84.58,422.86,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-01-14,601339338,518.00,86.34,431.66,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-01-14,601339339,629.11,104.85,524.26,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-01-14,601339341,661.63,110.27,551.36,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-01-14,601339333,743.23,123.87,619.36,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-01-14,601339355,812.29,135.38,676.91,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-01-14,601339342,1069.85,178.31,891.54,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-01-14,601339340,1103.71,183.95,919.76,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-01-14,601339336,1312.06,218.68,1093.38,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-01-14,601339331,1495.41,249.23,1246.18,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-01-14,601339329,1648.39,274.73,1373.66,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-01-14,1600680364,2800.00,466.67,2333.33,Graystone Action Sports Academy,People (Adults) - CHSC,Grants
Salford City Council,2022-01-14,1600680414,25382.60,4230.43,21152.17,Helping Hands Minor Repairs Service,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-01-14,1600680306,770.57,128.43,642.14,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-01-14,1600680307,770.57,128.43,642.14,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-01-14,1600680309,860.92,143.49,717.43,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-01-14,1600680369,926.00,0.00,926.00,John Baxter & Sons Ltd,Place Directorate,Marketing/Publicity
Salford City Council,2022-01-14,1600679939,27594.00,4599.00,22995.00,Local Government Information Unit,Place Directorate,Subscriptions
Salford City Council,2022-01-14,1600680407,6300.00,0.00,6300.00,National Offender Management Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-01-14,1600680408,9450.00,0.00,9450.00,National Offender Management Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-01-14,1600680409,9450.00,0.00,9450.00,National Offender Management Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-01-14,601339322,18000.00,0.00,18000.00,Nhs Salford Ccg,Public Health,Payts to Agencies
Salford City Council,2022-01-14,1600680391,4320.00,720.00,3600.00,North West Timber Treatments,Place Directorate,Materials
Salford City Council,2022-01-14,1600680432,42472.80,7078.80,35394.00,Parentpay Ltd,Place Directorate,Licencing
Salford City Council,2022-01-14,1600680273,570.00,95.00,475.00,Pass Point Training Ltd,People (Adults) - CHSC,Training of Others
Salford City Council,2022-01-14,1600678519,4399.99,733.33,3666.66,Penna Plc,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2022-01-14,1600680356,1700.00,0.00,1700.00,Redacted Data,People (Childrens) Service Group,Children Act-Sect 17
Salford City Council,2022-01-14,6003415937,6946.73,0.00,6946.73,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-01-14,6003415938,8031.44,0.00,8031.44,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-01-14,6003415932,12298.66,0.00,12298.66,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-01-14,6003415933,12388.94,0.00,12388.94,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-01-14,6003415243,12488.91,0.00,12488.91,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-01-14,6003415939,14370.16,0.00,14370.16,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-01-14,6003415940,14373.48,0.00,14373.48,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-01-14,6003415941,14450.42,0.00,14450.42,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-01-14,6003415936,22275.55,0.00,22275.55,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-01-14,6003415935,23003.99,0.00,23003.99,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-01-14,6003415334,25559.26,0.00,25559.26,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-01-14,6003415934,36319.59,0.00,36319.59,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-01-14,1600680410,750.00,0.00,750.00,Redacted Data,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-01-14,1600680283,615.00,102.50,512.50,Rene Barrett Ltd,Service Reform (Corp Bus & Transform),Long Service Awards
Salford City Council,2022-01-14,601339317,720.00,120.00,600.00,Rw Legal,Place Directorate,Other Prof Fees
Salford City Council,2022-01-14,1600680416,7954.38,0.00,7954.38,Salvation Army Housing Association,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2022-01-14,1600680365,768.00,128.00,640.00,Shinevision Ltd,Place Directorate,Prog Maint & Works
