Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-07-09,601324896,622.09,103.68,518.41,Stanley Security Solutions Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2021-07-09,601324901,930,0,930,White Lodge Hotel,People (Adults) - CHSC,Rents
Salford City Council,2021-07-12,1600669690,2005.39,63.23,1942.16,1010 Taxis,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2021-07-12,601324965,19157.85,3192.85,15965,Aba Travels Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-12,1600669681,619.05,103.18,515.87,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2021-07-12,1600669682,644.09,107.35,536.74,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2021-07-12,1600669680,645.48,107.58,537.9,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2021-07-12,1600669679,677.47,112.91,564.56,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2021-07-12,1600669683,756.77,126.13,630.64,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2021-07-12,1600669684,1684.8,280.8,1404,Airlie Business Solutions Limited,Place Directorate,Training expenses
Salford City Council,2021-07-12,601325109,3767,0,3767,Alberts Of Salford Cic,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-12,1600669659,915.36,152.56,762.8,Alliance Disposables Ltd,Place Directorate,Cleaning Materials
Salford City Council,2021-07-12,1600669697,1401.48,233.58,1167.9,Angel Springs T/A Waterlogic Gb Ltd,Service Reform (Corp Bus & Transform),Food and refreshment
Salford City Council,2021-07-12,1600669696,1587.06,264.51,1322.55,Angel Springs T/A Waterlogic Gb Ltd,Service Reform (Corp Bus & Transform),Food and refreshment
Salford City Council,2021-07-12,1600669708,540,90,450,Causeway Technologies Ltd,Place Directorate,Computer Software
Salford City Council,2021-07-12,1600669718,2355.6,392.6,1963,Central Power Services Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2021-07-12,1600669693,700,0,700,Child Action Northwest,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-12,1600669720,1451.76,241.96,1209.8,Click Fire & Security Ltd,Place Directorate,UV Light/Fire
Salford City Council,2021-07-12,601324949,47481,0,47481,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-07-12,1600669710,800.4,133.4,667,Door Repair Service  Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2021-07-12,1600669714,945.6,157.6,788,Door Repair Service  Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2021-07-12,601324974,38554.19,6425.7,32128.49,Electricity North West Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-07-12,1600669691,1727.28,287.88,1439.4,Electricity North West Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-07-12,1600669707,2872.8,478.8,2394,Exclusec Group Ltd,Place Directorate,Security Services
Salford City Council,2021-07-12,601324975,17695.48,2949.24,14746.24,Executive Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-12,1600669601,8292,1382,6910,F. R. Sharrock Limited,Service Reform (Corp Bus & Transform),Pay to Ctrs-Landscap
Salford City Council,2021-07-12,601325093,615,0,615,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-07-12,601325125,5102.4,850.4,4252,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-07-12,1600669719,6198.42,1033.07,5165.35,Groundwork Landscapes Ltd,Place Directorate,Adapts/Alterations
Salford City Council,2021-07-12,1600669636,580.45,96.74,483.71,Hako Machines Ltd,Service Reform (Corp Bus & Transform),VMS Materials
Salford City Council,2021-07-12,1600669695,6682.8,1113.8,5569,Handicare,Service Reform (Corp Bus & Transform),Miscellaneous Grants
Salford City Council,2021-07-12,601325111,1748,0,1748,Healthy Hearts Exercise Group,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-12,601325112,1748,0,1748,Healthy Hearts Exercise Group,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-12,601325103,520.2,0,520.2,Hollinwood Scouts Camp,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-12,601325104,520.2,0,520.2,Hollinwood Scouts Camp,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-12,601325107,520.2,0,520.2,Hollinwood Scouts Camp,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-12,601325108,779.3,0,779.3,Hollinwood Scouts Camp,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-12,601325105,780.3,0,780.3,Hollinwood Scouts Camp,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-12,601325106,780.3,0,780.3,Hollinwood Scouts Camp,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-12,601324969,10272.26,1712.04,8560.22,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2021-07-12,601324970,11241.79,1873.63,9368.16,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2021-07-12,601324968,16492.72,2748.79,13743.93,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2021-07-12,601325094,615,0,615,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-07-12,601325110,5000,0,5000,Lubavitch Day Camp-Yeshivas College,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-12,1600669686,546,91,455,M & A Brown (Engravers) Ltd,Place Directorate,Materials
Salford City Council,2021-07-12,1600669676,1232.28,205.38,1026.9,Magnatech Led (Uk) Ltd,Place Directorate,Materials
Salford City Council,2021-07-12,601324967,5980.4,0,5980.4,Marmion (Taxis),People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-12,1600669616,3150,0,3150,National Offender Management Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-12,1600669615,5670,0,5670,National Offender Management Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-12,1600669614,9765,0,9765,National Offender Management Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-12,601324953,96635.63,16105.94,80529.69,Nsl Ltd,Place Directorate,Contractors
Salford City Council,2021-07-12,1600669692,2835,0,2835,Ofsted,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-12,1600669687,533.83,88.97,444.86,P F Cusack (Tools Supplies) Ltd,Place Directorate,Clothing & Uniforms
Salford City Council,2021-07-12,1600669602,20110.92,3351.82,16759.1,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),IT  Licence Fee
Salford City Council,2021-07-12,1600663083,1920,320,1600,Reach Publishing Services Ltd,Service Reform (Corp Bus & Transform),Contingency
Salford City Council,2021-07-12,1600669699,565.5,94.25,471.25,Reach Publishing Services Ltd,Service Reform (Corp Bus & Transform),Marketing/Publicity
Salford City Council,2021-07-12,1600669698,899.96,149.99,749.97,Reach Publishing Services Ltd,People (Childrens) Service Group,Marketing/Publicity
Salford City Council,2021-07-12,1600669663,627.1,18.98,608.12,Redacted Data,People (Childrens) Service Group,Children Act-Sect 17
Salford City Council,2021-07-12,1600669706,3000,0,3000,Redacted Data,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2021-07-12,601325120,6603.2,0,6603.2,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-12,601325118,1376,0,1376,Salford Storm Football Club,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-12,601325117,1679,0,1679,Salford Storm Football Club,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-12,601325119,3054,0,3054,Salford Storm Football Club,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-12,601324966,6574.82,1095.8,5479.02,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-12,601324985,519.52,86.58,432.94,Southern Electric,People (Childrens) Service Group,Electricity
Salford City Council,2021-07-12,1600669635,607.32,28.92,578.4,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2021-07-12,1600669608,3609.32,601.55,3007.77,Support In Sport (Uk) Ltd,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv
Salford City Council,2021-07-12,601325124,6788.66,0,6788.66,T/A School Transport Solution,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-12,601325123,11268.88,0,11268.88,T/A School Transport Solution,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-12,601325122,12521.2,0,12521.2,T/A School Transport Solution,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-12,601324950,728.52,121.42,607.1,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-07-12,1600669605,10238.47,0,10238.47,The Endorphins Group,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-12,1600669600,3352,0,3352,The Orchards Special Free School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2021-07-12,1600669593,714,119,595,Thomas Telford Ltd,Place Directorate,Other Prof Fees
Salford City Council,2021-07-12,1600669685,3729.6,621.6,3108,Viatec Uk Limited,Place Directorate,Materials
Salford City Council,2021-07-12,1600669607,840,140,700,Videalert Ltd,Place Directorate,Contractors
Salford City Council,2021-07-12,1600669689,684,114,570,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-07-12,1600669694,4800,800,4000,Vodafone Formerly Cable & Wireless,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-07-12,2205780490,14226583.66,0,14226583.66,NHS CCG,People (Adults) - CHSC,Payments to HA
Salford City Council,2021-07-13,601325137,6534,0,6534,Abc Coach Hire Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,6003309349,595,0,595,Albert View Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-07-13,1600669785,1758,293,1465,Aqua Clenz,Place Directorate,nonuv Build Rp&Maint
Salford City Council,2021-07-13,6003309077,1452,0,1452,Barratt & Hughes Floor,People (Childrens) Service Group,Furniture
Salford City Council,2021-07-13,601325154,3392,0,3392,Bestway Mini Buses Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,6003309352,760.19,53.47,706.72,Brake Bros Ltd,Service Reform (Corp Bus & Transform),Food and refreshments
Salford City Council,2021-07-13,601325274,1650,0,1650,Bridgewater Residents Association,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-13,601325190,600,100,500,Cobden House Chambers,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-07-13,1600669778,11335.8,0,11335.8,Continuum Support - Care Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,1600666799,12145.5,0,12145.5,Continuum Support - Care Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,1600668789,12145.5,0,12145.5,Continuum Support - Care Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,1600669782,12145.5,0,12145.5,Continuum Support - Care Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,1600663236,12550.35,0,12550.35,Continuum Support - Care Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,6003309285,1080.41,0,1080.41,Creamline Dairies Trafford,Place Directorate,Food and refreshments
Salford City Council,2021-07-13,1600669723,7438.5,0,7438.5,Crossroads Care Cheshire,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,1600668252,17306.16,2884.36,14421.8,Dlp Services Northern Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2021-07-13,1600669745,4068.48,678.08,3390.4,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-07-13,1600669749,4819.58,803.26,4016.32,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-07-13,1600669743,5852.3,975.38,4876.92,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-07-13,1600669748,6799.88,1133.31,5666.57,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-07-13,1600669740,7719.07,1286.51,6432.56,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-07-13,601325156,1618.2,0,1618.2,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325160,1637.28,272.88,1364.4,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325140,1682.2,280.36,1401.84,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325159,1684.8,280.8,1404,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325155,1818.83,0,1818.83,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325157,1875.42,0,1875.42,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325158,2118.31,353.05,1765.26,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,1600669772,960,0,960,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,1600669775,1336,0,1336,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,1600669773,1344,0,1344,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,1600669774,1344,0,1344,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,1600669776,1344,0,1344,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,1600669770,2000,0,2000,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,1600669769,2200,0,2200,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,601325257,507.44,84.58,422.86,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325285,507.44,84.58,422.86,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325287,507.44,84.58,422.86,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325288,507.44,84.58,422.86,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325299,507.44,84.58,422.86,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325262,630.7,105.12,525.58,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325289,650.13,108.36,541.77,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325302,765.16,127.53,637.63,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325298,959.4,159.9,799.5,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325259,1103.71,183.95,919.76,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325251,1157.34,192.89,964.45,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325255,1200.3,200.05,1000.25,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325290,1230.19,205.03,1025.16,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325258,1337.67,222.94,1114.73,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325292,1544.71,257.45,1287.26,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325191,-700.8,-116.8,-584,H59 Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325189,971.28,161.88,809.4,H59 Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325132,27982.67,4663.78,23318.89,H59 Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,6003309419,552,0,552,Holiday Inn - Bolton,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-07-13,601325138,19810.3,0,19810.3,Home To Schools Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,1600669797,954,159,795,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2021-07-13,1600669794,900,150,750,Ingenitech Ltd,Place Directorate,Contractors
Salford City Council,2021-07-13,1600669796,2136,356,1780,Ingenitech Ltd,Place Directorate,Contractors
Salford City Council,2021-07-13,1600669798,1068,178,890,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Purch of Furn/Equip
Salford City Council,2021-07-13,6003309186,550,0,550,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees
Salford City Council,2021-07-13,6003309457,650,0,650,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees
Salford City Council,2021-07-13,6003309110,650,0,650,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees
Salford City Council,2021-07-13,6003309442,750,0,750,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees
Salford City Council,2021-07-13,1600669449,10220,0,10220,Jep Youth Engagement,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325275,2000,0,2000,Kersal Vale Allotments,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-13,1600669765,4560,760,3800,Keys Pce Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,601325237,1395.36,232.56,1162.8,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325207,1489.54,248.26,1241.28,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325208,1760.4,293.4,1467,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325181,1003,0,1003,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325168,1260,0,1260,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325169,1260,0,1260,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325178,1260,0,1260,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325180,1343,0,1343,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325170,1422,0,1422,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325177,1596,0,1596,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325179,1602,0,1602,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325166,2886.6,0,2886.6,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325264,1505.52,250.92,1254.6,Mcr Blackcab Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601324844,-1100,0,-1100,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325165,2772,0,2772,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325126,5985.6,997.6,4988,Mike Davies Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325127,16421,0,16421,Mike Davies Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,1600669793,912,152,760,Morgan Training Services Ltd,Place Directorate,Training expenses
Salford City Council,2021-07-13,601325268,717.37,0,717.37,North West Regional Logistical Resp,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-13,601325270,963,0,963,North West Regional Logistical Resp,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-13,601325266,1000,0,1000,North West Regional Logistical Resp,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-13,601325267,1000,0,1000,North West Regional Logistical Resp,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-07-13,601325276,1364,0,1364,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2021-07-13,1600669407,2640,440,2200,Proactis Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2021-07-13,6003309299,1273.33,0,1273.33,Quayside Bakery,Place Directorate,Food and refreshments
Salford City Council,2021-07-13,601325164,1760,0,1760,R & G Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325183,1044,0,1044,R Hughes Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325142,2520,0,2520,Redacted Data,People (Childrens) Service Group,Children Act-Sect 17
Salford City Council,2021-07-13,601325277,936,0,936,Redacted Data,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-07-13,601325163,864,0,864,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325187,906,0,906,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325153,939.42,0,939.42,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325144,1172.66,0,1172.66,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325145,1248,0,1248,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325146,1299.78,0,1299.78,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325143,1421.28,0,1421.28,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325185,1440,0,1440,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325186,1440,0,1440,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325141,1704.42,0,1704.42,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325182,1980.8,0,1980.8,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325242,3135,0,3135,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325239,4198,0,4198,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325253,4275,0,4275,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325184,4670.64,0,4670.64,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325240,4800,0,4800,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325254,4845,0,4845,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325128,5415,0,5415,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325130,5720,0,5720,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325129,6555,0,6555,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325139,55865.63,0,55865.63,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,1600668948,25869.31,0,25869.31,Reed Specialist Recruitment Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,601325188,900,0,900,Saeed A Vakharia T/A Imperial Trave,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,1600669752,5000,0,5000,Safe Families For Children Uk Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,601325147,2040,340,1700,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325150,2806.92,467.82,2339.1,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325148,3153.6,525.6,2628,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325149,3704.83,617.47,3087.36,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325265,600,0,600,Saxon Properties,People (Adults) - CHSC,Rents
Salford City Council,2021-07-13,1600669731,2554.16,425.69,2128.47,Schofield & Sons Ltd,Place Directorate,UV Day to Day
Salford City Council,2021-07-13,1600669733,4575.79,762.63,3813.16,Schofield & Sons Ltd,Place Directorate,UV Day to Day
Salford City Council,2021-07-13,1600669732,621.38,103.56,517.82,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-07-13,1600669747,1725.28,287.55,1437.73,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-07-13,601325135,6608,0,6608,Schools Direct,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325134,10920,0,10920,Schools Direct,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325133,11894,0,11894,Schools Direct,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,1600669759,768,128,640,Shinevision Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2021-07-13,1600669760,768,128,640,Shinevision Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2021-07-13,1600669762,768,128,640,Shinevision Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2021-07-13,1600669790,15475.2,2579.2,12896,Ssi Schaefer Limited,Service Reform (Corp Bus & Transform),Purch of Furn/Equip
Salford City Council,2021-07-13,6003309322,890,0,890,Sumup *Jf Services,People (Adults) - CHSC,General Repairs
Salford City Council,2021-07-13,6003309090,780,0,780,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,6003309320,945.2,0,945.2,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-07-13,601325131,18010.74,0,18010.74,Swinton Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325252,1800,0,1800,T/A D & H Enterprises,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325294,1071,178.5,892.5,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325307,1197.48,199.58,997.9,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325303,1558.44,259.74,1298.7,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325283,7560,0,7560,The Court Service,Place Directorate,Debt Collection
Salford City Council,2021-07-13,1600669143,7080,1180,5900,The Labour Party,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2021-07-13,1600669721,15960,0,15960,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,1600669781,791.52,0,791.52,Transport For Greater Manchester,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,601325136,12109.54,0,12109.54,Travel By Myles,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-07-13,1600669722,3338.7,0,3338.7,Tree House Care Fostering Solutions,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-07-13,1600669783,6000,1000,5000,V.U City Ltd,Place Directorate,Legal Fees
Salford City Council,2021-07-13,1600669791,3269.95,544.99,2724.96,Vita Safety Ltd,Place Directorate,Other Prof Fees
Salford City Council,2021-07-13,6003309499,50284.87,0,50284.87,Water Plus,Service Reform (Corp Bus & Transform),Water
