Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-08-06,601325326,1233.66,205.61,1028.05,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-08-06,601327140,1383.83,230.64,1153.19,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-08-06,601327143,1443.89,240.65,1203.24,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-08-06,601327423,855.23,40.73,814.5,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-08-06,601327422,938.18,44.68,893.5,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-08-06,1600670548,17267.04,2877.84,14389.2,G Jones Builders Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-08-06,1600666937,19738.08,3289.68,16448.4,G Jones Builders Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-08-06,1600670777,787000,0,787000,Greater Manchester Combined,Precepts And Charges - dummy level,Payt to Lead Dists
Salford City Council,2021-08-06,1600670778,18300,3050,15250,Greater Manchester Combined,Place Directorate,Payts to Other LA's
Salford City Council,2021-08-06,601328150,1462.5,0,1462.5,Happy Feet Day Nursery,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-06,601327425,3592,0,3592,Help2Rent Ltd,People (Adults) - CHSC,Premises Insurance
Salford City Council,2021-08-06,601327429,4152,0,4152,Help2Rent Ltd,People (Adults) - CHSC,Premises Insurance
Salford City Council,2021-08-06,601327428,4671,0,4671,Help2Rent Ltd,People (Adults) - CHSC,Premises Insurance
Salford City Council,2021-08-06,601327424,23006,0,23006,Help2Rent Ltd,People (Adults) - CHSC,Premises Insurance
Salford City Council,2021-08-06,601327426,24641,0,24641,Help2Rent Ltd,People (Adults) - CHSC,Premises Insurance
Salford City Council,2021-08-06,601327427,29064,0,29064,Help2Rent Ltd,People (Adults) - CHSC,Premises Insurance
Salford City Council,2021-08-06,601328151,780,0,780,Kiddiewinkles Pre School,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-06,601328152,1170,0,1170,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-06,601328189,777.6,0,777.6,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-08-06,601328190,2733.42,0,2733.42,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-08-06,601328153,1080,0,1080,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-06,601328156,562.5,0,562.5,Ladybird Private Day Nursery,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-06,601328157,585,0,585,Ladybird Private Day Nursery,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-06,601328160,585,0,585,Ladybird Private Day Nursery,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-06,601328158,682.5,0,682.5,Ladybird Private Day Nursery,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-06,601328159,682.5,0,682.5,Ladybird Private Day Nursery,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-06,601328162,975,0,975,Monton Village School Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-06,601328135,7922,0,7922,Naughtons Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-08-06,1600671039,32120.32,6625.82,25494.5,Pentagon Group,Service Reform (Corp Bus & Transform),Purch of Veh/Plant
Salford City Council,2021-08-06,1600670776,12878.78,2146.46,10732.32,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2021-08-06,1600670974,19725.04,3287.51,16437.53,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2021-08-06,1600671553,2178,363,1815,Psi (Resources) Limited,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-08-06,601328193,671.55,0,671.55,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-08-06,1600671550,4932.28,822.05,4110.23,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2021-08-06,1600671186,56861,0,56861,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-06,601327772,998.96,0,998.96,Salford Royal Nhs Foundation Trust,Place Directorate,Rents
Salford City Council,2021-08-06,601327651,1997.92,0,1997.92,Salford Royal Nhs Foundation Trust,Place Directorate,Rents
Salford City Council,2021-08-06,601328174,7991.68,0,7991.68,Salford Royal Nhs Foundation Trust,Place Directorate,Rents
Salford City Council,2021-08-06,601328175,11661,0,11661,Salford Royal Nhs Foundation Trust,Place Directorate,Rents
Salford City Council,2021-08-06,1600671105,54162,9027,45135,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),Computer Maintenance
Salford City Council,2021-08-06,1600671106,177396.1,29566.02,147830.08,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),Computer Maintenance
Salford City Council,2021-08-06,1600671132,358646.02,0,358646.02,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-08-06,1600671582,1380,230,1150,Survey Operations Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-08-06,601328184,2363.4,0,2363.4,T/A Holyrood Day Nursery - Media City,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-08-06,6003323667,684.69,0,684.69,T/A Sage Care Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,2021-08-06,6003323668,684.69,0,684.69,T/A Sage Care Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,2021-08-06,6003323669,684.69,0,684.69,T/A Sage Care Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,2021-08-06,6003323670,684.69,0,684.69,T/A Sage Care Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,2021-08-06,601328198,1548.3,0,1548.3,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-08-06,1600671565,840,140,700,The Coal Authority,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-08-06,601328136,5296,0,5296,The Court Service,Place Directorate,Debt Collection
Salford City Council,2021-08-06,601328147,22989.6,0,22989.6,The Willows Nursing Home,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2021-08-06,601326477,14137.63,0,14137.63,Together Housing Association Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-08-06,1600671561,4984.37,830.73,4153.64,Transport For Greater Manchester,Place Directorate,Principal Road Maint
Salford City Council,2021-08-06,1600671558,2740,0,2740,University Of Birmingham,People (Childrens) Service Group,Books & Periodicals
Salford City Council,2021-08-06,601328203,2592,0,2592,Welcome Nurseries @ Little Hulton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-08-06,1600671571,540,90,450,Wesley Music,Place Directorate,Gen Resaleable Items
Salford City Council,2021-08-06,1600671569,720,120,600,Wesley Music,Place Directorate,Gen Resaleable Items
Salford City Council,2021-08-09,601328228,4464,744,3720,Addleshaw Goddard Llp,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2021-08-09,1600671234,8694,1449,7245,Aecom Infrastructure & Environment,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-08-09,1600671232,17957.16,2992.86,14964.3,Aecom Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-08-09,1600671195,37102.5,6183.75,30918.75,Aecom Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-08-09,1600669404,802.62,133.77,668.85,Alliance Disposables Ltd,People (Childrens) Service Group,Cleaning Materials
Salford City Council,2021-08-09,1600671211,41397.85,6899.64,34498.21,Bloom Procurement Services Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Architects
Salford City Council,2021-08-09,1600671169,39725.59,6620.93,33104.66,Capita Property & Infrastructure,Place Directorate,Consultants
Salford City Council,2021-08-09,1600671171,45435.68,7572.61,37863.07,Capita Property & Infrastructure,Place Directorate,Consultants
Salford City Council,2021-08-09,1600666682,2643.02,0,2643.02,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-09,601325293,507.44,84.58,422.86,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-08-09,1600671179,729512.84,121585.47,607927.37,John Sisk & Son (Holdings) Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-08-09,1600671623,3696,616,3080,Landscape Engineering Ltd,Service Reform (Corp Bus & Transform),Capital Expenses
Salford City Council,2021-08-09,2205793588,14226583.66,0,14226583.66,NHS CCG,Public Health,Payments to Health Authority
Salford City Council,2021-08-09,1600671355,1615.89,269.31,1346.58,Nisbets,Place Directorate,Food and refreshment
Salford City Council,2021-08-09,1600671191,134294.4,0,134294.4,Peel Land (Intermediate) Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-08-09,1600671629,25038.22,4173.04,20865.18,Reed Specialist Recruitment Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-09,1600671591,5812.3,968.72,4843.58,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-08-09,1600671588,9304.68,1550.78,7753.9,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-08-09,1600671590,10025.74,1670.96,8354.78,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-08-09,1600671589,12634.06,2105.68,10528.38,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-08-09,1600671584,14640.46,2440.08,12200.38,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-08-09,1600671585,14640.46,2440.08,12200.38,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-08-09,1600671586,14640.46,2440.08,12200.38,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-08-09,1600671587,14640.46,2440.08,12200.38,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-08-09,1600671583,15443.02,2573.84,12869.18,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-08-09,1600671289,18007.2,3001.2,15006,Ssi Schaefer Limited,Service Reform (Corp Bus & Transform),Purch of Furn/Equip
Salford City Council,2021-08-09,1600671592,43333.33,0,43333.33,The Riverside Group,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2021-08-10,601328374,650,0,650,Adk 24Hr Building Maintenance Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-08-10,601328372,735,0,735,Adk 24Hr Building Maintenance Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-08-10,6003327249,1739.12,0,1739.12,Adobe Acropro Subs,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,2021-08-10,6003327485,560,0,560,Albert View Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-08-10,6003327550,4050,0,4050,Albert View Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-08-10,6003327601,587.62,0,587.62,Amazon.Co.Uk*8H5Sr9Ty5,People (Childrens) Service Group,Marketing & Publicity
Salford City Council,2021-08-10,6003327632,590.08,0,590.08,Amznmktplace,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2021-08-10,6003327445,649.75,108.25,541.5,Amznmktplace,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2021-08-10,2205793785,844622.6,0,844622.6,Aspire,People (Adults) - CHSC,Aspire management fee
Salford City Council,2021-08-10,1600671297,588,98,490,Barratt & Hughes Flooring,People (Childrens) Service Group,UV Day to Day
Salford City Council,2021-08-10,1600670919,2700,0,2700,Be Original Marketing Limited,Service Reform (Corp Bus & Transform),Marketing/Publicity
Salford City Council,2021-08-10,6003327647,738.63,0,738.63,Bettaveg,Place Directorate,Food and refreshments
Salford City Council,2021-08-10,1600671379,54109.44,9018.24,45091.2,Bloom Procurement Services Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-08-10,6003324034,548.61,11.36,537.25,Boots Store 1178,Public Health,Payts to Agencies
Salford City Council,2021-08-10,601328365,881.79,0,881.79,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2021-08-10,601328366,1521.93,0,1521.93,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2021-08-10,601328411,1262.91,0,1262.91,British Gas Business,Service Reform (Corp Bus & Transform),Capital Expenses
Salford City Council,2021-08-10,6003324027,870,0,870,Cherry Medical Practice,Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003324028,890,0,890,Clarendon Medical Practice,Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003327643,1711.76,0,1711.76,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-08-10,6003327515,1116.36,0,1116.36,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-08-10,6003327323,2396.8,0,2396.8,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-08-10,6003327390,2996,0,2996,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-08-10,6003327584,2996,0,2996,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-08-10,6003327279,4793.6,0,4793.6,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-08-10,6003327573,7887.88,0,7887.88,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-08-10,6003324058,11556.39,514.71,11041.68,Georgemead Ltd T/A Cohens Chemist,Public Health,Payts to Agencies
Salford City Council,2021-08-10,601328408,3267.6,0,3267.6,Glp Solicitors - Pendlebury,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-08-10,601328410,12664.52,0,12664.52,Glp Solicitors - Pendlebury,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-08-10,601328409,14300,0,14300,Glp Solicitors - Pendlebury,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-08-10,6003327230,780.9,34.21,746.69,Higher Broughton Salford Pharmacy,Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003327449,6471.96,0,6471.96,Hn Nuttall Ltd,Place Directorate,non -UV Building Repairs & Maintenance
Salford City Council,2021-08-10,6003327260,550,0,550,Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees
Salford City Council,2021-08-10,6003327473,650,0,650,Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees
Salford City Council,2021-08-10,6003327231,982.63,43.93,938.7,K's Chemist,Public Health,Payts to Agencies
Salford City Council,2021-08-10,1600670962,834,139,695,Langford Roofing Ltd,Place Directorate,UV Day to Day
Salford City Council,2021-08-10,6003324060,1366.27,60.18,1306.09,Lloyds Pharmacy - Macdonald Health,Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003324041,1090.76,18.61,1072.15,Lloyds Pharmacy In Sainsburys,Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003324062,2014.69,91.06,1923.63,Lloyds Pharmacy In Sainsburys,Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003324059,847.66,37.27,810.39,Lloyds Pharmacy Ltd - 90 Liverpool,Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003327232,1181.98,68.9,1113.08,Lloyds Pharmacy Ltd -178 Liverpool,Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003324061,3778.18,168.01,3610.17,Lloyds Pharmacy Ltd-Pendleton Gatew,Public Health,Payts to Agencies
Salford City Council,2021-08-10,1600671326,31653.6,5275.6,26378,Mazars Llp,Service Reform (Corp Bus & Transform),District Audit Fees
Salford City Council,2021-08-10,601328402,1820,0,1820,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2021-08-10,6003324067,822.33,37.02,785.31,Pct Healthcare Ltd (Bolt),Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003327235,558.25,27.77,530.48,Pct Healthcare Ltd (Boot),Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003327237,2153.35,95.75,2057.6,Pct Healthcare Ltd (Hodg),Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003324069,1272.89,56.69,1216.2,Pct Healthcare Ltd (Hult),Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003327238,501.96,22.12,479.84,Pct Healthcare Ltd (Manc),Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003327239,2874.13,157.93,2716.2,Pct Healthcare Ltd (Mars),Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003327241,2050.83,92.18,1958.65,Pct Healthcare Ltd (Pend),Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003327242,872.53,38.93,833.6,Pct Healthcare Ltd (Swin),Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003327236,770.3,33.82,736.48,Pct Healthcare Ltd-Coniston Avenue,Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003324068,508.82,22.92,485.9,Pct Healthcare Ltd-Ellenbrook,Public Health,Payts to Agencies
Salford City Council,2021-08-10,601328401,35870.23,5978.37,29891.86,Peel Media Ltd,Service Reform (Corp Bus & Transform),Sals & Wags Realloc
Salford City Council,2021-08-10,601328400,-17697.08,-2949.51,-14747.57,Peel Media Ltd,Service Reform (Corp Bus & Transform),Service Tenancies
Salford City Council,2021-08-10,601328398,23711.27,3951.88,19759.39,Peel Media Ltd,Service Reform (Corp Bus & Transform),Service Tenancies
Salford City Council,2021-08-10,601328399,23711.27,3951.88,19759.39,Peel Media Ltd,Service Reform (Corp Bus & Transform),Service Tenancies
Salford City Council,2021-08-10,6003327650,2319.55,0,2319.55,Quayside Bakery,Place Directorate,Food and refreshments
Salford City Council,2021-08-10,601328414,1063,0,1063,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2021-08-10,601328413,1066,0,1066,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2021-08-10,1600671341,10750,0,10750,Salford Community & Voluntary Service,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-10,1600651907,3600,600,3000,Sky Telecommunication Services Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-08-10,6003327246,1270.19,25.25,1244.94,Sms Pharmacy Ltd,Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003327234,1902.65,85.96,1816.69,Sms Pharmacy Ltd,Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003324065,2057.1,90.58,1966.52,Sorrel Bank Chemist,Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003327303,1805,0,1805,Sumup *Jf Services,People (Adults) - CHSC,General Repairs
Salford City Council,2021-08-10,6003327490,550,0,550,Surewaste,People (Adults) - CHSC,Client Travel Expenses
Salford City Council,2021-08-10,1600671381,14250,2375,11875,The Growth Company,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-10,601328379,684,114,570,The School Bus,People (Childrens) Service Group,Subscriptions
Salford City Council,2021-08-10,6003327636,822.96,0,822.96,Travelodge Gb0000,Service Reform (Corp Bus & Transform),Staff Travel
Salford City Council,2021-08-10,6003327581,848.96,0,848.96,Travelodge Gb0000,Service Reform (Corp Bus & Transform),Staff Travel
Salford City Council,2021-08-10,6003327270,700,0,700,Trivelles Eccles Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-08-10,1600671340,11641.8,1940.3,9701.5,Vaisala Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-08-10,6003324071,1097.93,49.43,1048.5,Vincent Smith Pharmacy,Public Health,Payts to Agencies
Salford City Council,2021-08-10,6003327457,705.33,0,705.33,Www.Abbeyaccess.Co,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2021-08-10,6003327309,786.95,131.16,655.79,Www.Paper.Co.Uk,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2021-08-11,601328469,2600,0,2600,Accountant General Of The Senior,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-08-11,1600671679,3420,570,2850,Applewood Data Services Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2021-08-11,1600671680,1434.74,239.12,1195.62,Atkins Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-08-11,1600671652,8478.75,0,8478.75,"Crossroads Care Cheshire, Mancheste",People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-11,601328468,647,0,647,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-08-11,1600671665,659.45,109.45,550,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2021-08-11,1600671671,786.93,131.15,655.78,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2021-08-11,601328426,1091.52,181.92,909.6,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328427,1121.47,186.91,934.56,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328443,1438.4,0,1438.4,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328446,1591.2,265.2,1326,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328444,1667.04,0,1667.04,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328442,1711.84,0,1711.84,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328445,2000.62,333.43,1667.19,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328447,14220,0,14220,Irlam & Cadishead Academy,People (Adults) - CHSC,Food and refreshment
Salford City Council,2021-08-11,1600671713,116108.44,19351.41,96757.03,J Greenwood (Builders) Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-08-11,601328439,4472.55,0,4472.55,Marmion (Taxis),People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,1600671650,881.38,146.9,734.48,Motor Accident Protection Services,Place Directorate,Other Prof Fees
Salford City Council,2021-08-11,1600671689,3060,510,2550,North West Local Authorities,Service Reform (Corp Bus & Transform),Training of Others
Salford City Council,2021-08-11,1600668066,960,0,960,North Yorkshire County Council,People (Childrens) Service Group,Conferences/Seminars
Salford City Council,2021-08-11,1600671701,176429.56,29404.93,147024.63,Nps Electrical Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-08-11,1600671653,2005.8,0,2005.8,Patrol,Place Directorate,Mediation Service
Salford City Council,2021-08-11,1600671654,3380.1,0,3380.1,Patrol,Place Directorate,Mediation Service
Salford City Council,2021-08-11,1600671714,1764,294,1470,Pblc Ltd,People (Childrens) Service Group,Training expenses
Salford City Council,2021-08-11,601328451,1051144.41,175190.73,875953.68,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),IT  Licence Fee
Salford City Council,2021-08-11,601328441,887.23,0,887.23,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328430,1034.7,0,1034.7,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328429,1105.44,0,1105.44,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328432,1155.36,0,1155.36,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328431,1170,0,1170,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328428,1325.66,0,1325.66,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328425,757.48,0,757.48,Rite Bite,Place Directorate,Food and refreshment
Salford City Council,2021-08-11,601328422,791.4,0,791.4,Rite Bite,Place Directorate,Food and refreshment
Salford City Council,2021-08-11,601328424,800,0,800,Rite Bite,Place Directorate,Food and refreshment
Salford City Council,2021-08-11,601328423,800.72,0,800.72,Rite Bite,Place Directorate,Food and refreshment
Salford City Council,2021-08-11,1600671702,884976.54,147496.09,737480.45,Rothwell Plumbing Services Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-08-11,1600671692,57020.48,9503.41,47517.07,Salford Community Leisure Ltd,Place Directorate,UV Day to Day
Salford City Council,2021-08-11,601328433,1639.5,273.25,1366.25,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328436,2413.44,402.24,2011.2,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328434,2594.26,432.38,2161.88,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328435,3087.36,514.56,2572.8,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,601328437,4428.96,738.16,3690.8,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,1600671651,695.5,0,695.5,Seashell Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-11,1600671698,2151.46,358.58,1792.88,Siemens Mobility Ltd,Place Directorate,Contractors
Salford City Council,2021-08-11,1600671351,25000,0,25000,The Working Class Movement Library,Place Directorate,Grants
Salford City Council,2021-08-11,1600671554,1656,276,1380,Think Different Events Ltd,Place Directorate,Training expenses
Salford City Council,2021-08-11,601328421,4050,0,4050,Thompsons Academy Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-08-11,1600670639,684,114,570,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-08-11,1600671655,2144.41,357.4,1787.01,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2021-08-11,1600671656,5753.63,958.94,4794.69,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2021-08-12,1600671719,2116.2,67.38,2048.82,1010 Taxis,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-12,1600671729,20247,0,20247,Adoption Matters,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-08-12,1600671847,3007.09,501.18,2505.91,Altitude Services Ltd,Place Directorate,Contractors
Salford City Council,2021-08-12,1600671848,3778.99,629.83,3149.16,Altitude Services Ltd,Place Directorate,Contractors
Salford City Council,2021-08-12,1600671773,768.96,128.16,640.8,Arco Ltd,Service Reform (Corp Bus & Transform),Stock Control (VMS)
Salford City Council,2021-08-12,1600671841,1920,320,1600,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2021-08-12,1600671845,3195,532.5,2662.5,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2021-08-12,1600671839,4440,740,3700,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2021-08-12,1600671840,8517.71,1419.62,7098.09,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2021-08-12,1600671844,11595.6,1932.6,9663,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2021-08-12,1600671843,22429.13,3738.19,18690.94,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2021-08-12,1600671846,27720,4620,23100,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2021-08-12,1600671842,36964.56,6160.76,30803.8,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2021-08-12,601328530,796.33,0,796.33,Berendsen Uk Ltd,Place Directorate,Laundry
