Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-03-08,1600662824,619.05,103.18,515.87,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2021-03-08,1600662823,626.01,104.34,521.67,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2021-03-08,1600662799,4753.67,0.00,4753.67,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-03-08,601309490,61910.33,10318.39,51591.94,Canal & River Trust,Place Directorate,Grounds Maintenance
Salford City Council,2021-03-08,1600662834,4704.00,784.00,3920.00,Castings Services Ltd,Place Directorate,Materials
Salford City Council,2021-03-08,601309601,2940.00,0.00,2940.00,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-03-08,1600662813,5012.24,835.37,4176.87,Day Architectural Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-03-08,1600661958,-3840.00,0.00,-3840.00,Disclosure & Barring Service,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-03-08,1600661959,1920.00,0.00,1920.00,Disclosure & Barring Service,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-03-08,1600662842,2600.00,0.00,2600.00,Disclosure & Barring Service,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-03-08,1600662881,7080.00,0.00,7080.00,Disclosure & Barring Service,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-03-08,1600662884,715.39,119.23,596.16,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2021-03-08,1600662798,720.38,120.06,600.32,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2021-03-08,1600662849,714.00,119.00,595.00,Entrus Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2021-03-08,1600662825,538.88,89.81,449.07,Fabrikat (Nott) Ltd,Place Directorate,Materials
Salford City Council,2021-03-08,1600662814,7917.12,1319.51,6597.61,Facultatieve Technologies Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2021-03-08,1600662843,4948.50,0.00,4948.50,Federation Of Community Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-08,601309491,719.35,119.89,599.46,Gb Security Systems Ltd,People (Childrens) Service Group,XXXXX SECURITY SYS R
Salford City Council,2021-03-08,1600662505,16996.39,0.00,16996.39,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-03-08,1600662492,28130.10,0.00,28130.10,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-03-08,1600662453,35386.28,0.00,35386.28,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-03-08,1600662502,36700.43,0.00,36700.43,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-03-08,1600662491,42683.09,0.00,42683.09,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-03-08,1600662458,51996.52,0.00,51996.52,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-03-08,1600662456,60048.91,0.00,60048.91,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-03-08,1600662459,60926.81,0.00,60926.81,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-03-08,1600662455,65441.65,0.00,65441.65,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-03-08,1600662454,78547.91,0.00,78547.91,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-03-08,1600662833,1685.04,280.84,1404.20,Hugh Logan Engineering,Place Directorate,Materials
Salford City Council,2021-03-08,1600662831,580.80,96.80,484.00,Itw Ltd T/A Avery Weigh-Tronix,Place Directorate,Contractors
Salford City Council,2021-03-08,1600662439,116383.85,19397.31,96986.54,Jsm Group,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-03-08,1600662835,2364.00,394.00,1970.00,Lucy Zodion Ltd,Place Directorate,Materials
Salford City Council,2021-03-08,2205698954,13558990.42,0.00,13558990.42,NHS CCG,Public Health,Payments to H A
Salford City Council,2021-03-08,1600662803,880.80,146.80,734.00,Reach Publishing Services Ltd,Service Reform (Corp Bus & Transform),Marketing/Publicity
Salford City Council,2021-03-08,601309549,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309550,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309551,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309552,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309553,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309554,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309555,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309556,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309557,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309558,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309559,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309560,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309561,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309562,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309563,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309564,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309565,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309566,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309567,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309568,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309569,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309570,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309571,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309572,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309573,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309574,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309575,1322.20,0.00,1322.20,Redacted Data,People (Childrens) Service Group,Grants - External
Salford City Council,2021-03-08,601309260,564.00,0.00,564.00,Redacted Data,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-03-08,601309535,6487.50,0.00,6487.50,Redacted Data,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-03-08,1600662801,9882.92,0.00,9882.92,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies
Salford City Council,2021-03-08,1600662808,2948.40,491.40,2457.00,Salford Community Leisure Ltd,Place Directorate,Other Prof Fees
Salford City Council,2021-03-08,1600662841,3018.00,503.00,2515.00,Spectra Security,Place Directorate,XXXXX SECURITY SYS R
Salford City Council,2021-03-08,1600662812,9280.01,1546.67,7733.34,T/A Ricardo Energy & Environment,Place Directorate,Sampling
Salford City Council,2021-03-08,601309603,802.50,133.75,668.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-03-08,601309494,3373.00,0.00,3373.00,The Assoc Of Electoral Adminis,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-03-08,1600662832,504.00,84.00,420.00,Traffic Direct,Place Directorate,Contractors
Salford City Council,2021-03-08,1600662800,2100.01,0.00,2100.01,Trafford Mbc,People (Childrens) Service Group,Training of Others
Salford City Council,2021-03-08,1600662802,3116.12,0.00,3116.12,Tree House Care Fostering Solutions,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-08,1600662444,15120.00,0.00,15120.00,University Of Salford,People (Childrens) Service Group,Training expenses
Salford City Council,2021-03-08,601309542,3000.00,0.00,3000.00,Vestacare (Uk) Limited,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-03-08,1600662827,3264.00,544.00,2720.00,Viatec Uk Limited,Place Directorate,Materials
Salford City Council,2021-03-08,1600662769,24028.66,0.00,24028.66,Witherslack Group Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-08,1600662768,62075.00,0.00,62075.00,Witherslack Group Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-09,6003215144,1430.40,238.40,1192.00,A Venning Ltd,Place Directorate,non -UV Building Repairs & Maintenance
Salford City Council,2021-03-09,601309654,13033.62,0.00,13033.62,Accident Assistance Services,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2021-03-09,601309653,4573.09,0.00,4573.09,Accident Exchange Ltd,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-03-09,6003215301,1524.32,0.00,1524.32,Adobe Acropro Subs,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,2021-03-09,6003215143,4342.20,0.00,4342.20,Albert View Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-03-09,1600662939,955.26,159.21,796.05,Alliance Disposables Ltd,Place Directorate,Cleaning Materials
Salford City Council,2021-03-09,1600662895,754.20,125.70,628.50,Aqualogic Wc Ltd,Place Directorate,Energy Conservation
Salford City Council,2021-03-09,1600662920,552.00,92.00,460.00,Ashbrook (Warrington) Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2021-03-09,1600662921,648.00,108.00,540.00,Ashbrook (Warrington) Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2021-03-09,601309667,4419.04,0.00,4419.04,Beis Ruchel Girls School Ltd-Manche,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-03-09,601309666,18146.70,0.00,18146.70,Beis Ruchel Girls School Ltd-Manche,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-03-09,6003215707,539.27,0.00,539.27,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2021-03-09,1600662942,6374.34,0.00,6374.34,Brentwood High School & Community,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2021-03-09,601309652,4519.80,0.00,4519.80,British Gas Business,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-03-09,1600662926,1611.60,268.60,1343.00,Broxap Ltd,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv
Salford City Council,2021-03-09,601309656,8583.35,0.00,8583.35,C Smithies Builders,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2021-03-09,601309679,504.00,84.00,420.00,Carrington Riding Centre,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-09,601309678,561.60,93.60,468.00,Carrington Riding Centre,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-09,601309680,720.00,120.00,600.00,Carrington Riding Centre,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-09,1600662509,24029.00,0.00,24029.00,Cedar House School & Lowgate Hs Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2021-03-09,601309634,5239.00,0.00,5239.00,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-03-09,601309632,5586.00,0.00,5586.00,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-03-09,601309633,54088.00,0.00,54088.00,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-03-09,601309631,59319.00,0.00,59319.00,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-03-09,601309681,1605.00,0.00,1605.00,Csin Cic,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-09,6003215109,5992.00,0.00,5992.00,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-03-09,6003215134,2396.80,0.00,2396.80,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-03-09,6003215123,2048.00,0.00,2048.00,E.On Energy Solutions,People (Adults) - CHSC,Gas
Salford City Council,2021-03-09,601309651,1269.04,0.00,1269.04,E.On Energy Solutions Ltd,People (Adults) - CHSC,Gas
Salford City Council,2021-03-09,601309683,2400.00,400.00,2000.00,Ed Start Specialist Education Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-09,1600662891,8640.00,1440.00,7200.00,Ee Ltd,Service Reform (Corp Bus & Transform),Purch of Comp Equip
Salford City Council,2021-03-09,1600662948,1776.00,296.00,1480.00,Emanuel Whittaker Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-03-09,1600662890,720.38,120.06,600.32,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2021-03-09,1600662937,19780.10,3296.68,16483.42,Enviro Technology Services Plc,Place Directorate,Sampling
Salford City Council,2021-03-09,601309668,700.98,0.00,700.98,Esure,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-03-09,601309644,671.52,111.92,559.60,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-03-09,601309614,824.41,137.40,687.01,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-03-09,601309687,838.62,139.77,698.85,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-03-09,601309611,929.57,154.93,774.64,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-03-09,601309616,948.17,158.03,790.14,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-03-09,601309615,973.49,162.25,811.24,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-03-09,601309621,997.34,166.22,831.12,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-03-09,601309619,1182.10,197.01,985.09,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-03-09,601309689,1213.30,202.21,1011.09,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-03-09,601309623,1268.83,211.47,1057.36,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-03-09,601309684,1345.59,224.26,1121.33,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-03-09,601309646,2147.07,102.24,2044.83,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-03-09,601309637,1680.00,280.00,1400.00,Good Sense (Conflict Resolution),People (Childrens) Service Group,Training expenses
Salford City Council,2021-03-09,601309638,2300.00,0.00,2300.00,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2021-03-09,601309663,5345.25,0.00,5345.25,Kdb Services Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2021-03-09,601309662,6000.00,0.00,6000.00,Kdb Services Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2021-03-09,601309658,8948.91,0.00,8948.91,Kdb Services Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2021-03-09,1600662987,6640.00,0.00,6640.00,Kedleston (Wings Education) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-09,1600662991,6760.00,0.00,6760.00,Kedleston (Wings Education) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-09,1600662994,6800.00,0.00,6800.00,Kedleston (Wings Education) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-09,1600663002,6880.00,0.00,6880.00,Kedleston (Wings Education) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-09,1600662956,2586.00,431.00,2155.00,Keysoft Solutions Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2021-03-09,1600662958,510.00,85.00,425.00,Lasa Charity Uk Ltd,People (Adults) - CHSC,Recruitment Advert.
Salford City Council,2021-03-09,1600662959,510.00,85.00,425.00,Lasa Charity Uk Ltd,People (Adults) - CHSC,Recruitment Advert.
Salford City Council,2021-03-09,1600662928,3850.00,0.00,3850.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-03-09,1600662934,2190.00,345.00,1845.00,Morgan Training Services Ltd,Place Directorate,Training expenses
Salford City Council,2021-03-09,601309682,630.00,105.00,525.00,Next Level Learning Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-09,601309636,2059.00,0.00,2059.00,Ofsted,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-09,601309635,3216.00,0.00,3216.00,Ofsted,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-09,601309650,651.00,0.00,651.00,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2021-03-09,6003215309,5437.84,0.00,5437.84,Phs Group,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,2021-03-09,1600662924,4347.84,724.64,3623.20,Red Box Recorders Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2021-03-09,1600662925,3500.00,0.00,3500.00,Redacted Data,Place Directorate,Other Prof Fees
Salford City Council,2021-03-09,601309686,71652.56,11942.23,59710.33,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees
Salford City Council,2021-03-09,1600662952,2000.00,0.00,2000.00,Salford Royal Nhs Foundation Trust,People (Adults) - CHSC,Casual Staff-OT
Salford City Council,2021-03-09,1600662914,640.00,0.00,640.00,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Food and refreshment
Salford City Council,2021-03-09,1600662980,6000.00,0.00,6000.00,Sms Coaching Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2021-03-09,1600662982,6000.00,0.00,6000.00,Sms Coaching Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2021-03-09,1600662985,6000.00,0.00,6000.00,Sms Coaching Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2021-03-09,1600663001,6000.00,0.00,6000.00,Sms Coaching Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2021-03-09,1600662932,7080.00,0.00,7080.00,Sms Coaching Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2021-03-09,1600662975,2430.00,0.00,2430.00,Sms Coaching Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-03-09,1600662978,2430.00,0.00,2430.00,Sms Coaching Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-03-09,1600663000,6000.00,0.00,6000.00,Sms Coaching Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-03-09,6003215226,830.00,0.00,830.00,Sumup *Jf Services,People (Adults) - CHSC,General Repairs
Salford City Council,2021-03-09,601309660,7645.73,0.00,7645.73,T F Jones Property Services Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2021-03-09,601309665,3071.39,0.00,3071.39,T F Jones Property Services Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2021-03-09,1600662979,682.80,113.80,569.00,T/A Vizwear Ltd,Place Directorate,Materials
Salford City Council,2021-03-09,601309649,5315.00,0.00,5315.00,The Broughtons Residential Home,People (Adults) - CHSC,Gas
Salford City Council,2021-03-09,601309630,3000.00,0.00,3000.00,The Hershel Weiss,Public Health,Payts to Agencies
Salford City Council,2021-03-09,1600662951,672.30,112.05,560.25,Thomson Reuters (Professional) Uk,Place Directorate,Subscriptions
Salford City Council,2021-03-09,1600662950,8202.00,1367.00,6835.00,Thomson Reuters (Professional) Uk,Place Directorate,Subscriptions
Salford City Council,2021-03-09,601309669,5180.26,0.00,5180.26,Warrington Borough Council,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-03-09,6003215321,65191.30,0.00,65191.30,Water Plus,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2021-03-09,1600662957,1461.65,243.61,1218.04,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2021-03-09,1600662894,7000.00,0.00,7000.00,Wigan Council,People (Childrens) Service Group,Training of Others
Salford City Council,2021-03-09,6003215092,552.96,92.16,460.80,Www.Paper.Co.Uk,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2021-03-09,6003215191,829.78,138.29,691.49,Www.Paper.Co.Uk,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2021-03-09,6003215306,502.68,0.00,502.68,Www.Rompaltd.Com,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2021-03-10,6003216611,29540.00,0.00,29540.00,Alpha Plus Fostering  Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,1600663042,1479.18,246.53,1232.65,Angel Springs T/A Waterlogic Gb Ltd,Service Reform (Corp Bus & Transform),Food and refreshment
Salford City Council,2021-03-10,6003216638,9009.60,0.00,9009.60,Aspire Childcare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,1600663101,1464.00,244.00,1220.00,Baker Consultants,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-03-10,6003216620,15600.19,0.00,15600.19,Bright Futures Care Ltd T/A Corners,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216619,15633.92,0.00,15633.92,Bright Futures Care Ltd T/A Corners,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216633,25900.00,0.00,25900.00,By The Bridge,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216635,20042.86,0.00,20042.86,Capstone Foster Care (North) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216648,14780.00,0.00,14780.00,Capstone Foster Care (South West),People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216617,6363.20,0.00,6363.20,Care Today Childrens Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216626,12593.88,0.00,12593.88,Cfs Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216632,2808.20,0.00,2808.20,Compass Fostering North Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216641,19718.40,0.00,19718.40,Compass Fostering North Ltd,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2021-03-10,601309706,2832.00,0.00,2832.00,Cpoms Systems Ltd,Place Directorate,Debt Collection
Salford City Council,2021-03-10,601309705,630.00,105.00,525.00,Cpoms Systems Ltd,People (Childrens) Service Group,IT  Licence Fee
Salford City Council,2021-03-10,1600663099,8250.00,1375.00,6875.00,Dolphin Mobility Ltd,Service Reform (Corp Bus & Transform),Miscellaneous Grants
Salford City Council,2021-03-10,6003216607,3272.00,0.00,3272.00,Dove Adolescent Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216612,17678.80,0.00,17678.80,Durham County Council,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216603,-9814.88,0.00,-9814.88,For Housing Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216615,18400.00,0.00,18400.00,Foster Care Associates Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216613,2969.15,0.00,2969.15,Foster Cares Ltd,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2021-03-10,6003216644,3596.00,0.00,3596.00,Fostering Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,601309727,129913.59,16856.17,113057.42,Haven Power Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2021-03-10,6003216634,9991.28,0.00,9991.28,Hexagon Care Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216636,13640.64,0.00,13640.64,Holistic Approach Ltd,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2021-03-10,1600663047,5271.42,0.00,5271.42,Hopscotch Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216610,9336.20,0.00,9336.20,Horizon Care & Education Group Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,1600663030,544.80,90.80,454.00,Hsl Compliance,Place Directorate,UV Tank Clean
Salford City Council,2021-03-10,1600663041,3172.80,528.80,2644.00,Ijm Electrical Contractors Ltd,People (Childrens) Service Group,UV Day to Day
Salford City Council,2021-03-10,1600663075,2635.20,439.20,2196.00,Jla Ltd,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2021-03-10,6003216643,10419.20,0.00,10419.20,Keys Pce Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216642,18000.00,0.00,18000.00,Keys Pce Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,1600663014,3436.80,572.80,2864.00,Kpmg,Service Reform (Corp Bus & Transform),Training of Others
Salford City Council,2021-03-10,6003216614,10083.36,0.00,10083.36,Leaving Care Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216640,21381.40,0.00,21381.40,Lonsdale Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,1600663011,6873.00,0.00,6873.00,Manchester City Council,Place Directorate,Other Prof Fees
Salford City Council,2021-03-10,6003216616,15580.00,0.00,15580.00,Meadows Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216647,4856.00,0.00,4856.00,N.E.W.Fo.Ca.S Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,1600663094,550.00,0.00,550.00,National Literacy Trust,People (Childrens) Service Group,Training of Others
Salford City Council,2021-03-10,1600663051,605.00,0.00,605.00,National Literacy Trust,People (Childrens) Service Group,Training of Others
Salford City Council,2021-03-10,1600663053,8433.92,0.00,8433.92,New Bridge Multi Academy Trust,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2021-03-10,1600663088,1119.38,186.56,932.82,North West Timber Treatments,Place Directorate,Horticultural/GMaint
Salford City Council,2021-03-10,1600663104,3349.00,0.00,3349.00,Ofsted,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,6003216645,3800.00,0.00,3800.00,Olive Branch Fostering Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,1600663031,1584.00,264.00,1320.00,Omniplex,Service Reform (Corp Bus & Transform),Training of Others
Salford City Council,2021-03-10,6003216624,23980.00,0.00,23980.00,Parallel Parents,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-03-10,1600663102,1916.46,319.41,1597.05,Reach Publishing Services Ltd,Service Reform (Corp Bus & Transform),Marketing/Publicity
