Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2020-09-10,601285231,519.91,0.00,519.91,Salix Homes Ltd,People (Adults) - CHSC,Release Of Provision
Salford City Council,2020-09-10,601285215,1305.60,217.60,1088.00,Societe Generale Equipment Finance,Place Directorate,Veh Operating Leases
Salford City Council,2020-09-10,1600653314,1435.20,239.20,1196.00,Streetmaster,Place Directorate,Furniture
Salford City Council,2020-09-10,1600653315,2960.40,493.40,2467.00,Streetmaster,Place Directorate,Furniture
Salford City Council,2020-09-10,601285220,2914.80,485.80,2429.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-09-10,601285222,721.50,120.25,601.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-09-10,601285223,1907.58,317.93,1589.65,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-09-10,601285224,721.50,120.25,601.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-09-10,601285226,577.20,96.20,481.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-09-11,1600653095,12771.00,0.00,12771.00,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-09-11,1600653349,619.38,103.23,516.15,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-09-11,1600653350,623.22,103.87,519.35,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-09-11,1600653351,617.67,102.95,514.72,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-09-11,6003106719,2396.80,0.00,2396.80,Apm P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-09-11,6003106593,4793.60,0.00,4793.60,Approved Property Management,People (Adults) - CHSC,Rents
Salford City Council,2020-09-11,601285293,12256.02,0.00,12256.02,Beenstock Home Management Co Ltd,People (Adults) - CHSC,Resid Care Home
Salford City Council,2020-09-11,1600652805,20345.00,0.00,20345.00,Birtenshaw Hall,People (Childrens) Service Group,Payts To Agencies
Salford City Council,2020-09-11,1600652806,13026.00,0.00,13026.00,Birtenshaw Hall,People (Childrens) Service Group,Payts To Agencies
Salford City Council,2020-09-11,1600652807,16375.67,0.00,16375.67,Birtenshaw Hall,People (Childrens) Service Group,Payts To Agencies
Salford City Council,2020-09-11,1600653385,4753.67,0.00,4753.67,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-09-11,1600653375,5804.34,967.39,4836.95,Bloom Procurement Services Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-09-11,601285283,748.12,0.00,748.12,Bupa Insurance Ltd,Place Directorate,Capita - P Health
Salford City Council,2020-09-11,1600652732,-3527.86,0.00,-3527.86,Central Manchester University,People (Childrens) Service Group,Other Salary Groups
Salford City Council,2020-09-11,1600652925,25739.25,0.00,25739.25,Central Manchester University,People (Childrens) Service Group,Payts To Agencies
Salford City Council,2020-09-11,601285023,94274.00,0.00,94274.00,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-09-11,6003106591,649.00,0.00,649.00,Currys Online,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-09-11,1600652988,272730.97,45455.16,227275.81,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-09-11,1600653361,1191.79,198.63,993.16,F. R. Sharrock Limited,Service Reform (Corp Bus & Transform),Stock Control (Vms)
Salford City Council,2020-09-11,1600653348,1172.88,195.48,977.40,Fabrikat (Nott) Ltd,Place Directorate,Materials
Salford City Council,2020-09-11,601285294,5456.74,0.00,5456.74,Ggs Care Home Limited,People (Adults) - CHSC,Resid Care Home
Salford City Council,2020-09-11,1600652876,5750.00,0.00,5750.00,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-09-11,1600653355,829.03,138.17,690.86,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-09-11,1600653356,770.57,128.43,642.14,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-09-11,1600653357,770.57,128.43,642.14,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-09-11,1600653360,770.57,128.43,642.14,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-09-11,1600652981,22716.36,3786.06,18930.30,Liquidlogic Ltd,Service Reform (Corp Bus & Transform),Purch Of Comp Soft
Salford City Council,2020-09-11,1600652838,9796.80,1632.80,8164.00,Lk Consult Limited,Service Reform (Corp Bus & Transform),Pmnt To Ctrs-Improv
Salford City Council,2020-09-11,1600653344,630.48,105.08,525.40,Marwood Electrical Co,Place Directorate,Materials
Salford City Council,2020-09-11,601285284,910.34,0.00,910.34,Mayfair Management (Uk) Ltd,People (Adults) - CHSC,Rental Bonds
Salford City Council,2020-09-11,1600653378,2466.67,0.00,2466.67,Nisai Virtual Academy Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-09-11,601284895,94993.66,15832.28,79161.38,NSL Ltd,Place Directorate,Contractors
Salford City Council,2020-09-11,6003106611,1958.00,0.00,1958.00,Park View,People (Childrens) Service Group,Other Professional Fees
Salford City Council,2020-09-11,1600652888,6840.00,1140.00,5700.00,Pressboost Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-09-11,6003106705,564.12,0.00,564.12,Quayside Bakery,Place Directorate,Food And Refreshments
Salford City Council,2020-09-11,601283985,700.00,0.00,700.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-09-11,601285286,8299.90,0.00,8299.90,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2020-09-11,601285295,2646.90,0.00,2646.90,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2020-09-11,601285296,722.53,0.00,722.53,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2020-09-11,1600653342,4051.49,675.25,3376.24,Rediweld Rubber & Plastics Ltd,Place Directorate,Materials
Salford City Council,2020-09-11,1600653333,24389.00,0.00,24389.00,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-09-11,1600653334,31949.00,0.00,31949.00,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-09-11,1600653309,1021205.27,170200.88,851004.39,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-09-11,1600652899,618000.84,103000.14,515000.70,Salford Schools Solutions Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-09-11,6003106616,1571.80,0.00,1571.80,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-09-11,1600653359,2491.20,415.20,2076.00,Tsg Uk Solutions Ltd,Place Directorate,Vehicle Ancillar Cost
Salford City Council,2020-09-11,601285264,197196.71,32866.12,164330.59,Urban Vision Partnership Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-09-11,1600653352,3375.60,562.60,2813.00,Valmont Stainton Ltd,Place Directorate,Materials
Salford City Council,2020-09-11,6003106576,763.80,127.30,636.50,Www.Paper.Co.Uk,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2020-09-14,1600653394,520.63,86.77,433.86,Alliance Disposables Ltd,Place Directorate,Equipment Purchase
Salford City Council,2020-09-14,1600652991,5454.18,909.03,4545.15,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-09-14,1600652992,6951.48,1158.58,5792.90,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-09-14,1600652993,5426.39,904.40,4521.99,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-09-14,1600653417,8143.33,0.00,8143.33,Lancashire Centre For Sp.L.D. (Dysl,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-09-14,1600653397,2371.20,395.20,1976.00,Mcg Consulting Group Llp,Place Directorate,Computer Consumables
Salford City Council,2020-09-14,1600653398,1918.38,319.73,1598.65,Mcg Consulting Group Llp,Place Directorate,Computer Consumables
Salford City Council,2020-09-14,1600653399,5822.40,970.40,4852.00,Mcg Consulting Group Llp,Place Directorate,Computer Consumables
Salford City Council,2020-09-14,1600653433,3300.00,0.00,3300.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-09-14,1600653438,33949.33,0.00,33949.33,Oliver House Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-09-14,1600652941,26832.00,4472.00,22360.00,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-09-14,1600652942,12512.16,0.00,12512.16,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-09-14,1600653415,5750.00,0.00,5750.00,Tashbar Of Manchester,People (Childrens) Service Group,Release Of Provision
Salford City Council,2020-09-14,1600653418,864.00,144.00,720.00,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-09-14,601285309,672.00,112.00,560.00,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffd Security Serv
Salford City Council,2020-09-15,601285408,10000.00,0.00,10000.00,110 Exhibitions Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285413,10000.00,0.00,10000.00,800 Am Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285424,10000.00,0.00,10000.00,Ageing Soul Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,1600653469,978.00,163.00,815.00,Anglia Dna Services Ltd,People (Childrens) Service Group,Payts To Agencies
Salford City Council,2020-09-15,6003106540,730.00,0.00,730.00,Clarendon Medical Practice,Public Health,Payts To Agencies
Salford City Council,2020-09-15,601285415,10000.00,0.00,10000.00,Complete Construction (Bolton) Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285321,676.46,112.74,563.72,Dandara Living Manchester (A) Lp,Place Directorate,Servicing
Salford City Council,2020-09-15,1600653466,800.00,0.00,800.00,Djg Consultancy And Training,People (Childrens) Service Group,Consultants
Salford City Council,2020-09-15,1600653451,2340.00,390.00,1950.00,Elygra,Place Directorate,Equipment Purchase
Salford City Council,2020-09-15,601285318,672.00,112.00,560.00,Empowering Learning Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-09-15,601285412,25000.00,0.00,25000.00,Ets Consulting Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,1600653013,82879.67,13813.28,69066.39,Eurovia Infrastructure Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-09-15,1600653016,64706.24,10784.37,53921.87,Eurovia Infrastructure Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-09-15,601285421,10000.00,0.00,10000.00,Farai Investment Properties Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285417,10000.00,0.00,10000.00,Father Fox Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285332,1345.59,224.26,1121.33,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-09-15,601285335,683.19,113.86,569.33,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-09-15,601285336,973.49,162.25,811.24,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-09-15,601285338,861.45,143.58,717.87,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-09-15,6003106728,2159.39,127.83,2031.56,Georgemead Ltd T/A Cohens Chemist,Public Health,Payts To Agencies
Salford City Council,2020-09-15,601285414,25000.00,0.00,25000.00,Grg Storage Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,1600653512,43618.10,7269.68,36348.42,Groundwork Landscapes Ltd,Service Reform (Corp Bus & Transform),Pmnt To Ctrs-Improv
Salford City Council,2020-09-15,601285369,1000.00,0.00,1000.00,Height Veterans Bowling Club,Place Directorate,Payts To Vol Orgs
Salford City Council,2020-09-15,601285409,25000.00,0.00,25000.00,J.P Mcdougall & Co Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285418,10000.00,0.00,10000.00,Krisant Investments Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,6003107604,774.41,46.16,728.25,Lloyds Pharmacy Ltd-Pendleton Gatew,Public Health,Payts To Agencies
Salford City Council,2020-09-15,601285411,25000.00,0.00,25000.00,Manchester Car Repairs Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285322,1682.79,0.00,1682.79,Maverick Stars Trust,Place Directorate,Payts To Vol Orgs
Salford City Council,2020-09-15,601285358,600.00,0.00,600.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-09-15,601285363,1320.00,0.00,1320.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-09-15,601285380,836.00,0.00,836.00,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2020-09-15,6003107605,1050.20,63.58,986.62,Pct Healthcare Ltd (Mars),Public Health,Payts To Agencies
Salford City Council,2020-09-15,1600653486,1332107.73,220023.63,1112084.10,Pendleton Together Operating Ltd,Outside Hierarchy,Unitary Charge
Salford City Council,2020-09-15,601285407,10000.00,0.00,10000.00,Phillipson Hardwick Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285420,10000.00,0.00,10000.00,Pizza House (A & K) Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285419,25000.00,0.00,25000.00,Post Office Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285314,603.00,100.50,502.50,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-09-15,601283977,1000.00,0.00,1000.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-09-15,601285379,948.46,0.00,948.46,Redacted Data,Service Reform (Corp Bus & Transform),Tenants Rental
Salford City Council,2020-09-15,601285394,886.00,0.00,886.00,Redacted Data,Place Directorate,Refunds
Salford City Council,2020-09-15,601285402,8000.00,0.00,8000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285403,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285404,4500.00,0.00,4500.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285416,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285423,4000.00,0.00,4000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285425,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285405,10000.00,0.00,10000.00,Reputation Consultancy Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285370,1354.90,0.00,1354.90,Salford Astronomical Society,Place Directorate,Payts To Vol Orgs
Salford City Council,2020-09-15,601285376,564.50,0.00,564.50,Salford Astronomical Society,Place Directorate,Payts To Vol Orgs
Salford City Council,2020-09-15,601285365,2000.00,0.00,2000.00,Salford Community & Voluntary Services,Place Directorate,Payts To Vol Orgs
Salford City Council,2020-09-15,601285410,25000.00,0.00,25000.00,Sleepwise Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285422,10000.00,0.00,10000.00,Studio57 Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,1600653488,945.64,157.60,788.04,Swift (Nw) Ltd T/A Swift Hire & Sal,Place Directorate,Equipment Purchase
Salford City Council,2020-09-15,601285406,2500.00,0.00,2500.00,Sykes Reclamation,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-09-15,601285310,684.00,114.00,570.00,Team Teach Ltd,People (Childrens) Service Group,Training Of Others
Salford City Council,2020-09-15,601285311,810.00,135.00,675.00,Team Teach Ltd,People (Childrens) Service Group,Training Of Others
Salford City Council,2020-09-15,601285368,534.31,0.00,534.31,The Call Inn,Place Directorate,Payts To Vol Orgs
Salford City Council,2020-09-15,1600653468,1464.00,244.00,1220.00,Treework Arboricultural Services,Place Directorate,Contractors
Salford City Council,2020-09-15,601285359,2983.96,0.00,2983.96,True Solicitors Llp,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-09-15,601285360,5330.41,888.39,4442.02,Utilities Services (Media City Uk ),Place Directorate,Electricity
Salford City Council,2020-09-15,601285361,4793.92,798.96,3994.96,Utilities Services (Media City Uk ),Place Directorate,Electricity
Salford City Council,2020-09-15,6003107606,792.49,48.09,744.40,Zemmel Chemist,Public Health,Payts To Agencies
Salford City Council,2020-09-16,1600653622,623.22,103.87,519.35,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-09-16,1600653623,755.38,125.90,629.48,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-09-16,1600653624,614.79,102.47,512.32,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-09-16,1600653625,620.43,103.40,517.03,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-09-16,1600653626,634.35,105.72,528.63,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2020-09-16,1600653283,828.00,138.00,690.00,Alliance Disposables Ltd,Place Directorate,Cleaning Materials
Salford City Council,2020-09-16,1600653673,745.92,124.32,621.60,Arco Ltd,Service Reform (Corp Bus & Transform),Stock Control (Vms)
Salford City Council,2020-09-16,1600653645,1666.80,277.80,1389.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-09-16,1600653646,8970.00,1495.00,7475.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-09-16,1600653649,3300.00,550.00,2750.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-09-16,1600653650,3300.00,550.00,2750.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-09-16,1600653651,3300.00,550.00,2750.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-09-16,1600653652,1308.00,218.00,1090.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-09-16,1600653653,5100.96,850.16,4250.80,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-09-16,1600653654,1401.00,233.50,1167.50,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-09-16,1600653662,9249.49,1541.58,7707.91,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-09-16,1600653663,-917.89,-152.98,-764.91,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-09-16,1600653697,8694.00,1449.00,7245.00,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2020-09-16,601285445,14611.28,2435.21,12176.07,British Telecommunications Plc,Service Reform (Corp Bus & Transform),Telephones & Fax
Salford City Council,2020-09-16,1600653610,2160.00,360.00,1800.00,C P Davidson & Sons Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-09-16,1600653642,2160.00,360.00,1800.00,C P Davidson & Sons Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-09-16,1600653643,4536.00,756.00,3780.00,C P Davidson & Sons Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-09-16,1600653631,2741.69,456.95,2284.74,Carlton Fuels,Place Directorate,Vehicle Ancillar Cost
Salford City Council,2020-09-16,1600653597,960.00,160.00,800.00,Chartered Institute Of Environmental,Place Directorate,Recruitment Advert.
Salford City Council,2020-09-16,601285397,627.60,104.60,523.00,D And S Services Ltd,People (Childrens) Service Group,Nonuv Build Rp&Maint
Salford City Council,2020-09-16,1600653545,382866.59,63811.10,319055.49,Eurovia Infrastructure Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-09-16,601284784,2495.00,415.83,2079.17,Farmers Cottage Lamps Ltd,People (Childrens) Service Group,Furniture
Salford City Council,2020-09-16,601285426,1037.22,172.88,864.34,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-09-16,601285440,867.42,144.57,722.85,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-09-16,601285431,1118.60,53.26,1065.34,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-09-16,601285449,1386.43,66.03,1320.40,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-09-16,1600653634,5544.00,924.00,4620.00,General Utilities North West Ltd,Place Directorate,Contractors
Salford City Council,2020-09-16,1600653572,2160.00,0.00,2160.00,Handicare,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2020-09-16,1600653521,1152.00,192.00,960.00,Lar Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-09-16,1600653570,1860.00,310.00,1550.00,Lar Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-09-16,1600653628,662.22,0.00,662.22,Leeds Commercial Limited,Place Directorate,Vehicle Maintenance
Salford City Council,2020-09-16,1600650498,83674.12,13945.69,69728.43,Mtx Contracts Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-09-16,1600651708,149935.39,24989.23,124946.16,Mtx Contracts Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-09-16,601285489,1274.26,0.00,1274.26,Pearson Education Ltd,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2020-09-16,1600653585,961.90,160.32,801.58,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt Purchase
Salford City Council,2020-09-16,601285487,2020.00,0.00,2020.00,Pitney Bowes Purchase Power,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-09-16,601285432,1823.47,303.91,1519.56,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2020-09-16,601285433,607.82,101.30,506.52,Reach Publishing Services Ltd,Place Directorate,Marketing/Publicity
Salford City Council,2020-09-16,601285435,1418.26,236.38,1181.88,Reach Publishing Services Ltd,Place Directorate,Advertising
Salford City Council,2020-09-16,601285436,945.50,157.58,787.92,Reach Publishing Services Ltd,Place Directorate,Marketing/Publicity
Salford City Council,2020-09-16,601285437,810.43,135.07,675.36,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2020-09-16,601285439,1080.58,180.10,900.48,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2020-09-16,601284560,4794.90,0.00,4794.90,Redacted Data,People (Childrens) Service Group,Assist Adopt Allow
Salford City Council,2020-09-16,601285452,725.80,0.00,725.80,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-09-16,601285459,981.00,0.00,981.00,Redacted Data,People (Childrens) Service Group,Payt To Care Clients
Salford City Council,2020-09-16,1600653532,615.00,0.00,615.00,Redacted Data,Service Reform (Corp Bus & Transform),Purch Of Furn/Equip
Salford City Council,2020-09-16,1600653611,5258.50,0.00,5258.50,Redacted Data,People (Childrens) Service Group,Release Of Provision
Salford City Council,2020-09-16,601285442,35583.00,0.00,35583.00,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Payts To Agencies
Salford City Council,2020-09-16,1600653558,6430.93,1071.82,5359.11,Schofield & Sons,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-09-16,1600653563,2314.86,385.81,1929.05,Schofield & Sons,Place Directorate,Uv Day To Day
Salford City Council,2020-09-16,1600653565,757.68,126.28,631.40,Schofield & Sons,Place Directorate,Uv Day To Day
Salford City Council,2020-09-16,1600653567,527.15,87.86,439.29,Schofield & Sons,Place Directorate,Equipment Purchase
Salford City Council,2020-09-16,601285450,897.60,149.60,748.00,Scotts Private Hire Taxis Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-09-16,601285451,748.80,124.80,624.00,Scotts Private Hire Taxis Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-09-16,1600653516,2374.85,395.81,1979.04,Siteimprove Ltd,Service Reform (Corp Bus & Transform),It  Licence Fee
Salford City Council,2020-09-16,1600653560,3270.00,545.00,2725.00,Stannah Stairlifts Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2020-09-16,601285491,642.00,107.00,535.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-09-16,1600653530,2200.00,0.00,2200.00,The Association Of Yot Managers Ltd,People (Childrens) Service Group,Training Expenses
Salford City Council,2020-09-16,1600653633,767.80,127.97,639.83,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-09-16,601285493,540.48,90.08,450.40,Xl Office Solutions Ltd,People (Childrens) Service Group,Oth Office Expenses
Salford City Council,2020-09-17,601285537,11699.95,0.00,11699.95,Abbeydale Nursing Home,People (Adults) - CHSC,Resid Care Home
Salford City Council,2020-09-17,601285527,4387.48,0.00,4387.48,Abbotsound Limited,People (Adults) - CHSC,Resid Care Home
Salford City Council,2020-09-17,601285523,19012.42,0.00,19012.42,Amadeus Residential Home,People (Adults) - CHSC,Resid Care Home
Salford City Council,2020-09-17,601285520,29249.88,0.00,29249.88,Anchor Trust - Beechfield Lodge,People (Adults) - CHSC,Resid Care Home
Salford City Council,2020-09-17,601285521,14624.94,0.00,14624.94,Angel Care Plc,People (Adults) - CHSC,Resid Care Home
Salford City Council,2020-09-17,6003109313,617.00,0.00,617.00,AO Retail Limited,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-09-17,6003109320,2996.00,0.00,2996.00,Apm P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-09-17,6003109421,5392.80,0.00,5392.80,Apm P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-09-17,6003109306,2996.00,0.00,2996.00,Approved Property Management,People (Adults) - CHSC,Rents
Salford City Council,2020-09-17,601285528,6824.97,0.00,6824.97,Aspire Intelligent Care & Support,People (Adults) - CHSC,Resid Care Home
Salford City Council,2020-09-17,601285541,1950.00,0.00,1950.00,Aspire Intelligent Care & Support,People (Adults) - CHSC,Resid Care Home
Salford City Council,2020-09-17,6003109242,88821.60,0.00,88821.60,Bolton Cares (B) Ltd,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-09-17,601285530,7799.97,0.00,7799.97,Bradmere & Merrymeet Care Group Ltd,People (Adults) - CHSC,Resid Care Home
Salford City Council,2020-09-17,6003109230,10416.00,0.00,10416.00,Carr Gomm Society Ltd,People (Adults) - CHSC,Pmts Reg Soc L'Lords
Salford City Council,2020-09-17,601285529,4874.98,0.00,4874.98,Castlerea House Residential Home,People (Adults) - CHSC,Resid Care Home
Salford City Council,2020-09-17,6003109232,25830.00,0.00,25830.00,Cherrytree Vale Ltd T/A Home Focus,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-09-17,6003109234,1917.72,0.00,1917.72,City West Housing Trust Ltd,People (Adults) - CHSC,Pmts Reg Soc L'Lords
Salford City Council,2020-09-17,601285513,8774.96,0.00,8774.96,Claremont Lodge Care Ltd,People (Adults) - CHSC,Resid Care Home
