Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
10017638,AHREND LIMITED,533030,Office Accommodation Moves,5107944966,912,2013-09-23
10005471,GLENNY,542000,Management & Support Consultancy,5107962799,907.44,2013-09-18
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107953344,893.06,2013-09-25
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107959605,893.06,2013-10-02
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107964820,893.06,2013-10-09
10014276,DATA PROTECT UK,536000,Manage IT Services,5107944668,888.48,2013-10-07
10019381,BRILLIANCE COACHING,504200,Staff Training,5107964240,871.83,2013-09-20
10015083,PROMO2U,537100,External Meeting Room Hire & Expenses,5107958957,850,2013-09-20
10023608,BLOM AEROFILMS LIMITED,540100,Photography & Video,5107975596,850,2013-10-08
10017232,NORLAND MANAGED SERVICES LIMITED,510100,Electricity,5107980265,834.48,2013-10-10
10011535,PRIVACY & DATA PROTECTION LTD,504200,Staff Training,5107965916,825,2013-09-25
10005471,GLENNY,542000,Management & Support Consultancy,5107962799,808.19,2013-09-18
10023614,THINKING & WORDING LTD.,533100,Publications & Periodicals,5107963539,800,2013-09-25
10016849,EXPERIENCECO,540110,Marketing Exhibitions & Events,5107974365,780,2013-10-02
10000310,ATKINS LIMITED,542000,Management & Support Consultancy,5107952307,780,2013-09-25
10000428,THE PRESS ASSOCIATION LTD,540700,Public Affairs & Media Relations,5107954334,755.41,2013-09-27
10018022,W A FAIRHURST & PARTNERS,510001,External Building Maintenance,5107952286,749.28,2013-09-25
10017245,OCS CATERING,531010,Caterers Service Charges,5107976087,722,2013-10-08
10000407,BT CONFERENCING,535000,"Telephone Line Rent, Calls & Equipment",1900018546,700.27,2013-09-23
14000522,ADVANTAGE PROFESSIONAL UK LIMITED,502000,Agency Staff,5107980860,697.13,2013-10-11
10005471,GLENNY,542000,Management & Support Consultancy,5107962799,694.76,2013-09-18
10011194,GOVERNMENT ACTUARY'S DEPARTMENT,542300,Legal Fees,5107964461,679.5,2013-09-25
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107959604,669.8,2013-10-02
10013203,SOUTHWARK CATHEDRAL (CONFERENCING),537100,External Meeting Room Hire & Expenses,5107964162,650,2013-09-24
10022210,PROFILE SECURITY SERVICES LTD,510025,Security Services (Guards),5107952306,640.5,2013-09-26
10000319,KANTAR MEDIA INTELLIGENCE LIMITED,543000,Corporate Subscriptions,5107947400,638,2013-09-17
10017232,NORLAND MANAGED SERVICES LIMITED,510100,Electricity,5107980256,625.86,2013-10-10
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107964889,600.6,2013-10-09
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107965060,600.6,2013-10-09
10005471,GLENNY,542000,Management & Support Consultancy,5107962799,595.51,2013-09-18
10005471,GLENNY,542000,Management & Support Consultancy,5107962799,595.51,2013-09-18
10017217,MUSEUM OF LONDON,537100,External Meeting Room Hire & Expenses,5107949422,575.65,2013-09-25
14000522,ADVANTAGE PROFESSIONAL UK LIMITED,502000,Agency Staff,5107964470,557.7,2013-09-20
10019298,ECIRCLE LTD,542000,Management & Support Consultancy,5107958246,546.06,2013-09-26
10023484,CENSUSWIDE LIMITED,542050,Research & Study Fees,5107980278,540,2013-10-10
10005471,GLENNY,542000,Management & Support Consultancy,5107962799,538.79,2013-09-18
15050001,FISH NEIGHBOURHOOD CARE,542355,Other Professional Fees,1900018537,500,2013-09-18
10011198,CAPITA SYMONDS LIMITED,542071,Property Consultancy  Economic Appraisals,5107962542,500,2013-10-09
10016944,IMPACT DISTRIBUTION SERVICES LTD,530010,Equipment Repairs & Maintenance,5107964598,498.75,2013-09-24
10005471,GLENNY,542000,Management & Support Consultancy,5107962797,492.98,2013-09-18
13000121,THAMES WATER UTILITIES LIMITED,510300,Water,1900018545,490.2,2013-10-02
13002562,C-ELECT ASSOCIATES LTD,510000,Building Maintenance & Repairs,5107979078,483.05,2013-10-10
13002176,GBM SERVICES LTD,530000,Furniture & Equipment,5107958648,477.54,2013-10-02
13002176,GBM SERVICES LTD,530000,Furniture & Equipment,5107958949,477.54,2013-10-02
10015409,RADE NEW MEDIA LTD,542000,Management & Support Consultancy,5107974478,475,2013-10-09
10004788,TRADE WINDS,540510,Publications & Publicity Material,5107947679,474,2013-09-16
12001491,INDEPENDENT LIVING ALTERNATIVES,504500,Staff Welfare Benefits,5107974912,462,2013-10-03
10005471,GLENNY,542000,Management & Support Consultancy,5107962797,440.16,2013-09-18
10005471,GLENNY,542000,Management & Support Consultancy,5107962799,425.36,2013-09-18
10023069,THE SMART CARD STORE LTD,533010,Stationery,5107971081,399.86,2013-09-30
10021925,QUAYSTONE FACILITIES MANAGEMENT,510642,Health & Safety Systems & Assurance,5107979281,396,2013-10-10
15500012,LONDON BOROUGH OF ISLINGTON,504701,CRB Checks,5107836572,384,2013-09-18
10004788,TRADE WINDS,540510,Publications & Publicity Material,5107947700,381,2013-09-16
10017245,OCS CATERING,531010,Caterers Service Charges,5107970550,368.2,2013-10-02
10017245,OCS CATERING,531010,Caterers Service Charges,5107975554,358.3,2013-10-04
10011535,PRIVACY & DATA PROTECTION LTD,504200,Staff Training,5107968383,355,2013-09-25
10005471,GLENNY,542000,Management & Support Consultancy,5107962799,326.11,2013-09-18
15050000,SOUTHWARK COUNCIL,587015,Disposal Fees - Legal,1900001091,325,2013-10-10
10005471,GLENNY,542000,Management & Support Consultancy,5107962797,316.91,2013-09-18
10000924,WATERFRONT CONFERENCE COMPANY,504210,Conferences & Seminars,5107971560,299,2013-10-01
15050086,EXPENSES PAID TO THIRD PARTIES,520410,Business Fares,1900018596,297,2013-10-02
10000007,THOMSON REUTERS LIMITED,533100,Publications & Periodicals,5107965703,290,2013-09-24
10018044,BAXTERSTOREY LTD,531010,Caterers Service Charges,5107970384,283,2013-09-27
10017245,OCS CATERING,531010,Caterers Service Charges,5107959238,279.71,2013-09-18
10017232,NORLAND MANAGED SERVICES LIMITED,510010,Property Management Fees,5107949620,278.16,2013-09-25
10019522,PINNACLE PSG,535020,"Mobile Phone Line Rent, Calls & Equipment",5107954166,276.08,2013-09-25
10017245,OCS CATERING,531010,Caterers Service Charges,5107970100,275.4,2013-10-01
10017245,OCS CATERING,531010,Caterers Service Charges,5107965760,256,2013-09-25
10006303,SWETS INFORMATION SERVICES,533100,Publications & Periodicals,5107958669,253.98,2013-10-01
10000245,JONES YARRELL & CO LTD,533100,Publications & Periodicals,5107953735,250.71,2013-09-26
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107930453,299.25,2013-09-23
10013803,BUREAU VERITAS UK LTD,542000,Management & Support Consultancy,5107965131,335,2013-09-25
10022213,TROWERS & HAMLINS LLP,542000,Management & Support Consultancy,5107974732,2835.72,2013-10-03
10000785,HUNTRESS SEARCH LTD,502000,Agency Staff,5107965898,3967.50,2013-09-24
10020702,ROCKET SCIENCE UK LTD,542002,Consultancy-Project Management,5107958906,4217.32,2013-09-27
10017245,OCS CATERING,531010,Caterers Service Charges,5107966085,4640.90,2013-09-25
10020985,DESIGN FOR HOMES,542355,Other Professional Fees,5107968385,7905.00,2013-09-25
