Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5108118151,2500.00,2014-05-09,2500,,,
10016707,BURGES SALMON LLP,542300,Legal Fees,5108143151,2500.00,2014-05-09,2500,,,
14001111,STERIA,502000,Agency Staff,5108134262,2407.50,2014-05-07,2408,,,
14001111,STERIA,502000,Agency Staff,5108138784,2407.50,2014-05-14,2408,,,
14001111,STERIA,502000,Agency Staff,5108143976,2407.50,2014-05-14,2408,,,
14001111,STERIA,502000,Agency Staff,5108149788,2407.50,2014-05-21,2408,,,
10014115,DELOITTE & TOUCHE LLP,587016,Disposal Fees - Property,5108114779,2365.00,2014-04-30,2365,,,
14001067,MICHAEL PAGE UK LTD,504020,Recruitment Agency Fees,5108144116,2313.17,2014-05-16,2313,,,
10022984,VBA PARTNERS LTD,504200,Staff Training,5108128241,2308.00,2014-05-14,2308,,,
10006037,HALCROW GROUP LIMITED,542000,Management & Support Consultancy,5108131643,2251.09,2014-05-09,2251,,,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,Grants to External Organisations,1900020176,2218.65,2014-05-21,2219,,,
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5108128354,2193.28,2014-04-28,2193,,,
10013803,BUREAU VERITAS UK LTD,542000,Management & Support Consultancy,5108123280,2175.00,2014-04-30,2175,,,
10007464,CROWN WORLDWIDE LTD,533040,Document Archive & Storage,5108147371,2161.55,2014-05-21,2162,,,
10023049,BAKER GOODCHILD DM LIMITED,540015,Production Artwork And Design For Marketing,5108150159,2120.00,2014-05-21,2120,,,
10016707,BURGES SALMON LLP,542300,Legal Fees,5108143152,2040.50,2014-05-09,2041,,,
10012954,THE SECURITY WATCHDOG LTD,504020,Recruitment Agency Fees,5108140539,2000.00,2014-05-07,2000,,,
10016683,BROOMFIELD,540100,Photography & Video,5108140396,2000.00,2014-05-06,2000,,,
10018498,FRESH NETWORKS GLOBAL LTD,533101,Data Purchase,5108148021,2000.00,2014-05-23,2000,,,
10020663,BOP CONSULTING,542002,Consultancy-Project Management,5108115220,2000.00,2014-04-29,2000,,,
10023532,SELFLESS,544075,Grants to External Organisations,5108117301,2000.00,2014-05-09,2000,,,
10024305,OLLY SKINNER DESIGN,540013,Photography And Video Design And Production,5108140999,2000.00,2014-05-07,2000,,,
15050001,DUBLIN ALL STARS MARCHING BAND,542500,Miscellaneous Costs,1900019983,2000.00,2014-05-07,2000,,,
15500077,LONDON BOROUGH OF BARKING,544075,Grants to External Organisations,5108143718,2000.00,2014-05-12,2000,,,
10004788,TRADE WINDS,540027,Printing For Marketing Materials,5108149971,1957.00,2014-05-20,1957,,,
10019180,DATA TRACK TECHNOLOGY PLC,535250,Maintenance of Telecommunications Equipment,5108146983,1941.80,2014-05-15,1942,,,
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108124891,1931.19,2014-05-01,1931,,,
14001111,STERIA,502000,Agency Staff,5108141840,1926.00,2014-05-08,1926,,,
13000411,SERCO LTD,504200,Staff Training,5108138747,1905.00,2014-05-14,1905,,,
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5108128260,1875.05,2014-05-09,1875,,,
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5108132310,1875.05,2014-05-07,1875,,,
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5108147514,1875.05,2014-05-23,1875,,,
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5108152794,1875.05,2014-05-23,1875,,,
10018774,CENTRE FOR ECON & SOCIAL INCLUSION,542050,Research & Study Fees,5108150117,1875.00,2014-05-23,1875,,,
10015031,CREATIVE X LIMITED,540510,Publications & Publicity Material,5108142603,1869.00,2014-05-09,1869,,,
11000019,BRITISH GAS BUSINESS,510100,Electricity,1900020018,1864.81,2014-04-30,1865,,,
10003560,EVERSHEDS,542300,Legal Fees,5108154034,1860.00,2014-05-23,1860,,,
10007464,CROWN WORLDWIDE LTD,533040,Document Archive & Storage,5108149202,1858.98,2014-05-21,1859,,,
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108149174,1854.40,2014-05-21,1854,,,
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5108131243,1800.13,2014-05-13,1800,,,
10021758,THE ENVIRONMENT P/SHIP (TEP) LTD,510642,Health & Safety Systems & Assurance,5108143882,1797.06,2014-05-15,1797,,,
10000007,THOMSON REUTERS LIMITED,533100,Publications & Periodicals,5108149309,1792.00,2014-05-23,1792,,,
14001067,MICHAEL PAGE UK LTD,504020,Recruitment Agency Fees,5108144112,1777.85,2014-05-16,1778,,,
14001067,MICHAEL PAGE UK LTD,504020,Recruitment Agency Fees,5108144108,1768.13,2014-05-21,1768,,,
10003560,EVERSHEDS,542300,Legal Fees,5108149792,1760.80,2014-05-21,1761,,,
10023080,SIRIUS,542100,IT Consultancy,5108138156,1750.00,2014-05-06,1750,,,
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5108131238,1736.00,2014-05-13,1736,,,
10004619,BT SERVICE AGILITY,535000,"Telephone Line Rent, Calls & Equipment",1900020087,1724.24,2014-05-01,1724,,,
14001067,MICHAEL PAGE UK LTD,504020,Recruitment Agency Fees,5108153343,1670.98,2014-05-23,1671,,,
14001067,MICHAEL PAGE UK LTD,504020,Recruitment Agency Fees,5108115626,1631.70,2014-05-15,1632,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108131069,1604.63,2014-04-30,1605,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108143368,1604.63,2014-05-14,1605,,,
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5108120459,1604.32,2014-05-06,1604,,,
10003560,EVERSHEDS,542300,Legal Fees,5108129021,1587.20,2014-05-01,1587,,,
14001067,MICHAEL PAGE UK LTD,504020,Recruitment Agency Fees,5108118595,1564.12,2014-05-15,1564,,,
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5108134482,1500.04,2014-05-07,1500,,,
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5108142465,1500.04,2014-05-09,1500,,,
10022213,TROWERS & HAMLINS LLP,587015,Disposal Fees - Legal,5108149838,1500.00,2014-05-19,1500,,,
10022646,QT&C LTD,542355,Other Professional Fees,5108142862,1497.60,2014-05-14,1498,,,
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5108128351,1491.93,2014-04-28,1492,,,
10020189,URBAN BEINGS LIMITED,542000,Management & Support Consultancy,5108142943,1423.98,2014-05-14,1424,,,
15050001,CAFE SPICE NAMASTE,520410,Business Fares,1900020095,1403.68,2014-05-13,1404,,,
10017470,COMPUTACENTER,536200,Computer Software,5108123899,1387.94,2014-04-30,1388,,,
10017730,EVE TRAKWAY,530010,Equipment Repairs & Maintenance,5108132865,1372.00,2014-05-13,1372,,,
10005471,GLENNY,542000,Management & Support Consultancy,5108142740,1350.00,2014-05-09,1350,,,
14001067,MICHAEL PAGE UK LTD,504020,Recruitment Agency Fees,5108144110,1330.96,2014-05-23,1331,,,
14001067,MICHAEL PAGE UK LTD,504020,Recruitment Agency Fees,5108137000,1321.24,2014-05-21,1321,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108141799,1305.10,2014-05-14,1305,,,
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108149171,1294.32,2014-05-21,1294,,,
10017470,COMPUTACENTER,536200,Computer Software,5108123895,1291.25,2014-04-30,1291,,,
10018022,W A FAIRHURST & PARTNERS,510052,Grounds Maintenance,5108123418,1290.00,2014-04-30,1290,,,
10024398,CREATIVE RECRUITMENT LTD,502000,Agency Staff,5108140635,1285.00,2014-05-12,1285,,,
10024398,CREATIVE RECRUITMENT LTD,502000,Agency Staff,5108148533,1285.00,2014-05-16,1285,,,
10016650,ARCO,540510,Publications & Publicity Material,5108116052,1281.36,2014-05-23,1281,,,
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5108128356,1259.31,2014-04-28,1259,,,
10023739,MERTON CHAMBER OF COMMERCE,542002,Consultancy-Project Management,5108140890,1250.00,2014-05-07,1250,,,
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5108149550,1250.00,2014-05-19,1250,,,
14001123,REED SPECIALIST RECRUITMENT LTD,504020,Recruitment Agency Fees,5108131938,1249.12,2014-05-08,1249,,,
14001123,REED SPECIALIST RECRUITMENT LTD,504020,Recruitment Agency Fees,5108133726,1240.68,2014-05-08,1241,,,
10000205,LONDON CALLING ARTS LTD,540019,External Events Roads Shows And Face To Face,5108138455,1240.00,2014-05-22,1240,,,
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5108127865,1240.00,2014-05-09,1240,,,
15050001,BANG BOOM CREATIVE LTD,540100,Photography & Video,1900020067,1230.00,2014-04-30,1230,,,
10022984,VBA PARTNERS LTD,504200,Staff Training,5108142984,1229.00,2014-05-14,1229,,,
10016982,KOIS MIAH,540100,Photography & Video,5108129184,1200.00,2014-05-12,1200,,,
10020093,AMY SWINNERTON & ASSOCIATES,504200,Staff Training,5108143323,1200.00,2014-05-19,1200,,,
10020189,URBAN BEINGS LIMITED,542000,Management & Support Consultancy,5108152461,1161.30,2014-05-23,1161,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108115156,1136.25,2014-05-23,1136,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108116365,1136.25,2014-05-21,1136,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108120472,1136.25,2014-05-09,1136,,,
10001496,THOMSON REUTERS (PROFESSIONAL),533100,Publications & Periodicals,5108140656,1130.00,2014-05-07,1130,,,
10012021,LONDON BOROUGH OF MERTON,544075,Grants to External Organisations,5108132471,1129.00,2014-05-01,1129,,,
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5108121288,1116.33,2014-04-30,1116,,,
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5108128430,1116.33,2014-05-07,1116,,,
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5108128434,1116.33,2014-05-07,1116,,,
10017245,OCS CATERING,531010,Caterers Service Charges,5108153499,1115.30,2014-05-22,1115,,,
10016709,BYWATERS (LEYTON) LIMITED,510710,Non Recyclable Waste Disposal/Refuse Collection,5108147630,1107.20,2014-05-22,1107,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108115433,1104.12,2014-05-02,1104,,,
10004788,TRADE WINDS,533000,Printing,5108138549,1084.00,2014-05-09,1084,,,
10004619,BT SERVICE AGILITY,535000,"Telephone Line Rent, Calls & Equipment",1900020086,1067.56,2014-05-01,1068,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108120469,1060.50,2014-05-09,1061,,,
14001123,REED SPECIALIST RECRUITMENT LTD,504020,Recruitment Agency Fees,5108140382,1055.00,2014-05-21,1055,,,
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5108150130,1050.31,2014-05-20,1050,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108115746,1045.50,2014-05-21,1046,,,
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5108140334,1035.00,2014-05-06,1035,,,
13000063,EDF ENERGY,510100,Electricity,1900020119,1034.99,2014-05-20,1035,,,
13000063,EDF ENERGY,510100,Electricity,1900001208,1033.02,2014-04-30,1033,,,
10018146,EC HARRIS LLP,510000,Building Maintenance & Repairs,5107836157,1028.63,2014-05-07,1029,,,
10024398,CREATIVE RECRUITMENT LTD,502000,Agency Staff,5108141642,1028.00,2014-05-12,1028,,,
10024398,CREATIVE RECRUITMENT LTD,502000,Agency Staff,5108141647,1028.00,2014-05-12,1028,,,
10024398,CREATIVE RECRUITMENT LTD,502000,Agency Staff,5108149455,1028.00,2014-05-21,1028,,,
13000063,EDF ENERGY,510100,Electricity,1900001206,1020.27,2014-04-30,1020,,,
10003560,EVERSHEDS,542300,Legal Fees,5108125921,1020.00,2014-04-30,1020,,,
10024112,BARFORD PRODUCTIONS LIMITED,540100,Photography & Video,5108138389,1000.00,2014-05-02,1000,,,
15050001,ROSCOMMON ASSOCIATION LONDON,542500,Miscellaneous Costs,1900020169,1000.00,2014-05-22,1000,,,
10018561,SNAP SURVEYS LTD,536510,Software Maintenance,5108138463,999.00,2014-05-08,999,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108120449,981.44,2014-05-02,981,,,
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5108140335,978.75,2014-05-06,979,,,
10002716,THE UNIVERSITY OF MANCHESTER,504200,Staff Training,5108133208,975.00,2014-05-01,975,,,
13002562,C-ELECT ASSOCIATES LTD,510000,Building Maintenance & Repairs,5108142765,972.20,2014-05-15,972,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108143355,969.15,2014-05-13,969,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108115155,966.11,2014-05-02,966,,,
10015898,CCT VENUES LTD,504200,Staff Training,5108148542,952.00,2014-05-16,952,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108116025,943.10,2014-05-02,943,,,
10020189,URBAN BEINGS LIMITED,542000,Management & Support Consultancy,5108132569,940.10,2014-04-30,940,,,
13000367,VEOLIA ES (UK) PLC,530010,Equipment Repairs & Maintenance,5108126144,925.29,2014-05-01,925,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108131010,920.10,2014-05-22,920,,,
10022064,PRECISE MEDIA MONITORING LTD,540031,Monitoring Of PR And Social Media,5108128358,913.55,2014-04-28,914,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108117090,909.00,2014-05-21,909,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108117922,909.00,2014-05-21,909,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108138085,902.41,2014-05-02,902,,,
12001748,DISPLAYWAYS,540023,Customer Research And Counts,5108140653,902.00,2014-05-22,902,,,
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5108132534,893.06,2014-05-13,893,,,
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5108136594,893.06,2014-05-21,893,,,
10020436,SECUREDATA EUROPE LIMITED,536300,Computer Hardware,5108126001,880.00,2014-04-28,880,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108133819,876.75,2014-04-30,877,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108133820,876.75,2014-04-30,877,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108134241,876.75,2014-04-30,877,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108134354,876.75,2014-05-06,877,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108134357,876.75,2014-05-07,877,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108143345,876.75,2014-05-14,877,,,
10011291,SPM INTELLIGENT PRINT & COMMUNICATI,533100,Publications & Periodicals,5108134483,864.00,2014-04-29,864,,,
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5108137990,855.00,2014-05-01,855,,,
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5108140336,850.00,2014-05-06,850,,,
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5108150130,840.25,2014-05-20,840,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108148917,835.83,2014-05-20,836,,,
14001123,REED SPECIALIST RECRUITMENT LTD,504020,Recruitment Agency Fees,5108143354,818.68,2014-05-21,819,,,
14001067,MICHAEL PAGE UK LTD,504020,Recruitment Agency Fees,5108120880,815.85,2014-05-15,816,,,
14001067,MICHAEL PAGE UK LTD,504020,Recruitment Agency Fees,5108129124,815.85,2014-05-15,816,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108120653,806.59,2014-04-30,807,,,
14001067,MICHAEL PAGE UK LTD,504020,Recruitment Agency Fees,5108117177,805.86,2014-04-28,806,,,
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5108131070,802.16,2014-05-16,802,,,
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5108132436,802.16,2014-05-22,802,,,
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5108141798,802.16,2014-05-15,802,,,
10002694,BIRKBECK COLLEGE,504200,Staff Training,5108140205,800.00,2014-05-12,800,,,
10002539,NCC SERVICES LTD,536510,Software Maintenance,5108128987,795.00,2014-05-22,795,,,
11000019,BRITISH GAS BUSINESS,510100,Electricity,1900001203,784.34,2014-05-12,784,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108134215,783.23,2014-04-29,783,,,
13002584,WILLMOTT DIXON ENERGY SERVICES LTD,550010,Contracted Services Buildings,5108129143,780.00,2014-04-28,780,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108125302,777.39,2014-05-07,777,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108134225,775.32,2014-05-01,775,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108141792,775.32,2014-05-08,775,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108148902,775.32,2014-05-20,775,,,
14001067,MICHAEL PAGE UK LTD,504020,Recruitment Agency Fees,5108124030,773.19,2014-05-02,773,,,
10024398,CREATIVE RECRUITMENT LTD,502000,Agency Staff,5108141648,771.00,2014-05-12,771,,,
10017245,OCS CATERING,531010,Caterers Service Charges,5108153496,756.30,2014-05-22,756,,,
10000428,THE PRESS ASSOCIATION LTD,540030,PR Cost Product Cost & PR Fees,5108131068,755.41,2014-04-29,755,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108143362,754.00,2014-05-13,754,,,
10022064,PRECISE MEDIA MONITORING LTD,540031,Monitoring Of PR And Social Media,5108128360,750.00,2014-04-28,750,,,
15050001,CELINE CURTIN,542500,Miscellaneous Costs,1900020109,750.00,2014-05-08,750,,,
10004619,BT SERVICE AGILITY,535000,"Telephone Line Rent, Calls & Equipment",1900020131,745.94,2014-05-21,746,,,
15500078,LONDON BOROUGH OF EALING,537100,External Meeting Room Hire & Expenses,5108128864,741.50,2014-04-28,742,,,
10004788,TRADE WINDS,540510,Publications & Publicity Material,5108149956,738.00,2014-05-20,738,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108143357,735.12,2014-05-14,735,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108134238,701.40,2014-04-30,701,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108148915,701.40,2014-05-20,701,,,
14000796,GEL APPOINTMENTS,502000,Agency Staff,5108120411,694.86,2014-05-06,695,,,
14000522,ADVANTAGE PROFESSIONAL UK LIMITED,502000,Agency Staff,5108125208,687.83,2014-05-01,688,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108131676,687.40,2014-04-30,687,,,
10000547,WRAGGE LAWRENCE GRAHAM & CO LLP,542300,Legal Fees,5108148642,686.40,2014-05-19,686,,,
15050001,JACKFRANCIS MEDIA LTD,542500,Miscellaneous Costs,1900020111,686.00,2014-05-13,686,,,
10004788,TRADE WINDS,540027,Printing For Marketing Materials,5108149949,684.00,2014-05-20,684,,,
14000522,ADVANTAGE PROFESSIONAL UK LIMITED,502000,Agency Staff,5108137492,678.54,2014-05-07,679,,,
14000796,GEL APPOINTMENTS,502000,Agency Staff,5108116189,676.08,2014-05-06,676,,,
14000796,GEL APPOINTMENTS,502000,Agency Staff,5108116718,676.08,2014-05-06,676,,,
14000796,GEL APPOINTMENTS,502000,Agency Staff,5108131094,676.08,2014-05-07,676,,,
14000796,GEL APPOINTMENTS,502000,Agency Staff,5108146826,676.08,2014-05-15,676,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108134219,674.74,2014-05-21,675,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108141788,672.17,2014-05-08,672,,,
12001649,BRAY LEINO LTD,504200,Staff Training,5108131687,670.00,2014-04-30,670,,,
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5108124620,666.66,2014-05-16,667,,,
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5108134235,666.66,2014-05-21,667,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108141786,666.33,2014-05-09,666,,,
10021758,THE ENVIRONMENT P/SHIP (TEP) LTD,510052,Grounds Maintenance,5108143928,656.65,2014-05-15,657,,,
10017245,OCS CATERING,531010,Caterers Service Charges,5108136394,656.20,2014-04-29,656,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108131664,653.44,2014-04-30,653,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108148904,653.44,2014-05-20,653,,,
14001067,MICHAEL PAGE UK LTD,504020,Recruitment Agency Fees,5108137447,652.68,2014-05-15,653,,,
10000547,WRAGGE LAWRENCE GRAHAM & CO LLP,542300,Legal Fees,5108148846,650.20,2014-05-23,650,,,
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5108128352,650.00,2014-04-28,650,,,
10017245,OCS CATERING,531010,Caterers Service Charges,5108153502,645.70,2014-05-22,646,,,
10022210,PROFILE SECURITY SERVICES LTD,510025,Security Services (Guards),5108111732,640.50,2014-04-28,641,,,
14000521,HUNTRESS SEARCH LTD,504020,Recruitment Agency Fees,5108148905,639.36,2014-05-23,639,,,
10000319,KANTAR MEDIA INTELLIGENCE LIMITED,533100,Publications & Periodicals,5108146869,638.00,2014-05-13,638,,,
10000319,KANTAR MEDIA INTELLIGENCE LIMITED,533100,Publications & Periodicals,5108146871,638.00,2014-05-13,638,,,
10000319,KANTAR MEDIA INTELLIGENCE LIMITED,533100,Publications & Periodicals,5108147564,638.00,2014-05-23,638,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108141794,637.10,2014-05-08,637,,,
10004788,TRADE WINDS,540027,Printing For Marketing Materials,5108150052,636.00,2014-05-22,636,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108141791,633.02,2014-05-14,633,,,
10022621,LYRIX ORGANIX,504200,Staff Training,5108147432,609.85,2014-05-14,610,,,
10017066,PREMIER PARTNER,504200,Staff Training,5108147183,600.00,2014-05-14,600,,,
10017066,PREMIER PARTNER,504200,Staff Training,5108137624,600.00,2014-05-07,600,,,
13002584,WILLMOTT DIXON ENERGY SERVICES LTD,550010,Contracted Services Buildings,5108129145,600.00,2014-04-28,600,,,
10004757,CHURCH HOUSE CONFERENCE CENTRE LTD,540019,External Events Roads Shows And Face To Face,5108137601,596.40,2014-05-06,596,,,
10002638,SETON LTD,536300,Computer Hardware,5108141674,585.00,2014-05-08,585,,,
10016835,ENTERPRISE PLANTS LTD,510900,Horticultural Expenses,5108142451,582.58,2014-05-09,583,,,
10010582,GOVNET COMMUNICATIONS,504200,Staff Training,5108117151,578.00,2014-04-30,578,,,
14000796,GEL APPOINTMENTS,502000,Agency Staff,5108152854,557.60,2014-05-23,558,,,
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5108150130,554.57,2014-05-20,555,,,
14000796,GEL APPOINTMENTS,502000,Agency Staff,5108140421,549.32,2014-05-08,549,,,
14000522,ADVANTAGE PROFESSIONAL UK LIMITED,502000,Agency Staff,5108137494,548.41,2014-05-07,548,,,
14000522,ADVANTAGE PROFESSIONAL UK LIMITED,502000,Agency Staff,5108143165,548.41,2014-05-09,548,,,
14000522,ADVANTAGE PROFESSIONAL UK LIMITED,502000,Agency Staff,5108128825,548.41,2014-05-07,548,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108120465,547.51,2014-04-30,548,,,
10001899,ERNST & YOUNG LLP,504200,Staff Training,5108123842,540.00,2014-04-30,540,,,
10017245,OCS CATERING,531010,Caterers Service Charges,5108153491,537.50,2014-05-23,538,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108131000,534.28,2014-04-30,534,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108131667,534.28,2014-04-30,534,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108148919,534.28,2014-05-20,534,,,
10004788,TRADE WINDS,540017,Radio TV Press Poster Cinema Airtime And Space,5108150066,530.00,2014-05-21,530,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108134230,512.98,2014-04-30,513,,,
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5108131240,500.00,2014-05-13,500,,,
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5108131247,500.00,2014-05-13,500,,,
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5108131250,500.00,2014-05-13,500,,,
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5108131262,500.00,2014-05-13,500,,,
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5108131264,500.00,2014-05-13,500,,,
10017313,SECTOR TREASURY SERVICES LTD,542000,Management & Support Consultancy,5108121181,500.00,2014-04-28,500,,,
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5108131260,496.00,2014-05-13,496,,,
10023097,W A MCKEE,542355,Other Professional Fees,5108128871,494.45,2014-05-13,494,,,
10000194,CITY SPRINT (UK) LTD,535400,Couriers,1900020080,492.06,2014-05-01,492,,,
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5108131244,490.25,2014-05-13,490,,,
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5108124272,476.00,2014-05-02,476,,,
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5108125687,476.00,2014-05-01,476,,,
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5108129364,476.00,2014-05-01,476,,,
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5108140727,476.00,2014-05-21,476,,,
10000559,SECURIT WORLD LTD,510025,Security Services (Guards),5108124727,468.50,2014-05-01,469,,,
10020024,KAIROS TRAINING LIMITED,504200,Staff Training,5108140984,465.00,2014-05-07,465,,,
12001491,INDEPENDENT LIVING ALTERNATIVES,504500,Staff Welfare Benefits,5108116459,462.00,2014-05-16,462,,,
12001491,INDEPENDENT LIVING ALTERNATIVES,504500,Staff Welfare Benefits,5108138306,462.00,2014-05-15,462,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108141793,459.45,2014-05-14,459,,,
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5108150130,453.74,2014-05-20,454,,,
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5108128358,451.45,2014-04-28,451,,,
10012289,JAMES O JENKINS,540013,Photography And Video Design And Production,5108142886,450.00,2014-05-09,450,,,
10017245,OCS CATERING,531010,Caterers Service Charges,5108141148,444.65,2014-05-07,445,,,
10006303,SWETS INFORMATION SERVICES,533100,Publications & Periodicals,5108125960,444.03,2014-04-29,444,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108137693,441.90,2014-05-07,442,,,
10004044,WORDWAVE INTERNATIONAL LTD,504200,Staff Training,5108129059,424.00,2014-05-06,424,,,
13000121,THAMES WATER UTILITIES LTD,510300,Water,1900020017,421.04,2014-04-30,421,,,
10022972,GOVERNMENT KNOWLEDGE TRAINING LTD,542355,Other Professional Fees,5108154048,420.00,2014-05-23,420,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108134221,412.44,2014-05-21,412,,,
