,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1581.60,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1396.02,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1590.32,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1314.65,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1483.91,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1416.35,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1307.37,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1067.97,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1121.29,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,779.77,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,778.60,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1475.96,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1545.56,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1552.57,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1505.96,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1290.38,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1441.49,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1495.79,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1416.41,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1359.38,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1536.35,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1164.73,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1401.54,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1124.35,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1256.87,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1253.92,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1368.18,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1176.52,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1407.85,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1305.28,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1147.19,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1147.19,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1147.19,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1147.19,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1186.20,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1147.19,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1418.82,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1235.10,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,987.87,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1558.13,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1126.67,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1124.35,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1124.35,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1235.10,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1154.59,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,890.79,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,906.60,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1114.94,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,716.54,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,912.40,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,685.11,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1121.29,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1121.29,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1142.05,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1126.67,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1358.18,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1204.23,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1458.33,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1498.53,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1286.44,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1126.67,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1487.46,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1510.06,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,575.75,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1533.19,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1147.19,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1543.73,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1487.81,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1491.10,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1147.19,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1121.29,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1150.09,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1150.09,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1186.20,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1176.06,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1478.87,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1353.46,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,670.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,910.60,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,575.75,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1458.20,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1548.98,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1485.08,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,864.90,Materials
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1010.94,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1086.79,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1428.45,Materials
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,780.64,Materials
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1017.07,Materials
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1532.64,Materials
INSERTED DETAIL,,Place,DLO Services,D STEWART SCAFFOLDING LTD,1330.87,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,828.75,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,620.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,979.08,Materials
INSERTED DETAIL,,Place,DLO Services,EASBY FLOORING LTD,702.38,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,ELECTRIC CENTRE,1452.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,ELECTRIC CENTRE,598.50,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,ELECTRIC CENTRE,2219.50,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,4271.88,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,4271.88,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,5556.45,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,FAB-TECH ENGINEERING (UK) LTD,8632.65,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,FAB-TECH ENGINEERING (UK) LTD,6483.75,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,FLEMING & COMPANY (MACHINERY) LTD,1365.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,FOSTER REFRIGERATOR,720.00,Equipment
INSERTED DETAIL,,Place,DLO Services,GELPACK EXCELSIOR LIMITED,990.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,GELPACK EXCELSIOR LIMITED,990.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,GEORGE BOYD ARCHITECTURAL IRONMONGERY,546.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,GEORGE BOYD ARCHITECTURAL IRONMONGERY,546.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,GRAHAM,1150.20,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,GRAHAM,634.75,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,GRAHAM,1269.50,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,576.11,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,692.89,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,820.48,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,859.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,961.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,974.32,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,974.32,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,974.32,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,974.32,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,535.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,535.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,859.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,910.92,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,880.21,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,880.21,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,716.45,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,859.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,859.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,692.89,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,576.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,859.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,538.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,535.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,535.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,974.32,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,615.36,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,576.11,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,535.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,567.72,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,948.68,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,692.89,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,948.68,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,576.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,508.80,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,974.32,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,653.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,974.32,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,535.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,859.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HILL BASTIN INTERIORS LTD,1169.20,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,HILL BASTIN INTERIORS LTD,4183.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,INCOM TELECOMMUNICATIONS,1481.88,Ict Hardware Purchase
INSERTED DETAIL,,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,749.00,Equipment
INSERTED DETAIL,,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,63385.01,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,12921.05,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,23751.59,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,JCB FINANCE (LEASING LTD),2333.68,Leasing Charges
INSERTED DETAIL,,Place,DLO Services,JCB FINANCE (LEASING LTD),9226.98,Leasing Charges
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,2268.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,1260.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,JOHN FLOWERS LIMITED (GRANTS),1975.31,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LAMINATE PRODUCTS DIRECT LTD,1155.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,LAMINATE PRODUCTS DIRECT LTD,625.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,LORD HIRE CENTRES,2280.00,Equipment
INSERTED DETAIL,,Place,DLO Services,LOW CARBON LIGHTING LTD,720.00,Materials
INSERTED DETAIL,,Place,DLO Services,LUCY ZODION LTD,945.44,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,LUCY ZODION LTD,1063.80,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,LUCY ZODION LTD,1158.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,LUCY ZODION LTD,579.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,24455.93,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,27049.37,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,131166.52,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,M H LAVERICK & PARTNERS,861.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MALLATITE LIMITED,7470.82,Materials
INSERTED DETAIL,,Place,DLO Services,MARWOOD ELECTRICAL COMPANY LTD,1910.94,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MARWOOD ELECTRICAL COMPANY LTD,1592.45,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MARWOOD ELECTRICAL COMPANY LTD,586.13,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MARWOOD ELECTRICAL COMPANY LTD,889.50,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,MCKENNA (PLASTERERS) LTD,1804.14,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MECHPLANT NORTH EAST LTD,1202.51,Plant Hire
INSERTED DETAIL,,Place,DLO Services,MITIE TILLEY ROOFING LIMITED,22065.41,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MITIE TILLEY ROOFING LIMITED,7292.77,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,759.52,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,759.52,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,759.52,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1253.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1253.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1253.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1241.90,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,516.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,705.54,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,642.36,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,967.56,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1084.90,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1440.40,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,569.64,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1253.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1377.64,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1036.72,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,651.60,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,963.54,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,548.62,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,568.50,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,618.24,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,NES SERVICES LTD,4941.72,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,NES SERVICES LTD,4693.68,Security Services
INSERTED DETAIL,,Place,DLO Services,NES SERVICES LTD,4693.68,Security Services
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,546.40,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PRIMETIME RECRUITMENT LIMITED,564.83,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,PROTEUS EQUIPMENT LTD,585.00,Plant Hire
INSERTED DETAIL,,Place,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,760.68,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,RENNYCO LTD,21698.87,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,RENNYCO LTD,22948.28,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,RIMICK FLOORS,8713.32,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,643.90,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,530.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,530.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,539.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,574.13,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,715.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,609.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
