Darlington Borough Council - Analysis of Transactions Over £500,,,,,
Mar-15,,,,,
,,,,,
,,,,,
text description,text servdesc,apar_name,order_id,amount,accdesc
Place,DLO Services,DELTA ELECTRICAL & MECHANICAL SERVICES LTD,3062811,925,Agency Staff Costs - Non Teaching
Place,DLO Services,DELTA ELECTRICAL & MECHANICAL SERVICES LTD,3062811,925,Agency Staff Costs - Non Teaching
Place,DLO Services,DELTA ELECTRICAL & MECHANICAL SERVICES LTD,3062811,925,Agency Staff Costs - Non Teaching
Place,DLO Services,DELTA ELECTRICAL & MECHANICAL SERVICES LTD,3062811,925,Agency Staff Costs - Non Teaching
Place,DLO Services,DELTA ELECTRICAL & MECHANICAL SERVICES LTD,3065418,925,Agency Staff Costs - Non Teaching
Place,DLO Services,EASBY FLOORING LTD,3061807,536.55,Direct Charges - Contractors
Place,DLO Services,EASBY FLOORING LTD,3062620,"1,208.55",Direct Charges - Contractors
Place,DLO Services,ELDERS WALKER GLASS LTD,3062994,857.47,Materials
Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,3061497,"1,834.77",Materials
Place,DLO Services,FLEMING & COMPANY (MACHINERY) LTD,3062035,785.76,Materials
Place,DLO Services,FLEMING & COMPANY (MACHINERY) LTD,3064305,585.03,Materials
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059599,527.62,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059599,527.62,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,624,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,624,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059599,527.62,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062681,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062056,527.62,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3059599,527.62,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3064678,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062683,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062681,554.65,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063064,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063065,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062683,547.23,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063064,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062683,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063065,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062056,527.62,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062056,527.62,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3064359,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062683,547.23,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062681,554.65,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062683,554.65,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062681,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3059289,565.76,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062056,556.14,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063065,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063065,554.65,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3061266,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3061266,624,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,"1,128.16",Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062683,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,974.32,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,974.32,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062979,823.6,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062979,823.6,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3064055,552.04,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062064,591.6,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3061266,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062063,591.6,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3064055,775.84,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3064055,552.04,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062064,591.6,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063722,508.03,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063722,508.03,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063722,508.03,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063722,508.03,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062064,591.6,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3061266,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,974.32,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062979,813.31,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062063,591.6,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062865,574.64,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,974.32,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3061266,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3064690,823.6,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3064810,574.64,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3064055,552.04,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062979,960.36,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062865,581.17,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062865,581.17,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3064055,552.04,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3064055,552.04,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,974.32,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3064690,844.19,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,974.32,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,"1,217.90",Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062064,591.6,Agency Staff Costs - Non Teaching
Place,DLO Services,HOPWELLS LIMITED,0,507.55,Catering Provisions
Place,DLO Services,HPS MAINTENANCE & RESTORATION LTD,3059116,"12,255.00",Direct Charges - Contractors
Place,DLO Services,HPS MAINTENANCE & RESTORATION LTD,3059116,"5,327.28",Direct Charges - Contractors
Place,DLO Services,JAMES BURRELL BUILDERS MERCHANTS LTD,3061564,"1,589.00",Materials
Place,DLO Services,JCB FINANCE (LEASING LTD),0,959.56,Leasing Charges
Place,DLO Services,JCB FINANCE (LEASING LTD),0,"1,167.50",Leasing Charges
Place,DLO Services,JCB FINANCE (LEASING LTD),0,"2,010.00",Leasing Charges
Place,DLO Services,JEWSON LTD,3061615,"1,260.00",Materials
Place,DLO Services,JEWSON LTD,3063571,"1,097.50",Materials
Place,DLO Services,JEWSON LTD,3063436,746.68,Materials
Place,DLO Services,JEWSON LTD,3063149,518.32,Materials
Place,DLO Services,JEWSON LTD,3063091,518.32,Materials
Place,DLO Services,JEWSON LTD,3062437,"4,914.15",Materials
Place,DLO Services,JEWSON LTD,3061613,528,Materials
Place,DLO Services,K C PLANT HIRE,3064762,715,Equipment
Place,DLO Services,LORD HIRE CENTRES,3063641,"3,236.00",Equipment
Place,DLO Services,LORD TECHNICAL LTD,3061400,"3,179.68",Equipment R&M
Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,0,"13,137.48",Direct Charges - Contractors
Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3060505,"42,263.78",Direct Charges - Contractors
Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3059071,"3,762.11",Direct Charges - Contractors
Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3063303,"1,300.00",Agency Staff Costs - Non Teaching
Place,DLO Services,M H LAVERICK & PARTNERS,3058278,"4,924.00",Direct Charges - Contractors
Place,DLO Services,M H LAVERICK & PARTNERS,3058278,"1,159.00",Direct Charges - Contractors
Place,DLO Services,M H LAVERICK & PARTNERS,3064409,"1,332.00",Direct Charges - Contractors
Place,DLO Services,M H LAVERICK & PARTNERS,3064409,904,Direct Charges - Contractors
Place,DLO Services,MACLEAN ELECTRICAL,3058987,880,Materials
Place,DLO Services,MACLEAN ELECTRICAL,3064239,"2,105.34",Materials
Place,DLO Services,MAGNET TRADE,3061809,507.14,Materials
Place,DLO Services,MALLATITE LIMITED,3062636,"1,086.20",Materials
Place,DLO Services,MASTERDOR  LTD,3060353,513.64,Direct Charges - Contractors
Place,DLO Services,MASTERDOR  LTD,3061546,664.72,Materials
Place,DLO Services,MASTERDOR  LTD,3062098,975.1,Materials
Place,DLO Services,MGL (DEMOLITION) LTD,3062576,"1,690.88",Direct Charges - Contractors
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3059671,678.21,Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3063729,"2,928.71",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3063842,931.84,Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3064761,"8,405.30",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3061714,"2,591.84",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3061714,"8,971.02",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3061714,"43,992.00",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3062166,821.26,Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3062166,501.08,Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3059671,759.52,Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3062166,696.2,Materials
Place,DLO Services,NES SERVICES LTD,3062987,"1,695.68",Direct Charges - Contractors
Place,DLO Services,NES SERVICES LTD,3064411,"1,238.58",Direct Charges - Contractors
Place,DLO Services,NES SERVICES LTD,3065444,"1,621.95",Direct Charges - Contractors
Place,DLO Services,NES SERVICES LTD,3065444,"2,020.07",Direct Charges - Contractors
Place,DLO Services,NES SERVICES LTD,3064573,"1,680.93",Direct Charges - Contractors
Place,DLO Services,NES SERVICES LTD,3064411,"1,228.75",Direct Charges - Contractors
Place,DLO Services,NES SERVICES LTD,3062987,"1,238.58",Direct Charges - Contractors
Place,DLO Services,NES SERVICES LTD,3062987,"1,238.58",Direct Charges - Contractors
Place,DLO Services,NES SERVICES LTD,3062987,"1,238.58",Direct Charges - Contractors
Place,DLO Services,NETA TRAINING GROUP,3062686,500,Employee Training Course Costs
Place,DLO Services,NETA TRAINING GROUP,3062686,700,Employee Training Course Costs
Place,DLO Services,NORTHERN POWERGRID (NORTHEAST) LTD,3064670,"1,392.73",Direct Charges - Contractors
Place,DLO Services,NUPHALT CONTRACTING LTD,3063366,"3,750.00",Direct Charges - Contractors
Place,DLO Services,PETERLEE FIRE COMPANY LTD,3063009,"1,300.64",Repairs - Fire Fighting Equipment
Place,DLO Services,PHOENIX SOFTWARE LTD,3063822,974,Ict Software Purchase
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,734.9,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,785.53,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,"2,879.50",Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,656.94,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,645.6,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,580.34,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,627.75,Direct Charges - Contractors
Place,DLO Services,RENNYCO LTD,3064589,840,Materials
Place,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,3064711,"1,356.00",Direct Charges - Contractors
Place,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,3059356,799,Direct Charges - Contractors
Place,DLO Services,RMS RECRUITMENT,3063580,816.2,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3063580,500.85,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059372,509.19,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3063580,566.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3063580,779.1,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064067,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3062213,583.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064074,545.89,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064072,732.73,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064065,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064073,525.54,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064068,759.68,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064069,571.57,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064065,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064071,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064074,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064065,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064072,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064074,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3061207,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057552,576.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064076,576.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064070,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064064,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064071,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3062611,576.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3062213,583.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3062213,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3062213,583.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3061207,525.54,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3062213,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3058998,732.73,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064064,553.89,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064069,703.59,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064073,553.89,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064068,752.44,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064064,615.44,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064065,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064070,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064065,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064065,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064076,595.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064066,553.89,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064070,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064068,666.17,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064073,553.89,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064069,815.87,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3062213,583.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064071,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064063,"1,054.58",Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064075,527.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064071,628.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064068,793.41,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064069,793.41,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064066,673.65,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064063,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064064,553.89,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064074,739.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064071,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064065,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064072,849.66,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064063,909.45,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064075,527.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064064,553.89,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064069,680.09,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064067,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064066,673.65,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064074,621.9,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064072,732.73,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064069,673.65,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064068,666.17,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064071,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064063,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064075,527.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064070,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064074,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064072,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064066,643.47,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064076,576.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3061207,525.54,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064067,553.89,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064068,553.89,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064070,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3061207,527.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064064,666.17,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064071,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064074,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064072,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064063,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064064,562.4,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3064073,606.03,Agency Staff Costs - Non Teaching
Place,DLO Services,S & I STRUCTURES,3061843,895,Direct Charges - Contractors
Place,DLO Services,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3062445,"27,914.91",Direct Charges - Contractors
Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,"1,525.00",Leasing Charges
Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,3050649,"8,644.86",Leasing Charges
Place,DLO Services,SYNERGY LIFTING LTD,3063847,"4,800.00",Direct Charges - Contractors
Place,DLO Services,SYNERGY LIFTING LTD,3063847,"3,400.00",Direct Charges - Contractors
Place,DLO Services,SYNERGY LIFTING LTD,3062729,630,Direct Charges - Contractors
Place,DLO Services,SYNERGY LIFTING LTD,3062729,880,Direct Charges - Contractors
Place,DLO Services,SYNERGY LIFTING LTD,3063346,950,Direct Charges - Contractors
Place,DLO Services,SYNERGY LIFTING LTD,3063346,700,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,706.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,739.8,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,"1,145.00",Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,549.9,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,960,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,517,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,560.00",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,943.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,860,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,595,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,691,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,819.25,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,894.7,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,280.00",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,939.25,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,549.9,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,669.9,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,639.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,530,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,665,Waste Management
Place,DLO Services,TARMAC LTD,3064394,626.36,Materials
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3059001,910,Materials
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3059001,"5,070.00",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,673.97,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,627.99,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,"1,426.59",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,608.63,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,653.4,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,660.96,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,627.3,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,543.15,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,618.12,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,613.47,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,"1,828.35",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,"1,350.50",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,612,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,708.39,Materials
