,,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Place,DLO Services,M H LAVERICK & PARTNERS,3071844,2040.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MACLEAN ELECTRICAL,3069489,26515.00,Materials
INSERTED DETAIL,,Place,DLO Services,MASTERDOR  LTD,3063548,648,Materials
INSERTED DETAIL,,Place,DLO Services,MASTERDOR  LTD,3062098,591.53,Materials
INSERTED DETAIL,,Place,DLO Services,MASTERDOR  LTD,3069721,653.53,Materials
INSERTED DETAIL,,Place,DLO Services,MASTERDOR  LTD,3069955,1108.58,Materials
INSERTED DETAIL,,Place,DLO Services,MASTERDOR  LTD,3069955,554.29,Materials
INSERTED DETAIL,,Place,DLO Services,MASTERDOR  LTD,3071439,506,Materials
INSERTED DETAIL,,Place,DLO Services,MASTERDOR  LTD,3068580,646,Materials
INSERTED DETAIL,,Place,DLO Services,MASTERDOR  LTD,3068580,961,Materials
INSERTED DETAIL,,Place,DLO Services,MASTERDOR  LTD,3069955,968,Materials
INSERTED DETAIL,,Place,DLO Services,MCKENNA (PLASTERERS) LTD,3070185,1479.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MECHPLANT NORTH EAST LTD,3071371,2960.00,Equipment
INSERTED DETAIL,,Place,DLO Services,MECHPLANT NORTH EAST LTD,3065905,520,Plant Hire
INSERTED DETAIL,,Place,DLO Services,MECHPLANT NORTH EAST LTD,3065905,500,Plant Hire
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3069487,1529.00,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3071403,871.72,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3071352,872.64,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3071352,724.68,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3071404,600.69,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3071352,1186.31,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3071352,886.31,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3071404,593.59,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3071441,1181.64,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3071404,787.87,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3071441,1414.11,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3071963,8987.60,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3071964,978.25,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3072201,1204.07,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3072233,544.32,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3071351,561.5,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3071351,822.5,Materials
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,3070099,783.5,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,3069171,502.88,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3064766,563.76,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3065907,1765.27,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3065907,2593.56,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3065907,522.57,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3065907,2735.12,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PROTEUS EQUIPMENT LTD,3071355,940.76,Materials
INSERTED DETAIL,,Place,DLO Services,S & I STRUCTURES,3071944,1150.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,SEAHAM SAFETY SERVICES LTD,3072092,950,Employee Training Course Costs
INSERTED DETAIL,,Place,DLO Services,SIGNPOST SOLUTIONS,3071706,821.76,Materials
INSERTED DETAIL,,Place,DLO Services,SIMMON SIGNS,3071594,3960.58,Materials
INSERTED DETAIL,,Place,DLO Services,SIMMON SIGNS,3070395,1402.36,Materials
INSERTED DETAIL,,Place,DLO Services,SIMMON SIGNS,3070928,716.18,Materials
INSERTED DETAIL,,Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,1126.92,Leasing Charges
INSERTED DETAIL,,Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,1126.92,Leasing Charges
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,1280.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3067934,845,Waste Management
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,960,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,916.5,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,549.9,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3067934,1160.00,Waste Management
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,3200.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,813.3,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,2720.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,610,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,752,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,904,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,588,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,600,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3067934,1055.00,Waste Management
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,3065702,912.36,Materials
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,3072138,701.1,Materials
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,3071596,1014.90,Materials
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,3071596,634.95,Materials
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,3072702,1024.29,Materials
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,3072702,1601.60,Materials
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,3070401,58773.85,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,3072702,1059.82,Materials
INSERTED DETAIL,,Place,DLO Services,TARMAC TRADING LIMITED,3070322,34639.62,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TARMAC TRADING LIMITED,3071454,62378.92,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3065919,710,Materials
INSERTED DETAIL,,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,3070191,2543.29,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3072646,932.94,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3072646,765.04,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3072646,1049.74,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,1281.52,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,591.3,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,605.9,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,605.9,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,598.6,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,847.62,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,1136.79,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,915.42,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,616.59,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,756.28,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,826.2,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3072646,1213.26,Materials
INSERTED DETAIL,,Place,DLO Services,WERNICK HIRE LTD,3071447,644.26,Equipment
INSERTED DETAIL,,Place,DLO Services,WM SMITH & SONS (BARNARD CASTLE) LTD,3071320,1096.72,Materials
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3069452,1432.00,Repairs - Electrical
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3069452,1314.00,Repairs - Electrical
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3068929,1432.00,Repairs - Electrical
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3068929,1314.00,Repairs - Electrical
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3070718,3658.54,Repairs - Electrical
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3070718,1519.51,Repairs - Electrical
INSERTED DETAIL,,Place,DLO Services,YESSS ELECTRICAL,3071748,2761.20,Materials
INSERTED DETAIL,,Place,DLO Services,YESSS ELECTRICAL,3071748,1483.20,Materials
INSERTED DETAIL,,Place,DLO Services,YESSS ELECTRICAL,3071748,1155.60,Materials
INSERTED DETAIL,,Place,DLO Services,ZENITH,3071849,1795.00,Equipment
INSERTED DETAIL,,Place,Environmental Services,ANDREW PARKS,0,760,Routine Maintenance
INSERTED DETAIL,,Place,Environmental Services,CLEVELAND POTASH LTD,0,20509.61,Ground Maintenance
INSERTED DETAIL,,Place,Environmental Services,CLEVELAND POTASH LTD,0,34189.00,Ground Maintenance
INSERTED DETAIL,,Place,Environmental Services,CLEVELAND POTASH LTD,0,4848.71,Ground Maintenance
INSERTED DETAIL,,Place,Environmental Services,DEERNESS KENNELS,0,579.4,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3072516,675.97,Bedding Plug Plants
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3072516,1237.88,Bedding Plug Plants
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3072516,4419.64,Bedding Plug Plants
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3072516,2572.87,Bedding Plug Plants
INSERTED DETAIL,,Place,Environmental Services,EAST RIDING HORTICULTURE LTD,3071414,690.16,Containers
INSERTED DETAIL,,Place,Environmental Services,EAST RIDING HORTICULTURE LTD,3071414,3342.60,Containers
INSERTED DETAIL,,Place,Environmental Services,EAST RIDING HORTICULTURE LTD,3070975,2973.50,Compost
INSERTED DETAIL,,Place,Environmental Services,GREAT NORTH AIR AMBULANCE SERVICE,0,621.25,Refuse Services
INSERTED DETAIL,,Place,Environmental Services,GROUNDWORK NORTH EAST,0,957,Consultancy Fees
INSERTED DETAIL,,Place,Environmental Services,HILTON CABINET COMPANY LTD,3067431,622.54,Books
INSERTED DETAIL,,Place,Environmental Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070472,789,Other Supplies & Services
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,5962.62,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,6660.63,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,233631.63,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,6606.85,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,6278.17,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,16244.45,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3073186,950,Equipment Hire
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3073186,950,Equipment Hire
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,5948.51,Waste Management
INSERTED DETAIL,,Place,Environmental Services,SUPPLIES TEAM,3069727,900.41,Stationery
INSERTED DETAIL,,Place,Environmental Services,TARMAC LTD,3072138,709.98,Materials
INSERTED DETAIL,,Place,Environmental Services,THE PHOENIX PARTNERSHIP,3072533,1325.00,Equipment R&M
INSERTED DETAIL,,Place,Environmental Services,THE PHOENIX PARTNERSHIP,3072203,1192.00,Equipment R&M
INSERTED DETAIL,,Place,Environmental Services,THE PHOENIX PARTNERSHIP,3072533,753,Equipment R&M
INSERTED DETAIL,,Place,Environmental Services,THE PHOENIX PARTNERSHIP,3072810,1294.00,Equipment R&M
INSERTED DETAIL,,Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3072225,690.83,Contract Funerals
INSERTED DETAIL,,Place,Highway Asset Management,KIELY BROS,3070578,148301.10,Carriageway Works
INSERTED DETAIL,,Place,Highway Asset Management,LANDSCAPE SOLUTIONS,3067795,3707.22,Ground Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN FINANCE,0,500.19,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,50935.29,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,50938.11,Electricity
INSERTED DETAIL,,Place,Highway Network Management,MRC ROADS LIMITED,3073038,1420.62,Signage
INSERTED DETAIL,,Place,Highway Network Management,MRC ROADS LIMITED,3072755,742,Signage
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,0,625.62,Water Charges
INSERTED DETAIL,,Place,Highway Network Management,NPOWER NORTHERN FINANCE,0,507.28,Electricity
INSERTED DETAIL,,Place,Highway Network Management,NPOWER NORTHERN LTD,0,1400.00,Electricity
INSERTED DETAIL,,Place,Highway Network Management,NPOWER NORTHERN LTD,0,1400.00,Electricity
INSERTED DETAIL,,Place,Highway Network Management,WM MORRISON (D'TON) ENTERPRISE TRUST,3071021,530,Rent Of Facilities
INSERTED DETAIL,,Place,Highway Network Management,WM MORRISON (D'TON) ENTERPRISE TRUST,3071021,620,Rent Of Facilities
INSERTED DETAIL,,Place,Highways Management,BUCHANAN COMPUTING LTD,3069944,3414.00,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Joint Leveys & Boards,ENVIRONMENT AGENCY,0,24714.50,Contributions/Donations
INSERTED DETAIL,,Place,Programme & Projects,F G M DECORATORS,3072279,1907.29,Routine Maintenance
INSERTED DETAIL,,Place,Regulatory Services,ARK VETS,3063541,572.96,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Regulatory Services,METRIC GROUP LIMITED,3068087,1576.71,Equipment R&M
INSERTED DETAIL,,Place,Regulatory Services,NES SERVICES LTD,3069560,1021.38,Security Services
INSERTED DETAIL,,Place,Regulatory Services,NSL LIMITED,3066092,3232.02,Security Services
INSERTED DETAIL,,Place,Regulatory Services,PARKEON,3070413,18311.27,Equipment R&M
INSERTED DETAIL,,Place,Regulatory Services,PAY BY PHONE,3069513,751.6,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Strategy & Commissioning,NEPRO LIMITED,3072299,15900.00,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Strategy & Commissioning,NEPRO LIMITED,3067820,15000.00,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,0,840,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,CHATFIELDS TYNE TEES,0,533.98,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,EURO TRUCK BODIES LTD,0,640,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,EURO TRUCK BODIES LTD,0,591.5,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,HARVEST ENERGY,3072339,1203.60,Vehicle Fuel
INSERTED DETAIL,,Place,Transport & Building Cleaning,HARVEST ENERGY,3071852,14036.80,Vehicle Fuel
INSERTED DETAIL,,Place,Transport & Building Cleaning,HARVEST ENERGY,3071272,1699.60,Vehicle Fuel
INSERTED DETAIL,,Place,Transport & Building Cleaning,HARVEST ENERGY,3071272,15948.89,Vehicle Fuel
INSERTED DETAIL,,Place,Transport & Building Cleaning,HARVEST ENERGY,3072439,15998.40,Vehicle Fuel
INSERTED DETAIL,,Place,Transport & Building Cleaning,LLOYD LTD,3067354,1700.00,Other Supplies & Services
INSERTED DETAIL,,Place,Transport & Building Cleaning,LONDONDERRY GARAGE (S.E.) LTD,0,592.09,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,0,688.13,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,0,2452.52,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,S JENNINGS LTD,0,587.9,Materials
INSERTED DETAIL,,Place,Housing,CRITIQOM LIMITED,3066618,589.6,Postages
INSERTED DETAIL,,Place,Housing,CRITIQOM LIMITED,3066618,2077.32,Postages
INSERTED DETAIL,,Place,Housing,CRITIQOM LIMITED,3066618,1341.80,Postages
INSERTED DETAIL,,Place,Housing,CRITIQOM LIMITED,3066618,589.6,Postages
INSERTED DETAIL,,Place,Housing,CRITIQOM LIMITED,3066618,2077.32,Postages
INSERTED DETAIL,,Place,Housing,CRITIQOM LIMITED,3066618,1341.80,Postages
INSERTED DETAIL,,Place,Housing,HARROWGATE HILL LODGE,3054501,2624.57,Board & Lodgings For Homeless Clients
INSERTED DETAIL,,Place,Housing,HARROWGATE HILL LODGE,3054501,1458.01,Board & Lodgings For Homeless Clients
INSERTED DETAIL,,Place,Housing,KINGS CHURCH DARLINGTON,3065871,3257.43,Crisis Support
INSERTED DETAIL,,Place,Housing,NEWCASTLE CITY COUNCIL,3065862,4613.62,Community Care Support
INSERTED DETAIL,,Place,Housing,NORTHGATE PUBLIC SERVICES (UK) LTD,3070858,1575.00,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,Housing,NORTHGATE PUBLIC SERVICES (UK) LTD,3072056,3500.00,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Housing,NORTHGATE PUBLIC SERVICES (UK) LTD,3072056,3500.00,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,Housing,SCHOTT REMOVALS TRANSPORT LTD,3065877,664,Community Care Support
INSERTED DETAIL,,Place,Housing Revenue Account,ADARE INTERNATIONAL LIMITED,0,1414.00,Stationery
INSERTED DETAIL,,Place,Housing Revenue Account,ALLIANCE PSYCHOLOGICAL SERVICES,3071836,550,Employee Training Course Costs
INSERTED DETAIL,,Place,Housing Revenue Account,ARCUS CONSULTING LLP,3053828,675,Responsive - Void E.P.C.
INSERTED DETAIL,,Place,Housing Revenue Account,ARCUS CONSULTING LLP,3053828,2550.00,Responsive - Void E.P.C.
INSERTED DETAIL,,Place,Housing Revenue Account,AYCLIFFE FABRICATIONS LTD,3071176,524,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,BARRIER ENERGY LTD,3072738,508.5,Cyclical - Air Source Heat Pumps
INSERTED DETAIL,,Place,Housing Revenue Account,BARRIER ENERGY LTD,3068294,1895.00,Cyclical - Air Source Heat Pumps
INSERTED DETAIL,,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3071184,1278.00,Responsive - Empty Hse Repairs
INSERTED DETAIL,,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3072483,682,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3070503,848,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,BRIEN & SON LOCKSMITHS,0,710.22,Equipment
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,672.78,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,622.22,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,900.03,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,803.94,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,709.38,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,720.56,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,756.05,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,731.62,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,741.79,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,709.28,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,DE-POEL,0,771.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,DE-POEL,0,625.8,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,EASBY FLOORING LTD,3069628,506.11,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3067228,703.99,Equipment
INSERTED DETAIL,,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3071262,814.68,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3071262,817.83,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3071262,815.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,HQN LTD,3062509,6300.00,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3068557,82696.51,Cyclical - External Painting
INSERTED DETAIL,,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3066192,16477.00,Furniture
INSERTED DETAIL,,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3066192,28890.88,Furniture
INSERTED DETAIL,,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3066192,26465.26,Furniture
INSERTED DETAIL,,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3066192,37810.31,Furniture
INSERTED DETAIL,,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3066192,35425.47,Furniture
INSERTED DETAIL,,Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,739.13,Water Charges
INSERTED DETAIL,,Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,576.71,Water Charges
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,521.93,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,747.09,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070.00,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070.00,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,3068016,900,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,3066364,544.44,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,789,Direct Charges - Contractors
INSERTED DETAIL,,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,1589.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,599,Direct Charges - Contractors
INSERTED DETAIL,,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,1960.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,1000.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,1053.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,998,Direct Charges - Contractors
INSERTED DETAIL,,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,1212.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,1980.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3071187,579.48,Responsive-Vandalism
INSERTED DETAIL,,Place,Housing Revenue Account,SITEXORBIS LTD,3067717,4914.55,Responsive-Empty Hse Security
INSERTED DETAIL,,Place,Housing Revenue Account,TYNETEC LTD,3071175,1238.80,Equipment
INSERTED DETAIL,,People,Public Health,BOOTS PHARMACY,3067237,1022.11,Other Health Bodies
INSERTED DETAIL,,People,Public Health,BOOTS THE CHEMISTS LTD,3066679,529.92,Private Contractors
INSERTED DETAIL,,People,Public Health,BOOTS THE CHEMISTS LTD,3066679,535.51,Private Contractors
INSERTED DETAIL,,People,Public Health,DENMARK STREET SURGERY,3066795,2552.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,DENMARK STREET SURGERY,3068898,1050.00,Private Contractors
INSERTED DETAIL,,People,Public Health,DENMARK STREET SURGERY,3066795,2552.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,LIVING MINDFULLY CIC,3067255,1500.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,LLOYDS PHARMACY,3067086,704.56,Private Contractors
INSERTED DETAIL,,People,Public Health,LLOYDS PHARMACY,3067086,601.06,Private Contractors
INSERTED DETAIL,,People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3066802,24165.31,Other Health Bodies
INSERTED DETAIL,,People,Public Health,VIRGIN CARE STOCKTON LLP,3071499,889,Other Health Bodies
INSERTED DETAIL,,People,Public Health,VIRGIN CARE STOCKTON LLP,3073158,1516.00,Other Health Bodies
INSERTED DETAIL,,People,Adults Social Care,BARNARDO'S,0,556.04,Respite
