Darlington Borough Council - Analysis of Transactions Over £500,,,,,
Jul-14,,,,,
,,,,,
,,,,,
text description,text servdesc,apar_name,order_id,amount,accdesc
Place,DLO Services,RMS RECRUITMENT,3053957,693.76,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3042365,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3048851,535.39,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,732.73,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053957,576.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050804,506.9,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050805,506.9,Agency Staff Costs - Non Teaching
Place,DLO Services,S & I STRUCTURES,3053213,"3,145.00",Direct Charges - Contractors
Place,DLO Services,S & I STRUCTURES,3053213,"2,665.00",Direct Charges - Contractors
Place,DLO Services,S & I STRUCTURES,3053981,720,Direct Charges - Contractors
Place,DLO Services,SIBCAS LTD,3050679,658.63,Equipment
Place,DLO Services,SIGNPOST SOLUTIONS,3054913,925.09,Materials
Place,DLO Services,SOUTHERN ELECTRIC GAS,0,775.73,Electricity
Place,DLO Services,SW MACHINERY,3053304,"3,285.31",Equipment
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,160.50",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,718.7,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,877.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,204.75",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,842.85,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,564,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,560.00",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,740.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,560.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,614.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,960,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3052410,740.25,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3052410,873.25,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3052410,"1,231.75",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3052410,872.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3052410,877.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,877.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,231.75",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,860.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,931.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,560.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053848,570,Materials
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,247.00",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,931.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,640,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,928.25,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,540,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,231.75",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,877.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,860.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,791.25,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,445.25",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,760.00",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,697.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,"1,400.00",Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,"1,175.00",Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,"1,070.00",Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,"1,865.00",Waste Management
Place,DLO Services,TARMAC LTD,3049610,758.16,Materials
Place,DLO Services,TARMAC LTD,3049610,772.38,Materials
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3051037,580,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3051037,760,Direct Charges - Contractors
Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,0,"4,799.27",Direct Charges - Contractors
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,683.1,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,655.54,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,"1,258.20",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,908.71,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,"1,135.35",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,806.85,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,"1,921.48",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,"1,470.33",Materials
Place,DLO Services,VENN GROUP LTD,3052853,740,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052853,750,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052900,510,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052854,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052901,555,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052900,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052854,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052852,535.76,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052900,510,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052854,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052853,600,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052901,570,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052901,562.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052900,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052854,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052853,750,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3054688,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3054688,501.5,Agency Staff Costs - Non Teaching
Place,DLO Services,WM SMITH & SONS (BARNARD CASTLE) LTD,3053309,556.5,Materials
Place,DLO Services,WOLVISTON MANAGEMENT SERVICES LTD,3052094,"2,768.35",Agency Staff Costs - Non Teaching
Place,DLO Services,Y & S CONSTRUCTION,3055829,"2,400.00",Direct Charges - Contractors
Place,DLO Services,YESSS ELECTRICAL,3054006,"1,452.85",Materials
Place,DLO Services,YESSS ELECTRICAL,3054216,798,Materials
Place,DLO Services,YESSS ELECTRICAL,3052912,"1,632.00",Materials
Place,Environmental Services,APSE PUBLICATIONS,0,"3,547.00",Subscriptions
Place,Environmental Services,ARBORICULTURAL ASSOCIATION,3054817,510,Employee Training Course Costs
Place,Environmental Services,BAMBRIDGE BROTHERS,3055014,812.5,Equipment
Place,Environmental Services,COLLETT TRANSPORT SERVICES ltd,3052943,"2,000.00",Vehicle Hire
Place,Environmental Services,COLLETT TRANSPORT SERVICES ltd,3054462,"37,000.00",Equipment
Place,Environmental Services,DR CARTER AND PARTNERS,0,"1,864.50",Medical
Place,Environmental Services,DURHAM WILDLIFE TRUST,3053553,"1,471.68",Routine Maintenance
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,"4,581.76",Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,"1,912.69",Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,"2,103.09",Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,3055368,"10,735.00",Greenhouses
Place,Environmental Services,EARLEY ORNAMENTALS LTD,3055368,"11,377.35",Pricking Out
Place,Environmental Services,EARLEY ORNAMENTALS LTD,3055368,"2,893.50",Baskets
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,"1,197.62",Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,781.87,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,632.42,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,669.51,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,694.09,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,709.35,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,528.73,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,795.69,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,845.21,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,631.28,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,768.24,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,"2,767.96",Finished Bedding
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,"5,018.77",Finished Bedding
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,"6,597.84",Finished Bedding
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,"3,186.47",Finished Bedding
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,"3,104.77",Finished Bedding
Place,Environmental Services,EAST RIDING HORTICULTURE LTD,3052951,508.13,Compost
Place,Environmental Services,GREAT NORTH AIR AMBULANCE SERVICE,0,747.58,Refuse Services
Place,Environmental Services,HAGS SMP LIMITED,3054047,796.38,Building Repairs And Maintenance
Place,Environmental Services,HAGS SMP LIMITED,3054047,796.38,Building Repairs And Maintenance
Place,Environmental Services,HARTLEPOOL BOROUGH COUNCIL,3054046,560,Employee Training Course Costs
Place,Environmental Services,HARTLEPOOL BOROUGH COUNCIL,3054388,560,Employee Training Course Costs
Place,Environmental Services,LONDONDERRY GARAGE LTD,0,645.84,Other Supplies & Services
Place,Environmental Services,LS SYSTEMS LTD,0,"2,085.60",Compost
Place,Environmental Services,NEASHAM NURSERIES LTD,0,579.75,Finished Bedding
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,562.8,Vehicle Hire
Place,Environmental Services,NORTHUMBRIAN WATER,0,718.96,Water Charges
Place,Environmental Services,RIGBY TAYLOR LTD,3054190,"1,737.20",Other Supplies & Services
Place,Environmental Services,RMS RECRUITMENT,3052027,505.35,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3052026,"2,176.83",Agency Staff Costs - Non Teaching
Place,Environmental Services,THE PHOENIX PARTNERSHIP,3054790,819.8,Equipment R&M
Place,Environmental Services,THE PHOENIX PARTNERSHIP,3055548,"1,001.60",Equipment R&M
Place,Environmental Services,THE PHOENIX PARTNERSHIP,3055548,662,Equipment R&M
Place,Environmental Services,UK FUELS LTD,0,609.43,Vehicle Fuel
Place,Environmental Services,VAISALA LTD,3050559,875,Ict Software Support & Maintenance
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3054523,893.48,Contract Funerals
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3054967,610,Contract Funerals
Place,Highway Asset Management,LANDSCAPE SOLUTIONS,3054298,"2,153.69",Ground Maintenance
Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,3048840,"1,091.91",Routine Maintenance
Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,3052040,504.11,Routine Maintenance
Place,Highway Asset Management,NORTHERN POWERGRID LIMITED,0,504.11,Routine Maintenance
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,"54,424.41",Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,"52,545.09",Electricity
Place,Highway Network Management,NPOWER NORTHERN LTD,0,"1,400.00",Electricity
Place,Highway Network Management,NPOWER NORTHERN LTD,0,"1,400.00",Electricity
Place,Highways Management,BUCHANAN COMPUTING LTD,3052866,788,Ict Software Support & Maintenance
Place,Joint Leveys & Boards,ENVIRONMENT AGENCY,0,"23,995.75",Contributions/Donations
Place,Joint Leveys & Boards,ENVIRONMENT AGENCY,0,"23,995.75",Contributions/Donations
Place,Programme & Projects,3SIXTY BICYCLE DISPLAYS,3052812,"2,000.00",Events & Awards
Place,Programme & Projects,ALEXANDER MACMURRAY CATERING LTD,3054231,527,Catering For Meetings
Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,3051668,"1,638.16",Other Supplies & Services
Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,3051668,"1,638.16",Other Supplies & Services
Place,Programme & Projects,BLUMILK,3054546,"1,950.00",Marketing & Advertising
Place,Programme & Projects,BLUMILK,3053392,"1,617.50",Marketing & Advertising
Place,Programme & Projects,BUILDING SOFTWARE LTD,3053966,"9,040.00",Consultancy Fees
Place,Programme & Projects,CITIZENS ADVICE BUREAU,3051082,"1,628.57",Professional Fees & Consultancy
Place,Programme & Projects,CTA UK,3050109,"1,025.00",Employee Training Course Costs
Place,Programme & Projects,DIVA CREATIVE LIMITED,3053791,"4,735.00",Marketing & Advertising
Place,Programme & Projects,EVOLUTION,3051128,"35,933.32",Contributions/Donations
Place,Programme & Projects,F G M DECORATORS,3052623,"3,451.56",Routine Maintenance
Place,Programme & Projects,F G M DECORATORS,3052624,"1,320.00",Routine Maintenance
Place,Programme & Projects,GROUNDWORK NORTH EAST,3036924,"5,000.00",Consultancy Fees
Place,Programme & Projects,HIPPO CREATIVE SOLUTIONS LTD,3051690,"21,341.04",Marketing & Advertising
Place,Programme & Projects,MERCHANDISE MANIA LTD,3053464,"1,695.00",Marketing & Advertising
Place,Programme & Projects,MOJO PROMOTIONS,3053375,699,Marketing & Advertising
Place,Programme & Projects,PINDAR CREATIVE,3053377,"1,004.00",Marketing & Advertising
Place,Programme & Projects,REVOLUTION,3035289,750,Professional Fees & Consultancy
Place,Programme & Projects,SMITH CREATIVE,3052330,"2,500.00",Marketing & Advertising
Place,Programme & Projects,SMOOTHIE BIKES,3053378,545,Events & Awards
Place,Programme & Projects,STATUS PROMOTIONS,3054917,"2,300.00",Marketing & Advertising
Place,Regulatory Services,CANFORD AUDIO PLC,3055011,"1,991.75",Equipment
Place,Regulatory Services,DARLINGTON RUGBY FOOTBALL CLUB LTD,3051954,"3,750.00",Hospitality & Room Hire
Place,Regulatory Services,DURHAM CONSTABULARY,3052652,"7,500.00",Materials
Place,Regulatory Services,DURHAM CONSTABULARY,3055766,"1,566.68",Other Supplies & Services
Place,Regulatory Services,JBA CONSULTING,3055767,"3,730.00",Consultancy Fees
Place,Regulatory Services,JBA CONSULTING,3053870,"2,000.00",Consultancy Fees
Place,Regulatory Services,LEXIS NEXIS,3054875,"1,358.00",Books
Place,Regulatory Services,METRIC GROUP LIMITED,3054232,"1,767.75",Equipment R&M
Place,Regulatory Services,NSL LIMITED,3048491,"3,246.96",Security Services
Place,Regulatory Services,PATROL,3055271,"2,284.00",Other Supplies & Services
Place,Regulatory Services,PAY BY PHONE,3042327,694.19,Ict Software Support & Maintenance
Place,Regulatory Services,PHOENIX SOFTWARE LTD,3054855,613.22,Ict Software Purchase
Place,Regulatory Services,VEOLIA ENVIRONMENTAL SERVICES,3052662,"1,350.00",Other Supplies & Services
Place,Strategy & Commissioning,NEIL ALLEN ASSOCIATES,3052803,"7,500.00",Professional Fees & Consultancy
Place,Strategy & Commissioning,RMS RECRUITMENT,3050697,624.3,Agency Staff Costs - Non Teaching
Place,Strategy & Commissioning,RMS RECRUITMENT,3050697,769.97,Agency Staff Costs - Non Teaching
Place,Strategy & Commissioning,RMS RECRUITMENT,3050697,728.35,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,ATS EUROMASTER LTD,0,537.78,Materials
Place,Transport & Building Cleaning,ATS EUROMASTER LTD,0,537.78,Materials
Place,Transport & Building Cleaning,ATS EUROMASTER LTD,0,537.98,Materials
Place,Transport & Building Cleaning,ATS EUROMASTER LTD,0,618.41,Materials
Place,Transport & Building Cleaning,ATS EUROMASTER LTD,0,537.78,Materials
Place,Transport & Building Cleaning,ATS EUROMASTER LTD,0,537.78,Materials
Place,Transport & Building Cleaning,ATS EUROMASTER LTD,0,537.78,Materials
Place,Transport & Building Cleaning,AUTO ELECTRICAL SOLUTIONS LTD,0,651.09,Materials
Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,0,685.86,Materials
Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,0,622.82,Materials
Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,0,880,Materials
Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,3048972,597.92,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,3048972,597.92,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,"1,715.00",Vehicle Hire
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,"1,715.00",Vehicle Hire
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,"1,715.00",Vehicle Hire
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,"1,715.00",Vehicle Hire
Place,Transport & Building Cleaning,DENNIS EAGLE LTD,0,738.15,Materials
Place,Transport & Building Cleaning,DENNIS EAGLE LTD,0,"2,191.69",Materials
Place,Transport & Building Cleaning,HARVEST ENERGY,3054229,"26,213.70",Vehicle Fuel
Place,Transport & Building Cleaning,KWR (UK) LTD,0,"2,036.00",Materials
Place,Transport & Building Cleaning,KWR (UK) LTD,0,"1,843.15",Materials
Place,Transport & Building Cleaning,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,0,936.3,Marketing & Advertising
Place,Transport & Building Cleaning,RMS RECRUITMENT,3053823,603.84,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,SPALDINGS (UK) LTD,0,604,Materials
Place,Transport & Building Cleaning,TERBERG MATEC UK LTD,0,500.82,Materials
Place,Transport & Building Cleaning,VOLVO GROUP UK LIMITED,0,599.8,Materials
Place,Housing,BROUGH HOUSE,3040710,625,Board & Lodgings For Homeless Clients
Place,Housing,EDEN BROWN,3052869,"1,065.75",Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3051225,928,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3051225,913.5,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3052869,"1,051.25",Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3051054,"1,123.75",Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3052869,"1,065.75",Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3051054,"1,123.75",Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3052869,"1,261.50",Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3051225,942.5,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3051225,928,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3055313,"1,029.50",Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3055313,"1,131.00",Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3052869,"1,203.50",Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3051225,920.75,Agency Staff Costs - Non Teaching
Place,Housing,HARROWGATE HILL LODGE,3040712,"1,283.08",Board & Lodgings For Homeless Clients
Place,Housing,KINGS CHURCH DARLINGTON,3052761,"3,418.04",Crisis Support
Place,Housing,NEWCASTLE CITY COUNCIL,3052867,"25,248.76",Community Care Support
Place,Housing,NORTHGATE INFORMATION SOLUTIONS,3054276,"1,900.00",Ict Software Support & Maintenance
Place,Housing,SCHOTT REMOVALS TRANSPORT LTD,3052764,"1,575.33",Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,606.06,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,533.8,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,522.08,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,542.45,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,536.7,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,621.89,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,554.46,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,794.33,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,612.25,Community Care Support
Place,Housing,TWOFOLD LTD,0,"1,177.93",Stationery
Place,Housing,VENN GROUP LTD,3054697,"1,113.78",Agency Staff Costs - Non Teaching
Place,Housing,VENN GROUP LTD,3054697,"1,113.78",Agency Staff Costs - Non Teaching
Place,Housing,VENN GROUP LTD,3054697,"1,181.05",Agency Staff Costs - Non Teaching
Place,Housing,VENN GROUP LTD,3054697,"1,121.25",Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,ALBANY OFFICE FURNITURE SOLUTIONS,3052181,"1,005.00",Equipment
Place,Housing Revenue Account,ALBANY OFFICE FURNITURE SOLUTIONS,3054185,568,Equipment
Place,Housing Revenue Account,ALBANY OFFICE FURNITURE SOLUTIONS,0,"1,005.00",Equipment
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3054289,"1,509.00",Responsive Repairs (General)
Place,Housing Revenue Account,BISHOP AUCKLAND GLAZING CO LTD,3054175,795,Responsive - Empty Hse Repairs
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3049126,519.85,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3049126,519.85,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3049126,548.45,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3049126,551.57,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3049126,546.89,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,DARLINGTON SCAFFOLDING LTD,3053239,543,Responsive Repairs (General)
Place,Housing Revenue Account,DARLINGTON SCAFFOLDING LTD,3053239,894,Responsive Repairs (General)
Place,Housing Revenue Account,EASBY FLOORING LTD,0,912.32,Responsive Repairs (General)
Place,Housing Revenue Account,EASBY FLOORING LTD,0,667.41,Responsive Repairs (General)
Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3051948,"2,250.00",Repairs - Door Entry System
Place,Housing Revenue Account,HQN LTD,3051908,820,Subscriptions
Place,Housing Revenue Account,M GARA,3054122,"1,920.00",Equipment
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052647,"21,167.00",Cyclical - Internal Painting
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052647,"3,030.18",Cyclical - Internal Painting
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052646,"43,278.00",Cyclical - External Painting
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052646,"26,689.50",Cyclical - External Painting
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,760.28,Water Charges
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,"2,113.67",Water Charges
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,"1,559.92",Water Charges
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,"1,154.94",Water Charges
Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,"1,022.95",Electricity
Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,928.41,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,"1,078.66",Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,"1,070.00",Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,721.15,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,770.08,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,801.21,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,529.9,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,"1,070.00",Electricity
Place,Housing Revenue Account,PROTEN SERVICES,3053704,"1,303.00",Responsive Repairs (General)
Place,Housing Revenue Account,PROTEN SERVICES,3054288,939,Responsive Repairs (General)
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3051409,"2,223.00",Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3051409,"1,111.50",Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3051409,"1,660.00",Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3051409,810,Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3051409,830,Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3051409,"1,751.00",Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3051409,649,Direct Charges - Contractors
Place,Housing Revenue Account,SCHOTT REMOVALS TRANSPORT LTD,3054487,506.25,Furniture
Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3053466,523.34,Responsive Repairs (General)
Place,Housing Revenue Account,SITEXORBIS LTD,3050369,"7,583.09",Responsive-Empty Hse Security
Place,Housing Revenue Account,THYSSENKRUPP ENCASA LIMITED,3026416,"1,205.11",Cyclical-Lift Maintenance
Place,Housing Revenue Account,WINDOW WISE,3054292,"3,340.00",Responsive Repairs (General)
Place,Housing Revenue Account,WINDOW WISE,3054225,"8,980.00",Responsive Repairs (General)
