,,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Finance,CAPITA CHILDRENS SERVICES LTD,3084486,19250.00,Ict Software Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Finance,CIVICA,3085457,1075.00,Consultancy Fees
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Finance,ERNST & YOUNG LLP,3085879,26197.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Finance,LIQUID LOGIC,3072205,70700.00,Ict Software Purchase
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Finance,OXFORD COMPUTER CONSULTANTS,3085862,16596.58,Ict Software Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Finance,RELIANCE HIGH TECH,0,1409.46,Ppe Clothing & Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Finance,RELIANCE HIGH TECH,0,1420.83,Ppe Clothing & Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Finance,RELIANCE HIGH TECH,0,1417.56,Ppe Clothing & Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Finance,RELIANCE HIGH TECH,0,1596.49,Ppe Clothing & Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Finance,SECURICOR CASH SERVICES LTD,0,796.06,Security Services
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Finance,XMA LIMITED,3084602,825.86,Ict Software Purchase
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - ICT,BT TELEPHONE PAYMENT CENTRE,0,2143.43,Telephone Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - ICT,DAISY COMMUNICATIONS LTD,0,6504.99,Telephone Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - ICT,VIRGIN MEDIA BUSINESS LIMITED,0,4636.44,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - ICT,VIRGIN MEDIA BUSINESS LIMITED,0,4465.11,Telephone Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - ICT,VIRGIN MEDIA BUSINESS LIMITED,0,5222.96,Telephone Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,ALLIANCE PSYCHOLOGICAL SERVICES,3082197,2058.00,Counselling Recharge
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,ALLIANCE PSYCHOLOGICAL SERVICES,3082197,1960.00,Counselling Recharge
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,ALLIANCE PSYCHOLOGICAL SERVICES,3082197,1813.00,Counselling Recharge
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,BODY 2 FIT LTD,3082198,800,Physiotherapy Recharge
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,BODY 2 FIT LTD,3082198,1040.00,Physiotherapy Recharge
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,DE-POEL,0,607.8,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,DE-POEL,0,749.62,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,DE-POEL,0,599.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,DE-POEL,0,749.62,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,DISCLOSURE & BARRING SERVICE,0,1496.00,DBS Checks
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,MEDACS HEALTHCARE PLC,3082221,10255.70,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,MEDACS HEALTHCARE PLC,3082221,8897.42,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,P & A MEDICAL LTD,3085331,704,Service & Repairs
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,SYD STRIKE TRAINING SOLUTIONS,3084896,520,Employee Training Course Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,AGE UK DARLINGTON,3085221,1000.00,Marketing & Advertising
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,AGRICULTURE  AND HORTICULTURAL DEVELOPMENT BOARD,0,983.51,Commissions & Other Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,AIR PRODUCTS PLC,0,1034.16,Chemicals
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,BRENNTAG UK & IRELAND,3085629,2791.29,Chemicals
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,BROXAP  LTD,3084129,586,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,BUNZL CLEANING & HYGIENE SUPPLIES,0,839.17,Cleaning Materials & Consumables
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,BUNZL CLEANING & HYGIENE SUPPLIES,3085138,853.56,Other Consumables
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CLOTHES AID (SERVICES) LTD,0,648.44,Refuse Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,COCA-COLA EUROPEAN PARTNERS GREAT BRITAIN LIMITED,0,581.82,Bar Provisions For Resale
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,1175.33,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,682.11,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CTRACK LTD,0,985.5,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,DE-POEL,0,566.1,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,DE-POEL,0,566.1,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,DE-POEL,0,525.4,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,DE-POEL,0,566.1,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,DE-POEL,0,739.17,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3080666,849,Transport
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,EURO TRUCK BODIES LTD,0,891.3,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,FACULTATIEVE TECHNOLOGIES,3085622,619.9,Equipment R&M
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,FLYING ENTERTAINMENT LIMITED,0,11471.75,Artist Payments
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,FLYING ENTERTAINMENT LIMITED,0,66333.60,Artist Payments
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,FOOLS PARADISE LTD,0,3240.00,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,FRIENDS OF SNIPE POND,3085120,6392.50,Routine Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,G & A SECURITY,0,1691.25,Repairs - Intruder Alarms
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,G & A SECURITY,0,1276.13,Repairs - Intruder Alarms
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,GB LUBRICANTS,0,2452.34,Bottled Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,HARVEST ENERGY,3085006,14932.20,Vehicle Fuel
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,HARVEST ENERGY,3085317,1892.84,Vehicle Fuel
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,HARVEST ENERGY,3084510,15172.50,Vehicle Fuel
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,HUMANTICS COMMUNITY INTEREST COMPANY,0,1540.00,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,HURWORTH COMMUNITY ASSOCIATION,0,2123.90,Parish Litter Collection
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,INDOOR OUTDOOR,0,785,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,INDOOR OUTDOOR,0,3091.00,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,INDOOR OUTDOOR,0,3146.00,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,INSTITUTE OF SWIMMING LTD,3084638,1245.00,Employee Training Course Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,JAMES FLETCHER,3084876,680.4,Production Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,JON KELLY GARAGE SERVICES LIMITED,0,936.13,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,KARCHER (UK) LTD,3085483,599,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,KYOOB,3083844,7703.00,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,LLOYDS BRITISH A DIVISION OF SPEEDY ASSET SERVICES LTD,3085017,640,Building Repairs And Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,LLOYDS BRITISH A DIVISION OF SPEEDY ASSET SERVICES LTD,3085676,750,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,LONDONDERRY GARAGE (S.E.) LTD,0,528.94,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,LS SYSTEMS LTD,3085282,1385.80,Compost
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,LS SYSTEMS LTD,3085281,1582.40,Compost
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,M T AUDIO SYSTEMS,3085447,930,Production Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,MATTHEW CLARK WHOLESALE LTD,0,731.01,Bar Provisions For Resale
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,MIDDLESBROUGH BOROUGH COUNCIL,0,2716.21,Other Waste Sites
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,MIDDLESBROUGH BOROUGH COUNCIL,0,1578.51,Other Waste Sites
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,MYTIME ACTIVE,0,3416.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,NATIONWIDE WATERSLIDE SERVICES LTD,0,1850.00,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,NORTH EAST TRUCK & VAN LTD,0,626.58,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,NORTH EAST TRUCK & VAN LTD,0,1062.61,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,NORTH TEES & HARTLEPOOL NHS F TRUST,3080492,550.56,Chemicals
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,NORTHGATE VEHICLE HIRE LIMITED,0,644.87,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,PALMERS TYRES LTD,0,600,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,PALMERS TYRES LTD,0,636,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,PATTISON COACH HIRE,3084468,720,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,PATTISON COACH HIRE,3084468,1360.00,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,PELICAN ROUGE COFFEE SOLUTIONS LIMITED,0,636.89,Catering Provisions
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,POOL COVER SYSTEMS UK,0,813,Building Repairs And Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,POOL COVER SYSTEMS UK,3085448,568,Building Repairs And Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,PREMIER TRAINING INTERNATIONAL,3084881,899.64,Employee Training Course Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,PRIMARY PUBLISHING TEESSIDE LTD,3084338,880,Marketing & Advertising
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,PROSPEC LTD,3084663,1263.00,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,RESPONSE TECHNICAL SERVICES LIMITED,0,797,Photocopy Charges
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,RLF BUILDING FUTURES,3064675,1710.00,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,RUNNING IMP INTERNATIONAL SPORTS LTD,3083797,606.95,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,S JENNINGS LTD,0,526.67,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,SCREENTECH,3085921,505,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,SCREENTECH,0,533,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,SOFTBRICK COMPANY LTD,3086002,1000.00,Building Repairs And Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,SOFTBRICK COMPANY LTD,3084235,641,Building Repairs And Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,SPEEDY HIRE,3083798,1002.00,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,SPORTMAX,0,876.25,Items For Resale
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STEVE WELLS ASSOCIATES LTD,3084325,2000.00,Building Repairs And Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STEVE WELLS ASSOCIATES LTD,3083974,3500.00,Building Repairs And Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STOBBS WHOLESALERS,0,611.44,Catering Provisions
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STOBBS WHOLESALERS,0,522.46,Catering Provisions
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3084599,239750.04,Waste Management
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3084599,7039.20,Waste Management
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3084599,7114.55,Waste Management
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3084599,250992.77,Waste Management
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,TAG TEAMWEAR LIMITED,3084677,804.15,Purchase Of Clothing
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,TECALEMIT GARAGE EQUIPMENT CO LTD,0,610.8,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,TECTONICS UK,3083254,1705.24,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,TEES SPORT,3084854,1525.00,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,THE BREAD & BUTTER THEATRE COMPANY,0,650,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,THE PHOENIX PARTNERSHIP,3085678,904,Equipment R&M
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,THE PHOENIX PARTNERSHIP,3085499,1795.00,Equipment R&M
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,TRAPEZE,3082029,6156.08,Ict Software Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,UK TIMERS,0,3651.40,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,WHITEHOUSE FUNERAL SERVICE LTD,3085039,750.84,Contract Funerals
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,WOODS HYDRAULIC SERVICE LTD T/A PIRTEK CLEVELAND,0,594.99,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,ALPHA BIO LABS,3085684,720,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,ALPHA BIO LABS,3085166,505,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,ANNABEL BEATTIE,3085683,500,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,DADCHECK.COM,3086072,553.21,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,DEBBIE GASKIN,3086163,564.62,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,JANINE RICHARDS,0,1150.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,JANINE RICHARDS,3085180,1000.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,KATE DODDS,3086073,600,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,MISS COLLETTE PRICE,3086080,600,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,MISS FIONA MCREDDIE,3085179,525,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,MR STEPHEN AINSLEY,3086225,550,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ADARE LIMITED,3085040,1567.65,Printing
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ADARE LIMITED,3085040,12476.51,Printing
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ADARE LIMITED,3085040,2800.05,Printing
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ADARE LIMITED,3085040,2705.99,Printing
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",NORTHGATE PUBLIC SERVICES (UK) LTD,3078848,855.6,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",NORTHGATE PUBLIC SERVICES (UK) LTD,0,562.65,Ict Software Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",NORTHGATE PUBLIC SERVICES (UK) LTD,0,855.6,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",Q MATIC UK LTD,3083953,618.9,Ict Consumables
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1088.06,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1399.04,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1028.80,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1024.37,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,2722.74,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,2425.41,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1952.03,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1289.40,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,986.96,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1507.44,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1053.31,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1021.16,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1104.07,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,752.16,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,752.16,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,2753.20,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,2753.20,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1020.46,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,852.5,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1041.15,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1017.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,827.4,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,983.13,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,880,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3084511,1200.00,Furniture
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,NORTHGATE PUBLIC SERVICES (UK) LTD,3085875,1611.23,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,NORTHGATE PUBLIC SERVICES (UK) LTD,3085759,950,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,PARALOGIC NETWORKS LTD,3085852,672,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,WILKIN CHAPMAN LLP,0,500,Employee Training Course Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,A S CROCKER (PLASTERERS) LIMITED,3076805,3825.75,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,A S CROCKER (PLASTERERS) LIMITED,3083809,2495.01,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1075.25,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1075.25,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3084773,1003.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3084773,1003.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3084773,1003.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ARNET LTD,3083375,560,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ARNET LTD,3083375,740,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ARNET LTD,3083375,550,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ARNET LTD,3082817,2840.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ARNET LTD,3082817,2840.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ARNET LTD,3082817,2840.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ARNET LTD,3082817,1920.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ARNET LTD,3082817,1920.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ARNET LTD,3084112,825,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BARCLAY ROOFING LTD,3082611,1280.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BARCLAY ROOFING LTD,3085567,8821.75,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BEAVER84,3083675,1345.00,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BEAVER84,3083675,3095.00,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,11959.74,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,18036.41,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,14843.15,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3082313,18150.57,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3082313,18921.90,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,22394.87,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CARE-ABILITY,3083088,1741.60,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,COLOUR BOX,3083127,6948.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083379,1193.49,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083382,1175.98,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083386,1191.87,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081205,1873.74,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079814,1342.23,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081108,1805.13,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081135,1647.45,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081147,1837.48,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079818,1342.23,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083157,533.3,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083161,629.71,Materials
