Community Services,Adult Social Care and Health,TAYLOUR MADE CARE LTD,816.00,Residential
Community Services,Adult Social Care and Health,"TEES,ESK & WEAR VALLEYS NHS TRUST","2,144.29",AGENCY STAFF COSTS - NON TEACHING
Community Services,Adult Social Care and Health,"TEES,ESK & WEAR VALLEYS NHS TRUST","3,012.00",RENT OF FACILITIES
Community Services,Adult Social Care and Health,TEESSIDE CHESHIRE HOME,"10,666.96",Nursing - Private Contractor
Community Services,Adult Social Care and Health,THE AVENUE,"4,936.80",Residential
Community Services,Adult Social Care and Health,THE CAMPHILL VILLAGE TRUST,740.48,Residential
Community Services,Adult Social Care and Health,THE OLD VICARAGE,"3,821.71",Residential
Community Services,Adult Social Care and Health,THE STROKE ASSOCIATION,"1,050.00",TRAINING
Community Services,Adult Social Care and Health,THORNBECK COLLEGE,"8,210.80",Residential
Community Services,Adult Social Care and Health,UNIQUE HOMECARE LTD,"19,964.61",Home Care - Private Contractor
Community Services,Adult Social Care and Health,UNITED RESPONSE,"19,875.68",Home Care - Private Contractor
Community Services,Adult Social Care and Health,VENTRESS HALL,"2,898.00",Intermediate Care
Community Services,Adult Social Care and Health,VENTRESS HALL,"1,764.00",Residential
Community Services,Adult Social Care and Health,VENTRESS HALL,"14,112.00",Nursing - Private Contractor
Community Services,Adult Social Care and Health,VENTRESS HALL,"20,626.43",Intermediate Care
Community Services,Adult Social Care and Health,VENTRESS HALL,"54,929.25",Residential
Community Services,Adult Social Care and Health,WELMEDE HOUSING ASSOCIATION,"5,580.00",Residential
Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,"26,628.51",Residential
Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,"22,120.80",Nursing - Private Contractor
Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,"1,792.00",Nursing - Private Contractor
Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,"1,792.00",Nursing - Private Contractor
Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,896.00,Residential
Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,"27,752.80",Nursing - Private Contractor
Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,"1,792.00",Nursing - Private Contractor
Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,"1,792.00",Nursing - Private Contractor
Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,"40,672.80",Residential
Community Services,Adult Social Care and Health,WOLSELEY UK LTD,516.73,REPAIRS AND MAINTENANCE
Community Services,Adult Social Care and Health,WOMENS ROYAL VOLUNTARY SERVICE (WRVS),"12,953.11",PRIVATE CONTRACTORS
Community Services,Adult Social Care and Health,YOUNG FOUNDATION LTD,"15,477.00",Residential
Community Services,Adult Social Care and Health,YOUNG FOUNDATION LTD,"10,616.63",Residential
Community Services,Cultural Services,A I R  LTD,"2,250.00",Production Costs
Community Services,Cultural Services,A I R  LTD,550.00,Production Costs
Community Services,Cultural Services,ADT FIRE & SECURITY PLC,"1,043.13",Other Supplies & Services
Community Services,Cultural Services,ADT FIRE & SECURITY PLC,887.31,BURGLAR ALARMS
Community Services,Cultural Services,AMATEUR SWIMMING ASSOCIATION,"2,064.15",ITEMS FOR RESALE
Community Services,Cultural Services,AMBIENT CREATIVE SERVICES LTD,574.00,EXTERNAL PRINTING
Community Services,Cultural Services,AMELIA DAVIES,"1,900.00",Artist payments
Community Services,Cultural Services,AQUA SPHERE UK LTD,"1,257.41",ITEMS FOR RESALE
Community Services,Cultural Services,BEYOND THE BARRICADE LIMITED,"3,471.29",Artist payments
Community Services,Cultural Services,BLACK & WHITE ADVERTISING (URWIN GARTON),806.75,EXTERNAL PRINTING
Community Services,Cultural Services,BUILDING AUTOMATION SOLUTIONS LTD,500.00,DLO RECHARGES
Community Services,Cultural Services,BUNZL CATERING SUPPLIES,"1,297.35",Production Costs
Community Services,Cultural Services,CHARTER FUELS LTD,"1,037.45",ELECTRICITY
Community Services,Cultural Services,CHARTER FUELS LTD,990.40,ELECTRICITY
Community Services,Cultural Services,CHOIR CONNEXION LTD,"3,000.00",Artist payments
Community Services,Cultural Services,CHRYSTAL CONSULTING,"1,590.34",EQUIPMENT
Community Services,Cultural Services,CHRYSTAL CONSULTING,859.66,EQUIPMENT
Community Services,Cultural Services,CLASSIC COMEDY PRODUCTIONS LTD,"18,000.00",Artist payments
Community Services,Cultural Services,COMBINED POWER (SOUTH) LTD,"2,897.83",ELECTRICITY
Community Services,Cultural Services,CONTINENTAL SPORTS LTD,"8,350.00",EQUIPMENT
Community Services,Cultural Services,CROWCON DETECTION INST LTD,987.70,DLO RECHARGES
Community Services,Cultural Services,DARLINGTON AMATEUR SWIMMING CLUB,"1,650.00",EQUIPMENT
Community Services,Cultural Services,DARLINGTON ARTS CENTRE RHYTM & BLUES,714.00,Ticket Sales Paid to Others
Community Services,Cultural Services,DARLINGTON ARTS CENTRE RHYTM & BLUES,661.50,Ticket Sales Paid to Others
Community Services,Cultural Services,DE LAGE LANDEN LEASING LTD,736.23,EQUIPMENT
Community Services,Cultural Services,DE LAGE LANDEN LEASING LTD,"1,813.09",EQUIPMENT
Community Services,Cultural Services,DEREK BLOCK ARTISTES AGENCY LTD,"9,000.00",Artist payments
Community Services,Cultural Services,EDEN FARM LTD,536.65,CATERING PROVISIONS
Community Services,Cultural Services,EDEN FARM LTD,901.27,CATERING PROVISIONS
Community Services,Cultural Services,EDEN FARM LTD,787.94,CATERING PROVISIONS
Community Services,Cultural Services,EEMITS COMMUNICATIONS LTD,"1,000.00",EQUIPMENT
Community Services,Cultural Services,ELIZABETH ROBINSON,750.00,Artist payments
Community Services,Cultural Services,ENSEMBLE,750.00,Artist payments
Community Services,Cultural Services,ENTA LTD (FORMERLY GALATHEA STS LTD),"13,942.27",ICT SOFTWARE SUPPORT & MAINTENANCE
Community Services,Cultural Services,ENTA LTD (FORMERLY GALATHEA STS LTD),"1,382.61",ICT SOFTWARE SUPPORT & MAINTENANCE
Community Services,Cultural Services,EXPLOSIVE ENTERTAINMENT LIMITED,"3,000.00",PROFESSIONAL FEES & CONSULTANCY
Community Services,Cultural Services,GASTO PROMOTIONS,510.00,Ticket Sales Paid to Others
Community Services,Cultural Services,GLOBAL MARKETING GROUP LIMITED,"16,043.69",Merchandise Sales Paid to Others
Community Services,Cultural Services,H&S CONSULTANTS (UK) LTD,"3,250.00",TRAINING
Community Services,Cultural Services,HEALTH WATCH GUIDE,695.00,MARKETING & ADVERTISING
Community Services,Cultural Services,HEINEKEN UK,"1,137.84",Bar Provisions
Community Services,Cultural Services,INITIAL WASHROOM SOLUTIONS,833.11,Other Supplies & Services
Community Services,Cultural Services,IQL UK LTD,623.40,EQUIPMENT
Community Services,Cultural Services,JEWSON LTD,581.22,EQUIPMENT
Community Services,Cultural Services,JOHN NEILSON,"1,000.00",Production Costs
Community Services,Cultural Services,JULIAN SMITH,"1,500.00",Artist payments
Community Services,Cultural Services,K & M GOLF,795.00,EQUIPMENT
Community Services,Cultural Services,KENNEDY INTERIORS,832.50,EQUIPMENT
Community Services,Cultural Services,KOMODO DESIGN LTD,540.04,MARKETING & ADVERTISING
Community Services,Cultural Services,LIVE NATION (MUSIC) UK LTD,"3,335.86",Artist payments
Community Services,Cultural Services,LLOYDS BRITISH TESTING CO LTD,560.00,DLO RECHARGES
Community Services,Cultural Services,MEL BUSH ORG LTD,"1,188.00",OTHER INCOME(OUTSIDE SCOPE VAT)
Community Services,Cultural Services,MR S QUILLON,"1,317.79",Artist payments
Community Services,Cultural Services,MULTICORD,890.00,Production Costs
Community Services,Cultural Services,NATIONAL EXPRESS LTD,"5,549.06",Ticket Sales Paid to Others
Community Services,Cultural Services,NEWCASTLE LOCKSMITHS & SAFE COMPANY,750.00,DLO RECHARGES
Community Services,Cultural Services,NORTHERN ROUND DELIVERY SERVICES,"1,160.00",MARKETING & ADVERTISING
Community Services,Cultural Services,NORTHUMBRIAN WATER,"2,529.71",WATER CHARGES
Community Services,Cultural Services,NORTHUMBRIAN WATER,"2,618.35",WATER CHARGES
Community Services,Cultural Services,NORTHUMBRIAN WATER,"1,956.01",Other Supplies & Services
Community Services,Cultural Services,NORTHUMBRIAN WATER,"2,259.01",WATER CHARGES
Community Services,Cultural Services,PATRICK LYNCH,900.00,Artist payments
Community Services,Cultural Services,PAUL COLLINSON,609.89,Artist payments
Community Services,Cultural Services,PETER CONWAY MANAGEMENT,875.00,Artist payments
Community Services,Cultural Services,PETRA LLOYD,"1,600.00",Artist payments
Community Services,Cultural Services,QDOS ENTERTAINMENT (THEATRE) LTD,"510,308.10",Artist payments
Community Services,Cultural Services,QDOS PANTOMIMES,"3,296.77",LICENCES
Community Services,Cultural Services,QDOS PANTOMIMES,"3,350.07",OTHER INCOME(OUTSIDE SCOPE VAT)
Community Services,Cultural Services,RALPH GIVENS,"1,261.48",GOLF PROFESSIONALS RETAINER
Community Services,Cultural Services,REDAPE BIKES,"3,156.00",EQUIPMENT
Community Services,Cultural Services,ROCKMAN MUSIC LTD,"16,761.37",Artist payments
Community Services,Cultural Services,SAPPHIRE GB LTD,537.85,MARKETING & ADVERTISING
Community Services,Cultural Services,SIEMENS FINANCIAL SERVICES LTD,636.48,Other Supplies & Services
Community Services,Cultural Services,SIEMENS FINANCIAL SERVICES LTD,636.48,Other Supplies & Services
Community Services,Cultural Services,SOUTH DURHAM SOCIETY OF MODEL ENG,600.00,Other Supplies & Services
Community Services,Cultural Services,STAGE ELECTRICS,"1,520.00",DLO RECHARGES
Community Services,Cultural Services,STAR RADIO,"1,000.00",MARKETING & ADVERTISING
Community Services,Cultural Services,STAR RADIO,"5,000.00",MARKETING & ADVERTISING
Community Services,Cultural Services,STOBBS WHOLESALERS,710.52,CATERING PROVISIONS
Community Services,Cultural Services,STOBBS WHOLESALERS,504.78,CATERING PROVISIONS
Community Services,Cultural Services,TAYO ALUKO AND FRIENDS,800.00,Artist payments
Community Services,Cultural Services,THE CIRCUS OF HORRORS,"2,000.00",Artist payments
Community Services,Cultural Services,THE EUROPEAN EVENTS CORPORATION LTD,"11,000.00",Artist payments
Community Services,Cultural Services,THE GRUMBLEWEEDS,"1,056.00",Merchandise Sales Paid to Others
Community Services,Cultural Services,THE PERFORMING RIGHT SOCIETY LIMITED,764.10,LICENCES
Community Services,Cultural Services,TLC PRODUCTIONS LIMITED,700.00,Artist payments
Community Services,Cultural Services,TNT POST LTD,987.94,Other Supplies & Services
Community Services,Cultural Services,TOTAL MERCHANDISE LTD,582.00,Production Costs
Community Services,Cultural Services,UK ATHLETICS APEX 6,500.00,Other Supplies & Services
Community Services,Cultural Services,WAVERLEY VINTERS LTD (scottish courage),569.99,Bar Provisions
Community Services,Cultural Services,WAVERLEY VINTERS LTD (scottish courage),576.32,Bar Provisions
Community Services,Cultural Services,WEST END THEATRE MANAGERS LTD,974.00,TMA Theatre Tokens
Community Services,Cultural Services,WEST END THEATRE MANAGERS LTD,"10,973.00",TMA Theatre Tokens
Community Services,Cultural Services,WM MORRISON SUPERMARKETS PLC,"1,343.75",RENT OF FACILITIES
Community Services,Cultural Services,WM MORRISON SUPERMARKETS PLC,"2,081.09",RENT OF FACILITIES
Community Services,Cultural Services,WM MORRISON SUPERMARKETS PLC,625.00,RENT OF FACILITIES
Community Services,DLO Services,ABCA SYSTEMS LTD,750.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,ACEDA LTD,"2,512.04",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,ACEDA LTD,"2,512.04",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,680.27,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,"1,647.00",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,602.82,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,594.55,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,634.32,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,599.27,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,628.05,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,961.96,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,595.73,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,"1,215.24",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,686.99,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,642.16,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,605.18,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,503.00,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,970.91,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,680.27,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,968.35,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,"1,221.64",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,612.91,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,APEC ENVIRONMENTAL,"2,160.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,APEC ENVIRONMENTAL,"1,825.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,APEX ACOUSTICS LTD,600.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,AUTOBAR UK  LTD,698.63,CATERING PROVISIONS
Community Services,DLO Services,BRAKES BROS LTD,701.78,CATERING PROVISIONS
Community Services,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,"5,261.25",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,"8,285.34",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,"2,629.43",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,"1,126.58",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,BROXAP  LTD,565.00,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,BROXAP  LTD,568.90,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,BUILDROUTE LIMITED,"1,030.73",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,BUNZL CATERING SUPPLIES,815.75,CATERING CONTRACT PAYMENTS
Community Services,DLO Services,CERAMIC TILE DISTRIBUTORS(NEWCASTLE)LTD,600.00,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CERAMIC TILE DISTRIBUTORS(NEWCASTLE)LTD,631.14,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CLEVELAND SCAFFOLDING LTD,926.25,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,"1,418.52",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,"5,667.90",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,CROSSLING LTD,862.55,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,025.24",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,577.27,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,564.42,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,775.75,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,786.28,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,922.71,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,586.99,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,589.59,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,857.35,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,983.71",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,580.00,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,887.60,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,179.60",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,739.44,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,594.04",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,304.15",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,189.09",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,550.35",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,556.64",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,627.34",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,573.53",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,514.14",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,527.20,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,554.23",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,111.26",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,273.00",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,102.15",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,582.44",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,625.22",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,645.79",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,636.68",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,536.97",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,515.00,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,372.85",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,274.67",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,407.88",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,758.23,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,997.28,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,141.70",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,029.94",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,601.02,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CROSSLING LTD,"1,905.38",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,CUMBRIAN INDUSTRIALS LTD,"3,840.13",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,CUMBRIAN INDUSTRIALS LTD,"44,583.44",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,CUMBRIAN INDUSTRIALS LTD,"3,122.04",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,CUMBRIAN INDUSTRIALS LTD,"1,494.51",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,895.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,544.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,"1,190.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,DE LAGE LANDEN LEASING LTD,736.22,EQUIPMENT
Community Services,DLO Services,DE LAGE LANDEN LEASING LTD,736.22,EQUIPMENT
Community Services,DLO Services,DE LAGE LANDEN LEASING LTD,736.22,EQUIPMENT
Community Services,DLO Services,DE LAGE LANDEN LEASING LTD,"46,661.66",EQUIPMENT
Community Services,DLO Services,DUFELL ROOFING CO LTD,"11,665.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,DUFELL ROOFING CO LTD,940.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,EASBY FLOORING LTD,858.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,EASBY FLOORING LTD,514.80,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,EASBY FLOORING LTD,"1,201.20",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,"1,348.60",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,"1,281.00",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,545.00,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,997.19,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,590.22,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,"9,756.32",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,554.87,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,ELDERS WALKER GLASS LTD,866.63,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,ELECTRIC CENTRE,829.35,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,ELECTRIC CENTRE,699.63,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,ELECTRIC CENTRE,884.20,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,ELECTRIC CENTRE,682.00,STORES MATERIALS
Community Services,DLO Services,ELECTRONIC SECURITY SOLUTIONS LTD,"28,868.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,EXOVA,632.00,EQUIPMENT
Community Services,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,"2,012.00",STORES MATERIALS
Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,"4,560.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,"4,200.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,FRED WILLIAMSON & SONS LTD,513.90,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,GEOFFREY ROBINSON,"9,389.62",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,GOLDSHIELD ELECTRONIC SECURITY LTD,"4,275.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,GOLDSHIELD ELECTRONIC SECURITY LTD,"1,000.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,GRAHAM,785.54,STORES MATERIALS
Community Services,DLO Services,GRAHAM,"1,150.20",STORES MATERIALS
Community Services,DLO Services,GREEN LINK (NORTH EAST),599.76,POSTAGES
Community Services,DLO Services,GROUNDFORCE,768.56,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,"7,503.46",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,"29,033.12",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,"14,321.58",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,HAYS SPECIALIST SERVICES,563.01,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,HAYS SPECIALIST SERVICES,660.68,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,HAYS SPECIALIST SERVICES,563.01,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,HCL CONTRACTS,"9,063.95",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,HEINEKEN UK,543.16,Bar Provisions
Community Services,DLO Services,HEINEKEN UK,"1,037.38",Bar Provisions
Community Services,DLO Services,HEINEKEN UK,585.76,Bar Provisions
Community Services,DLO Services,HEINEKEN UK,770.05,Bar Provisions
Community Services,DLO Services,HIGHWAY CONSTRUCTION SERVICES LTD,649.60,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,HILL BASTIN INTERIORS LTD,"2,296.24",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,HOPWELLS LIMITED,528.82,CATERING PROVISIONS
Community Services,DLO Services,INDUSTRIAL DEEP CLEANING LTD,750.00,CLEANING MATERIALS
Community Services,DLO Services,INDUSTRIAL DEEP CLEANING LTD,"1,575.00",CLEANING MATERIALS
Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,"3,697.14",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,"1,315.49",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,JCB FINANCE (LEASING LTD),"3,591.91",EQUIPMENT
Community Services,DLO Services,JCB FINANCE (LEASING LTD),"21,526.83",EQUIPMENT
Community Services,DLO Services,JCB FINANCE (LEASING LTD),"28,777.31",EQUIPMENT
Community Services,DLO Services,JEWSON LTD,645.00,STORES MATERIALS
Community Services,DLO Services,JEWSON LTD,645.00,STORES MATERIALS
Community Services,DLO Services,JEWSON LTD,774.30,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,JEWSON LTD,774.30,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,JOHN WADE (HAULAGE) LTD,"1,316.25",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,K C PLANT HIRE,665.00,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,K C PLANT HIRE,665.00,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,LEGIONELLA CONTROL ASSOCIATION,"2,720.00",TRAINING
Community Services,DLO Services,LLOYD WORRALL LTD,"1,072.50",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,LOST ART LIMITED,"2,500.88",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,"4,754.27",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,"2,784.23",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,M H LAVERICK & PARTNERS,"1,742.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,M H LAVERICK & PARTNERS,906.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,M H LAVERICK & PARTNERS,516.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,M H SOUTHERN,586.71,MATERIALS
Community Services,DLO Services,M H SOUTHERN,745.20,MATERIALS
Community Services,DLO Services,MAP GROUP UK,"2,637.66",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,"4,054.71",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,550.00,STORES MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,"1,055.78",MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,"2,527.11",DIRECT CHARGES - MATERIALS
