,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,12025.93,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MITIE TILLEY ROOFING LIMITED,2979.59,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,576.20,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,689.04,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3284.80,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,749.06,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,742.56,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,702.72,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,770.92,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1541.84,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,2285.36,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,579.78,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,579.78,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,579.78,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1183.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1097.77,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,703.20,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,1398.60,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,893.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,7392.23,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,2027.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,1160.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,816.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,12224.25,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,4407.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,556.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,2585.37,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MRC ROADS LIMITED,942.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,NES SERVICES LTD,4693.68,Security Services
INSERTED DETAIL,,Place,DLO Services,NES SERVICES LTD,4903.56,Security Services
INSERTED DETAIL,,Place,DLO Services,NORTHGATE VEHICLE HIRE LIMITED,511.72,Vehicle Hire
INSERTED DETAIL,,Place,DLO Services,OCKWELLS,543.75,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,OCKWELLS,543.75,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,528.76,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,767.44,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,1028.79,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,4509.65,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,1904.08,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,636.96,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,R A HALL,3382.30,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,R A HALL,39040.05,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,RENNYCO LTD,995.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,RENNYCO LTD,5330.06,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,520.60,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,529.23,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,779.10,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,779.10,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,779.10,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,715.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,507.27,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,715.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,715.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,532.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,532.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,532.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,560.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,754.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,579.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,534.30,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,561.70,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,532.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,587.48,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,587.48,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,735.30,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,609.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,602.94,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,779.10,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,779.10,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,779.10,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,532.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,527.45,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,715.95,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,572.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,520.60,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,678.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,508.88,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,508.88,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,S & I STRUCTURES,37050.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,SHERBURN STONE CO LTD,1111.82,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,SHERBURN STONE CO LTD,813.26,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,SHERBURN STONE CO LTD,2708.80,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,SHERBURN STONE CO LTD,595.21,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,SHERBURN STONE CO LTD,3347.27,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,SHERBURN STONE CO LTD,5222.23,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,SHERBURN STONE CO LTD,735.91,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,SHERBURN STONE CO LTD,577.04,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,SHERBURN STONE CO LTD,3020.35,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,SHERBURN STONE CO LTD,930.55,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,T MANNERS & SONS LTD,1507.27,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TARMAC BUILDING PRODUCTS LTD,598.88,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,25475.57,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,40990.59,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,2583.36,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,2901.60,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,53892.78,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,598.88,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,648.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,606.89,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,568.87,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,675.88,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,514.09,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,555.28,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,698.79,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,553.18,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,1240.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,930.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,850.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,1740.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,2900.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,1240.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,990.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),900.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),580.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),1600.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),1280.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),849.90,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),677.10,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),549.90,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),549.90,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),849.90,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),549.90,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),526.50,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),526.50,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),691.20,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,3456.39,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,2775.95,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,5143.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,510.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,562.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,WERNICK HIRE LTD,548.58,Plant Hire
INSERTED DETAIL,,Place,DLO Services,WERNICK HIRE LTD,640.00,Plant Hire
INSERTED DETAIL,,Place,DLO Services,WERNICK HIRE LTD,685.72,Plant Hire
INSERTED DETAIL,,Place,Environmental Services,CLEVELAND POTASH LTD,8973.96,Ground Maintenance
INSERTED DETAIL,,Place,Environmental Services,CLEVELAND POTASH LTD,13183.65,Ground Maintenance
INSERTED DETAIL,,Place,Environmental Services,CLEVELAND POTASH LTD,6778.68,Ground Maintenance
INSERTED DETAIL,,Place,Environmental Services,CLEVELAND POTASH LTD,16330.25,Ground Maintenance
INSERTED DETAIL,,Place,Environmental Services,CLEVELAND POTASH LTD,5449.81,Ground Maintenance
INSERTED DETAIL,,Place,Environmental Services,CLEVELAND POTASH LTD,11907.69,Ground Maintenance
INSERTED DETAIL,,Place,Environmental Services,CLEVELAND POTASH LTD,30848.29,Ground Maintenance
INSERTED DETAIL,,Place,Environmental Services,CLEVELAND POTASH LTD,1815.18,Ground Maintenance
INSERTED DETAIL,,Place,Environmental Services,COLLETT TRANSPORT SERVICES ltd,630.00,Vehicle Hire
INSERTED DETAIL,,Place,Environmental Services,COMMUNITY IMPACT ENTERPRISE LTD,2111.45,3Rd Part Apprentices
INSERTED DETAIL,,Place,Environmental Services,CTRACK LTD,912.50,Other Supplies & Services
INSERTED DETAIL,,Place,Environmental Services,DEERNESS KENNELS,827.40,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Environmental Services,DR CARTER AND PARTNERS,2095.50,Medical
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,10565.00,Greenhouses
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,1092.75,Containers
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,2391.00,Containers
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,14625.75,Containers
INSERTED DETAIL,,Place,Environmental Services,EMPIRE ADVENTURE LTD,870.00,Events & Awards
INSERTED DETAIL,,Place,Environmental Services,ENGAGE GROUP UK,1240.00,Marketing & Advertising
INSERTED DETAIL,,Place,Environmental Services,FLEET (LINE MARKERS) LTD,895.35,Other Consumables
INSERTED DETAIL,,Place,Environmental Services,FRADE,886.22,Refuse Services
INSERTED DETAIL,,Place,Environmental Services,LUBBE & SONS (BULBS) LTD,1339.24,Finished Bedding
INSERTED DETAIL,,Place,Environmental Services,LUBBE & SONS (BULBS) LTD,1217.71,Finished Bedding
INSERTED DETAIL,,Place,Environmental Services,LUBBE & SONS (BULBS) LTD,1420.98,Finished Bedding
INSERTED DETAIL,,Place,Environmental Services,LUBBE & SONS (BULBS) LTD,693.15,Finished Bedding
INSERTED DETAIL,,Place,Environmental Services,LUBBE & SONS (BULBS) LTD,2394.58,Finished Bedding
INSERTED DETAIL,,Place,Environmental Services,LUBBE & SONS (BULBS) LTD,3048.82,Finished Bedding
INSERTED DETAIL,,Place,Environmental Services,LUBBE & SONS (BULBS) LTD,1273.63,Finished Bedding
INSERTED DETAIL,,Place,Environmental Services,LUBBE & SONS (BULBS) LTD,501.14,Finished Bedding
INSERTED DETAIL,,Place,Environmental Services,LUBBE & SONS (BULBS) LTD,537.25,Finished Bedding
INSERTED DETAIL,,Place,Environmental Services,LUBBE & SONS (BULBS) LTD,1786.59,Finished Bedding
INSERTED DETAIL,,Place,Environmental Services,NEASHAM NURSERIES LTD,737.01,Finished Bedding
INSERTED DETAIL,,Place,Environmental Services,NEASHAM NURSERIES LTD,1200.64,Bedding Plug Plants
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,2668.01,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,568.01,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,2751.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,810.30,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,2314.97,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,2555.10,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,810.30,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,1735.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,810.30,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,1946.91,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,649.05,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,SEWELL & CARR,561.20,Finished Bedding
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,273860.75,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3526.47,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,44700.00,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,950.00,Vehicle Hire
INSERTED DETAIL,,Place,Environmental Services,TC CONSULTING (KILLINGHALL) LTD,725.00,Other Supplies & Services
INSERTED DETAIL,,Place,Environmental Services,THE PHOENIX PARTNERSHIP,861.00,Equipment R&M
INSERTED DETAIL,,Place,Environmental Services,THE PHOENIX PARTNERSHIP,2595.00,Equipment R&M
INSERTED DETAIL,,Place,Environmental Services,TILLAGE,540.00,Bedding Plug Plants
INSERTED DETAIL,,Place,Environmental Services,TILLAGE,4464.00,Bedding Plug Plants
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,826.21,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,1019.80,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,697.66,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,539.87,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,1046.49,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,2501.10,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,549.17,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,YOTTA DCL,3829.27,Statutory Testing
INSERTED DETAIL,,Place,Highway Network Management,NPOWER NORTHERN LTD,657.67,Electricity
INSERTED DETAIL,,Place,Highways Management,ZENITH,550.00,Employee Training Course Costs
INSERTED DETAIL,,Place,Joint Leveys & Boards,ENVIRONMENT AGENCY,22854.50,Contributions/Donations
INSERTED DETAIL,,Place,Joint Leveys & Boards,ENVIRONMENT AGENCY,22854.50,Contributions/Donations
INSERTED DETAIL,,Place,Programme & Projects,1AB TAXIS LTD,4290.00,Contract Hire
INSERTED DETAIL,,Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,2888.17,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,228942.57,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,EVOLUTION,3900.00,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,KINGFISHER MEDIA LTD,750.00,Advertising
INSERTED DETAIL,,Place,Programme & Projects,MERCHANDISE MANIA LTD,1595.00,Marketing & Advertising
INSERTED DETAIL,,Place,Programme & Projects,SMITH CREATIVE,18313.00,Marketing & Advertising
INSERTED DETAIL,,Place,Programme & Projects,STAR RADIO,1001.50,Marketing & Advertising
INSERTED DETAIL,,Place,Programme & Projects,W A FAIRHURST & PARTNERS,8745.43,Engineers Programmed Maintenance
INSERTED DETAIL,,Place,Regulatory Services,BEMROSE BOOTH LTD,1545.00,Stationery
INSERTED DETAIL,,Place,Regulatory Services,DISCLOSURE & BARRING SERVICE,792.00,Crb Checks
INSERTED DETAIL,,Place,Regulatory Services,HMCTS,1000.00,Other Supplies & Services
INSERTED DETAIL,,Place,Regulatory Services,PAY BY PHONE,693.43,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Regulatory Services,SDS SPECIALIST SOLUTIONS LIMITED,7240.00,Printing
INSERTED DETAIL,,Place,Transport & Building Cleaning,ATS EUROMASTER LTD,690.06,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,ATS EUROMASTER LTD,551.34,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,ATS EUROMASTER LTD,690.06,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,BRIAN ROBINSON MACHINERY,736.44,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,BRIAN ROBINSON MACHINERY,652.65,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715.00,Vehicle Hire
INSERTED DETAIL,,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715.00,Vehicle Hire
INSERTED DETAIL,,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715.00,Vehicle Hire
INSERTED DETAIL,,Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,1715.00,Vehicle Hire
INSERTED DETAIL,,Place,Transport & Building Cleaning,DENNIS EAGLE LTD,811.38,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,EURO TRUCK BODIES LTD,700.00,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,FREIGHT TRANSPORT ASSOCIATION LTD,662.00,Subscriptions
INSERTED DETAIL,,Place,Transport & Building Cleaning,GB OILS T/A BRETT FUELS,3159.00,Vehicle Fuel
INSERTED DETAIL,,Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,538.18,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,SCANIA (GREAT BRITAIN) LIMITED,1591.29,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,TECHWELD,540.50,Equipment
INSERTED DETAIL,,Place,Housing,EDEN BROWN,783.00,Agency Staff Costs - Non Teaching
