,Community Services,DLO Services,BRAKES BROS LTD,503.99,CATERING PROVISIONS
,Community Services,DLO Services,BRAKES BROS LTD,563.27,CATERING PROVISIONS
,Community Services,DLO Services,BRAKES BROS LTD,599.14,CATERING PROVISIONS
,Community Services,DLO Services,BRAKES BROS LTD,778.72,CATERING PROVISIONS
,Community Services,DLO Services,BRAKES BROS LTD,512.03,CATERING PROVISIONS
,Community Services,DLO Services,BRAKES BROS LTD,509.40,CATERING PROVISIONS
,Community Services,DLO Services,BRAKES BROS LTD,530.98,CATERING PROVISIONS
,Community Services,DLO Services,BRAKES BROS LTD,515.17,CATERING PROVISIONS
,Community Services,DLO Services,BUNZL CATERING SUPPLIES,584.25,CATERING CONTRACT PAYMENTS
,Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,"1,113.08",DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,CROSSLING LTD,"1,110.41",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,CROSSLING LTD,"1,394.93",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,CROSSLING LTD,"1,419.62",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,DUFELL ROOFING CO LTD,"1,250.00",DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,683.09,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,"1,118.75",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,898.00,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,ELECTRIC CENTRE,918.00,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,ELECTRIC CENTRE,650.00,STORES MATERIALS
,Community Services,DLO Services,ELLIOTT GROUP LIMITED,580.00,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,EXPEDIENT TRAINING SERVICES,569.00,TRAINING
,Community Services,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,"1,360.00",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,508.00,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,508.00,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,663.00,DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,GOLDSHIELD ELECTRONIC SECURITY LTD,"1,028.00",DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,GRANWOOD FLOORING LTD,"1,134.02",DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,GROUNDFORCE,988.96,Haulage & Plant
,Community Services,DLO Services,HAYS SPECIALIST SERVICES,540.03,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,HAYS SPECIALIST SERVICES,540.03,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,HAYTON & LAMB LTD,"17,173.36",DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,HEINEKEN UK,"2,189.90",Bar Provisions
,Community Services,DLO Services,HEINEKEN UK,"2,623.81",Bar Provisions
,Community Services,DLO Services,HEINEKEN UK,"1,125.45",Bar Provisions
,Community Services,DLO Services,HOPWELLS LIMITED,771.29,CATERING PROVISIONS
,Community Services,DLO Services,ILC LEASING LTD,"10,715.47",EQUIPMENT
,Community Services,DLO Services,ILC LEASING LTD,"13,369.69",EQUIPMENT
,Community Services,DLO Services,ILC LEASING LTD,"17,495.78",EQUIPMENT
,Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,"6,177.76",DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,JCB FINANCE (LEASING LTD),"22,245.34",EQUIPMENT
,Community Services,DLO Services,JCB FINANCE (LEASING LTD),"22,245.34",EQUIPMENT
,Community Services,DLO Services,K C PLANT HIRE,595.00,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,K C PLANT HIRE,595.00,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,"4,812.53",DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,M & J HORTICULTURE,"27,258.50",Greenhouses
,Community Services,DLO Services,MECHPLANT NORTH EAST LTD,528.00,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,"4,120.46",DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,741.75,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,"2,759.99",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,573.06,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,"2,155.00",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,610.56,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,"1,082.88",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,"1,862.00",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,"1,197.00",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,782.88,MATERIALS
,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,"1,055.78",MATERIALS
,Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,800.00,STORES MATERIALS
,Community Services,DLO Services,NAL LTD,"2,244.00",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,NAL LTD,788.88,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,NES SERVICES LTD,"4,749.12",DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,NES SERVICES LTD,"5,583.67",SECURITY SERVICES
,Community Services,DLO Services,NES SERVICES LTD,995.00,DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,NWS WINDOWS LIMITED,"1,030.00",DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,PETERLEE FIRE COMPANY LTD,536.42,DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,RANDSTAD CPE LTD,845.08,AGENCY STAFF COSTS - NON TEACHING
,Community Services,DLO Services,RMS RECRUITMENT,524.03,AGENCY STAFF COSTS - NON TEACHING
,Community Services,DLO Services,RMS RECRUITMENT,524.03,AGENCY STAFF COSTS - NON TEACHING
,Community Services,DLO Services,RMS RECRUITMENT,506.00,AGENCY STAFF COSTS - NON TEACHING
,Community Services,DLO Services,RMS RECRUITMENT,848.04,AGENCY STAFF COSTS - NON TEACHING
,Community Services,DLO Services,RMS RECRUITMENT,518.81,AGENCY STAFF COSTS - NON TEACHING
,Community Services,DLO Services,RMS RECRUITMENT,524.03,AGENCY STAFF COSTS - NON TEACHING
,Community Services,DLO Services,RMS RECRUITMENT,523.44,AGENCY STAFF COSTS - NON TEACHING
,Community Services,DLO Services,RMS RECRUITMENT,588.87,AGENCY STAFF COSTS - NON TEACHING
,Community Services,DLO Services,RMS RECRUITMENT,"1,498.60",AGENCY STAFF COSTS - NON TEACHING
,Community Services,DLO Services,RMS RECRUITMENT,841.72,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,504.24,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,679.06,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,567.58,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,"1,135.16",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,"1,415.62",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,661.19,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,567.58,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,686.35,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,"1,135.16",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,686.35,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,"1,272.15",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,"2,123.43",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,848.04,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,707.81,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,"1,415.62",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,676.14,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,RMS RECRUITMENT,523.44,AGENCY STAFF COSTS - NON TEACHING
,Community Services,DLO Services,RMS RECRUITMENT,545.26,AGENCY STAFF COSTS - NON TEACHING
,Community Services,DLO Services,RMS RECRUITMENT,"1,547.39",AGENCY STAFF COSTS - NON TEACHING
,Community Services,DLO Services,S & I STRUCTURES,526.73,DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,SIBCAS LTD,650.00,Haulage & Plant
,Community Services,DLO Services,SOCIETE GENERALE,"18,591.22",EQUIPMENT
,Community Services,DLO Services,SOCIETE GENERALE,"12,675.79",EQUIPMENT
,Community Services,DLO Services,SOCIETE GENERALE,"40,424.39",EQUIPMENT
,Community Services,DLO Services,STONE TECHNICAL SERVICES,"1,840.00",DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,STONE TECHNICAL SERVICES,860.00,DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,"1,157.44",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,"3,033.26",MATERIALS
,Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,772.13,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,"4,357.20",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,971.99,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,706.42,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,631.37,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,STORMKING PLASTICS,"1,746.00",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,STORMKING PLASTICS,"2,037.00",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,TEAMS ROOFING LIMITED,"2,491.04",DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),574.74,DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),741.60,DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),513.00,DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,588.00,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,588.00,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,"3,234.00",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,"3,087.00",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,882.00,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,"2,058.00",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,WATCO UK LTD,"1,074.60",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,WAVERLEY VINTERS LTD (scottish courage),"2,516.83",Bar Provisions
,Community Services,DLO Services,WESTWOOD TIMBER & FENCING,770.00,DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,WESTWOOD TIMBER & FENCING,522.84,DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,WESTWOOD TIMBER & FENCING,518.09,DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,WM SMITH & SONS (BARNARD CASTLE) LTD,532.80,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,WRIGHT'S OFFICE SUPPLIES,531.00,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,XMBRACE LTD,"6,245.00",ICT HARDWARE SUPPORT & MAINTENANCE
,Community Services,Engineering & Highways,CAPITA BUSINESS SRV LTD (DARLINGTON),648.96,Routine Maintenance
,Community Services,Engineering & Highways,CITY OF NEWCASTLE UPON TYNE,514.79,Traffic Management
,Community Services,Engineering & Highways,CITY OF NEWCASTLE UPON TYNE,735.00,Traffic Management
,Community Services,Engineering & Highways,CUNDALL JOHNSTON & PARTNERS LLP,"2,139.00",AGENCY STAFF COSTS - NON TEACHING
,Community Services,Engineering & Highways,KBC LEASE,811.15,EQUIPMENT
,Community Services,Engineering & Highways,LIBERTY SERVICES,817.00,"OFFICE STATIONERY, EQUIPMENT & SUPPLIES"
,Community Services,Engineering & Highways,LIBERTY SERVICES,"1,733.00","OFFICE STATIONERY, EQUIPMENT & SUPPLIES"
,Community Services,Engineering & Highways,NEDL,"1,216.53",Routine Maintenance
,Community Services,Engineering & Highways,NEDL,811.02,Traffic Management
,Community Services,Engineering & Highways,NPOWER NORTHERN FINANCE,"5,683.00",ELECTRICITY
,Community Services,Engineering & Highways,NPOWER NORTHERN FINANCE,514.58,ELECTRICITY
,Community Services,Engineering & Highways,NPOWER NORTHERN LTD,"85,213.97",ELECTRICITY
,Community Services,Engineering & Highways,WYG ENGINEERING LTD,"6,900.00",AGENCY STAFF COSTS - NON TEACHING
,Community Services,Environmental Services,1AB TAXIS LTD,638.00,CONTRACT HIRE
,Community Services,Environmental Services,1AB TAXIS LTD,508.00,CONTRACT HIRE
,Community Services,Environmental Services,1ABC RADIO TAXIS (COLLECTING SERVICE),606.00,CONTRACT HIRE
,Community Services,Environmental Services,A1 TRAINING & SAFETY,"1,500.00",RECRUITMENT ADVERTISING
,Community Services,Environmental Services,ADIE MCMAIN,960.96,CONTRACT HIRE
,Community Services,Environmental Services,ANYTIME TRAVEL OF DARLINGTON,702.78,CONTRACT HIRE
,Community Services,Environmental Services,ANYTIME TRAVEL OF DARLINGTON,702.78,CONTRACT HIRE
,Community Services,Environmental Services,BILLINGHURST GEORGE & PARTNERS,875.00,Projects
,Community Services,Environmental Services,CHATFIELDS TYNE TEES,625.00,MATERIALS
,Community Services,Environmental Services,CHATFIELDS TYNE TEES,525.00,MATERIALS
,Community Services,Environmental Services,CHATFIELDS TYNE TEES,525.00,MATERIALS
,Community Services,Environmental Services,CHATFIELDS TYNE TEES,625.00,MATERIALS
,Community Services,Environmental Services,CLEVELAND POTASH LTD,"2,741.60",MATERIALS
,Community Services,Environmental Services,CLEVELAND POTASH LTD,"2,286.00",MATERIALS
,Community Services,Environmental Services,CLEVELAND POTASH LTD,584.00,MATERIALS
,Community Services,Environmental Services,COMPASS ROYSTON TRAVEL LTD,"1,937.00",CONTRACT HIRE
,Community Services,Environmental Services,DARLINGTON & DISTRICT YTH COMM ASS,"2,398.50",CONTRACT HIRE
,Community Services,Environmental Services,DARLINGTON & DISTRICT YTH COMM ASS,"3,120.00",CONTRACT HIRE
,Community Services,Environmental Services,DAWSONRENTALS BUS & COACH LTD,"1,155.83",Vehicle Hire
,Community Services,Environmental Services,DAWSONRENTALS BUS & COACH LTD,"1,715.00",Vehicle Hire
,Community Services,Environmental Services,DAWSONRENTALS BUS & COACH LTD,"1,715.00",Vehicle Hire
,Community Services,Environmental Services,DAWSONRENTALS BUS & COACH LTD,"1,715.00",Vehicle Hire
,Community Services,Environmental Services,DAWSONRENTALS BUS & COACH LTD,"1,715.00",Vehicle Hire
,Community Services,Environmental Services,DAWSONRENTALS BUS & COACH LTD,"1,715.00",Vehicle Hire
,Community Services,Environmental Services,DAWSONRENTALS BUS & COACH LTD,"1,715.00",Vehicle Hire
,Community Services,Environmental Services,DENNIS EAGLE LTD,730.49,MATERIALS
,Community Services,Environmental Services,DENNIS EAGLE LTD,"1,663.22",MATERIALS
,Community Services,Environmental Services,DENNIS EAGLE LTD,"1,663.22",MATERIALS
,Community Services,Environmental Services,DURHAM POLICE AUTHORITY,"1,510.00",Projects
,Community Services,Environmental Services,ENTERPRISE RENT-A-CAR,756.00,Vehicle Hire
,Community Services,Environmental Services,ENTERPRISE RENT-A-CAR,560.00,Vehicle Hire
,Community Services,Environmental Services,ENTERPRISE RENT-A-CAR,600.78,Vehicle Hire
,Community Services,Environmental Services,ENTERPRISE TRAVEL,781.66,CONTRACT HIRE
,Community Services,Environmental Services,GARNETTS LTD,"6,273.02",CONTRACT HIRE
,Community Services,Environmental Services,GARNETTS LTD,"6,434.48",CONTRACT HIRE
,Community Services,Environmental Services,GARNETTS LTD,"4,316.64",CONTRACT HIRE
,Community Services,Environmental Services,GRIERSONS COACHES,901.00,CONTRACT HIRE
,Community Services,Environmental Services,GRIERSONS COACHES,"1,188.00",CONTRACT HIRE
,Community Services,Environmental Services,HARDEN PUMPS & TANKS LTD,540.00,VEHICLE FUEL
,Community Services,Environmental Services,HUMBLES COACHES,883.80,CONTRACT HIRE
,Community Services,Environmental Services,HUMBLES COACHES,960.90,CONTRACT HIRE
,Community Services,Environmental Services,J & C COACHES LTD,"3,502.20",CONTRACT HIRE
,Community Services,Environmental Services,J & C COACHES LTD,"3,271.55",CONTRACT HIRE
,Community Services,Environmental Services,J & C COACHES LTD,600.60,CONTRACT HIRE
,Community Services,Environmental Services,J & C COACHES LTD,"1,902.00",CONTRACT HIRE
,Community Services,Environmental Services,J & C COACHES LTD,"1,200.00",CONTRACT HIRE
,Community Services,Environmental Services,J & P TRAVEL,620.00,CONTRACT HIRE
,Community Services,Environmental Services,J & P TRAVEL,570.00,CONTRACT HIRE
,Community Services,Environmental Services,J & P TRAVEL,580.00,CONTRACT HIRE
,Community Services,Environmental Services,JOHN MEYNELL FUNERAL SERVICE,570.50,Contract Funerals
,Community Services,Environmental Services,JOHN MEYNELL FUNERAL SERVICE,570.50,Contract Funerals
,Community Services,Environmental Services,NORTH EAST TRUCK & VAN LTD,"1,031.96",OTHER CONSUMABLES
,Community Services,Environmental Services,NORTHERN MUNICIPAL SPARES (parts supply),"1,182.24",OTHER CONSUMABLES
,Community Services,Environmental Services,NORTHUMBRIAN WATER,"1,627.10",WATER CHARGES
,Community Services,Environmental Services,NORTHUMBRIAN WATER,879.29,WATER CHARGES
,Community Services,Environmental Services,OVERLANDER MINI COACHES,834.72,CONTRACT HIRE
,Community Services,Environmental Services,OVERLANDER MINI COACHES,"1,357.00",CONTRACT HIRE
,Community Services,Environmental Services,PETROPLUS REFINING TEESSIDE LTD,"4,176.75",VEHICLE FUEL
,Community Services,Environmental Services,PETROPLUS REFINING TEESSIDE LTD,"23,355.20",VEHICLE FUEL
,Community Services,Environmental Services,PETROPLUS REFINING TEESSIDE LTD,"2,585.70",VEHICLE FUEL
,Community Services,Environmental Services,PROCTERS OF BEDALE,"1,288.30",CONTRACT HIRE
,Community Services,Environmental Services,RMS RECRUITMENT,"3,132.30",AGENCY STAFF COSTS - NON TEACHING
,Community Services,Environmental Services,RMS RECRUITMENT,"3,471.08",AGENCY STAFF COSTS - NON TEACHING
,Community Services,Environmental Services,S & R CARS LTD,"1,598.53",CONTRACT HIRE
,Community Services,Environmental Services,S & R CARS LTD,"1,448.00",CONTRACT HIRE
,Community Services,Environmental Services,SCANIA (GREAT BRITAIN) LIMITED,965.96,MATERIALS
,Community Services,Environmental Services,SCANIA (GREAT BRITAIN) LIMITED,965.96,MATERIALS
,Community Services,Environmental Services,SCANIA (GREAT BRITAIN) LIMITED,"1,031.96",OTHER CONSUMABLES
,Community Services,Environmental Services,SCARLET BAND MOTORS SERVICES,"4,747.96",CONTRACT HIRE
,Community Services,Environmental Services,STONEGRAVE AGGREGATES LTD,"264,526.42",Waste Management
,Community Services,Environmental Services,T C HARRISON JCB,535.69,MATERIALS
,Community Services,Environmental Services,T C HARRISON JCB,535.69,MATERIALS
,Community Services,Environmental Services,TAYLOR'S TAXIS,"1,137.50",CONTRACT HIRE
,Community Services,Environmental Services,UNITED TAXIS LTD,"1,258.25",CONTRACT HIRE
,Community Services,Environmental Services,UNITED TAXIS LTD,834.60,CONTRACT HIRE
,Community Services,Environmental Services,UNITED TAXIS LTD,569.45,CONTRACT HIRE
,Community Services,Environmental Services,UNITED TAXIS LTD,552.00,CONTRACT HIRE
,Community Services,Environmental Services,UNITED TAXIS LTD,576.00,CONTRACT HIRE
,Community Services,Environmental Services,UNITED TAXIS LTD,748.00,CONTRACT HIRE
,Community Services,Environmental Services,UNITED TAXIS LTD,576.00,CONTRACT HIRE
,Community Services,Environmental Services,UNITED TAXIS LTD,657.60,CONTRACT HIRE
,Community Services,Environmental Services,UNITED TAXIS LTD,855.00,CONTRACT HIRE
,Community Services,Housing,700 CLUB,"15,192.28",PRIVATE CONTRACTORS
,Community Services,Housing,ANCHOR TRUST,819.96,PRIVATE CONTRACTORS
,Community Services,Housing,B.A.R PROPERTY DEVELOPMENT,533.48,RENT OF FACILITIES
,Community Services,Housing,B.A.R PROPERTY DEVELOPMENT,533.48,RENT OF FACILITIES
,Community Services,Housing,BROADACRES HOUSING ASSOC. LTD,"8,405.52",PRIVATE CONTRACTORS
,Community Services,Housing,CARR GOM SOCIETY,"27,399.40",PRIVATE CONTRACTORS
,Community Services,Housing,CITIZENS ADVICE BUREAU,"22,883.38",VOLUNTARY ASSOCIATIONS
,Community Services,Housing,D K WILLIAMS,636.00,SERVICE CHARGES / ACCOMMODATION RECHARGES
,Community Services,Housing,DARLINGTON MIND,"5,879.00",PRIVATE CONTRACTORS
,Community Services,Housing,DARLINGTON YMCA FOYER,"14,183.88",PRIVATE CONTRACTORS
,Community Services,Housing,DIMENSIONS (UK) LTD,"13,133.52",PRIVATE CONTRACTORS
,Community Services,Housing,DISC,"13,104.48",PRIVATE CONTRACTORS
,Community Services,Housing,FR STEPHEN EDMONDS,"2,311.92",RENT OF FACILITIES
,Community Services,Housing,HANOVER HOUSING ASSOCIATION,977.88,PRIVATE CONTRACTORS
,Community Services,Housing,HOME HOUSING ASSOCIATION LTD,"2,648.32",PRIVATE CONTRACTORS
,Community Services,Housing,J & R FARRAGHER T/A POTENS,"1,092.24",PRIVATE CONTRACTORS
,Community Services,Housing,J & S HOTEL ENTERPRISES,875.00,BOARD & LODGINGS
,Community Services,Housing,KEYRING LIVING SUPPORT NETWORK,"2,717.00",PRIVATE CONTRACTORS
,Community Services,Housing,MANNING LIMITED,"1,591.35",AGENCY STAFF COSTS - NON TEACHING
,Community Services,Housing,MANNING LIMITED,"1,756.15",AGENCY STAFF COSTS - NON TEACHING
,Community Services,Housing,MENCAP,"4,928.40",PRIVATE CONTRACTORS
,Community Services,Housing,MIDDLESBROUGH BOROUGH COUNCIL,"5,420.65",BASIC PAY
,Community Services,Housing,MIDDLESBROUGH BOROUGH COUNCIL,"1,015.24",SUPERANN `ERS
,Community Services,Housing,MR & MRS J SIDDLE,533.48,RENT OF FACILITIES
,Community Services,Housing,MR DAVE HEWITSON,650.00,RENT OF FACILITIES
,Community Services,Housing,NORTHERN LIFE CARE LTD,"4,550.00",PRIVATE CONTRACTORS
,Community Services,Housing,OPEN GATE,769.20,PRIVATE CONTRACTORS
,Community Services,Housing,RICHMOND FELLOWSHIP,"9,800.00",PRIVATE CONTRACTORS
,Community Services,Housing,STONHAM HOUSING ASSOCIATION,"7,200.00",PRIVATE CONTRACTORS
,Community Services,Housing,TEES VALLEY HOUSING LTD,"11,238.84",PRIVATE CONTRACTORS
,Community Services,Housing,THREE RIVERS HOUSING ASSOCIATIONS LTD,"2,307.68",PRIVATE CONTRACTORS
,Community Services,Housing,UNITED RESPONSE,"1,383.20",PRIVATE CONTRACTORS
,Community Services,Technical Services,CAPITA BUSINESS SRV LTD (DARLINGTON),717.64,REPROGRAPHICS
,Community Services,Technical Services,TEMP RECRUITMENT LTD,558.38,AGENCY STAFF COSTS - NON TEACHING
,Community Services,Technical Services,TEMP RECRUITMENT LTD,777.37,AGENCY STAFF COSTS - NON TEACHING
,Children's Services,Children & Families,ACORN CARE (UK) LIMITED,"10,678.57",MATERIALS
,Children's Services,Children & Families,ALYSON GODWIN,"2,160.00",CHILDCARE COSTS
,Children's Services,Children & Families,BEST WESTERN THE CROFT HOTEL,578.72,HOSPITALITY & ROOM HIRE
,Children's Services,Children & Families,CARITAS RECRUITMENT LTD,"1,350.00",AGENCY STAFF COSTS - NON TEACHING
,Children's Services,Children & Families,CARITAS RECRUITMENT LTD,"1,332.00",AGENCY STAFF COSTS - NON TEACHING
,Children's Services,Children & Families,CEDAR HOUSE & LOWGATE HOUSE SCHOOL,"27,999.00",MATERIALS
,Children's Services,Children & Families,CEDAR HOUSE & LOWGATE HOUSE SCHOOL,"27,999.00",MATERIALS
,Children's Services,Children & Families,CLERVAUX TRUST LTD,"7,750.00",MATERIALS
,Children's Services,Children & Families,COMPRIL LIMITED,800.00,PROFESSIONAL FEES & CONSULTANCY
,Children's Services,Children & Families,DARLINGTON & DISTRICT YTH COMM ASS,645.00,OFFICERS - OTHER
,Children's Services,Children & Families,DR L RIPPON,"2,400.00",PROFESSIONAL FEES & CONSULTANCY
,Children's Services,Children & Families,EDEN GROVE SCHOOL PRIORY,"43,333.00",MATERIALS
,Children's Services,Children & Families,FOSTER CARE ASSOCIATES LTD,"3,480.00",MATERIALS
,Children's Services,Children & Families,FOSTER CARE SOLUTIONS LTD,591.85,MATERIALS
,Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
,Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
,Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
,Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
,Children's Services,Children & Families,FOSTER CARES LTD,938.40,MATERIALS
,Children's Services,Children & Families,FOSTER CARES LTD,938.40,MATERIALS
,Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
,Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
,Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
,Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
,Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
,Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
,Children's Services,Children & Families,FOSTERING SOLUTIONS LTD,"3,554.46",MATERIALS
,Children's Services,Children & Families,FOSTERING SOLUTIONS LTD,"3,554.46",MATERIALS
,Children's Services,Children & Families,JENX LTD,982.00,MATERIALS
,Children's Services,Children & Families,KESTER ARMSTRONG,"1,690.00",PROFESSIONAL FEES & CONSULTANCY
,Children's Services,Children & Families,KESTER ARMSTRONG,"5,300.00",PROFESSIONAL FEES & CONSULTANCY
,Children's Services,Children & Families,PARTNERS IN SPECIALIST CARE LIMITED,623.04,EQUIPMENT
,Children's Services,Children & Families,PEARTREE PROJECTS LTD,"12,688.88",MATERIALS
,Children's Services,Children & Families,QUEST 88 LTD,"2,105.50",EQUIPMENT
,Children's Services,Children & Families,REED PERSONNEL SERVICES PLC,"1,020.00",AGENCY STAFF COSTS - NON TEACHING
