,,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,798.42,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,733.34,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,620.86,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,620.86,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,620.86,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,620.86,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,584.69,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,557.22,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,551.52,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,644.17,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,798.42,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,572.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,620.86,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,620.86,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,780,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,644.17,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,603.72,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,798.42,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,603.72,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,594.6,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,644.17,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,798.42,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,780,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,780,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,644.17,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,644.17,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,960.96,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,960.96,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,591.36,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,780,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,973.28,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,EASBY FLOORING LTD,3066895,534.16,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,EASBY FLOORING LTD,3067472,556.76,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,EASBY FLOORING LTD,3069215,823.98,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,ENVIRONMENTAL DRAINAGE SOLUTIONS,3069650,1450.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,3067643,870.72,Materials
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,3067702,813.46,Materials
INSERTED DETAIL,,Place,DLO Services,FAB-TECH ENGINEERING (UK) LTD,3067513,2940.00,Materials
INSERTED DETAIL,,Place,DLO Services,FAB-TECH ENGINEERING (UK) LTD,3065420,1265.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,FAB-TECH ENGINEERING (UK) LTD,0,3532.96,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,GENTOO CONSTRUCTION LTD,0,770.31,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,GENTOO CONSTRUCTION LTD,0,5782.11,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,HANSON GARAGES,3067803,2450.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,615.68,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3068902,615.68,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3068574,615.68,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3068460,1025.60,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3068902,557.44,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3068460,743.56,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3068574,615.68,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3068460,1051.24,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3069030,547.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3069030,547.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3069377,599.05,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3068273,547.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3068902,615.68,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3068902,615.68,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3068902,615.68,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3069951,615.68,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,3068902,547.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HULLEYS,0,640.43,Catering Provisions
INSERTED DETAIL,,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,0,2284.17,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,0,2595.90,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,J S & T BROUGHAM LTD,3068775,900,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,3067254,756.02,Materials
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,3067303,6434.40,Materials
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,3067303,5293.60,Materials
INSERTED DETAIL,,Place,DLO Services,K C PLANT HIRE,3067520,770,Equipment
INSERTED DETAIL,,Place,DLO Services,K C PLANT HIRE,3068346,765,Equipment
INSERTED DETAIL,,Place,DLO Services,K M ELECTRICAL SERVICES,3068041,1909.67,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LEEDS COMMERCIAL LIMITED,3069087,1130.00,Vehicle Hire
INSERTED DETAIL,,Place,DLO Services,LORD HIRE CENTRES,3068613,1058.00,Equipment
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3068831,1200.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3061655,15978.47,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3061655,8295.49,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3067629,9634.10,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3066159,2862.94,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3069995,1389.08,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3070196,3133.06,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,0,10535.36,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,0,5846.02,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,0,1610.99,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,0,10647.20,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,0,1350.59,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,M H LAVERICK & PARTNERS,3064409,1071.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MAGNET TRADE,3068879,911.94,Materials
INSERTED DETAIL,,Place,DLO Services,MAGNET TRADE,3066752,526.75,Materials
INSERTED DETAIL,,Place,DLO Services,MAGNET TRADE,3066905,522.25,Materials
INSERTED DETAIL,,Place,DLO Services,MALLATITE LIMITED,3065815,518.08,Materials
INSERTED DETAIL,,Place,DLO Services,MASTERDOR  LTD,3067807,506,Materials
INSERTED DETAIL,,Place,DLO Services,MASTERDOR  LTD,3067543,648.38,Materials
INSERTED DETAIL,,Place,DLO Services,MASTERDOR  LTD,3067543,533,Materials
INSERTED DETAIL,,Place,DLO Services,MASTERDOR  LTD,3066902,815.84,Materials
INSERTED DETAIL,,Place,DLO Services,MECHPLANT NORTH EAST LTD,3065905,1078.00,Plant Hire
INSERTED DETAIL,,Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,0,1290.97,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3065612,746.95,Ppe Clothing & Equipment
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,0,746.95,Ppe Clothing & Equipment
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3068151,1672.32,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3067544,918.18,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3067544,1364.55,Materials
INSERTED DETAIL,,Place,DLO Services,NETA TRAINING GROUP,3067597,555,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,NETA TRAINING GROUP,3068730,1011.50,Employee Training Course Costs
INSERTED DETAIL,,Place,DLO Services,NORTHUMBRIAN ROADS LTD,3065283,19706.87,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PHOENIX SOFTWARE LTD,3068956,778.82,Ict Software Purchase
INSERTED DETAIL,,Place,DLO Services,PREMIER ROAD MARKINGS LIMITED,3065742,1810.22,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3065907,3887.60,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3065907,1107.49,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3065907,617.34,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3065907,627.26,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3065907,1470.40,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3065907,1312.16,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3065907,3746.07,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,ROSEHILL POLYMERS LIMITED,3068649,1270.00,Materials
INSERTED DETAIL,,Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,1126.92,Leasing Charges
INSERTED DETAIL,,Place,DLO Services,STEEL UNIQUE FABRICATIONS,3066162,3488.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,640,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,526.5,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,901.5,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,937.5,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,646.5,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3066648,549.9,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,T M WARD (DARLINGTON) LTD,3067934,500,Waste Management
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,3066773,54947.55,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,3068638,35786.50,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,3070085,359224.80,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TEAMS ROOFING LIMITED,0,3507.17,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3062753,1700.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3062753,500,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3065919,537.5,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,1012.86,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,847.62,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,621.94,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,569.91,Materials
INSERTED DETAIL,,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,789.48,Materials
INSERTED DETAIL,,Place,DLO Services,VENN GROUP LTD,3065122,530.41,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,WESTWOOD TIMBER & FENCING,3067632,2035.50,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,WESTWOOD TIMBER & FENCING,3067632,4750.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3066085,1718.54,Repairs - Electrical
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3066085,1665.00,Repairs - Electrical
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3067486,1432.00,Repairs - Electrical
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3067486,1314.00,Repairs - Electrical
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3067488,1972.54,Repairs - Electrical
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3067488,1423.00,Repairs - Electrical
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3068278,1432.00,Repairs - Electrical
INSERTED DETAIL,,Place,DLO Services,Y & S CONSTRUCTION,3068278,1314.00,Repairs - Electrical
INSERTED DETAIL,,Place,DLO Services,YESSS ELECTRICAL,3068608,791.43,Materials
INSERTED DETAIL,,Place,DLO Services,YESSS ELECTRICAL,3068608,754.09,Materials
INSERTED DETAIL,,Place,DLO Services,YESSS ELECTRICAL,3068607,536.05,Materials
INSERTED DETAIL,,Place,Environmental Services,A HILL & SONS LTD,3068539,610.8,Finished Bedding
INSERTED DETAIL,,Place,Environmental Services,ABACUS PLAYGROUNDS LTD,3068617,1100.00,Other Consumables
INSERTED DETAIL,,Place,Environmental Services,AGRICULTURE  AND HORTICULTURAL DEVELOPMENT BOARD,0,1188.92,Commissions & Other Services
INSERTED DETAIL,,Place,Environmental Services,ALAN WADKINS LTD,0,546.5,Equipment
INSERTED DETAIL,,Place,Environmental Services,AMENITY HORTICULTURAL SERVICES LTD,3068931,598,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Environmental Services,APSE PUBLICATIONS,0,3724.00,Subscriptions
INSERTED DETAIL,,Place,Environmental Services,CTRACK LTD,0,985.5,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,Environmental Services,CTRACK LTD,0,985.5,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,Environmental Services,CTRACK LTD,0,912.5,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,Environmental Services,CTRACK LTD,0,912.5,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,Environmental Services,CTRACK LTD,0,985.5,Other Supplies & Services
INSERTED DETAIL,,Place,Environmental Services,DE-POEL,0,514.87,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Environmental Services,DURHAM WILDLIFE TRUST,3068932,1980.00,Routine Maintenance
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3069596,649,Finished Bedding
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3065716,917.15,Bedding Plug Plants
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3065716,1102.50,Bedding Plug Plants
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3065789,756,Transport
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3065789,1758.00,Transport
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3065789,3637.50,Transport
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3065789,4033.50,Transport
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3065789,2167.50,Containers
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3065789,621,Containers
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3065789,996,Containers
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3065789,1098.00,Containers
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3065717,10735.00,Greenhouses
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3065787,4116.00,Baskets
INSERTED DETAIL,,Place,Environmental Services,EARLEY ORNAMENTALS LTD,3065718,9118.81,Pricking Out
INSERTED DETAIL,,Place,Environmental Services,EAST RIDING HORTICULTURE LTD,3066385,2347.50,Compost
INSERTED DETAIL,,Place,Environmental Services,FREIGHT TRANSPORT ASSOCIATION LTD,0,500.64,Professional Fees
INSERTED DETAIL,,Place,Environmental Services,HARTLEPOOL BOROUGH COUNCIL,3069778,560,Employee Training Course Costs
INSERTED DETAIL,,Place,Environmental Services,HARTLEPOOL BOROUGH COUNCIL,3069779,560,Employee Training Course Costs
INSERTED DETAIL,,Place,Environmental Services,LS SYSTEMS LTD,3068340,716,Compost
INSERTED DETAIL,,Place,Environmental Services,MIDDLESBROUGH BOROUGH COUNCIL,0,1174.88,Other Waste Sites
INSERTED DETAIL,,Place,Environmental Services,MIDDLESBROUGH BOROUGH COUNCIL,0,985.95,Other Waste Sites
INSERTED DETAIL,,Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,832.92,Vehicle Hire
INSERTED DETAIL,,Place,Environmental Services,NORTHUMBRIAN WATER,0,1111.13,Water Charges
INSERTED DETAIL,,Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,4189.00,Equipment
INSERTED DETAIL,,Place,Environmental Services,PHS GROUP,0,554.06,Refuse Services
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,237070.73,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3068970,4402.60,Waste Management
INSERTED DETAIL,,Place,Environmental Services,TEESSIDE LGV TRAINING,0,800,Employee Training Course Costs
INSERTED DETAIL,,Place,Environmental Services,THE PHOENIX PARTNERSHIP,3069642,2760.00,Equipment R&M
INSERTED DETAIL,,Place,Environmental Services,THE PHOENIX PARTNERSHIP,3068130,8670.00,Equipment R&M
INSERTED DETAIL,,Place,Environmental Services,TRINITY MIRROR PUBLISHING LTD,0,688,Marketing & Advertising
INSERTED DETAIL,,Place,Environmental Services,WERNICK HIRE LTD,3068482,3147.00,Equipment
INSERTED DETAIL,,Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3069174,520.82,Contract Funerals
INSERTED DETAIL,,Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3068685,720.83,Contract Funerals
INSERTED DETAIL,,Place,Highway Asset Management,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Highway Asset Management,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Highway Asset Management,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Highway Asset Management,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Highway Asset Management,INSTITUTE OF LIGHTING PROFESSIONALS,3067062,1275.00,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,LANDSCAPE SOLUTIONS,3067795,10923.66,Ground Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,3058424,727.94,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,3059559,3130.77,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,0,817.18,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,3061171,882.55,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN FINANCE,0,3851.79,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN FINANCE,0,48340.75,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN FINANCE,0,759.27,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN FINANCE,0,730.34,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN FINANCE,0,1398.84,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN FINANCE,0,557.57,Electricity
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,0,47191.39,Electricity
