,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,711.24,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,866.02,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,695.66,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1583.40,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,629.69,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1068.80,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,627.21,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,702.20,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,640.03,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ALFRED BAGNALL & SONS (NORTH EAST )  LTD,1988.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,ALU-FIX,2002.25,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,ALU-FIX,577.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,ANDREW SYKES HIRE LTD,2640.00,PLANT HIRE
INSERTED DETAIL,,Community Services,DLO Services,APEC ENVIRONMENTAL,1365.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,APEC ENVIRONMENTAL,750.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,APPLIED ENERGY PRODUCTS LTD,549.84,STORES PURCHASES (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ARMITAGE VENESTA,4272.45,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ATLAS WASHROOM SYSTEMS,1817.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,ATLAS WASHROOM SYSTEMS,2500.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,AUTOBAR UK  LTD,509.59,CATERING PROVISIONS
INSERTED DETAIL,,Community Services,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,1395.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,96169.74,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,4082.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,BLACKPATH CONSTRUCTION LIMITED,675.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,BRAKES BROS LTD,514.26,CATERING PROVISIONS
INSERTED DETAIL,,Community Services,DLO Services,BRAKES BROS LTD,620.78,CATERING PROVISIONS
INSERTED DETAIL,,Community Services,DLO Services,BRAKES BROS LTD,781.85,CATERING PROVISIONS
INSERTED DETAIL,,Community Services,DLO Services,BRAKES BROS LTD,776.70,CATERING PROVISIONS
INSERTED DETAIL,,Community Services,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,3178.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,BROXAP  LTD,750.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,BUILDING AUTOMATION SOLUTIONS LTD,7056.26,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,BUILDING AUTOMATION SOLUTIONS LTD,5660.70,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,BUILDING AUTOMATION SOLUTIONS LTD,1627.50,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,BUILDING AUTOMATION SOLUTIONS LTD,6395.13,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,BURTS CONTRACT SERVICES,1700.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,CERAMIC TILE DISTRIBUTORS(NEWCASTLE)LTD,525.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CERAMIC TILE DISTRIBUTORS(NEWCASTLE)LTD,525.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CLEVELAND ROOFING CENTRE (ASPHALTIC),637.50,STORES ISSUES (DLO)
INSERTED DETAIL,,Community Services,DLO Services,COCA COLA ENTERPRISES LTD,663.65,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Community Services,DLO Services,Colas Ltd,25067.59,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,1393.90,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,18166.36,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,2326.26,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,CROMWELL TRAINING LIMITED,580.00,EMPLOYEE TRAINING COURSE COSTS
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1324.19,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,740.95,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1042.58,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1229.88,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1220.47,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1361.08,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1424.32,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1287.13,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1389.75,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1318.64,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1568.25,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,774.08,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,660.76,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,587.36,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,587.36,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1610.73,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1393.18,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1211.74,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1314.47,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1243.08,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,900.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,931.05,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,682.95,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1418.26,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,580.56,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1324.36,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CROSSLING LTD,1385.36,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,CUMBRIAN INDUSTRIALS LTD,3799.31,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,CUMBRIAN INDUSTRIALS LTD,18859.62,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,1178.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,DCM PROJECTS,2442.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,DORMA UK LIMITED,520.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,DUNELM PROPERTY SERVICES,2956.15,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,DUNELM PROPERTY SERVICES,12074.47,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,E ON UK ENERGY SERVICES LTD (SUSTAINABLE ENERGY),13248.27,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,E ON UK ENERGY SERVICES LTD (SUSTAINABLE ENERGY),4168.90,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,E ON UK ENERGY SERVICES LTD (SUSTAINABLE ENERGY),770.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,EARLEY ORNAMENTALS LTD,2756.43,Bedding Plug Plants
INSERTED DETAIL,,Community Services,DLO Services,EASBY FLOORING LTD,5074.90,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,EASBY FLOORING LTD,550.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,680.83,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,514.60,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,1368.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,EDWARDS BUILDING & MAINTENANCE LTD,3370.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ELDERS WALKER GLASS LTD,1511.64,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,ELDERS WALKER GLASS LTD,8276.29,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,ELDERS WALKER GLASS LTD,1654.19,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ELDERS WALKER GLASS LTD,2702.90,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ELDERS WALKER GLASS LTD,1467.65,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ELECTRIC CENTRE,522.98,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ELECTRIC CENTRE,1525.70,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ELECTRIC CENTRE,522.98,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ELECTRIC CENTRE,590.73,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ELECTRIC CENTRE,1380.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ELECTRIC CENTRE,653.52,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ELECTRIC CENTRE,562.59,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ELECTRIC CENTRE,736.85,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ELECTRIC CENTRE,629.23,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,ELECTRIC CENTRE,1016.42,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,EUROCELL,647.55,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,4758.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,1230.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,2223.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,FOSTER REFRIGERATOR,933.00,EQUIPMENT
INSERTED DETAIL,,Community Services,DLO Services,GELPACK EXCELSIOR LIMITED,1017.00,STORES PURCHASES (DLO)
INSERTED DETAIL,,Community Services,DLO Services,GELPACK EXCELSIOR LIMITED,1748.00,STORES PURCHASES (DLO)
INSERTED DETAIL,,Community Services,DLO Services,GELPACK EXCELSIOR LIMITED,1120.00,STORES PURCHASES (DLO)
INSERTED DETAIL,,Community Services,DLO Services,GENTOO CONSTRUCTION LTD,6408.41,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,GENTOO CONSTRUCTION LTD,6735.08,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,GENTOO CONSTRUCTION LTD,5300.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,GOLDSHIELD ELECTRONIC SECURITY LTD,926.25,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,GOLDSHIELD ELECTRONIC SECURITY LTD,500.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,GROUNDFORCE,500.40,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,926.25,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,3555.82,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,4543.56,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,4918.41,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,4411.21,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,7489.56,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,18082.88,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,22389.76,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,553.15,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,580.16,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,553.15,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,580.16,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.77,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,538.20,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,580.16,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,DLO Services,HAYTON & LAMB LTD,7967.23,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,HAYTON & LAMB LTD,6867.59,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,HB ALUMINIUM FABRICATIONS LTD,4863.27,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,HCL CONTRACTS,20985.78,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,HEINEKEN UK,748.70,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Community Services,DLO Services,HEINEKEN UK,1395.82,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Community Services,DLO Services,HEINEKEN UK,534.41,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Community Services,DLO Services,HEINEKEN UK,942.91,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Community Services,DLO Services,HEINEKEN UK,508.21,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Community Services,DLO Services,HEINEKEN UK,735.33,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Community Services,DLO Services,HEINEKEN UK,603.05,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Community Services,DLO Services,HEINEKEN UK,732.95,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Community Services,DLO Services,HEINEKEN UK,983.46,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Community Services,DLO Services,HENDERSON CAMPBELL,27551.41,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,HILL BASTIN INTERIORS LTD,685.99,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,HOPWELLS LIMITED,542.70,CATERING PROVISIONS
INSERTED DETAIL,,Community Services,DLO Services,HOPWELLS LIMITED,768.02,CATERING PROVISIONS
INSERTED DETAIL,,Community Services,DLO Services,HOPWELLS LIMITED,580.95,CATERING PROVISIONS
INSERTED DETAIL,,Community Services,DLO Services,HOPWELLS LIMITED,517.73,CATERING PROVISIONS
INSERTED DETAIL,,Community Services,DLO Services,HOWELL CUMMINGS,13207.10,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,HOWELL CUMMINGS,24924.62,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,HPS MAINTENANCE & RESTORATION LTD,3038.27,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,HPS MAINTENANCE & RESTORATION LTD,1410.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,INDUSTRIAL DEEP CLEANING LTD,900.00,CLEANING MATERIALS & CONSUMABLES
INSERTED DETAIL,,Community Services,DLO Services,INDUSTRIAL DEEP CLEANING LTD,950.00,CLEANING MATERIALS & CONSUMABLES
INSERTED DETAIL,,Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,3588.75,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,977.76,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,18432.33,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,4223.40,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,1053.36,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,18722.04,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,1384.49,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,9336.36,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,J L FARRINGTON T/A TAYLORS TILES,1243.88,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,J L FARRINGTON T/A TAYLORS TILES,1359.23,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,J S & T BROUGHAM LTD,2610.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,J S & T BROUGHAM LTD,672.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,JACK TIGHE DECORATING LTD,6670.60,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,JCB FINANCE (LEASING LTD),173762.35,LEASING CHARGES
INSERTED DETAIL,,Community Services,DLO Services,JCB FINANCE (LEASING LTD),10899.18,LEASING CHARGES
INSERTED DETAIL,,Community Services,DLO Services,JCB FINANCE (LEASING LTD),3110.30,LEASING CHARGES
INSERTED DETAIL,,Community Services,DLO Services,JEWSON LTD,774.30,STORES PURCHASES (DLO)
INSERTED DETAIL,,Community Services,DLO Services,JEWSON LTD,774.30,STORES PURCHASES (DLO)
INSERTED DETAIL,,Community Services,DLO Services,JEWSON LTD,619.44,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,JEWSON LTD,645.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,JEWSON LTD,774.30,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,K C PLANT HIRE,770.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Community Services,DLO Services,LIDDLE DOORS LTD,570.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,LIDDLE DOORS LTD,1387.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Community Services,DLO Services,LINCAT LTD,559.58,EQUIPMENT
INSERTED DETAIL,,Community Services,DLO Services,LLOYDS REGISTER QUALITY ASSURANCE LTD,4670.55,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Community Services,DLO Services,LS SYSTEMS LTD,8632.00,EQUIPMENT
INSERTED DETAIL,,Community Services,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,8180.28,DIRECT CHARGES - CONTRACTORS
