Darlington Borough Council - Analysis of Transactions Over œ500,,,,,
Nov-14,,,,,
,,,,,
,,,,,
Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
Place,DLO Services,MASTERDOR  LTD,3053300,652.2,Materials
Place,DLO Services,MASTERDOR  LTD,3056947,648,Materials
Place,DLO Services,MECHPLANT NORTH EAST LTD,3049936,"3,042.30",Plant Hire
Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3055736,595,Direct Charges - Contractors
Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3057082,"1,950.00",Direct Charges - Contractors
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3059671,569.64,Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3059671,"1,234.22",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3059671,949.4,Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3059098,"2,907.36",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3049275,625.12,Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3059671,926.84,Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3059671,"1,044.34",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3059671,"1,044.34",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3059671,569.64,Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3059671,"1,044.34",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3058914,"2,534.30",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3058721,"6,826.00",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3057689,"1,178.00",Materials
Place,DLO Services,MRC ROADS LIMITED,0,"1,293.00",Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,0,"1,506.81",Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,0,544,Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,3059768,"3,594.00",Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,3059768,"9,464.50",Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,3058291,"6,290.50",Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,3058291,"1,379.00",Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,3058878,548.64,Direct Charges - Contractors
Place,DLO Services,NES SERVICES LTD,3058428,"1,233.67",Direct Charges - Contractors
Place,DLO Services,NES SERVICES LTD,3058428,"1,233.67",Direct Charges - Contractors
Place,DLO Services,NES SERVICES LTD,3058428,"1,243.50",Direct Charges - Contractors
Place,DLO Services,NORTHERN GAS NETWORKS LIMITED,3059319,754.55,Direct Charges - Contractors
Place,DLO Services,NORTHERN GAS NETWORKS LIMITED,3059817,"4,463.18",Direct Charges - Contractors
Place,DLO Services,NORTHGATE VEHICLE HIRE LIMITED,0,708.4,Agency Staff Costs - Non Teaching
Place,DLO Services,NORTHGATE VEHICLE HIRE LIMITED,0,552,Vehicle Hire
Place,DLO Services,NORTHGATE VEHICLE HIRE LIMITED,0,501.4,Vehicle Hire
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,"1,593.31",Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,"1,270.12",Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,"13,321.00",Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,"14,898.58",Direct Charges - Contractors
Place,DLO Services,RIMICK FLOORS,3056339,"7,891.58",Direct Charges - Contractors
Place,DLO Services,RMS RECRUITMENT,3053794,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,732.73,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057552,646.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057553,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,718.64,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,615.44,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059372,881.13,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,788.62,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,571.17,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,810.32,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059372,881.13,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059372,834.75,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,525.54,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059305,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059818,718.64,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059305,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3058998,732.73,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059305,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059305,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059372,871.85,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057552,576.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,571.17,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057553,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059372,834.75,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059305,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,724.94,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057553,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056840,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,525.54,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057553,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057552,756.12,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,788.62,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,810.32,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056840,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,788.62,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,680.09,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,718.64,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059305,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,571.17,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,694.56,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,788.62,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056840,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,849.66,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,718.64,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057553,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057552,685.96,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057552,576.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,680.09,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3058998,849.66,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057552,576.83,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059818,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,571.17,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056840,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,680.09,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057553,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,608.01,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059577,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,680.09,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059577,615.44,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059818,732.46,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059577,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,S & I STRUCTURES,3056822,"2,475.00",Direct Charges - Contractors
Place,DLO Services,S & I STRUCTURES,3056568,920,Direct Charges - Contractors
Place,DLO Services,SANTANDER CORPORATE BANKING,3050643,"1,605.37",Leasing Charges
Place,DLO Services,SIBCAS LTD,3050679,658.63,Equipment
Place,DLO Services,SIBCAS LTD,3050679,658.63,Equipment
Place,DLO Services,SIGNPOST SOLUTIONS,3058951,"1,735.52",Materials
Place,DLO Services,SIGNPOST SOLUTIONS,3058951,820.18,Materials
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,078.70",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,550.8,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,916.7,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,600.00",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,570,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,552.25,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,877.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,860.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,560.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,558.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,557.6,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,900.4,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,760,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,665,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,890,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3059677,600,Materials
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,665,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,670,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,967.00",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,860.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,640,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,877.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,560.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,586.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,560.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,640.00",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,396.50",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,859.3,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,877.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053014,"1,500.00",Materials
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,860.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,560.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,061.10",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,"1,228.25",Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,856.95,Direct Charges - Contractors
Place,DLO Services,TARMAC LTD,3059820,"13,620.03",Direct Charges - Contractors
Place,DLO Services,TARMAC LTD,3060250,789.51,Materials
Place,DLO Services,TARMAC LTD,3058560,"1,143.63",Materials
Place,DLO Services,TARMAC LTD,3059341,"1,212.43",Materials
Place,DLO Services,TARMAC LTD,3058560,"1,176.31",Materials
Place,DLO Services,TARMAC LTD,3060077,676.08,Materials
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3059001,"3,575.00",Materials
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3059001,"1,298.70",Materials
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3058283,"1,240.00",Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3058283,520,Direct Charges - Contractors
Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,3056349,"3,607.96",Direct Charges - Contractors
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,742.5,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,"1,156.76",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,"1,221.75",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,"1,119.25",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,566.48,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,"1,703.70",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3060141,"1,440.45",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,810.3,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,"2,462.40",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,"3,453.34",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,687.28,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,"4,094.55",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,509.41,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,765.45,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3059872,"4,037.85",Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,621.18,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,584.46,Materials
Place,DLO Services,VENN GROUP LTD,3059615,592,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059343,555,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059307,635.25,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059357,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,592,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059357,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059308,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059307,618.75,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059307,627,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3060580,823.68,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3060580,"2,620.80",Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3060580,502.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3060580,628.78,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,592,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059308,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059308,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059357,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,592,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,592,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059343,555,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059343,665.26,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059308,802.34,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059357,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059308,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,592,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059343,555,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059357,771.08,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059307,618.75,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059307,618.75,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,592,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,592,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059308,781.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059307,692.23,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059343,665.26,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059307,618.75,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059357,771.08,Agency Staff Costs - Non Teaching
Place,DLO Services,WESTWOOD TIMBER & FENCING,3057456,"2,200.00",Direct Charges - Contractors
Place,DLO Services,WESTWOOD TIMBER & FENCING,3057456,700,Direct Charges - Contractors
Place,DLO Services,WM SMITH & SONS (BARNARD CASTLE) LTD,3049282,"1,724.42",Materials
Place,DLO Services,Y & S CONSTRUCTION,3058220,"2,400.00",Direct Charges - Contractors
Place,DLO Services,YESSS ELECTRICAL,3059735,544,Materials
Place,Environmental Services,ABACUS PLAYGROUNDS LTD,3059077,"1,100.00",Building Repairs And Maintenance
Place,Environmental Services,ASPECT CONTRACTS LTD,0,"2,300.00",Other Consumables
Place,Environmental Services,BRITISH HEART FOUNDATION,0,538.29,Refuse Services
Place,Environmental Services,BROXAP  LTD,3059481,972,Other Supplies & Services
Place,Environmental Services,DEERNESS KENNELS,0,604.4,Professional Fees & Consultancy
Place,Environmental Services,DR CARTER AND PARTNERS,0,"4,636.50",Medical
Place,Environmental Services,DURHAM WILDLIFE TRUST,3057069,"1,839.60",Routine Maintenance
Place,Environmental Services,DURHAM WILDLIFE TRUST,3059728,"1,839.60",Routine Maintenance
Place,Environmental Services,LLOYD LTD,3056108,"1,896.00",Equipment
Place,Environmental Services,LONDONDERRY GARAGE LTD,3054048,645.84,Other Consumables
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,616.4,Vehicle Hire
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,552,Vehicle Hire
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,616.4,Vehicle Hire
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,628.59,Vehicle Hire
Place,Environmental Services,ODIN EVENTS LIMITED,3059080,500,Events & Awards
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,567,Equipment
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,"8,378.00",Equipment
Place,Environmental Services,PHS ALLCLEAR,0,683.25,Refuse Services
Place,Environmental Services,PLAYSMART UK LTD,0,937.5,Building Repairs And Maintenance
Place,Environmental Services,PREMIER TRAFFIC MANAGEMENT,3059371,753.85,Other Supplies & Services
Place,Environmental Services,RMS RECRUITMENT,3059589,"2,935.24",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3058172,"2,534.14",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3058172,"5,201.12",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3059589,"4,574.96",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3058172,"2,229.57",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3058172,"2,682.75",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3058172,"5,296.97",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3058172,"5,183.77",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3057705,"2,113.44",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3058172,"1,784.40",Agency Staff Costs - Non Teaching
Place,Environmental Services,ROBERT MORDECAI,0,"1,785.00",Recharge To Sundry Persons
Place,Environmental Services,SAM TURNER & SONS LTD,0,695.83,Equipment
Place,Environmental Services,ST TERESAS HOSPICE,0,925.05,Refuse Services
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,"5,227.71",Waste Management
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,0,950,Other Supplies & Services
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,"221,690.77",Waste Management
Place,Environmental Services,TC CONSULTING (KILLINGHALL) LTD,0,525,Employee Training Course Costs
Place,Environmental Services,THE PHOENIX PARTNERSHIP,3060000,"1,356.80",Equipment R&M
Place,Environmental Services,THE PHOENIX PARTNERSHIP,3060000,"1,160.00",Equipment R&M
Place,Environmental Services,THE PHOENIX PARTNERSHIP,3060001,"4,750.00",Statutory Testing
Place,Environmental Services,THE PHOENIX PARTNERSHIP,3060000,710,Equipment R&M
Place,Environmental Services,THE PHOENIX PARTNERSHIP,3040301,"3,456.00",Equipment R&M
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3060208,849.14,Contract Funerals
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3059406,844.14,Contract Funerals
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3058177,809.14,Contract Funerals
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3058658,834.82,Contract Funerals
Place,Highway Asset Management,CIPFA BUSINESS LIMITED,3059996,"1,395.00",Statutory Testing
Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,3056068,963.42,Routine Maintenance
Place,Highway Asset Management,NPOWER NORTHERN FINANCE,0,840.06,Electricity
Place,Highway Asset Management,NPOWER NORTHERN FINANCE,0,554.3,Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,"54,424.41",Electricity
Place,Highway Asset Management,SHERIFF TECHNOLOGIES LTD,3056367,980,Routine Maintenance
Place,Highway Network Management,KELTIC COMPLETE UNIFORM SOLUTIONS,3058787,"1,283.10",Ppe Clothing & Equipment
Place,Highway Network Management,MIDDLESBROUGH BOROUGH COUNCIL,0,"14,998.74",Routine Maintenance
Place,Highway Network Management,MRC ROADS LIMITED,3059700,540,Traffic Management
Place,Highway Network Management,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3059572,509.05,Traffic Management
Place,Highway Network Management,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3058995,572.81,Traffic Management
Place,Highway Network Management,NORTHUMBRIAN WATER,0,649.88,Water Charges
Place,Highway Network Management,NPOWER NORTHERN FINANCE,0,594.25,Electricity
Place,Highway Network Management,NPOWER NORTHERN LTD,0,"1,400.00",Electricity
Place,Highways Management,IHS (GLOBAL) LIMITED,3059686,"4,253.70",Ict Software Support & Maintenance
Place,Highways Management,KEYSOFT SOLUTIONS LIMITED,3059004,"2,160.00",Ict Software Support & Maintenance
Place,Programme & Projects,AMELIX GROUP,3056910,"1,000.00",Professional Fees & Consultancy
Place,Programme & Projects,AMELIX GROUP,3056909,"4,800.00",Professional Fees & Consultancy
Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,3051668,"1,638.16",Other Supplies & Services
Place,Programme & Projects,BLUMILK,3058055,"1,800.00",Ict Software Support & Maintenance
Place,Programme & Projects,DIVA CREATIVE LIMITED,3059844,"2,026.00",Marketing & Advertising
Place,Programme & Projects,F G M DECORATORS,3059237,"2,073.20",Routine Maintenance
Place,Programme & Projects,GROUNDWORK NORTH EAST,3036924,"24,845.00",Consultancy Fees
Place,Programme & Projects,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3059113,750,Marketing & Advertising
Place,Programme & Projects,NWA SOCIAL AND MARKET RESEARCH LIMITED,3051807,"4,975.00",Marketing & Advertising
Place,Programme & Projects,RMS RECRUITMENT,3059364,"1,776.18",Agency Staff Costs - Non Teaching
