Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
Place,DLO Services,RMS RECRUITMENT,3056214,680.09,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,622.35,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,556.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056840,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,571.17,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,643.92,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3060338,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3060339,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,615.44,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059305,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3060578,620.12,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3060577,620.12,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3060576,620.12,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3060573,620.12,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057553,538.98,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3058998,849.66,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,619.2,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057552,678.17,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057553,525.16,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059818,538.98,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,788.62,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057553,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3058998,732.73,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057552,693.76,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,788.62,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059305,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,615.44,Agency Staff Costs - Non Teaching
Place,DLO Services,S & I STRUCTURES,3059049,5331.00,Materials
Place,DLO Services,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3059611,6985.01,Direct Charges - Contractors
Place,DLO Services,SIGNPOST SOLUTIONS,3060455,1004.70,Materials
Place,DLO Services,SIGNPOST SOLUTIONS,3060700,1004.70,Materials
Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,540,Leasing Charges
Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,999,Leasing Charges
Place,DLO Services,STONE TECHNICAL SERVICES,0,8882.78,Direct Charges - Contractors
Place,DLO Services,STONE TECHNICAL SERVICES,0,4063.80,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,581.55,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,860.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,514.85,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,860.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,860.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3061209,800,Materials
Place,DLO Services,T M WARD (DARLINGTON) LTD,0,640,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1078.70,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,877.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,960,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,640,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,560.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,560.45,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3059002,4900.00,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3059002,1430.00,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3059002,2900.00,Direct Charges - Contractors
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1073.10,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,640.94,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,727.08,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1009.80,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1289.18,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,1112.31,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,722.7,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,657,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1327.14,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,762.12,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,588.38,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,558.45,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,561.51,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,2405.48,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,1433.72,Materials
Place,DLO Services,VENN GROUP LTD,3059615,592,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059357,771.08,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059307,683.24,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059308,781.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059307,665.26,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059357,771.08,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059343,674.25,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,665.26,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059343,665.26,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059307,669.76,Agency Staff Costs - Non Teaching
Place,DLO Services,WATERSEAL (WATERBAR & SEALANTS) LTD,3059584,4000.00,Direct Charges - Contractors
Place,DLO Services,WESTWOOD TIMBER & FENCING,3060622,1201.70,Materials
Place,DLO Services,Y & S CONSTRUCTION,3059219,1432.00,Direct Charges - Contractors
Place,DLO Services,Y & S CONSTRUCTION,3059219,968,Direct Charges - Contractors
Place,DLO Services,Y & S CONSTRUCTION,3059218,1423.00,Direct Charges - Contractors
Place,DLO Services,Y & S CONSTRUCTION,3059218,1037.00,Direct Charges - Contractors
Place,DLO Services,Y & S CONSTRUCTION,3057668,2400.00,Direct Charges - Contractors
Place,DLO Services,Y & S CONSTRUCTION,3057668,968,Direct Charges - Contractors
Place,DLO Services,Y & S CONSTRUCTION,3058219,2400.00,Direct Charges - Contractors
Place,Environmental Services,CARRS BILLINGTON AGRICULTURE,3060081,2850.00,Equipment
Place,Environmental Services,CARRS BILLINGTON AGRICULTURE,3060081,1389.00,Equipment
Place,Environmental Services,CLEVELAND POTASH LTD,0,29862.44,Ground Maintenance
Place,Environmental Services,CTRACK LTD,3050454,912.5,Ict Hardware Support & Maintenance
Place,Environmental Services,CTRACK LTD,3050454,912.5,Ict Hardware Support & Maintenance
Place,Environmental Services,CTRACK LTD,3050454,912.5,Ict Hardware Support & Maintenance
Place,Environmental Services,DR CARTER AND PARTNERS,0,1947.00,Medical
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,2856.00,Transport
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,741,Transport
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,676.5,Transport
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,1654.50,Transport
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,18750.00,Greenhouses
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,2000.00,Containers
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,1190.00,Greenhouses
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,10858.84,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,1995.00,Containers
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,9936.00,Transport
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,1190.00,Greenhouses
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,600,Containers
Place,Environmental Services,EXPERIAN LTD,3060885,604,Ict Software Support & Maintenance
Place,Environmental Services,GELPACK EXCELSIOR LIMITED,3059488,1388.25,Other Supplies & Services
Place,Environmental Services,GREAT NORTH AIR AMBULANCE SERVICE,0,501.62,Refuse Services
Place,Environmental Services,GROUNDWORK NORTH EAST,3053023,2059.00,Professional Fees & Consultancy
Place,Environmental Services,HARTLEPOOL BOROUGH COUNCIL,3060225,3960.00,Vehicle Hire
Place,Environmental Services,HILTON CABINET COMPANY LTD,3056406,652.1,Books
Place,Environmental Services,NEWCASTLE CITY COUNCIL,0,1926.67,Ict Software Support & Maintenance
Place,Environmental Services,NORTHERN MUNICIPAL SPARES LIMITED (PROBRUSH),3060736,1389.42,Other Consumables
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,536,Vehicle Hire
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,536,Agency Staff Costs - Non Teaching
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,546.6,Vehicle Hire
Place,Environmental Services,OVERTON UK LTD,3060128,3180.00,Other Supplies & Services
Place,Environmental Services,PLAYSAFETY LIMITED,3057493,780,Employee Training Course Costs
Place,Environmental Services,PREMIER TRAFFIC MANAGEMENT,3059371,8199.37,Other Supplies & Services
Place,Environmental Services,PREMIER TRAFFIC MANAGEMENT,3059371,9429.27,Other Supplies & Services
Place,Environmental Services,RECORD RSS LTD,3060785,618,Building Repairs And Maintenance
Place,Environmental Services,RMS RECRUITMENT,3060393,1289.82,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3059589,5017.04,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3059589,788.24,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3059589,810.72,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3059589,3322.70,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3059589,967.37,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3059589,3333.33,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3059589,4076.05,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,1289.82,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,2290.41,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,3683.74,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,2825.19,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,1295.63,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,2525.18,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,2729.16,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,1481.48,Agency Staff Costs - Non Teaching
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,214453.11,Waste Management
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,7205.24,Waste Management
Place,Environmental Services,STRAIGHT MANUFACTURING LTD,3060075,8197.20,Other Supplies & Services
Place,Environmental Services,TREEWISE SOLUTIONS LTD (FORMERLY ROBIN FORESTRY SURVEYS LTD),0,1000.00,Other Supplies & Services
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3060740,719.48,Contract Funerals
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3060207,683.48,Contract Funerals
Place,Highway Asset Management,KIELY BROS,3054778,46507.15,Carriageway Works
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,4977.07,Electricity
Place,Highway Network Management,DURHAM COUNTY COUNCIL,3059118,7465.00,Routine Maintenance
Place,Highway Network Management,MRC ROADS LIMITED,3059983,536.26,Signage
Place,Joint Leveys & Boards,ENVIRONMENT AGENCY,0,23995.75,Contributions/Donations
Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,3051668,1638.16,Other Supplies & Services
Place,Programme & Projects,MERCHANDISE MANIA LTD,3060091,1695.00,Marketing & Advertising
Place,Programme & Projects,NATIONWIDE DATA COLLECTION,3057569,4970.00,Professional Fees & Consultancy
Place,Programme & Projects,SMITH CREATIVE,3060527,21576.00,Marketing & Advertising
Place,Programme & Projects,SMITH CREATIVE,3060528,8286.00,Marketing & Advertising
Place,Programme & Projects,TWIST DESIGN,3060530,1920.00,Marketing & Advertising
Place,Regulatory Services,CANFORD AUDIO PLC,3055011,1300.00,Equipment
Place,Regulatory Services,DARLINGTON RUGBY FOOTBALL CLUB LTD,3061663,3750.00,Hospitality & Room Hire
Place,Regulatory Services,METRIC GROUP LIMITED,3054232,1767.75,Equipment R&M
Place,Regulatory Services,MR JONATHAN EASTON,0,7600.00,Consultancy Fees
Place,Regulatory Services,NSL LIMITED,3048491,2992.98,Security Services
Place,Regulatory Services,NSL LIMITED,0,2992.98,Security Services
Place,Regulatory Services,PAY BY PHONE,3058335,757.75,Ict Software Support & Maintenance
Place,Regulatory Services,PRONTAPRINT,3060391,738,Stationery
Place,Regulatory Services,WEST YORKSHIRE ANALYTICAL SERVICES,3061594,2220.00,Professional Fees & Consultancy
Place,Strategy & Commissioning,RMS RECRUITMENT,0,806.23,Basic Pay
Place,Strategy & Commissioning,RMS RECRUITMENT,0,806.23,Basic Pay
Place,Transport & Building Cleaning,AUTO ELECTRICAL SOLUTIONS LTD,0,1002.65,Materials
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,1715.00,Vehicle Hire
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,1715.00,Vehicle Hire
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,1715.00,Vehicle Hire
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,1715.00,Vehicle Hire
Place,Transport & Building Cleaning,EURO TRUCK BODIES LTD,0,575,Materials
Place,Transport & Building Cleaning,EURO TRUCK BODIES LTD,0,640,Materials
Place,Transport & Building Cleaning,FUCHS LUBRICANTS UK PLC,0,1984.62,Materials
Place,Transport & Building Cleaning,HARVEST ENERGY,3060007,20334.50,Vehicle Fuel
Place,Transport & Building Cleaning,HARVEST ENERGY,3059262,14229.22,Vehicle Fuel
Place,Transport & Building Cleaning,HARVEST ENERGY,3060608,21973.50,Vehicle Fuel
Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,0,1928.68,Materials
Place,Transport & Building Cleaning,PALMERS TYRES LTD,0,637.5,Materials
Place,Transport & Building Cleaning,POST OFFICE,0,675,Road Fund Tax
Place,Transport & Building Cleaning,RMB AUTOMOTIVE LTD,0,2475.98,Materials
Place,Transport & Building Cleaning,RMS RECRUITMENT,3059048,603.84,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,RMS RECRUITMENT,3059048,603.84,Agency Staff Costs - Non Teaching
Place,Housing,BURNSIDE CARPETS,0,662.5,Service Charges / Accommodation Recharges
Place,Housing,CHANGING LIVES,0,650,Employee Training Course Costs
Place,Housing,EDEN BROWN,3061196,971.5,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3059541,1065.75,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3056148,920.75,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3059541,899,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3056148,826.5,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3061196,920.75,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3059541,1131.00,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3059541,1029.50,Agency Staff Costs - Non Teaching
Place,Housing,EXPERIAN LTD,3060885,604,Ict Software Support & Maintenance
Place,Housing,KINGS CHURCH DARLINGTON,3052761,3313.81,Crisis Support
Place,Housing,KINGS CHURCH DARLINGTON,3052761,3448.63,Crisis Support
Place,Housing,NORTHGATE INFORMATION SOLUTIONS,3060094,8685.00,Ict Hardware Support & Maintenance
Place,Housing,PARK RETAIL LIMITED,3052946,800,Crisis Support
Place,Housing,SCHOTT REMOVALS TRANSPORT LTD,3052764,1192.00,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,695.47,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,679.01,Community Care Support
Place,Housing Revenue Account,ALBANY OFFICE FURNITURE SOLUTIONS,3059523,3015.00,Equipment
Place,Housing Revenue Account,ARCUS CONSULTING LLP,3053828,737.5,Responsive - Void E.P.C.
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3060072,1546.00,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3059798,1371.00,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3060072,530,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3060072,515,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3060337,759,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3060072,560,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3059798,695,Responsive Repairs (General)
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,513.96,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,642.5,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,DARLINGTON SCAFFOLDING LTD,3058888,1150.00,Responsive Repairs (General)
Place,Housing Revenue Account,EASBY FLOORING LTD,3060057,774.52,Responsive Repairs (General)
Place,Housing Revenue Account,EXPERIAN LTD,3060885,604,Ict Software Support & Maintenance
Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3031153,695,Equipment R&M
Place,Housing Revenue Account,INTERACTIVE PROJECTS & DESIGN LTD,3051570,4953.43,Responsive Repairs (General)
Place,Housing Revenue Account,MANGAR INTERNATIONAL LIMITED,3060294,2217.42,Equipment
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052646,37338.20,Cyclical - External Painting
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052646,51206.10,Cyclical - External Painting
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052647,16250.00,Cyclical - Internal Painting
Place,Housing Revenue Account,MOTION PICTURE LICENSING CO,0,2030.00,Ict Software Support & Maintenance
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,658.27,Water Charges
Place,Housing Revenue Account,PHOENIX SOFTWARE LTD,3060882,560.26,Ict Software Purchase
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,924.5,Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,924.5,Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,920,Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,920,Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,1249.00,Direct Charges - Contractors
Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3059565,1282.04,Responsive Repairs (General)
Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3058903,539.66,Responsive Repairs (General)
Place,Housing Revenue Account,SITEXORBIS LTD,3058160,4885.28,Responsive-Empty Hse Security
Place,Housing Revenue Account,SITEXORBIS LTD,3058160,11575.25,Responsive-Empty Hse Security
Place,Housing Revenue Account,SPECIALIST COMPUTER CENTRES PLC,3060100,604.96,Ict Hardware Purchase
Place,Housing Revenue Account,STEEL UNIQUE FABRICATIONS,3057846,795.59,Responsive Repairs (General)
Place,Housing Revenue Account,TOM TYSON,3061027,500,Professional Fees & Consultancy
Place,Housing Revenue Account,WHARTON LANDSCAPES,3058164,1200.00,Responsive Repairs (General)
Place,Housing Revenue Account,WHARTON LANDSCAPES,3058165,700,Responsive Repairs (General)
Place,Housing Revenue Account,WHARTON LANDSCAPES,3060164,1720.00,Responsive - Empty Hse Repairs
Place,Housing Revenue Account,WINDOW WISE,3058626,520,Responsive Repairs (General)
People,Public Health,BOOTS PHARMACY,3055623,666.25,Consultancy Fees
People,Public Health,DR CARTER AND PARTNERS,3061017,500,Consultancy Fees
People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3054408,23325.56,Consultancy Fees
People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3054408,23873.39,Consultancy Fees
People,Public Health,NORTH 51 LTD,3054410,1350.00,Consultancy Fees
People,Public Health,SLIMMING WORLD,3054413,3960.00,Consultancy Fees
People,Public Health,SPECIALIST COMPUTER CENTRES PLC,3059682,592,Ict Hardware Purchase
People,Public Health,SPECIALIST COMPUTER CENTRES PLC,3059681,592,Ict Hardware Purchase
People,Public Health,VIRGIN CARE STOCKTON LLP,3061235,798,Consultancy Fees
People,Public Health,VIRGIN CARE STOCKTON LLP,3061537,1512.00,Consultancy Fees
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,0,619.22,Residential
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,0,2591.98,Respite
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,0,1423.12,Placement Fees
People,Adults Social Care,BUTTERWICK LIMITED,0,720,Respite
People,Adults Social Care,GREEN LINK (NORTH EAST),3058815,840,External Courier Service
People,Adults Social Care,HAYS SPECIALIST SERVICES,3059749,832,Agency Staff Costs - Non Teaching
People,Adults Social Care,HAYS SPECIALIST SERVICES,3059749,962,Agency Staff Costs - Non Teaching
People,Adults Social Care,HAYS SPECIALIST SERVICES,3059749,895.62,Agency Staff Costs - Non Teaching
People,Adults Social Care,INITIAL MEDICAL SERVICES LIMITED,0,811.74,Equipment
People,Adults Social Care,LYNCH HEALTHCARE LIMITED,3060266,3999.00,Equipment
People,Adults Social Care,MR JAMES BROWN,3061554,950,Professional Fees & Consultancy
People,Adults Social Care,MR JOSEPH O'BRIEN,3061568,600,Professional Fees & Consultancy
People,Adults Social Care,NORTH REGIONAL ASSOC FOR SENSORY SUPPORT,3053971,1100.00,Advocacy
People,Adults Social Care,REACH OUT CARE LIMITED NO 2 A/C,3057631,3228.31,External Placements
People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,0,610.5,Respite
People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,0,1025.64,Respite
People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,0,500.61,Outreach
People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,0,1037.85,Outreach
People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,0,1129.43,Respite
People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,0,1025.64,Respite
People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,0,1025.64,Respite
People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,0,1025.64,Outreach
People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,0,1025.64,Respite
People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,0,1025.64,Respite
People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,0,1025.64,Respite
People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,0,892.44,Respite
People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,0,799.2,Respite
People,Adults Social Care,SANCTUARY HOUSING ASSOCIATION,0,1098.90,Respite
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055404,980,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3058173,1429.94,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,728,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059751,954.02,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060002,1072.95,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059752,1017.24,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,862.16,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060002,1055.94,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,585,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3058173,1078.88,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,728,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,962,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,806,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060002,1050.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3058173,1027.50,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,741,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,884,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,858,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,598,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,767,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,754,Agency Staff Costs - Non Teaching
