Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
Place,DLO Services,MRC ROADS LIMITED,3055268,852,Direct Charges - Contractors
Place,DLO Services,NES SERVICES LTD,3056562,1149.57,Direct Charges - Contractors
Place,DLO Services,NES SERVICES LTD,3056562,1149.57,Direct Charges - Contractors
Place,DLO Services,NES SERVICES LTD,3056562,1215.14,Direct Charges - Contractors
Place,DLO Services,NEWGATE (NEWORK),3055103,736,Direct Charges - Contractors
Place,DLO Services,NWS NORTH LIMITED,3056648,966,Materials
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,2278.96,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,8411.00,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,2243.42,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,1029.00,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,870.77,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,689.29,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,544.63,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,3191.62,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,1877.41,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,3188.60,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,2742.04,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,5531.89,Direct Charges - Contractors
Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,9485.75,Direct Charges - Contractors
Place,DLO Services,RAINTON CONSTRUCTION LTD,3055273,60491.85,Direct Charges - Contractors
Place,DLO Services,RIBA ENTERPRISES,0,579,Other Supplies & Services
Place,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,3057505,539,Direct Charges - Contractors
Place,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,3057176,699,Direct Charges - Contractors
Place,DLO Services,RMS RECRUITMENT,3048851,571.57,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3048851,593.27,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050437,525.16,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3049855,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,600.09,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3049855,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3049854,571.57,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,732.73,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,563.94,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057552,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057552,773.95,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,724.14,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,571.17,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,718.64,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,849.66,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,788.62,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053194,973.88,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053194,973.88,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057553,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057553,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057552,522.08,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056840,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,615.44,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056840,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059305,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056840,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,571.17,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,680.09,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053194,983.15,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,680.09,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,680.09,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,615.44,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,732.73,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,948.26,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053194,927.5,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057552,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053194,779.1,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053194,779.1,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056213,759.68,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055355,615.44,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,643.92,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,549.48,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,601.61,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050437,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3050437,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055374,615.81,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055375,535.02,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056214,680.09,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3056052,556.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3054091,615.44,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053794,739.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053793,849.66,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,540.15,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3055073,539.37,Agency Staff Costs - Non Teaching
Place,DLO Services,SIBCAS LTD,3050679,658.63,Equipment
Place,DLO Services,SIGNPOST SOLUTIONS,3056543,801.47,Materials
Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,3050646,15059.73,Leasing Charges
Place,DLO Services,STONE TECHNICAL SERVICES,0,14890.40,Direct Charges - Contractors
Place,DLO Services,STONE TECHNICAL SERVICES,0,2844.90,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,980,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1600.00,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1480.00,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1920.00,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1039.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1231.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,960,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3059677,500,Materials
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,600,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053072,1310.00,Waste Management
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1018.70,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,586.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,555.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,983.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,687.65,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1920.00,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,786,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,930,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,571,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,997.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,858,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1231.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,877.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,2560.00,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,877.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1231.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,931.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1231.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,972.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1397.00,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,920,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1231.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,752,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,1441.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,860.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,560.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,931.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,752,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,605.9,Direct Charges - Contractors
Place,DLO Services,TARMAC LTD,3057554,587.9,Materials
Place,DLO Services,TARMAC LTD,3057554,1149.51,Materials
Place,DLO Services,TARMAC LTD,3057554,777.05,Materials
Place,DLO Services,TARMAC LTD,3049610,922.42,Materials
Place,DLO Services,THOMPSONS OF PRUDHOE LIMITED,3054260,1462.50,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3051037,4900.00,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3051037,1800.00,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3051037,760,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3051037,7200.00,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3058283,7540.00,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3058283,770,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3058283,3700.00,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3058283,5100.00,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3058283,1450.00,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3053070,1120.00,Materials
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3053070,942.5,Materials
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3053070,800,Materials
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3051037,620,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3059002,4900.00,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3059002,1650.00,Direct Charges - Contractors
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,646.14,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,857.89,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,578.6,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,617.1,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,665.55,Materials
Place,DLO Services,UPNORTH ENGINEERING SERVICES LTD,3057901,552.87,Direct Charges - Contractors
Place,DLO Services,VENN GROUP LTD,3052900,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3058149,592,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3057739,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3058092,592,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3058149,592,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3058149,600,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3057739,501.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3057739,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052901,622.88,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3055816,555,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3057739,501.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3057739,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052900,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052900,637.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3055816,555,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052901,701.25,Agency Staff Costs - Non Teaching
Place,DLO Services,WERNICK HIRE LTD,3055959,1201.00,Equipment
Place,DLO Services,WERNICK HIRE LTD,3056400,2125.00,Equipment
Place,DLO Services,WM SMITH & SONS (BARNARD CASTLE) LTD,3057460,1565.60,Materials
Place,DLO Services,Y & S CONSTRUCTION,3058244,949.2,Direct Charges - Contractors
Place,DLO Services,Y & S CONSTRUCTION,3057184,1945.23,Direct Charges - Contractors
Place,DLO Services,Y & S CONSTRUCTION,3057184,997.27,Direct Charges - Contractors
Place,DLO Services,Y & S CONSTRUCTION,3057182,2400.00,Direct Charges - Contractors
Place,DLO Services,Y & S CONSTRUCTION,3057182,873.21,Direct Charges - Contractors
Place,DLO Services,Y & S CONSTRUCTION,3057183,2400.00,Direct Charges - Contractors
Place,Environmental Services,ABACUS PLAYGROUNDS LTD,3057065,1300.00,Building Repairs And Maintenance
Place,Environmental Services,CLEVELAND POTASH LTD,0,12694.75,Ground Maintenance
Place,Environmental Services,DEERNESS KENNELS,0,629.4,Professional Fees & Consultancy
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,919.37,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,922.72,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,893.48,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,1514.54,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,2932.27,Bedding Plug Plants
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,771.83,Bedding Plug Plants
Place,Environmental Services,FITZPATRICK WOOLMER DESIGN & PUBLISHING,3056852,689,Equipment
Place,Environmental Services,LANDSCAPE SOLUTIONS,3058156,4950.00,Other Supplies & Services
Place,Environmental Services,LEEMING ASSOCIATES LTD,0,500,Routine Maintenance
Place,Environmental Services,LS SYSTEMS LTD,0,2331.60,Bedding Plug Plants
Place,Environmental Services,LS SYSTEMS LTD,0,576,Compost
Place,Environmental Services,LS SYSTEMS LTD,0,1440.00,Compost
Place,Environmental Services,LUBBE & SONS (BULBS) LTD,3057266,1330.00,Finished Bedding
Place,Environmental Services,LUBBE & SONS (BULBS) LTD,3057241,1550.36,Finished Bedding
Place,Environmental Services,LUBBE & SONS (BULBS) LTD,3057241,1828.89,Finished Bedding
Place,Environmental Services,LUBBE & SONS (BULBS) LTD,3057241,833.75,Finished Bedding
Place,Environmental Services,LUBBE & SONS (BULBS) LTD,3057241,571.87,Finished Bedding
Place,Environmental Services,LUBBE & SONS (BULBS) LTD,3057241,1012.13,Finished Bedding
Place,Environmental Services,LUBBE & SONS (BULBS) LTD,3057241,1908.23,Finished Bedding
Place,Environmental Services,LUBBE & SONS (BULBS) LTD,3056464,1138.25,Finished Bedding
Place,Environmental Services,LUBBE & SONS (BULBS) LTD,3057266,513,Finished Bedding
Place,Environmental Services,LUBBE & SONS (BULBS) LTD,3057266,1123.52,Finished Bedding
Place,Environmental Services,MGL (DEMOLITION) LTD,3057109,660,Other Supplies & Services
Place,Environmental Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3056574,540,Responsive-Empty Hse Redecor
Place,Environmental Services,NEASHAM NURSERIES LTD,3059046,766.04,Finished Bedding
Place,Environmental Services,NORTHUMBRIAN WATER,0,1475.84,Water Charges
Place,Environmental Services,NPC TRAINING LTD,3057699,1500.00,Employee Training Course Costs
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,39629.10,Equipment
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,6877.20,Equipment
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,12758.50,Equipment
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,18057.60,Equipment
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,10344.88,Equipment
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,230615.44,Equipment
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,17511.00,Equipment
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,4033.80,Equipment
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,152211.00,Equipment
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,10955.60,Equipment
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,5388.00,Equipment
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,243270.92,Equipment
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,7254.60,Equipment
Place,Environmental Services,PENTLAND PLANTS LIMITED,3056620,3719.10,Bedding Plug Plants
Place,Environmental Services,PREMIER TRAFFIC MANAGEMENT,3056394,6969.46,Other Supplies & Services
Place,Environmental Services,PREMIER TRAFFIC MANAGEMENT,3056088,753.85,Other Supplies & Services
Place,Environmental Services,RMS RECRUITMENT,3056467,5138.72,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3057705,3198.30,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3057705,4920.14,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3054769,542.64,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3057705,5009.00,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3057705,2692.87,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3058172,4785.98,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3057705,4216.32,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3057705,1505.53,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3057705,1701.87,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3057705,3963.27,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3057705,2241.46,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3057705,5482.51,Agency Staff Costs - Non Teaching
Place,Environmental Services,ST TERESAS HOSPICE,0,1071.24,Refuse Services
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,254612.17,Waste Management
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,4342.43,Waste Management
Place,Environmental Services,STRAIGHT PLC,3057156,8197.20,Other Supplies & Services
Place,Environmental Services,TARMAC LTD,3058450,783.07,Materials
Place,Environmental Services,TREVOR ATKINSON & CO LTD,3053270,32699.42,Routine Maintenance
Place,Environmental Services,VIVEDIA LTD,3057633,2520.00,Equipment
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3058176,565,Contract Funerals
Place,Environmental Services,WYBONE LTD,3056401,4800.00,Other Consumables
Place,Highway Asset Management,KIELY BROS,3056614,294365.00,Government Grants & Contributions
Place,Highway Asset Management,KIWA CMT TESTING,3053256,6716.25,Routine Maintenance
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,52545.09,Electricity
Place,Highway Network Management,MACS AUTOMATED BOLLARD SYSTEMS LTD,3057326,545,Cctv Monitoring Charge
Place,Highway Network Management,MIDDLESBROUGH BOROUGH COUNCIL,0,14998.74,Routine Maintenance
Place,Highway Network Management,NPOWER NORTHERN LTD,0,1400.00,Electricity
Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,3051668,1638.16,Other Supplies & Services
Place,Programme & Projects,BAUER RADIO LTD,0,8494.00,Marketing & Advertising
Place,Programme & Projects,BIKE STOP DARLINGTON LTD,3058288,850,Marketing & Advertising
Place,Programme & Projects,NETWORK RAIL,3026970,4954.50,Professional Fees & Consultancy
Place,Programme & Projects,PEDAL POWER PEOPLE LIMITED,3058517,940,Equipment
Place,Programme & Projects,PSW EVENTS ENTERTAINMENT LIMITED,3041408,2245.00,Equipment Hire
Place,Programme & Projects,REVOLUTION,3035289,10467.50,Professional Fees & Consultancy
Place,Programme & Projects,RMS RECRUITMENT,3056515,1773.28,Agency Staff Costs - Non Teaching
Place,Programme & Projects,TRANSPORT TIMES EVENTS,3058733,1540.00,Events & Awards
Place,Programme & Projects,TWIST DESIGN,3058735,2106.20,Marketing & Advertising
Place,Regulatory Services,BEMROSE BOOTH LTD,3055421,1057.50,Stationery
Place,Regulatory Services,DURHAM COUNTY COUNCIL,3056779,1000.00,Other Supplies & Services
Place,Regulatory Services,GEMS (SW) LIMITED,3054088,1250.00,Professional Fees & Consultancy
Place,Regulatory Services,HMCTS,3059263,2000.00,Other Supplies & Services
Place,Regulatory Services,LIBERTY SERVICES,3057203,1940.00,Stationery
Place,Regulatory Services,MR JONATHAN EASTON,3058179,750,Consultancy Fees
Place,Regulatory Services,MR JONATHAN EASTON,3058179,1350.00,Consultancy Fees
Place,Regulatory Services,NES SERVICES LTD,3054123,615.6,Security Services
Place,Regulatory Services,NSL LIMITED,3048491,3222.06,Security Services
Place,Regulatory Services,PAY BY PHONE,3058335,718.05,Ict Software Support & Maintenance
Place,Regulatory Services,PAY BY PHONE,3058335,633.7,Ict Software Support & Maintenance
Place,Regulatory Services,SANDERSON WEATHERALL LLP,3058187,1750.00,Consultancy Fees
Place,Strategy & Commissioning,RMS RECRUITMENT,3050697,806.23,Agency Staff Costs - Non Teaching
Place,Strategy & Commissioning,RMS RECRUITMENT,3050697,806.23,Agency Staff Costs - Non Teaching
Place,Strategy & Commissioning,RMS RECRUITMENT,3050697,806.23,Agency Staff Costs - Non Teaching
Place,Strategy & Commissioning,RMS RECRUITMENT,3050697,806.23,Agency Staff Costs - Non Teaching
Place,Strategy & Commissioning,RMS RECRUITMENT,3050697,653.7,Agency Staff Costs - Non Teaching
Place,Strategy & Commissioning,WYG ENGINEERING LTD,3059311,7510.14,Professional Fees & Consultancy
Place,Transport & Building Cleaning,ATS EUROMASTER LTD,0,537.98,Materials
Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,0,700,Materials
Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,0,800,Materials
Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,0,514.45,Materials
Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,3055611,565.6,Agency Staff Costs - Non Teaching
