Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
Place,DLO Services,RMS RECRUITMENT,3056840,546.29,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3057553,511.34,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059818,614.99,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059372,834.75,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3061207,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3061024,680.09,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3058998,732.73,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3060338,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3062171,511.71,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3059372,519.4,Agency Staff Costs - Non Teaching
Place,DLO Services,RMS RECRUITMENT,3053956,764.33,Agency Staff Costs - Non Teaching
Place,DLO Services,ROSEHILL POLYMERS LIMITED,3061254,2491.00,Materials
Place,DLO Services,S & I STRUCTURES,0,1850.56,Direct Charges - Contractors
Place,DLO Services,SIBCAS LTD,3050679,658.63,Equipment
Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,955,Leasing Charges
Place,DLO Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,615,Leasing Charges
Place,DLO Services,STONEGRAVE AGGREGATES LTD,3061025,611.48,Materials
Place,DLO Services,STONEGRAVE AGGREGATES LTD,3060623,607.61,Materials
Place,DLO Services,STONEGRAVE AGGREGATES LTD,3060756,610.2,Materials
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,507.65,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,931.75,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,560.45,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,526.5,Direct Charges - Contractors
Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,560,Direct Charges - Contractors
Place,DLO Services,TARMAC LTD,3061413,808.42,Materials
Place,DLO Services,TARMAC LTD,3061507,692.34,Materials
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3059002,5220.00,Direct Charges - Contractors
Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,3059002,2800.00,Direct Charges - Contractors
Place,DLO Services,TRIPLE POINT LEASE PARTNERS,0,43927.60,Leasing Charges
Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,0,787.87,Direct Charges - Contractors
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1264.36,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1343.20,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,1268.74,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,826.36,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,532.9,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,753.36,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,766.5,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3054054,512.46,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,574.75,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,756.28,Materials
Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3053229,737.3,Materials
Place,DLO Services,VENN GROUP LTD,3059615,665.26,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,0,771.08,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,0,602.33,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,665.26,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,665.26,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059307,566.37,Agency Staff Costs - Non Teaching
Place,DLO Services,WERNICK HIRE LTD,3060282,708.56,Equipment
Place,DLO Services,WERNICK HIRE LTD,3059800,1270.72,Equipment
Place,DLO Services,WERNICK HIRE LTD,3059800,1301.28,Equipment
Place,DLO Services,WERNICK HIRE LTD,3060237,708.56,Equipment
Place,DLO Services,Y & S CONSTRUCTION,0,1386.00,Materials
Place,DLO Services,Y & S CONSTRUCTION,0,1014.00,Materials
Place,DLO Services,Y & S CONSTRUCTION,3059947,2400.00,Materials
Place,DLO Services,Y & S CONSTRUCTION,3059948,2400.00,Materials
Place,DLO Services,Y & S CONSTRUCTION,3060171,1432.00,Materials
Place,DLO Services,Y & S CONSTRUCTION,3060171,968,Materials
Place,Environmental Services,ASBESTOS CONTROL & ABATEMENT DIVISION,3060690,720,Employee Training Course Costs
Place,Environmental Services,CTRACK LTD,3050454,912.5,Ict Hardware Support & Maintenance
Place,Environmental Services,DURHAM COUNTY COUNCIL,3061519,2061.25,Other Supplies & Services
Place,Environmental Services,DURHAM WILDLIFE TRUST,3061728,919.8,Routine Maintenance
Place,Environmental Services,EARLEY ORNAMENTALS LTD,0,6550.37,Bedding Plug Plants
Place,Environmental Services,EAST RIDING HORTICULTURE LTD,0,3168.72,Containers
Place,Environmental Services,EIBE PLAY LTD,3060082,1998.02,Building Repairs And Maintenance
Place,Environmental Services,FLEET (LINE MARKERS) LTD,3060735,1071.13,Equipment
Place,Environmental Services,LONDONDERRY GARAGE LTD,3061248,645.84,Other Consumables
Place,Environmental Services,LOST ART LIMITED,3055013,7345.00,Furniture
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,522.66,Vehicle Hire
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,647.9,Vehicle Hire
Place,Environmental Services,NORTHUMBRIAN WATER,0,1367.27,Water Charges
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,9356.70,Equipment
Place,Environmental Services,PHS GROUP,0,583.25,Refuse Services
Place,Environmental Services,RKP ACCESS PLATFORMS,3060425,500,Plant Hire
Place,Environmental Services,RMS RECRUITMENT,3060393,2402.23,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,1316.95,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,1353.98,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,2378.18,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,644.91,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3061219,1289.82,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3061219,2922.65,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,3276.35,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,1289.82,Agency Staff Costs - Non Teaching
Place,Environmental Services,ROCK-IT CLIMBING,3059089,625,Events & Awards
Place,Environmental Services,SECTOR TREASURY SERVICES LTD,0,50300.00,Refuse - Cost Of Sales
Place,Environmental Services,ST TERESAS HOSPICE,0,634.69,Refuse Services
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,217354.77,Waste Management
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,0,950,Other Supplies & Services
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,7216.82,Waste Management
Place,Environmental Services,THE PHOENIX PARTNERSHIP,3061172,1229.00,Statutory Testing
Place,Environmental Services,VAISALA LTD,3045449,9985.00,Professional Fees & Consultancy
Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200.00,Equipment
Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200.00,Equipment
Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200.00,Equipment
Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200.00,Equipment
Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200.00,Equipment
Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200.00,Equipment
Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200.00,Equipment
Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200.00,Equipment
Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200.00,Equipment
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3061353,719.48,Contract Funerals
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3061741,809.14,Contract Funerals
Place,General Support Services,ASTUTIS,3061275,650,Employee Training Course Costs
Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,0,2687.93,Routine Maintenance
Place,Highway Asset Management,NPOWER NORTHERN FINANCE,0,651.56,Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,636.07,Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,636.06,Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,636.08,Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,615.54,Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,615.54,Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,603.33,Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,603.34,Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,623.43,Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,46370.89,Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,52306.46,Electricity
Place,Highway Network Management,MIDDLESBROUGH BOROUGH COUNCIL,0,14998.74,Routine Maintenance
Place,Highway Network Management,NPOWER NORTHERN LTD,0,1400.00,Electricity
Place,Highway Network Management,NPOWER NORTHERN LTD,0,1400.00,Electricity
Place,Policy & Regeneration Management,GIVEN LONDON LTD,3062538,5625.00,Marketing & Advertising
Place,Policy & Regeneration Management,GIVEN LONDON LTD,3062537,5625.00,Marketing & Advertising
Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,3051668,1638.16,Other Supplies & Services
Place,Programme & Projects,EXTERION MEDIA (UK) LIMITED,3061103,1390.00,Marketing & Advertising
Place,Programme & Projects,EXTERION MEDIA (UK) LIMITED,3061102,6750.00,Marketing & Advertising
Place,Programme & Projects,EXTERION MEDIA (UK) LIMITED,3058449,2625.00,Marketing & Advertising
Place,Programme & Projects,MOORE LARGE & CO LTD,3062071,1001.63,Equipment
Place,Programme & Projects,NATIONWIDE DATA COLLECTION,3060947,500,Professional Fees & Consultancy
Place,Programme & Projects,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3059113,750,Marketing & Advertising
Place,Programme & Projects,SMITH CREATIVE,3061380,3319.00,Marketing & Advertising
Place,Regulatory Services,BEMROSE BOOTH LTD,3059628,1500.00,Stationery
Place,Regulatory Services,BEMROSE BOOTH LTD,3059628,1012.50,Stationery
Place,Regulatory Services,DISCLOSURE & BARRING SERVICE,3061967,748,DBS Checks
Place,Regulatory Services,EQUITA LTD,0,538.92,Professional Fees & Consultancy
Place,Regulatory Services,LIBERTY SERVICES,3059171,588,Stationery
Place,Regulatory Services,NSL LIMITED,3048491,3112.50,Security Services
Place,Regulatory Services,OVE ARUP & PARTNERS INTERNATIONAL LTD,3060099,4249.82,Consultancy Fees
Place,Regulatory Services,PAY BY PHONE,3058335,730.79,Ict Software Support & Maintenance
Place,Strategy & Commissioning,JBA CONSULTING,3062541,2330.00,Professional Fees & Consultancy
Place,Strategy & Commissioning,NEIL ALLEN ASSOCIATES,3052803,8400.00,Professional Fees & Consultancy
Place,Strategy & Commissioning,RMS RECRUITMENT,0,806.23,Basic Pay
Place,Transport & Building Cleaning,BRIAN ROBINSON MACHINERY,0,1523.62,Materials
Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,0,1540.00,Materials
Place,Transport & Building Cleaning,CHATFIELDS TYNE TEES,0,849.12,Materials
Place,Transport & Building Cleaning,CHATFIELDS TYNE TEES,0,1220.00,Materials
Place,Transport & Building Cleaning,CHATFIELDS TYNE TEES,0,705,Materials
Place,Transport & Building Cleaning,EURO TRUCK BODIES LTD,0,9375.00,Materials
Place,Transport & Building Cleaning,HARVEST ENERGY,3061774,19687.17,Vehicle Fuel
Place,Transport & Building Cleaning,HARVEST ENERGY,3061808,1790.73,Vehicle Fuel
Place,Transport & Building Cleaning,HARVEST ENERGY,3061242,21523.57,Vehicle Fuel
Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,0,1358.75,Materials
Place,Transport & Building Cleaning,RMS RECRUITMENT,3059048,685.44,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,RMS RECRUITMENT,3059048,636.48,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,SERCK HEAT EXCHANGE,0,1100.00,Equipment
Place,Housing,EDEN BROWN,3061196,971.5,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3059541,899,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3059541,870,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3059541,1102.00,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3061196,928,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3059541,1022.25,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3061196,986,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3059541,1131.00,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3059541,551,Agency Staff Costs - Non Teaching
Place,Housing,FOUR HOUSING,3060927,13000.00,Voluntary Associations
Place,Housing,HARROWGATE HILL LODGE,3054501,595,Board & Lodgings For Homeless Clients
Place,Housing,NEWCASTLE CITY COUNCIL,3052867,6129.19,Community Care Support
Place,Housing,RANDSTAD CPE CREDIT SERVICES,0,791.06,Government Grants & Contributions
Place,Housing,RANDSTAD CPE CREDIT SERVICES,0,791.06,Government Grants & Contributions
Place,Housing,SCHOTT REMOVALS TRANSPORT LTD,3052764,1128.00,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,920.72,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,774.72,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,663.16,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,988.32,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,633.65,Community Care Support
Place,Housing Revenue Account,ALAN AYERS & CO,0,1637.50,Rent Of Facilities
Place,Housing Revenue Account,ALAN AYERS & CO,0,1187.50,Rent Of Facilities
Place,Housing Revenue Account,AYCLIFFE FABRICATIONS LTD,3060761,565,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3061505,608,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3061505,1391.00,Responsive Repairs (General)
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,509.17,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,509.17,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,638.62,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,ENVIROVENT LTD,3060765,1181.82,Responsive Repairs (General)
Place,Housing Revenue Account,ENVIROVENT LTD,3061151,669.87,Responsive Repairs (General)
Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3059570,762.49,Repairs - Door Entry System
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,522.09,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,522.09,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,522.09,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,522.09,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,522.09,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,522.09,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,522.09,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,JDP CONTRACTING SERVICES LIMITED,3058692,655,Responsive Repairs (General)
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052646,25979.40,Cyclical - External Painting
Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3051279,13126.14,Furniture
Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3051279,3707.68,Furniture
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,643.34,Water Charges
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,1520.55,Water Charges
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,1134.22,Water Charges
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,1479.90,Water Charges
Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1487.36,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070.00,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070.00,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,587.32,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,569.28,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,877.24,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,787.62,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,527.41,Electricity
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,760,Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,797.5,Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,797.5,Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,760,Direct Charges - Contractors
Place,Housing Revenue Account,SCHOTT REMOVALS TRANSPORT LTD,3058483,609,Furniture
Place,Housing Revenue Account,SITEXORBIS LTD,3058160,13592.43,Responsive-Empty Hse Security
Place,Housing Revenue Account,SITEXORBIS LTD,3058160,5052.14,Responsive-Empty Hse Security
Place,Housing Revenue Account,SPRINGS ROOFING LTD,3058812,10577.00,Responsive-Void Insurance Work
Place,Housing Revenue Account,WHARTON LANDSCAPES,3061019,2090.00,Responsive Repairs (General)
People,Public Health,BLACKETTS MEDICAL PRACTICE,3054548,1709.20,Consultancy Fees
People,Public Health,BLACKETTS MEDICAL PRACTICE,3054548,1574.30,Consultancy Fees
People,Public Health,BLACKETTS MEDICAL PRACTICE,3054548,1837.39,Consultancy Fees
People,Public Health,BOOTS PHARMACY,3062468,927.03,Consultancy Fees
People,Public Health,BOOTS PHARMACY,3062468,927.03,Consultancy Fees
People,Public Health,BOOTS PHARMACY,3062468,594.25,Consultancy Fees
People,Public Health,BOOTS PHARMACY,3062468,831.95,Consultancy Fees
People,Public Health,BOOTS PHARMACY,3062468,736.87,Consultancy Fees
People,Public Health,BOOTS PHARMACY,3062468,736.87,Consultancy Fees
People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3054554,3540.37,Consultancy Fees
People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3054553,855,Consultancy Fees
People,Public Health,DENMARK STREET SURGERY,3054558,1695.00,Consultancy Fees
People,Public Health,DENMARK STREET SURGERY,3054559,2974.64,Consultancy Fees
People,Public Health,DENMARK STREET SURGERY,3054845,800,Consultancy Fees
People,Public Health,DENMARK STREET SURGERY,3054398,11500.00,Consultancy Fees
People,Public Health,DENMARK STREET SURGERY,3054845,800,Consultancy Fees
People,Public Health,DR CARTER AND PARTNERS,3054878,1892.07,Consultancy Fees
People,Public Health,DR G METCALFE & PARTNERS,3054466,571.24,Consultancy Fees
People,Public Health,DR W H BYRNE & PARTNERS,3054549,915,Consultancy Fees
People,Public Health,DR W H BYRNE & PARTNERS,3054549,825,Consultancy Fees
People,Public Health,DR W H BYRNE & PARTNERS,3054550,2166.24,Consultancy Fees
People,Public Health,DR W H BYRNE & PARTNERS,3054840,920,Consultancy Fees
People,Public Health,"DRS MARSHALL, HOLMES & PEART",3054561,750,Consultancy Fees
People,Public Health,INTRAHEALTH,3054574,720,Consultancy Fees
People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3054408,26781.30,Consultancy Fees
People,Public Health,ROCKCLIFFE COURT SURGERY,3054582,739.58,Consultancy Fees
People,Public Health,ROCKCLIFFE COURT SURGERY,3054581,1275.00,Consultancy Fees
People,Public Health,ROWLANDS PHARMACY,3054863,668.92,Consultancy Fees
People,Public Health,ROWLANDS PHARMACY,3054863,562.42,Consultancy Fees
People,Public Health,TCH LEASING,3061746,4182.26,Consultancy Fees
People,Public Health,VIRGIN CARE STOCKTON LLP,3062506,665,Consultancy Fees
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,0,1423.12,Placement Fees
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,1020.00,Adult Placement Schemes
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,4587.24,Adult Placement Schemes
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,0,1423.12,Respite
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,0,1423.12,Residential
People,Adults Social Care,BARNARDO'S,0,3162.93,Residential
People,Adults Social Care,BARNARDO'S,0,4322.33,Residential
People,Adults Social Care,BARNARDO'S,0,1667.52,Respite
People,Adults Social Care,BARNARDO'S,0,1162.97,Respite
People,Adults Social Care,BARNARDO'S,0,599.58,Respite
People,Adults Social Care,BARNARDO'S,0,793.92,Respite
People,Adults Social Care,CITY OF SUNDERLAND,3058777,2233.00,Professional Fees & Consultancy
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY (ALTO CARDS),3061814,4807.42,Private Contractors
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY (ALTO CARDS),3061529,1199.40,Advocacy
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY (ALTO CARDS),3061814,4807.42,Private Contractors
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,584.57,Respite
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3061644,5000.00,Private Contractors
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3061645,5000.00,Private Contractors
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3061646,5000.00,Private Contractors
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3061647,5000.00,Private Contractors
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3061648,5000.00,Private Contractors
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3055131,8749.00,Advocacy
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3053325,8332.50,Services For Carers
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3061650,1275.00,Private Contractors
People,Adults Social Care,FOUR HOUSING,3062696,7851.61,Rent Of Facilities
People,Adults Social Care,GAY ADVICE DARLINGTON,3051207,8939.00,Private Contractors
People,Adults Social Care,GREEN LINK (NORTH EAST),3058815,840,External Courier Service
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,1020.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,900,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,915,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,930,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,1110.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3061261,930,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3061261,900,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3061261,900,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3061261,615,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3061261,1005.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061623,980,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061623,980,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059751,1015.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061309,1110.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061309,1132.50,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061309,982.5,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061309,1110.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061309,1035.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061309,1155.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061309,1432.50,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3058173,1421.38,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061624,1036.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3058173,1353.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059752,1050.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059751,703.25,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,832,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061623,1050.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061622,1059.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061623,700,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061624,742,Agency Staff Costs - Non Teaching
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,7818.24,Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,7818.24,Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,7818.24,Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,7818.24,Residential
People,Adults Social Care,THYSSENKRUPP ENCASA LIMITED,3059519,1200.00,Private Contractors
People,Adults Social Care,TYNETEC LTD,3061337,738.2,Equipment
People,Childrens Social Care,1AB TAXIS LTD,3057916,528,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057740,1125.00,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057818,600,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057817,552,Contract Hire
