Darlington Borough Council - Analysis of Transactions Over £500,,,,,
Aug-14,,,,,
,,,,,
,,,,,
text description,text servdesc,apar_name,order_id,amount,accdesc
Place,DLO Services,VENN GROUP LTD,3054688,629,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3052853,750,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3054688,629,Agency Staff Costs - Non Teaching
Place,DLO Services,WILCOMATIC LTD,3053673,"6,220.00",Direct Charges - Contractors
Place,DLO Services,WOLVISTON MANAGEMENT SERVICES LTD,3052094,"1,408.92",Agency Staff Costs - Non Teaching
Place,DLO Services,YESSS ELECTRICAL,3055462,"1,155.00",Materials
Place,Environmental Services,ABACUS PLAYGROUNDS LTD,3055166,650,Building Repairs And Maintenance
Place,Environmental Services,ALAN WADKINS LTD,0,"1,414.46",Equipment
Place,Environmental Services,BOND DICKINSON,3056076,"1,750.00",Consultancy Fees
Place,Environmental Services,COLLETT TRANSPORT SERVICES ltd,3054891,"1,350.00",Vehicle Hire
Place,Environmental Services,CTRACK LTD,3050454,912.5,Ict Hardware Support & Maintenance
Place,Environmental Services,DEERNESS KENNELS,0,514.8,Professional Fees & Consultancy
Place,Environmental Services,EARLEY ORNAMENTALS LTD,3055368,"10,735.00",Greenhouses
Place,Environmental Services,EARLEY ORNAMENTALS LTD,3055368,"3,600.00",Containers
Place,Environmental Services,EARLEY ORNAMENTALS LTD,3055368,"2,000.00",Containers
Place,Environmental Services,EARLEY ORNAMENTALS LTD,3055651,"19,701.00",Transport
Place,Environmental Services,EARLEY ORNAMENTALS LTD,3055651,"3,582.00",Containers
Place,Environmental Services,HILTON CABINET COMPANY LTD,3052809,790.84,Books
Place,Environmental Services,JOHN WADE (HAULAGE) LTD,3055652,"1,141.14",Other Supplies & Services
Place,Environmental Services,LANDMARK TRADING LTD,3054928,948.55,Equipment
Place,Environmental Services,NORTHERN MUNICIPAL SPARES LIMITED (PROBRUSH),3055884,"1,389.42",Other Consumables
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,552,Vehicle Hire
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,616.4,Vehicle Hire
Place,Environmental Services,OVERTON UK LTD,3055087,"3,880.00",Other Supplies & Services
Place,Environmental Services,PHS ALLCLEAR,0,525.5,Refuse Services
Place,Environmental Services,RMS RECRUITMENT,3053824,"1,241.60",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3053824,"1,497.36",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3053824,"3,601.11",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3053824,"1,620.65",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3053824,"4,419.17",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3053824,"1,544.84",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3053824,"1,586.75",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3053824,"4,418.78",Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3052027,505.35,Agency Staff Costs - Non Teaching
Place,Environmental Services,S & I STRUCTURES,0,927.4,Other Supplies & Services
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,845.1,Waste Management
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,"261,603.49",Waste Management
Place,Environmental Services,STORM ENVIRONMENTAL LTD,3055734,"1,222.50",Materials
Place,Environmental Services,STORM ENVIRONMENTAL LTD,3052529,605.5,Equipment
Place,Environmental Services,TARMAC LTD,3055493,587.91,Materials
Place,Environmental Services,WERNICK HIRE LTD,3055110,720,Other Consumables
Place,Environmental Services,WERNICK HIRE LTD,3055110,"3,600.00",Other Consumables
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3055407,727.69,Contract Funerals
Place,Highway Asset Management,ROCH NDT SERVICES,3054825,"1,229.70",Routine Maintenance
Place,Highway Network Management,MACS AUTOMATED BOLLARD SYSTEMS LTD,3055400,"1,700.00",Cctv Monitoring Charge
Place,Highway Network Management,NORTHUMBRIAN WATER,0,649.88,Water Charges
Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,3051668,"1,638.16",Other Supplies & Services
Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,3046331,"4,200.00",Professional Fees & Consultancy
Place,Programme & Projects,CITIZENS ADVICE BUREAU,3051082,"1,140.00",Professional Fees & Consultancy
Place,Programme & Projects,DIVA CREATIVE LIMITED,3055394,"7,165.00",Marketing & Advertising
Place,Programme & Projects,HIPPO CREATIVE SOLUTIONS LTD,3054935,"21,341.03",Marketing & Advertising
Place,Programme & Projects,MOJO PROMOTIONS,3054911,"2,049.00",Marketing & Advertising
Place,Programme & Projects,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3055269,"1,395.45",Marketing & Advertising
Place,Programme & Projects,SMITH CREATIVE,3052327,"2,500.00",Marketing & Advertising
Place,Programme & Projects,SMITH CREATIVE,3053875,"8,410.00",Marketing & Advertising
Place,Programme & Projects,SMITH CREATIVE,3052383,"18,037.00",Marketing & Advertising
Place,Programme & Projects,TWIST DESIGN,3055796,836.26,Marketing & Advertising
Place,Regulatory Services,CSS YORKSHIRE LIMITED,0,"1,945.50",Agency Staff Costs - Non Teaching
Place,Regulatory Services,HMCTS,3056206,"2,000.00",Other Supplies & Services
Place,Strategy & Commissioning,RMS RECRUITMENT,3050697,806.23,Agency Staff Costs - Non Teaching
Place,Strategy & Commissioning,RMS RECRUITMENT,3050697,624.3,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,3055611,597.92,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,3055611,597.92,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,3055611,849.92,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,3055611,597.92,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,3055611,597.92,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,3055611,597.92,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,3055611,597.92,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,3055611,597.92,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,DENNIS EAGLE LTD,0,"1,117.86",Materials
Place,Transport & Building Cleaning,ELECTRONIC SECURITY SOLUTIONS LTD,3055113,"1,103.40",Other Supplies & Services
Place,Transport & Building Cleaning,HARVEST ENERGY,3054776,"24,728.38",Vehicle Fuel
Place,Transport & Building Cleaning,HARVEST ENERGY,3055498,"24,973.15",Vehicle Fuel
Place,Transport & Building Cleaning,INTERFLON (UK) LTD [MONARCH MAINTENANCE],0,550,Materials
Place,Transport & Building Cleaning,KWR (UK) LTD,0,"1,166.52",Materials
Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,0,977.79,Materials
Place,Transport & Building Cleaning,POST OFFICE,0,"2,335.00",Road Fund Tax
Place,Transport & Building Cleaning,RMS RECRUITMENT,3053823,603.84,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,RMS RECRUITMENT,3053823,603.84,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,RMS RECRUITMENT,3053823,620.16,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,S G PETCH LTD,0,"1,661.32",Materials
Place,Transport & Building Cleaning,SIBCAS LTD,3055219,"1,400.00",Equipment
Place,Housing,BROUGH HOUSE,3054475,"1,400.00",Board & Lodgings For Homeless Clients
Place,Housing,EDEN BROWN,3055313,"1,073.00",Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3056148,978.75,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3055313,"1,073.00",Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3051225,920.75,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3056148,920.75,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3055313,"1,131.00",Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3052869,"1,203.50",Agency Staff Costs - Non Teaching
Place,Housing,PARK RETAIL LIMITED,3052946,900,Crisis Support
Place,Housing,THE FURNISHING SERVICE,3052758,713.34,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,523.25,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,525.65,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,600.12,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,743.23,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,553.19,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,638.03,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,502.03,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,816.41,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,624.25,Community Care Support
Place,Housing,TWOFOLD LTD,3054966,"1,166.50",Stationery
Place,Housing,VENN GROUP LTD,3056161,"1,106.30",Agency Staff Costs - Non Teaching
Place,Housing,VENN GROUP LTD,3056161,"1,083.88",Agency Staff Costs - Non Teaching
Place,Housing,VENN GROUP LTD,3054697,"1,121.25",Agency Staff Costs - Non Teaching
Place,Housing,VENN GROUP LTD,3056161,"1,113.78",Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,ADARE INTERNATIONAL LIMITED,3054949,"1,310.00",Stationery
Place,Housing Revenue Account,ALBANY OFFICE FURNITURE SOLUTIONS,3055968,710,Equipment
Place,Housing Revenue Account,BARRIER ENERGY LTD,3054318,601,Cyclical - Air Source Heat Pumps
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3054289,"1,088.00",Responsive Repairs (General)
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3049126,545.59,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3049126,551.05,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,DARLINGTON SCAFFOLDING LTD,3054631,530,Responsive Repairs (General)
Place,Housing Revenue Account,JTM SERVICES,3055876,"1,760.56",Equipment
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052647,"2,556.00",Cyclical - Internal Painting
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052647,"2,591.00",Cyclical - Internal Painting
Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,"4,456.87",Electricity
Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,"1,099.22",Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,"1,467.82",Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,732.56,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,"1,734.38",Electricity
Place,Housing Revenue Account,PROTEN SERVICES,3055532,544,Responsive Repairs (General)
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3056069,578,Responsive Repairs (General)
Place,Housing Revenue Account,SITEXORBIS LTD,3055534,"3,295.07",Responsive-Empty Hse Security
Place,Housing Revenue Account,SITEXORBIS LTD,3055534,"8,144.11",Responsive-Empty Hse Security
Place,Housing Revenue Account,SITEXORBIS LTD,3055534,"3,834.85",Responsive-Empty Hse Security
Place,Housing Revenue Account,THYSSENKRUPP ENCASA LIMITED,3049213,586.22,Repairs - Lifts
Place,Housing Revenue Account,TYNETEC LTD,3055319,781.3,Equipment
Place,Housing Revenue Account,TYNETEC LTD,3055609,"5,222.50",Equipment
People,Public Health,AGE UK DARLINGTON,3054395,"20,000.00",Consultancy Fees
People,Public Health,DENMARK STREET SURGERY,3056441,"7,530.00",Consultancy Fees
People,Public Health,DR CHARLTON RUSSELL STEVENS & STONE,3054551,645,Consultancy Fees
People,Public Health,DR G METCALFE & PARTNERS,3054466,623.44,Consultancy Fees
People,Public Health,DURHAM CONSTABULARY,3056512,"9,000.00",Consultancy Fees
People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3054408,"23,769.23",Consultancy Fees
People,Public Health,UK HEALTH FORUM (ASSOC OF DIRECTORS OF PUBLIC HEALTH),3055860,"1,700.00",Memberships
People,Adults Social Care,BUTTERWICK LIMITED,0,720,Respite
People,Adults Social Care,BUTTERWICK LIMITED,0,720,Respite
People,Adults Social Care,BUTTERWICK LIMITED,0,960,Respite
People,Adults Social Care,BUTTERWICK LIMITED,0,960,Respite
People,Adults Social Care,BUTTERWICK LIMITED,0,720,Respite
People,Adults Social Care,BUTTERWICK LIMITED,0,"1,200.00",Respite
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3055131,"8,749.00",Advocacy
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3053325,"8,332.50",Services For Carers
People,Adults Social Care,HAYS SPECIALIST SERVICES,3050606,877.5,Agency Staff Costs - Non Teaching
People,Adults Social Care,HAYS SPECIALIST SERVICES,3055237,992.14,Agency Staff Costs - Non Teaching
People,Adults Social Care,MEDICARE FIRST LTD,3053449,"1,179.36",Agency Staff Costs - Non Teaching
People,Adults Social Care,MEDICARE FIRST LTD,3053449,"1,065.08",Agency Staff Costs - Non Teaching
People,Adults Social Care,PHOENIX SOFTWARE LTD,3055373,560.26,Ict Software Purchase
People,Adults Social Care,REACH OUT CARE LIMITED NO 2 A/C,0,"3,124.17",Residential
People,Adults Social Care,REACH OUT CARE LIMITED NO 2 A/C,0,"3,124.17",Residential
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,814,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,704,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,814,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,715,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,836,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3049645,984.72,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3054588,"1,110.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3049645,897,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3049645,650,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055405,"1,050.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055404,"1,218.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055139,962,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055139,962,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3057012,840,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055405,"1,050.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055405,"1,050.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055405,"1,155.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055405,"1,225.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055405,980,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055405,752.5,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055405,980,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055405,980,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055404,735,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055405,"1,050.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055404,665,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055404,875,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055404,770,Agency Staff Costs - Non Teaching
People,Adults Social Care,STEEL UNIQUE FABRICATIONS,3053277,734.93,Client Home Adaptations - Private Housing
People,Adults Social Care,TEAM FOSTERING NORTH EAST,3056571,589.64,External Placements
People,Adults Social Care,TEAM FOSTERING NORTH EAST,3056571,589.64,External Placements
People,Adults Social Care,THYSSENKRUPP ENCASA LIMITED,3053223,586.5,Private Contractors
People,Adults Social Care,THYSSENKRUPP ENCASA LIMITED,3053224,943.81,Private Contractors
People,Adults Social Care,VIGLEN LTD,3055388,858,Ict Hardware Purchase
People,Adults Social Care,VIGLEN LTD,3056028,618,Ict Hardware Purchase
People,Childrens Social Care,1AB TAXIS LTD,3044467,593.04,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3044466,"1,096.16",Contract Hire
People,Childrens Social Care,ACTION FOR CHILDREN,3056379,"1,118.25",Advocacy
People,Childrens Social Care,ADVANCED CHILD CARE ASSESSMENTS LIMITED,3055855,"17,492.99",Independent Placements
People,Childrens Social Care,ANYTIME TRAVEL OF DARLINGTON,3044518,560,Contract Hire
People,Childrens Social Care,ARTEMIS SUPPORT LTD,3051555,"12,800.00",External Placements
People,Childrens Social Care,BARNARDOS,3051486,"3,833.15",External Placements
People,Childrens Social Care,BARNARDOS,3051486,"3,709.50",External Placements
People,Childrens Social Care,BOND TRAVEL,3044826,"1,767.65",Contract Hire
People,Childrens Social Care,CEDAR HOUSE SCHOOL,3055842,"70,609.00",Independent Placements
People,Childrens Social Care,CISILION LTD,3054319,576,Ict Hardware Purchase
People,Childrens Social Care,CLEAR  CHANNEL UK LTD,3051875,"2,730.00",Marketing & Advertising
People,Childrens Social Care,COLIN MORRIS,3052456,"2,422.37",Professional Fees & Consultancy
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3044597,"1,595.52",Contract Hire
People,Childrens Social Care,CORE EDUCATION & CONSULTING,3054932,"2,985.00",Ict Software Support & Maintenance
People,Childrens Social Care,DARLINGTON SCHOOL OF MATHEMATICS & SCIENCE,3055540,"2,916.67",Rent Of Facilities
People,Childrens Social Care,EAST GREYSTONE FARM COTTAGES,3056287,680,Adoption Allowance
People,Childrens Social Care,EMQC LTD,0,"2,920.00",Other Income(Outside Scope Vat)
People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,756,Carers Vouchers
People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,756,Carers Vouchers
People,Childrens Social Care,FIONA NOONE,3056197,"1,939.50",Professional Fees & Consultancy
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3055068,"2,231.00",Independent Living
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3055068,"1,503.50",Independent Living
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,0,"3,441.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051546,"3,774.87",External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051503,"1,250.00",External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051503,"1,250.00",External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055028,"3,210.67",External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055027,"3,210.67",External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055028,600,External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055028,"3,210.67",External Placements
People,Childrens Social Care,GARNETTS LTD,3044506,"1,794.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3044505,"2,119.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3044543,"2,128.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3044509,"1,932.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3044508,"2,184.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3044507,"2,114.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3044510,"2,184.00",Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3044511,"1,352.00",Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3044512,"1,372.00",Contract Hire
People,Childrens Social Care,HAYS ACCOUNTANCY PERSONNEL,3049999,562.37,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HAYS ACCOUNTANCY PERSONNEL,3049999,704.17,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HCL SOCIAL CARE LTD,3055702,617.5,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HIGHFIELD (NORTH EAST) LIMITED,3055347,"9,600.00",External Placements
People,Childrens Social Care,HOUSE OF EDEN NURSERY LTD,0,"1,312.50",Childcare Costs
People,Childrens Social Care,I & S OLIVER,3055146,"1,036.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,3055146,"1,036.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,3055146,"1,036.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,3055146,"1,036.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,IRENE BAKER CONSULTANCY,3055312,"1,100.00",Professional Fees & Consultancy
People,Childrens Social Care,J & C COACHES LTD,3044516,"1,813.00",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3044517,"1,835.68",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3044515,"1,592.50",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3044513,"1,943.50",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3044514,"1,683.50",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3044514,"2,719.50",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3044474,"2,092.86",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3044473,"2,092.86",Contract Hire
People,Childrens Social Care,JEFF ANDERSON COACHES LIMITED,3044493,"1,189.44",Contract Hire
People,Childrens Social Care,KIRKLEVINGTON PRIMARY SCHOOL,3055787,"5,637.76",External Placements
People,Childrens Social Care,LIBERATOR LTD,3055480,"3,677.03",Equipment Specialist Care
People,Childrens Social Care,LIBERATOR LTD,3055810,"3,652.03",Equipment Specialist Care
People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,3056733,"11,053.33",Independent Placements
People,Childrens Social Care,NORTHERN LIFE CARE LTD,3052246,"2,672.52",Independent Living
People,Childrens Social Care,NORTHUMBERLAND COUNTY COUNCIL,3055030,"16,518.39",External Placements
People,Childrens Social Care,NUGENT CARE,3056079,"5,019.00",External Placements
People,Childrens Social Care,ONE AWARDS,0,"1,028.10",Exam Fees
People,Childrens Social Care,OVERLANDER MINI COACHES,3044521,"1,750.00",Contract Hire
People,Childrens Social Care,OVERLANDER MINI COACHES,3044520,"1,736.00",Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3044546,"1,600.00",Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3044522,"2,070.00",Contract Hire
People,Childrens Social Care,PEARTREE PROJECTS LTD,3055486,"14,048.40",Independent Placements
People,Childrens Social Care,PEBBLES CARE,3056435,"4,895.00",External Placements
People,Childrens Social Care,PIN POINT RECRUITMENT,3055955,900,Agency Staff Costs - Non Teaching
People,Childrens Social Care,PIN POINT RECRUITMENT,3055955,900,Agency Staff Costs - Non Teaching
People,Childrens Social Care,QUEST 88 LTD,3052955,585,Equipment Specialist Care
People,Childrens Social Care,REED SPECIALIST RECRUITMENT LTD,3054939,701.15,Agency Staff Costs - Non Teaching
People,Childrens Social Care,REED SPECIALIST RECRUITMENT LTD,3054939,701.15,Agency Staff Costs - Non Teaching
People,Childrens Social Care,REED SPECIALIST RECRUITMENT LTD,3054939,701.15,Agency Staff Costs - Non Teaching
People,Childrens Social Care,REED SPECIALIST RECRUITMENT LTD,3054939,701.15,Agency Staff Costs - Non Teaching
People,Childrens Social Care,REGUS MANAGEMENT,0,"1,946.35",Rent Of Facilities
People,Childrens Social Care,RMS RECRUITMENT,3053670,508.9,Agency Staff Costs - Non Teaching
People,Childrens Social Care,RMS RECRUITMENT,3053670,537.98,Agency Staff Costs - Non Teaching
People,Childrens Social Care,S & R CARS LTD,0,"1,104.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044496,"1,206.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044499,"1,324.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3050601,644,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044430,960,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044427,966.72,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044498,784,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044431,868,Contract Hire
People,Childrens Social Care,SAFESPACES,3056082,"5,930.00",Furniture
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056179,721,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,115.80",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,115.40",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,128.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,260.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SKERNE PARK ACADEMY,3056471,"19,664.63",Rent Of Facilities
