Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,DETAILS REDACTED,Redacted,DETAILS REDACTED,Not yet available,Not yet available,2016-07-04,23091812,,900.00,Nil,Contribution,Revenue,n/a,CATNA,N/A,SUBCATNA,Not Applicable,NA,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,DETAILS REDACTED,Redacted,DETAILS REDACTED,Not yet available,Not yet available,2016-07-04,23091799,1,900.00,Nil,Contribution,Revenue,n/a,CATNA,N/A,SUBCATNA,Not Applicable,NA,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,DETAILS REDACTED,Redacted,DETAILS REDACTED,Not yet available,Not yet available,2016-07-04,23091816,,900.00,Nil,Contribution,Revenue,n/a,CATNA,N/A,SUBCATNA,Not Applicable,NA,Not yet available
Wakefield MDC,E08000036,2016-09-30,REGENCULT,N,Planning Services,METRO,Redacted,Not yet available,Not yet available,Not yet available,2016-09-13,23136534,1,10073.93,Nil,Contribution,Revenue,Transport,CAT10,Passenger Transport,SUBCAT1006,Bus & Coach Operators & Stations,11780,Not yet available
Wakefield MDC,E08000036,2016-09-30,REGENCULT,N,Planning Services,METRO,Redacted,Not yet available,Not yet available,Not yet available,2016-09-27,23149589,1,17971.18,Nil,Contribution,Revenue,Transport,CAT10,Passenger Transport,SUBCAT1006,Bus & Coach Operators & Stations,11780,Not yet available
Wakefield MDC,E08000036,2016-09-30,REGENCULT,L,Cultural and Related Services,PLUM FUNDING LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-09-07,23134301,1,600.00,Nil,Contribution,Revenue,Professional Services,CAT08,Other Professional Services,SUBCAT0809,Fund Raising Services,38309,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,DETAILS REDACTED,Redacted,DETAILS REDACTED,Not yet available,Not yet available,2016-08-10,23116025,1,747.25,Nil,Contribution - Transport Home & School,Revenue,n/a,CATNA,N/A,SUBCATNA,Not Applicable,NA,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,JS CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,2016-07-07,23091527,1,2300.00,Nil,Contribution - Transport Home & School,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,AIREDALE ACADEMIES TRUST T/A AIREDALE INFANT SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095348,1,3276.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,AIREDALE ACADEMIES TRUST T/A AIREDALE INFANT SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095311,,16392.68,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,AIREDALE ACADEMIES TRUST T/A AIREDALE INFANT SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132936,,17155.13,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,BELL LANE ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095312,1,5908.99,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,BELL LANE ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132937,1,16011.45,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,CHEADLE ROYAL SCHOOL PRIORY,Redacted,Not yet available,Not yet available,Not yet available,2016-09-09,23131949,1,1925.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Educational Training Providers,29380,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,COOKRIDGE PRIMARY SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-07-20,23099901,1,1333.32,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,CROFTON INFANTS SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095350,1,2808.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,CROFTON INFANTS SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095313,,13152.26,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,CROFTON INFANTS SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132938,,24017.18,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,DARRINGTON C OF E PRIMARY ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132939,1,4574.70,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,DARRINGTON C OF E PRIMARY ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095314,1,6671.44,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,"ENGLISH MARTYRS CATHOLIC PRIMARY, A VOLUNTARY ACADEMY.",Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095354,1,2028.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,"ENGLISH MARTYRS CATHOLIC PRIMARY, A VOLUNTARY ACADEMY.",Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095317,,9759.36,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,"ENGLISH MARTYRS CATHOLIC PRIMARY, A VOLUNTARY ACADEMY.",Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132942,,18870.64,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,GAWTHORPE COMMUNITY ACADEMY SCHOOL,Redacted,7805262,Not yet available,Not yet available,2016-07-12,23095355,,2496.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,GAWTHORPE COMMUNITY ACADEMY SCHOOL,Redacted,7805262,Not yet available,Not yet available,2016-07-12,23095318,1,9911.85,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,GAWTHORPE COMMUNITY ACADEMY SCHOOL,Redacted,7805262,Not yet available,Not yet available,2016-09-05,23132943,1,19442.48,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,GLASSHOUGHTON INFANT ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095356,1,936.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,GLASSHOUGHTON INFANT ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095319,,14867.78,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,GLASSHOUGHTON INFANT ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132944,,26876.36,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,HAVERCROFT ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095358,1,1404.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,HAVERCROFT ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095321,,2477.96,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,HAVERCROFT ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132946,,10293.08,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,HEATH VIEW ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095359,,3744.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,HEATH VIEW ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095322,1,21539.21,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,HEATH VIEW ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132947,1,21729.83,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,HIGH STORRS SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-08-12,23115920,1,15000.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,HORBURY BRIDGE J & I ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095323,,3049.80,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,HORBURY BRIDGE J & I ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132948,,6862.05,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,KINSLEY ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095360,1,4368.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,KINSLEY ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095324,1,12199.20,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,KINSLEY ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132949,1,21157.99,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,KNOTTINGLEY ST BOTOLPHS C OF E ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095361,,1560.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,KNOTTINGLEY ST BOTOLPHS C OF E ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132950,,18870.64,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,MAYFLOWER SPECIALIST SCHOOL ACADEMY TRUST,Redacted,Not yet available,Not yet available,Not yet available,2016-07-05,23088754,1,10000.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,ORCHARD HEAD JI & N SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095364,1,1248.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,ORCHARD HEAD JI & N SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095327,,19442.48,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,ORCHARD HEAD JI & N SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132953,1,24017.18,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,OUTWOOD PRIMARY ACADEMY KIRKHAMGATE,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095328,1,5527.76,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,OUTWOOD PRIMARY ACADEMY KIRKHAMGATE,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132954,,9721.24,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,OUTWOOD PRIMARY ACADEMY LEDGER LANE,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095366,1,624.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,OUTWOOD PRIMARY ACADEMY LEDGER LANE,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095329,,9911.85,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,OUTWOOD PRIMARY ACADEMY LEDGER LANE,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132955,1,20586.15,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,OUTWOOD PRIMARY ACADEMY LOFTHOUSE GATE,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095330,1,10864.91,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,OUTWOOD PRIMARY ACADEMY LOFTHOUSE GATE,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132956,,21157.99,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,OYSTER PARK ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095368,1,5616.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,OYSTER PARK ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095331,,15439.61,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,OYSTER PARK ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132957,1,31451.06,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,POLLINGTON-BALNE CE PRIMARY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-27,23109413,1,1666.66,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,PONTEFRACT ACADEMIES TRUST T/A DE LACY PRIMARY SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095352,1,2652.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,PONTEFRACT ACADEMIES TRUST T/A DE LACY PRIMARY SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095315,,13152.26,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,PONTEFRACT ACADEMIES TRUST T/A DE LACY PRIMARY SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132940,,18870.64,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,"PONTEFRACT ACADEMIES TRUST T/A HALFPENNY LANE J, I & N SCHOOL",Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095357,,2808.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,"PONTEFRACT ACADEMIES TRUST T/A HALFPENNY LANE J, I & N SCHOOL",Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095320,1,13914.71,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,"PONTEFRACT ACADEMIES TRUST T/A HALFPENNY LANE J, I & N SCHOOL",Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132945,1,32594.74,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,QUEEN ELIZABETH II SILVER JUBILEE SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-07-05,23089129,1,8108.11,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,ROOKS NEST ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095332,1,1944.25,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,ROOKS NEST ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132958,,22873.50,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,SANDAL MAGNA COMMUNITY ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095370,1,1248.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,SANDAL MAGNA COMMUNITY ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095333,,5527.76,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,SANDAL MAGNA COMMUNITY ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132959,1,16011.45,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,SCHOOLS PARTNERSHIP TRUST ENGLAND LANE ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095353,,2496.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,SCHOOLS PARTNERSHIP TRUST ENGLAND LANE ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-07-12,23095316,1,8386.95,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,SCHOOLS PARTNERSHIP TRUST ENGLAND LANE ACADEMY,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132941,1,18298.80,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,SHARLSTON COMMUNITY SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2016-09-05,23132960,,17155.13,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Local Authority,67981,Not yet available
Wakefield MDC,E08000036,2016-09-30,CHILDYOU,4,Children's and Education Services,SIMPSONS LANE ACADEMY,Redacted,07386086,Not yet available,Not yet available,2016-07-12,23095371,,4056.00,Nil,Contribution Pupils (Other Local Auth including police and fire),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Schools - Independent & Preparatory,67860,Not yet available
