Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,2018-06-30,BUSINESS,J,Finance,CREATIVE GROUNDS MAINTENANCE LTD,Redacted,11157552,N/A,Not yet available,2018-06-25,23592628,1,5146,Nil,Equipment,Capital,Environment,CAT03,Parks and Public Spaces Contractors,SUBCAT0308,Gardening Services,39351,Not yet available
Wakefield MDC,E08000036,2018-06-30,BUSINESS,J,Finance,KYOCERA DOCUMENT SOLUTIONS (UK) LIMITED,Redacted,2150688,N/A,Not yet available,2018-06-06,23576172,1,4399.3,Nil,Equipment,Capital,Culture & Sport,CAT09,Public Events,SUBCAT0907,Photographers - General,57690,Not yet available
Wakefield MDC,E08000036,2018-06-30,BUSINESS,J,Finance,STREET FURNITURE DIRECT LIMITED,Redacted,8640625,N/A,Not yet available,2018-04-10,23538322,1,980,Nil,Equipment,Capital,Property & Regeneration,CAT01,Building Services - Architectural Ironmongery,SUBCAT0105,Railings & Guard Rails,63290,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,L,Cultural and Related Services,J P LENNARD LTD,Redacted,750393,N/A,Not yet available,2018-04-12,23540510,1,537.78,Nil,Equipment,Revenue,Culture & Sport,CAT09,Sport,SUBCAT0906,"Swimming Pool Contractors, Repairers & Service",74840,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,L,Cultural and Related Services,J P LENNARD LTD,Redacted,750393,N/A,Not yet available,2018-05-23,23565575,1,722.84,Nil,Equipment,Revenue,Culture & Sport,CAT09,Sport,SUBCAT0906,"Swimming Pool Contractors, Repairers & Service",74840,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,L,Cultural and Related Services,J P LENNARD LTD,Redacted,750393,N/A,Not yet available,2018-06-15,23581776,1,929.14,Nil,Equipment,Revenue,Culture & Sport,CAT09,Sport,SUBCAT0906,"Swimming Pool Contractors, Repairers & Service",74840,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,5,Highways & Transport Services,GIBSONS GARDEN MACHINERY LTD,Redacted,3948645,N/A,Not yet available,2018-04-24,23542004,1,790,Nil,Equipment,Revenue,Transport,CAT10,Purchase of Fleet Replacements,SUBCAT1007,Lawnmowers & Garden Machinery - Sales_Service_Hire,47400,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,5,Highways & Transport Services,GIBSONS GARDEN MACHINERY LTD,Redacted,3948645,N/A,Not yet available,2018-04-24,23542005,1,810,Nil,Equipment,Revenue,Transport,CAT10,Purchase of Fleet Replacements,SUBCAT1007,Lawnmowers & Garden Machinery - Sales_Service_Hire,47400,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,5,Highways & Transport Services,GIBSONS GARDEN MACHINERY LTD,Redacted,3948645,N/A,Not yet available,2018-06-29,23591073,1,982.56,Nil,Equipment,Revenue,Transport,CAT10,Purchase of Fleet Replacements,SUBCAT1007,Lawnmowers & Garden Machinery - Sales_Service_Hire,47400,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,P,Public Health,CURRYS PC WORLD BUSINESS,Redacted,504877,N/A,Not yet available,2018-04-09,23539765,1,833.2,Nil,Equipment,Revenue,ICT,CAT11,Hardware (ICT),SUBCAT1102,Computer Systems & Software (Sales),20706,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,SMIRTHWAITE LTD,Redacted,6548687,N/A,Not yet available,2018-06-04,23576457,1,552,Nil,Equipment,Revenue,Transport,CAT10,Mobility Vehicles,SUBCAT1011,Mobility & Access Equipment & Vehicles,51520,Not yet available
Wakefield MDC,E08000036,2018-06-30,CHILDYOU,4,Children\xB4s and Education Services,SMIRTHWAITE LTD,Redacted,6548687,N/A,Not yet available,2018-06-11,23558957,1,1101,Nil,Equipment,Revenue,Transport,CAT10,Mobility Vehicles,SUBCAT1011,Mobility & Access Equipment & Vehicles,51520,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,SMIRTHWAITE LTD,Redacted,6548687,N/A,Not yet available,2018-04-27,23552786,1,1226,Nil,Equipment,Revenue,Transport,CAT10,Mobility Vehicles,SUBCAT1011,Mobility & Access Equipment & Vehicles,51520,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,NOTTINGHAM REHAB LTD T/A NRS HEALTHCARE,Redacted,1948041,N/A,Not yet available,2018-06-25,23592233,1,730.9,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,NOTTINGHAM REHAB LTD T/A NRS HEALTHCARE,Redacted,1948041,N/A,Not yet available,2018-06-22,23591580,1,899.6,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,NOTTINGHAM REHAB LTD T/A NRS HEALTHCARE,Redacted,1948041,N/A,Not yet available,2018-05-09,23559350,1,899.6,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,NOTTINGHAM REHAB LTD T/A NRS HEALTHCARE,Redacted,1948041,N/A,Not yet available,2018-06-20,23590535,1,984,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,NOTTINGHAM REHAB LTD T/A NRS HEALTHCARE,Redacted,1948041,N/A,Not yet available,2018-04-06,23537896,1,1250.72,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,NOTTINGHAM REHAB LTD T/A NRS HEALTHCARE,Redacted,1948041,N/A,Not yet available,2018-05-04,23555801,1,1349.4,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,NOTTINGHAM REHAB LTD T/A NRS HEALTHCARE,Redacted,1948041,N/A,Not yet available,2018-04-06,23537896,2,1799.2,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,NOTTINGHAM REHAB LTD T/A NRS HEALTHCARE,Redacted,1948041,N/A,Not yet available,2018-05-23,23561663,1,2538,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,JENX LTD T/A JIRAFFE,Redacted,1808921,N/A,Not yet available,2018-05-04,23556805,1,1855.1,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,JENX LTD T/A JIRAFFE,Redacted,1808921,N/A,Not yet available,2018-06-20,23590406,1,1907.9,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,CHILDYOU,4,Children\xB4s and Education Services,JENX LTD T/A JIRAFFE,Redacted,1808921,N/A,Not yet available,2018-06-19,23581775,1,1907.9,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,6,Housing Services,ROCOM GROUP LTD,Redacted,1785588,N/A,Not yet available,2018-04-25,23543718,1,1155.39,Nil,Equipment,Revenue,ICT,CAT11,Telecoms (Telephone),SUBCAT1110,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,2018-06-30,CHILDYOU,4,Children\xB4s and Education Services,G J BIRCH LTD T/A CHOOSE AT HOME BLINDS,Redacted,4828296,N/A,Not yet available,2018-05-21,23564879,1,816.66,Nil,Equipment,Revenue,Property & Regeneration,CAT01,Miscellaneous,SUBCAT0153,"Blinds, Awnings & Canopies",8480,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,L,Cultural and Related Services,TECHNOGYM UK LTD,Redacted,2782468,N/A,Not yet available,2018-06-26,23590390,1,2867.42,Nil,Equipment,Revenue,Culture & Sport,CAT09,Sport,SUBCAT0906,Sportsground & Gymnasium Equipment,72970,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,P,Public Health,TECHNOGYM UK LTD,Redacted,2782468,N/A,Not yet available,2018-05-30,23564834,1,8839,Nil,Equipment,Revenue,Culture & Sport,CAT09,Sport,SUBCAT0906,Sportsground & Gymnasium Equipment,72970,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,JLA TOTAL CARE LTD,Redacted,2951461,N/A,Not yet available,2018-04-18,23541974,1,1737.06,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Laundry Equipment Mnfrs & Suppliers,47268,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,JLA TOTAL CARE LTD,Redacted,2951461,N/A,Not yet available,2018-05-30,23560130,1,3660,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Laundry Equipment Mnfrs & Suppliers,47268,Not yet available
Wakefield MDC,E08000036,2018-06-30,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,CORPORATE DOCUMENT SERVICES LTD,Redacted,2925653,N/A,Not yet available,2018-05-04,23556404,1,2654.39,Nil,Equipment,Revenue,Business Services,CAT02,Print,SUBCAT0221,Printers & Lithographers,61540,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,P,Public Health,LIFE FITNESS UK LTD,Redacted,2747223,N/A,Not yet available,2018-04-09,23539756,1,1639.6,Nil,Equipment,Revenue,Culture & Sport,CAT09,Sport,SUBCAT0906,Sportsground & Gymnasium Equipment,72970,Not yet available
Wakefield MDC,E08000036,2018-06-30,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,NEOPOST LTD,Redacted,2658324,N/A,Not yet available,2018-05-14,23560508,1,535.98,Nil,Equipment,Revenue,Business Services,CAT02,Post - Equipment,SUBCAT0220,Mailing Machines & Equipment,49250,Not yet available
Wakefield MDC,E08000036,2018-06-30,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,NEOPOST FINANCE LTD,Redacted,1997384,N/A,Not yet available,2018-06-27,23592091,1,1621.98,Nil,Equipment,Revenue,Business Services,CAT02,Post - Equipment,SUBCAT0220,Mailing Machines & Equipment,49250,Not yet available
Wakefield MDC,E08000036,2018-06-30,CHILDYOU,4,Children\xB4s and Education Services,CONNEVANS LTD,Redacted,707484,N/A,Not yet available,2018-06-22,23590349,1,1579.8,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Hearing Aids,42429,Not yet available
Wakefield MDC,E08000036,2018-06-30,CHILDYOU,4,Children\xB4s and Education Services,CONNEVANS LTD,Redacted,707484,N/A,Not yet available,2018-06-07,23575277,1,1587.75,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Hearing Aids,42429,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,L,Cultural and Related Services,CONTINENTAL SPORTS LTD,Redacted,830200,N/A,Not yet available,2018-05-09,23557243,1,709,Nil,Equipment,Revenue,Culture & Sport,CAT09,Sport,SUBCAT0906,Sports Equipment Mnfrs & Distributors,72800,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,L,Cultural and Related Services,DEMCO EUROPE LIMITED T/A GRESSWELL,Redacted,2067190,N/A,Not yet available,2018-04-26,23541008,1,1045.8,Nil,Equipment,Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Educational Equipment & Supplies,29340,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,5,Highways & Transport Services,P F CUSACK TOOLS SUPPLIES LTD,Redacted,2404505,N/A,Not yet available,2018-04-03,23536489,1,1979,Nil,Equipment,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Tool Merchants,78830,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,5,Highways & Transport Services,P F CUSACK TOOLS SUPPLIES LTD,Redacted,2404505,N/A,Not yet available,2018-06-20,23590404,1,2640,Nil,Equipment,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Tool Merchants,78830,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,SELECT HEALTH CARE UK LTD,Redacted,3338847,N/A,Not yet available,2018-06-08,23578837,1,1684.95,Nil,Equipment,Revenue,Transport,CAT10,Mobility Vehicles,SUBCAT1011,Mobility & Access Equipment & Vehicles,51520,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,SELECT HEALTH CARE UK LTD,Redacted,3338847,N/A,Not yet available,2018-06-08,23578836,1,2803.95,Nil,Equipment,Revenue,Transport,CAT10,Mobility Vehicles,SUBCAT1011,Mobility & Access Equipment & Vehicles,51520,Not yet available
Wakefield MDC,E08000036,2018-06-30,CHILDYOU,4,Children\xB4s and Education Services,ALAMO BUSINESS SYSTEMS LTD,Redacted,5170157,N/A,Not yet available,2018-05-11,23560871,1,516.57,Nil,Equipment,Revenue,ICT,CAT11,Services,SUBCAT1114,Computer Support & Services,20690,Not yet available
Wakefield MDC,E08000036,2018-06-30,CHILDYOU,4,Children\xB4s and Education Services,FLEXIFORM BUSINESS FURNITURE LTD,Redacted,2542123,N/A,Not yet available,2018-06-08,23578741,1,789,Nil,Equipment,Revenue,Property & Regeneration,CAT01,Miscellaneous,SUBCAT0153,Office Furniture & Equipment,53450,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,6,Housing Services,CASTLEFORD DOMESTIC APPLIANCES LTD,Redacted,6224390,N/A,Not yet available,2018-06-25,23591561,1,749.99,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Electrical Goods - Sales,30110,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,6,Housing Services,CASTLEFORD DOMESTIC APPLIANCES LTD,Redacted,6224390,N/A,Not yet available,2018-06-25,23591562,1,749.99,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Electrical Goods - Sales,30110,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,THE HELPING HAND COMPANY LTD,Redacted,2172956,N/A,Not yet available,2018-06-11,23577297,1,679,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,THE HELPING HAND COMPANY LTD,Redacted,2172956,N/A,Not yet available,2018-05-04,23540874,1,3103,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,THE HELPING HAND COMPANY LTD,Redacted,2172956,N/A,Not yet available,2018-05-24,23559780,1,3692,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,M,Environmental and Regulatory Services,SPALDINGS LTD,Redacted,1558147,N/A,Not yet available,2018-05-04,23557174,1,572.48,Nil,Equipment,Revenue,Transport,CAT10,Fleet Consumables,SUBCAT1002,Car Component Mnfrs,13460,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,M,Environmental and Regulatory Services,SPALDINGS LTD,Redacted,1558147,N/A,Not yet available,2018-04-09,23539727,1,579.68,Nil,Equipment,Revenue,Transport,CAT10,Fleet Consumables,SUBCAT1002,Car Component Mnfrs,13460,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,M,Environmental and Regulatory Services,SPALDINGS LTD,Redacted,1558147,N/A,Not yet available,2018-04-09,23524587,1,678,Nil,Equipment,Revenue,Transport,CAT10,Fleet Consumables,SUBCAT1002,Car Component Mnfrs,13460,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,5,Highways & Transport Services,JLA LTD,Redacted,1094178,N/A,Not yet available,2018-04-12,23537564,1,744,Nil,Equipment,Revenue,Property & Regeneration,CAT01,Hygiene,SUBCAT0134,Laundry Equipment - Sales & Service,47270,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,L,Cultural and Related Services,PHS GROUP LIMITED,Redacted,5384799,N/A,Not yet available,2018-05-14,23560412,1,766.8,Nil,Equipment,Revenue,Property & Regeneration,CAT01,Cleaning,SUBCAT0149,Towel Supply & Washroom Services,79180,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,L,Cultural and Related Services,PHS GROUP LIMITED,Redacted,5384799,N/A,Not yet available,2018-05-25,23571802,1,909.35,Nil,Equipment,Revenue,Property & Regeneration,CAT01,Cleaning,SUBCAT0149,Towel Supply & Washroom Services,79180,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,4,Children\xB4s and Education Services,PHS GROUP LIMITED,Redacted,5384799,N/A,Not yet available,2018-04-30,23553654,1,972.82,Nil,Equipment,Revenue,Property & Regeneration,CAT01,Cleaning,SUBCAT0149,Towel Supply & Washroom Services,79180,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,L,Cultural and Related Services,PHS GROUP LIMITED,Redacted,5384799,N/A,Not yet available,2018-05-14,23560415,1,2186,Nil,Equipment,Revenue,Property & Regeneration,CAT01,Cleaning,SUBCAT0149,Towel Supply & Washroom Services,79180,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,N,Planning Services,PHS GROUP LIMITED,Redacted,5384799,N/A,Not yet available,2018-06-04,23574489,1,2503.96,Nil,Equipment,Revenue,Property & Regeneration,CAT01,Cleaning,SUBCAT0149,Towel Supply & Washroom Services,79180,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,M,Environmental and Regulatory Services,HOWARTH TIMBER & BUILDING SUPPLIES LIMITED,Redacted,201929,N/A,Not yet available,2018-06-14,23581463,1,957.31,Nil,Equipment,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,"Timber Merchants, Importers & Agents",78210,Not yet available
Wakefield MDC,E08000036,2018-06-30,CHILDYOU,4,Children\xB4s and Education Services,PEARSON EDUCATION LIMITED,Redacted,872828,N/A,Not yet available,2018-06-21,23591014,1,500.25,Nil,Equipment,Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Educational Services,29360,Not yet available
Wakefield MDC,E08000036,2018-06-30,CHILDYOU,4,Children\xB4s and Education Services,PEARSON EDUCATION LIMITED,Redacted,872828,N/A,Not yet available,2018-04-10,23540149,1,902.25,Nil,Equipment,Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Educational Services,29360,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,5,Highways & Transport Services,INDESPENSION LTD,Redacted,2125263,N/A,Not yet available,2018-05-22,23563367,1,12585,Nil,Equipment,Revenue,Transport,CAT10,Purchase of Fleet Replacements,SUBCAT1007,Trailers & Towing Equipment,79910,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,YORKSHIRE PURCHASING ORGANISATION,Redacted,N/A,N/A,Not yet available,2018-05-21,23564311,1,2061.1,Nil,Equipment,Revenue,YPO,CAT12,YPO,SUBCAT1201,Purchasing Services,62710,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,YORKSHIRE PURCHASING ORGANISATION,Redacted,N/A,N/A,Not yet available,2018-05-21,23564216,1,500,Nil,Equipment,Revenue,YPO,CAT12,YPO,SUBCAT1201,Purchasing Services,62710,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,YORKSHIRE PURCHASING ORGANISATION,Redacted,N/A,N/A,Not yet available,2018-05-02,23553220,1,699.28,Nil,Equipment,Revenue,YPO,CAT12,YPO,SUBCAT1201,Purchasing Services,62710,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,YORKSHIRE PURCHASING ORGANISATION,Redacted,N/A,N/A,Not yet available,2018-05-23,23526461,1,767.58,Nil,Equipment,Revenue,YPO,CAT12,YPO,SUBCAT1201,Purchasing Services,62710,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,YORKSHIRE PURCHASING ORGANISATION,Redacted,N/A,N/A,Not yet available,2018-04-09,23538887,1,1137.46,Nil,Equipment,Revenue,YPO,CAT12,YPO,SUBCAT1201,Purchasing Services,62710,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,YORKSHIRE PURCHASING ORGANISATION,Redacted,N/A,N/A,Not yet available,2018-04-16,23542168,1,1632.54,Nil,Equipment,Revenue,YPO,CAT12,YPO,SUBCAT1201,Purchasing Services,62710,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,N,Planning Services,YORKSHIRE PURCHASING ORGANISATION,Redacted,N/A,N/A,Not yet available,2018-04-04,23526447,1,3660,Nil,Equipment,Revenue,YPO,CAT12,YPO,SUBCAT1201,Purchasing Services,62710,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,YORKSHIRE PURCHASING ORGANISATION,Redacted,N/A,N/A,Not yet available,2018-05-21,23564376,1,4122.2,Nil,Equipment,Revenue,YPO,CAT12,YPO,SUBCAT1201,Purchasing Services,62710,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,CLARK & PARTNERS LTD,Redacted,766793,N/A,Not yet available,2018-04-06,23537794,1,1195,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,WICKER MOBILITY SHOP,Redacted,N/A,N/A,Not yet available,2018-06-20,23590421,1,1399,Nil,Equipment,Revenue,Transport,CAT10,Mobility Vehicles,SUBCAT1011,Mobility & Access Equipment & Vehicles,51520,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,N,Planning Services,C AND C FABRICATIONS LIMITED,Redacted,4817487,N/A,Not yet available,2018-06-25,23592021,1,6128,Nil,Equipment,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2018-06-30,BUSINESS,M,Environmental and Regulatory Services,VIP SYSTEM LTD,Redacted,SC087623,N/A,Not yet available,2018-04-09,23537502,1,1383.43,Nil,Equipment,Revenue,Transport,CAT10,Servicing Repair Services,SUBCAT1008,"Commercial Vehicle Servicing, Repairs, Parts & Acc",20390,Not yet available
Wakefield MDC,E08000036,2018-06-30,BUSINESS,M,Environmental and Regulatory Services,VIP SYSTEM LTD,Redacted,SC087623,N/A,Not yet available,2018-05-25,23572309,1,1438.65,Nil,Equipment,Revenue,Transport,CAT10,Servicing Repair Services,SUBCAT1008,"Commercial Vehicle Servicing, Repairs, Parts & Acc",20390,Not yet available
Wakefield MDC,E08000036,2018-06-30,ADULTS,7,Adult Social Care,QUEST EIGHTY EIGHT LTD,Redacted,2224022,N/A,Not yet available,2018-04-25,23546101,1,755,Nil,Equipment,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,P,Public Health,HYDRO-ACTIF LIMITED,Redacted,5800189,N/A,Not yet available,2018-05-03,23556769,1,660,Nil,Equipment,Revenue,Culture & Sport,CAT09,Sport,SUBCAT0906,Swimming Pool Equipment & Supplies,74910,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,L,Cultural and Related Services,CALDER SECURITY LTD,Redacted,4657025,N/A,Not yet available,2018-06-26,23591997,1,595.8,Nil,Equipment,Revenue,Property & Regeneration,CAT01,Security,SUBCAT0156,Security Equipment Installers,69210,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,5,Highways & Transport Services,WILSON MACHINERY LTD,Redacted,SC258551,N/A,Not yet available,2018-05-04,23543974,1,2700,Nil,Equipment,Revenue,Transport,CAT10,Fleet Consumables,SUBCAT1002,Machinery - Industrial & Commercial,49120,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,L,Cultural and Related Services,RLSS U.K. ENTERPRISES LIMITED,Redacted,2559199,N/A,Not yet available,2018-04-13,23541103,1,1419.84,Nil,Equipment,Revenue,Professional Services,CAT08,Memberships & Subscriptions,SUBCAT0808,National Associations,52570,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,M,Environmental and Regulatory Services,BRITISH TELECOM PLC,Redacted,1800000,N/A,Not yet available,2018-04-16,23541377,1,1080,Nil,Equipment,Revenue,ICT,CAT11,Telecoms (Telephone),SUBCAT1110,Telecommunication Services,76510,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,M,Environmental and Regulatory Services,BRITISH TELECOM PLC,Redacted,1800000,N/A,Not yet available,2018-04-16,23541378,1,1080,Nil,Equipment,Revenue,ICT,CAT11,Telecoms (Telephone),SUBCAT1110,Telecommunication Services,76510,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,M,Environmental and Regulatory Services,BRITISH TELECOM PLC,Redacted,1800000,N/A,Not yet available,2018-04-16,23541265,1,1404.69,Nil,Equipment,Revenue,ICT,CAT11,Telecoms (Telephone),SUBCAT1110,Telecommunication Services,76510,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,M,Environmental and Regulatory Services,BRITISH TELECOM PLC,Redacted,1800000,N/A,Not yet available,2018-05-18,23563290,1,1683.41,Nil,Equipment,Revenue,ICT,CAT11,Telecoms (Telephone),SUBCAT1110,Telecommunication Services,76510,Not yet available
Wakefield MDC,E08000036,2018-06-30,REGENCULT,M,Environmental and Regulatory Services,BRITISH TELECOM PLC,Redacted,1800000,N/A,Not yet available,2018-04-16,23541264,1,1966.77,Nil,Equipment,Revenue,ICT,CAT11,Telecoms (Telephone),SUBCAT1110,Telecommunication Services,76510,Not yet available
